English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
Guttation,बिंदुस्राव,બિંદુસ્રાવ,बिंदुस्राव,ਬਿਂਦੁਸ੍ਰਾਵ,বিংদুস্রাব,बिंदुस्राव,ಬಿಂದುಸ್ರಾವ,ബിംദുസ്രാവ,பிங்துஸ்ராவ,బిందుస్రావ,بندسراو,বিংদুস্রা,ବିଂଦୁସ୍ରାବ,बिंदुस्राव
Gymnospermae,जिम्नोस्पर्मी,જિમ્નોસ્પર્મી,जिम्नोस्पर्मी,ਜਿਮ੍ਨੋਸ੍ਪਰ੍ਮੀ,জিম্নোস্পর্মী,जिम्नोस्पर्मी,ಜಿಮ್ನೋಸ್ಪರ್ಮೀ,ജിമ്നോസ്പര്മീ,ஜிம்நோஸ்பர்மீ,జిమ్నోస్పర్మీ,جمنوسپرمی,জিম্নস্পর্মী,ଜିମ୍ନୋସ୍ପର୍ମୀ,जिम्नोस्पर्मी
Gynaecomastia,पुंस्तनवृद्धधि,પુંસ્તનવૃદ્ધધિ,पुंस्तनवृद्धधि,ਪੁਂਸ੍ਤਨਵ੃ਦ੍ਧਧਿ,পুংস্তনবৃদ্ধধি,पुंस्तनवृद्धधि,ಪುಂಸ್ತನವೃದ್ಧಧಿ,പുംസ്തനവൃദ്ധധി,புங்ஸ்தநவ்ருத்ததி,పుంస్తనవృద్ధధి,پنستنوردھدھی,পুংস্তনৃদ্ধধি,ପୁଂସ୍ତନବୃଦ୍ଧଧି,पुंस्तनवृद्धधि
Gynoecium,जायांग,જાયાંગ,जायांग,ਜਾਯਾਂਗ,জাযাংগ,जायांग,ಶಲಾಕಮಂಡಲ,ജായാംഗ,ஜாயாங்க,జాయాంగ,جایانگ,জাযাংগ,ଜାଯାଂଗ,जायांग
Gyrus,जिरस,જિરસ,जिरस,ਜਿਰਸ,জিরস,जिरस,ಜಿರಸ,ജിരസ,ஜிரஸ,జిరస,جرس,জিরস,ଜିରସ,जिरस
Habitat,पर्यावास,પર્યાવાસ,पर्यावास,ਪਰ੍ਯਾਵਾਸ,পর্যাবাস,पर्यावास,ಆವಾಸ,പര്യാവാസ,பர்யாவாஸ,పర్యావాస,فطری ماحول۔ جائے طبیعی,পর্যাাস,"ଆବାସ, ବସତି",पर्यावास
Habitat loss,पर्यावास हानि,પર્યાવાસ હાનિ,पर्यावास हानि,ਪਰ੍ਯਾਵਾਸ ਹਾਨਿ,পর্যাবাস হানি,पर्यावास हानि,ಪರ್ಯಾವಾಸ ಹಾನಿ,പര്യാവാസ ഹാനി,பர்யாவாஸ ஹாநி,పర్యావాస హాని,پریاواس ہانی,পর্যাাস হানি,ପର୍ଯାବାସ ହାନି,पर्यावास हानि
Haematoma,"रक्तगुल्म, हीमेटोमा","રક્તગુલ્મ, હીમેટોમા","रक्तगुल्म, हीमेटोमा","ਰਕ੍ਤਗੁਲ੍ਮ, ਹੀਮੇਟੋਮਾ","রক্তগুল্ম, হীমেটোমা","रक्तगुल्म, हीमेटोमा","ರಕ್ತಗುಲ್ಮ, ಹೀಮೇಟೋಮಾ","രക്തഗുല്മ, ഹീമേടോമാ","ரக்தகுல்ம, ஹீமேடோமா","రక్తగుల్మ, హీమేటోమా",رکتگلم، ہیمیٹوما,"রক্তগুল্ম, হীমটমা",ରକ୍ତ ଗୁଳ୍ମ,"रक्तगुल्म, हीमेटोमा"
Haeme (heme),हीम,હીમ,हीम,ਹੀਮ,হীম,हीम,ಹೀಮ,ഹീമ,ஹீம,హీమ,ہیم,হীম,ହୀମ,हीम
Haemochorial placenta,रुधिरजरायु अपरा,રુધિરજરાયુ અપરા,रुधिरजरायु अपरा,ਰੁਧਿਰਜਰਾਯੁ ਅਪਰਾ,রুধিরজরাযু অপরা,रुधिरजरायु अपरा,ರುಧಿರಜರಾಯು ಅಪರಾ,രുധിരജരായു അപരാ,ருதிரஜராயு அபரா,రుధిరజరాయు అపరా,ردھرجرایو اپرا,রুধিরজরাযু অপরা,ରୁଧିରଜରାଯୁ ଅପରା,रुधिरजरायु अपरा
Haemocoel,रक्तगुहा,રક્તગુહા,रक्तगुहा,ਰਕ੍ਤਗੁਹਾ,রক্তগুহা,रक्तगुहा,ರಕ್ತಗುಹಾ,രക്തഗുഹാ,ரக்தகுஹா,రక్తగుహా,رکتگہا,রক্তগুহা,ରକ୍ତଗୁହା,रक्तगुहा
Haemocyte,रुधिराणु,રુધિરાણુ,रुधिराणु,ਰੁਧਿਰਾਣੁ,রুধিরাণু,रुधिराणु,ರುಧಿರಾಣು,രുധിരാണു,ருதிராணு,రుధిరాణు,ردھرانو,রুধিরাণু,ରୁଧିରକୋଷ,रुधिराणु
Haemodialysis,रुधिर-अपोहन (रक्त-अपोहन),રુધિર-અપોહન (રક્ત-અપોહન),रुधिर-अपोहन (रक्त-अपोहन),ਰੁਧਿਰ-ਅਪੋਹਨ (ਰਕ੍ਤ-ਅਪੋਹਨ),রুধির-অপোহন (রক্ত-অপোহন),रुधिर-अपोहन (रक्त-अपोहन),ರುಧಿರ-ಅಪೋಹನ (ರಕ್ತ-ಅಪೋಹನ),രുധിര-അപോഹന (രക്ത-അപോഹന),ருதிர-அபோஹந (ரக்த-அபோஹந),రుధిర-అపోహన (రక్త-అపోహన),ردھر-اپوہن (رقت-اپوہن),রুধির-অপহন (রক্ত-অপহন),ରୁଧିର-ଅପୋହନ (ରକ୍ତ-ଅପୋହନ),रुधिर-अपोहन (रक्त-अपोहन)
Haemoglobin,हीमोग्लोबिन,હીમોગ્લોબિન,हीमोग्लोबिन,ਹੀਮੋਗ੍ਲੋਬਿਨ,হীমোগ্লোবিন,हीमोग्लोबिन,"ರಕ್ತವರ್ಣ, ಹಿಮೋಗ್ಲೋಬಿನ್",ഹീമോഗ്ലോബിന,ஹீமோக்லோபிந,హీమోగ్లోబిన,ہیموگلوبن,হীমগ্লবিন,ହୀମୋଗ୍ଲୋବିନ,हीमोग्लोबिन
Haemolymph,"रुधिरलसीका, हीमोलिम्फ","રુધિરલસીકા, હીમોલિમ્ફ","रुधिरलसीका, हीमोलिम्फ","ਰੁਧਿਰਲਸੀਕਾ, ਹੀਮੋਲਿਮ੍ਫ","রুধিরলসীকা, হীমোলিম্ফ","रुधिरलसीका, हीमोलिम्फ","ರುಧಿರಲಸೀಕಾ, ಹೀಮೋಲಿಮ್ಫ","രുധിരലസീകാ, ഹീമോലിമ്ഫ","ருதிரலஸீகா, ஹீமோலிம்ப","రుధిరలసీకా, హీమోలిమ్ఫ",ردھرلسیکا، ہیمولمپھ,"রুধিরলসীকা, হীমলিম্ফ",ରୁଧିର ଲସିକା,"रुधिरलसीका, हीमोलिम्फ"
Haemophilia,हीमोफीलिया,હીમોફીલિયા,हीमोफीलिया,ਹੀਮੋਫੀਲਿਯਾ,হীমোফীলিযা,हीमोफीलिया,ಕುಸುಮರೋಗ,ഹീമോഫീലിയാ,ஹீமோபீலியா,హీమోఫీలియా,ہیموپھیلیا,হীমফীলিযা,ହେମୋଫିଲିଆ,हीमोफीलिया
Haemophilus ducrei,हीमोफिलस डुक्राइ,હીમોફિલસ ડુક્રાઇ,हीमोफिलस डुक्राइ,ਹੀਮੋਫਿਲਸ ਡੁਕ੍ਰਾਇ,হীমোফিলস ডুক্রাই,हीमोफिलस डुक्राइ,ಹೀಮೋಫಿಲಸ ಡುಕ್ರಾಇ,ഹീമോഫിലസ ഡുക്രാഇ,ஹீமோபிலஸ டுக்ராஇ,హీమోఫిలస డుక్రాఇ,ہیموپھلس ڈکرائ,হীমফিলস ডুক্রাই,ହୀମୋଫିଲସ ଡୁକ୍ରାଇ,हीमोफिलस डुक्राइ
Haemophilus influenzae,हीमोफिलस इन्फ्लुएंजी,હીમોફિલસ ઇન્ફ્લુએંજી,हीमोफिलस इन्फ्लुएंजी,ਹੀਮੋਫਿਲਸ ਇਨ੍ਫ੍ਲੁਏਂਜੀ,হীমোফিলস ইন্ফ্লুএংজী,हीमोफिलस इन्फ्लुएंजी,ಹೀಮೋಫಿಲಸ ಇನ್ಫ್ಲುಏಂಜೀ,ഹീമോഫിലസ ഇന്ഫ്ലുഏംജീ,ஹீமோபிலஸ இந்ப்லுஏங்ஜீ,హీమోఫిలస ఇన్ఫ్లుఏంజీ,ہیموپھلس انپھلئینجی,হীমফিলস ইন্ফ্লুংজী,ହୀମୋଫିଲସ ଇନ୍ଫ୍ଲୁଏଂଜୀ,हीमोफिलस इन्फ्लुएंजी
Haemopoiesis,रक्तोत्पत्ति,રક્તોત્પત્તિ,रक्तोत्पत्ति,ਰਕ੍ਤੋਤ੍ਪਤ੍ਤਿ,রক্তোত্পত্তি,रक्तोत्पत्ति,ರಕ್ತೋತ್ಪತ್ತಿ,രക്തോത്പത്തി,ரக்தோத்பத்தி,రక్తోత్పత్తి,رکتوتپتی,রক্তত্পত্তি,ରକ୍ତୋତ୍ପତ୍ତି,रक्तोत्पत्ति
Haemozoin,हीमोजॉइन,હીમોજૉઇન,हीमोजॉइन,ਹੀਮੋਜ੉ਇਨ,হীমোজৌইন,हीमोजॉइन,ಹೀಮೋಜೌಇನ,ഹീമോജൌഇന,ஹீமோஜௌஇந,హీమోజౌఇన,ہیموجائن,হীমজইন,ହୀମୋଜୌଇନ,हीमोजॉइन
Hagfish,हैगफिश,હૈગફિશ,हैगफिश,ਹੈਗਫਿਸ਼,হৈগফিশ,हैगफिश,ಹೈಗಫಿಶ,ഹൈഗഫിശ,ஹைகபிச,హైగఫిశ,ہیگپھش,হৈগফিশ,ହୈଗଫିଶ,हैगफिश
Hair cell,रोम कोशिका,રોમ કોશિકા,रोम कोशिका,ਰੋਮ ਕੋਸ਼ਿਕਾ,রোম কোশিকা,रोम कोशिका,ರೋಮ ಕೋಶಿಕಾ,രോമ കോശികാ,ரோம கோசிகா,రోమ కోశికా,روم کوشکا,রম কশিকা,ରୋମ କୋଶିକା,रोम कोशिका
Hairpin loop,हेयरपिन पाश,હેયરપિન પાશ,हेयरपिन पाश,ਹੇਯਰਪਿਨ ਪਾਸ਼,হেযরপিন পাশ,हेयरपिन पाश,ಹೇಯರಪಿನ ಪಾಶ,ഹേയരപിന പാശ,ஹேயரபிந பாச,హేయరపిన పాశ,ہیئیرپن پاش,হযরপিন পাশ,ହେଯରପିନ ପାଶ,हेयरपिन पाश
Hairy animal,रोमिल प्राणी,રોમિલ પ્રાણી,रोमिल प्राणी,ਰੋਮਿਲ ਪ੍ਰਾਣੀ,রোমিল প্রাণী,रोमिल प्राणी,ರೋಮಿಲ ಪ್ರಾಣೀ,രോമില പ്രാണീ,ரோமில ப்ராணீ,రోమిల ప్రాణీ,رومل پرانی,রমিল প্রাণী,ରୋମିଲ ପ୍ରାଣୀ,रोमिल प्राणी
Hairy,"रोमिल, रोएँदार","રોમિલ, રોએઁદાર","रोमिल, रोएँदार",ਵਾਲਾ ਵਾਲਾ,"রোমিল, রোঁদার","रोमिल, रोएँदार","ರೋಮಿಲ, ರೋಏಂದಾರ","രോമില, രോഏംദാര","ரோமில, ரோஏங்தார","రోమిల, రోఏందార",رومل، روئیندار,"রমিল, রঁদার","ରୋମିଲ, ରୋଏଁଦାର","रोमिल, रोएँदार"
Half life,अर्ध-आयु,અર્ધ-આયુ,अर्ध-आयु,ਅਰ੍ਧ-ਆਯੁ,অর্ধ-আযু,अर्ध-आयु,ಅರ್ಧಾಯುಷ್ಯ,അര്ധ-ആയു,அர்த-ஆயு,అర్ధ-ఆయు,نصف عمر، نصف حیات,অর্ধ-আযু,ଅର୍ଧ-ଆଯୁ,अर्ध-आयु
Hall mark,प्रमाण चिह्न,પ્રમાણ ચિહ્ન,प्रमाण चिह्न,ਪ੍ਰਮਾਣ ਚਿਹ੍ਨ,প্রমাণ চিহ্ন,प्रमाण चिह्न,ಪ್ರಮಾಣ ಚಿಹ್ನ,പ്രമാണ ചിഹ്ന,ப்ரமாண சிஹ்ந,ప్రమాణ చిహ్న,پرمان چہن,প্রমাণ চিহ্ন,ବିଶୁଦ୍ଧତା ସୂଚକ/ପ୍ରାମାଣିକତା ଚିହ୍ନ,प्रमाण चिह्न
Hallucination,विभ्रम,વિભ્રમ,विभ्रम,ਵਿਭ੍ਰਮ,বিভ্রম,विभ्रम,ಭ್ರಾಂತಿ,മതിഭ്രമം,விப்ரம,విభ్రమ,وبھرم,িভ্রম,ବିଭ୍ରମ,विभ्रम
Hallucinogen,विभ्रमजन,વિભ્રમજન,विभ्रमजन,ਵਿਭ੍ਰਮਜਨ,বিভ্রমজন,विभ्रमजन,ವಿಭ್ರಮಜನ,വിഭ്രമജന,விப்ரமஜந,విభ్రమజన,وبھرمجن,িভ্রমজন,ବିଭ୍ରମଜନ,विभ्रमजन
Halogen,हैलोजन,હૈલોજન,हैलोजन,ਹੈਲੋਜਨ,হৈলোজন,हैलोजन,ಹ್ಯಾಲೋಜೆನ್,ഹൈലോജന,ஹைலோஜந,హైలోజన,نمک دا,হৈলজন,ହୈଲୋଜନ,हैलोजन
Halophil,लवणरागी,લવણરાગી,लवणरागी,ਲਵਣਰਾਗੀ,লবণরাগী,लवणरागी,ಲವಣರಾಗೀ,ലവണരാഗീ,லவணராகீ,లవణరాగీ,لونراگی,লণরাগী,ଲବଣରାଗୀ,लवणरागी
Halophyte,लवणमृदोद्भिद,લવણમૃદોદ્ભિદ,लवणमृदोद्भिद,ਲਵਣਮ੃ਦੋਦ੍ਭਿਦ,লবণমৃদোদ্ভিদ,लवणमृदोद्भिद,ಕ್ಷಾರಸಸ್ಯ,ലവണമൃദോദ്ഭിദ,லவணம்ருதோத்பித,లవణమృదోద్భిద,لونمردودبھد,লণমৃদদ্ভিদ,ଲବଣମୃଦୋଦ୍ଭିଦ,लवणमृदोद्भिद
