English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
Contraction,संकुचन,સંકુચન,संकुचन,ਸੁੰਗੜਨਾ,সংকুচন,संकुचन,"ಸಂಕೋಚನ, ಸಂಕುಚನ",നികോചനം,ஸங்குசந,సంకుచన,تخفیف,সংকুচন,"ସଙ୍କୋଚନ, ସଂକ୍ଷିପ୍ତ ସଙ୍କେତ",संकुचन
Control electrode,नियंत्रण इलेक्ट्रोड,નિયંત્રણ ઇલેક્ટ્રોડ,नियंत्रण इलेक्ट्रोड,ਨਿਯਂਤ੍ਰਣ ਇਲੇਕ੍ਟ੍ਰੋਡ,নিযংত্রণ ইলেক্ট্রোড,नियंत्रण इलेक्ट्रोड,ನಿಯಂತ್ರಣ ಇಲೇಕ್ಟ್ರೋಡ,നിയംത്രണ ഇലേക്ട്രോഡ,நியங்த்ரண இலேக்ட்ரோட,నియంత్రణ ఇలేక్ట్రోడ,نینترن الیکٹروڈ,নিযংত্রণ ইলক্ট্রড,ନିଯଂତ୍ରଣ ଇଲେକ୍ଟ୍ରୋଡ,नियंत्रण इलेक्ट्रोड
Controlled flow,नियन्त्रित  प्रवाह,નિયન્ત્રિત  પ્રવાહ,नियन्त्रित  प्रवाह,ਨਿਯਨ੍ਤ੍ਰਿਤ  ਪ੍ਰਵਾਹ,নিযন্ত্রিত  প্রবাহ,नियन्त्रित  प्रवाह,ನಿಯನ್ತ್ರಿತ  ಪ್ರವಾಹ,നിയന്ത്രിത  പ്രവാഹ,நியந்த்ரித  ப்ரவாஹ,నియన్త్రిత  ప్రవాహ,نینترت  پرواہ,নিযন্ত্রিত  প্রাহ,ନିଯନ୍ତ୍ରିତ  ପ୍ରବାହ,नियन्त्रित  प्रवाह
Controlled fusion,नियन्त्रित संलयन,નિયન્ત્રિત સંલયન,नियन्त्रित संलयन,ਨਿਯਨ੍ਤ੍ਰਿਤ ਸਂਲਯਨ,নিযন্ত্রিত সংলযন,नियन्त्रित संलयन,ನಿಯನ್ತ್ರಿತ ಸಂಲಯನ,നിയന്ത്രിത സംലയന,நியந்த்ரித ஸங்லயந,నియన్త్రిత సంలయన,نینترت سنلین,নিযন্ত্রিত সংলযন,ନିଯନ୍ତ୍ରିତ ସଂଲଯନ,नियन्त्रित संलयन
Controlled nuclear power,नियन्त्रित नाभकीय शक्ति,નિયન્ત્રિત નાભકીય શક્તિ,नियन्त्रित नाभकीय शक्ति,ਨਿਯਨ੍ਤ੍ਰਿਤ ਨਾਭਕੀਯ ਸ਼ਕ੍ਤਿ,নিযন্ত্রিত নাভকীয শক্তি,नियन्त्रित नाभकीय शक्ति,ನಿಯನ್ತ್ರಿತ ನಾಭಕೀಯ ಶಕ್ತಿ,നിയന്ത്രിത നാഭകീയ ശക്തി,நியந்த்ரித நாபகீய சக்தி,నియన్త్రిత నాభకీయ శక్తి,نینترت نابھکیہ شکتی,নিযন্ত্রিত নাভকীয শক্তি,ନିଯନ୍ତ୍ରିତ ନାଭକୀଯ ଶକ୍ତି,नियन्त्रित नाभकीय शक्ति
Controlled thermounclear fusion,नियन्त्रित तापनाभकीय संलयन,નિયન્ત્રિત તાપનાભકીય સંલયન,नियन्त्रित तापनाभकीय संलयन,ਨਿਯਨ੍ਤ੍ਰਿਤ ਤਾਪਨਾਭਕੀਯ ਸਂਲਯਨ,নিযন্ত্রিত তাপনাভকীয সংলযন,नियन्त्रित तापनाभकीय संलयन,ನಿಯನ್ತ್ರಿತ ತಾಪನಾಭಕೀಯ ಸಂಲಯನ,നിയന്ത്രിത താപനാഭകീയ സംലയന,நியந்த்ரித தாபநாபகீய ஸங்லயந,నియన్త్రిత తాపనాభకీయ సంలయన,نینترت تاپنابھکیہ سنلین,নিযন্ত্রিত তাপনাভকীয সংলযন,ନିଯନ୍ତ୍ରିତ ତାପନାଭକୀଯ ସଂଲଯନ,नियन्त्रित तापनाभकीय संलयन
Convection,संवहन,સંવહન,संवहन,ਸੰਵਾਹਨ,সংবহন,संवहन,ಸಂವಹನ,സംവഹന,ஸங்வஹந,సంవహన,انتقال,সংহন,ସଂବହନ,संवहन
Convection current,संवहन धारा,સંવહન ધારા,संवहन धारा,ਸਂਵਹਨ ਧਾਰਾ,সংবহন ধারা,संवहन धारा,ಪ್ರಚಲನ ಪ್ರವಾಹ,സംവഹന ധാരാ,ஸங்வஹந தாரா,సంవహన ధారా,انتقال دھار / کرنٹ,সংহন ধারা,ସଂବହନ ଧାରା,संवहन धारा
Convective derivative,संवहनी अवकलज,સંવહની અવકલજ,संवहनी अवकलज,ਸਂਵਹਨੀ ਅਵਕਲਜ,সংবহনী অবকলজ,संवहनी अवकलज,ಸಂವಹನೀ ಅವಕಲಜ,സംവഹനീ അവകലജ,ஸங்வஹநீ அவகலஜ,సంవహనీ అవకలజ,سنوہنی اوکلج,সংহনী অকলজ,ସଂବହନୀ ଅବକଲଜ,संवहनी अवकलज
Convective type instability,संहनी अस्थिरता,સંહની અસ્થિરતા,संहनी अस्थिरता,ਸਂਹਨੀ ਅਸ੍ਥਿਰਤਾ,সংহনী অস্থিরতা,संहनी अस्थिरता,ಸಂಹನೀ ಅಸ್ಥಿರತಾ,സംഹനീ അസ്ഥിരതാ,ஸங்ஹநீ அஸ்திரதா,సంహనీ అస్థిరతా,سنہنی استھرتا,সংহনী অস্থিরতা,ସଂହନୀ ଅସ୍ଥିରତା,संहनी अस्थिरता
Convective turbulence,संवहनी विक्षोभ,સંવહની વિક્ષોભ,संवहनी विक्षोभ,ਸਂਵਹਨੀ ਵਿਕ੍਷ੋਭ,সংবহনী বিক্ষোভ,संवहनी विक्षोभ,ಸಂವಹನೀ ವಿಕ್ಷೋಭ,സംവഹനീ വിക്ഷോഭ,ஸங்வஹநீ விக்ஷோப,సంవహనీ విక్షోభ,سنوہنی وکشوبھ,সংহনী িক্ষভ,ସଂବହନୀ ବିକ୍ଷୋଭ,संवहनी विक्षोभ
Conventional particle accelerator,पारम्परिक कण त्वरक,પારમ્પરિક કણ ત્વરક,पारम्परिक कण त्वरक,ਪਾਰਮ੍ਪਰਿਕ ਕਣ ਤ੍ਵਰਕ,পারম্পরিক কণ ত্বরক,पारम्परिक कण त्वरक,ಪಾರಮ್ಪರಿಕ ಕಣ ತ್ವರಕ,പാരമ്പരിക കണ ത്വരക,பாரம்பரிக கண த்வரக,పారమ్పరిక కణ త్వరక,پارمپرک کن تورک,পারম্পরিক কণ ত্রক,ପାରମ୍ପରିକ କଣ ତ୍ବରକ,पारम्परिक कण त्वरक
Converter,परिवर्तक,પરિવર્તક,परिवर्तक,ਪਰਿਵਰ੍ਤਕ,পরিবর্তক,परिवर्तक,ಪರಿವರ್ತಕ,പരിവര്തക,பரிவர்தக,పరివర్తక,کنورٹر,পরির্তক,ପରିବର୍ତକ,परिवर्तक
Convolution,संवलन,સંવલન,संवलन,ਸਂਵਲਨ,সংবলন,संवलन,ಸಂವಲನ,സംവലന,ஸங்வலந,సంవలన,سنولن,সংলন,ସଂବଳନ,संवलन
Cool star,शांत तारा,શાંત તારા,शांत तारा,ਸ਼ਾਂਤ ਤਾਰਾ,শাংত তারা,शांत तारा,ಶಾಂತ ತಾರಾ,ശാംത താരാ,சாங்த தாரா,శాంత తారా,شانت تارہ,শাংত তারা,ଶାଂତ ତାରା,शांत तारा
Co-operative motion,सहकारी गति,સહકારી ગતિ,सहकारी गति,ਸਹਕਾਰੀ ਗਤਿ,সহকারী গতি,सहकारी गति,ಸಹಕಾರೀ ಗತಿ,സഹകാരീ ഗതി,ஸஹகாரீ கதி,సహకారీ గతి,سہکاری گتی,সহকারী গতি,ସହକାରୀ ଗତି,सहकारी गति
Cooper pair,कूपर युग्म,કૂપર યુગ્મ,कूपर युग्म,ਕੂਪਰ ਯੁਗ੍ਮ,কূপর যুগ্ম,कूपर युग्म,ಕೂಪರ ಯುಗ್ಮ,കൂപര യുഗ്മ,கூபர யுக்ம,కూపర యుగ్మ,کوپر یگم,কূপর যুগ্ম,କୂପର ଯୁଗ୍ମ,कूपर युग्म
Co-operative character,सहकारी लक्षण,સહકારી લક્ષણ,सहकारी लक्षण,ਸਹਕਾਰੀ ਲਕ੍਷ਣ,সহকারী লক্ষণ,सहकारी लक्षण,ಸಹಕಾರೀ ಲಕ್ಷಣ,സഹകാരീ ലക്ഷണ,ஸஹகாரீ லக்ஷண,సహకారీ లక్షణ,سہکاری لکشن,সহকারী লক্ষণ,ସହକାରୀ ଲକ୍ଷଣ,सहकारी लक्षण
Co-ordinate expansion,निर्देशांक विस्तार,નિર્દેશાંક વિસ્તાર,निर्देशांक विस्तार,ਨਿਰ੍ਦੇਸ਼ਾਂਕ ਵਿਸ੍ਤਾਰ,নির্দেশাংক বিস্তার,निर्देशांक विस्तार,ನಿರ್ದೇಶಾಂಕ ವಿಸ್ತಾರ,നിര്ദേശാംക വിസ്താര,நிர்தேசாங்க விஸ்தார,నిర్దేశాంక విస్తార,نردیشانک وستار,নির্দশাংক িস্তার,ନିର୍ଦେଶାଂକ ବିସ୍ତାର,निर्देशांक विस्तार
Core,क्रोड,ક્રોડ,क्रोड,ਕਿਸੇ ਚੀਜ ਦਾ ਵਿਚਕਾਰਲਾ ਹਿਸਾ,ক্রোড,क्रोड,"ದಿಂಡು, ತಿರುಳು",കാമ്പ്,க்ரோட,క్రోడ,کور,ক্রড,କ୍ରୋଡ,क्रोड
Core motion,क्रोड गति,ક્રોડ ગતિ,क्रोड गति,ਕ੍ਰੋਡ ਗਤਿ,ক্রোড গতি,क्रोड गति,ಕ್ರೋಡ ಗತಿ,ക്രോഡ ഗതി,க்ரோட கதி,క్రోడ గతి,کروڈ گتی,ক্রড গতি,କ୍ରୋଡ ଗତି,क्रोड गति
Coriolis force,कॉरिऑलिस बल,કૉરિઑલિસ બલ,कॉरिऑलिस बल,ਕ੉ਰਿ਑ਲਿਸ ਬਲ,কৌরিঔলিস বল,कॉरिऑलिस बल,ಕೌರಿಔಲಿಸ ಬಲ,കൌരിഔലിസ ബല,கௌரிஔலிஸ பல,కౌరిఔలిస బల,کارالس بل,করিলিস বল,କୌରିଔଲିସ ବଲ,कॉरिऑलिस बल
Corona,कोरोना,કોરોના,कोरोना,ਕੋਰੋਨਾ,কোরোনা,कोरोना,ಕೋರೋನಾ,കോരോനാ,கோரோநா,కోరోనా,کرونا,করনা,କିରୀଟ,कोरोना
Corpuscular radiation,कणिका विकिरण,કણિકા વિકિરણ,कणिका विकिरण,ਕਣਿਕਾ ਵਿਕਿਰਣ,কণিকা বিকিরণ,कणिका विकिरण,ಕಣಿಕಾ ವಿಕಿರಣ,കണികാ വികിരണ,கணிகா விகிரண,కణికా వికిరణ,ذرّیچہ اشعاع,কণিকা িকিরণ,କଣିକା ବିକିରଣ,कणिका विकिरण
Corpuscular strucure,कणिका संचरना,કણિકા સંચરના,कणिका संचरना,ਕਣਿਕਾ ਸਂਚਰਨਾ,কণিকা সংচরনা,कणिका संचरना,ಕಣಿಕಾ ಸಂಚರನಾ,കണികാ സംചരനാ,கணிகா ஸங்சரநா,కణికా సంచరనా,کنکا سنچرنا,কণিকা সংচরনা,କଣିକା ସଂଚରନା,कणिका संचरना
Correlation,सहसंबंध,સહસંબંધ,सहसंबंध,ਸਹਸਂਬਂਧ,সহসংবংধ,सहसंबंध,ಸಹಸಂಬಂಧ.,സഹസംബംധ,ஸஹஸங்பங்த,సహసంబంధ,ہم رشتگی,সহসংবংধ,ସହସମ୍ବନ୍ଧ,सहसंबंध
Correlation between velocities,वेगों के बीच सहसंबंध,વેગોં કે બીચ સહસંબંધ,वेगों के बीच सहसंबंध,ਵੇਗੋਂ ਕੇ ਬੀਚ ਸਹਸਂਬਂਧ,বেগোং কে বীচ সহসংবংধ,वेगों के बीच सहसंबंध,ವೇಗೋಂ ಕೇ ಬೀಚ ಸಹಸಂಬಂಧ,വേഗോം കേ ബീച സഹസംബംധ,வேகோங் கே பீச ஸஹஸங்பங்த,వేగోం కే బీచ సహసంబంధ,ویگوں کے بیچ سہسمبندھ,গং ক বীচ সহসংবংধ,ବେଗୋଂ କେ ବୀଚ ସହସଂବଂଧ,वेगों के बीच सहसंबंध
