English,Hindi
Descriptive meaning,वर्णनात्मक अर्थ
Descriptive order,वर्णनात्मक क्रम
Descriptive phonetics,वर्णनात्मक स्वनविज्ञान
Descriptive phrase,"वर्णनात्मक वाक्यांश, वर्णनात्मक पदबंध"
Desiderative,"इच्छार्थक, सन्नंत"
Designans,आख्याता
Designatum,"आख्येय, अभिधेय"
Desinence,अंत्य-प्रत्यय
Destinative case,गंतव्यवाची कारक
Desyllabification,अनक्षरीकरण
Detached,असंलग्न
Detachment,अपाय
Deteriorative suffix,कुत्सार्थ परप्रत्यय
Determinant,निधरिक
Determinative,निधरिक
Determinative clause,निधरिक उपवाक्य
Determinative compound,तत्पुरुष समाप्त
Determined,निर्धारित
Determiner,निधरिक
Determining,निधरिण
Determinism,निधरिणवाद;नियतत्ववाद
Deterministic finite automation,निधरिणात्मक परिमित स्वचालन
Deterministic process,निधरिक प्रक्रम
Developmental dyslaxia,विकासगत अपठन
Developmental error,विकासपरक त्रुटि
Developmental linguistics,"विकासात्मक भाषाविज्ञान, विकास भाषाविज्ञान"
Deverbative,"क्रिया-साधित, क्रिया-व्युत्पन्न"
Deviation,विचलन
Deviation (s) in language,भाषागत विचलन
Device,"युक्ति, उपकरण, साधन"
Devocalization,"अस्वरीकरण, व्यंजनीकरण"
Devoiced,"अघोषीकृत, निर्घोषीकृत"
Devoiced plosive,"अघोषीकृत स्पर्श, निर्घोषीकृत स्पपर्श"
Devoicing,"अघोषीकरण, निर्घोषीकरण"
Dhal's Law,ढल नियम
Diachronic,कालक्रमिक
Diachronic evidence,कालक्रमिक प्रमाण
Diachronic grammar,कालक्रमिक व्याकरण
Diachronic linguistics,कालक्रमिक भाषाविज्ञान
Diachronic phonetics,कालक्रमिक स्वनवितज्ञान
Diachronistic morphology,"कालक्रमिक रूपप्रक्रिया, कालक्रमिक रूपविज्ञान"
Diachronistic phonology,"कालक्रमिक स्वनप्रक्रिया, कालक्रमिक स्वनिमविज्ञान"
Diachronistic semantics,कालक्रमिक शब्दाऱ्थविज्ञान
Diachrony,कालक्रमिकता
Diacritical marks,विशेषक चिह्न
Diacritic feature,विशेषक अभिलक्षण
Diacritic grapheme,"विशेषक लेखिम, विशेषक वर्णिम"
Diacritics,विशेषक चिह्न
Diagnostic test,नैदानिक परीक्षण
Diagram,"आरेख, रेखाचित्र, रेखाकृति"
Dialect,"बोली, भाषिका"
Dialectal,"बोली संबंधी, भाषिका संबंधी"
Dialectal area,"बोली क्षेत्र, भाषिका क्षेत्र"
Dialectalization,"भाषा प्रशाखन, बोलीकरण"
Dialect atlas,"बोली एटलस, बोली मानचित्रावली"
Dialect borrowing,"बोली आदान, भाषिका आदान"
Dialect boundary,बोली सीमा
Dialect chain,"बोली शृंखला, भाषिक शृंखला"
Dialect cohesion,बोली संसक्ति
Dialect continuum,"बोली सांतत्यक, बोली कन्टीनुअम"
Dialect geography,"बोली भूगोल, भाषिका भूगोल"
Dialectician,तार्किक
Dialectician,"बोलीविज्ञानी, भाषिकाविज्ञानी"
