English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
Calcareous cement,"चुनेदार सीमेंट, कैल्सियमी सीमेंट","ચુનેદાર સીમેંટ, કૈલ્સિયમી સીમેંટ","चुनेदार सीमेंट, कैल्सियमी सीमेंट","ਚੁਨੇਦਾਰ ਸੀਮੇਂਟ, ਕੈਲ੍ਸਿਯਮੀ ਸੀਮੇਂਟ","চুনেদার সীমেংট, কৈল্সিযমী সীমেংট","चुनेदार सीमेंट, कैल्सियमी सीमेंट","ಚುನೇದಾರ ಸೀಮೇಂಟ, ಕೈಲ್ಸಿಯಮೀ ಸೀಮೇಂಟ","ചുനേദാര സീമേംട, കൈല്സിയമീ സീമേംട","சுநேதார ஸீமேங்ட, கைல்ஸியமீ ஸீமேங்ட","చునేదార సీమేంట, కైల్సియమీ సీమేంట",چنےدار سیمینٹ، کیلسیمی سیمینٹ,"চুনদার সীমংট, কৈল্সিযমী সীমংট","ଚୁନେଦାର ସୀମେଂଟ, କୈଲ୍ସିଯମୀ ସୀମେଂଟ","चुनेदार सीमेंट, कैल्सियमी सीमेंट"
Calliper log,कैलिपर संलेख,કૈલિપર સંલેખ,कैलिपर संलेख,ਕੈਲਿਪਰ ਸਂਲੇਖ,কৈলিপর সংলেখ,कैलिपर संलेख,ಕೈಲಿಪರ ಸಂಲೇಖ,കൈലിപര സംലേഖ,கைலிபர ஸங்லேக,కైలిపర సంలేఖ,کیلپر سنلیکھ,কৈলিপর সংলখ,କୈଲିପର ସଂଲେଖ,कैलिपर संलेख
Calliper logging,कैलिपर संलेखन,કૈલિપર સંલેખન,कैलिपर संलेखन,ਕੈਲਿਪਰ ਸਂਲੇਖਨ,কৈলিপর সংলেখন,कैलिपर संलेखन,ಕೈಲಿಪರ ಸಂಲೇಖನ,കൈലിപര സംലേഖന,கைலிபர ஸங்லேகந,కైలిపర సంలేఖన,کیلپر سنلیکھن,কৈলিপর সংলখন,କୈଲିପର ସଂଲେଖନ,कैलिपर संलेखन
Cam actuated lever,"कैम-चालित उत्तोलक, कैम चालित लीवर","કૈમ-ચાલિત ઉત્તોલક, કૈમ ચાલિત લીવર","कैम-चालित उत्तोलक, कैम चालित लीवर","ਕੈਮ-ਚਾਲਿਤ ਉਤ੍ਤੋਲਕ, ਕੈਮ ਚਾਲਿਤ ਲੀਵਰ","কৈম-চালিত উত্তোলক, কৈম চালিত লীবর","कैम-चालित उत्तोलक, कैम चालित लीवर","ಕೈಮ-ಚಾಲಿತ ಉತ್ತೋಲಕ, ಕೈಮ ಚಾಲಿತ ಲೀವರ","കൈമ-ചാലിത ഉത്തോലക, കൈമ ചാലിത ലീവര","கைம-சாலித உத்தோலக, கைம சாலித லீவர","కైమ-చాలిత ఉత్తోలక, కైమ చాలిత లీవర",کیم-چالت اتولک، کیم چالت لیور,"কৈম-চালিত উত্তলক, কৈম চালিত লীর","କୈମ-ଚାଲିତ ଉତ୍ତୋଲକ, କୈମ ଚାଲିତ ଲୀବର","कैम-चालित उत्तोलक, कैम चालित लीवर"
Camera alignment,कैमरा संरेखण,કૈમરા સંરેખણ,कैमरा संरेखण,ਕੈਮਰਾ ਸਂਰੇਖਣ,কৈমরা সংরেখণ,कैमरा संरेखण,ಕೈಮರಾ ಸಂರೇಖಣ,കൈമരാ സംരേഖണ,கைமரா ஸங்ரேகண,కైమరా సంరేఖణ,کیمرا سنریکھن,কৈমরা সংরখণ,କୈମରା ସଂରେଖଣ,कैमरा संरेखण
Camera angle (=shooting angle),कैमरा कोण,કૈમરા કોણ,कैमरा कोण,ਕੈਮਰਾ ਕੋਣ,কৈমরা কোণ,कैमरा कोण,ಕೈಮರಾ ಕೋಣ,കൈമരാ കോണ,கைமரா கோண,కైమరా కోణ,کیمرا کون,কৈমরা কণ,କୈମରା କୋଣ,कैमरा कोण
Camera coverage,कैमरा दृश्यक्षेत्र,કૈમરા દૃશ્યક્ષેત્ર,कैमरा दृश्यक्षेत्र,ਕੈਮਰਾ ਦ੃ਸ਼੍ਯਕ੍਷ੇਤ੍ਰ,কৈমরা দৃশ্যক্ষেত্র,कैमरा दृश्यक्षेत्र,ಕೈಮರಾ ದೃಶ್ಯಕ್ಷೇತ್ರ,കൈമരാ ദൃശ്യക്ഷേത്ര,கைமரா த்ருச்யக்ஷேத்ர,కైమరా దృశ్యక్షేత్ర,کیمرا درشیکشیتر,কৈমরা দৃশ্যক্ষত্র,କୈମରା ଦୃଶ୍ଯକ୍ଷେତ୍ର,कैमरा दृश्यक्षेत्र
Camerae,वायुकक्ष,વાયુકક્ષ,वायुकक्ष,ਵਾਯੁਕਕ੍਷,বাযুকক্ষ,वायुकक्ष,ವಾಯುಕಕ್ಷ,വായുകക്ഷ,வாயுகக்ஷ,వాయుకక్ష,وایککش,াযুকক্ষ,ବାଯୁକକ୍ଷ,वायुकक्ष
Capillarity,"केशिकात्व, केशिकत्व","કેશિકાત્વ, કેશિકત્વ","केशिकात्व, केशिकत्व","ਕੇਸ਼ਿਕਾਤ੍ਵ, ਕੇਸ਼ਿਕਤ੍ਵ","কেশিকাত্ব, কেশিকত্ব","केशिकात्व, केशिकत्व","ಲೋಮನಾಳ ಕ್ರಿಯೆ, ಲೋಮನಾಳ ಕರ್ಷಣೆ","കേശികാത്വ, കേശികത്വ","கேசிகாத்வ, கேசிகத்வ","కేశికాత్వ, కేశికత్వ",بالیت۔ شعریت,"কশিকাত্, কশিকত্","କେଶିକାତ୍ବ, କେଶିକତ୍ବ","केशिकात्व, केशिकत्व"
Capillary,"केशिका, कैपिलरी","કેશિકા, કૈપિલરી","केशिका, कैपिलरी","ਵਾਲਾ ਸੰਬੰਧੀ,ਵਾਲ ਵਰਗਾ ਬਾਰੀਕ","কেশিকা, কৈপিলরী","केशिका, कैपिलरी","ಲೋಮನಾಳ, ಕೇಶಿಕೆ, ನವಿರ್ನಾಳ","കേശികാ, കൈപിലരീ","கேசிகா, கைபிலரீ","కేశికా, కైపిలరీ",بال نلی۔ شعریہ,"কশিকা, কৈপিলরী","(ବି) ଜାଲକ, କୈଶିକ (ବିଂ)","केशिका, कैपिलरी"
Capillary action,केशिका क्रिया,કેશિકા ક્રિયા,केशिका क्रिया,ਕੇਸ਼ਿਕਾ ਕ੍ਰਿਯਾ,কেশিকা ক্রিযা,केशिका क्रिया,ಕೇಶಿಕಾ ಕ್ರಿಯಾ,കേശികാ ക്രിയാ,கேசிகா க்ரியா,కేశికా క్రియా,کیشکا کریا,কশিকা ক্রিযা,କୈଶିକ କ୍ରିୟା,केशिका क्रिया
Capillary ascension method,केशिकीय उन्नयन विधि,કેશિકીય ઉન્નયન વિધિ,केशिकीय उन्नयन विधि,ਕੇਸ਼ਿਕੀਯ ਉਨ੍ਨਯਨ ਵਿਧਿ,কেশিকীয উন্নযন বিধি,केशिकीय उन्नयन विधि,ಕೇಶಿಕೀಯ ಉನ್ನಯನ ವಿಧಿ,കേശികീയ ഉന്നയന വിധി,கேசிகீய உந்நயந விதி,కేశికీయ ఉన్నయన విధి,کیشکیہ انین ودھی,কশিকীয উন্নযন িধি,କେଶିକୀଯ ଉନ୍ନଯନ ବିଧି,केशिकीय उन्नयन विधि
Capillary attraction,केशिकाकर्षण,કેશિકાકર્ષણ,केशिकाकर्षण,ਕੇਸ਼ਿਕਾਕਰ੍਷ਣ,কেশিকাকর্ষণ,केशिकाकर्षण,ಲೋಮನಾಳಾಕರ್ಷಣ,കേശികാകര്ഷണ,கேசிகாகர்ஷண,కేశికాకర్షణ,شعری کشش,কশিকাকর্ষণ,କେଶିକାକର୍ଷଣ,केशिकाकर्षण
Capillary circulation,केशिका परिसंचरण,કેશિકા પરિસંચરણ,केशिका परिसंचरण,ਕੇਸ਼ਿਕਾ ਪਰਿਸਂਚਰਣ,কেশিকা পরিসংচরণ,केशिका परिसंचरण,ಕೇಶಿಕಾ ಪರಿಸಂಚರಣ,കേശികാ പരിസംചരണ,கேசிகா பரிஸங்சரண,కేశికా పరిసంచరణ,کیشکا پرسنچرن,কশিকা পরিসংচরণ,କେଶିକା ପରିସଂଚରଣ,केशिका परिसंचरण
Capillary depression,केशिकीय अवनमन,કેશિકીય અવનમન,केशिकीय अवनमन,ਕੇਸ਼ਿਕੀਯ ਅਵਨਮਨ,কেশিকীয অবনমন,केशिकीय अवनमन,ಕೇಶಿಕೀಯ ಅವನಮನ,കേശികീയ അവനമന,கேசிகீய அவநமந,కేశికీయ అవనమన,شعری زوال,কশিকীয অনমন,କେଶିକୀଯ ଅବନମନ,केशिकीय अवनमन
Capillary elevation,केशिकीय उन्नयन,કેશિકીય ઉન્નયન,केशिकीय उन्नयन,ਕੇਸ਼ਿਕੀਯ ਉਨ੍ਨਯਨ,কেশিকীয উন্নযন,केशिकीय उन्नयन,ಕೇಶಿಕೀಯ ಉನ್ನಯನ,കേശികീയ ഉന്നയന,கேசிகீய உந்நயந,కేశికీయ ఉన్నయన,شعری عروج,কশিকীয উন্নযন,କେଶିକୀଯ ଉନ୍ନଯନ,केशिकीय उन्नयन
Capillary fringe,केशिका फ्रिंज,કેશિકા ફ્રિંજ,केशिका फ्रिंज,ਕੇਸ਼ਿਕਾ ਫ੍ਰਿਂਜ,কেশিকা ফ্রিংজ,केशिका फ्रिंज,ಲೋಮನಾಳ ಅಂಚು,കേശികാ ഫ്രിംജ,கேசிகா ப்ரிங்ஜ,కేశికా ఫ్రింజ,موئینی طبقہ,কশিকা ফ্রিংজ,କେଶିକା ଫ୍ରିଂଜ,केशिका फ्रिंज
Capillary impinger,"केशिका इपिंजर, केशिका संघट्टोपकरण","કેશિકા ઇપિંજર, કેશિકા સંઘટ્ટોપકરણ","केशिका इपिंजर, केशिका संघट्टोपकरण","ਕੇਸ਼ਿਕਾ ਇਪਿਂਜਰ, ਕੇਸ਼ਿਕਾ ਸਂਘਟ੍ਟੋਪਕਰਣ","কেশিকা ইপিংজর, কেশিকা সংঘট্টোপকরণ","केशिका इपिंजर, केशिका संघट्टोपकरण","ಕೇಶಿಕಾ ಇಪಿಂಜರ, ಕೇಶಿಕಾ ಸಂಘಟ್ಟೋಪಕರಣ","കേശികാ ഇപിംജര, കേശികാ സംഘട്ടോപകരണ","கேசிகா இபிங்ஜர, கேசிகா ஸங்கட்டோபகரண","కేశికా ఇపింజర, కేశికా సంఘట్టోపకరణ",کیشکا اپنجر، کیشکا سنگھٹوپکرن,"কশিকা ইপিংজর, কশিকা সংঘট্টপকরণ","କେଶିକା ଇପିଂଜର, କେଶିକା ସଂଘଟ୍ଟୋପକରଣ","केशिका इपिंजर, केशिका संघट्टोपकरण"
Capillary interstice,केशिका - अंतराकाश,કેશિકા - અંતરાકાશ,केशिका - अंतराकाश,ਕੇਸ਼ਿਕਾ - ਅਂਤਰਾਕਾਸ਼,কেশিকা - অংতরাকাশ,केशिका - अंतराकाश,ಕೇಶಿಕಾ - ಅಂತರಾಕಾಶ,കേശികാ - അംതരാകാശ,கேசிகா - அங்தராகாச,కేశికా - అంతరాకాశ,کیشکا - انتراکاش,কশিকা - অংতরাকাশ,କେଶିକା - ଅଂତରାକାଶ,केशिका - अंतराकाश
Capillary migration,केशिका - प्रवसन,કેશિકા - પ્રવસન,केशिका - प्रवसन,ਕੇਸ਼ਿਕਾ - ਪ੍ਰਵਸਨ,কেশিকা - প্রবসন,केशिका - प्रवसन,ಕೇಶಿಕಾ - ಪ್ರವಸನ,കേശികാ - പ്രവസന,கேசிகா - ப்ரவஸந,కేశికా - ప్రవసన,کیشکا - پروسن,কশিকা - প্রসন,କେଶିକା - ପ୍ରବସନ,केशिका - प्रवसन
Capillary network,केशिका जाल,કેશિકા જાલ,केशिका जाल,ਕੇਸ਼ਿਕਾ ਜਾਲ,কেশিকা জাল,केशिका जाल,ಕೇಶಿಕಾ ಜಾಲ,കേശികാ ജാല,கேசிகா ஜால,కేశికా జాల,کیشکا جال,কশিকা জাল,କେଶିକା ଜାଲ,केशिका जाल
Capillary parallel tubule,केशिका समांतर नलिका,કેશિકા સમાંતર નલિકા,केशिका समांतर नलिका,ਕੇਸ਼ਿਕਾ ਸਮਾਂਤਰ ਨਲਿਕਾ,কেশিকা সমাংতর নলিকা,केशिका समांतर नलिका,ಕೇಶಿಕಾ ಸಮಾಂತರ ನಲಿಕಾ,കേശികാ സമാംതര നലികാ,கேசிகா ஸமாங்தர நலிகா,కేశికా సమాంతర నలికా,کیشکا سمانتر نلکا,কশিকা সমাংতর নলিকা,କେଶିକା ସମାଂତର ନଲିକା,केशिका समांतर नलिका
Capillary porosity,केशिका सरंध्रता,કેશિકા સરંધ્રતા,केशिका सरंध्रता,ਕੇਸ਼ਿਕਾ ਸਰਂਧ੍ਰਤਾ,কেশিকা সরংধ্রতা,केशिका सरंध्रता,ಕೇಶಿಕಾ ಸರಂಧ್ರತಾ,കേശികാ സരംധ്രതാ,கேசிகா ஸரங்த்ரதா,కేశికా సరంధ్రతా,کیشکا سرندھرتا,কশিকা সরংধ্রতা,କେଶିକା ସରଂଧ୍ରତା,केशिका सरंध्रता
Capillary potential,केशिका विभव,કેશિકા વિભવ,केशिका विभव,ਕੇਸ਼ਿਕਾ ਵਿਭਵ,কেশিকা বিভব,केशिका विभव,ಲೋಮಚೇತನ.,കേശികാ വിഭവ,கேசிகா விபவ,కేశికా విభవ,کیشکا وبھو,কশিকা িভ,କେଶିକା ବିଭବ,केशिका विभव
