Bengali,Telugu
কম্পিউটার কনফারেন্সিং,కంప్యూటర్ కాన్ఫరెన్సింగ్
কম্পিউটার কনফিগারেশন,కంప్యూటర్ కాన్ఫిగరేషన్
কম্পিউটার কনসোল,కంప్యూటర్ కన్సోల్
কম্পিউটার নিয়ন্ত্রণ,కంప్యూటర్ నియంత్రణ
কম্পিউটার অপরাধ,కంప్యూటర్ నేరం
কম্পিউটার ক্রিপ্টোগ্রাফি,కంప్యూటర్ క్రిప్టోగ్రఫీ
কম্পিউটার-নির্ভর ভাষা,కంప్యూటర్-ఆధారిత భాష
কম্পিউটার ডোমেন,కంప్యూటర్ డొమైన్
কম্পিউটার দ্বৈত,కంప్యూటర్ డ్యూప్లెక్స్
কম্পিউটার সমীকরণ,కంప్యూటర్ సమీకరణం
কম্পিউটার বিশেষজ্ঞ,కంప్యూటర్ నిపుణుడు
কম্পিউটার ফর্ম্যাটিং,కంప్యూటర్ ఫార్మాటింగ్
কম্পিউটার খেলা,కంప్యూటర్ ఆట
কম্পিউটার-উত্পাদিত মানচিত্র,కంప్యూటర్ సృష్టించిన మ్యాప్
কম্পিউটার উত্পাদন,కంప్యూటర్ తరం
কম্পিউটার গ্রাফিক্স,కంప్యూటర్ గ్రాఫిక్స్
কম্পিউটার হার্ডওয়্যার,కంప్యూటర్ హార్డ్‌వేర్
কম্পিউটার স্বাধীন ভাষা,కంప్యూటర్ స్వతంత్ర భాష
কম্পিউটার নির্দেশনা,కంప్యూటర్ సూచన
"কম্পিউটার
 নির্দেশ কোড","కంప్యూటర్
 ఇన్స్ట్రక్షన్ కోడ్"
"কম্পিউটার
 নির্দেশনাবলী","కంప్యూటర్
 ఇన్స్ట్రక్షన్ సెట్"
"কম্পিউটার
 ইন্টারফেস ইউনিট","కంప్యూటర్
 ఇంటర్ఫేస్ యూనిట్"
কম্পিউটারিস্ট,కంప్యూటర్‌టి
কম্পিউটারাইজেশন,కంప్యూటరీకరణ
কম্পিউটার ভাষা,కంప్యూటర్ భాష
"কম্পিউটার
 ভাষা প্রতীক","కంప్యూటర్
 భాషా చిహ్నం"
কম্পিউটার লার্নিং,కంప్యూటర్ లెర్నింగ్
কম্পিউটার লেটার,కంప్యూటర్ లెటర్
কম্পিউটার সীমাবদ্ধ,కంప్యూటర్ లిమిటెడ్
"কম্পিউটার
 রক্ষণাবেক্ষণ","కంప్యూటర్
 నిర్వహణ"
"কম্পিউটার
 পরিচালিত
 নির্দেশ","కంప్యూటర్
 నిర్వహించేది
 సూచన"
"কম্পিউটার
 মাইক্রোগ্রাফিক্স","కంప్యూటర్
 మైక్రోగ్రాఫిక్స్"
কম্পিউটার সংগীত,కంప్యూటర్ సంగీతం
কম্পিউটার নেটওয়ার্ক,కంప్యూటర్ నెట్‌వర్క్
কম্পিউটার সংখ্যাসূচক নিয়ন্ত্রণ,కంప్యూటర్ సంఖ్యా నియంత్రణ
কম্পিউটার অপারেশন,కంప్యూటర్ ఆపరేషన్
কম্পিউটার ভিত্তিক ভাষা,కంప్యూటర్ ఆధారిత భాష
কম্পিউটার আউটপুট,కంప్యూటర్ అవుట్పుట్
কম্পিউটার আউটপুট মাইক্রোফিল্ম,కంప్యూటర్ అవుట్పుట్ మైక్రోఫిల్మ్
কম্পিউটার পারফরম্যান্স,కంప్యూటర్ పనితీరు
কম্পিউটার প্রিন্টার,కంప్యూటర్ ప్రింటర్
কম্পিউটার প্রোগ্রাম,కంప్యూటర్ ప్రోగ్రామ్
কম্পিউটার প্রোগ্রাম টীকা,కంప్యూటర్ ప్రోగ్రామ్ ఉల్లేఖనం
কম্পিউটার প্রোগ্রামের উত্স,కంప్యూటర్ ప్రోగ్రామ్ మూలం
কম্পিউটার বিজ্ঞান,కంప్యూటర్ సైన్స్
কম্পিউটার নিরাপত্তা,కంప్యూటర్ భద్రత
কম্পিউটার ভাগ করে নেওয়া,కంప్యూటర్ షేరింగ్
কম্পিউটার সিমুলেশন,కంప్యూటర్ అనుకరణ
কম্পিউটার সিমুলেটর,కంప్యూటర్ సిమ్యులేటర్
কম্পিউটার সফটওয়্যার,కంప్యూటర్ సాఫ్ట్ వేర్
কম্পিউটার বিশেষজ্ঞ,కంప్యూటర్ స్పెషలిస్ట్
কম্পিউটার সিস্টেম,కంప్యూటర్ సిస్టమ్
কম্পিউটার সিস্টেম অডিট,కంప్యూటర్ సిస్టమ్ ఆడిట్
কম্পিউটার প্রযুক্তি,"కంప్యూటర్ సాంకేతిక పరిజ్ఞానం, కంప్యూటర్ విజ్ఞానం, ధీయంత్ర పరిజ్ఞానం, ధీయంత్ర విజ్ఞానం"
কম্পিউটার টার্মিনাল,కంప్యూటర్ టెర్మినల్
কম্পিউটার সময়,కంప్యూటర్ సమయం
কম্পিউটার শব্দ,కంప్యూటర్ పదం
