Punjabi,Malayalam
ਪ੍ਰਦਰਸ਼ਨੀ,പദര്ശിപ്പിക്കുക
ਤਹਿ,വിശിപ
Exim ਨੀਤੀ,എക്സിം നയം
ਨਿਕਾਸ,പുറത്ത്
ਬੰਦ ਕਰੋ ਇੰਟਰਵਿ.,അഭിമുഖത്തിൽ നിന്ന് പുറത്തുകടക്കുക
ਬੰਦ ਕਰਨ ਦੀ ਨੀਤੀ,പോളിസിയിൽ നിന്ന് പുറത്തുകടക്കുക
ਵਗਣ ਦੀ ਪੋਲ,വോട്ടെടുപ്പ് പുറത്തുകടക്കുക
ਸਾਬਕਾ ਕਾਰਜਕਾਰੀ,മുൻ ഓഫീസിയോ
ਸਹਿਯੋਗੀ,രാജകീയത
ਵਿਸਥਾਰ,വികസനം
ਸਾਬਕਾ ਪਾਰਟ,മുൻ ഭാഗം
ਮਿਆਦ ਪੁੱਗਣ,പ്രവാസി
Expedient,ഉചിതമായ
ਤੇਜ਼,വേഗത്തിലാക്കുക
ਕੱ exp ੋ,പുറത്താക്കുക
ਖਰਚ,ചെലവ്
ਤਜਰਬਾ,പരിചയം
ਪ੍ਰਯੋਗ,പരീക്ഷണം
ਮਾਹਰ,വിദഗ്ധന്
ਮਿਆਦ ਖਤਮ,കാലഹരണപ്പെടൽ
ਅੰਤ ਦੀ ਤਾਰੀਖ,കാലഹരണപ്പെടുന്ന തീയതി
ਵਿਆਖਿਆ,വിശദീകരണം
ਸਪਸ਼ਟ,സ്പഷ്ടമായ
ਸ਼ੋਸ਼ਣ,ചൂഷണം
ਪੜਚੋਲ,ആരായുക
ਧਮਾਕਾ,സ്ഫോടനം
ਨਿਰਯਾਤ,കയറ്റുമതി
ਸਾਬਕਾ ਪੋਸਟ ਫੈਕਟੋ,മുൻഗാമിയുടെ ഭാഗമോ
ਐਕਸਪ੍ਰੈਸ,പകടിപ്പിക്കുക
ਸਮੀਕਰਨ,മുഖഭാവം
ਕੱ ul ੇ ਜਾਣ,പുറത്താക്കൽ
ਐਕਸਗਰਜ,പുറന്തള്ളുക
ਵਧਾਓ,നീട്ടുക
ਹੱਦ,പരിധിവരെ
ਬਾਹਰੀ,പുറമേയുള്ള
ਜਬਰਦਸਤੀ,കൊള്ളയുള്ള
ਵਾਧੂ,അധികമായ
ਐਬਸਟਰੈਕਟ,എക്സ്ട്രാക്ട് ചെയ്യുക
ਅਸਧਾਰਨ,അസാധാരണമായ
ਅਤਿਕਥਨੀ,അതിരുകടന്ന
ਕੱਟੜਪੰਥੀ,തീവ്രവാദി
ਐਕਸਟਰੋਵਰਟ,പുറംതള്ളമുള്ള
ਅੱਖ ਗਵਾਹ,നേത്ര സാക്ഷ്യം
ਮਨਘੜਤ,കെട്ടിച്ചമയ്ക്കുക
ਅੰਕਿਤ ਮੁੱਲ,മുഖവില
ਸਹੂਲਤ,സുഗമമാക്കുക
ਸਹੂਲਤ,സൗകര്യം
ਪੱਖ,ഫേസിമൈലി
ਤੱਥ,വസ്തുത
ਧੜੇਬੰਦੀ,ഭക്താത്മകത
ਕਾਰਕ,ഘടകം
ਫੈਕਟਰੀ,തൊഴില്ശാല
ਤੱਥ,തൊഴില്പരമായ
ਫੈਕਲਟੀ,ശേഷി
ਫੇਲ,പരാജയപ്പെടുക
ਮੇਲਾ,മേള
ਵਿਸ਼ਵਾਸ,വിശാസത
ਫਰਜ਼ੀ,വ്യാജ
ਪਰਿਵਾਰ,കുടുംബം
ਅਕਾਲ,ക്ഷാമം
ਕਿਰਾਇਆ,കൂലി
ਅਲਵਿਦਾ,വിടവാങ്ങല്
ਖੇਤੀ,കൃഷി
ਥਕਾਵਟ,തളര്ച്ച
ਨੁਕਸ,കുറ്റം
ਹੱਕ,പീതി
ਸੰਭਾਵਨਾ,സാദ്ധാച്ഛകക്ഷണം
ਫੈਡਰੇਸ਼ਨ,സംയുക്തഭരണം
ਫੀਸ,പതിഫലം
ਸੁਝਾਅ,തിരികെ കൊടുക്കുക
ਮਹਿਸੂਸ,വികാരം
ਪ੍ਰਸੰਗ,അനുമോദിക്കല്
ਸਾਥੀ,ദീപ
ਫੈਲੋਸ਼ਿਪ,സൗഹൃദം
Female ਰਤ,സ്തൈണമായ
ਉਪਜਾ.,സമൃദ്ധമായ
ਕਾਲਪਨਿਕ,കെട്ടുകഥയായ
ਵਫ਼ਾਦਾਰੀ,വിശാസത
ਖੇਤਰ,വയല്
ਚਿੱਤਰ,ആകൃതി
ਫਾਈਲ,ഫയല്
ਫਾਈਲਿੰਗ,ഫയലിംഗ്
ਫਿਲਮ,ചലച്ചിതം
ਅੰਤਿਮ,അന്തിമം
ਵਿੱਤ,ധനകാരം
ਵਿੱਤੀ,ധനസംബന്ധമായ
ਫਾਇਰਮੈਨਾਈਅਰ,ധനപാനി
ਖੋਜ,കണ്ടെത്തലുകൾ
ਵਧੀਆ,പിഴ
ਕਲਾ,ഫൈൻ ആർട്സ്
ਫਿੰਗਰ ਪ੍ਰਿੰਟ,വിരൽ പ്രിന്റ്
ਮੁਕੰਮਲ ਮਾਲ,പൂർത്തിയായ സാധനങ്ങൾ
ਅੱਗ,തീ
ਫਾਇਰਿੰਗ,വെടിവയ്പ്പ്
ਫਰਮ,ഉറപ്പായ
ਮੁਢਲੀ ਡਾਕਟਰੀ ਸਹਾਇਤਾ,പ്രഥമ ശ്രുശ്രൂഷ
ਬਹੁਤ ਵਧੀਆ,ഒന്നാം തരം
ਪਹਿਲਾ ਭਾਗ,ആദ്യ ഡിവിഷൻ
ਪਹਿਲੀ ਜਾਣਕਾਰੀ ਰਿਪੋਰਟ,ആദ്യ വിവര റിപ്പോർട്ട്
ਫਿਸਕਲ,സാമ്പത്തിക വർഷങ്ങൾ
ਮੱਛੀ ਪਾਲਣ,ഫിഷറീസ്
ਫਿੱਟ,യോജമാക്കുക
ਤੰਦਰੁਸਤੀ,ക്ഷമത
ਠੀਕ ਕਰੋ,ഉറപ്പിക്കുക
ਨਿਰਧਾਰਤ,പരിഹാരം
ਸਥਿਰ,നിശ്ചിത
ਝੰਡਾ,കൊടി
ਫਲੈਪ,പുറംപാളി
ਫਲੈਟ,പരന്ന
ਫਲੀਟ,വിമാനനിര
ਲਚਕਤਾ,സ lexവിശരിക്കുക
ਉਡਾਣ,പറക്കല്
ਹੜ੍ਹ ਰਾਹਤ,വെള്ളപ്പൊക്കം
ਫਲੋਰ,തറ
ਵਹਾਅ,ഒഴുകുക
ਉਤਰਾਅ-ਚੜ੍ਹਾਅ,ചാഞ്ചലം
ਭਰੂਣ,ഭ്രൂണരക്ഷ
ਫੋਲਡਰ,മടക്കിയകടലാസ്
ਫੋਲੀਓ,ഫോളിയോ
ਅਨੁਸਰਣ ਕਰੋ,പിന്തുടരുക
ਅਨੁਸਰਣ ਕਰ ਰਹੇ ਹਨ,പിന്തുടരുന്ന
ਚੇਲੇ,അനുയായി
Foment,അസംതൃപ്തി
ਪੈਰ ਨੋਟ,കാൽ കുറിപ്പ്
ਜ਼ਬਰਦਸਤੀ ਮਜ਼ਦੂਰੀ,നിർബന്ധിത തൊഴിൽ
ਪੂਰਵ ਅਨੁਮਾਨ,പവചിക്കുക
ਸਭ ਤੋਂ ਪਹਿਲਾਂ ਸਿੱਟਾ,മുൻകൂട്ടി ചിന്തിക്കുക
ਵਿਦੇਸ਼ੀ,അനമായ
ਫੋਰਮੈਨ,കെയ്മാന്
ਫੌਰਨੂਨ,മുൻപന്
ਦੂਰਦਰਸ਼ਨ,ദീര്ഘദൃഷ്ടി
ਅਗਲਾਵਰਡ,ടൈപ്രർഡ്
ਜ਼ਬਰਦਸਤ,നഷ്ടപ്പെടുന്നു
ਜਾਅਲੀ,കെട്ടിച്ചമയല്
ਧੋਖਾਧੜੀ,കള്ളപമാണമുണ്ടാക്കല്
ਫਾਰਮ,രൂപം
ਰਸਮੀ,Formപചാരികമായ
ਫਾਰਮੈਟ,രൂപകല്പന
ਸਾਬਕਾ,കഴിഞ്ഞ
ਫਾਰਮੂਲਾ,പമാണസൂതം
ਤੁਰੰਤ,ഉടൻ തന്നെ
ਅੱਗੇ,മുന്നോട്ട്
ਫਾਰਵਰਡਿੰਗ ਪੱਤਰ,കൈമാറുന്ന കത്ത്
ਬੁਨਿਆਦ,അടിത്തറ
ਭਾਗ,ഭിചനമുള്ള
ਫਰੈਂਚਾਇਜ਼ੀ,ഫ്രാഞ്ചൈസി
ਧੋਖਾਧੜੀ,തട്ടിപ്പ്
ਮੁਫਤ,സൗ ജന്യം
ਫ੍ਰੀਜ਼,മരവിക്കുക
ਭਾੜੇ,ചരക്കുകൂലി
ਬਾਰੰਬਾਰਤਾ,ആവര്ത്തനം
ਬਾਲਣ,ഇന്ധനം
ਪੂਰੇ ਪੈਮਾਨੇ,പൂർണ്ണ സ്കെയിൽ
ਫੰਕਸ਼ਨ,പവര്ത്തിക്കുക
ਫੰਡ,ധനം
ਕੱਟੜਪੰਥੀ,മതമസമൂദ്ധം
ਸਜਾਏ,നല്കുക
ਅਗਲੀ ਕਾਰਵਾਈ,തുടർ നടപടി
ਲਾਭਦਾਇਕ ਰੁਜ਼ਗਾਰ,ലാഭകരമായ തൊഴിൽ
ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ ਕਿੱਤਾ,ലാഭകരമായ തൊഴിൽ
ਗੇਟ ਪਾਸ,ഗേറ്റ് പാസ്
ਗਜ਼ਟਡ,ഗസറ്റഡ്
ਗਜ਼ਟਿਡ ਛੁੱਟੀ,ഗസറ്റഡ് അവധി
ਜਨਰਲ,പൊതുവായ
ਆਮ ਪ੍ਰਸ਼ਾਸਨ,പൊതുഭരണം
ਜਨਰਲ ਬਾਡੀ,പൊതുശരീകാരം
ਆਮ ਚੋਣਾਂ,പൊതു തിരഞ്ഞെടുപ്പ്
ਜਨਰਲ ਮੀਟਿੰਗ,പൊതുയോഗം
ਆਮ ਅਭਿਆਸ,പൊതു പരിശീലനം
ਆਮ ਪ੍ਰਕਿਰਿਆ,പൊതു നടപടിക്രമം
ਆਮ ਨਿਯਮ,പൊതു നിയമം
ਜਨਰਲ ਵਾਰਡ,പൊതു വാർഡ്
ਪੀੜ੍ਹੀ,തലമുറ
ਪ੍ਰਤਿਭਾਵਾਨ,പതിഭ
ਸੱਚਾ,കലര്പ്പില്ലാത്ത
ਤੋਹਫਾ,സമ്മാനം
ਗਿਸਟ,ചേര്ച്ച
ਗਲੋਬਲ ਟੈਂਡਰ,ആഗോള ടെണ്ടർ
ਸ਼ਬਦਾਵਲੀ,നിഘണ്ടു
ਟੀਚਾ,ലക്ഷം
ਥੱਲੇ ਜਾਓ,താഴേക്കു പോകുക
ਸੁਨਹਿਰੀ ਹੈਂਡਸ਼ੇਕ (= ਸੁਨਹਿਰੀ ਪੈਰਾਸ਼ੂਟ),ഗോൾഡൻ ഹാൻഡ്ഷേക്ക് (= ഗോൾഡൻ പാരച്യൂട്ട്)
ਚੰਗਾ,നല്ല
ਚੰਗਾ ਚਾਲ-ਚਲਣ,നല്ല പെരുമാറ്റം
ਚੰਗੇ ਵਿਸ਼ਵਾਸ,നല്ല വിശ്വാസം
ਚੰਗੇ ਦਫਤਰ,നല്ല ഓഫീസുകൾ
ਸਦਭਾਵਨਾ,ദയ
ਸ਼ਾਸਨ,ഭരിക്കുക
ਸ਼ਾਸਨ,ഭരണം
ਸਰਕਾਰ,സര്ക്കാര്
ਭਾਰਤ ਸਰਕਾਰ,ഇന്ത്യാ ഗവൺമെന്റ്
ਭਾਰਤ ਸਰਕਾਰ ਚਿੰਤਾ ਕਰਦਾ ਹੈ,ഇന്ത്യാ ഗവൺമെന്റ് ആശങ്ക
ਭਾਰਤ ਸਰਕਾਰ ਦਾ ਕੰਮ,ഇന്ത്യാ ഗവൺമെന്റ് ഏറ്റെടുക്കുന്നു
ਸਰਕਾਰ ਪ੍ਰੈਸ,സർക്കാർ പ്രസ്സ്
ਸਰਕਾਰੀ ਨੌਕਰ ਨਿਯਮ ਕਰਦੇ ਹਨ,സർക്കാർ ദാസന്മാർ നിയമങ്ങൾ നടത്തുന്നു
ਸਰਕਾਰੀ ਸੇਵਾ,സർക്കാർ സേവനം
ਗ੍ਰੇਡਿੰਗ,ഗ്രഡേഷൻ
ਗ੍ਰੇਡ,വര്ഗീകരിക്കുക
ਗਰੇਡਿੰਗ,ഗ്രേഡിംഗ്
ਗ੍ਰੈਜੂਏਟ,ബിരുദധാരി
ਗ੍ਰੈਜੂਏਟਡ ਤਨਖਾਹ,ബിരുദം നേടിയ വേതനം
ਗ੍ਰੈਜੂਏਟ ਟ੍ਰੇਨੀ,ഗ്രാജുഭൂമി ട്രെയിനി
ਭ੍ਰਿਸ਼ਟਾਚਾਰ,കോഴകൊടുക്കുക
ਸਮੁੱਚੀ ਗਿਣਤੀ,ആകെ തുക
ਗ੍ਰਾਂਟ,സഹായധനം
ਗ੍ਰਾਂਟ-ਇਨ-ਏਡ,ഗ്രാന്റ്-ഇൻ-എയ്ഡ്
ਅੰਗੂਰ,മുന്തിരിവന്
ਗ੍ਰਾਫ,രേഖാചിതം
ਗ੍ਰਾਥੋਲੋਜੀ,ഗ്രാഫോളജി
ਸ਼ੁਕਰਗੁਜ਼ਾਰ,നന്ദിയുള്ള
ਭੇਂਟ,ഗ്രാനുശേഷവണ
ਹਰੇ ਹੱਥ,പച്ച കൈ
ਨਮਸਕਾਰ,അഭിവാദം
ਸ਼ਿਕਾਇਤ,സങ്കടം
ਦੁਖਦਾਈ,കഠിനമായ
ਕੁੱਲ,കടും
ਕੁੱਲ ਰਕਮ,ആകെ തുക
ਕੁੱਲ ਦੁਰਾਚਾਰ,മൊത്ത ദുരാചാരം
ਘੋਰ ਲਾਪਰਵਾਹੀ,മൊത്തം അശ്രദ്ധ
ਕੁੱਲ ਮੁਨਾਫ਼ਾ,മൊത്തം ലാഭം
ਕੁੱਲ ਮਾਲੀਆ,മൊത്ത വരുമാനം
ਕੁੱਲ ਕੁਲ,മൊത്തം ആകെ
ਬੇਬੁਨਿਆਦ,അടിത്തറയില്ലാത്ത
ਜ਼ਮੀਨ ਕਿਰਾਇਆ,നിലത്ത് വാടക
ਆਧਾਰ,മൈതാനം
ਸਮੂਹ,ചേരി
ਗਰੁੱਪਿੰਗ ਅਤੇ ਗਰੇਡਿੰਗ,ഗ്രൂപ്പിംഗും ഗ്രേഡിംഗും
ਗਾਰੰਟੀ,ഗ്യാരണ്ടി
ਗਰੰਟਰ,ഗ്യാരണ്ടർ
ਗਾਰਡ,അംഗരക്ഷകന്
ਗਾਰਡ ਫਾਈਲ,ഗാർഡ് ഫയൽ
ਸਰਪ੍ਰਸਤ,രക്ഷാകര്ത്താവ്
ਮਹਿਮਾਨ ਘਰ,ഗസ്റ്റ് ഹൗസ്
ਗਾਈਡ,വഴികാണിക്കുക
ਦਿਸ਼ਾ ਨਿਰਦੇਸ਼,മാര്ഗ്ഗരേഖകള്
ਦੋਸ਼ੀ,കുറ്റം
ਆਦਤ,ശീലം
ਆਦਤ,പതിവായി
ਅੱਧ-ਛੁੱਟੀ,അർദ്ധ അവധി
ਅੱਧਾ ਤਨਖਾਹ,പകുതി ശമ്പളം
ਹਾਲ,വിശാലമായമുറി
ਰੁਕੋ,തടഞ്ഞ
ਹੱਥ,കൈ
ਹੈਂਡਬਿਲ,കൈവിളി
ਹੈਂਡਬੁੱਕ,സംഗഹഗന്ഥം
ਅਪਾਹਜ,വൈകല്യത്തിന്
ਹੈਂਡਲ,കൈപ്പിടി
ਹੈਂਡਲੌਮ,കൈത്തറി
ਸੌਖਾ,കയ്യിലൊതുങ്ങുന്ന
ਹਵਾਲੇ ਕੀਤਾ,കൈമാറുക
ਲਿਖਤ,കയ്യെഴുത്ത്
ਪਰੇਸ਼ਾਨੀ,പീഡനം
ਹਾਰਬਰ,തുറമുഖം
ਸਖਤ ਮਿਹਨਤ,കഠിനാധ്വാനം
ਹਾਰਡਵੇਅਰ,ഹാർഡ്വെയർ
ਮਿਹਨਤੀ,കഠിനാദ്ധ്വാനിയായ
Houulge,യാചിക്കല്
ਹਾਵਕਰ,ഹോക്കർ
ਖਤਰਾ,ആപത്ത്
ਸਿਰ,തല
ਮੁਖ਼ ਦਫ਼ਤਰ,ഹെഡ് ഓഫീസ്
ਹੈੱਡਕੁਆਟਰ,ആസ്ഥാനം
ਸਿਹਤ ਸਰਟੀਫਿਕੇਟ,ആരോഗ്യ സർട്ടിഫിക്കറ്റ്
ਸੁਣਵਾਈ,ശവണം
ਸੁਣਵਾਈ,കേൾക്കുക
ਭਾਰੀ ਵਾਹਨ,കനത്ത വാഹനം
ਵਾਰਸ,അവകാശി
ਨੂੰ ਆਯੋਜਿਤ,പിടിച്ചു
ਇਸ ਵਿਚ,ഇവിടെ
ਵਿਰਾਸਤ,പൈതൃക
ਹਾਇਰਾਰਚੀ,അധികാരശ്രേണി
ਉੱਚ ਅਧਿਕਾਰ,ഉയർന്ന അധികാരം
ਉੱਚ ਗ੍ਰੇਡ,ഉയർന്ന നിലവാരം
ਉੱਚ ਪੱਧਰ,ഉയർന്ന നിലവാരം
ਉੱਚ ਪੱਧਰੀ ਫੈਸਲਾ,ഉയർന്ന തലത്തിലുള്ള തീരുമാനം
ਹਾਈਲਾਈਟਸ,ഹൈലൈറ്റുകൾ
ਉੱਚ ਅਧਿਕਾਰੀ,ഉന്നതം
ਉੱਚ ਪ੍ਰਥਾ,ഉയർന്ന പ്രിയോർട്ടി
ਹਾਈ ਸਕੂਲ,ഹൈസ്കൂൾ
ਹਿੰਦੀ ਵਰਜਨ,ഹിന്ദി പതിപ്പ്
ਕਿਰਾਏ 'ਤੇ,വാടകയ്ക്കെടുക്കുക
ਭਾੜੇ,വാടകയ്ക്കെടുക്കുക
ਇਤਿਹਾਸ ਸ਼ੀਟ,ചരിത്ര ഷീറ്റ്
ਹੋਰਡਿੰਗ,ശേഖരിക്കുന്നത്
ਹੋਲਡਿੰਗ,പിടിക്കുക
ਛੁੱਟੀ,അവധിദിവസം
ਮੱਥਾ ਟੇਕਣਾ,ആരാധന
ਘਰ,വീട്
ਕਤਲੇਆਮ,നരഹത
ਇਮਾਨਦਾਰ,നെറിയുള്ള
ਮਾਣ,ഓണറേരിയം
ਆਨਰੇਰੀ,കാരരേഖ
ਸਨਮਾਨ,ബഹുമതി
ਹੋਸਟਲ,ഹോസ്റ്റൽ
ਦੁਸ਼ਮਣੀ,എതിര്പ്പുള്ള
ਘਰ ਦਾ ਕਿਰਾਇਆ,വീട് വാടക
ਹਾ House ਸ ਕਿਰਾਇਆ ਭੱਤਾ,വീട് വാടക അലവൻ
ਮਕਾਨ ਟੈਕਸ,വീട്ടുനികുതി
ਹਾ ousing ਸਿੰਗ,പാർപ്പിട
ਹਾ ousing ਸਿੰਗ ਸੁਸਾਇਟੀ,ഭവന സൊസൈറ്റി
ਹਯੂ ਅਤੇ ਰੋਵੋ,"ഹ്യൂ, കരയുക"
Humane,ദയയുള്ള
ਮਨੁਖੀ ਅਧਿਕਾਰ,മനുഷ്യാവകാശം
ਅਪਮਾਨ,അപമാനം
ਸਫਾਈ,ശുചിതപരിപാലനം
ਹਾਇਪੋਪੁੱਟ,അചഞ്ചലമായ
ਮਨੁੱਖ ਸ਼ਕਤੀ ਦੀ ਰੋਕਥਾਮ,മനുഷ്യശക്തിയുടെ ഹോർട്ടേജ്
ਵਿਚਾਰ,ആശയം
ਆਦਰਸ਼,ആദര്ശപരമായ
ਇਕੋ ਜਿਹਾ,തുലമായ
ਪਛਾਣ,തിരിച്ചറിയല്
ਪਛਾਣ,വക്തിതം
ਪਹਿਚਾਨ ਪਤਰ,തിരിച്ചറിയല് രേഖ
ਅਗਿਆਨਤਾ,അജ്ഞത
ਅਣਡਿੱਠ,അവഗണിക്കുക
ਗੈਰ ਕਾਨੂੰਨੀ,നിയമവിരുദ്ധമായ
ਗੈਰਕਾਨੂੰਨੀ ਹੜਤਾਲ,നിയമവിരുദ്ധ പണിമുടക്ക്
ਨਾਜਾਇਜ਼,നിയമവിരുദ്ധമായത്
ਮਾੜੀ ਭਾਵਨਾ,അസുഖം
ਨਾਜਾਇਜ਼,നിയമവിരുദ്ധം
ਅਨਪੜ੍ਹ,നിരന്തരമായ
ਤਰਕਸ਼ੀਲ,യുക്തിരഹിതമായ
ਉਦਾਹਰਣ,ചിതീകരണം
ਚਿੱਤਰ,പതിഛായ
ਅਸੰਤੁਲਨ,അസമതം
ਅਪਵਿੱਤਰ,അപകമായ
ਤੁਰੰਤ,സതരമായ
ਤੁਰੰਤ ਕਾਰਵਾਈ,ഉടനടി പ്രവർത്തനം
ਤੁਰੰਤ ਅਧਿਕਾਰੀ,ഉടനടി ഉദ്യോഗസ്ഥൻ
ਪ੍ਰਵਾਸੀ,കുടിയേറ്റക്കാരന്
ਅਨੈਤਿਕ,ദുര്മാര്ഗിയായ
ਅਚੱਲ,സ്ഥാവരവു
ਇਮਿ .ਨ,പതിരോധശക്തിയുള്ള
ਛੋਟ,രോഗപതിരോധശക്തി
ਅਸਰ,ആഘാതം
ਨਿਰਪੱਖ,നിഷ്പക്ഷമായ
ਮਹਾਂਮਾਰੀ,ഇംപീച്ച്മെന്റ്
ਰੁਕਾਵਟ,ഇംപാനം
ਜ਼ਰੂਰੀ,അത്യതാരവും
ਇਮਪੁਸੇਸ਼ਨ,ആൾമാറാട്ടം
ਲਾਗੂ,നടപ്പിലാക്കുക
ਪ੍ਰਭਾਵਿਤ,അടങ്ങിയ
ਪ੍ਰੇਰਕ,വ്യക്തമായ
ਆਯਾਤ,ഇറക്കുമതിച്ചരക്ക്
ਮਹੱਤਵਪੂਰਨ,മുഖമായ
ਆਯਾਤਕਾਰ,ഇറക്കുമതിക്കാരി
ਘਟੀਆ,വസീജം
ਅਵਿਸ਼ਵਾਸੀ,കടമ
ਪ੍ਰਭਾਵ,തോന്നല്
ਗਰਭਵਤੀ,പകനാശിനി
ਗਲਤ,അനുചിതമായ
ਸੁਧਾਰ,മെച്ചപ്പെടുത്തുക
ਸੁਧਾਰ,അഭിവൃദ്ധി
ਸੁਧਾਰ,മെച്ചപ്പെടുത്തൽ
ਭਾਵ,കണക്കാക്കുക
ਅਸ਼ੁੱਭ ਸਮੇਂ,Ausenauts- ൽ
ਅਸਮਰਥਾ,അശക്തി
ਪਹੁੰਚਯੋਗ,അഗമമായ
ਅਯੋਗ,അനുവതാണ
ਅਣਜਾਣੇ ਵਿਚ,അശദ്ധമായി
ਉਦਘਾਟਨ,ഉത്ഘാടനം
ਨਕਦ,പണമായി
ਪ੍ਰੇਰਕ,പോത്സാഹകമായ
ਘਟਨਾ,ആകസ്മികമായ
ਝੁਕਾਅ,ചായ്വ്
ਸੰਮਲਿਤ,അടങ്ങിയ
ਗੁਮਨਾਮ,ആൾമാറാട്ടം
ਆਮਦਨੀ,വരുമാനം
ਆਮਦਨ ਟੈਕਸ,ആദായ നികുതി
ਇਨਕਮ ਟੈਕਸ ਕਲੀਅਰੈਂਸ ਸਰਟੀਫਿਕੇਟ,ആദായനികുതി ക്ലിയറൻസ് സർട്ടിഫിക്കറ്റ്
ਇਨਕਮ ਟੈਕਸ ਰਿਟਰਨ,ആദായനികുതി റിട്ടേൺ
ਆਉਣ ਵਾਲੇ,വരുമാന
ਅਯੋਗਤਾ,കഴിവില്ലായ്മ
ਅਯੋਗ,കഴിവില്ലാത്ത
ਅਧੂਰਾ,അപൂര്ണ്ണമായ
ਨਿਰਵਿਘਨ,നിര്ണ്ണായകമല്ലാത്ത
ਅਸੰਗਤ,പൊരുത്തപ്പെടാത്ത
ਅਸੰਗਤਤਾ,പൊരുത്തക്കേട്
ਅਸੁਵਿਧਾ,അസൌകര്യം
ਸ਼ਾਮਲ,സംയോജിപ്പിച്ചു
ਗਲਤ,തെറ്റായ
ਅਵਿਸ਼ਵਾਸੀ,അവിശസനീയമായ
ਵਾਧਾ,ഇൻക്രിമെന്റും
ਮੌਜੂਦਾ,വകയായ
ਰੁਮਾਲ,സംയോജന
ਮੁਆਵਜ਼ਾ,നഷ്ടപരിഹാരം
ਇੰਡੈਂਟ,നിഷേധം
ਅਜਾਦੀ ਦਿਵਸ,സ്വാതന്ത്യദിനം
ਸੁਤੰਤਰ,സതന്തനായ
ਇੰਡੈਕਸ,സൂചിക
ਇੰਡੈਕਸ ਕਾਰਡ,ഇൻഡക്സ് കാർഡ്
ਸੰਕੇਤ,സൂചന
ਦੋਸ਼ੀ,കുറ്റപ്പെടുത്തുക
ਉਦਾਸੀ,നിസ്സംഗത
ਅਸਿੱਧੇ,പരോക്ഷകാരം
ਇੰਡੀਸਸੀਟਲਾਈਨ,വിവേകപൂർണ്ണമായ
