Bengali,Odiya
সূচক নির্দেশ পরীক্ষা করুন,ସୂଚକ ନିର୍ଦ୍ଦେଶକୁ ଯାଞ୍ଚ କରନ୍ତୁ |
কর্মসূচি পরীক্ষা করা হচ্ছে,ପ୍ରୋଗ୍ରାମ୍ ଯାଞ୍ଚ କରୁଛି |
চেক কৌশল,ଚେକିଂ କ techni ଶଳ |
পরীক্ষামূলক চাবি,ଚାବି ଯାଞ୍ଚ କରନ୍ତୁ |
নম্বর চেক করুন (= ডিজিট পরীক্ষা করুন),ସଂଖ୍ୟା ସଂଖ୍ୟା (= ଚେକ୍ ଅଙ୍କ)
দেখুন (= ডিবাগ),ଯାଞ୍ଚ କରନ୍ତୁ (= ଡିବଗ୍)
রুটিন দেখুন,ରୁଟିନ୍ ଯାଞ୍ଚ କରନ୍ତୁ |
চেক পয়েন্ট,ଯାଞ୍ଚ ପଏଣ୍ଟ
পয়েন্ট ডেটা সেট চেক করুন,ପଏଣ୍ଟ ଡାଟା ସେଟ୍ ଯାଞ୍ଚ କରନ୍ତୁ |
চেক পয়েন্ট ডাম্প,ଚେକ୍ ପଏଣ୍ଟ ଡମ୍ପିଂ |
চেক পয়েন্ট রেকর্ড,ପଏଣ୍ଟ ରେକର୍ଡ ଯାଞ୍ଚ କରନ୍ତୁ |
চেক পয়েন্ট পুনরায় চালু করুন,ଚେକ୍ ପଏଣ୍ଟ ପୁନ rest ଆରମ୍ଭ କରନ୍ତୁ |
পয়েন্ট রুটিন চেক করুন,ପଏଣ୍ଟ ରୁଟିନ୍ ଯାଞ୍ଚ କରନ୍ତୁ |
চেক পয়েন্ট বাছাই,ପଏଣ୍ଟ ସର୍ଟିଂ ଯାଞ୍ଚ କରନ୍ତୁ |
সমস্যা পরীক্ষা করুন,ସମସ୍ୟା ଯାଞ୍ଚ କରନ୍ତୁ |
নিবন্ধন করুন,ରେଜିଷ୍ଟର ଯାଞ୍ଚ କରନ୍ତୁ |
রিসেট কী পরীক্ষা করুন,ପୁନ et ସେଟ୍ କୀ ଯାଞ୍ଚ କରନ୍ତୁ |
রুটিন পরীক্ষা করুন,ରୁଟିନ୍ ଯାଞ୍ଚ କରନ୍ତୁ |
সারি পরীক্ষা করুন,ଧାଡି ଯାଞ୍ଚ କରନ୍ତୁ |
সমাধান পরীক্ষা করুন,ସମାଧାନ ଯାଞ୍ଚ କରନ୍ତୁ |
যোগফল পরীক্ষা করুন,Sume ଯାଞ୍ଚ କରନ୍ତୁ |
মোট পরীক্ষা করুন,ସମୁଦାୟ ଯାଞ୍ଚ କରନ୍ତୁ |
শব্দ পরীক্ষা করুন,ଶବ୍ଦ ଯାଞ୍ଚ କରନ୍ତୁ |
শিশু বিভাগ,ପିଲା ବିଭାଗ
চাইনিজ বাইনারি (কলাম বাইনারি),ଚାଇନିଜ୍ ବାଇନାରୀ (ସ୍ତମ୍ଭ ବାଇନାରୀ)
চিপ,ଚିପ୍
চিপ ক্যারিয়ার,ଚିପ୍ ବାହକ |
চিপ মাইক্রোপ্রসেসর,ଚିପ୍ ମାଇକ୍ରୋପ୍ରୋସେସର୍ |
চিপ প্রক্রিয়া,ଚିପ୍ ପ୍ରକ୍ରିୟା |
চিপ রেজিস্টার আর্কিটেকচার,ଚିପ୍ ରେଜିଷ୍ଟର ସ୍ଥାପତ୍ୟ |
চিপ নির্বাচন করুন,ଚିପ୍ ଚୟନ କରନ୍ତୁ |
পছন্দ ডিভাইস,ପସନ୍ଦ ଉପକରଣ
গোপনীয় কোড,ସାଇଫର୍
সাইফার পাঠ্য (= এনসিফারড ডেটা),ସାଇଫର୍ ଟେକ୍ସଟ୍ (= ଟେଲିଫେକ୍ ହୋଇଥିବା ତଥ୍ୟ)
সার্কিট,ସର୍କିଟ
সার্কিট বোর্ড,ସର୍କିଟ ବୋର୍ଡ |
সার্কিট ব্রেকার,ସର୍କିଟ୍ ବ୍ରେକର୍ |
সার্কিট কার্ড,ସର୍କିଟ କାର୍ଡ |
সার্কিট গ্রেড,ସର୍କିଟ ଗ୍ରେଡ୍ |
সার্কিট লোড,ସର୍କିଟ୍ ଲୋଡ୍ |
সার্কিট অর্ডার,ସର୍କିଟ କ୍ରମ
সার্কিট নির্ভরযোগ্যতা,ସର୍କିଟ ବିଶ୍ୱସନୀୟତା |
সার্কিট সুইচ,ସର୍କିଟ ସୁଇଚ୍ |
সার্কিট-স্যুইচড সংযোগ,ସର୍କିଟ-ସୁଇଚ୍ ସଂଯୋଗ |
সার্কিট বদল,ସର୍କିଟ୍ ସୁଇଚ୍ |
সার্কিট স্যুইচিং ইউনিট,ସର୍କିଟ୍ ସୁଇଚ୍ ୟୁନିଟ୍ |
সার্কিট ইউনিট সমাবেশ,ସର୍କିଟ ୟୁନିଟ୍ ଆସେମ୍ବଲି |
বৃত্তাকার বাফারিং,ବୃତ୍ତାକାର ବଫରିବା |
বিজ্ঞপ্তি তালিকা,ବୃତ୍ତାକାର ତାଲିକା |
বিজ্ঞপ্তি শিফট,ବୃତ୍ତାକାର ଶିଫ୍ଟ |
সার্কুলেটিং রেজিস্টার,ରେଜିଷ୍ଟର ଗର୍ଭଧାରଣ |
সঞ্চালন স্টোরেজ,ସଂରକ୍ଷଣ ସଂରକ୍ଷଣ
উদ্ধৃতি,ଉଦ୍ଧୃତ
ক্ল্যাডিং,କ୍ଲାଡିଂ
ক্লাস,ଶ୍ରେଣୀ
ক্লাস 5 অফিস,ଶ୍ରେଣୀ 5 ଅଫିସ୍ |
শ্রেণি শর্ত,ଶ୍ରେଣୀ ଅବସ୍ଥା
শ্রেণিবদ্ধকরণ,ବର୍ଗୀକରଣ
পরিষ্কার অপারেশন,ସଫେଇ କାର୍ଯ୍ୟ କରିବା |
স্পষ্ট,ସଫା
পরিষ্কার অঞ্চল,ସଫା କ୍ଷେତ୍ର
সাফ ব্যান্ড (= পরিষ্কার অঞ্চল,ସଫା ବ୍ୟାଣ୍ଡ (= ସଫା କ୍ଷେତ୍ର) |
চ্যানেল সাফ করুন,ଚ୍ୟାନେଲ ସଫା କରନ୍ତୁ |
উপাত্ত মুছে ফেল,ତଥ୍ୟ ସଫା କରନ୍ତୁ |
পরিষ্কার প্রদর্শন,ପରିପକ୍ୱ ପ୍ରଦର୍ଶନ
পরিষ্কার মেমরি (= সাফ স্টোরেজ),ମେମୋରୀ ସଫା କରନ୍ତୁ (= ସଫା ସଂରକ୍ଷଣ)
সাফ সেশন,ଅଧିବେଶନ ସଫା କରନ୍ତୁ |
সাফ স্টোরেজ,ଷ୍ଟୋରେଜ୍ ସଫା କରନ୍ତୁ |
ক্লিপিং,କ୍ଲିପ୍
ঘড়ি,ଘଣ୍ଟା
ঘড়ি সার্কিট,ଘଣ୍ଟା ସର୍କିଟ୍ |
ঘড়ি কাউন্টার,ଘଣ୍ଟା କାଉଣ୍ଟର |
ঘড়ির ফ্রিকোয়েন্সি,ଘଣ୍ଟା ଫ୍ରିକ୍ୱେନ୍ସି
ক্লকিং,ଘନିଷ୍ଠନ୍
ঘড়ির বাধা,ଘଣ୍ଟା ବାଧା
ঘড়ির পালস,ଘଣ୍ଟା ନାଜ୍ |
ঘড়ি হার,ଘଣ୍ଟା ହାର
ক্লক রেজিস্টার (= টাইমার),ଘଣ୍ଟା ରେଜିଷ୍ଟର (= ଟାଇମର୍)
ঘড়ি সংকেত,ଘଣ୍ଟା ସଙ୍କେତ |
ঘড়ি সিমুলেশন,ଘଣ୍ଟା ସିମୁଲେସନ୍
ঘড়ির সময়,ଘଣ୍ଟା ସମୟ
ঘড়ি ট্র্যাক,ଘଣ୍ଟା ଟ୍ରାକ୍ |
শ্রেণিবদ্ধকরণ বন্ধ,ବର୍ଗୀକରଣ |
বন্ধ অ্যারে,ବନ୍ଦ ଆରେ |
বন্ধ ফাইল,ବନ୍ଦ ଫାଇଲ୍
বদ্ধ চক্র,ବନ୍ଦ ଲୁପ୍ |
বন্ধ লুপ (নিয়ন্ত্রণ) সিস্টেম,ବନ୍ଦ ଲୁପ୍ (ନିୟନ୍ତ୍ରଣ) ସିଷ୍ଟମ୍ |
বন্ধ রুটিন,ବନ୍ଦ ରୁଟିନ୍ |
বন্ধ দোকান অপারেশন,ବନ୍ଦ ଦୋକାନ ଅପରେସନ୍ |
বন্ধ সাব্রুটাইন,ବନ୍ଦ ବଗ୍ରୋଟାଇନ୍ |
ক্লোজড-ব্যবহারকারী গ্রুপ,ବନ୍ଦ-ଉପଭୋକ୍ତା ଗୋଷ୍ଠୀ |
ঘনিষ্ঠভাবে মিলিত,ଘନିଷ୍ଠ ଭାବରେ ଯୋଡି |
একটি টার্মিনাল বন্ধ,ଏକ ଟର୍ମିନାଲ୍ ବନ୍ଦ କରିବା |
একটি ফাইল বন্ধ,ଏକ ଫାଇଲ୍ ବନ୍ଦ
ক্লাস্টার,କ୍ଲଷ୍ଟର
ক্লাস্টার বিশ্লেষণ,କ୍ଲଷ୍ଟର ବିଶ୍ଳେଷଣ |
ক্লাস্টার নিয়ামক,କ୍ଲଷ୍ଟର ନିୟନ୍ତ୍ରକ |
ক্লাস্টার কন্ট্রোলার নোড,କ୍ଲଷ୍ଟର ନିୟନ୍ତ୍ରକ ନୋଡ |
ক্লাস্টার নিয়ন্ত্রণ ইউনিট,କ୍ଲଷ୍ଟର କଣ୍ଟ୍ରୋନ ୟୁନିଟ୍ |
ক্লাস্টার্ড ফাইল,କ୍ଲଷ୍ଟର ଫାଇଲ |
ক্লাস্টারিং অ্যালগরিদম,କ୍ଲଷ୍ଟରିଶ୍ ଆଲଗୋରିଦମ |
সমবেত হত্তয়া,ସାଂସ୍କାଳୟ
প্রলিপ্ত কার্ড,ଆବୃତ କାର୍ଡ |
কোক্সিয়াল কেবল,କୋକ୍ସିଆଲ୍ କେବୁଲ୍ |
কোবোল,କୋବଲ୍
কোবোল চরিত্র,କୋବଲ୍ ଚରିତ୍ର
কোবোল প্রোগ্রামিং,କୋବୋଲ ପ୍ରୋଗ୍ରାମିଂ |
কোডাসিল,Codasyl
কোড,କୋଡ୍
কোড অঞ্চল,କୋଡ୍ କ୍ଷେତ୍ର
কোড চেইন,କୋଡ୍ ଚାନ୍
কোড চেক,କୋଡ୍ ଯାଞ୍ଚ
কোডেড গাণিতিক ডেটা,ମୁଖ୍ୟ ବିଲିଟିକ୍ ତଥ୍ୟ |
কোডেড চরিত্র সেট,କୋଡ୍ ବର୍ଣ୍ଣ ସେଟ୍ |
কোডেড রূপান্তরকারী,କୋଡ୍ କନଭର୍ଟର |
কোডেড দশমিক স্বরলিপি,କୋଡେଡ୍ ଦଶମିକ ନୋଟିସ୍ |
কোড নির্ভর সিস্টেম,କୋଡ୍ ନିର୍ଭରଶୀଳ ସିଷ୍ଟମ୍ |
কোডেড গ্রাফিক্স,କୋଡ୍ ହୋଇଥିବା ଗ୍ରାଫିକ୍ସ |
কোডেড ইমেজ স্পেস,କୋଡ୍ ହୋଇଥିବା ପ୍ରତିଛବି ସ୍ପେସ୍ |
কোড ডিরেক্টিং চরিত্র,କୋଡ୍ ନିର୍ଦ୍ଦେଶନ
কোডড প্রোগ্রাম,କୋଡ୍ ପ୍ରୋଗ୍ରାମ |
কোডেড উপস্থাপনা,କୋଡ୍ ହୋଇଥିବା ଉପସ୍ଥାପନା |
কোডেড স্টপ,କୋଡ୍ ଷ୍ଟପ୍ |
কোড উপাদান,କୋଡ୍ ଉପାଦାନ |
কোড এক্সটেনশন চরিত্র,କୋଡ୍ ବିସ୍ତାର ବର୍ଣ୍ଣ
কোড ফ্রেম,କୋଡ୍ ଫ୍ରେମ୍
কোড হোল,କୋଡ୍ ଗର୍ତ୍ତ
কোড-স্বতন্ত্র ডেটা যোগাযোগ,କୋଡ୍-ସ୍ independent ାଧୀନ ତଥ୍ୟ ଯୋଗାଯୋଗ |
কোড-স্বতন্ত্র সিস্টেম,କୋଡ୍-ସ୍ independent ାଧୀନ ବ୍ୟବସ୍ଥା |
"কোড-সংবেদনশীল সিস্টেম (= কোড-ইন- নির্ভরশীল
 পদ্ধতি)","କୋଡ୍-ସମ୍ବେଦନଶୀଳ ସିଷ୍ଟମ୍ (= କୋଡ୍-ଇନ୍-ନିର୍ଭରଶୀଳ |
 ସିଷ୍ଟମ୍)"
কোড কী,କୋଡ୍ କୀ
কোড স্তর,କୋଡ୍ ସ୍ତର
কোড লাইন,କୋଡ୍ ରେଖା
কোড লাইন সূচক,କୋଡ୍ ଲାଇନ୍ ଇଣ୍ଡେକ୍ସ |
কোড পয়েন্ট অনুবাদক,କୋଡ୍ ପଏଣ୍ଟ ଅନୁବାଦକ |
কোড অবস্থান,କୋଡ୍ ଅବସ୍ଥାନ
কোডার,Couder
কোড-সংবেদনশীল সিস্টেম (= কোড-নির্ভর সিস্টেম),କୋଡ୍-ସମ୍ବେଦନଶୀଳ ସିଷ୍ଟମ୍ (= କୋଡ୍-ନିର୍ଭରଶୀଳ ସିଷ୍ଟମ୍)
কোড সেট,କୋଡ୍ ସେଟ୍ କରନ୍ତୁ |
কোড- স্বচ্ছ ডেটা যোগাযোগ,କୋଡ୍- ସ୍ୱଚ୍ଛ ତଥ୍ୟ ଯୋଗାଯୋଗ |
"কোড-স্বচ্ছ সিস্টেম (= কোড নির্ভর
 পদ্ধতি)","କୋଡ୍-ସ୍ୱଚ୍ଛ ସିଷ୍ଟମ୍ (= କୋଡ୍ ନିର୍ଭରଶୀଳ |
 ସିଷ୍ଟମ୍)"
কোড মান,କୋଡ୍ ମୂଲ୍ୟ
কোড শব্দ,କୋଡ୍ ଶବ୍ଦ
কোডিং,ସହଯୋଗ
কোডিং চেক,କୋଡିଂ ଚେକ୍ |
কোডিং ফর্ম,କୋଡିଂ ଫର୍ମ |
কোডিং স্কিম,କୋଡିଂ ସ୍କିମ୍ |
কোডিং শীট,କୋଡିଂ ସିଟ୍ |
সহগ ইউনিট,କୋଭରିଟ୍ ୟୁନିଟ୍ |
সুসংগত মড্যুলেশন সিস্টেম,ସମନ୍ୱିତ ମୋଡ୍ୟୁଲେସନ୍ ସିଷ୍ଟମ୍ |
সুসংগত ফেজ শিফট কীিং,ସମନ୍ୱିତ ପର୍ଯ୍ୟାୟ ଶିଫ୍ଟ କୀଟିଙ୍ଗ୍ |
কাকতালীয় সার্কিট (= এবং উপাদান),ସମକକ୍ଷ ସର୍କିଟ୍ (= ଏବଂ ଉପାଦାନ)
কাকতালীয় উপাদান (= এবং উপাদান),ସମକକ୍ଷତା ଉପାଦାନ (= ଏବଂ ଉପାଦାନ)
কাকতালীয় ত্রুটি,ସମକକ୍ଷ ତ୍ରୁଟି |
কাকতালিক গেট (এবং উপাদান),ସମକକ୍ଷତା ଫାଟକ (ଏବଂ ଉପାଦାନ) |
কাকতালীয়-বর্তমান নির্বাচন,ସମକକ୍ଷତା-ସାମ୍ପ୍ରତିକ ଚୟନ |
ঠান্ডা দোষ,ଥଣ୍ଡା ତ୍ରୁଟି |
ঠান্ডা শুরু (= শুরু),ଥଣ୍ଡା ଆରମ୍ଭ (= ଆରମ୍ଭ)
কোলেট,ପଲାଟ୍ |
কোলেটিং সিকোয়েন্স,କ୍ଲେଜିଂ କ୍ରମ |
কোলেটিং বাছাই,ସଜ୍ଜିତ ସର୍ଟିଂ |
কোলেটর,କଲକାରୀ
সংঘর্ষ,ଧକ୍କା
কলাম,ସ୍ତମ୍ଭ
কলাম বাইনারি,ସ୍ତମ୍ଭ ବାଇନାରୀ |
কলাম সরানো,ସ୍ତମ୍ଭ ଗତି
সংমিশ্রণ,ମିଶ୍ରଣ
"সংমিশ্রণমূলক
 সার্কিট","ମିଶ୍ରଣ
 ସର୍କିଟ"
"সংমিশ্রণমূলক
 যুক্তি","ମିଶ୍ରଣ
 ତର୍କ"
"সংমিশ্রণমূলক
 যুক্তি উপাদান","ମିଶ୍ରଣ
 ତର୍କ ଉପାଦାନ |"
সংমিশ্রণ হাব,ମିଶ୍ରଣ ହବ୍ |
সংমিশ্রণ নেটওয়ার্ক,ତ୍ରୁଟିପୂର୍ଣ୍ଣ ନେଟୱାର୍କ |
"সংমিশ্রণ
 সার্কিট","ମିଶ୍ରିତ
 ସର୍କିଟ"
"সম্মিলিত
 বিতরণ
 ফ্রেম","ମିଳିତ
 ବଣ୍ଟନ
 ଫ୍ରେମ୍"
সম্মিলিত মাথা,ମିଳିତ ମୁଣ୍ଡ
সম্মিলিত পড়ুন/লিখুন মাথা,ମିଳିତ ପ read ଼ନ୍ତୁ / ଲେଖନ୍ତୁ |
সম্মিলিত স্টেশন,ମିଳିତ ଷ୍ଟେସନ |
কম্বাইনার,ମିଶ୍ରଣ
কমান্ড,ନିର୍ଦ୍ଦେଶ
"কমান্ড এবং
 নিয়ন্ত্রণ ব্যবস্থা","ନିର୍ଦ୍ଦେଶ ଏବଂ
 ନିୟନ୍ତ୍ରଣ ବ୍ୟବସ୍ଥା"
কমান্ড চেইন,କମାଣ୍ଡ୍ ଶୃଙ୍ଖଳା |
কমান্ড নিয়ন্ত্রণ প্রোগ্রাম,କମାଣ୍ଡ୍ କଣ୍ଟ୍ରୋଲ୍ ପ୍ରୋଗ୍ରାମ୍ |
কমান্ড ডাবল ওয়ার্ড,ଦୁଇଥର ଶବ୍ଦ ନିର୍ଦ୍ଦେଶ ଦିଅ |
কমান্ড ফাংশন,ନିର୍ଦ୍ଦେଶନାମା
কমান্ড দোভাষী,କମାଣ୍ଡ୍ ଇଣ୍ଟରପ୍ରେଟର |
কমান্ড ভাষা,ନିର୍ଦ୍ଦେଶ ଭାଷା
কমান্ড তালিকা,ନିର୍ଦ୍ଦେଶ ତାଲିକା |
কমান্ড নাম,ନିର୍ଦ୍ଦେଶ ନାମ
কমান্ড পয়েন্টার,ନିର୍ଦ୍ଦେଶ ସୂଚକ
"কমান্ড
 প্রক্রিয়াজাতকরণ","ନିର୍ଦ୍ଦେଶ
 ପ୍ରକ୍ରିୟାକରଣ"
কমান্ড প্রসেসর,କମାଣ୍ଡ୍ ପ୍ରୋସେସର୍ |
কমান্ড পুনরায় চেষ্টা করুন,ନିର୍ଦ୍ଦେଶକୁ ପୁନ ry ଚେଷ୍ଟା କର
কমান্ড বিবৃতি,କମାଣ୍ଡ୍ ଷ୍ଟେଟମେଣ୍ଟ
