Telugu,Malayalam
కమాండ్,ആജ്ഞാപിക്കുക
"కమాండ్ మరియు
 నియంత్రణ వ్యవస్థ","കമാൻഡും
 നിയന്ത്രണ സംവിധാനം"
కమాండ్ గొలుసు,കമാൻഡ് ചെയിൻ
కమాండ్ కంట్రోల్ ప్రోగ్రామ్,കമാൻഡ് നിയന്ത്രണ പ്രോഗ്രാം
కమాండ్ డబుల్ వర్డ్,കമാൻഡ് ഡബിൾ പദം
కమాండ్ ఫంక్షన్,കമാൻഡ് പ്രവർത്തനം
కమాండ్ ఇంటర్ప్రెటర్,കമാൻഡ് ഇന്റർപ്രെറ്റർ
కమాండ్ లాంగ్వేజ్,കമാൻഡ് ഭാഷ
కమాండ్ జాబితా,കമാൻഡ് ലിസ്റ്റ്
కమాండ్ పేరు,കമാൻഡ് നാമം
కమాండ్ పాయింటర్,പോയിന്റർ കമാൻഡ് ചെയ്യുക
"కమాండ్
 ప్రాసెసింగ్","ആജ്ഞാപിക്കുക
 നടപടി"
కమాండ్ ప్రాసెసర్,കമാൻഡ് പ്രോസസ്സർ
కమాండ్ రీటో,കമാൻഡ് വീണ്ടും ശ്രമിക്കുക
కమాండ్ స్టేట్మెంట్,കമാൻഡ് സ്റ്റേറ്റ്മെന്റ്
కమాండ్ సిస్టమ్,കമാൻഡ് സിസ്റ്റം
వ్యాఖ్య,അഭിപായം
వ్యాఖ్య ఫీల్డ్,അഭിപ്രായ ഫീൽഡ്
వ్యాఖ్య ప్రకటన,അഭിപ്രായ പ്രസ്താവന
వాణిజ్య అనువర్తనం,വാണിജ്യ ആപ്ലിക്കേഷൻ
వాణిజ్య పాత్ర,വാണിജ്യ സ്വഭാവം
వాణిజ్య సూచనల సెట్,കൊമേഴ്സ്യൽ ഇൻസ്ട്രക്ഷൻ സെറ്റ്
ఉమ్మడి ప్రాంతము,പൊതു പ്രദേശം
సాధారణ బ్లాక్,കോമൺ ബ്ലോക്ക്
సాధారణ వ్యాపార-ఆధారిత (COBOL),സാധാരണ ബിസിനസ്സ്-ഓറിയന്റഡ് (കോബോൾ)
సాధారణ క్యారియర్,സാധാരണ കാരിയർ
కామన్ క్యారియర్ బ్యూరో,കോമൺ കാരിയർ ബ്യൂറോ
సాధారణ కమాండ్ భాష,കോമൺ കമാൻഡ് ഭാഷ
కామన్ కమ్యూనికేషన్ అడాప్టర్,സാധാരണ ആശയവിനിമയ അഡാപ്റ്റർ
సాధారణ నియంత్రణ,പൊതു നിയന്ത്രണം
సాధారణ నియంత్రణ స్విచింగ్ అమరిక,സാധാരണ നിയന്ത്രണ സ്വിച്ചിംഗ് ക്രമീകരണം
సాధారణ నియంత్రణ వ్యవస్థ,സാധാരണ നിയന്ത്രണ സംവിധാനം
సాధారణ లోపం,പൊതു പിശക്
సాధారణ క్షేత్రం,പൊതു ഫീൽഡ്
సాధారణ హబ్,സാധാരണ ഹബ്
సాధారణ భాష,പൊതു ഭാഷ
సాధారణ భాషా కోడ్,സാധാരണ ഭാഷാ കോഡ്
సాధారణ దినచర్య,സാധാരണ പതിവ്
సాధారణ విభాగం,സാധാരണ സെഗ്മെന്റ്
సాధారణ సాఫ్ట్‌వేర్,സാധാരണ സോഫ്റ്റ്വെയർ
సాధారణ నిల్వ ప్రాంతం,സാധാരണ സംഭരണ ​​ഏരിയ
సాధారణ లక్ష్య యంత్రం,സാധാരണ ടാർഗെറ്റ് മെഷീൻ
సాధారణ వినియోగదారు సర్క్యూట్,സാധാരണ ഉപയോക്തൃ സർക്യൂട്ട്
సాధారణ వినియోగదారు నెట్‌వర్క్,സാധാരണ ഉപയോക്തൃ നെറ്റ്വർക്ക്
కమ్యూనిటీ,സാമതം
వర్డ్-ప్రాసెసింగ్ పరికరాలను కమ్యూనికేట్ చేయడం,വേഡ് പ്രോസസ്സിംഗ് ഉപകരണങ്ങൾ ആശയവിനിമയം നടത്തുന്നു
కమ్యూనికేషన్,വാര്ത്താവിനിമയം
కమ్యూనికేషన్ అడాప్టర్,ആശയവിനിമയ അഡാപ്റ്റർ
కమ్యూనికేషన్ ఛానల్,ആശയവിനിമയ ചാനൽ
కమ్యూనికేషన్ సాధారణ క్యారియర్,ആശയവിനിമയ പൊതു കാരിയർ
కమ్యూనికేషన్ నియంత్రణ పాత్ర,ആശയവിനിമയ പ്രതീകം
కమ్యూనికేషన్ కంట్రోలర్,ആശയവിനിമയ കണ്ട്രോളർ
కమ్యూనికేషన్ కంట్రోలర్ నోడ్,ആശയവിനിമയ കൺട്രോളർ നോഡ്
కమ్యూనికేషన్ కంట్రోల్ యూనిట్,ആശയവിനിമയ നിയന്ത്രണ യൂണിറ്റ്
కమ్యూనికేషన్ డేటా సిస్టమ్,ആശയവിനിമയ ഡാറ്റ സിസ്റ്റം
కమ్యూనికేషన్ ఇంటర్ఫేస్,ആശയവിനിമയ ഇന്റർഫേസ്
కమ్యూనికేషన్ లైన్,ആശയവിനിമയ ലൈൻ
కమ్యూనికేషన్ లైన్ అడాప్టర్,ആശയവിനിമയ ലൈൻ അഡാപ്റ്റർ
కమ్యూనికేషన్ లైన్ లక్షణం,ആശയവിനിമയ ലൈൻ സ്വഭാവം
కమ్యూనికేషన్ లింక్,ആശയവിനിമയ ലിങ്ക്
కమ్యూనికేషన్ మిక్స్,ആശയവിനിമയ മിശ്രിതം
కమ్యూనికేషన్ మోడ్ నియంత్రణ,ആശയവിനിമയ മോഡ് നിയന്ത്രണം
కమ్యూనికేషన్ మోడెమ్,ആശയവിനിമയ മോഡം
కమ్యూనికేషన్ నెట్‌వర్క్,ആശയവിനിമയ ശൃംഖല
కమ్యూనికేషన్స్ సెంటర్,കമ്മ്യൂണിക്കേഷൻ സെന്റർ
కమ్యూనికేషన్ కంప్యూటర్,ആശയവിനിമയ കമ്പ്യൂട്ടർ
కమ్యూనికేషన్స్ కంట్రోలర్,കമ്മ്യൂണിക്കേഷൻ കണ്ട്രോളർ
కమ్యూనికేషన్స్ ఉపగ్రహం,ആശയവിനിമയ ഉപഗ്രഹം
కమ్యూనికేషన్స్ సెక్యూరిటీ ఎక్విప్మెంట్,ആശയവിനിമയ സുരക്ഷാ ഉപകരണങ്ങൾ
కమ్యూనికేషన్ సాఫ్ట్‌వేర్,ആശയവിനിമയ സോഫ്റ്റ്വെയർ
కమ్యూనికేషన్స్ ఉపవ్యవస్థ,ആശയവിനിമയ സബ്സിസ്റ്റം
కమ్యూనికేషన్స్ టెర్మినల్,ആശയവിനിമയ ടെർമിനൽ
కమ్యూనికేషన్ సిద్ధాంతం,ആശയവിനിമയ സിദ്ധാന്തം
కమ్యూనిటీ ఆటోమేటిక్ ఎక్స్ఛేంజ్,കമ്മ്യൂണിറ്റി ഓട്ടോമാറ്റിക് എക്സ്ചേഞ്ച്
కమ్యూనిటీ డయల్ ఆఫీస్,കമ്മ്യൂണിറ്റി ഡയൽ ഓഫീസ്
కమ్యుటేటర్ పల్స్,കമ്മ്യൂട്ടർ പൾസ്
సంపీడన అల్గోరిథం,കോംപാക്ഷൻ അൽഗോരിതം
కంపాండింగ్,സൃഷ്ടിച്ച്
కంపాండర్,സാദൃശരകം
కంపాండర్ తప్పుగా మార్చడం,കംപാൻഡർ തെറ്റായിടാക്കൽ
"కంపానియన్ స్టోర్
 బ్యాకప్","കമ്പാനിയൻറ്
 ബാക്കപ്പ്"
పోలిక,താരതമ്യക്കാരൻ
కంపారిటర్ ప్రోబ్,താരതമ്യ അന്വേഷണം
"యూనిట్ పోల్చడం
 (= కంపారిటర్)","യൂണിറ്റ് താരതമ്യം ചെയ്യുന്നു
 (= താരതമ്യക്കാരൻ)"
"పోలిక
 ఆపరేషన్","താരതമം
 ശസ്തകിയ"
"పోలిక
 ఆపరేటర్","താരതമം
 ടെലഫോണ്ഓപ്പറേറ്റര്"
పోలిక పరీక్ష,താരതമ്യ പരിശോധന
అనుకూలత,അനുയോജ്യത
అనుకూలత పరీక్ష,അനുയോജ്യത പരിശോധന
అనుకూలంగా,അനുഗുണമായ
"అనుకూల సమయం
 భాగస్వామ్య వ్యవస్థ","അനുയോജ്യമായ സമയം
 പങ്കിടൽ സിസ്റ്റം"
సంగ్రహం,സമാഹാരം
సంకలన సహాయం,സമാഹരണ സഹായം
కంపైల్,സമാഹരിക്കുക
కంపైల్ వ్యవధి,കംപൈൽ കാലയളവ്
కంపైల్ దశ,ഘട്ടം കംപൈൽ
కంపైలర్,കംപൈലർ
కంపైలర్-కంపైలర్,കംപൈലർ-കംപൈലർ
