Assamese,Kannada
ডাবল প্ৰত্যয় সংকেত,ಡಬಲ್ ಪ್ರತ್ಯಯ ಸಂಕೇತ
ডাবল যোগফল,ಡಬಲ್ ಸಂಕಲನ
তললৈ ত্বৰণ,ಕೆಳಮುಖ ವೇಗವರ್ಧನೆ
তললৈ স্থানান্তৰিত হোৱা,ಕೆಳಮುಖ ಸ್ಥಳಾಂತರ
তললৈ গতি,ಕೆಳಮುಖ ಚಲನೆ
তললৈ যোৱা বেগ,ಕೆಳಮುಖ ವೇಗ
টানি নিয়া,ಎಳೆಯಿರಿ
টানিব পৰা বল,ಡ್ರ್ಯಾಗ್ ಫೋರ್ಸ್
দ্বৈত,ದ್ವಂದ್ವ
দ্বৈত ভিত্তি,ಉಭಯ ಆಧಾರ
ডুৱেল ইনাৰ প্ৰডাক্ট,ಎರಡು ಆಂತರಿಕ ಉತ್ಪನ್ನ
ডুৱেল ৰৈখিক প্ৰগ্ৰেমিং সমস্যা,ಡ್ಯುಯಲ್ ಲೀನಿಯರ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಸಮಸ್ಯೆ
ডুৱেল অপাৰেচন,ಎರಡು ಕಾರ್ಯಾಚರಣೆ
দ্বৈত সমস্যা,ಉಭಯ ಸಮಸ್ಯೆ
ডুৱেল ছিমপ্লেক্স এলগৰিদম,ಡ್ಯುಯಲ್ ಸಿಂಪ್ಲೆಕ್ಸ್ ಅಲ್ಗಾರಿದಮ್
ডুৱেল ছিমপ্লেক্স কৌশল,ಡ್ಯುಯಲ್ ಸಿಂಪ್ಲೆಕ್ಸ್ ತಂತ್ರ
দ্বৈত স্থান,ಡ್ಯುಯಲ್ ಸ್ಪೇಸ್
ডুৱেল ভেৰিয়েবল,ಡ್ಯುಯಲ್ ವೇರಿಯಬಲ್
দ্বৈত ভেক্টৰ স্থান,ಡ್ಯುಯಲ್ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್
ডামি সূচী,ನಕಲಿ ಸೂಚ್ಯಂಕ
ডামি চাবস্ক্ৰিপ্ট,ನಕಲಿ ಚಂದಾದಾರಿಕೆ
ডামি প্ৰত্যয়,ನಕಲಿ ಪ್ರತ್ಯಯ
ডামি চলক,ನಕಲಿ ವೇರಿಯಬಲ್
ডুপ্লিকেটৰ প্ৰক্ৰিয়া,ನಕಲು ಪ್ರಕ್ರಿಯೆ
গতিশীল,ಕ್ರಿಯಾತ್ಮಕ
গতিশীল ব্যৱস্থা,ಕ್ರಿಯಾತ್ಮಕ ವ್ಯವಸ್ಥೆ
গতিশীল চাহিদা কাৰ্য্য,ಡೈನಾಮಿಕ್ ಬೇಡಿಕೆ ಕಾರ್ಯ
গতিশীল আৰ্হি,ಕ್ರಿಯಾತ್ಮಕ ಮಾದರಿ
ডাইনামিক প্ৰগ্ৰেমিং,ಡೈನಾಮಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್
ডাইনামিক প্ৰগ্ৰেমিং পদ্ধতি,ಡೈನಾಮಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ವಿಧಾನ
ডাইনামিক প্ৰগ্ৰেমিং কৌশল,ಡೈನಾಮಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ತಂತ್ರ
গতিশীলতা,ಡೈನಾಮಿಕ್ಸ್
এটা কণিকাৰ গতিশীলতা,ಒಂದು ಕಣದ ಡೈನಾಮಿಕ್ಸ್
কঠিন বস্তুৰ গতিশীলতা,ಕಟ್ಟುನಿಟ್ಟಾದ ದೇಹಗಳ ಡೈನಾಮಿಕ್ಸ್
পৃথিৱী,ಭೂಮಿ
ভূমিকম্পৰ তীব্ৰতা,ಭೂಕಂಪದ ತೀವ್ರತೆ
কেন্দ্ৰীয়তা,ವಿಕೇಂದ್ರೀಯತೆ
গ্ৰহণ,ಗ್ರಹಣ
অৰ্থনৈতিক পূৰ্বাভাস,ಆರ್ಥಿಕ ಮುನ್ಸೂಚನೆ
অৰ্থনীতিবিদ,ಅರ್ಥಶಾಸ್ತ್ರಜ್ಞ
অৰ্থনীতি,ಅರ್ಥಶಾಸ್ತ್ರ
অৰ্থনীতি,ಅರ್ಥಶಾಸ್ತ್ರ
প্ৰান্ত,ಅಂಚು
উত্তল সমষ্টিৰ প্ৰান্ত,ಪೀನ ಗುಂಪಿನ ಅಂಚು
দক্ষতা কাৰক,ದಕ್ಷತೆಯ ಅಂಶ
eigen মৌল,ಐಜೆನ್ ಅಂಶ
eigen ফাংচন,ಐಜೆನ್ ಕಾರ್ಯ
eigen মান,ಈಜೆನ್ ಮೌಲ್ಯ
eigen মান সমীকৰণ,ಐಜೆನ್ ಮೌಲ್ಯ ಸಮೀಕರಣ
eigen ভেক্টৰ,ಐಜೆನ್ ವೆಕ್ಟರ್
ইলাষ্টিক,ಸ್ಥಿತಿಸ್ಥಾಪಕ
ইলাষ্টিক ধ্ৰুৱক,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಸ್ಥಿರ
ইলাষ্টিক ভাৰসাম্য,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಸಮತೋಲನ
ইলাষ্টিকতা,ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ
ইলাষ্টিক পৃষ্ঠ,ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ ಮೇಲ್ಮೈ
ইলেক্ট্ৰনিক কম্পিউটাৰ,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಕಂಪ್ಯೂಟರ್
উপাদান,ಅಂಶ
প্ৰাথমিক স্তম্ভ কাৰ্য্য,ಪ್ರಾಥಮಿಕ ಕಾಲಮ್ ಕಾರ್ಯಾಚರಣೆ
প্ৰাথমিক পৰিঘটনা,ಪ್ರಾಥಮಿಕ ಘಟನೆ
মৌলিক ফলন,ಪ್ರಾಥಮಿಕ ಕಾರ್ಯ
প্ৰাথমিক কাৰ্য্য,ಪ್ರಾಥಮಿಕ ಕಾರ್ಯಾಚರಣೆ
প্ৰাথমিক ফলাফল,ಪ್ರಾಥಮಿಕ ಫಲಿತಾಂಶ
মৌলিক সম্ভাৱনা নিয়ম,ಪ್ರಾಥಮಿಕ ಸಂಭವನೀಯತೆಯ ಕಾನೂನು
প্ৰাথমিক শাৰীৰ কাৰ্য্য,ಪ್ರಾಥಮಿಕ ಸಾಲಿನ ಕಾರ್ಯಾಚರಣೆ
নিষ্কাশন,ತೊಡೆದುಹಾಕಲು
এনিমেচন পদ্ধতি,ಹೊರಹಾಕುವ ವಿಧಾನ
উপবৃত্তাকাৰ,ದೀರ್ಘವೃತ್ತ
উপবৃত্তাকাৰ,ಅಂಡಾಕಾರದ
উপবৃত্তাকাৰ,ದೀರ್ಘವೃತ್ತಾಕಾರದ
উপবৃত্তাকাৰ পৃষ্ঠ,ದೀರ್ಘವೃತ್ತಾಕಾರದ ಮೇಲ್ಮೈ
উপবৃত্তাকাৰ দেহ,ಅಂಡಾಕಾರದ ದೇಹ
এম্বেডিং,ಎಂಬೆಡಿಂಗ್
নিৰ্গমন,ಹೊರಸೂಸುವಿಕೆ
অভিজ্ঞতাভিত্তিক তথ্য,ಪ್ರಾಯೋಗಿಕ ಡೇಟಾ
অভিজ্ঞতাভিত্তিক সূত্ৰ,ಪ್ರಾಯೋಗಿಕ ಸೂತ್ರ
অভিজ্ঞতাভিত্তিক সম্ভাৱনা,ಪ್ರಾಯೋಗಿಕ ಸಂಭವನೀಯತೆ
অভিজ্ঞতাভিত্তিক সম্পৰ্ক,ಪ್ರಾಯೋಗಿಕ ಸಂಬಂಧ
খালী ছেট,ಖಾಲಿ ಸೆಟ್
আবদ্ধ কৰা হৈছে,ಸುತ್ತುವರಿದಿದೆ
এনকোডিং,ಎನ್ಕೋಡಿಂಗ್
এণ্ডোমৰ্ফিজম,ಎಂಡೋಮಾರ್ಫಿಸಮ್
শেষ বিন্দু,ಅಂತಿಮ ಬಿಂದು
শ্ৰেণীৰ ব্যৱধানৰ শেষ বিন্দু,ವರ್ಗ ಮಧ್ಯಂತರದ ಅಂತಿಮ ಬಿಂದು
শক্তি,ಶಕ್ತಿ
শক্তি গতিবেগ উপাদান,ಶಕ್ತಿಯ ಆವೇಗ ಘಟಕ
চলক প্ৰৱেশ কৰা,ವೇರಿಯೇಬಲ್ ಅನ್ನು ನಮೂದಿಸಲಾಗುತ್ತಿದೆ
গণনাযোগ্য গোট,ಲೆಕ್ಕಿಸಬಹುದಾದ ಸೆಟ್
গণনা,ಎಣಿಕೆ
সমান,ಸಮಾನ
সমতা,ಸಮಾನತೆ
সমানে সম্ভাৱনা আছে,ಸಮಾನವಾಗಿ ಸಾಧ್ಯತೆ
সমান সম্ভাৱনা নিৰ্বাচন পদ্ধতি (=epsem),ಸಮಾನ ಸಂಭವನೀಯತೆಯ ಆಯ್ಕೆ ವಿಧಾನ (=epsem)
সমান কৰা,ಸಮೀಕರಿಸು
সমীকৰণ,ಸಮೀಕರಣ
প্ৰথম ডিগ্ৰীৰ সমীকৰণ,ಮೊದಲ ಪದವಿಯ ಸಮೀಕರಣ
দ্বিতীয় ডিগ্ৰীৰ সমীকৰণ,ಎರಡನೇ ಪದವಿಯ ಸಮೀಕರಣ
তৃতীয় ডিগ্ৰীৰ সমীকৰণ,ಮೂರನೇ ಪದವಿಯ ಸಮೀಕರಣ
বিষুৱৰেখা,ಸಮಭಾಜಕ
সমঅবিৰত,ಸಮಾನ ನಿರಂತರ
সমপক্ষীয়,ಸಮಬಾಹು
ভাৰসাম্যতা,ಸಮತೋಲನ
বলৰ ভাৰসাম্যতা,ಶಕ್ತಿಗಳ ಸಮತೋಲನ
ভাৰসাম্য বিন্দু,ಸಮತೋಲನ ಬಿಂದು
সমতুল্যতা,ಸಮಾನತೆ
সমতুল্যতা শ্ৰেণী,ಸಮಾನತೆಯ ವರ್ಗ
সমতুল্যতা সম্পৰ্ক,ಸಮಾನತೆಯ ಸಂಬಂಧ
সমান্তৰাল,ಸಮಾನ
সমতুল্য মেট্ৰিক্স,ಸಮಾನ ಮ್ಯಾಟ್ರಿಕ್ಸ್
সমতুল্য গোট,ಸಮಾನ ಸೆಟ್
ergodicity,ಎರ್ಗೋಡಿಸಿಟಿ
আঁসোৱাহ,ದೋಷ
ভুল বিশ্লেষণ,ದೋಷ ವಿಶ್ಲೇಷಣೆ
ভুল ক&#39;ড,ದೋಷ ಕೋಡ್
ভুল সহগ,ದೋಷ ಗುಣಾಂಕ
গড় বৰ্গৰ ভুল,ಸರಾಸರಿ ಚೌಕದ ದೋಷ
প্ৰথম ধৰণৰ ভুল,ಮೊದಲ ರೀತಿಯ ದೋಷ
দ্বিতীয় প্ৰকাৰৰ ভুল,ಎರಡನೇ ರೀತಿಯ ದೋಷ
পলায়নৰ সম্ভাৱনা,ತಪ್ಪಿಸಿಕೊಳ್ಳುವ ಸಂಭವನೀಯತೆ
পলায়নৰ বেগ,ತಪ್ಪಿಸಿಕೊಳ್ಳುವ ವೇಗ
ই শ্বমিটৰ অৰ্থগনালাইজেচন প্ৰক্ৰিয়া,E. ಸ್ಮಿತ್ ಅವರ ಆರ್ಥೋಗೋನಲೈಸೇಶನ್ ಪ್ರಕ್ರಿಯೆ
বৰ্ণনা কৰা বৃত্ত,ಬರೆದ ವೃತ್ತ
আৱশ্যকীয়,ಅತ್ಯಗತ್ಯ
মূলতঃ অনন্য,ಮೂಲಭೂತವಾಗಿ ಅನನ್ಯ
অনুমানিক,ಅಂದಾಜು
অনুমান পদ্ধতি,ಅಂದಾಜು ವಿಧಾನ
ইউক্লিডীয় স্থানাংক,ಯೂಕ್ಲಿಡಿಯನ್ ನಿರ್ದೇಶಾಂಕ
ইউক্লিডীয় ডমেইন,ಯೂಕ್ಲಿಡಿಯನ್ ಡೊಮೇನ್
ইউক্লিডীয় জ্যামিতি,ಯೂಕ್ಲಿಡಿಯನ್ ಜ್ಯಾಮಿತಿ
ইউক্লিডীয় n-স্থান,ಯೂಕ್ಲಿಡಿಯನ್ ಎನ್-ಸ್ಪೇಸ್
ইউক্লিডীয় সমতল,ಯೂಕ್ಲಿಡಿಯನ್ ವಿಮಾನ
অইলাৰৰ উপপাদ্য,ಯೂಲರ್ ಪ್ರಮೇಯ
মূল্যায়ন কৰা,ಮೌಲ್ಯಮಾಪನ
যুগ্ম,ಸಹ
আনকি বক্ৰতাও,ಸಹ ಕರ್ವ್
আনকি কাৰ্য্যও,ಸಹ ಕಾರ್ಯ
আনকি একাধিক,ಸಹ ಬಹು
যুগ্ম সংখ্যা,ಸಮ ಸಂಖ್ಯೆ
আনকি অদ্ভুত প্ৰতিসমতাও,ಸಮ ಬೆಸ ಸಮ್ಮಿತಿ
আনকি ক্ৰমবিন্যাসও,ಕ್ರಮಪಲ್ಲಟನೆ ಕೂಡ
কাৰ্যক্ৰম,ಘಟನೆ
আনকি শব্দটোও,ಸಹ ಪದ
সঠিক,ನಿಖರ
সঠিক কাই-স্কেয়াৰ পৰীক্ষা,ನಿಖರವಾದ ಚಿ-ಚದರ ಪರೀಕ್ಷೆ
সঠিক পাৰ্থক্য,ನಿಖರವಾದ ವ್ಯತ್ಯಾಸ
সঠিক সমীকৰণ,ನಿಖರವಾದ ಸಮೀಕರಣ
উদাহৰণ,ಉದಾಹರಣೆ
বিনিময়,ವಿನಿಮಯ
বিস্তৃত ইভেন্ট,ಸಮಗ್ರ ಘಟನೆ
অস্তিত্বৰ স্বতন্ত্ৰতা,ಅಸ್ತಿತ್ವದ ಮೂಲತತ್ವ
অস্তিত্বৰ সম্ভাৱনা(= a priori probability),ಅಸ್ತಿತ್ವದ ಸಂಭವನೀಯತೆ (= ಪೂರ್ವ ಸಂಭವನೀಯತೆ)
অস্তিত্ব উপপাদ্য,ಅಸ್ತಿತ್ವದ ಪ್ರಮೇಯ
বহিৰ্জাতীয় চলক,ಬಾಹ್ಯ ವೇರಿಯಬಲ್
সম্প্ৰসাৰণ,ವಿಸ್ತರಣೆ
প্ৰত্যাশা কাৰ্য্য,ನಿರೀಕ್ಷೆಯ ಕಾರ್ಯ
আশা কৰা কম্পাঙ্ক,ನಿರೀಕ್ಷಿತ ಆವರ್ತನ
আশা কৰা মূল্য,ನಿರೀಕ್ಷಿತ ಮೌಲ್ಯ
পৰীক্ষণ,ಪ್ರಯೋಗ
পৰীক্ষামূলক ভুল,ಪ್ರಾಯೋಗಿಕ ದೋಷ
ব্যাখ্যা,ವಿವರಣೆ
স্পষ্ট সমীকৰণ,ಸ್ಪಷ್ಟ ಸಮೀಕರಣ
স্পষ্ট ৰূপ,ಸ್ಪಷ್ಟ ರೂಪ
স্পষ্ট ফলন,ಸ್ಪಷ್ಟ ಕಾರ್ಯ
স্পষ্ট সমাধান,ಸ್ಪಷ್ಟ ಪರಿಹಾರ
ঘাতক,ಘಾತ
ঘাতীয় বক্ৰ,ಘಾತೀಯ ಕರ್ವ್
ঘাতীয় ঘনত্ব ফলন,ಘಾತೀಯ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ
ঘাতীয় বিতৰণ,ಘಾತೀಯ ವಿತರಣೆ
ঘাতীয় সমীকৰণ,ಘಾತೀಯ ಸಮೀಕರಣ
ঘাতীয় ফলন,ಘಾತೀಯ ಕಾರ್ಯ
ঘাতীয় বৃদ্ধি,ಘಾತೀಯ ಬೆಳವಣಿಗೆ
ঘাতীয় নিয়ম,ಘಾತೀಯ ಕಾನೂನು
ঘাতীয় মানচিত্ৰ,ಘಾತೀಯ ನಕ್ಷೆ
ঘাতীয় শৃংখলা,ಘಾತೀಯ ಸರಣಿ
অভিব্যক্তি,ಅಭಿವ್ಯಕ್ತಿ
বৰ্ধিত ব্যৱধান,ವಿಸ್ತೃತ ಮಧ್ಯಂತರ
বৰ্ধিত বাস্তৱ ৰেখা,ನೈಜ ರೇಖೆಯನ್ನು ವಿಸ್ತರಿಸಲಾಗಿದೆ
বৰ্ধিত বাস্তৱ সংখ্যা ব্যৱস্থা,ವಿಸ್ತೃತ ನೈಜ ಸಂಖ್ಯೆ ವ್ಯವಸ್ಥೆ
এটা মেপিঙৰ সম্প্ৰসাৰণ,ಮ್ಯಾಪಿಂಗ್ ವಿಸ್ತರಣೆ
বাহ্যিক কোণ,ಬಾಹ್ಯ ಕೋನ
বাহিৰৰ অংশ,ಬಾಹ್ಯ ಪ್ರದೇಶ
বাহ্যিক বিন্দু,ಬಾಹ್ಯ ಬಿಂದು
বাহ্যিক,ಬಾಹ್ಯ
ট্ৰেণ্ড ভেলুৰ এক্সট্ৰাপ&#39;লেচন,ಪ್ರವೃತ್ತಿ ಮೌಲ್ಯದ ಎಕ್ಸ್ಟ್ರಾಪೋಲೇಶನ್
এক্সট্ৰাপলেচন কৌশল,ಹೊರತೆಗೆಯುವ ತಂತ್ರ
চৰম মান,ವಿಪರೀತ ಮೌಲ್ಯ
চৰম,ವಿಪರೀತ
চৰম বিন্দু,ತೀವ್ರ ಬಿಂದು
উত্তল সমষ্টিৰ চৰম বিন্দু,ಪೀನ ಸೆಟ್ನ ತೀವ್ರ ಬಿಂದು
এটা ফলনৰ চৰম,ಒಂದು ಕಾರ್ಯದ ತೀವ್ರತೆ
চৰম সম্পত্তি,ವಿಪರೀತ ಆಸ್ತಿ
চেহেৰা,ಮುಖ
মুখৰ মূল্য,ಮುಖ ಬೆಲೆ
কাৰক,ಅಂಶ
কাৰক বিশ্লেষণ,ಅಂಶ ವಿಶ್ಲೇಷಣೆ
ফ্যাক্টৰ কৰা হৈছে,ಅಪವರ್ತನೀಯ
ফেক্টৰিয়েল,ಅಪವರ್ತನೀಯ
ফেক্টৰিয়েল ডিজাইন,ಅಪವರ್ತನೀಯ ವಿನ್ಯಾಸ
ফ্যাক্টৰাইজেচন,ಅಪವರ್ತನೀಕರಣ
ফ্যাক্টৰাইজ,ಫ್ಯಾಕ್ಟರೈಸ್
ন্যায্য খেল,ನ್ಯಾಯೋಚಿತ ಆಟ
মিছা,ತಪ್ಪು
পৰিয়াল,ಕುಟುಂಬ
বৃত্তৰ পৰিয়াল,ವಲಯಗಳ ಕುಟುಂಬ
পৰিয়ালৰ বক্ৰতা,ಕುಟುಂಬ ವಕ್ರಾಕೃತಿಗಳು
কাৰ্য্যসমূহৰ পৰিয়াল,ಕಾರ್ಯಗಳ ಕುಟುಂಬ
ৰেখাৰ পৰিয়াল,ಸಾಲುಗಳ ಕುಟುಂಬ
ফেক্সিমিল,ನಕಲು
F-বিতৰণ,ಎಫ್-ವಿತರಣೆ
সম্ভৱপৰ মৌলিক সমাধান,ಕಾರ್ಯಸಾಧ್ಯ ಮೂಲ ಪರಿಹಾರ
সম্ভৱপৰ সমাধান,ಕಾರ್ಯಸಾಧ್ಯ ಪರಿಹಾರ
মতামত,ಮತ್ತೆ ಆಹಾರ
ফাৰ্মেট নীতি,ಫರ್ಮಾಟ್ ತತ್ವ
ফাৰ্মেটৰ উপপাদ্য,ಫೆರ್ಮಟ್ ಪ್ರಮೇಯ
ফাৰ্মি-ডিৰাকৰ পৰিসংখ্যা,ಫೆರ್ಮಿ-ಡಿರಾಕ್ ಅಂಕಿಅಂಶಗಳು
ফিবোনাচি নম্বৰ,ಫಿಬೊನಾಕಿ ಸಂಖ್ಯೆ
ফিবোনাচি ছিৰিজ,ಫಿಬೊನಾಕಿ ಸರಣಿ
ক্ষেত্ৰ,ಕ್ಷೇತ್ರ
চূড়ান্ত বেগ,ಅಂತಿಮ ವೇಗ
সসীম,ಸೀಮಿತ
সসীম ভিত্তি,ಸೀಮಿತ ಆಧಾರ
সসীম দশমিক,ಸೀಮಿತ ದಶಮಾಂಶ
সসীম পাৰ্থক্য,ಸೀಮಿತ ವ್ಯತ್ಯಾಸ
সসীম পাৰ্থক্য পদ্ধতি,ಸೀಮಿತ ವ್ಯತ್ಯಾಸ ವಿಧಾನ
সসীম মাত্ৰিক,ಸೀಮಿತ ಆಯಾಮದ
সসীম মাত্ৰিক ভেক্টৰ স্থান,ಸೀಮಿತ ಆಯಾಮದ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್
সসীম খেল,ಸೀಮಿತ ಆಟ
সসীম জ্যামিতি,ಸೀಮಿತ ರೇಖಾಗಣಿತ
সসীম ছেদ,ಸೀಮಿತ ಛೇದಕ
সসীম বহুত,ಸೀಮಿತ ಅನೇಕ
সসীম মাৰ্কভ শৃংখল,ಸೀಮಿತ ಮಾರ್ಕೊವ್ ಸರಣಿ
সসীমতা প্ৰমাণ,ಸೀಮಿತತೆಯ ಪುರಾವೆ
সসীম সংখ্যা,ಸೀಮಿತ ಸಂಖ್ಯೆ
সসীম জনসংখ্যা,ಸೀಮಿತ ಜನಸಂಖ್ಯೆ
সসীম সম্ভাৱনা,ಸೀಮಿತ ಸಂಭವನೀಯತೆ
সসীম শৃংখলা,ಸೀಮಿತ ಸರಣಿ
সসীম গোট,ಸೀಮಿತ ಸೆಟ್
সসীম বেগ,ಸೀಮಿತ ವೇಗ
সসীম আয়তন,ಸೀಮಿತ ಪರಿಮಾಣ
ফিটিং,ಅಳವಡಿಸುವ
বক্ৰৰ ফিটিং,ವಕ್ರರೇಖೆಯ ಅಳವಡಿಕೆ
সৰলৰেখাৰ ফিটিং,ನೇರ ರೇಖೆಯ ಅಳವಡಿಕೆ
স্থিৰ বিন্দু উপপাদ্য,ಸ್ಥಿರ ಬಿಂದು ಪ್ರಮೇಯ
স্থিৰ নমুনা,ಸ್ಥಿರ ಮಾದರಿ
উৰণৰ বেগ,ಹಾರಾಟದ ವೇಗ
ভাসমান বিন্দু গাণিতিক,ಫ್ಲೋಟಿಂಗ್ ಪಾಯಿಂಟ್ ಅಂಕಗಣಿತ
ফ্লটিং পইণ্ট চিষ্টেম,ಫ್ಲೋಟಿಂಗ್ ಪಾಯಿಂಟ್ ಸಿಸ್ಟಮ್
ফ্ল&#39; চাৰ্ট,ಹರಿವಿನ ಚಾರ್ಟ್
প্ৰবাহৰ বেগ,ಹರಿವಿನ ವೇಗ
তৰল গতিবিদ্যা,ದ್ರವ ಡೈನಾಮಿಕ್ಸ್
focal,ಫೋಕಲ್
ফোকাচ কৰ্ড,ಫೋಕಲ್ ಸ್ವರಮೇಳ
ফোকাচ দূৰত্ব,ಫೋಕಲ್ ದೂರ
ফোকাচ দৈৰ্ঘ্য,ನಾಭಿದೂರ
ধ্যান কেন্দ্ৰিত,ಗಮನ
ফুট,ಪಾದ
লম্বৰ ফুট,ಲಂಬವಾಗಿರುವ ಅಡಿ
মাধ্যাকৰ্ষণ বল,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಬಲ
পূৰ্বাভাস কৰা,ಮುನ್ಸೂಚನೆ
সূত্ৰ,ಸೂತ್ರ
প্ৰস্তুত কৰা,ರೂಪಿಸಿ
প্ৰস্তুতি,ಸೂತ್ರೀಕರಣ
ফৰৱাৰ্ড পাৰ্থক্য,ಮುಂದೆ ವ್ಯತ್ಯಾಸ
