Hindi,Telugu
"दैनिक मज़दूरी, दिहाड़ी",రోజువారీ వేతనాలు
डाक स्तर,డాక్ స్టేజ్
डाक ट्रे,డాక్ ట్రే
"क्षति, हानि, नुकसान",నష్టం
"नुक़सानी, हर्जाना",నష్టాలు
खतरनाक,ప్రమాదకరమైనది
"साहसी, साहसिक, निर्भीक",ధైర్యం
"आधार सामग्री;आंकड़े, डाटा",సమాచారం
आकंडा बैंक,డేటా బ్యాంక్
आंकड़ा संचय,డేటా బేస్
"आंकड़ा संग्रहण, आधार-सामग्री संग्रहण",వివరాల సేకరణ
आंकडा भरण,డేటా దాణా
आंकड़ा संसाधन,డేటా ప్రాసెసింగ్
"दिनांक, तारीख़, तिथि",తేదీ
"आगमन तिथि, आने की तारीख़",రాక తేదీ
जन्म तिथि,పుట్టిన తేది
"प्रस्थान तारीख, जाने की तारीख़",బయలుదేరే తేదీ
"कार्यमुक्‍ति तारीख, छुट्टी की तारीख",ఉత్సర్గ తేదీ
परिपक्वता तारीख,పరిపక్వత తేదీ
"प्राप्ति तारीख, प्राप्ति तिथि",రశీదు తేదీ
"तारीख़ मोहर, दिनांकन",తేదీ స్టాంప్
अनावासी छात्र,రోజు పండితుడు
दिन की पारी,డే షిఫ్ట్
रियायती दिन,దయ యొక్క రోజులు
"दैनंदिन कार्य, रोजमर्रा का काम",రోజు నుండి రోజు పని
निष्क्रिय खाता,డెడ్ ఖాతా
समय सीमा,గడువు
गतिरोध,డెడ్లాక్
जड़ स्टॉक रजिस्टर,డెడ్ స్టాక్ రిజిస్టర్
कुल भार,చనిపోయిన బరువు
"सौदा, व्यवहार करना",ఒప్పందం
संबंधित सहायक,వ్యవహార సహాయకుడు
"व्यवहार, लेनदेन",వ్యవహారం
पुण्यतिथि,మరణ వార్షికోత్సవం
महंगाई भत्‍ता,ప్రియమైన భత్యం
मृत्यु हितलाभ,మరణ ప్రయోజనం
मृत्यु-सह-निवृत्‍ति उपदान,డెత్-కమ్-రిటైర్మెంట్ గ్రాట్యుటీ
सेवा के दौरान मृत्यु,సేవలో మరణం
प्राधिकार निरसन,Deauthorizatioin
"रोकना, विवर्जित करना",డెబార్
"नामे, नामे डालना",డెబిట్
नामे संज्ञापन,డెబిట్ సలహా
ऋण,అప్పు
ऋण प्रबंधन,రుణ నిర్వహణ
"ऋणी, देनदार",రుణగ్రహీత
"मृत, मृतक, दिवंगत",మరణించిన
शिष्‍टता,మర్యాద
विकेंद्रीकरण,వికేంద్రీకరణ
निर्णायक कारक,నిర్ణయాత్మక కారకం
"निर्णय, फैसला;विनिश्‍चय",నిర్ణయం
