Assamese,Hindi
সাধাৰণ উদ্দেশ্যৰ পঞ্জীয়ন,व्यापक उद्देश्य पंजी
সৃষ্টি কৰা ভুল,जनित त्रुटि
জেনেৰেটিং ফাংচন,जनन प्रकार्य
জেনেৰিক ক্লাছ,वर्ग सामान्य
জেনেৰিক ফাংচন,वर्ग प्रकार्य
জেনেৰিক নাম,सामान्य वर्गनाम
gigo,गीगो
সাৰ্বজনীন,"1.सार्वत्रिक, 2.वैश्विक"
গ্লোবেল ক&#39;ড,सार्वत्रिक कूट
গ্লোবেল লক,सार्वत्रिक ताला
গ্লোবেল নেটৱৰ্ক,"1.सार्वत्रिक जालक्रम,2.सार्वत्रिक नेटवर्क"
গ্লোবেল নেটৱৰ্ক,सार्वत्रिक जालक्रम
গ্লোবেল ব্যৱহাৰকাৰী,"1.विश्व प्रयोक्ता, 2.सार्व प्रयोक्ता, 3.सार्वत्रिक प्रयोगकर्ता"
গ্লোবেল ভেৰিয়েবল,सार्वत्रिक चर
বিশ্বায়ন,"1.वैश्वीकरण, 2.भूमण्डलीकरण"
gopher,गोफर (नेटवर्क में एक प्रोटोकॉल)
gopher ক্লায়েন্ট,गोफर ग्राही
gopher চাৰ্ভাৰ,"1.गोफर परिसेवक, 2.गोफर सर्वर"
gopher চাইট,गोफर स्थल
gopher স্থান,गोफर स्पेस
graceful অৱক্ষয়,आकर्षक निम्नीकरण
ব্যাকৰণ পৰীক্ষক,व्याकरण संशोधक
ব্যাকৰণ graceful প্ৰস্থান,व्याकरण आकर्षक बहिगर्मन
সৰ্বমুঠ,"1.कुल जोड़, 2.महायोग, 3.कुल योग"
গ্ৰাফ,"1.ग्राफ, 2.आलेख"
গ্ৰাফ প্লটিং,"1.ग्राफ अंकन, 2.आलेख अंकन"
গ্ৰাফিক চৰিত্ৰ,"1.ग्राफीय संप्रतीक, 2.आलेखीय संप्रतीक"
গ্রাফিক নিয়ন্ত্রক,"1.ग्राफीय नियंत्रक, 2.आलेखीय नियंत्रक"
গ্ৰাফিক ডাটা গঠন,"1.ग्राफीय आंकड़ा संरचना, 2.आलेखीय आंकड़ा संरचना"
গ্ৰাফিক প্ৰদৰ্শন প্ৰগ্ৰেম,"1.ग्राफीय प्रदर्श क्रमादेश, 2.आलेखीय प्रदर्श क्रमादेश"
গ্ৰাফিক প্ৰদৰ্শন ৰিজ&#39;লিউচন,"1.ग्राफीय प्रदर्श विभेदन, 2.आलेख प्रदर्श"
গ্ৰাফিক ভাষা,"1.ग्राफीय भाषा, 2.आलेखीय भाषा"
গ্ৰাফিক ভাষা,"1.ग्राफीय भाषा, 2.आलेखीय भाषा"
গ্ৰাফিক পেনেল,"1.ग्राफीय पट्टिका, 2.आलेखीय पट्टिका"
গ্ৰাফিকেল এনিমেচন,"1.ग्राफी एनीमेशन, 2.आलेखी एनीमेशन"
চিত্ৰাঙ্কিত আন্তঃপৃষ্ঠ বিন্যাস (GIF),ग्राफी अन्तरण फारमेट (जीाईेफ)
চিত্ৰাঙ্কিত ব্যৱহাৰকাৰী আন্তঃপৃষ্ঠ (GUI),"1.ग्राफी प्रयोक्ता इंटरफेस (जीयूाई), 2.ग्राफीय प्रयोक्ता अंतरापृष्ठ"
গ্রাফিক্স,"1.आलेखी, 2.ग्राफिक्स"
গ্ৰাফিক্স এপ্লিকেচন,"1.ग्राफिक्स अनुप्रयोग, 2.आलेखीय अनुप्रयोग"
গ্ৰাফিক্স কাৰ্চাৰ,"1.ग्राफिक्स कर्सर, 2.आलेखी कर्सर"
গ্ৰাফিক্স মোড,"1.ग्राफिक्स मोड, 2.आलेखी विधा"
গ্ৰাফিক্স পেকেজ,"1.ग्राफिक्स पैकेज, 2.आलेखी पैकेज"
গ্ৰাফিক্স চফ্টৱেৰ,"1.ग्राफिक्स सॉफ्टवेयर, 2.आलेखी सॉफ्टवेयर"
গ্ৰাফিক্স চফ্টৱেৰ,"1.ग्राफिक्स सॉफ्टवेयर, 2.आलेखी सॉफ्टवेयर"
গ্ৰাফিক্স চফ্টৱেৰ পেকেজ,"1.ग्राफिक्स सॉफ्टवेयर पैकेज, 2.आलेखीय सॉफ्टवेयर पैकेज"
ধূসৰ স্কেল,ग्रे स्केल
লোভী পদ্ধতি,"1.लालची विधि, 2.ग्रीडी विधि"
grep,ग्रेप
গ্ৰিড,ग्रिड
গ্ৰীড চাৰ্ট,ग्रिड संचित्र
গ্ৰীড কম্পিউটিং,ग्रिड अभिकलन
গ্ৰীড মডুলেচন,ग्रिड मॉडुलन
মাটিৰ তৰংগ,भू-तरंग
গোট,समूह
গোটৰ ঠিকনা,समूह पता
গ্ৰুপ ক&#39;ড,समूह कूट
গোটৰ যোগাযোগ,समूह संचार
গোটৰ যোগাযোগ,समूह संचार
গোট চিনাক্তকৰণ,"1.समूह पहचान, 2.समूह अभिज्ञान"
গোটৰ নাম,समूह नाम
গ্ৰুপৱেৰ,समूहवेयर
বৃদ্ধি,वृद्धि
ৰক্ষা কৰা,"1.रक्षक, 2.गार्ड"
নিৰ্দেশিত মাধ্যম,निर्देशित माध्यम
গুনজিপ,गनजिप
হেক কৰক,कूट विच्छेदन
হেকাৰ,कूट विच्छेदक
hacker&#39;s অভিধান,कूट विच्छेदक शब्द कोश
হাফ এডাৰ,अर्ध योजक
আধা দলং,अर्ध सेतु
হাফ ডুপ্লেক্স,अर्ध द्वैध
হাফ ডুপ্লেক্স লাইন,अर्ध द्वैध लाइन
হাফ ডুপ্লেক্স মোড,अर्ध द्वैध विधा
আধা তীব্ৰতা,अर्ध तीव्रता
হাফ ৰাউটাৰ,अर्ध अनुमार्गक
আধা বিয়োগকাৰী,अर्ध व्यवकलक
হাফ টোনিং,अर्ध छविकरण
আধা শব্দ,अर्ध शब्द
hamiltonious চক্ৰ,हेमिलटोनी चक्र
হামিং কোড,हैमिंग कूट
হাত,हस्त
হাতৰ কপি,मुद्रित प्रति
চম্ভালা,प्रहस्तन
হেণ্ডলিং,प्रहस्तन
ওলমা,निलंबन
সুখী নেট,सुखद जाल
হাৰ্ড কপি ডিভাইচ,हार्ड कापी युक्ति
হাৰ্ড ডিস্ক,"1.हार्ड डिस्क, 2.अनम्य डिस्क"
হাৰ্ড ডিষ্ক ক্ৰেচ,अनम्य डिस्क ध्वंस
কঠিন ভুল,कठिन त्रुटि
হাৰ্ডৱেৰ প্ৰবাহ নিয়ন্ত্ৰণ,हार्डवेयर प्रवाह नियंत्रण
হাৰমনিক,"1.हरात्मक, 2.हार्मोनिक"
হাৰমনিক গড়,"1.हरात्मक माध्य,2. हार्मानिक माध्य"
hash,द्रुतान्वेषण
হেচ ডায়াগ্ৰাম,द्रुतान्वेषण आरेख
হেচ টেবুল,द्रुतान्वेषण सारणी
হেচিং কৌশল,द्रुतान्वेषण तकनीक
হেডাৰ,"1.हैडर, 2.प्रवेशिका"
ঢেৰ,"1.पुंज , 2.ढेर"
heap sort,पुंज छंटाई
সহায়,सहायता
সহায় পৰ্দা,सहायता स्क्रीन
হেল্পনেট,"1.हैल्पजाल, 2.सहायता संजाल"
হাৰ্টজ,हर्टज (फ्रीक्वेंसी/आवृति की यूनिट)
heuristic,स्वानुभावी
হিউৰিষ্টিক পদ্ধতি,स्वानुभावी विधि
ষড়দশমিক সংখ্যা,षोडश आधारी संख्या
লুকাই থকা ৰেখা,अप्रत्यक्ष रेखा
স্তৰভিত্তিক তথ্য ভিত্তি,पदानुक्रमित आँकड़आ संचय
