Marathi,Assamese
व्यवहार्य मूलभूत उपाय,সম্ভৱপৰ মৌলিক সমাধান
व्यवहार्य उपाय,সম্ভৱপৰ সমাধান
परत फीड करा,মতামত
फर्मेट तत्त्व,ফাৰ্মেট নীতি
फर्मेटचे प्रमेय,ফাৰ্মেটৰ উপপাদ্য
फर्मी-डिरॅक आकडेवारी,ফাৰ্মি-ডিৰাকৰ পৰিসংখ্যা
फिबोनाची संख्या,ফিবোনাচি নম্বৰ
फिबोनाची मालिका,ফিবোনাচি ছিৰিজ
फील्ड,ক্ষেত্ৰ
अंतिम वेग,চূড়ান্ত বেগ
मर्यादित,সসীম
मर्यादित आधार,সসীম ভিত্তি
मर्यादित दशांश,সসীম দশমিক
मर्यादित फरक,সসীম পাৰ্থক্য
मर्यादित फरक पद्धत,সসীম পাৰ্থক্য পদ্ধতি
मर्यादित आयामी,সসীম মাত্ৰিক
मर्यादित मितीय वेक्टर जागा,সসীম মাত্ৰিক ভেক্টৰ স্থান
मर्यादित खेळ,সসীম খেল
मर्यादित भूमिती,সসীম জ্যামিতি
मर्यादित छेदनबिंदू,সসীম ছেদ
मर्यादित अनेक,সসীম বহুত
मर्यादित मार्कोव्ह साखळी,সসীম মাৰ্কভ শৃংখল
मर्यादितपणाचा पुरावा,সসীমতা প্ৰমাণ
मर्यादित संख्या,সসীম সংখ্যা
मर्यादित लोकसंख्या,সসীম জনসংখ্যা
मर्यादित संभाव्यता,সসীম সম্ভাৱনা
मर्यादित मालिका,সসীম শৃংখলা
मर्यादित संच,সসীম গোট
मर्यादित वेग,সসীম বেগ
मर्यादित खंड,সসীম আয়তন
फिटिंग,ফিটিং
वक्र फिटिंग,বক্ৰৰ ফিটিং
सरळ रेषेचे फिटिंग,সৰলৰেখাৰ ফিটিং
स्थिर बिंदू प्रमेय,স্থিৰ বিন্দু উপপাদ্য
निश्चित नमुना,স্থিৰ নমুনা
उड्डाणाचा वेग,উৰণৰ বেগ
फ्लोटिंग पॉइंट अंकगणित,ভাসমান বিন্দু গাণিতিক
फ्लोटिंग पॉइंट सिस्टम,ফ্লটিং পইণ্ট চিষ্টেম
प्रवाह चार्ट,ফ্ল&#39; চাৰ্ট
प्रवाह वेग,প্ৰবাহৰ বেগ
द्रव गतिशीलता,তৰল গতিবিদ্যা
फोकल,focal
फोकल जीवा,ফোকাচ কৰ্ড
फोकल अंतर,ফোকাচ দূৰত্ব
केंद्रस्थ लांबी,ফোকাচ দৈৰ্ঘ্য
लक्ष केंद्रित,ধ্যান কেন্দ্ৰিত
पाऊल,ফুট
लंबाचा पाय,লম্বৰ ফুট
गुरुत्वाकर्षण शक्ती,মাধ্যাকৰ্ষণ বল
अंदाज,পূৰ্বাভাস কৰা
सुत्र,সূত্ৰ
तयार करणे,প্ৰস্তুত কৰা
सूत्रीकरण,প্ৰস্তুতি
पुढे फरक,ফৰৱাৰ্ড পাৰ্থক্য
फॉरवर्ड इंटरपोलेशन,ফৰৱাৰ্ড ইন্টাৰপ&#39;লেচন
गणिताचा पाया,গণিতৰ ভেটি
फोरियरचे विश्लेषण,ফুৰিয়েৰৰ বিশ্লেষণ
फोरियरची मालिका,ফুৰিয়েৰৰ ছিৰিজ
फोरियरचे परिवर्तन,ফুৰিয়েৰৰ ৰূপান্তৰ
अपूर्णांक,ভগ্নাংশ
अंशात्मक समन्वय,ভগ্নাংশ স্থানাংক
अपूर्णांक संख्या,ভগ্নাংশ সংখ্যা
फ्रॅक्शनल प्रोग्रामिंग,ভগ্নাংশ প্ৰগ্ৰেমিং
मुक्त मार्ग,মুক্ত পথ
मुक्त वेक्टर,মুক্ত ভেক্টৰ
वारंवारता,কম্পনাংক
वारंवारता स्तंभ,কম্পাঙ্ক স্তম্ভ
वारंवारता वक्र,কম্পাঙ্ক বক্ৰ
वारंवारता वितरण,কম্পাঙ্ক বিতৰণ
वारंवारता हिस्टोग्राम,কম্পাঙ্ক হিষ্টোগ্ৰাম
घटनेची वारंवारता,সংঘটিত হোৱাৰ কম্পাঙ্ক
वारंवारता बहुभुज,কম্পাঙ্ক বহুভুজ
वारंवारता सारणी,কম্পাঙ্ক টেবুল
फ्रस्टम,frustum
एक पिरॅमिड च्या frustum,এটা পিৰামিডৰ frustum
गोलाची कुंठित,এটা গোলকৰ frustum
पूर्ण विस्तार,সম্পূৰ্ণ সম্প্ৰসাৰণ
कार्य,অনুষ্ঠান
कार्यात्मक विश्लेषण,কাৰ্য্যকৰী বিশ্লেষণ
मूलभूत,মৌলিক
मूलभूत प्रमेय,মৌলিক উপপাদ্য
बीजगणिताचे मूलभूत प्रमेय,বীজগণিতৰ মৌলিক উপপাদ্য
आकाशगंगा,তাৰকাৰাজ্য
गॅलोइस फील्ड,গেল&#39;ইছ ফিল্ড
गॅलोईस गट,গেল&#39;ইছ গ্ৰুপ
जुगाराचा नाश,জুৱাৰীৰ ধ্বংসাৱশেষ
खेळ आणि हलवा,খেল আৰু গতি
संधीचा खेळ,খেলৰ সুযোগ
फासे चा खेळ,পাশাৰ খেল
खेळ सिद्धांत,গেম তত্ত্ব
परिपूर्ण आठवणीसह खेळ,নিখুঁত ৰিকালৰ সৈতে গেমসমূহ
खेळ मूल्य,গেম মূল্য
गॅमा फंक्शन,গামা ফাংচন
गॉस-आर्गंड विमान,গাউছ-আৰ্গাণ্ড সমতল
गॉसियन वक्र,গাউছিয়ান বক্ৰ
गौसियन निर्मूलन,গাউছিয়ান এলিমিনেচন
गॉसियन विमान,গাউছিয়ান সমতল
गॉस-जॉर्डन कपात,গাউছ-জৰ্ডান হ্ৰাস
सामान्य केस,সাধাৰণ গোচৰ
सामान्य अभिसरण प्रमेय,সাধাৰণ অভিসৰণ উপপাদ্য
सामान्य समीकरण,সাধাৰণ সমীকৰণ
सामान्य घटक,সাধাৰণ কাৰক
सामान्य फॉर्म,সাধাৰণ ৰূপ
