Marathi,Malayalam
आयामी समीकरण,ഡൈമൻഷണൽ സമവാക്യം
आयामी सूत्र,ഡൈമൻഷണൽ ഫോർമുല
मितीय संख्या,ഡൈമൻഷണൽ നമ്പർ
मितीय अभिमुखता,ഡൈമൻഷണൽ ഓറിയന്റേഷൻ
मितीय रक्कम,ഡൈമൻഷണൽ തുക
आयामी स्थिरता,ഡൈമൻഷണൽ സ്ഥിരത
विमा तत्त्व,ഇൻഷുറൻസ് തത്വം
आयामी सहाय्य,ഡൈമൻഷണൽ അസിസ്റ്റൻസ്
मितीय प्रकार,ഡൈമൻഷണൽ തരം
विमा युनिट,ഇൻഷുറൻസ് യൂണിറ്റ്
आयाम,മാനം
आयाम नियंत्रण,ഡൈമൻഷണാലിറ്റി നിയന്ത്രണം
मोजलेले कॉन्फिगरेशन,സ്കെയിൽ ചെയ്ത കോൺഫിഗറേഷൻ
आकारहीन,അളവില്ലാത്ത
अनुलंब निर्देशांक,ലംബ കോർഡിനേറ്റുകൾ
आकारहीन समीकरण,അളവില്ലാത്ത സമവാക്യം
अनुलंब विकृती घटक,ലംബമായ രൂപഭേദം ഘടകം
वेगवान जोर,ദ്രുതഗതിയിലുള്ള ഊന്നൽ
तात्काळ वेग,തൽക്ഷണ വേഗത
"घसारा, घट","മൂല്യത്തകർച്ച, കുറവ്"
तेजस्वी,പ്രസരിപ്പുള്ള
बायन्युट्रॉन,ബൈന്യൂട്രോൺ
डायोड,ഡയോഡ്
डायोड गहाण,ഡയോഡ് മോർട്ട്ഗേജ്
डायोड प्रतिरोधक,ഡയോഡ് റെസിസ്റ്റർ
डायोड हेप्टोड,ഡയോഡ് ഹെപ്റ്റോഡ്
डायोड लेसर,ഡയോഡ് ലേസർ
डायोड मिक्सर,ഡയോഡ് മിക്സർ
डायोड पेंटोड,ഡയോഡ് പെന്റോഡ്
डायोड प्रतिरोधक,ഡയോഡ് റെസിസ്റ്റർ
डायोड व्हॅक्यूम रबरी नळी तर्कशास्त्र,ഡയോഡ് വാക്വം ഹോസ് ലോജിക്
डायोड वाल्व,ഡയോഡ് വാൽവ്
diopter,ഡയോപ്റ്റർ
डायॉप्टर स्केल,ഡയോപ്റ്റർ സ്കെയിൽ
अपवर्तक लेन्स,റിഫ്രാക്റ്റിംഗ് ലെൻസ്
अपवर्तक भाग,റിഫ്രാക്റ്ററി ഭാഗം
अपवर्तक प्रणाली,റിഫ്രാക്റ്റീവ് സിസ്റ്റം
अपवर्तक दुर्बीण,റിഫ്രാക്റ്റിംഗ് ടെലിസ്കോപ്പ്
अपवर्तन क्षेत्र,അപവർത്തന മേഖല
"धनुष्य, धनुष्य, बुडणे, कुंड","വില്ലു, വില്ലു, മുങ്ങുക, തൊട്ടി"
पडण्याचा कोन,വീഴ്ചയുടെ ആംഗിൾ
कॅलिब्रेटर,കാലിബ്രേറ്റർ
तारीख यादी,തീയതി പട്ടിക
क्षितिज रेषा,ചക്രവാളരേഖ
विसर्जन,നിമജ്ജനം
डुप्लेक्स ऑपरेशन,ഡ്യുപ്ലെക്സ് പ്രവർത്തനം
द्विगुणित,ഡിപ്ലോയിഡ്
द्विध्रुव,ദ്വിധ്രുവം
दुहेरी अँटेना,ഡ്യുവൽ ആന്റിന
द्विध्रुवीय हवाई,ബൈപോളാർ ഏരിയൽ
द्विध्रुव अभिसरण,ദ്വിധ്രുവ സംയോജനം
द्विध्रुव केंद्र,ദ്വിധ്രുവ കേന്ദ്രം
द्विध्रुवीय समन्वय प्रणाली,ദ്വിധ്രുവ കോർഡിനേറ്റ് സിസ്റ്റം
द्विध्रुवीय क्षण,ദ്വിധ്രുവ നിമിഷം
द्विध्रुवीय क्षेत्र,ദ്വിധ്രുവ മേഖല
द्विध्रुवीय संवाद,ദ്വിധ്രുവ ഇടപെടൽ
द्विध्रुवीय थर,ബൈപോളാർ പാളി
द्विध्रुवीय क्षण,ദ്വിധ്രുവ നിമിഷം
द्विध्रुवीय विकिरण,ദ്വിധ്രുവ വികിരണം
द्विध्रुवीय विश्रांती,ദ്വിധ്രുവ വിശ്രമം
द्विध्रुवीय पोस्ट,ദ്വിധ്രുവ പോസ്റ്റ്
द्विध्रुवीय लहर,ദ്വിധ്രുവ തരംഗം
द्विध्रुवीय-द्विध्रुवीय परस्परसंवाद,ദ്വിധ്രുവ-ദ്വിധ്രുവ ഇടപെടൽ
द्विध्रुवीय-द्विध्रुवीय अनुनाद बल,ദ്വിധ്രുവ-ദ്വിധ്രുവ അനുരണന ശക്തി
द्विध्रुवीय-द्विध्रुवीय संज्ञा,ദ്വിധ്രുവ-ദ്വിധ്രുവ പദം
डायरॅक डेल्टा फंक्शन,dirac delta ഫംഗ്ഷൻ
डिराक समीकरण,ഡയറക് സമവാക്യം
dirac फील्ड,dirac ഫീൽഡ്
डायरॅक-मॅक्सवेल समीकरण,ഡിറാക്-മാക്സ്വെൽ സമവാക്യം
dirac पद्धत,dirac രീതി
dirac सापेक्ष लहर,dirac ആപേക്ഷിക തരംഗം
"सरळ, सरळ, सरळ, सरळ, समोर","നേരായ, നേരായ, നേരായ, നേരിട്ടുള്ള, മുന്നിൽ"
"थेट पत्ता, प्राथमिक पत्ता","നേരിട്ടുള്ള വിലാസം, പ്രാഥമിക വിലാസം"
थेट बायनरी नोटेशन,നേരിട്ടുള്ള ബൈനറി നൊട്ടേഷൻ
अनुलोम सहसंबंध,അനുലോം പരസ്പരബന്ധം
थेट जोडलेले अॅम्प्लीफायर,നേരിട്ടുള്ള കപ്പിൾഡ് ആംപ്ലിഫയർ
थेट वर्तमान,നേരിട്ടുള്ള കറന്റ്
डीसी अॅम्प्लीफायर,ഡിസി ആംപ്ലിഫയർ
थेट गुंतवणूक,നേരിട്ടുള്ള നിക്ഷേപം
"थेट फटका, सरळ फटका","നേരിട്ടുള്ള അടി, നേരായ അടി"
थेट प्रेरण जोडणी,നേരിട്ടുള്ള ഇൻഡക്ഷൻ കപ്ലിംഗ്
थेट व्यापार,നേരിട്ടുള്ള വ്യാപാരം
इंट्रा इलेक्ट्रोड कॅपेसिटन्स,ഇൻട്രാ ഇലക്ട്രോഡ് കപ്പാസിറ്റൻസ്
सामान्य जाळी,സാധാരണ ലാറ്റിസ്
सरळ रेषा,നേർരേഖ
थेट चुंबकीय विकृत प्रभाव,നേരിട്ടുള്ള കാന്തിക വികലമാക്കൽ പ്രഭാവം
थेट यांत्रिक ट्रांसमिशन,നേരിട്ടുള്ള മെക്കാനിക്കൽ ട്രാൻസ്മിഷൻ
थेट पद्धत,നേരിട്ടുള്ള രീതി
रस्त्याचा वेग,റോഡ് വേഗത
थेट निरीक्षण,നേരിട്ടുള്ള നിരീക്ഷണം
थेट छायाचित्रण,തത്സമയ ഫോട്ടോഗ്രാഫി
"थेट पिकअप, थेट पिकअप","നേരിട്ടുള്ള പിക്കപ്പ്, നേരിട്ടുള്ള പിക്കപ്പ്"
थेट इलेक्ट्रोस्टॅटिक प्रभाव,നേരിട്ടുള്ള ഇലക്ട്രോസ്റ്റാറ്റിക് പ്രഭാവം
थेट रेडिएशन लाउडस्पीकर,നേരിട്ടുള്ള റേഡിയേഷൻ ഉച്ചഭാഷിണി
"डायरेक्ट रीड कंडक्टिव्हिटी ब्रिज, डायरेक्ट रीड कंडक्टिव्हिटी ब्रिज","ഡയറക്ട് റീഡ് കണ്ടക്ടിവിറ്റി ബ്രിഡ്ജ്, ഡയറക്ട് റീഡ് കണ്ടക്ടിവിറ്റി ബ്രിഡ്ജ്"
थेट वाचन साधन,നേരിട്ടുള്ള വായന ഉപകരണം
थेट वाचक पोटेंशियोमीटर,ഡയറക്ട് റീഡർ പൊട്ടൻഷിയോമീറ്റർ
थेट रेकॉर्डिंग,നേരിട്ടുള്ള റെക്കോർഡിംഗ്
थेट नमुना,നേരിട്ടുള്ള സാമ്പിൾ
थेट स्कॅनिंग,നേരിട്ടുള്ള സ്കാനിംഗ്
थेट स्कॅनिंग कॅमेरा,നേരിട്ടുള്ള സ്കാനിംഗ് ക്യാമറ
