Marathi,Odiya
भिन्नता सूत्र,ଭିନ୍ନତା ସୂତ୍ର |
वेक्टर भेद,ଭେକ୍ଟରର ଭିନ୍ନତା |
प्रसार,ବିସ୍ତାର
अंक,ସଂଖ୍ୟା
डिजिटल संगणक,ଡିଜିଟାଲ୍ କମ୍ପ୍ୟୁଟର |
डिजिटल डेटा,ଡିଜିଟାଲ୍ ତଥ୍ୟ |
परिमाण,ପରିମାପ
आयाम,ପରିମାପ
आकारहीन,ପରିମାପହୀନ |
समीकरणाचे परिमाण,ଏକ ସମୀକରଣର ଆକାର
डायफॅन्टाइन समीकरण,ଡାଇଓଫାଣ୍ଟାଇନ୍ ସମୀକରଣ |
बुडविणे कोन,ଡିପ୍ ଆଙ୍ଗଲ୍
द्विध्रुवीय समन्वय,ଡିପୋଲାର୍ କୋର୍ଡିନେଟ୍ |
द्विध्रुव,ଡିପୋଲ୍
dipyramid (bipyramid),ଡିପିରାମିଡ୍ (ବିପିରାମିଡ୍)
डायरॅक डेल्टा फंक्शन,ଡାଇରାକ୍ ଡେଲଟା କାର୍ଯ୍ୟ |
थेट सामान्य स्पर्शिका,ସିଧାସଳଖ ସାଧାରଣ ଟାଙ୍ଗେଣ୍ଟ |
निर्देशित कोन,ନିର୍ଦ୍ଦେଶିତ କୋଣ
निर्देशित ओळ,ନିର୍ଦ୍ଦେଶିତ ରେଖା |
दिशात्मक व्युत्पन्न,ଦିଗଦର୍ଶନ
दिशा कोसाइन,ଦିଗ କୋସାଇନ୍ |
मॅक्सिमाची दिशा,maxima ର ଦିଗ
प्रक्षेपणाची दिशा,ପ୍ରୋଜେକ୍ଟର ଦିଗ
दिशा गुणोत्तर,ଦିଗ ଅନୁପାତ |
संचालक मंडळ,ନିର୍ଦ୍ଦେଶକ ସର୍କଲ୍ |
दिग्दर्शक क्षेत्र,ନିର୍ଦ୍ଦେଶକ କ୍ଷେତ୍ର
थेट उत्पादन,ପ୍ରତ୍ୟକ୍ଷ ଉତ୍ପାଦ |
थेट पुरावा,ପ୍ରତ୍ୟକ୍ଷ ପ୍ରମାଣ |
थेट प्रमाण,ପ୍ରତ୍ୟକ୍ଷ ଅନୁପାତ |
डायरेक्टिक्स,ଡାଇରେକ୍ଟ୍ରିକ୍ସ
थेट बेरीज,ପ୍ରତ୍ୟକ୍ଷ ରାଶି |
डिस्कनेक्ट केलेले संच,ବିଚ୍ଛିନ୍ନ ସେଟ୍ |
अखंडता,ବନ୍ଦ
डेरिव्हेटिव्हचे खंडन,ଡେରିଭେଟିଭ୍ ର ବିଚ୍ଛିନ୍ନତା |
पहिल्या प्रकारची अखंडता,ପ୍ରଥମ ପ୍ରକାରର ବିଚ୍ଛିନ୍ନତା |
दुस-या प्रकारची अखंडता,ଦ୍ୱିତୀୟ ପ୍ରକାରର ବିଚ୍ଛିନ୍ନତା |
अखंड वितरण,ନିରନ୍ତର ବଣ୍ଟନ |
अखंड कार्य,ବିଚ୍ଛିନ୍ନ କାର୍ଯ୍ୟ
अखंड भिन्नता,ବିଚ୍ଛିନ୍ନ ଭେରିଏଟ୍ |
स्वतंत्र,ବିଚ୍ଛିନ୍ନ
स्वतंत्र वितरण,ପୃଥକ ବଣ୍ଟନ |
स्वतंत्र संभाव्यता वितरण,ପୃଥକ ସମ୍ଭାବ୍ୟ ବଣ୍ଟନ |
स्वतंत्र यादृच्छिक चल,ପୃଥକ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |
स्वतंत्र नमुना जागा,ପୃଥକ ନମୁନା ସ୍ଥାନ |
स्वतंत्र संच,ପୃଥକ ସେଟ୍ |
स्वतंत्र जागा,ପୃଥକ ସ୍ଥାନ |
स्वतंत्र टोपोलॉजी,ପୃଥକ ଟପୋଲୋଜି |
भिन्न भिन्नता,ଭିନ୍ନ ଭିନ୍ନତା |
भेदभाव करणारा,ଭେଦଭାବ
भेदभावपूर्ण विश्लेषण (=भेदभाव विश्लेषण),ଭେଦଭାବ ବିଶ୍ଳେଷଣ (= ଭେଦଭାବ ବିଶ୍ଳେଷଣ)
तोडणे,ଅସନ୍ତୁଷ୍ଟ
विसंगत घटना,ଘଟଣାଗୁଡ଼ିକୁ ଅସନ୍ତୁଷ୍ଟ କରନ୍ତୁ |
विभक्त संच,ବିଚ୍ଛିନ୍ନ ସେଟ୍ |
युनियन तोडणे,ଅସନ୍ତୁଷ୍ଟ ସଂଘ
वियोग,ବିଚ୍ଛିନ୍ନତା |
फैलाव,ବିଚ୍ଛେଦ |
फैलाव चार्ट,ବିଚ୍ଛେଦ ଚାର୍ଟ |
फैलाव स्थिर,ବିଚ୍ଛେଦ ସ୍ଥିର |
फैलाव आकृती,ବିଚ୍ଛେଦ ଚିତ୍ର |
फैलाव मॅट्रिक्स (=सहप्रसरण मॅट्रिक्स),ବିଚ୍ଛେଦ ମ୍ୟାଟ୍ରିକ୍ସ (= କୋଭାରିଆନ୍ସ ମ୍ୟାଟ୍ରିକ୍ସ)
विस्थापन,ବିସ୍ଥାପନ
प्रदर्शन,ପ୍ରଦର୍ଶନ
डिस्प्ले युनिट (=कन्सोल),ପ୍ରଦର୍ଶନ ୟୁନିଟ୍ (= କନସୋଲ୍)
भिन्न,ଭିନ୍ନ
विघटनशील शक्ती,ବିଚ୍ଛିନ୍ନ ଶକ୍ତି |
अंतर कार्य,ଦୂରତା କାର୍ଯ୍ୟ
अंतर मॉड्यूलस,ଦୂରତା ମଡ୍ୟୁଲସ୍
वितरण-मुक्त पद्धत,ବଣ୍ଟନ ମୁକ୍ତ ପଦ୍ଧତି |
वितरण कायदा,ବଣ୍ଟନ ନିୟମ |
वळवणे,ବିଭାଜନ
विचलन,ବିଭେଦ
भिन्नता प्रमेय,ଭିନ୍ନତା ଥିଓରେମ୍ |
भिन्न,ବିବିଧ
भिन्न मालिका,ବିବିଧ କ୍ରମ |
विभाजित फरक,ବିଭାଜିତ ପାର୍ଥକ୍ୟ |
विभाज्यता,ବିଭାଜନତା
विभाज्य,ବିଭାଜନଯୋଗ୍ୟ
विभागणी,ବିଭାଜନ
विभाजन अल्गोरिदम,ବିଭାଜନ ଆଲଗୋରିଦମ |
विभागणी रिंग,ବିଭାଜନ ରିଙ୍ଗ |
डोडेकॅगॉन,ଡୋଡେକାଗନ୍ |
dodecahedron,dodecahedron
डोमेन,ଡୋମେନ୍
फंक्शनचे डोमेन,ଏକ ଫଙ୍କସନ୍ ର ଡୋମେନ୍
व्याख्या डोमेन,ପରିଭାଷାର ଡୋମେନ୍ |
अस्तित्वाचे क्षेत्र,ଅସ୍ତିତ୍ୱର ଡୋମେନ୍ |
प्रबळ धोरण,ପ୍ରାଧାନ୍ୟ ରଣନୀତି |
डॉपलर प्रभाव,ଡୋପଲର ପ୍ରଭାବ
डॉट उत्पादन,ବିନ୍ଦୁ ଉତ୍ପାଦ |
ठिपके असलेला वक्र,ବିନ୍ଦୁ ବକ୍ର
दुहेरी फरक,ଦ୍ୱିଗୁଣ ଭିନ୍ନତା |
दुहेरी घातांकीय वितरण,ଦୁଇଗୁଣ ବଣ୍ଟନ
दुहेरी हेलिक्स,ଡବଲ୍ ହେଲିକ୍ସ |
दुहेरी अविभाज्य,ଡବଲ୍ ଇଣ୍ଟିଗ୍ରାଲ୍ |
दुहेरी एकत्रीकरण,ଡବଲ୍ ଇଣ୍ଟିଗ୍ରେସନ୍ |
दुहेरी मर्यादा,ଦୁଇଥର ସୀମା |
दुहेरी नमुना योजना,ଦୁଇଥର ନମୁନା ସଂଗ୍ରହ ଯୋଜନା |
दुहेरी क्रम,ଡବଲ୍ କ୍ରମ |
दुहेरी मालिका,ଡବଲ୍ ସିରିଜ୍ |
दुहेरी प्रत्यय नोटेशन,ଡବଲ୍ ସଫିକ୍ସ ନୋଟେସନ୍ |
दुहेरी बेरीज,ଦୁଇଥର ସମନ୍ୱୟ |
अधोगामी प्रवेग,ତଳ ତ୍ୱରଣ
खालच्या दिशेने विस्थापन,ନିମ୍ନ ବିସ୍ଥାପନ |
खालची गती,ନିମ୍ନ ଗତି
खालचा वेग,ତଳ ବେଗ
ड्रॅग,ଡ୍ରାଗ୍
ड्रॅग फोर्स,ଡ୍ରାଗ୍ ଫୋର୍ସ |
दुहेरी,ଡୁଆଲ୍ |
दुहेरी आधार,ଦ୍ୱ ual ତ ଆଧାର |
दुहेरी आतील उत्पादन,ଡୁଆଲ୍ ଆଭ୍ୟନ୍ତରୀଣ ଉତ୍ପାଦ |
दुहेरी रेखीय प्रोग्रामिंग समस्या,ଡୁଆଲ୍ ଲାଇନ୍ ପ୍ରୋଗ୍ରାମିଂ ସମସ୍ୟା |
दुहेरी ऑपरेशन,ଡୁଆଲ୍ ଅପରେସନ୍ |
दुहेरी समस्या,ଦ୍ୱ ual ତ ସମସ୍ୟା |
ड्युअल सिम्प्लेक्स अल्गोरिदम,ଡୁଆଲ୍ ସିମ୍ପ୍ଲେକ୍ସ ଆଲଗୋରିଦମ |
ड्युअल सिम्प्लेक्स तंत्र,ଡୁଆଲ୍ ସିମ୍ପ୍ଲେକ୍ସ କ techni ଶଳ |
दुहेरी जागा,ଡୁଆଲ୍ ସ୍ପେସ୍ |
दुहेरी व्हेरिएबल,ଡୁଆଲ୍ ଭେରିଏବଲ୍ |
दुहेरी वेक्टर जागा,ଡୁଆଲ୍ ଭେକ୍ଟର ସ୍ପେସ୍ |
डमी निर्देशांक,ଡମି ଇଣ୍ଡେକ୍ସ
डमी सबस्क्रिप्ट,ଡମି ସବସ୍କ୍ରିପ୍ଟ |
डमी प्रत्यय,ଡମି ସଫିକ୍ସ |
डमी व्हेरिएबल,ଡମି ଭେରିଏବଲ୍ |
डुप्लिकेट प्रक्रिया,ନକଲ ପ୍ରକ୍ରିୟା |
गतिमान,ଗତିଶୀଳ |
गतिशील प्रणाली,ଗତିଶୀଳ ସିଷ୍ଟମ୍ |
डायनॅमिक मागणी कार्य,ଗତିଶୀଳ ଚାହିଦା କାର୍ଯ୍ୟ |
डायनॅमिक मॉडेल,ଗତିଶୀଳ ମଡେଲ୍ |
डायनॅमिक प्रोग्रामिंग,ଗତିଶୀଳ ପ୍ରୋଗ୍ରାମିଂ |
डायनॅमिक प्रोग्रामिंग दृष्टीकोन,ଗତିଶୀଳ ପ୍ରୋଗ୍ରାମିଂ ପଦ୍ଧତି |
डायनॅमिक प्रोग्रामिंग तंत्र,ଗତିଶୀଳ ପ୍ରୋଗ୍ରାମିଂ କ techni ଶଳ |
गतिशीलता,ଗତିଶୀଳତା |
कणाची गतिशीलता,ଏକ କଣିକାର ଗତିଶୀଳତା |
कठोर शरीराची गतिशीलता,କଠିନ ଶରୀରର ଗତିଶୀଳତା |
पृथ्वी,ପୃଥିବୀ
भूकंपाची तीव्रता,ଭୂକମ୍ପ ତୀବ୍ରତା |
विलक्षणता,ବିଚିତ୍ରତା |
ग्रहण,ଚନ୍ଦ୍ରଗ୍ରହଣ
अर्थमितीय अंदाज,ଅର୍ଥନ ric ତିକ ପୂର୍ବାନୁମାନ |
अर्थशास्त्री,ଅର୍ଥନୀତିଜ୍ଞ
अर्थमिति,ଅର୍ଥନୀତି
अर्थशास्त्र,ଅର୍ଥନୀତି
धार,ଧାର
बहिर्वक्र संचाची किनार,ଏକ ଉନ୍ମୁକ୍ତ ସେଟ୍ ର ଧାର |
कार्यक्षमता घटक,ଦକ୍ଷତା କାରକ |
eigen घटक,eigen ଉପାଦାନ |
eigen फंक्शन,eigen କାର୍ଯ୍ୟ
eigen मूल्य,eigen ମୂଲ୍ୟ
eigen मूल्य समीकरण,eigen ମୂଲ୍ୟ ସମୀକରଣ |
इजेन वेक्टर,ଇଜେନ ଭେକ୍ଟର |
लवचिक,ଇଲାଷ୍ଟିକ୍ |
लवचिक स्थिरांक,ଇଲାଷ୍ଟିକ୍ ସ୍ଥିର |
लवचिक समतोल,ଇଲଷ୍ଟିକ୍ ସନ୍ତୁଳନ |
लवचिकता,ନମନୀୟତା
लवचिकता पृष्ठभाग,ଇଲାସ୍ଟିସିଟି ଭୂପୃଷ୍ଠ |
इलेक्ट्रॉनिक संगणक,ଇଲେକ୍ଟ୍ରୋନିକ୍ କମ୍ପ୍ୟୁଟର |
घटक,ଉପାଦାନ
प्राथमिक स्तंभ ऑपरेशन,ପ୍ରାଥମିକ ସ୍ତମ୍ଭ କାର୍ଯ୍ୟ
प्राथमिक घटना,ପ୍ରାଥମିକ ଘଟଣା |
प्राथमिक कार्य,ପ୍ରାଥମିକ କାର୍ଯ୍ୟ
प्राथमिक ऑपरेशन,ପ୍ରାଥମିକ କାର୍ଯ୍ୟ
प्राथमिक परिणाम,ପ୍ରାଥମିକ ଫଳାଫଳ
प्राथमिक संभाव्यता कायदा,ପ୍ରାଥମିକ ସମ୍ଭାବନା ନିୟମ |
प्राथमिक पंक्ती ऑपरेशन,ପ୍ରାଥମିକ ଧାଡି କାର୍ଯ୍ୟ
दूर करणे,ହଟାନ୍ତୁ |
निर्मूलन प्रक्रिया,ବର୍ଜନ ପ୍ରକ୍ରିୟା |
लंबवर्तुळ,ଏଲିପ୍ସ
लंबवर्तुळाकार,ଏଲିପସଏଡ୍ |
लंबवर्तुळाकार,ଏଲିପସାଇଡ୍ |
लंबवर्तुळाकार पृष्ठभाग,ଏଲିପସଏଡାଲ୍ ଭୂପୃଷ୍ଠ |
लंबवर्तुळाकार शरीर,ବ lip ଶିଷ୍ଟ୍ୟ ଶରୀର
एम्बेडिंग,ଏମ୍ବେଡିଂ
उत्सर्जन,ନିର୍ଗମନ
अनुभवजन्य डेटा,ପରୀକ୍ଷାମୂଳକ ତଥ୍ୟ |
प्रायोगिक सूत्र,ପରୀକ୍ଷାମୂଳକ ସୂତ୍ର |
अनुभवजन्य संभाव्यता,ପରୀକ୍ଷାମୂଳକ ସମ୍ଭାବନା |
अनुभवजन्य संबंध,ପରୀକ୍ଷାମୂଳକ ସମ୍ପର୍କ |
रिकामा संच,ଖାଲି ସେଟ୍ |
बंद,ଆବଦ୍ଧ
एन्कोडिंग,ଏନକୋଡିଂ
एंडोमॉर्फिझम,ଏଣ୍ଡୋମୋର୍ଫିଜିମ୍ |
शेवटचा बिंदू,ଶେଷ ବିନ୍ଦୁ
वर्ग मध्यांतराचा शेवटचा बिंदू,ଶ୍ରେଣୀ ବ୍ୟବଧାନର ଶେଷ ବିନ୍ଦୁ |
ऊर्जा,ଶକ୍ତି
ऊर्जा गती घटक,ଶକ୍ତି ଗତି ଉପାଦାନ |
व्हेरिएबल प्रविष्ट करणे,ଭେରିଏବଲ୍ ଏଣ୍ଟର୍ କରିବା
असंख्य संच,ଗଣନାକାରୀ ସେଟ୍ |
गणना,ଗଣନା
समान,ସମାନ
समानता,ସମାନତା
तितकीच शक्यता,ସମାନ ସମ୍ଭାବନା |
समान संभाव्यता निवड पद्धत (=epsem),ସମାନ ସମ୍ଭାବ୍ୟତା ଚୟନ ପଦ୍ଧତି (= epsem)
समानता,ସମାନ
समीकरण,ସମୀକରଣ
प्रथम पदवीचे समीकरण,ପ୍ରଥମ ଡିଗ୍ରୀର ସମୀକରଣ |
द्वितीय पदवीचे समीकरण,ଦ୍ୱିତୀୟ ଡିଗ୍ରୀର ସମୀକରଣ |
थर्ड डिग्रीचे समीकरण,ତୃତୀୟ ଡିଗ୍ରୀର ସମୀକରଣ |
विषुववृत्त,ସମୀକରଣ
समसमान,ସମାନ୍ତରାଳ |
समभुज,ସମାନ୍ତରାଳ |
समतोल,ସନ୍ତୁଳନ
शक्तींचा समतोल,ଶକ୍ତିର ସନ୍ତୁଳନ |
समतोल बिंदू,ସନ୍ତୁଳନ ବିନ୍ଦୁ |
समतुल्यता,ସମାନତା
समतुल्य वर्ग,ସମାନତା ଶ୍ରେଣୀ
समतुल्य संबंध,ସମାନତା ସମ୍ପର୍କ
समतुल्य,ସମାନ
