Odiya,Kannada
ସରଳ ହରମୋନିକ୍ ଦୋହରିବା |,ಸರಳ ಹಾರ್ಮೋನಿಕ್ ಆಂದೋಲನವನ್ನು ತೇವಗೊಳಿಸಿತು
ଡ୍ୟାମ୍ପର୍ |,ಡ್ಯಾಂಪರ್
ଡାନିଏଲ୍ ସେଲ୍ |,ಡೇನಿಯಲ್ ಸೆಲ್
ଅନ୍ଧାର,ಕತ್ತಲು
"ଦାନ କରାଯାଇଥିବା ସମ୍ବଳ, ଅଧିନସ୍ଥ ଉତ୍ସ, ଟ୍ରଷ୍ଟ ଉତ୍ସ |","ದೇಣಿಗೆ ಸಂಪನ್ಮೂಲಗಳು, ಅಧೀನ ಸಂಪನ್ಮೂಲಗಳು, ಟ್ರಸ್ಟ್ ಸಂಪನ್ಮೂಲಗಳು"
"କ୍ଷୟ ଉତ୍ପାଦକ, କ୍ଷୀର ଉତ୍ପାଦିତ, ପିତାମାତା, ବଂଶଧର |","ವಿಘಟನೆ ಉತ್ಪಾದಕ, ಹಾಲು ಉತ್ಪಾದನೆ, ಪೋಷಕ, ಸಂತತಿ"
ଡେଭିସନ୍ ଗରମ ପରୀକ୍ଷଣ |,ಡೇವಿಸನ್ ಬಿಸಿ ಪ್ರಯೋಗ
D.C. (ନିର୍ଦ୍ଦେଶନାମା),D.C. (ನಿರ್ದೇಶನ)
ନିଷ୍କ୍ରିୟ ଅଂଶ |,ನಿಷ್ಕ್ರಿಯ ಭಾಗ
ନୀରବ ସ୍ଥାନ |,ಮೂಕ ತಾಣ
de bragli ତରଙ୍ଗଦ eng ର୍ଘ୍ୟ |,ಡಿ ಬ್ರಾಗ್ಲಿ ತರಂಗಾಂತರ
ଦେବେ ଚରିତ୍ରଗତ ତାପମାତ୍ରା |,ಡಿಬೈ ಗುಣಲಕ್ಷಣದ ತಾಪಮಾನ
"ଡେବି ଲମ୍ବ, ଡେବି ଦୂରତା |","ಡೆಬೈ ಉದ್ದ, ಡೆಬೈ ದೂರ"
debt ଣ-ଛୁଟି,ಸಾಲ-ವಿರಾಮ
କ୍ଷୟ,ಕೊಳೆತ
କ୍ଷୟ ସୂଚକାଙ୍କ |,ಕೊಳೆತ ಸೂಚ್ಯಂಕ
diluent,ದುರ್ಬಲಗೊಳಿಸುವ
retard,ಹಿಂದುಳಿದ
ବିରାମ ସମୟ,ವಿರಾಮ ಸಮಯ
ଡେସିବଲ୍ |,ಡೆಸಿಬಲ್
ଡେସିବେଲୋମିଟର |,ಡೆಸಿಬೆಲೋಮೀಟರ್
"ଦଶମିକ, ଦଶମିକ","ದಶಮಾಂಶ, ದಶಮಾಂಶ"
ବର୍ଗୀକରଣ,ವರ್ಗೀಕರಣ
"ଉତ୍ତେଜନା, ବିପ୍ଳବ, କାର୍ଯ୍ୟ, ହ୍ରାସ |","ಕ್ರಾಂತಿ, ಕ್ರಾಂತಿ, ಕೈಗೊಳ್ಳುವಿಕೆ, ಅವನತಿ"
ଆଇସୋମେଟ୍ରିକ୍ ସର୍କଲ୍ |,ಸಮಮಾಪನ ವೃತ್ತ
ଡିକୋଡର୍ |,ಡಿಕೋಡರ್
"ବିଚ୍ଛେଦ, ବିଲୋପ |","ವಿಘಟನೆ, ವಿಸರ್ಜನೆ"
ସଙ୍କୋଚନ |,ಡಿಕಂಪ್ರೆಷನ್
ପ୍ରଦୂଷଣ,ನಿರ್ಮಲೀಕರಣ
ଅଳଙ୍କାର |,ಅಲಂಕರಣ
ସଂଯୋଗ,ಸಂಯೋಗ
ହ୍ରାସ କାର୍ଯ୍ୟ,ಕ್ಷೀಣಿಸುವ ಕಾರ್ಯ
ପାଣିପାଗ,ಹವಾಮಾನ
ଉଲ୍ଲଂଘନ |,ಉಲ್ಲಂಘನೆ
ଉପଫ୍ଲୋର |,ಸಬ್ಫ್ಲೋರ್
ଗଭୀର ସ୍ଥାନ,ಆಳವಾದ ಜಾಗ
derivation,ವ್ಯುತ್ಪತ್ತಿ
"ତ୍ରୁଟି, ତ୍ରୁଟି, କ୍ଷତି, ଅଭାବ |","ದೋಷ, ದೋಷ, ಹಾನಿ, ಕೊರತೆ"
ଭୁଲ,ತಪ್ಪು
ରୋଗ ପ୍ରତିରୋଧକ ଶକ୍ତି |,ವಿನಾಯಿತಿ
ସୀମିତ ଦ୍ୱାର |,ಮಿತಿ ಬಾಗಿಲು
"ସଂଜ୍ଞା, ସ୍ୱଚ୍ଛତା, ନିଷ୍ଠା","ವ್ಯಾಖ್ಯಾನ, ಸ್ಪಷ್ಟತೆ"
deflect,ತಿರುಗಿಸು
ଡିଫ୍ଲେକ୍ଟର୍ |,ಡಿಫ್ಲೆಕ್ಟರ್
"ବିଘ୍ନ, ବିଘ୍ନ","ವಿಚಲನ, ವಿಚಲನ"
ତ୍ରୁଟିପୂର୍ଣ୍ଣ ଧ୍ୟାନ |,ವಿಚಲನ ಗಮನ
ଡିଫ୍ଲେକ୍ସନ୍-ଡବଲ୍ ଦର୍ପଣ |,ವಿಚಲನ-ಡಬಲ್ ಕನ್ನಡಿ
ଡିଫ୍ଲେକ୍ସନ୍ ଜୋନ୍ |,ವಿಚಲನ ವಲಯ
ମାଧ୍ୟାକର୍ଷଣ ପ୍ରଭାବିତ ବିଘ୍ନ |,ಗುರುತ್ವಾಕರ್ಷಣೆ-ಬಾಧಿತ ವಿಚಲನ
ଡିଫ୍ଲେକ୍ସନ୍ ପ୍ଲେଟ୍ |,ಸಂಕ್ಷೇಪಣ ಫಲಕಗಳು
ଧ୍ୟାନ ଦିଅନ୍ତୁ |,ಗಮನ
ବିକଳାଙ୍ଗତା |,ವಿರೂಪತೆ
"ବିକୃତି, ବିକୃତି","ವಿರೂಪ, ವಿರೂಪ"
ଭିଗାସନ୍ |,ವಿಗಾಸನ್
"ଦୁଷ୍କର୍ମ, ଅବସାଦ |","ದುರಾಚಾರ, ದುರಾಚಾರ"
"ଅପବିତ୍ର ହେବାକୁ (ver।), ଅବକ୍ଷୟ (n।), ଅବକ୍ଷୟ (v।)","ಅಪವಿತ್ರವಾಗಲು (ver.), ಕೆಳಮಟ್ಟಕ್ಕೆ (n.), ಕೆಳಮಟ್ಟಕ್ಕೆ (v.)"
ବର୍ଜ୍ୟବସ୍ତୁ,ತ್ಯಾಜ್ಯ ಅನಿಲ
"ଘୃଣ୍ୟତା, ଆଫାସିଆ, ବଞ୍ଚିତତା, ବଞ୍ଚିତତା |","ವಿಪಥನ, ಅಫೇಸಿಯಾ, ಅಭಾವ, ಅಭಾವ"
ସନ୍ତୋଷଜନକ,ಸಂತಸದಾಯಕ
"ଡିଗ୍ରୀ, ଡିଗ୍ରୀ, ପରିମାଣ, ଡିଗ୍ରୀ, ଡିଗ୍ରୀ, ପରିମାଣ, ସଂଖ୍ୟା","ಪದವಿ, ಪದವಿ, ಪ್ರಮಾಣ, ಪದವಿ, ಪದವಿ, ಪ್ರಮಾಣ, ಅಂಶ"
ଏକାଗ୍ରତା-ଭଲ୍ୟୁମ୍,ಏಕಾಗ್ರತೆ-ಪರಿಮಾಣ
ବିଚ୍ଛେଦ ପରିମାଣ |,ವಿಘಟನೆಯ ಪ್ರಮಾಣ
ସ୍ୱାଧୀନତାର ଡିଗ୍ରୀ ସ୍ୱାଧୀନତାର ଡିଗ୍ରୀ,ಸ್ವಾತಂತ್ರ್ಯದ ಪದವಿ. ಸ್ವಾತಂತ್ರ್ಯದ ಪದವಿ
ଆୟନାଇଜେସନ୍ ପରିମାଣ |,ಅಯಾನೀಕರಣದ ಪ್ರಮಾಣ
ପୋଲାରାଇଜେସନ୍ ର ତୀବ୍ରତା |,ಧ್ರುವೀಕರಣದ ಪ್ರಮಾಣ
ସଠିକତା ପରିମାଣ,ನಿಖರತೆಯ ಪ್ರಮಾಣ
ଡିହମାଇଡିଫିକେସନ୍,dehumidification
deionization,ಅಯಾನೀಕರಣ
ବିଳମ୍ବ,ವಿಳಂಬ
belated,ತಡವಾಗಿ
ଲୋକାଲାଇଜେସନ୍,ಸ್ಥಳೀಕರಣ
ଡେଲଟା ଫଙ୍କସନ୍,ಡೆಲ್ಟಾ ಕಾರ್ಯ
demagnetization,ಡಿಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್
demagnetized ବକ୍ର,ಡಿಮ್ಯಾಗ್ನೆಟೈಸ್ಡ್ ಕರ್ವ್
demagnetizer,ಡಿಮ್ಯಾಗ್ನೆಟೈಸರ್
demodulation,ಡಿಮೋಡ್ಯುಲೇಶನ್
ଘନ କୁହୁଡି |,ದಟ್ಟವಾದ ದಟ್ಟಣೆ
ଘନତା ଗେଜ,ಸಾಂದ್ರತೆ ಮಾಪಕ
"ଘନତା, ଘନତା","ಸಾಂದ್ರತೆ, ಸಾಂದ್ರತೆ"
ଅବନତି ସ୍ତର,ಸವಕಳಿ ಮಟ್ಟ
ହ୍ରାସ ଜୋନ୍ |,ಸವಕಳಿ ವಲಯ
ଡିପୋଲାରାଇଜେସନ୍,ಡಿಪೋಲರೈಸೇಶನ್
ଡିପୋଲାରାଇଜଡ୍ |,ಡಿಪೋಲರೈಸ್ಡ್
ଡିପୋଲାରାଇଜର,ಡಿಪೋಲರೈಸರ್
"କ୍ଷେତ୍ରର ଗଭୀରତା, କ୍ଷେତ୍ରର ଗମ୍ଭୀରତା |","ಕ್ಷೇತ್ರದ ಆಳ, ಕ್ಷೇತ್ರದ ತೀವ್ರತೆ"
"ଉତ୍ପନ୍ନ ପୋଲାରୋଗ୍ରାମ୍, ଉତ୍ପନ୍ନ ପୋଲାରୋଗ୍ରାମ୍ |","ಪಡೆದ ಪೋಲರೋಗ್ರಾಮ್, ಪಡೆದ ಪೋಲರೋಗ್ರಾಮ್"
ପ୍ରାପ୍ତ,ಪಡೆಯಲಾಗಿದೆ
"ଅବତରଣ, ଅବତରଣ","ಅವರೋಹಣ, ಅವರೋಹಣ"
"ବଂଶ, ବଂଶ","ಅವರೋಹಣ, ಅವರೋಹಣ"
"ବର୍ଣ୍ଣନା, ନିର୍ମାଣ, ଚିତ୍ର","ವಿವರಿಸಿ, ನಿರ್ಮಿಸಿ, ಸೆಳೆಯಿರಿ"
ଭେଦ,ಛೇದಕ
"ଡିଜାଇନ୍ କରିବାକୁ, ଡିଜାଇନ୍ କରିବାକୁ (n।) ଡିଜାଇନ୍ କରିବାକୁ, ଡିଜାଇନ୍ କରିବାକୁ (n।)","ವಿನ್ಯಾಸಗೊಳಿಸಲು, ವಿನ್ಯಾಸಗೊಳಿಸಲು (n.) ವಿನ್ಯಾಸಕ್ಕೆ, ವಿನ್ಯಾಸಕ್ಕೆ (n.)"
ବିନାଶ,ವಿನಾಶ
ବିନାଶକାରୀ ହସ୍ତକ୍ଷେପ |,ವಿನಾಶಕಾರಿ ಹಸ್ತಕ್ಷೇಪ
"ବିନାଶକାରୀ, ବିନାଶକାରୀ |","ವಿನಾಶಕಾರಿ, ವಿನಾಶಕಾರಿ"
"ପରିଚୟ, ଚିହ୍ନଟ","ಗುರುತಿಸುವಿಕೆ, ಪತ್ತೆ"
ସଂଗ୍ରହକାରୀ,ಸಂಗ್ರಾಹಕ
ନିର୍ଣ୍ଣୟ,ನಿರ್ಣಾಯಕತೆ
ନିର୍ଣ୍ଣୟକାରୀ,ನಿರ್ಣಯಕ
ନିଷ୍ଠା,ನಿರ್ಣಯ
ନିର୍ଣ୍ଣୟ କରିବାକୁ,ನಿರ್ಧರಿಸಲು
ସ୍ଥିର ହୋଇଛି,ನಿರ್ಧರಿಸಲಾಗುತ್ತದೆ
ଡିଟେରନ୍,ಡ್ಯೂಟೆರಾನ್
"ପ୍ରକାଶ, ବିକାଶ, ବିକାଶ","ವ್ಯಕ್ತಪಡಿಸಿ, ಅಭಿವೃದ್ಧಿಪಡಿಸಿ, ಅಭಿವೃದ್ಧಿಪಡಿಸಿ"
"ବିକାଶକାରୀ, ବିକାଶକାରୀ","ಡೆವಲಪರ್, ಡೆವಲಪರ್"
"ବିକାଶ, ବିକାଶ","ಅಭಿವೃದ್ಧಿ, ಅಭಿವೃದ್ಧಿ"
ବ୍ୟତିକ୍ରମ,ವಿಚಲನ
କାକର,ಇಬ್ಬನಿ
କାକର ବିନ୍ଦୁ |,ಇಬ್ಬನಿ ಬಿಂದು
ଦକ୍ଷିଣ ପୋଲାରାଇଜର,ದಕ್ಷಿಣ ಧ್ರುವೀಕರಣ
ନିଦାନ ପରୀକ୍ଷା,ರೋಗನಿರ್ಣಯ ಪರೀಕ್ಷೆ
ତ୍ରିକୋଣୀୟ,ಕರ್ಣೀಯ
ଚିତ୍ର,ರೇಖಾಚಿತ್ರ
ଚିତ୍ର,ರೇಖಾಚಿತ್ರ
ଡାଏଲ୍ କରନ୍ତୁ |,ಡಯಲ್ ಮಾಡಿ
ଡାଇମାଗ୍ନେଟିକ୍ |,ಕಾಂತೀಯ
"ଡାଇମାଗ୍ନେଟୋଲୋଜି, ଡାଇମାଗ୍ନେଟିକ୍ ପଦାର୍ଥ |","ಡಯಾಮ್ಯಾಗ್ನೆಟಾಲಜಿ, ಡಯಾಮ್ಯಾಗ್ನೆಟಿಕ್ ವಸ್ತು"
ଡାଇମାଗ୍ନେଟିଜିମ୍ |,ಕಾಂತೀಯತೆ
ବ୍ୟାସ,ವ್ಯಾಸ
ହୀରା ବିପରୀତ |,ವ್ಯಾಸದ ವಿರುದ್ಧ
"ହୀରା, ହୀରା |","ವಜ್ರ, ವಜ್ರ"
"ଡାଇଫ୍ରାଗମ୍, ଡାଇଫ୍ରାଗମ୍ |","ಡಯಾಫ್ರಾಮ್, ಡಯಾಫ್ರಾಮ್"
ଉତ୍ତାପ ବିନିମୟ,ಶಾಖ ವಿನಿಮಯ
ଉତ୍ତାପ ବିନିମୟ,ಶಾಖ ವಿನಿಮಯ
"ଡାଏଟୋନିକ୍ ସ୍ୱରାଗ୍ରାମ, ଡାଏଟୋନିକ୍ ସ୍ୱରାଗ୍ରାମ |","ಡಯಾಟೋನಿಕ್ ಸ್ವರಗ್ರಾಮ್, ಡಯಾಟೋನಿಕ್ ಸ್ವರಗ್ರಾಮ್"
"ବିଭାଜନ, ଅର୍ଦ୍ଧ-କଳା |","ವಿಭಜನೆ, ಅರೆ ಕಲೆ"
ଡିଚ୍ରୋମେଟ୍ ସେଲ୍ |,ಡೈಕ್ರೋಮೇಟ್ ಕೋಶ
"ଡିଚୋଟୋମି, ଭିଜୁଆଲ୍ ଡିଚୋଟୋମି, ଲେଭଲ୍ ଡିଚୋଟୋମି |","ದ್ವಂದ್ವ, ದೃಶ್ಯ ದ್ವಿಗುಣ, ಮಟ್ಟದ ದ್ವಿಗುಣ"
ଡିକ୍ଟଫୋନ୍ |,ಡಿಕ್ಟಾಫೋನ್
ଡାଇଲେକ୍ଟ୍ରିକ୍ |,ಡೈಎಲೆಕ್ಟ್ರಿಕ್
ଡାଇଲେକ୍ଟ୍ରିକ୍ସ |,ಡೈಎಲೆಕ್ಟ್ರಿಕ್ಸ್
ଡିଜେଲ ଚକ୍ର,ಡೀಸೆಲ್ ಸೈಕಲ್
ଫାଙ୍କ,ಅಂತರ
"ଭିନ୍ନକ୍ଷମ ଫ୍ରିକ୍ୱେନ୍ସି, ଡିଭାଇସନ୍ ଫ୍ରିକ୍ୱେନ୍ସି |","ಡಿಫರೆನ್ಷಿಯಲ್ ಫ್ರೀಕ್ವೆನ್ಸಿ, ವಿಚಲನ ಆವರ್ತನ"
"ଭିନ୍ନ, ଭିନ୍ନ, ଭିନ୍ନ, ଭିନ୍ନ, ଭିନ୍ନ, ଭିନ୍ନ, ଭିନ୍ନ |","ಡಿಫರೆನ್ಷಿಯಲ್, ಡಿಫರೆನ್ಷಿಯಲ್, ಡಿಫರೆನ್ಷಿಯಲ್, ಡಿಫರೆನ್ಷಿಯಲ್, ಇಂಟರ್ಸ್ಟಿಷಿಯಲ್, ಡಿಫರೆನ್ಷಿಯಲ್"
ଭିନ୍ନକ୍ଷମ ଅବଶୋଷଣ |,ಭೇದಾತ್ಮಕ ಹೀರಿಕೊಳ್ಳುವಿಕೆ
ଭିନ୍ନତା ଆମ୍ପ୍ଲିଫାୟର୍ |,ಡಿಸ್ಟಿಂಕ್ಷನ್ ಆಂಪ್ಲಿಫೈಯರ್
"ଅନୁପ୍ରବେଶକାରୀ କ୍ୟାଲୋରିମିଟର, ଅନୁପ୍ରବେଶକାରୀ କ୍ୟାଲୋରିମିଟର |","ಪೆನೆಟ್ರೇಟಿವ್ ಕ್ಯಾಲೋರಿಮೀಟರ್, ಪೆನೆಟ್ರೇಟಿವ್ ಕ್ಯಾಲೋರಿಮೀಟರ್"
ଭିନ୍ନକ୍ଷମ କ୍ୟାପେସିଟର୍ |,ಡಿಫರೆನ್ಷಿಯಲ್ ಕೆಪಾಸಿಟರ್
ଭିନ୍ନକ୍ଷମ ଜୋନ୍ |,ಭೇದಾತ್ಮಕ ವಲಯ
ଭିନ୍ନ ଭିନ୍ନ ବିସ୍ତାର |,ಭೇದಾತ್ಮಕ ಪ್ರಸರಣ
ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |,ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ
ଭିନ୍ନକ୍ଷମ ବିଲୁପ୍ତ ଗୁଣବତ୍ତା |,ಡಿಫರೆನ್ಷಿಯಲ್ ಅಳಿವಿನ ಗುಣಾಂಕ
ଇଣ୍ଟରମିଟର ଆୟନାଇଜେସନ୍ ଚାମ୍ବର |,ಇಂಟರ್ಮೀಟರ್ ಅಯಾನೀಕರಣ ಚೇಂಬರ್
ଭିନ୍ନକ୍ଷମ ଆଇସୋଟୋପ୍ ପଦ୍ଧତି |,ಡಿಫರೆನ್ಷಿಯಲ್ ಐಸೊಟೋಪ್ ವಿಧಾನ
ଭିନ୍ନକ୍ଷମ ବେଗ,ಭೇದಾತ್ಮಕ ವೇಗ
ଭିନ୍ନ କର |,ಪ್ರತ್ಯೇಕಿಸಿ
"ଭିନ୍ନ, ଭିନ୍ନ","ವಿಭಿನ್ನ, ವಿಭಿನ್ನ"
"ଭିନ୍ନତା, ଭିନ୍ନତା |","ವ್ಯತ್ಯಾಸ, ವ್ಯತ್ಯಾಸ"
ବିଭାଜନ,ವಿವರ್ತನೆ
ଡିଫ୍ରାକ୍ଟୋମିଟର |,ಡಿಫ್ರಾಕ್ಟೋಮೀಟರ್
"ବିସ୍ତାରିତ, ବିସ୍ତାରିତ |","ಪ್ರಸರಣ, ಪ್ರಸರಣ"
ବିସ୍ତାରିତ |,ಹರಡಿದೆ
ବିସ୍ତାର,ಪ್ರಸರಣ
ବିସ୍ତାର,ಡಿಫ್ಯೂಸಿವಿಟಿ
"ସଂଖ୍ୟା, ବ୍ୟାସ, ଆଙ୍ଗୁଠି |","ಅಂಕೆ, ವ್ಯಾಸ, ಬೆರಳು"
ଡିଜିଟାଲ୍ ରେକର୍ଡିଂ |,ಡಿಜಿಟಲ್ ರೆಕಾರ್ಡಿಂಗ್
ଡିଜିଟାଲ୍ ଭୋଲ୍ଟମିଟର |,ಡಿಜಿಟಲ್ ವೋಲ್ಟ್ಮೀಟರ್
ଦ୍ୱି-ଆଇସୋଟୋପିକ୍ ଉପାଦାନଗୁଡିକ |,ದ್ವಿ-ಐಸೋಟೋಪಿಕ್ ಅಂಶಗಳು
ବିସ୍ତାର,ಪ್ರಸರಣ
ବିସ୍ତାର ବିକୃତି |,ವಿಸ್ತರಣೆ ವಿರೂಪ
ଏକ୍ସୋମିଟର,ಎಕ್ಸೋಮೀಟರ್
ଭିସଫାରିନି |,ವಿಸ್ಫಾರಿಣಿ
"ବିସ୍ତାର, ଦ length ର୍ଘ୍ୟ-ମୋଟେଇ, ଆକାର, ଶକ୍ତି |","ವಿಸ್ತರಣೆ, ಉದ್ದ-ಅಗಲ, ಆಯಾಮ, ಶಕ್ತಿ"
ଡାଇମେନ୍ସନାଲ୍ |,ಆಯಾಮದ
ପରିମାପ,ಆಯಾಮ
ବୀମା ୟୁନିଟ୍,ವಿಮಾ ಘಟಕ
ପରିମାପହୀନ ପରିମାପ |,ಆಯಾಮವಿಲ್ಲದ ಆಯಾಮ
"ହ୍ରାସ, ହ୍ରାସ","ಸವಕಳಿ, ಕಡಿತ"
ଉଜ୍ଜ୍ୱଳ,ವಿಕಿರಣ
ଡାୟୋଡ୍,ಡಯೋಡ್
diopter,ಡಯೋಪ್ಟರ್
ପ୍ରତିକ୍ରିୟା କ୍ଷେତ୍ର,ವಕ್ರೀಭವನ ವಲಯ
ରିଫାକ୍ଟିଂ ଲେନ୍ସ |,ವಕ್ರೀಭವನದ ಮಸೂರ
"ପ୍ରଣାମ କର, ପ୍ରଣାମ କର","ಬಾಗಿ, ಬಾಗಿ, ತೊಟ್ಟಿ"
ପତନର କୋଣ,ಪತನದ ಕೋನ
ଡିପୋଲ୍,ದ್ವಿಧ್ರುವಿ
ଦ୍ୱିପାକ୍ଷିକ ସ୍ତର |,ಬೈಪೋಲಾರ್ ಪದರ
dirac delta function,ಡೈರಾಕ್ ಡೆಲ್ಟಾ ಕಾರ್ಯ
"ସିଧା, ସିଧା, ସିଧା, ପ୍ରତ୍ୟକ୍ଷ, ବିପରୀତ |","ನೇರ, ನೇರ, ನೇರ, ನೇರ, ವಿರುದ್ಧ"
ଆନୁଲୋମ୍ ସମ୍ପର୍କ,ಅನುಲೋಮ್ ಪರಸ್ಪರ ಸಂಬಂಧ
ସିଧାସଳଖ କରେଣ୍ଟ୍ |,ಏಕಮುಖ ವಿದ್ಯುತ್
ସିଧାସଳଖ |,ನೇರ
"ପ୍ରତ୍ୟକ୍ଷ ପ୍ରଭାବ, ପ୍ରତ୍ୟକ୍ଷ ପ୍ରଭାବ |","ನೇರ ಹೊಡೆತ, ನೇರ ಹೊಡೆತ"
"ଦିଗ, ଦିଗ","ನಿರ್ದೇಶನ, ನಿರ್ದೇಶನ"
ଦିଗଦର୍ଶନ,ದಿಕ್ಕಿನ
ସ୍ଥାନ ସ୍ଥିରତା |,ಬಾಹ್ಯಾಕಾಶ ಸ್ಥಿರತೆ
"ଡିକୋସିନ୍, ଡିକୋସିନ୍ |","ಡಿಕೋಸಿನ್, ಡಿಕೋಸಿನ್"
"ଦିଗଦର୍ଶନ, ଦିଗଦର୍ଶନ, ଦିଗଦର୍ଶନ","ದಿಕ್ಕು, ದಿಕ್ಕು, ದಿಕ್ಕು"
ଦିଗଦର୍ଶନ |,ದಿಕ್ಕು
ସାଧାରଣ ଜଟଣୀ |,ಸಾಮಾನ್ಯ ಜಾಲರಿ
ସିଧା ରେଖା |,ಸರಳ ರೇಖೆ
କ୍ରମିକ ଅନୁପାତ |,ಅನುಕ್ರಮ ಅನುಪಾತ
ପ୍ରତ୍ୟକ୍ଷ ପଦ୍ଧତି |,ನೇರ ವಿಧಾನ
ଦିଗ,ನಿರ್ದೇಶನ
ସିଧାସଳଖ ପଠନ ଉପକରଣ |,ನೇರ ಓದುವ ಸಾಧನ
ପୂର୍ବରୁ ଟେଲିସ୍କୋପ୍ |,ಮುಂದೆ ದೂರದರ್ಶಕ
"ବସ୍ତୁ, ବୃତ୍ତ, ଡିସ୍କ, ଡିସ୍କ |","ವಸ್ತು, ವೃತ್ತ, ಡಿಸ್ಕ್, ಡಿಸ್ಕ್"
"ବୁଡ ପକାଇବା, ଇଫ୍ୟୁଜନ୍, ବ୍ଲିଚିଂ |","ಇಮ್ಮರ್ಶನ್, ಎಫ್ಯೂಷನ್, ಬ್ಲೀಚಿಂಗ್"
ଜଳ ବୁଡିବା |,ನೀರಿನ ಇಮ್ಮರ್ಶನ್
"ବିଚ୍ଛିନ୍ନତା, ବିଚ୍ଛିନ୍ନତା, ଭଙ୍ଗା |","ಸ್ಥಗಿತ, ಸ್ಥಗಿತ, ಮುರಿತ"
ବନ୍ଦ,ನಿರಂತರ
"ଅନୁସନ୍ଧାନ, ସନ୍ଧାନ |","ಸಂಶೋಧನೆ, ಹುಡುಕಾಟ"
ଅସଙ୍ଗତି |,ವ್ಯತ್ಯಾಸ
କଣିକା,ಕಣಗಳು
"କନକେଭ୍ ଆଣ୍ଟେନା, ଡିସ୍ ଆଣ୍ଟେନା |","ಕಾನ್ಕೇವ್ ಆಂಟೆನಾ, ಡಿಶ್ ಆಂಟೆನಾ"
"ବିଲୋପ, ଗ୍ରାନୁଲେସନ୍ |","ಕರಗುವಿಕೆ, ಗ್ರ್ಯಾನ್ಯುಲೇಷನ್"
ବିଲୋପ ସ୍ଥିର |,ವಿಸರ್ಜನೆ ಸ್ಥಿರ
ବିସର୍ଜନ ଶକ୍ତି |,ಪ್ರಸರಣ ಶಕ್ತಿ
ଅଧା ଜୀବନ ବିଲୋପ |,ವಿಸರ್ಜನೆಯ ಅರ್ಧ-ಜೀವಿತಾವಧಿ
ବିଲୋପ ଗ୍ରେଡ୍,ವಿಸರ್ಜನೆಯ ದರ್ಜೆ
"ସ୍ଥାନାନ୍ତର, ସ୍ଥାନାନ୍ତର, ସ୍ଥାନାନ୍ତର, ସ୍ଥାନାନ୍ତର |","ಡಿಸ್ಲೊಕೇಶನ್, ಡಿಸ್ಲೊಕೇಶನ್, ಡಿಸ್ಲೊಕೇಶನ್, ಡಿಸ್ಲೊಕೇಶನ್"
"ତ୍ରୁଟି ରେଖା, ତ୍ରୁଟି କୋର |","ತಪ್ಪು ರೇಖೆ, ದೋಷದ ತಿರುಳು"
ତ୍ରୁଟି ଲୁପ୍ |,ತಪ್ಪು ಲೂಪ್
"ବିଶୃଙ୍ଖଳା, ବିଶୃଙ୍ଖଳା, ବିଶୃଙ୍ଖଳା |","ಅಸ್ವಸ್ಥತೆ, ಅಸ್ವಸ್ಥತೆ, ಅಸ್ವಸ್ಥತೆ"
ବିଶୃଙ୍ଖଳା,ಅವ್ಯವಸ್ಥೆ
"ଦ୍ୱନ୍ଦ୍ୱ, ଦ୍ୱନ୍ଦ୍ୱ |","ಗೊಂದಲ, ಗೊಂದಲ"
"ବିଛିନ୍ନ, ବିଛିନ୍ନ |","ಚದುರಿದ, ಚದುರಿದ"
"ବିଚ୍ଛେଦ, ବିଛାଇବା |","ಪ್ರಸರಣ, ಚದುರುವಿಕೆ"
ପ୍ରୋଜେକ୍ଟଲ୍,ಉತ್ಕ್ಷೇಪಕ
ବିସର୍ଜନକାରୀ |,ಚೆದುರಿದ
ପ୍ରତିଫଳନ,ಪ್ರತಿಫಲನ
ବିସ୍ଥାପନ,ಸ್ಥಳಾಂತರ
ପ୍ରଦର୍ଶନ,ಪ್ರದರ್ಶನ
କୋନସୋଲ,ಕನ್ಸೋಲ್
ଅସନ୍ତୁଷ୍ଟ ଶକ୍ତି |,ಬಿಡಿಸಿಕೊಳ್ಳುವ ಶಕ್ತಿ
ଅସମାନ,ಅಸಮಾನ
କ୍ଷୟ କୋଏଫିସିଏଣ୍ଟ୍ |,ಕೊಳೆಯುವ ಗುಣಾಂಕ
କ୍ଷତିକାରକ |,ನಾಶಕಾರಿ
କ୍ଷୟ ପ୍ରଣାଳୀ |,ಕೊಳೆತ ವ್ಯವಸ್ಥೆ
ପୃଥକ,ಬೇರ್ಪಡಿಸಬಹುದಾದ
ଅଲଗା,ಬೇರ್ಪಡಿಸಲಾಗಿದೆ
ସ୍ୱଭାବ,ಇತ್ಯರ್ಥ
ଅସଙ୍ଗତି,ಅಸಂಗತತೆ
ଦୂରତା,ದೂರ
ଦୂର,ದೂರದ
"ପୃଥକ, ଭିନ୍ନ, ଭିନ୍ନ, ଭାବପ୍ରବଣ |","ವಿಭಿನ್ನ, ವಿಭಿನ್ನ, ವಿಭಿನ್ನ, ಅಭಿವ್ಯಕ್ತಿಶೀಲ"
ଭେଦଭାବ,ತಾರತಮ್ಯ
ପୃଥକ ସମ୍ପତ୍ତି |,ಪ್ರತ್ಯೇಕ ಆಸ್ತಿ
