Bengali,Hindi
মিশ্র সার,मिश्रित उर्वरक
মিশ্র চারণ,मिश्रित चराई
মিশ্রিত sward,मिश्रित तृणमय भूमि
মডেল,"प्रतिरूप, निदर्श"
মডেলিং,प्रतिरूपण
পরিবর্তিত বায়ুমণ্ডল প্যাকেজিং,संशोधित वातावरणीय पैकेजिंग
আর্দ্রতা উপলভ্যতা সূচক,नमी उपलब्धता सूचकांक
আর্দ্রতা ঘাটতি সূচক,नमी ह्रास सूचकांक
আর্দ্রতা সমতুল্য,नमी तुल्यांक
আর্দ্রতা ব্যবস্থা,नमी प्रवृत्ति
আর্দ্রতা রিলিজ বক্ররেখা,नमी मोचन वक्र
আর্দ্রতা ধরে রাখা,जल धारण-शक्ति
আর্দ্রতা চাপ,नमी प्रतिबल
আর্দ্রতা উত্তেজনা,नमी तनाव
আর্দ্রতা,नमी
মোলার সলিউশন,मोलीय विलयन
গুড়,शीरा
তিল নিকাশী,मोल अपवाह
আণবিক জীববিজ্ঞান,अणु जैविकी
আণবিক প্রজনন,आणविक प्रजनन
আণবিক সংকরকরণ,आणविक संकरण
মল্লস্কাইসাইড,मोलस्कनाशी
আর্থিক সুবিধা সূচক (এমওয়াই),आर्थिक लाभ सूचकांक (एम ए आई)
মনোক্লোনাল অ্যান্টিবডি,एकक्लोनी प्रतिरक्षी
একরঙা,एकबीजपत्री
মনোক্রপ (একরঙা),एकधा सस्यन
মনোইসিয়াস,उभयलिंगी
মনোজেনেসিস,"अलैंगिक जनन, एकोद्भव वाद"
মনোহাইব্রিড,एकसंकर जनन
মনোজাইগোটিক,एकयुग्मनज
বর্ষা,मानसून
মন্টমরিলোনাইট,मॉन्टमॉरिलोनाइट
মুর,"मूर, ऊसर"
মোর,मॉर
মরগান ইউনিট,मॉर्गेन इकाई
মরফোজেনেসিস,संरचना विकास
রূপচর্চা অভিযোজন,आकृतिक अनुकूलन
রূপচর্চা,आकारिकी
বন্ধক,बंधक
মটল,"चितकबरा, बहुरंगी, कर्बुरित"
মটলিং,कर्बुरण
ছাঁচ,फफूंदी
Multing,निर्मोचन
Ound িবি সংস্কৃতি,टीला खेती
Ound িবি লেয়ারিং,ढेरी दाब
মাওয়ার,घासकर्तक
কাঁচা,घास काटना
মিউকিলেজ,"म्यूसिलेज, श्लेष्मक"
গোটা মাটি,"मक, मृदा"
কর্দমাক্ত,"पंकसम, कीचड़युक्त"
মাফল,"मफल, ढांकना"
মালচ চাষ,पलवार खेती
মুলচ টিলাজ,पलवार कर्षण
মুলচ,"मल्च, पलवार"
মালচিং,"पलवारना, मल्च बनाना"
মুল,"अंतरीप, मल (ह्यूमस)"
মাল্টি স্টোর ক্রপিং,बहुस्तरीसस्यन
একাধিক পারস্পরিক সম্পর্ক,बहु सहसंबंध
একাধিক ফসল,बहु सस्योत्पादन
একাধিক ক্রপিং সূচক,बहु सस्योत्पादन सूचकांक
একাধিক ক্রস,बहु संकर
একাধিক প্রতিরোধ,बहु प्रतिरोध
মাল্টিভারিয়েট,बहुचर
মাল্টিজিগোটিক,बहुयुग्मनज
মমিফিকেশন,ममीकरण
মমিফাইড ফল,ममीभूत फल
মাস্কোভাইট,"मस्कोवाइट, सामान्य अभ्रक"
মাশরুম,"खुंबी, छत्रक"
মিউটেজেন,उत्परिवर्तजन
মিউট্যান্ট,उत्परिवर्ती
মিউটেশন,उत्परिवर्तन
পারস্পরিক বাধা,पारस्परिक संदमन
পারস্পরিকতা,सहोपकारिता
মাইসেলিয়াম,"कवकजाल, माइसीलियम"
মাইকোলজি,कवक विज्ञान
