Telugu,Bengali
మాలిక్యులర్ హైబ్రిడైజేషన్,আণবিক সংকরকরণ
మొలస్సిసైడ్,মল্লস্কাইসাইড
ద్రవ్య అడ్వాంటేజ్ సూచిక (MAI),আর্থিক সুবিধা সূচক (এমওয়াই)
మోనోక్లోనల్ యాంటీబాడీ,মনোক্লোনাল অ্যান্টিবডি
మోనోకోటిలెడాన్స్,একরঙা
మోటుకలు,মনোক্রপ (একরঙা)
మోనోసియస్,মনোইসিয়াস
మోనోజెనిసిస్,মনোজেনেসিস
మోనోహైబ్రిడ్,মনোহাইব্রিড
మోనోజైగోటిక్,মনোজাইগোটিক
రుతుపవనాలు,বর্ষা
మోంట్మోరిల్లోనైట్,মন্টমরিলোনাইট
మూర్,মুর
మోర్,মোর
మోర్గాన్ యూనిట్,মরগান ইউনিট
మోర్ఫోజెనిసిస్,মরফোজেনেসিস
పదనిర్మాణ అనుసరణ,রূপচর্চা অভিযোজন
పదనిర్మాణ శాస్త్రం,রূপচর্চা
తాకట్టు,বন্ধক
మోటిల్,মটল
మోట్లింగ్,মটলিং
అచ్చు,ছাঁচ
మౌల్టింగ్,Multing
మట్టిదిబ్బ సంస్కృతి,Ound িবি সংস্কৃতি
మట్టిదిబ్బ పొరలు,Ound িবি লেয়ারিং
మొవర్,মাওয়ার
మొవింగ్,কাঁচা
శ్లేష్మం,মিউকিলেজ
చెత్త నేల,গোটা মাটি
మడ్డీ,কর্দমাক্ত
మఫిల్,মাফল
రక్షక కవచం వ్యవసాయం,মালচ চাষ
రక్షక కవచం పండించడం,মুলচ টিলাজ
రక్షక కవచం,মুলচ
మల్చింగ్,মালচিং
ముల్,মুল
బహుళ అంతస్తుల పంట,মাল্টি স্টোর ক্রপিং
బహుళ సహసంబంధం,একাধিক পারস্পরিক সম্পর্ক
బహుళ పంట,একাধিক ফসল
బహుళ పంట సూచిక,একাধিক ক্রপিং সূচক
బహుళ క్రాస్,একাধিক ক্রস
బహుళ ప్రతిఘటన,একাধিক প্রতিরোধ
మల్టీవియారిట్,মাল্টিভারিয়েট
మల్టీజోటిక్,মাল্টিজিগোটিক
మమ్మీఫికేషన్,মমিফিকেশন
మమ్మీ చేసిన పండు,মমিফাইড ফল
మస్కోవైట్,মাস্কোভাইট
పుట్టగొడుగు,মাশরুম
ముటాజెన్,মিউটেজেন
ఉత్పరివర్తన,মিউট্যান্ট
మ్యుటేషన్,মিউটেশন
పరస్పర నిరోధం,পারস্পরিক বাধা
పరస్పరవాదం,পারস্পরিকতা
మైసిలియం,মাইসেলিয়াম
మైకాలజీ,মাইকোলজি
మైకోప్లాస్మా,মাইকোপ্লাজমা
మైకోరిజా,মাইকোররিজা
మేస్,গদি
మదర్,মাদার
మధుకా,মাধুকা
మొక్కజొన్న,ভুট্টা
మఖనా,মাখানা
మాండరిన్,ম্যান্ডারিন
మామిడి జింగర్,আমের জিঞ্জার
మామిడి,আমের
"మార్గోసా, వేప","মার্গোসা, নিম"
బంతి పువ్వు,মেরিগোল্ড
మాస్టిక్ చెట్టు,ম্যাস্টিক ট্রি
మెరిల్,মেরিল
మెస్టా,মেস্তা
పుదీనా,পুদিনা
మోలుకా బీన్,মলুচা বিন
మంకీ జాక్,বানর জ্যাক
మోరింగ,সজনে
ఉదయం కీర్తి (కాన్వోల్వులస్),সকালের গ্লোরি (কনভলভুলাস)
మోసాంబి,মোসম্বি
చిమ్మట బీన్,মথ বিন
మల్బరీ,তুঁত
పుట్టగొడుగు,মাশরুম
కర్బూజ,কস্তুরী তরমুজ
మస్క్,কস্তুরী
ఆవాలు,সরিষা
మర్టల్,মার্টল
మాపియర్ గడ్డి,ম্যাপিয়ার ঘাস
మీలీ బగ్,ফ্যাকাশে ছারপোকা
మిడ్జ్,মিজ
పురుగులు,মাইটস
కోతి,বানর
దోమ,মশা
చిమ్మట,মথ
వాతావరణ శాస్త్రవేత్త,আবহাওয়াবিদ
మైక్రోబయాలజిస్ట్,মাইক্রোবায়োলজিস্ট
మైకాలజిస్ట్,মাইকোলজিস্ট
నానోటెక్నాలజీ,ন্যানো টেকনোলজি
నేపిఫార్మ్,নেপিফর্ম
మాదకద్రవ్య,মাদক
నాస్టిక్ ఉద్యమం,Nstic আন্দোলন
జాతీయ ప్రదర్శన,জাতীয় বিক্ষোভ
భూమి యొక్క భూమి యొక్క),জাতীয়করণ (জমির)
సహజ,প্রাকৃতিক
సహజ కోత,প্রাকৃতিক ক্ষয়
సహజ వ్యవసాయం,প্রাকৃতিক কৃষিকাজ
సహజ వనరులు,প্রাকৃতিক সম্পদ
సహజమైన ఎన్నిక,প্রাকৃতিক নির্বাচন
సహజ వృక్షసంపద,প্রাকৃতিক উদ্ভিদ
మెడ (హార్ట్),ঘাড় (হর্ট)
నెక్రోసిస్,নেক্রোসিস
తేనె,অমৃত
ప్రతికూల అల్లెలోపతి,নেতিবাচক অ্যালোলোপ্যাথি
నెమాటిసైడ్,নেমেটিকাইড
నెమటోడ్ రెసిస్టెంట్ రూట్‌స్టాక్,নেমাটোড প্রতিরোধী রুটস্টক
నెమటాలజీ,নেমাটোলজি
నియోటెని,নিউটেনি
నికర చికిత్స రేటు,নেট আক্রমণের হার (এনএআর)
