English,Gujarati
fall time,"પતનનો સમયગાળો, પાનખરનો સમયગાળો"
FALSE,"વર્ચ્યુઅલ, ખોટા, કોડ"
Farad,ફરાડ (એકમ)
faraday,ફેરાડે (એકમ)
Faraday effect,ફેરાડેની અસર
far,દૂર
far infrared,દૂર ઇન્ફ્રારેડ
Fast,"ઝડપી, ઝડપી, ઝડપી, ઝડપી"
fatigue crack,થાક ક્રેક
fast axis,વહાણ ધરી
fast electron,ઝડપી ગતિશીલ ઇલેક્ટ્રોન
fast fission,ઝડપી વિભાજન
fast neutron,ઝડપી ન્યુટ્રોન
fast reactor,ઝડપી ન્યુટ્રોન રિએક્ટર
fatal dose,ઘાતક વોલ્યુમ
Fatigue,થાક
fatigue crack,લૅક્રિમલ ક્લીવેજ
fatigue failure,અપંગ પોટ
Fault,"દોષ, દોષ"
Faulty,ખોટું
F-centre,"-કેન્દ્ર, પાત્ર-કેન્દ્ર"
feeble oscillation,નબળા ઓસિલેશન
feed back,"રિચાર્જ, પુનઃરોકાણ"
Feeder,"ફીડર, ફીડર, સપ્લાયર, ફીડર"
Femto,ફેમટો
Fermat's theorem,ફર્મનું પ્રમેય
fermi,ફર્મી
Fermi-Dirac statistics,ફર્મી-ડિરાક-સ્ટેટિસ્ટિક્સ
Fermion,ફર્મિઓન
Ferrielectric,ફેરોઇલેક્ટ્રિક
Ferrimagnetism,"નાના ફેરોમેગ્નેટિઝમ, ફેરોમેગ્નેટિઝમ"
Ferro,ફારો
ferroelectric,ફેરોઇલેક્ટ્રિક
Ferroelecctricity,"ફેરોઈલેક્ટ્રીસીટી, ફેરોઈલેક્ટ્રીસીટી"
Ferroelectrics,"ફેરોઇલેક્ટ્રિક સામગ્રી, ફેરોઇલેક્ટ્રિક સામગ્રી"
ferro-magnetic,લોહચુંબકીય
Ferromagnetics,ફેરોમેગ્નેટિઝમ
fiber-optics,ફાઇબર ઓપ્ટિક્સ
Fick's diffusion law,ફિક પ્રસરણ નિયમ
Ficticious,માનવામાં આવે છે
Field,"ક્ષેત્ર, ક્ષેત્ર, ક્ષેત્ર"
figure of merit,કાર્યક્ષમતા સૂચકાંક
Filament,"સૂત્ર, ફિલામેન્ટ, ફિલામેન્ટ, શેવાળ ફિલામેન્ટ"
Filing,"રેતી, સંગ્રહ"
filled band,પૂરક બેન્ડ
Filling,ફિલર
factor,ગુણાંક
Film,"ફિલ્મ, સ્તર"
Filter,"ફિલ્ટર, ફિલ્ટર, ફિલ્ટર (n.), ફિલ્ટર, ફિલ્ટર (ver.)"
filtered radiation,ફિલ્ટર કરેલ રેડિયેશન
Filtration,"ગાળણ, ગાળણ, ગાળણ"
Final,"અંતિમ, અંતિમ"
Fine,"દંડ, દંડ, દંડ, દંડ, દંડ"
finite,"મર્યાદિત, બિન-શૂન્ય, સમાપ્ત"
finite series,અંતિમ ગ્રેડ
fire alarm,આગ ચેતવણી
fire extinguisher,અગ્નિશામક
Firing,"આગ લગાડવી, બાળવું, બાળવું"
first order,પ્રથમ ગ્રેડ
first principle,મૂળભૂત નિયમો
Fissile,"વિખંડન, વિખંડન"
Fissility,ભંગાણ
Fission,ફ્રેગમેન્ટેશન
Fissionable,ભંગાણ
fission bomb,ફિશન બોમ્બ
fitting of constants,સ્થિરાંકોનું ગોઠવણ
Fix,"સ્થિતિ, સંયોજન, સ્થિરીકરણ"
Fixation,"સ્થિરીકરણ, સ્થિરીકરણ, સ્થિરીકરણ"
Fixed,"સંયુક્ત, સંયુક્ત, નિશ્ચિત, નિશ્ચિત, સ્થિર, બિન-અસ્થિર, બંધાયેલ"
Fixing,"સ્થિરીકરણ, સ્થિતિ ફિક્સેશન"
Flame,જ્યોત
Flammability,જ્વલનશીલતા
Flash,"ફ્લેશ, ફ્લેશ"
flash of lighting,સવારમાં
flash point,સ્પાર્ક
flash spectrum,ફ્લોરોસેન્સ સ્પેક્ટ્રમ
flash tube,ફ્લેશ ટ્યુબ
Flat,"સપાટ, સપાટ સપાટ (વિ.) સાદો, સપાટ (સં.)"
Flatness,"સપાટતા, તટસ્થતા"
flat note,નરમ સ્વર
F-layer,"-સ્તર, -બેડ"
Flexible,"લવચીક, લવચીક"
Fleximeter,ફ્લેક્સોમીટર
Flicker,ફફડાટ
Flight,"ફ્લાઇટ, ઉડ્ડયન"
flint glass,ચકમક કાચ
Floatation,ફ્લોટેશન
Floating,ફ્લોટ
Flood,"પૂર, પુર, ઓગ"
floor voltage,મંજૂર ન્યૂનતમ વોલ્ટેજ
Flow,"પ્રવાહ, પ્રવાહ"
Fluctuating,"ઉચ્ચારણ, ઉચ્ચારણ"
Fluctuation,"વધઘટ કરતું, વધઘટ કરતું, વધઘટ કરતું"
Fluid,પ્રવાહી
Fluidity,પ્રવાહિતા
Fluoresce,ફ્લોરોસ
fluorescent,ફ્લોરોસન્ટ
fluorescent tube,ફ્લોરોસેન્સ ટ્યુબ
flux,"પ્રવાહ, પ્રવાહ, પ્રવાહ"
Flying,"ઉડ્ડયન, ઉડ્ડયન"
flywheel,મોટર વ્હીલ
Focal,"ફોકલ, ફોકસ, કોન્ફોકલ"
focal length,"ફોકસ ડિસ્ટન્સ, ફોકસ ડિસ્ટન્સ"
Focus,"નાભિ, મૂળનું કેન્દ્ર, ધ્યાન"
Fog,"ધુમ્મસ, ધુમ્મસ (adj.), to fog up (ver.), to fog up"
Foil,"વરખ, વરખ"
Fold,"દિવાલ, વાડ"
folded layer,ગણો સ્તર
Foot,"પગ, પગ, પગ"
foot-pound,ફૂટ-પાઉન્ડ
foot poundal,ફૂટ-પાઉન્ડર
Forbidden,પ્રતિબંધિત
Force,"બળ, બળ"
Forced,સંચાલિત
Forceps,"ટ્વીઝર, ફોર્સેપ્સ, ફોર્સેપ્સ"
forecast,આગાહી
Forecasting,આગાહી
Form,"સ્વરૂપ, આકાર, એકરૂપતા"
Formalism,"કાયદેસરતા, ઔપચારિકતા, કાયદેસરતા"
formant,ફોર્મેટ
form factor,ફોર્મ ફેક્ટર
Forming,"શક્ય (ઉદભવવું), ઢોંગ કરવો"
Formula,ફોર્મ્યુલા
formulation,"ફોર્મેટિંગ, થ્રેડીંગ, ફોર્મેટ"
Fortin's barometer,ફોર્ટિનનું બેરોમીટર
forward bias,ફોરવર્ડ પૂર્વગ્રહ
forward conductance,વાહકતા
four dimensional,ચતુર્બીમ
four stroke engine,ચાર-સ્ટ્રોક એન્જિન
four vector,ચતુર્ભુજ વેક્ટર
fractional crystallization,સ્ફટિકીકૃત
fractional load,આંશિક ભાર
fractional modulation,આંશિક મોડ્યુલેશન
fragment,"ટુકડો, ટુકડો"
Frame,સંપૂર્ણ ચિત્ર ફ્રેમ ફ્રેમ
frame of reference,"સૂચના સિસ્ટમ, સૂચના ફ્રેમ"
Free,મફત
free atmosphere,શુદ્ધ વાતાવરણ મુક્ત વાતાવરણ
free oscillation,"મુક્ત ઓસિલેશન, ફ્રી ઓસિલેશન, કુદરતી ઓસિલેશન"
Freeze,"થીજી જવું, થીજી જવું, થીજી જવું"
freezing point,ઠંડું બિંદુ
Frenkel disorder,ફ્રેન્કેલ ડિસઓર્ડર
Frequency,"આવર્તન, આવર્તન"
Fresnel biprism,fresnel-biprism
Friction,ઘર્ષણ
Frictional,ઘર્ષક
frictional electricity,ઘર્ષણયુક્ત વીજળી
frictional forces,ઘર્ષણ બળ
friction drag,ઘર્ષણ ખેંચો
Frictionless,ઘર્ષણ રહિત
fringe,"પટ્ટી, ફ્રિન્જ, પટલ"
fringe effect,સીમાંત અસર
fringe pattern,ફ્રિજ મોડેલ
Fringing,ઝોન વિસ્તરણ
Fuel,બળતણ
fulcrum,"આધાર, આધાર"
Function,"કાર્ય, કાર્ય, સમૂહ, કાર્ય"
functional,"કાર્ય, કાર્ય, કાર્ય"
fundamental,"મૂળ, મૂળ"
funnel effect,ફનલ અસર
Fuse,"મર્જ કરવું, મર્જ કરવું, મર્જ કરવું"
fuse wire,ફ્યુઝ વાયર
Fusible,દ્રાવ્ય
Fusion,"ફ્યુઝન, ફ્યુઝન"
fusion bomb,ફ્યુઝન બોમ્બ
fusion energy,ફ્યુઝન ઊર્જા
F-value (of a lens),-મૂલ્ય
gain,"નફો, નફો"
Galactic,"ગેલેક્ટીક, ગેલેક્ટીક, ગેલેક્ટીક"
Galaxy,"ગેલેક્સી, ગેલેક્સી, ગેલેક્સી"
galaxy of stars,મંદાકિની
gallon,ગેલન
galvanic cell,ગેલ્વેનિક કોષ
Galvanise,ઝીંક પ્લેટિંગ
galvanized wire,ગેલ્વેનાઈઝ્ડ વાયર
galvanometer,"ગેલ્વેનોમીટર, ગેલ્વેનોમીટર"
Gamma,"કોન્ટ્રાસ્ટ ઇન્ડેક્સ, ગામા"
gang condenser,દફનાવવામાં આવેલ કેપેસિટર
Gap,"ગેપ, ગેપ, ગેપ"
Garbage,"કચરો, કચરો"
Gasket,ગાસ્કેટ
Gassing,ગેસોન
Gate,"ગેટ ઇલેક્ટ્રોડ, વાલ્વ, દરવાજા, કમ્બશન પરિસર, દરવાજા"
gate circuit,બારણું સર્કિટ
Gauge,"ગેજ, ગેજ, ગેજ"
gauge-field,ગેજ વિસ્તાર
Gauss eye-piece,ગૌસ-આંખ
Gaussian distribution,ગૌસીયન વિતરણ
gauss (unit),ગૌસ
Gauze,"બનાવટી, ગેજ"
Gear,ગિયર
Geiger tube,ગીગર ટ્યુબ
generalisation,સામાન્યકૃત
generalised form,સામાન્ય આકૃતિ
general pattern,સામાન્ય ચિત્ર
general term,વ્યાપક શબ્દ
general theory of relativity,"વ્યાપક સાપેક્ષવાદ, સાપેક્ષતાનો સિદ્ધાંત"
generating function,પિતૃ કાર્ય
generation rate,પ્રજનન દર
Generator,"પિતૃ, જનરેટર"
geocentric,"ભૂકેન્દ્રીય, ભૂકેન્દ્રીય"
Geomagnetic,જીઓમેગ્નેટિક
geomagnetism,જિયોમેગ્નેટિઝમ
geometrical (=geometry factor),"ભૌમિતિક, ભૌમિતિક પરિબળ"
Geophysical,ભૌગોલિક
Geophysicist,ભૂ-ભૌતિકશાસ્ત્રી
geostationary satellite,સિંક્રનસ ઉપગ્રહ
GeV (giga electron volt),ગાવ (ગીગા ઇલેક્ટ્રોન વોલ્ટ)
ghost-image,કપટની મૂર્તિ
ghost signal,છેતરપિંડી
giant nebula,વિશાળ નિહારિકા
giant star,વિશાળ તારો
glancing angle,પાછળનો ખૂણો
Glide,"કમકમાટી, શરણાગતિ"
glide operation,શરણાગતિ
glide reflection,સી પ્રતિબિંબ
glide translation,સી ટ્રાન્સફર
Gliding,"વિસ્પન (સં.), વિસી (વિ.)"
