Assamese,Kannada
বিক্ষিপ্ত নিৰ্গমন,ಪ್ರಸರಣ ಹೊರಸೂಸುವಿಕೆ
বিক্ষিপ্ত আলোকসজ্জা,ಪ್ರಸರಣ ಪ್ರಕಾಶ
বিক্ষিপ্ত আয়নৰ মাত্ৰা,ಪ್ರಸರಣ ಅಯಾನು ಮಟ್ಟ
ডিফ্য়ুজ জংচন ট্ৰেঞ্জিষ্টৰ,ಪ್ರಸರಣ ಜಂಕ್ಷನ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್
বিক্ষিপ্ত সৰ্বোচ্চ,ಗರಿಷ್ಠ ಪ್ರಸರಣ
বিক্ষিপ্ত নিহাৰিকা,ಪ್ರಸರಣ ನೀಹಾರಿಕೆ
বিক্ষিপ্ত বিকিৰণ,ಪ್ರಸರಣ ವಿಕಿರಣ
বিক্ষিপ্ত প্ৰতিফলন,ಪ್ರಸರಣ ಪ್ರತಿಬಿಂಬ
বিক্ষিপ্ত প্ৰতিফলন কাৰক,ಪ್ರಸರಣ ಪ್ರತಿಫಲನ ಅಂಶ
বিক্ষিপ্ত বিবৰ্তন,ಪ್ರಸರಣ ವಕ್ರೀಭವನ
বিক্ষিপ্ত বিক্ষিপ্ততা,ಪ್ರಸರಣ ಚದುರುವಿಕೆ
বিক্ষিপ্ত বৰ্ণালী,ಪ್ರಸರಣ ಸ್ಪೆಕ್ಟ್ರಮ್
বিক্ষিপ্ত সংক্ৰমণ,ಪ್ರಸರಣ ಪ್ರಸರಣ
"বিক্ষিপ্ত, বিক্ষিপ্ত","ಪ್ರಸರಣ, ಪ್ರಸರಣ"
বিক্ষিপ্ত বেণ্ড,ಪ್ರಸರಣ ಬ್ಯಾಂಡ್
প্ৰসাৰণ ভিত্তি ট্ৰেঞ্জিষ্টৰ,ಡಿಫ್ಯೂಷನ್ ಬೇಸ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್
প্ৰসাৰণ সংযোগ,ಪ್ರಸರಣ ಜಂಕ್ಷನ್
বিক্ষিপ্ত মেছা ট্ৰেঞ্জিষ্টৰ,ಡಿಫ್ಯೂಸ್ಡ್ ಮೆಸಾ ಟ್ರಾನ್ಸಿಸ್ಟರ್
অস্পষ্টতা,ಅಸ್ಪಷ್ಟತೆ
ডিফ্য়ুজাৰ,ಡಿಫ್ಯೂಸರ್
ডিফ্য়ুজাৰ ট্ৰেকচন,ಡಿಫ್ಯೂಸರ್ ಎಳೆತ
ডিফিউজিভ স্পিল,ಪ್ರಸರಣ ಸೋರಿಕೆ
বিক্ষিপ্ত,ಪ್ರಸರಣ
প্ৰসাৰণ আয়ন,ಪ್ರಸರಣ ಅಯಾನುಗಳು
ডিফিউজনমিটাৰ,ಡಿಫ್ಯೂಷನ್ಮೀಟರ್
"প্ৰসাৰণ, প্ৰসাৰণ","ಪ್ರಸರಣ, ಪ್ರಸರಣ"
প্ৰসাৰণ বেটাৰী,ಪ್ರಸರಣ ಬ್ಯಾಟರಿ
প্ৰসাৰণ ধাৰণক্ষমতা,ಪ್ರಸರಣ ಸಾಮರ್ಥ್ಯ
প্ৰসাৰণ কক্ষ,ಪ್ರಸರಣ ಚೇಂಬರ್
প্ৰসাৰণ বন্ধনী,ಪ್ರಸರಣ ಆವರಣ
প্ৰসাৰণৰ সহগ,ಪ್ರಸರಣದ ಗುಣಾಂಕ
প্ৰসাৰণ ধ্ৰুৱক,ಪ್ರಸರಣ ಸ್ಥಿರ
প্ৰসাৰণ নিয়ন্ত্ৰণ,ಪ್ರಸರಣ ನಿಯಂತ್ರಣ
প্ৰসাৰণ নিয়ন্ত্ৰিত প্ৰক্ৰিয়া,ಪ್ರಸರಣ ನಿಯಂತ್ರಿತ ಪ್ರಕ್ರಿಯೆ
প্ৰসাৰণ কাৰেণ্ট,ಪ್ರಸರಣ ಪ್ರಸ್ತುತ
প্ৰসাৰণ ইলেক্ট্ৰ&#39;ড,ಪ್ರಸರಣ ವಿದ್ಯುದ್ವಾರ
প্ৰসাৰণ সমীকৰণ,ಪ್ರಸರಣ ಸಮೀಕರಣ
প্ৰসাৰণ শিখা,ಪ್ರಸರಣ ಜ್ವಾಲೆ
প্ৰসাৰণ প্ৰবাহ,ಪ್ರಸರಣ ಹರಿವು
প্ৰসাৰণ গ্ৰেডিয়েন্ট,ಪ್ರಸರಣ ಗ್ರೇಡಿಯಂಟ್
"প্ৰসাৰণৰ দৈৰ্ঘ্য, প্ৰসাৰণৰ দৈৰ্ঘ্য","ಪ್ರಸರಣ ಉದ್ದ, ಪ್ರಸರಣ ಉದ್ದ"
বিক্ষিপ্ত গতি,ಪ್ರಸರಣ ವೇಗ
বিভ্ৰান্তি প্ৰসাৰণ,ಗೊಂದಲ ಪ್ರಸರಣ
প্ৰসাৰণ পৰিঘটনা,ಪ್ರಸರಣ ವಿದ್ಯಮಾನ
প্ৰসাৰণ মেৰুকৰণ,ಪ್ರಸರಣ ಧ್ರುವೀಕರಣ
প্ৰসাৰণ ষ্টোমোমিটাৰ,ಪ್ರಸರಣ ಸ್ಟೊಮೊಮೀಟರ್
"প্ৰসাৰণ বিভৱ, প্ৰসাৰণ বিভৱ","ಪ್ರಸರಣ ವಿಭವ, ಪ್ರಸರಣ ವಿಭವ"
প্ৰসাৰণৰ চাপ হ্ৰাস কৰা,ಪ್ರಸರಣ ಒತ್ತಡ ಕಡಿತ
প্ৰসাৰণ প্ৰক্ৰিয়া,ಪ್ರಸರಣ ಪ್ರಕ್ರಿಯೆ
প্ৰসাৰণ পাম্প,ಪ್ರಸರಣ ಪಂಪ್
প্ৰসাৰণ প্ৰতিৰোধ ক্ষমতা,ಪ್ರಸರಣ ಪ್ರತಿರೋಧ
বিস্তাৰক উত্তাপন প্ৰভাৱ,ಪ್ರಸರಣ ತಾಪನ ಪರಿಣಾಮ
বিক্ষিপ্ত পৃথকীকৰণ,ಪ್ರಸರಣ ಪ್ರತ್ಯೇಕತೆ
প্ৰসাৰণ ক্ষমতা,ಪ್ರಸರಣ ಸಾಮರ್ಥ್ಯ
বিক্ষিপ্ত পদাৰ্থ,ಡಿಫ್ಯೂಸಿಬಲ್ ಮ್ಯಾಟರ್
বিস্তাৰ ক্ষমতা,ಡಿಫ್ಯೂಸಿವಿಟಿ
"বিস্তাৰক, বিস্তাৰক","ಡಿಫ್ಯೂಸರ್, ಡಿಫ್ಯೂಸರ್"
"সংখ্যা, ডায়েডেম, আঙুলি","ಅಂಕಿ, ವಜ್ರ, ಬೆರಳು"
সংখ্যা নিৰ্ধাৰক,ಸಂಖ್ಯೆ ವಿನ್ಯಾಸಕಾರ
সংখ্যাৰ আখৰ,ಸಂಖ್ಯಾ ಪಾತ್ರ
সংখ্যাৰ সময় পথ,ಸಂಖ್ಯಾತ್ಮಕ ಸಮಯದ ಮಾರ್ಗ
সংখ্যাৰ স্পন্দন,ಸಂಖ್ಯಾತ್ಮಕ ನಾಡಿ
নম্বৰ সময় ৰিং,ಸಂಖ್ಯೆ ಸಮಯ ರಿಂಗ್
ডিজিটেল ভল্টমিটাৰ,ಡಿಜಿಟಲ್ ವೋಲ್ಟ್ಮೀಟರ್
ডিজিটেল কম্পিউটাৰ,ಡಿಜಿಟಲ್ ಕಂಪ್ಯೂಟರ್
অংকি দত্ত,ಆಂಕಿ ದತ್
লৱ,ಸಂಖ್ಯಾಕಾರಕ
ডিজিটেল আউটপুট,ಡಿಜಿಟಲ್ ಔಟ್ಪುಟ್
ডিজিটেল শুনা,ಡಿಜಿಟಲ್ ಆಲಿಸುವಿಕೆ
ডিজিটেল ৰেকৰ্ডিং,ಡಿಜಿಟಲ್ ರೆಕಾರ್ಡಿಂಗ್
ডিজিটেল চিমুলেচন,ಡಿಜಿಟಲ್ ಸಿಮ್ಯುಲೇಶನ್
ডিজিটেল চিমুলেচন তত্ত্ব,ಡಿಜಿಟಲ್ ಸಿಮ್ಯುಲೇಶನ್ ಸಿದ್ಧಾಂತ
ডিজিটেল সজাই পৰাই তোলা,ಡಿಜಿಟಲ್ ವಿಂಗಡಣೆ
"ডিজিটাইজাৰ, ডিজিটাইজাৰ","ಡಿಜಿಟೈಜರ್, ಡಿಜಿಟೈಜರ್"
"ডিজিটেলাইজিং, ডিজিটেলাইজিং","ಡಿಜಿಟಲೀಕರಣ, ಡಿಜಿಟಲೀಕರಣ"
ডিজিটাইজাৰ,ಡಿಜಿಟೈಸರ್
ডিজিট্ৰন,ಡಿಜಿಟ್ರಾನ್
লৱ,ಸಂಖ್ಯಾಕಾರಕ
ডিফটাকি ভিত্তি,ಡಿಫ್ಟಾಕಿ ಬೇಸ್
প্ৰসাৰণ,ಪ್ರಸರಣ
আয়তন সম্প্ৰসাৰণ উপাদান,ಪರಿಮಾಣ ವಿಸ್ತರಣೆ ಘಟಕ
আয়তন প্ৰসাৰণ তৰংগ,ಪರಿಮಾಣ ಪ್ರಸರಣ ತರಂಗ
প্ৰসাৰণ বিকৃতি,ವಿಸ್ತರಣೆ ವಿರೂಪ
এক্সোমিটাৰ,ಎಕ್ಸೋಮೀಟರ್
প্ৰসাৰণ,ಹಿಗ್ಗುವಿಕೆ
"পৰিসৰ, প্ৰস্থ, মাত্ৰা, শক্তি","ವಿಸ್ತಾರ, ಅಗಲ, ಆಯಾಮ, ಶಕ್ತಿ"
বৰ্তনীৰ সম্প্ৰসাৰণ (আকাৰ),ಸರ್ಕ್ಯೂಟ್ನ ವಿಸ್ತರಣೆ (ಗಾತ್ರ)
সমীকৰণৰ মাত্ৰা,ಸಮೀಕರಣದ ಆಯಾಮ
সময়কাল,ಸಮಯದ ಅವಧಿ
মাত্ৰিক,ಆಯಾಮದ
মাত্ৰিক সমীকৰণ,ಆಯಾಮದ ಸಮೀಕರಣ
মাত্ৰিক সূত্ৰ,ಆಯಾಮದ ಸೂತ್ರ
মাত্ৰিক সংখ্যা,ಆಯಾಮದ ಸಂಖ್ಯೆ
মাত্ৰিক অভিমুখীতা,ಆಯಾಮದ ದೃಷ್ಟಿಕೋನ
মাত্ৰিক পৰিমাণ,ಆಯಾಮದ ಮೊತ್ತ
মাত্ৰিক স্থিৰতা,ಆಯಾಮದ ಸ್ಥಿರತೆ
বীমা নীতি,ವಿಮಾ ತತ್ವ
মাত্ৰিক সহায়,ಆಯಾಮದ ಸಹಾಯ
মাত্ৰিক ধৰণ,ಆಯಾಮದ ಪ್ರಕಾರ
বীমা ইউনিট,ವಿಮಾ ಘಟಕ
মাত্ৰাগততা,ಆಯಾಮ
মাত্ৰা নিয়ন্ত্ৰণ,ಆಯಾಮ ನಿಯಂತ್ರಣ
স্কেল কৰা সংৰূপ,ಸ್ಕೇಲ್ಡ್ ಕಾನ್ಫಿಗರೇಶನ್
মাত্ৰাহীন,ಆಯಾಮವಿಲ್ಲದ
উলম্ব স্থানাংক,ಲಂಬ ನಿರ್ದೇಶಾಂಕಗಳು
মাত্ৰাহীন সমীকৰণ,ಆಯಾಮರಹಿತ ಸಮೀಕರಣ
উলম্ব বিকৃতিৰ উপাদান,ಲಂಬ ವಿರೂಪ ಘಟಕ
দ্ৰুত ঠেলা,ಕ್ಷಿಪ್ರ ಒತ್ತಡ
তৎক্ষণাত বেগ,ತತ್ಕ್ಷಣದ ವೇಗ
"মূল্য হ্ৰাস, হ্ৰাস","ಸವಕಳಿ, ಕಡಿತ"
উজ্জ্বল,ವಿಕಿರಣ
বাইনিউট্ৰন,ಬೈನ್ಯೂಟ್ರಾನ್
ডাইঅ&#39;ড,ಡಯೋಡ್
ডাইঅ&#39;ড বন্ধকী,ಡಯೋಡ್ ಅಡಮಾನ
ডাইঅ&#39;ড ৰেজিষ্টৰ,ಡಯೋಡ್ ರೆಸಿಸ್ಟರ್
ডাইঅ&#39;ড হেপ্ট&#39;ড,ಡಯೋಡ್ ಹೆಪ್ಟೋಡ್
ডাইঅ&#39;ড লেজাৰ,ಡಯೋಡ್ ಲೇಸರ್
ডাইঅ&#39;ড মিক্সাৰ,ಡಯೋಡ್ ಮಿಕ್ಸರ್
ডাইঅ&#39;ড পেণ্ট&#39;ড,ಡಯೋಡ್ ಪೆಂಟೋಡ್
ডাইঅ&#39;ড ৰেজিষ্টৰ,ಡಯೋಡ್ ರೆಸಿಸ್ಟರ್
ডাইঅ&#39;ড ভেকুৱাম নলী লজিক,ಡಯೋಡ್ ನಿರ್ವಾತ ಮೆದುಗೊಳವೆ ತರ್ಕ
ডাইঅ&#39;ড ভালভ,ಡಯೋಡ್ ಕವಾಟ
ডাইঅপ্টাৰ,ಡಯೋಪ್ಟರ್
ডাইঅপ্টাৰ স্কেল,ಡಯೋಪ್ಟರ್ ಸ್ಕೇಲ್
ৰিফ্ৰেক্টিং লেন্স,ವಕ್ರೀಭವನದ ಮಸೂರ
অবাধ্য অংশ,ವಕ್ರೀಕಾರಕ ಭಾಗ
বিবৰ্তন ব্যৱস্থা,ವಕ್ರೀಕಾರಕ ವ್ಯವಸ್ಥೆ
বিবৰ্তনকাৰী টেলিস্কোপ,ವಕ್ರೀಭವನದ ದೂರದರ್ಶಕ
বিবৰ্তন অঞ্চল,ವಕ್ರೀಭವನ ವಲಯ
"ধনু, ধনু, ডুব যোৱা, ট্ৰাফ","ಬಿಲ್ಲು, ಬಿಲ್ಲು, ಮುಳುಗು, ತೊಟ್ಟಿ"
পতনৰ কোণ,ಪತನದ ಕೋನ
মানাংকনকাৰী,ಕ್ಯಾಲಿಬ್ರೇಟರ್
তাৰিখ তালিকা,ದಿನಾಂಕ ಪಟ್ಟಿ
দিগন্ত ৰেখা,ಹಾರಿಜಾನ್ ಲೈನ್
বিসৰ্জন,ಮುಳುಗುವಿಕೆ
ডুপ্লেক্স অপাৰেচন,ಡ್ಯುಪ್ಲೆಕ್ಸ್ ಕಾರ್ಯಾಚರಣೆ
ডিপ্লয়ড,ಡಿಪ್ಲಾಯ್ಡ್
ডাইপোল,ದ್ವಿಧ್ರುವಿ
ডুৱেল এন্টেনা,ಡ್ಯುಯಲ್ ಆಂಟೆನಾ
বাইপোলাৰ আকাশী,ಬೈಪೋಲಾರ್ ಏರಿಯಲ್
ডাইপোল অভিসৰণ,ದ್ವಿಧ್ರುವಿ ಒಮ್ಮುಖ
ডাইপোল কেন্দ্ৰ,ದ್ವಿಧ್ರುವಿ ಕೇಂದ್ರ
ডাইপোল স্থানাংক ব্যৱস্থা,ದ್ವಿಧ್ರುವಿ ನಿರ್ದೇಶಾಂಕ ವ್ಯವಸ್ಥೆ
ডাইপোল মুহূৰ্ত,ದ್ವಿಧ್ರುವಿ ಕ್ಷಣ
ডাইপোল জ&#39;ন,ದ್ವಿಧ್ರುವಿ ವಲಯ
ডাইপোল পাৰস্পৰিক ক্ৰিয়া,ದ್ವಿಧ್ರುವಿ ಪರಸ್ಪರ ಕ್ರಿಯೆ
বাইপোলাৰ স্তৰ,ಬೈಪೋಲಾರ್ ಪದರ
ডাইপোল মুহূৰ্ত,ದ್ವಿಧ್ರುವಿ ಕ್ಷಣ
ডাইপোল বিকিৰণ,ದ್ವಿಧ್ರುವಿ ವಿಕಿರಣ
ডাইপোল শিথিলতা,ದ್ವಿಧ್ರುವಿ ವಿಶ್ರಾಂತಿ
ডাইপোল পোষ্ট,ದ್ವಿಧ್ರುವಿ ಪೋಸ್ಟ್
ডাইপোল তৰংগ,ದ್ವಿಧ್ರುವಿ ತರಂಗ
ডাইপোল-ডাইপোল পাৰস্পৰিক ক্ৰিয়া,ದ್ವಿಧ್ರುವಿ-ದ್ವಿಧ್ರುವಿ ಪರಸ್ಪರ ಕ್ರಿಯೆ
ডাইপোল-ডাইপোল অনুনাদ বল,ದ್ವಿಧ್ರುವಿ-ದ್ವಿಧ್ರುವಿ ಅನುರಣನ ಶಕ್ತಿ
ডাইপোল-ডাইপোল পদ,ದ್ವಿಧ್ರುವಿ-ದ್ವಿಧ್ರುವಿ ಪದ
dirac ডেল্টা ফাংচন,ಡೈರಾಕ್ ಡೆಲ್ಟಾ ಕಾರ್ಯ
ডিৰাক সমীকৰণ,ಡೈರಾಕ್ ಸಮೀಕರಣ
ডিৰাক ফিল্ড,ಡೈರಾಕ್ ಕ್ಷೇತ್ರ
ডিৰাক-মেক্সৱেল সমীকৰণ,ಡಿರಾಕ್-ಮ್ಯಾಕ್ಸ್‌ವೆಲ್ ಸಮೀಕರಣ
dirac পদ্ধতি,ಡೈರಾಕ್ ವಿಧಾನ
dirac আপেক্ষিকতাবাদী তৰংগ,ಡೈರಾಕ್ ಸಾಪೇಕ್ಷತಾ ತರಂಗ
"পোন, পোন, পোন, প্ৰত্যক্ষ, সন্মুখত","ನೇರ, ನೇರ, ನೇರ, ನೇರ, ಮುಂದೆ"
"প্ৰত্যক্ষ ঠিকনা, প্ৰাথমিক ঠিকনা","ನೇರ ವಿಳಾಸ, ಪ್ರಾಥಮಿಕ ವಿಳಾಸ"
প্ৰত্যক্ষ বাইনাৰী সংকেত,ನೇರ ಬೈನರಿ ಸಂಕೇತ
Anulom সম্পৰ্ক,ಅನುಲೋಮ್ ಪರಸ್ಪರ ಸಂಬಂಧ
ডাইৰেক্ট কাপল্ড এম্প্লিফায়াৰ,ನೇರ ಸಂಯೋಜಿತ ಆಂಪ್ಲಿಫಯರ್
প্ৰত্যক্ষ বিদ্যুৎ প্ৰবাহ,ಏಕಮುಖ ವಿದ್ಯುತ್
ডিচি এম্প্লিফায়াৰ,DC ಆಂಪ್ಲಿಫೈಯರ್
প্ৰত্যক্ষ বিনিয়োগ,ನೇರ ಹೂಡಿಕೆ
"ডাইৰেক্ট হিট, ষ্ট্ৰেইট হিট","ನೇರ ಹೊಡೆತ, ನೇರ ಹೊಡೆತ"
ডাইৰেক্ট ইণ্ডাকচন কাপলিং,ನೇರ ಇಂಡಕ್ಷನ್ ಜೋಡಣೆ
প্ৰত্যক্ষ বাণিজ্য,ನೇರ ವ್ಯಾಪಾರ
ইন্ট্ৰা ইলেক্ট্ৰ&#39;ড কেপাচিটেন্স,ಇಂಟ್ರಾ ಎಲೆಕ್ಟ್ರೋಡ್ ಕೆಪಾಸಿಟನ್ಸ್
সাধাৰণ জালি,ಸಾಮಾನ್ಯ ಜಾಲರಿ
সৰলৰেখা,ಸರಳ ರೇಖೆ
প্ৰত্যক্ষ চুম্বকীয় বিকৃতকাৰী প্ৰভাৱ,ನೇರ ಕಾಂತೀಯ ವಿರೂಪಗೊಳಿಸುವ ಪರಿಣಾಮ
প্ৰত্যক্ষ যান্ত্ৰিক সংবহন,ನೇರ ಯಾಂತ್ರಿಕ ಪ್ರಸರಣ
প্ৰত্যক্ষ পদ্ধতি,ನೇರ ವಿಧಾನ
পথৰ গতি,ರಸ್ತೆ ವೇಗ
প্ৰত্যক্ষ পৰ্যবেক্ষণ,ನೇರ ವೀಕ್ಷಣೆ
লাইভ ফটোগ্ৰাফী,ಲೈವ್ ಛಾಯಾಗ್ರಹಣ
"ডাইৰেক্ট পিকআপ, ডাইৰেক্ট পিকআপ","ನೇರ ಪಿಕಪ್, ನೇರ ಪಿಕಪ್"
প্ৰত্যক্ষ ইলেক্ট্ৰষ্টেটিক প্ৰভাৱ,ನೇರ ಸ್ಥಾಯೀವಿದ್ಯುತ್ತಿನ ಪರಿಣಾಮ
প্ৰত্যক্ষ বিকিৰণ লাউডস্পীকাৰ,ನೇರ ವಿಕಿರಣ ಧ್ವನಿವರ್ಧಕ
"প্ৰত্যক্ষ পঢ়া পৰিবাহীতা দলং, প্ৰত্যক্ষ পঢ়া পৰিবাহীতা দলং","ನೇರ ಓದುವ ವಾಹಕತೆಯ ಸೇತುವೆ, ನೇರ ಓದುವ ವಾಹಕತೆಯ ಸೇತುವೆ"
প্ৰত্যক্ষ পঢ়া যন্ত্ৰ,ನೇರ ಓದುವ ಸಾಧನ
ডাইৰেক্ট ৰিডাৰ পটেনচিঅ&#39;মিটাৰ,ನೇರ ರೀಡರ್ ಪೊಟೆನ್ಟಿಯೊಮೀಟರ್
প্ৰত্যক্ষ ৰেকৰ্ডিং,ನೇರ ರೆಕಾರ್ಡಿಂಗ್
প্ৰত্যক্ষ নমুনা সংগ্ৰহ কৰা,ನೇರ ಮಾದರಿ
প্ৰত্যক্ষ স্কেনিং,ನೇರ ಸ್ಕ್ಯಾನಿಂಗ್
ডাইৰেক্ট স্কেনিং কেমেৰা,ನೇರ ಸ್ಕ್ಯಾನಿಂಗ್ ಕ್ಯಾಮೆರಾ
প্ৰত্যক্ষভাৱে গ্ৰহণ কৰা শব্দ তৰংগ,ನೇರವಾಗಿ ಸ್ವೀಕರಿಸಿದ ಧ್ವನಿ ತರಂಗ
ভিজুৱেল টিউব,ದೃಶ್ಯ ಕೊಳವೆ
প্ৰত্যক্ষ দৃষ্টি,ನೇರ ದೃಷ್ಟಿ
প্ৰিজম,ಅಶ್ರಗ
ফ্ৰন্ট স্পেকট্ৰস্কোপ,ಮುಂಭಾಗದ ರೋಹಿತದರ್ಶಕ
সন্মুখত টেলিস্কোপ,ಮುಂದೆ ದೂರದರ್ಶಕ
সহজ ওজন কৰা,ಸರಳ ತೂಕ
প্ৰত্যক্ষ বিদ্যুৎ প্ৰবাহ,ಏಕಮುಖ ವಿದ್ಯುತ್
প্ৰত্যক্ষ লুপ,ನೇರ ಲೂಪ್
প্ৰত্যক্ষ স্কেনিং,ನೇರ ಸ್ಕ್ಯಾನಿಂಗ್
"দিশ, দিশ","ನಿರ್ದೇಶನ, ನಿರ್ದೇಶನ"
দিশগত কোণ,ದಿಕ್ಕಿನ ಕೋನ
বহুগুণক,ಗುಣಕ
"ডাইকোচিন, ডাইকো-কোচাইন","ಡಿಕೋಸಿನ್, ಡಿಕೋ-ಕೊಸೈನ್"
নিৰ্দেশনা দিয়া,ಮಾರ್ಗದರ್ಶಿ
নিৰ্ধাৰিত বিচ্যুতি,ನಿರ್ಣಾಯಕ ವಿಚಲನ
দিশ নিৰ্ণয় কৰা,ದಿಕ್ಕಿನ ನಿರ್ಣಯ
নিৰ্দেশনা পদ্ধতি,ನಿರ್ದೇಶನ ವಿಧಾನ
দিশগত ফোকাচ,ದಿಕ್ಕಿನ ಗಮನ
স্থান সংখ্যা,ಬಾಹ್ಯಾಕಾಶ ಸಂಖ್ಯೆಗಳು
স্বতঃস্ফূৰ্ত চুম্বকীয়কৰণ দিশ,ಸ್ವಾಭಾವಿಕ ಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್ ದಿಕ್ಕು
ৰ দিশটো সৰ্বোচ্চ,ಗರಿಷ್ಠ ದಿಕ್ಕಿನಲ್ಲಿ
প্ৰজেকচন দিশ,ಪ್ರೊಜೆಕ್ಷನ್ ನಿರ್ದೇಶನ
