Marathi,Assamese
विघटन श्रेणी,দ্ৰৱণীয় পৰিসৰ
"अव्यवस्था, अव्यवस्था, अव्यवस्था, अव्यवस्था","ডিচলকেচন, ডিচলকেচন, ডিচলকেচন, ডিচলকেচন"
"फॉल्ट लाइन, फॉल्ट कोर","ফল্ট লাইন, ফল্ট কোৰ"
फॉल्ट लूप,দোষ লুপ
"अव्यवस्था, अव्यवस्था, अव्यवस्था","বিকাৰ, বিকাৰ, বিকাৰ"
गोंधळ,বিশৃংখলতা
"गोंधळ, गोंधळ","বিভ্ৰান্তি, বিভ্ৰান্তি"
"विखुरलेले, विखुरलेले","বিক্ষিপ্ত, বিক্ষিপ্ত"
"फैलाव, विखुरणे","বিক্ষিপ্ততা, বিক্ষিপ্ততা"
प्रक्षेपण,প্ৰজেক্টাইল
dispersant,বিক্ষিপ্তকাৰী
चिंतनशीलता,প্ৰতিফলনশীলতা
विस्थापन,স্থানচ্যুতি
प्रदर्शन,প্ৰদৰ্শন
कन्सोल,কনছ&#39;ল
विघटन शक्ती,বিচ্ছিন্নতা বল
असमान,অসমান
क्षय गुणांक,ক্ষয় সহগ
संक्षारक,জাৰণকাৰী
क्षय प्रणाली,ক্ষয় ব্যৱস্থা
वेगळे करण्यायोग्य,পৃথক কৰিব পৰা
वेगळे केले,পৃথক কৰা হৈছে
स्वभाव,disposition
विसंगतता,অসংগততা
अंतर,দূৰত্ব
दूरवर,দূৰৈৰ
"वेगळे, वेगळे, वेगळे, अर्थपूर्ण","সুকীয়া, সুকীয়া, সুকীয়া, প্ৰকাশভংগী"
भेदभाव,বৈষম্য
स्वतंत्र मालमत्ता,বিচ্ছিন্ন সম্পত্তি
"वेगळे करणे, वेगळे करणे","পাৰ্থক্য কৰা, পাৰ্থক্য কৰা"
विकृत,বিকৃত
विकृती,বিকৃতি
विकृत लवचिकता,বিকৃতিৰ স্থিতিস্থাপকতা
वितरित अॅम्प्लीफायर,বিতৰণ কৰা এম্প্লিফায়াৰ
"वितरण, वितरण","বিতৰণ, বিতৰণ"
"वितरण नियम, वितरण नियम","বিতৰণ নিয়ম, বিতৰণ নিয়ম"
अडथळा,বিঘিনি
"व्यथित, विस्कळीत समतोल","distressed, বিঘ্নিত ভাৰসাম্য"
त्रासदायक शक्ती,বিৰক্তিকৰ শক্তি
"आहनिक, दिवाचार, दिवा, दैनिक","আহনিক, দিবাচাৰ, দিবা, দৈনিক"
रोजचा वेग,দৈনিক গতি
द्विसंवेदी,দ্বিসম্বন্ধীয়
"उधळणे, उधळणे","dissipate, বিসৰ্জন"
"भिन्नता, विचलन, भिन्नता","বিচ্ছিন্নতা, বিচ্ছিন্নতা, বিচ্ছিন্নতা"
वळवणारा,ডাইভাৰ্জেন্ট
वळवणे,ডাইভাৰচন
"विभागलेला, विभागलेला","বিভক্ত, বিভক্ত"
"विभागणी, विभागणी, विभागणी","বিভাজন, বিভাজন, বিভাজন"
आयनोस्फियरचा डी थर,আয়নমণ্ডলৰ D স্তৰ
"प्रदेश, प्रांत, प्रदेश, डोमेन","অঞ্চল, প্ৰদেশ, অঞ্চল, ডমেইন"
"घुमट, घुमट","গম্বুজ, গম্বুজ"
प्रभावशाली स्थिती,প্ৰভাৱশালী স্থান
दाता पातळी,দাতাৰ স্তৰত
मदित तह,মদিত সন্ধি
"भेसळ, भेसळ","ব্যভিচাৰ, ব্যভিচাৰ"
डॉपलर प्रभाव,ডপলাৰ ইফেক্ট
"डोस, डोस","ডোজ, ডোজ"
क्वांटोमीटर,কোৱাণ্টোমিটাৰ
"ठिपके, ठिपके","বিন্দুযুক্ত, বিন্দুযুক্ত"
"दुहेरी, द्विगुणित, जोडी, दुहेरी, सामान्य, द्विभाजक","দ্বৈত, দ্বৈত, যোৰ, দ্বৈত, সাধাৰণ, দ্বৈত"
दुहेरी बाँड,ডাবল বণ্ড
द्विकोनव्हेक्स लेन्स,দ্বি-উত্তল লেন্স
द्विकोनव्हेक्स लेन्स,দ্বি-উত্তল লেন্স
बायनरी भिन्नता,বাইনাৰী ডিফাৰেন্সিয়েল
दुहेरी आयनीकरण,ডাবল আয়নীয়কৰণ
दुहेरी रेणू,ডাবল অণু
दुहेरी अचूकता,ডাবল প্ৰিচিচন
दुहेरी अपवर्तन,ডাবল ৰিফ্ৰেকচন
दुहेरी मालिका,ডাবল ছিৰিজ
तारे जोडी,যোৰ তৰা
दुप्पट,দুণ্ডণ
अॅक्रोमॅटिक लेन्स जोडी,achromatic লেন্স যোৰ
"प्रसार, विस्तार","প্ৰসাৰণ, প্ৰসাৰণ"
दुप्पट चार्ज केलेला कण,দুগুণ আধানযুক্ত কণা
उभयचर भ्रष्ट,উভচৰ দুৰ্নীতিগ্ৰস্ত
दुहेरी ionized,ডাবল আয়নীয়কৃত
खालच्या दिशेने,তললৈ
ट्रॅक्शन अयस्क सेमी कॉम्पॅक्ट,ট্ৰেকচন অক্সিজেন অক্সিজেন অৰ্ধ কম্পেক্ট
कर्षण शक्ती,ট্ৰেকচন বল
"वाह, प्रवाह, अपोध, प्रवाह (खाण), पंझ (अन्न), विस्थापन","wah, runoff, apodh, drift (খনন), পাঞ্জ (খাদ্য), বিচ্যুতি"
प्रवाह प्रवाह,ৰানঅফ ষ্ট্ৰিম
कार्यरत,কাৰ্য্যকৰী
वहन व्होल्टेज,পৰিবাহী ভল্টেজ
लहान चेंडू,pety ball
अचानक ब्रेक,হঠাৎ বিৰতি
"बिंदू, सूक्ष्म बिंदू, थेंब","বিন্দু, মাইক্ৰ’ পইণ্ট, ড্ৰপলেট"
पडणे,পৰি যোৱা
कोरडे,শুকান
कोरडे कोरडे हायग्रोमीटर,শুকান শুকান হাইগ্ৰ’মিটাৰ
अयशस्वी संपर्क,বিফল যোগাযোগ
"दुहेरी ऑपरेशन, दुहेरी ऑपरेशन","ডাবল অপাৰেচন, ডুৱেল অপাৰেচন"
वाहिनी,ডাক্ট
तन्य,টান
तन्य,টান
मंद,ডিম
नि:शब्द करा,নিঃশব্দ
पदच्युती,নিক্ষেপ
वामन तारा,বমন তাৰা
दुहेरी अक्ष,ডাবল অক্ষ
गतिमान,গতিশীল
गतिमान,গতিশীল
"गतिशीलता, गतिशीलता","গতিশীলতা, গতিশীলতা"
डायनॅमो,ডাইনামো
जेवण,ডাইন কৰক
"पृथ्वी, पृथ्वी","পৃথিৱী, পৃথিৱী"
भूकंपाची तीव्रता,ভূমিকম্পৰ তীব্ৰতা
पृथ्वी उपग्रह,পৃথিৱী উপগ্ৰহ
पृथ्वी कनेक्शन प्रणाली,আৰ্থ সংযোগ ব্যৱস্থা
