Kannada,Marathi
ಅಂತಿಮ ಉತ್ಪನ್ನ,शेवटचे उत्पादन
ಶಕ್ತಿ,ऊर्जा
ಬಲಪಡಿಸು,अंमलबजावणी
ತೊಡಗಿಸು,व्यस्त
ವರ್ಧಿಸುವುದು,वर्धित
ಭಾಗಿಸು,आग्रह
ಸಾಮೂಹಿಕವಾಗಿ,एन मॅसे
ವಿಚಾರಣೆ,चौकशी
ದಾಖಲಿಸು,नावनोंदणी
ದಾಖಲಾತಿ (= ದಾಖಲಾತಿ),नावनोंदणी (= नोंदणी)
ದಾಖಲಾತಿ ಸಂಖ್ಯೆ,नावनोंदणी क्रमांक
ಆವರಿಸು,Entre
ನಂತರದ,आगामी
ಖಚಿತಪಡಿಸು,खात्री करा
ಪ್ರವೇಶಿಸು,प्रविष्ट करा
ಉದ್ಯಮ,उपक्रम
ಮನರಂಜನೆ,मनोरंजन
ಮನರಂಜನೆ,करमणूक
ಅರ್ಹತೆ,हक्क
ಪ್ರಶಸ್ತಿಗಳಿರುವ,पात्र
ಅರ್ಹತೆ,हक्क
ಪ್ರವೇಶ,प्रवेश
ಪ್ರವೇಶಿಸುವ,प्रवेशद्वार
ಪ್ರವೇಶ,प्रविष्टी
ಪ್ರವೇಶ ಮಟ್ಟದ ಕೆಲಸ,एंट्री लेव्हल जॉब
ವಿವರಣೆ,गणना
ವಾತಾವರಣ,वातावरण
ರಾಯಭಾರಿ,राजदूत
ಸಾಂಕ್ರಾಮಿಕ,साथरोग
ಸಾರಾಂಶ,एपिटोम
ಸಮಾನತೆ,समानता
ಸಮತಟ್ಟಾದ,समतोल
ಉಪಕರಣ,उपकरणे
ಸಮಾನತೆ,इक्विटी
ಸಮಾನ,समतुल्य
Alಷಧದ,समतुल्य
ನಿರ್ಮೂಲನೆ,निर्मूलन
ಕಸ,ERRATA
ದೋಷ,त्रुटी
ಉಲ್ಬಣ,एस्केलेशन
ಮುಜುಗರ,एस्कॉर्ट
ಅಗತ್ಯವಾದ,अत्यावश्यक
ಸ್ಥಾಪನೆ,स्थापना
ಅಂದಾಜು,अंदाज
ಅಂದಾಜು ಬೆಲೆ,अंदाजे किंमत
ನೀತಿಶಾಸ್ತ್ರ,नीतिशास्त्र
ಚಕ್ಷಿ,शिष्टाचार
ಖಾಲಿಮಾಡುವುದು,निर्वासन
ತಪ್ಪಿಸಿಕೊ,टाळता
ಮೌಲ್ಯಮಾಪನ,मूल्यांकन
ಸಹ ಸಂಖ್ಯೆ,सम संख्या
ಅಂತಿಮ,अखेरीस
ಹೊರಹಾಕುವುದು,बेदखल
ಸಾಕ್ಷಿ,पुरावा
ವಿಕಸನ,विकसित
ನಿಖರವಾದ,अचूक
ಪರೀಕ್ಷೆ,परीक्षा
ಪರೀಕ್ಷಕ,परीक्षार्थी
ಪರೀಕ್ಷಕ,परीक्षक
ಉದಾಹರಣೆ,उदाहरण
ದೋಚುವುದು,उत्खनन
ಅತ್ಯುತ್ತಮ,उत्कृष्ट
ಹೊರತುಪಡಿಸಿ,अपवाद
ಅಸಾಧಾರಣವಾದ,अपवादात्मक
ಹೆಚ್ಚಿರು,जादा
ವಿನಿಮಯ,एक्सचेंज
ವಿಭಾಗ,Execequer
ಅಬಕಾರಿ (= ಅಬಕಾರಿ ಸುಂಕ),उत्पादन शुल्क (= उत्पादन शुल्क)
ಹೊರಗಿನಂತೆ ಮಾಡು,वगळा
ಪ್ರತ್ಯೇಕವಾದ,अनन्य
ಮನ್ನಿಸು,माफ करा
ಕಾರ್ಯಚೇಳಿಸು,अंमलबजावणी
ಉಪಯೋಗಕ,कार्यकारी
ಕಾರ್ಯಕಾರಿ ಸಮಿತಿ,कार्यकारी समिती
ಕಾರ್ಯನಿರ್ವಾಹಕ ಶಕ್ತಿ,कार्यकारी शक्ती
ಕಾರ್ಯನಿರ್ವಾಹಕ,कार्यकारी
ಕಾರ್ಯನಿರ್ವಾಹಕ ಸಿಬ್ಬಂದಿ,कार्यकारी कर्मचारी
ವಿನಾಯ,सूट
ವಿನಯ,सूट
ವ್ಯಾಯಾಮ,व्यायाम
ಮಾಜಿ ತಳಹದ,माजी ग्रॅटिया
ಮಾಜಿ ತಟಾದ ಪಾವತಿ,माजी ग्रॅटिया पेमेंट
ನಿಷ್ಕಾಸ,दमट
ತರುವ,परिपूर्ण
ಪ್ರದರ್ಶನ,प्रदर्शन
ತಿರಸ್ಕಾರ,एक्झीजेंसी
ಎಕ್ಸಿಮ್ ನೀತಿ,एक्झिम पॉलिसी
ನಿರ್ಗಮನ,बाहेर पडा
ನಿರ್ಗಮನ ಸಂದರ್ಶನ,एक्झिट मुलाखत
ನಿರ್ಗಮನ ನೀತಿ,एक्झिट पॉलिसी
ಸಮೀಕ್ಷೆ,एक्झिट पोल
ಅಫೀಸಿಯ,एक्स-ऑफिसिओ
ಮುಕ್ತಾಯಗೊಳಿಸು,निर्दोष
ವಿಸ್ತರಣ,विस्तार
ಭಾಗ,माजी भाग
ವಲಸೆ,प्रवासी
ತಕ್ಕ,फायदेशीर
ಚುರುಕುಗೊಳಿಸು,वेगवान
ಹೊರನಯಿಸು,बाहेर काढा
ವೆಚ್ಚ,खर्च
ಅನುಭವ,अनुभव
ಪ್ರಯೋಗ,प्रयोग
ತಜ್ಞ,तज्ञ
ಅವಧಿ ಮುಗಿಸು,समाप्ती
ಗಡುವು ದಿನಾಂಕ,कालबाह्यता तारीख
ವಿವರಣೆ,स्पष्टीकरण
ಸ್ಪಷ್ಟವಾದ,स्पष्ट
ಶೋಷಣೆ,शोषण
ಅನ್ವೇಷಿಸು,अन्वेषण
ಸ್ಫೋಟ,स्फोट
ರಫ್ತು,निर्यात
ಮಾಜಿ ಪೋಸ್ಟ್ ವಾಸ್ತವಿಕ,माजी पोस्ट फॅक्टो
ಮನ್ನಿಸು,व्यक्त
ಅಭಿವ್ಯಕ್ತಿ,अभिव्यक्ती
ಹೊರಹಾಕುವುದು,हद्दपार
ಹೊರಹೊಮ್ಮಿಸು,निर्वासित
ವಿಸ್ತರಿಸು,वाढवणे
ಮಟ್ಟಿಗೆ,व्याप्ती
ಬಾಹ್ಯ,बाह्य
ಸುಲಿಗೆ,खंडणी
ಹೆಚ್ಚಿನ,अतिरिक्त
ಹೊರಡಿಸಿಕೊ,काढा
ಅಸಾಧಾರಣ,विलक्षण
ಅತಿರೇಕದ,विलक्षण
ಉಗ್ರವಾದಿ,अतिरेकी
ಬಹಿರ್ಮುಖಿ,बहिर्मुख
ಕಣ್ಣಿನ ಸಾಕ್ಷಿ,डोळा साक्षीदार
ತಯಾರಿಸು,बनावट
ಮುಖ ಬೆಲೆ,दर्शनी मूल्य
ಸರಾಗವಾಗಿಸು,सुलभ करा
ಸೌಲಭ್ಯ,सुविधा
ಮುಖದ,फॅसिमिले
ಸತ್ಯ,खरं
ಬಣಗಳ ಸಿದ್ಧಾಂತ,गटवाद
ಅಂಶ,घटक
ಕಾರ್ಖಾನೆ,कारखाना
ವಾಸ್ತವಿಕ,वास्तविक
ಸಿಬ್ಬಂದಿ,प्राध्यापक
ಅನುತ್ತೀರ್ಣ,अपयशी
ನ್ಯಾಯಯುತ,योग्य
ನಂಬಿಕೆ,विश्वास
ನಕಲಿ,बनावट
ಕುಟುಂಬ,कुटुंब
ಕ್ಷಾಮ,दुष्काळ
ಹಗೆತನ,भाडे
ವಿದಾಯ,निरोप
ಕೃಷಿ,शेती
ಆಯಾಸ,थकवा
ತಪ್ಪು,दोष
ಪರವಾಗಿ,अनुकूलता
ಕಾರ್ಯಸಾಧ್ಯತೆ,व्यवहार्यता
ಒಕ್ಕೂಟ,फेडरेशन
ಶುಲ್ಕ,फी
ಮತ್ತೆ ಆಹಾರ,परत खायला द्या
ಭಾವನೆ,भावना
ಅಭಿನಂದಿಸು,सत्यापित करा
ಸಹ,फेलो
ಸಹಭಾಗಿತ್ವ,फेलोशिप
ಹೆಣ್ಣು,मादी
ಫಲವತ್ತಾದ,सुपीक
ಕಾಲ್ಪನಿಕ,काल्पनिक
ನಿಷ್ಠೆ,निष्ठा
ಹೊಲತು,फील्ड
ಆಕೃತಿ,आकृती
ಕಲೆ,फाईल
ನಿರ್ಭೀತೆ,दाखल
ಚಲನಚಿತ್ರ,चित्रपट
ಅಂತಿಮ,अंतिम
ಹಣಕಾಸು,वित्त
ಹಣಕಾಸಿನ,आर्थिक
ಹಣಕಾಸಿನವನು,फायनान्सर
ಶೋಧನೆ,निष्कर्ष
ಉತ್ತಮ,छान
ಲಲಿತ ಕಲೆ,ललित कला
ಬೆರಳು ಮುದ್ರಣ,बोटाचे मुद्रण
ಸಿದ್ಧಪಡಿಸಿದ ವಸ್ತುಗಳು,समाप्त वस्तू
ಬೆಂಕಿ,आग
ಹಾರುವುದು,गोळीबार
ದೃ firmರಂಗ,टणक
ಪ್ರಥಮ ಚಿಕಿತ್ಸೆ,प्रथमोपचार
ಪ್ರಥಮ ದರ್ಜೆ,प्रथम श्रेणी
ಮೊದಲ ವಿಭಾಗ,प्रथम विभाग
ಮೊದಲ ಮಾಹಿತಿ ವರದಿ,पहिला माहिती अहवाल
ಹಣಕಾಸಿನ,वित्तीय
ಮೀನುಗಾರಿಕೆ,मत्स्यपालन
ಹೊಂದುವುದು,फिट
ಫಿಜಿ,तंदुरुस्ती
ಸರಿ,निराकरण
ಸ್ಥಿರೀಕರಣ,निर्धारण
ಸ್ಥಿರ,निश्चित
ಧ್ವಜ,झेंडा
ಫ್ಲಾಪ್,फडफड
ಚಪ್ಪಟೆ,फ्लॅट
ನೌಕಾಪಡೆ,फ्लीट
ನಮ್ಯತೆ,लवचिकता
ಹಾರಾಟ,उड्डाण
ಪ್ರವಾಹ ಪರಿಹಾರ,पूर आराम
ನೆಲ,मजला
ಹರಿ,प्रवाह
ಏರಿಳಿತ,चढ - उतार
ಭ್ರೂಣಮ,भ्रूणक
ಬಾರಿ,फोल्डर
ಫೋಲಿಯೊ,फोलिओ
ಅನುಸರಿಸು,अनुसरण करा
ಅನುಭೋಗ,खालील
ಅನುಬಂಧ,अनुयायी
ಉತ್ತೇಜಿಸು,Foment
ಕಾಲು ಟಿಪ್ಪಣಿ,पाऊल टीप
ಬಲವಂತದ ದುಡಿಮೆ,सक्तीने कामगार
ಮುನ್ಸೂಚನೆ,अंदाज
ಮುಂಚೂಣಿ ತೀರ್ಮಾನ,अग्रगण्य निष्कर्ष
ವಿದೇಶದ,परदेशी
ಪ್ರಬಲ,फोरमॅन
ಮುನ್ಸೂಚನೆ,फोरनून
ದೂರದೃಷ್ಟಿ,दूरदृष्टी
ಮುನ್ಸೂಚನೆ,अग्रलेख
ಮುಟ್ಟುಗೋಲು,जप्त
ಖೋಟಾ,बनावट
ಖೋಟಾ,बनावट
ರೂಪ,फॉर्म
Formಚಾರಿಕ,औपचारिक
ಸ್ವರೂಪ,स्वरूप
ಮಾಜಿ,माजी
ಸೂತ್ರ,सुत्र
ತಕ್ಷಣ,त्वरित
ಮುಂದೆ,पुढे
ಫಾರ್ವರ್ಡ್ ಮಾಡುವ ಪತ್ರ,अग्रेषित पत्र
ಅಡಿಪಾಯ,पाया
ಭಾಗ,अपूर्णांक
ಪೂರ್ಣ ಪ್ರಮಾಣದ,फ्रेंचायझी
ವಂಚನೆ,फसवणूक
ಸ್ವಾರಸ್ಯವಾದ,फुकट
ಸ್ಥಗಿತಗೊಳಿಸು,गोठवा
ಸರಕು ಸಾಗಣೆ,मालवाहतूक
ಆವರ್ತನ,वारंवारता
ಇಂಧನ,इंधन
ಪೂರ್ಣ ಪ್ರಮಾಣದ,पूर्ण-प्रमाणात
ಕಾರ್ಯ,कार्य
ಧನಸಹಾಯ,निधी
ಮೂಲಭೂತವಾದ,कट्टरतावाद
ಒದಗಿಸು,सुसज्ज
ಹೆಚ್ಚಿನ ಕ್ರಮ,पुढील कारवाई
ಲಾಭದಾಯಕ ಉದ್ಯೋಗ,फायदेशीर रोजगार
ಲಾಭದಾಯಕ ಉದ್ಯೋಗ,फायदेशीर व्यवसाय
ಗೇಟ್ ಪಾಸ್,गेट पास
ಗಸಾಯಕ,राजपत्रित
ಗೆಜೆಟೆಡ್ ರಜಾದಿನ,राजपत्रित सुट्टी
ಸಾಮಾನ್ಯ,सामान्य
ಸಾಮಾನ್ಯ ಆಡಳಿತ,सामान्य प्रशासन
ಸಾಮಾನ್ಯ ದೇಹ,सामान्य शरीर
ಸಾರ್ವತ್ರಿಕ ಚುನಾವಣೆ,सार्वत्रिक निवडणूक
ಸಾಮಾನ್ಯ ಸಭೆ,सर्वसाधारण सभा
ಸಾಮಾನ್ಯ ಅಭ್ಯಾಸ,सामान्य सराव
ಸಾಮಾನ್ಯ ವಿಧಾನ,सामान्य प्रक्रिया
ಸಾಮಾನ್ಯ ನಿಯಮ,सामान्य नियम
ಸಾಮಾನ್ಯ ವಾರ್ಡ್,सामान्य वॉर्ड
ಉತ್ಪಾದನೆ,पिढी
ವೇಶ್ಯೆ,अलौकिक बुद्धिमत्ता
ನಿಜವಾದ,खरा
ಕೊಡುಗೆ,भेट
ಸಾರಾಂಶ,सार
ಜಾಗತಿಕ,जागतिक निविदा
ಶಬ್ದಗಳು,शब्दकोष
ಗುರಿ,ध्येय
ಕೆಳಗೆ ಹೋಗಿ,खाली जा
ಗೋಲ್ಡನ್ ಹ್ಯಾಂಡ್ಶೇಕ್ (= ಗೋಲ್ಡನ್ ಧುಮುಕುಕೊಡೆ),गोल्डन हँडशेक (= गोल्डन पॅराशूट)
ಒಳ್ಳೆಯ,चांगले
ಉತ್ತಮ ನಡವಳಿಕೆ,चांगले आचरण
ಒಳ್ಳೆಯ ನಂಬಿಕೆ,चांगला विश्वास
ಉತ್ತಮ ಕಚೇರಿಗಳು,चांगली कार्यालये
ಸೌಹಾರ್ದ,सद्भावना
ಆಶ್ರಯಿಸು,शासन
ಆಡಳಿತ,कारभार
ಸರ್ಕಾರ,शासन
ಭಾರತ ಸರ್ಕಾರ,भारत सरकार
ಭಾರತ ಸರ್ಕಾರ ಕಾಳಜಿ,भारत सरकार चिंता
ಭಾರತ ಸರ್ಕಾರ,भारत सरकार उपक्रम
ಸರ್ಕಾರಿ ಪತ್ರಿಕೆ,सरकारी प्रेस
ಸರ್ಕಾರಿ ಸೇವಕರು ನಿಯಮಗಳನ್ನು ನಡೆಸುತ್ತಾರೆ,सरकारी नोकर नियम आयोजित करतात
ಸರ್ಕಾರಿ ಸೇವೆ,सरकारी सेवा
ಶ್ರೇಣೀಕರಣ,श्रेणीकरण
ದರ್ಜೆ,ग्रेड
ಶ್ರೇಣಗೀತೆ,ग्रेडिंग
ಪದವಿಧರ,पदवीधर
ಪದವಿ ವೇತನ,पदवीधर वेतन
ಪದವೀಧರ ತರಬೇತಿ,पदवीधर प्रशिक्षणार्थी
ಕಸಿ,कलम
ಭವ್ಯವಾದ,ग्रँड टोटल
ಅನುದಾನಿಸು,अनुदान
ಸಹಾಯ ಸಹಾಯ,अनुदान-सहाय्य
ದ್ರಾಕ್ಷಿ,द्राक्षे
ರಂಧ್ರ,आलेख
ಮಾಲ್ಪಶಾಸ್ತ್ರ,ग्राफोलॉजी
ಕೃತಜ್ಞ,कृतज्ञ
ಹಾಯಾಗಿತನ,कृतज्ञता
ಹಸುರು ಕೈ,हिरवा हात
ಶುಭಾಶಯ,शुभेच्छा
ಗದ್ದಲ,तक्रार
ತೀವ್ರವಾದ,गंभीर
ಒಟ್ಟು,स्थूल
ಒಟ್ಟು ಮೊತ್ತ,एकूण रक्कम
ಒಟ್ಟು ದುಷ್ಕೃತ್ಯ,एकूण गैरवर्तन
ಒಟ್ಟು ನಿರ್ಲಕ್ಷ್ಯ,एकूण दुर्लक्ष
ಒಟ್ಟು ಲಾಭ,निव्वळ नफा
ಒಟ್ಟು ಆದಾಯ,एकूण महसूल
ಒಟ್ಟು ಒಟ್ಟು,एकूण एकूण
ಅಪ್ರತಿಮ,निराधार
ನೆಲದ ಬಾಡಿಗೆ,ग्राउंड भाडे
ಮೈದಾನಗಳು,मैदान
ದೆವ್ವ,गट
ಗುಂಪು ಮತ್ತು ಶ್ರೇಣೀಕರಣ,गटबद्ध आणि ग्रेडिंग
ಖಾತರಿ,हमी
ಕೊಯ್ಲಗಾರ,हमी
ಕಾಪು,रक्षक
ಕಾವಲುಗಾರ,गार्ड फाईल
ರಕ್ಷಕ,पालक
ಅತಿಥ ಗೃಹ,गेस्ट हाऊस
ಮಾರ್ಗದರ್ಶಿ,मार्गदर्शन
ಮಾರ್ಗಸೂಚಿಗಳು,मार्गदर्शक तत्त्वे
ಅಪರಾಧ,दोषी
ಅಭ್ಯಾಸ,सवय
ಅಭ್ಯಾಸದ,सवय
ಅರ್ಧ ಹಳ್ಳ,अर्ध्या सुट्टीचा
ಅರ್ಧ ವೇತನ,अर्धा वेतन
ಸಭಾಂಗಣ,हॉल
ನಿಲ್ಲಿಸು,थांबवा
ಕೈ,हात
ಕೈಚೀಲ,हँडबिल
ಕೈಪುಳಿ,हँडबुक
ಅಂಗವಯ,अपंग
ನಿಭಾಯಿಸು,हँडल
ಕೈಮಗ್ಗ,हातमाग
ಕೈಗೆಟುಕುವ,सुलभ
ಕೈಗೊಪ್ಪಿಸು,हस्तांतरण
ಕೈಬರಹ,हस्ताक्षर
ಕಿರುಕುಳ,छळ
ಬಂದರು,हार्बर
ಕಠಿಣ ಪರಿಶ್ರಮ,कठोर कामगार
ಚರಂಡಿ,हार्डवेअर
ಕಷ್ಟಪಟ್ಟು ಕೆಲಸ,कठोर परिश्रम करणारा
ಎಳೆಯುವುದು,हाउलाज
ಕಸಕ,फेरीवाला
ಅಪಾಯ,धोका
ತಲೆ,डोके
ಮುಖ್ಯ ಕಛೇರಿ,मुख्य कार्यालय
ಪ್ರಧಾನ ಕಚೇರಿ,मुख्यालय
ಆರೋಗ್ಯ ಪ್ರಮಾಣಪತ್ರ,आरोग्य प्रमाणपत्र
ಕೇಳಿ,सुनावणी
ಕೇಳಿ,सुनावणी
ಭಾರೀ ವಾಹನ,जड वाहन
ಉತ್ತರಾಧಿಕಾರಿ,वारस
ಹಿಡಿದಿದ್ದರು,आयोजित
ಇದರೊಂದಿಗೆ,यासह
ಪರಂಪರೆ,हेरिटेज
