Punjabi,Telugu
ਸੁੱਕੇ ਸੋਲਡਰ,డ్రై టంకము
ਦੋਹਰੀ ਚੈਨਲ ਮੋਡ,ద్వంద్వ ఛానల్ మోడ్
ਡੱਬਿੰਗ,డబ్బింగ్
ਡੂਡ,డడ్
ਡੰਪ,డంప్
ਡੁਪਲੈਕਸ,డ్యూప్లెక్స్
ਅਵਧੀ,వ్యవధి
ਧੂੜ,దుమ్ము
ਡਸਟ ਬੱਗ,డస్ట్ బగ్
ਧੂੜ ਦਾ ਸਬੂਤ,డస్ట్ ప్రూఫ్
ਡੱਸਟਰ,డస్టర్
ਗਤੀਸ਼ੀਲ,డైనమిక్
ਗਤੀਸ਼ੀਲ ਬਿੱਟ ਅਲਾਟਮੈਂਟ,డైనమిక్ బిట్ కేటాయింపు
ਡਾਇਨਾਮਿਕ ਇੰਟਰਮੋਡੂਲੇਸ਼ਨ ਵਿਗਾੜ (ਮੱਧਮ),డైనమిక్ ఇంటర్మోడ్యులేషన్ వక్రీకరణ (DIM)
ਗਤੀਸ਼ੀਲ ਮਾਤਰਾ,డైనమిక్ పరిమాణీకరణ
ਗਤੀਸ਼ੀਲ ਰੇਂਜ,డైనమిక్ పరిధి
ਗਤੀਸ਼ੀਲ ਰੇਂਜ ਕੰਟਰੋਲ,డైనమిక్ పరిధి నియంత్రణ
ਡਾਇਨਾਮੋ,డైనమో
ਕੰਨ ਦਾ ਫੋਨ,చెవి ఫోన్
ਧਰਤੀ,భూమి
ਧਰਤੀ ਦਾ ਬਲੇਜ,భూమి ఉబ్బెత్తు
ਧਰਤੀ ਦਾ ਵਿਰੋਧ,భూమి నిరోధకత
ਧਰਤੀ ਦੀ ਰਾਡ,ఎర్త్ రాడ్
ਧਰਤੀ ਸੈਟੇਲਾਈਟ,ఎర్త్ ఉపగ్రహం
ਧਰਤੀ ਸਟੇਸ਼ਨ,ఎర్త్ స్టేషన్
ਧਰਤੀ ਦਾ ਟਰਮੀਨਲ,ఎర్త్ టెర్మినల్
ਕਮਾਈ,ఎర్తింగ్
ਗੂੰਜ,ఎకో
ਏਕੋ ਚੈਂਬਰ,ఎకో చాంబర్
ਐਡੀ ਮੌਜੂਦਾ,ఎడ్డీ కరెంట్
ਐਡੀ ਮੌਜੂਦਾ ਨੁਕਸਾਨ,ఎడ్డీ కరెంట్ నష్టం
ਕਿਨਾਰੇ ਦਾ ਮੀਟਰ,ఎడ్జ్వైస్ మీటర్
ਸੰਪਾਦਨ,ఎడిటింగ్
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਐਂਟੀਨਾ ਉਚਾਈ,ప్రభావవంతమైన యాంటెన్నా ఎత్తు
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਐਂਟੀਨਾ ਦੀ ਲੰਬਾਈ,ప్రభావవంతమైన యాంటెన్నా పొడవు
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਵੋਲਟੇਜ,ప్రభావవంతమైన వోల్టేజ్
ਕੁਸ਼ਲਤਾ,సామర్థ్యం
ਲਚਕੀਲਾ,స్థితిస్థాపకత
ਇਲੈਕਟ੍ਰਿਕ ਡਿਸਚਾਰਜ,విద్యుత్ ఉత్సర్గ
ਇਲੈਕਟ੍ਰਿਕ ਖੇਤਰ,ఎలక్ట్రిక్ ఫీల్డ్
ਇਲੈਕਟ੍ਰਿਕ ਫਲੈਸ਼,ఎలక్ట్రిక్ ఫ్లాష్
ਇਲੈਕਟ੍ਰਿਕ ਹੀਟਰ,విద్యుత్ హీటర్
ਇਲੈਕਟ੍ਰਿਕ ਮੀਟਰ,ఎలక్ట్రిక్ మీటర్
ਇਲੈਕਟ੍ਰਿਕ ਮੋਟਰ,విద్యుత్ మోటారు
ਇਲੈਕਟ੍ਰਿਕ ਸਦਮਾ,విద్యుదాఘాతం
ਇਲੈਕਟ੍ਰਿਕ ਸਪਾਰਕ,ఎలక్ట్రిక్ స్పార్క్
ਇਲੈਕਟ੍ਰੀਕਲ ਉਪਕਰਣ,విద్యుత్ ఉపకరణం
ਇਲੈਕਟ੍ਰੀਕਲ ਸ਼ੋਰ,విద్యుత్ శబ్దం
ਇਲੈਕਟ੍ਰੀਕਲ ਤੂਫਾਨ,విద్యుత్ తుఫాను
ਇਲੈਕਟਰੇਟਡ ਸੰਗੀਤ ਦੇ ਸਾਧਨ,విద్యుత్తుతో పనిచేసే సంగీత పరికరం
ਬਿਜਲੀ,విద్యుత్
ਬਿਜਲੀ ਸਪਲਾਈ,విద్యుత్ సరఫరా
ਇਲੈਕਟ੍ਰੋਡਾਇਨਾਮਿਕ,ఎలెక్ట్రోడైనమిక్
ਇਲੈਕਟ੍ਰੋਲਾਈਟਿਕ ਕੈਪਸੀਟਰ,ఎలక్ట్రోలైటిక్ కెపాసిటర్
ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ,విద్యుదయస్కాంత
ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਗੜਬੜੀ,విద్యుదయస్కాంత భంగం
ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਇੰਟਰਫ੍ਰੈਂਸ,విద్యుదయస్కాంత ఇంటర్‌ఫెరెన్స్
ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਸਪੈਕਟ੍ਰਮ,విద్యుదయస్కాంత వర్ణపటం
ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਵੇਵ,విద్యుదయస్కాంత తరంగం
ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਵੇਵ ਪ੍ਰਾਪਰ,విద్యుదయస్కాంత తరంగ ప్రచారం
ਇਲੈਕਟ੍ਰਾਨ ਮਲਟੀਪਲ ਪੋਸਟੋਟਿ .ਬ,ఎలక్ట్రాన్ మల్టిపుల్ ఫోటోట్యూబ్
ਇਲੈਕਟ੍ਰਾਨਿਕ ਕੈਲਕੁਲੇਟਰ,ఎలక్ట్రానిక్ కాలిక్యులేటర్
ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ (ਏਡੀਪੀ),ఎలక్ట్రనిక్ డేటా ప్రాసెసింగ్ (ఇడిపి)
ਇਲੈਕਟ੍ਰਾਨਿਕ ਮੇਲ (ਈ-ਮੇਲ),ఇ-మెయిల్
ਇਲੈਕਟ੍ਰਾਨਿਕ ਸਵਿਚਿੰਗ ਸਿਸਟਮ,ఎలక్ట్రానిక్ స్విచింగ్ సిస్టమ్
ਇਲੈਕਟ੍ਰਾਨਿਕਸ,ఎలక్ట్రానిక్స్
ਇਲੈਕਟ੍ਰੋਲੇਟਿੰਗ,ఎలక్ట్రోప్లేటింగ్
ਇਲੈਕਟ੍ਰੋਸਟੈਟਿਕ,ఎలెక్ట్రోస్టాటిక్
ਉੱਚਾਈ,ఎలివేషన్
ਏਮਬੇਡਡ,పొందుపరచబడింది
ਏਮਬੇਡਡ ਆਡੀਓ,పొందుపరిచిన ఆడియో
ਏਮਬੇਡਡ ਸਿਸਟਮ,పొందుపర్చిన వ్యవస్థ
ਚਿੰਨ੍ਹ,చిహ్నం
ਉਭਰ ਰਹੇ ਰੁਝਾਨ,అభివృద్ధి చెందుతున్న పోకడలు
ਨਿਕਾਸ,ఉద్గార
ਐਟਟਰ,ఉద్గారిణి
Emetter ਅਨੁਯਾਈ,ఉద్గారిణి అనుచరుడు
ਐਮੀਟਰ ਟਰਮੀਨਲ,ఉద్గారిణి టెర్మినల్
ਐਮੀਟਰ-ਬੇਸ-ਜੰਕਸ਼ਨ,ఉద్గారిణి-బేస్-జంక్షన్
ਯੋਗ,ఎనేబుల్
Enamelled ਤਾਰ,ఎనామెల్డ్ వైర్
ਐਨਕਾਈਰ,ఎన్‌సిఫర్
ਦੀਵਾਰ,ఆవరణ
ਏਨਕੋਡ,ఎన్కోడ్
ਏਨਕੋਡਰ,ఎన్కోడర్
ਏਨਕੋਡਿੰਗ,ఎన్కోడింగ్
ਐਨਕ੍ਰਿਪਸ਼ਨ,గుప్తీకరణ
ਅੰਤ ਦਾ ਨਿਸ਼ਾਨ,ముగింపు గుర్తు
ਆਖਰੀ ਉਪਭੋਗਤਾ,తుది వినియోగదారుడు
Energy ਰਜਾ,శక్తి
Energy ਰਜਾ ਫੈਲਾਉਣ,శక్తి వ్యాప్తి
Energy ਰਜਾ ਵੰਡ,శక్తి పంపిణీ
ਲਾਗੂ ਕਰਨ ਵਾਲਾ,అమలు
ਇੰਜਣ,ఇంజిన్
ਇੰਜੀਨੀਅਰ,ఇంజనీర్
ਇੰਜੀਨੀਅਰਿੰਗ,ఇంజనీరింగ్
ਇੰਜੀਨੀਅਰਿੰਗ ਸਟੋਰ,ఇంజనీరింగ్ స్టోర్
ਉੱਕਰੀ,చెక్కడం
ਵਧਾਓ,మెరుగుపరచండి
Encemmle,సమిష్టి
ਕੁੰਜੀ ਕੁੰਜੀ ਦਿਓ,కీని నమోదు చేయండి
ਐਂਟਰਪ੍ਰਾਈਜ਼ ਆਰਕੀਟੈਕਚਰ,ఎంటర్ప్రైజ్ ఆర్కిటెక్చర్
Allhalp,ఎంథాల్పీ
ਐਂਟਰੋਪੀ,ఎంట్రోపీ
ਐਂਟਰੋਪੀ ਕੋਡਿੰਗ,ఎంట్రోపీ కోడింగ్
ਐਂਟਰੋਪੀ ਰਿਡੰਡੈਂਸੀ,ఎంట్రోపీ రిడెండెన్సీ
ਬਰਾਬਰੀ,సమం
ਬਰਾਬਰੀ,ఈక్వలైజేషన్
ਬਰਾਬਰੀ,ఈక్వలైజర్
ਉਪਕਰਣ,పరికరాలు
ਉਪਕਰਣ ਕਵਰ,పరికరాల కవర్
ਬਰਾਬਰ,సమానం
ਮਿਟਾਓ,చెరిపివేయండి
ਸਿਰ,తల తొలగించండి
Ro ਿੱਜ,ఎరోషన్
ਗਲਤ,అవాంఛనీయ
ਗਲਤੀ,లోపం
ਕੰਟਰੋਲ ਕੋਡਿੰਗ ਨੂੰ ਕੰਟਰੋਲ,లోపం నియంత్రణ కోడింగ్
ਗਲਤੀ ਸੁਧਾਰ,లోపం దిద్దుబాటు
ਗਲਤੀ ਖੋਜ,లోపం గుర్తించడం
ਗਲਤੀ ਨਾਲ ਸੰਭਾਲਣਾ,లోపం నిర్వహణ
ਗਲਤੀ ਦੀ ਸੰਭਾਵਨਾ,లోపం సంభావ్యత
ਈਥਰਨੈੱਟ,ఈథర్నెట్
ਈਥਰਨੈੱਟ ਕੇਬਲ,ఈథర్నెట్ కేబుల్
ਯੂਗੇਨਿਕਸ,యూజెనిక్స్
ਖਾਲੀ ਕਰਦਾ ਹਾਂ,ఖాళీ చేయండి
ਐਕਸਚੇਂਜ,మార్పిడి
ਬਾਹਰ ਕੱ .ੋ,ఎక్సైటర్
ਚਲਾਓ,అమలు చేయండి
ਚੱਲਣ ਦਾ ਸਮਾਂ,అమలు సమయం
ਨਿਕਾਸ,ఎగ్జాస్ట్
ਨਿਕਾਸ,బయటకి దారి
ਫੈਲਿਆ,విస్తరించబడింది
ਫੈਲਾਅ ਵਾਲਵ,విస్తరణ వాల్వ్
ਪ੍ਰਯੋਗ,ప్రయోగం
ਮਾਹਰ ਪ੍ਰਣਾਲੀ,నిపుణుల వ్యవస్థ
ਪੜਚੋਲ,అన్వేషించండి
ਐਕਸਪਲੋਰਰ,ఎక్స్‌ప్లోరర్
ਐਕਸਪੋ (ਪ੍ਰਦਰਸ਼ਨੀ),గుడ్డ
ਬਿਜਲੀ ਸਪਲਾਈ ਦਾ ਵਿਸਥਾਰ,విద్యుత్ సరఫరా పొడిగింపు
ਬਾਹਰੀ ਨਿਯੰਤਰਣ,బాహ్య నియంత్రణ
ਬਾਹਰੀ ਮੈਮੋਰੀ,బాహ్య మెమరీ
ਬਾਹਰੀ ਸਟੋਰੇਜ,బాహ్య నిల్వ
ਬਾਹਰੀ ਧਾਗਾ,బాహ్య థ్రెడ్
ਐਬਸਟਰੈਕਟ,సారం
ਐਕਸਟ੍ਰੋਨੈੱਟ,ఎక్స్‌ట్రానెట్
ਮਨਘੜਤ,కల్పించండి
ਪਹਿਲੂ,ముఖభాగం
ਪੱਖ,ఫేస్‌సిమైల్
ਕਾਰਕ,కారకం
ਫੇਡ,వాడిపోవు
ਮਧਮ ਪੈ ਜਾਣਾ,ఫేడ్ ఇన్
ਫਿੱਕਾ ਪੈ ਜਾਣਾ,వెళ్లి పోవడం
Fder,ఫేడర్
ਫੇਡਿੰਗ,క్షీణించడం
ਫੇਡਿੰਗ ਜ਼ੋਨ,క్షీణిస్తున్న జోన్
ਫੈਨਟਮ (= ਫੈਂਟਮ),ఫాంటమ్
ਫਾਸਟ ਫਾਰਿਅਰ ਟਰਾਂਸਫਾਰਮ (ਐਫਐਫਟੀ) ਐਲਗੋਰਿਦਮ,ఫాస్ట్ ఫోరియర్ ట్రాన్స్ఫార్మ్ (FFT) అల్గోరిథం
ਘਾਤਕ ਗਲਤੀ,తీవ్రమైన దోషం
ਨੁਕਸ,తప్పు
ਵਿਸ਼ੇਸ਼ਤਾ,లక్షణం
ਫੀਡ,ఫీడ్
ਸੁਝਾਅ,అభిప్రాయం
ਫੀਡਬੈਕ ਐਂਪਲੀਫਾਇਰ,ఫీడ్‌బ్యాక్ యాంప్లిఫైయర్
ਫੀਡਬੈਕ ਸਰਕਟ,ఫీడ్‌బ్యాక్ సర్క్యూట్
ਫੀਡਬੈਕ ਵੋਲਟੇਜ,ఫీడ్‌బ్యాక్ వోల్టేజ్
ਫੀਡਰ,ఫీడర్
ਫੀਡਰ ਕੇਬਲ,ఫీడర్ కేబుల్
ਫੀਡਰ ਝੌਂਪੜੀ,ఫీడర్ హట్
ਫੀਡਰ ਲਾਈਨ,ఫీడర్ లైన్
ਫੀਡਰ ਸਿਸਟਮ,ఫీడర్ వ్యవస్థ
ਫੀਡਰ ਤਾਰ,ఫీడర్ వైర్
ਫਾਈਬਰ,ఫైబర్
ਫਾਈਬਰ ਆਪਟਿਕਸ,ఫైబర్ ఆప్టిక్స్
ਵਫ਼ਾਦਾਰੀ,విశ్వసనీయత
ਵਫ਼ਾਦਾਰੀ ਸੀਮਾ ਦਾ ਵਾਧਾ,విశ్వసనీయత పరిధి పొడిగింపు
ਖੇਤਰ,ఫీల్డ్
ਫੀਲਡ ਡਰਾਈਵ,ఫీల్డ్ డ్రైవ్
ਫੀਲਡ ਪ੍ਰਭਾਵ ਟ੍ਰਾਂਸਿਸਟੋਰ,ఫీల్డ్ ఎఫెక్ట్ ట్రాన్సిస్టర్
ਖੇਤ ਦੀ ਤਾਕਤ,క్షేత్ర బలం
ਫੀਲਡ ਤਾਕਤ ਮੀਟਰ,ఫీల్డ్ బలం మీటర్
ਫੀਲਡ ਪਾਵਰ ਸਰਵੇਖਣ,ఫీల్డ్ స్ట్రెంత్ సర్వే
ਚਿੱਤਰ,మూర్తి
ਮੈਰਿਟ ਦਾ ਚਿੱਤਰ,మెరిట్ యొక్క సంఖ్య
ਤੰਦੂਰ,ఫిలమెంట్
ਫਾਈਲ,ఫైల్
ਫਾਈਲ ਸਰਵਰ,ఫైల్ సర్వర్
ਫਾਈਲ ਸਿਸਟਮ,ఫైల్ సిస్టమ్
ਫਿਲਰ,ఫిల్లర్
ਫਿਲਮ ਰਿਕਾਰਡਰ,ఫిల్మ్ రికార్డర్
ਫਿਲਮ ਦੀ ਗਤੀ,ఫిల్మ్ స్పీడ్
ਫਿਲਟਰ,ఫిల్టర్
ਫਿਲਟਰ ਚੋਕ,ఫిల్టర్ చౌక్
ਫਿਲਟਰ ਸਰਕਟ,ఫిల్టర్ సర్క్యూట్
ਫਿਲਟਰਿੰਗ,ఫిల్టరింగ్
ਵਧੀਆ ਟਿ ing ਨਿੰਗ ਨਿਯੰਤਰਣ,చక్కటి ట్యూనింగ్ నియంత్రణ
ਸੀਮਤ ਖੇਤਰ,పరిమిత క్షేత్రం
ਅੱਗ ਦੀ ਕੰਧ,ఫైర్ వాల్
ਫਾਇਰਫਾਕਸ,ఫైర్‌ఫాక్స్
ਫਾਇਰਿੰਗ ਕੋਣ,ఫైరింగ్ కోణం
ਫਰਮਵੇਅਰ,ఫర్మ్‌వేర్
ਫਿਟਿੰਗਜ਼,ఫిట్టింగులు
ਸਥਿਰ ਬਿੰਦੂ ਚਾਰਟ,స్థిర పాయింట్ చార్ట్
ਸਥਿਰ ਬਿੰਦੂ ਆਈਟਮ,స్థిర పాయింట్ అంశం
ਫਲੈਸ਼,ఫ్లాష్
ਫਲੈਟ,ఫ్లాట్
ਫਲਿੱਕਰ,ఫ్లికర్
ਫਲਿਪ ਫਲਾਪ,ఫ్లిప్ ఫ్లాప్
ਫਲੋਟ ਵਾਲਵ,ఫ్లోట్ వాల్వ్
ਫਲੋਟਿੰਗ,తేలియాడే
ਫਲੋਟਿੰਗ ਬੈਟਰੀ,ఫ్లోటింగ్ బ్యాటరీ
ਫਲੋਟਿੰਗ ਪੁਆਇੰਟ,ఫ్లోటింగ్ పాయింట్
ਫਲੋਟਿੰਗ ਪੋਰਟ,ఫ్లోటింగ్ పోర్ట్
ਹੜ੍ਹ ਦੀ ਰੌਸ਼ਨੀ,అతి ప్రకాశవంతమైన దీపం
ਹੜ੍ਹ ਦੀ ਰੋਸ਼ਨੀ,వరద లైటింగ్
ਫਲੋਰ,అంతస్తు
ਫਲਾਪੀ,ఫ్లాపీ
ਫਲੋ ਚਾਰਟ,ఫ్లో చార్ట్
ਉਤਰਾਅ-ਚੜ੍ਹਾਅ,హెచ్చుతగ్గులు
ਤਰਲ,ద్రవం
ਫਲੋਰੋਸੈਂਟ ਲੈਂਪ,ఫ్లూరోసెంట్ దీపం
ਫਲੋਰੋਸੈਂਟ ਟਿ .ਬ,ఫ్లోరోసెంట్ ట్యూబ్
ਖੜੋਕ,అల్లాడు
ਫਲੈਕਸ,ఫ్లక్స్
ਫਲੈਕਸ ਲਿੰਕਜ,ఫ్లక్స్ అనుసంధానం
ਐਫਐਮ ਨੈੱਟਵਰਕ,FM నెట్‌వర్క్
Fm ਟਾਵਰ,FM టవర్
ਫੋਕਸ,దృష్టి
ਫੋਕਸ ਨਿਯੰਤਰਣ,ఫోకస్ కంట్రోల్
ਫੋਕਸਿੰਗ,ఫోకస్
ਫੋਕਸਿੰਗ ਚੁੰਬਕ,ఫోకస్ చేసే అయస్కాంతం
ਧੁੰਦ,పొగమంచు
ਫੁਆਇਲ,రేకు
ਵਾਪਸ ਫੋਲਡ ਕਰੋ,తిరిగి భాగాల్లో
ਫੋਲਡ ਡਿਪੋਲ,ముడుచుకున్న ద్విధ్రువం
ਫੋਲਡਰ,ఫోల్డర్
ਫੁਟੇਜ,ఫుటేజ్
ਫੁੱਟਰ,ఫుటరు
ਜ਼ਬਰਦਸਤੀ,బలవంతపు డోలనం
ਜ਼ਬਰਦਸਤੀ ਹਵਾਦਾਰੀ,బలవంతపు వెంటిలేషన్
ਜ਼ਬਰਦਸਤੀ ਵਾਈਬ੍ਰੇਸ਼ਨ,బలవంతపు వైబ్రేషన్
ਫੋਰਜ,ఫోర్జ్
ਫਾਰਮੈਟ,ఫార్మాట్
ਫਾਰਮੈਟ ਬਦਲਣਾ,ఫార్మాట్ షిఫ్టింగ్
ਫਾਰਮੈਟ ਧੁਨਾਂ,ఫార్మాట్ ట్యూన్లు
ਫਾਰਮੈਟਿੰਗ,ఫార్మాటింగ్
ਅੱਗੇ ਬਿਆਸ,ఫార్వర్డ్ బయాస్
ਅੱਗੇ ਪੱਖਪਾਤ,ఫార్వర్డ్ బయాస్డ్
ਅੱਗੇ ਵਰਤਮਾਨ,ఫార్వర్డ్ కరెంట్
ਅੱਗੇ ਦਿਸ਼ਾ,ఫార్వర్డ్ డైరెక్షన్
ਅੱਗੇ ਦਾ ਵਿਰੋਧ,ఫార్వర్డ్ రెసిస్టెన్స్
ਫੌਰਿਅਰ ਟਰਾਂਸਫਾਰਮ,ఫోరియర్ ట్రాన్స్ఫార్మ్
ਫ੍ਰੈਕਟਲ,ఫ్రాక్టల్
ਟੁੱਟਣਾ,ఫ్రాగ్మెంటేషన్
ਫਰੇਮ ਫਰੇਮ,ఫ్రేమ్
ਫਰੇਮ ਫਾਰਮੈਟਿੰਗ,ఫ్రేమ్ ఫార్మాటింగ్
ਸਮਕਾਲੀ ਸਮਾਵਾਸ,ఫ్రేమ్ సింక్రోనిజర్
ਫਰੇਮਿੰਗ,ఫ్రేమింగ్
ਮੁਫਤ ਇਲੈਕਟ੍ਰੌਨ,ఉచిత ఎలక్ట్రాన్
ਖਾਲੀ ਥਾਂ ਦਾ ਨੁਕਸਾਨ,ఖాళీ స్థల నష్టం
ਖਾਲੀ ਥਾਂ ਦਾ ਰੋਕਥਾਮ ਦਾ ਨੁਕਸਾਨ,ఖాళీ స్థలం మార్గం నష్టం
ਬਾਰੰਬਾਰਤਾ,తరచుదనం
ਬਾਰੰਬਾਰਤਾ ਅਲਾਟਮੈਂਟ,ఫ్రీక్వెన్సీ కేటాయింపు
ਬਾਰੰਬਾਰਤਾ ਤਬਦੀਲੀ,ఫ్రీక్వెన్సీ ఛేంజర్
ਬਾਰੰਬਾਰਤਾ ਕਨਵਰਟਰ,తరంగ స్థాయి మార్పిని
ਬਾਰੰਬਾਰਤਾ ਕਾ ter ਂਟਰ,ఫ్రీక్వెన్సీ కౌంటర్
ਬਾਰੰਬਾਰਤਾ ਵਿਗਾੜ,ఫ్రీక్వెన్సీ వక్రీకరణ
ਬਾਰੰਬਾਰਤਾ ਡਿਵਾਈਡਰ,ఫ్రీక్వెన్సీ డివైడర్
ਬਾਰੰਬਾਰਤਾ ਡੋਮੇਨ,ఫ్రీక్వెన్సీ డొమైన్
ਬਾਰੰਬਾਰਤਾ ਡਬਲਰ,ఫ్రీక్వెన్సీ డబుల్
ਬਾਰੰਬਾਰਤਾ ਸੰਚਾਲਨ,ఫ్రీక్వెన్సీ మాడ్యులేషన్
ਬਾਰੰਬਾਰਤਾ ਮਾਨੀਟਰ,ఫ్రీక్వెన్సీ మానిటర్
ਬਾਰੰਬਾਰਤਾ ਮਲਟੀਪਲੈਕਸ,ఫ్రీక్వెన్సీ మల్టీప్లెక్స్
ਬਾਰੰਬਾਰਤਾ ਗੁਣਕ,ఫ్రీక్వెన్సీ గుణకం
ਬਾਰੰਬਾਰਤਾ ਦੀ ਰੇਂਜ,ఫ్రీక్వెన్సీ పరిధి
ਬਾਰੰਬਾਰਤਾ ਜਵਾਬ,ఫ్రీక్వెన్సీ స్పందన
ਬਾਰੰਬਾਰਤਾ ਸ਼ਿਫਟ,ఫ్రీక్వెన్సీ షిఫ్ట్
ਬਾਰੰਬਾਰਤਾ ਸਪੈਕਟ੍ਰਮ,ఫ్రీక్వెన్సీ స్పెక్ట్రం
