Gujarati,Assamese
મર્યાદિત સમૂહ,সসীম গোট
મર્યાદિત વેગ,সসীম বেগ
મર્યાદિત વોલ્યુમ,সসীম আয়তন
ફિટિંગ,ফিটিং
વળાંકનું ફિટિંગ,বক্ৰৰ ফিটিং
સીધી રેખાનું ફિટિંગ,সৰলৰেখাৰ ফিটিং
નિશ્ચિત બિંદુ પ્રમેય,স্থিৰ বিন্দু উপপাদ্য
નિશ્ચિત નમૂના,স্থিৰ নমুনা
ફ્લાઇટ વેગ,উৰণৰ বেগ
ફ્લોટિંગ પોઈન્ટ અંકગણિત,ভাসমান বিন্দু গাণিতিক
ફ્લોટિંગ પોઈન્ટ સિસ્ટમ,ফ্লটিং পইণ্ট চিষ্টেম
ફ્લો ચાર્ટ,ফ্ল&#39; চাৰ্ট
પ્રવાહ વેગ,প্ৰবাহৰ বেগ
પ્રવાહી ગતિશીલતા,তৰল গতিবিদ্যা
ફોકલ,focal
કેન્દ્રીય તાર,ফোকাচ কৰ্ড
કેન્દ્રીય અંતર,ফোকাচ দূৰত্ব
ફોકલ લંબાઈ,ফোকাচ দৈৰ্ঘ্য
ફોકસ,ধ্যান কেন্দ্ৰিত
પગ,ফুট
લંબનો પગ,লম্বৰ ফুট
ગુરુત્વાકર્ષણ બળ,মাধ্যাকৰ্ষণ বল
આગાહી,পূৰ্বাভাস কৰা
સૂત્ર,সূত্ৰ
ઘડવું,প্ৰস্তুত কৰা
રચના,প্ৰস্তুতি
આગળ તફાવત,ফৰৱাৰ্ড পাৰ্থক্য
ફોરવર્ડ ઇન્ટરપોલેશન,ফৰৱাৰ্ড ইন্টাৰপ&#39;লেচন
ગણિતનો પાયો,গণিতৰ ভেটি
ફોરિયરનું વિશ્લેષણ,ফুৰিয়েৰৰ বিশ্লেষণ
ફોરિયરની શ્રેણી,ফুৰিয়েৰৰ ছিৰিজ
ફોરિયરનું પરિવર્તન,ফুৰিয়েৰৰ ৰূপান্তৰ
અપૂર્ણાંક,ভগ্নাংশ
અપૂર્ણાંક સંકલન,ভগ্নাংশ স্থানাংক
અપૂર્ણાંક સંખ્યા,ভগ্নাংশ সংখ্যা
અપૂર્ણાંક પ્રોગ્રામિંગ,ভগ্নাংশ প্ৰগ্ৰেমিং
મુક્ત માર્ગ,মুক্ত পথ
મુક્ત વેક્ટર,মুক্ত ভেক্টৰ
આવર્તન,কম্পনাংক
આવર્તન કૉલમ,কম্পাঙ্ক স্তম্ভ
આવર્તન વળાંક,কম্পাঙ্ক বক্ৰ
આવર્તન વિતરણ,কম্পাঙ্ক বিতৰণ
આવર્તન હિસ્ટોગ્રામ,কম্পাঙ্ক হিষ্টোগ্ৰাম
ઘટનાની આવર્તન,সংঘটিত হোৱাৰ কম্পাঙ্ক
આવર્તન બહુકોણ,কম্পাঙ্ক বহুভুজ
આવર્તન કોષ્ટક,কম্পাঙ্ক টেবুল
ફ્રસ્ટમ,frustum
પિરામિડનું ફ્રસ્ટમ,এটা পিৰামিডৰ frustum
વલયની નિરાશા,এটা গোলকৰ frustum
સંપૂર્ણ વિસ્તરણ,সম্পূৰ্ণ সম্প্ৰসাৰণ
કાર્ય,অনুষ্ঠান
કાર્યાત્મક વિશ્લેષણ,কাৰ্য্যকৰী বিশ্লেষণ
મૂળભૂત,মৌলিক
મૂળભૂત પ્રમેય,মৌলিক উপপাদ্য
બીજગણિતનું મૂળભૂત પ્રમેય,বীজগণিতৰ মৌলিক উপপাদ্য
આકાશગંગા,তাৰকাৰাজ্য
ગેલોઈસ ક્ષેત્ર,গেল&#39;ইছ ফিল্ড
ગેલોઈસ જૂથ,গেল&#39;ইছ গ্ৰুপ
જુગારનો વિનાશ,জুৱাৰীৰ ধ্বংসাৱশেষ
રમત અને ખસેડો,খেল আৰু গতি
તકની રમત,খেলৰ সুযোগ
ડાઇસની રમત,পাশাৰ খেল
રમતો સિદ્ધાંત,গেম তত্ত্ব
સંપૂર્ણ યાદ સાથે રમતો,নিখুঁত ৰিকালৰ সৈতে গেমসমূহ
રમત મૂલ્ય,গেম মূল্য
ગામા કાર્ય,গামা ফাংচন
ગૌસ-આર્ગાન્ડ પ્લેન,গাউছ-আৰ্গাণ্ড সমতল
ગૌસીયન વળાંક,গাউছিয়ান বক্ৰ
ગૌસિયન નાબૂદી,গাউছিয়ান এলিমিনেচন
ગૌસિયન વિમાન,গাউছিয়ান সমতল
ગૌસ-જોર્ડન ઘટાડો,গাউছ-জৰ্ডান হ্ৰাস
સામાન્ય કેસ,সাধাৰণ গোচৰ
સામાન્ય કન્વર્જન્સ પ્રમેય,সাধাৰণ অভিসৰণ উপপাদ্য
સામાન્ય સમીકરણ,সাধাৰণ সমীকৰণ
સામાન્ય પરિબળ,সাধাৰণ কাৰক
સામાન્ય સ્વરૂપ,সাধাৰণ ৰূপ
સામાન્ય સૂત્ર,সাধাৰণ সূত্ৰ
સામાન્ય રમત,সাধাৰণ খেল
સામાન્ય અનુમાન,সাধাৰণ অনুমান
સામાન્ય અભિન્ન,সাধাৰণ অখণ্ড
સામાન્યીકરણ,সাধাৰণীকৰণ
સામાન્યકૃત સહયોગી કાયદો,সাধাৰণীকৃত সংগত আইন
સામાન્યકૃત સાતત્ય પૂર્વધારણા,সাধাৰণীকৃত ধাৰাবাহিকতা অনুমান
સામાન્યકૃત બહિર્મુખ કાર્ય,সাধাৰণীকৃত উত্তল ফলন
સામાન્યકૃત કોઓર્ડિનેટ્સ,সাধাৰণীকৃত স্থানাংক
સામાન્યકૃત eigen મૂલ્ય સમસ્યા,সাধাৰণীকৃত আইগেন মূল্যৰ সমস্যা
સામાન્ય કન્વર્જન્સ પ્રમેય,সাধাৰণ অভিসৰণ উপপাদ্য
સામાન્ય સમીકરણ,সাধাৰণ সমীকৰণ
સામાન્ય પરિબળ,সাধাৰণ কাৰক
સામાન્ય સ્વરૂપ,সাধাৰণ ৰূপ
સામાન્ય સૂત્ર,সাধাৰণ সূত্ৰ
સામાન્ય રમત,সাধাৰণ খেল
સામાન્ય અનુમાન,সাধাৰণ অনুমান
સામાન્ય અભિન્ન,সাধাৰণ অখণ্ড
સામાન્યીકરણ,সাধাৰণীকৰণ
સામાન્યકૃત સહયોગી કાયદો,সাধাৰণীকৃত সংগত আইন
સામાન્યકૃત સાતત્ય પૂર્વધારણા,সাধাৰণীকৃত ধাৰাবাহিকতা অনুমান
સામાન્યકૃત બહિર્મુખ કાર્ય,সাধাৰণীকৃত উত্তল ফলন
સામાન્યકૃત કોઓર્ડિનેટ્સ,সাধাৰণীকৃত স্থানাংক
સામાન્યકૃત eigen મૂલ્ય સમસ્યા,সাধাৰণীকৃত আইগেন মূল্যৰ সমস্যা
સામાન્ય નામ,জেনেৰিক নাম
સપાટીની જાતિ,পৃষ্ঠৰ প্ৰজাতি
જીઓડેસિક,জিঅ&#39;ডেচিক
ભૌમિતિક,জ্যামিতিক
ભૌમિતિક બાંધકામ,জ্যামিতিক নিৰ্মাণ
ભૌમિતિક સરેરાશ,জ্যামিতিক গড়
ભૌમિતિક ગુણાકાર,জ্যামিতিক বহুগুণতা
ભૌમિતિક સંભાવના,জ্যামিতিক সম্ভাৱনা
ભૌમિતિક પ્રગતિ,জ্যামিতিক অগ্ৰগতি
ભૌમિતિક શ્રેણી,জ্যামিতিক শৃংখলা
ભૌમિતિક આકાર,জ্যামিতিক আকৃতি
ભૌમિતિક અંકગણિત શ્રેણી,জ্যামিতিক গাণিতিক শৃংখলা
ભૂમિતિ,জ্যামিতি
વૈશ્વિક મહત્તમ,গোলকীয় সৰ্বোচ্চ
વૈશ્વિક મિલકત,গোলকীয় সম্পত্তি
વૈશ્વિક લઘુત્તમ,গোলকীয় নূন্যতম
વૈશ્વિક શ્રેષ્ઠ,গোলকীয় অনুকূল
વૈશ્વિક મિલકત,গোলকীয় সম্পত্তি
વૈશ્વિક કાઠી બિંદુ,গ্লোবেল চেডেল পইণ্ট
યોગ્યતા,ফিটৰ ভালপোৱা
ગ્રેડ સહસંબંધ,গ্ৰেড সম্পৰ্ক
ગ્રેડ કરેલ ડેટા,গ্ৰেড কৰা তথ্য
ઢાળ,গ্ৰেডিয়েন্ট
ઢાળ ઘનતા,গ্ৰেডিয়েন্ট ঘনত্ব
રેખાનો ઢાળ,ৰেখাৰ গ্ৰেডিয়েণ্ট
વેગનો ઢાળ,বেগৰ গ্ৰেডিয়েণ্ট
ઢાળ વેક્ટર,গ্ৰেডিয়েন্ট ভেক্টৰ
ઢાળ વેગ,গ্ৰেডিয়েন্ট বেগ
ગ્રેડિંગ,গ্ৰেডিং
ગ્રેડિંગ વિશ્લેષણ,গ্ৰেডিং বিশ্লেষণ
ગ્રામ,গ্ৰাম
ગ્રામ નિર્ણાયક,গ্ৰাম নিৰ্ণায়ক
ગ્રામ - શ્મિટ ઓર્થોગોનલાઇઝેશન પ્રક્રિયા,গ্ৰাম - শ্বমিট অৰ্থগনালাইজেচন প্ৰক্ৰিয়া
ભવ્ય સરેરાશ,গ্ৰেণ্ড মিন
કુલ,সৰ্বমুঠ
ગ્રાફ,গ্ৰাফ
ગ્રાફિક,গ্ৰাফিক
ગ્રાફિકલ,গ্ৰাফিকেল
ગ્રાફિકલ ગણતરી,চিত্ৰাঙ্কিত গণনা
ગ્રાફિકલ બાંધકામ,গ্ৰাফিকেল নিৰ্মাণ
