Tamil,Kannada
கோப்பு சேமிப்பு,ಫೈಲ್ ಸಂಗ್ರಹಣೆ
கோப்பு அமைப்பு,ಫೈಲ್ ರಚನೆ
கோப்பு முறை,ಕಡತ ವ್ಯವಸ್ಥೆ
கோப்பு பரிமாற்றம்,ಫೈಲ್ ವರ್ಗಾವಣೆ
கோப்பு பரிமாற்ற நெறிமுறை (FTP),ಫೈಲ್ ವರ್ಗಾವಣೆ ಪ್ರೋಟೋಕಾಲ್ (FTP)
வடிகட்டி,ಫಿಲ್ಟರ್
இறுதி நிலை,ಅಂತಿಮ ಸ್ಥಿತಿ
கண்டுபிடிக்க,ಕಂಡುಹಿಡಿಯಿರಿ
வரையறுக்கப்பட்ட நிலை இயந்திரம்,ಸೀಮಿತ ಸ್ಥಿತಿಯ ಯಂತ್ರ
தீ சுவர்,ಬೆಂಕಿ ಗೋಡೆ
நிலைபொருள்,ಫರ್ಮ್ವೇರ್
முதலில் வருபவர்களுக்கு முன்னுரிமை,ಮೊದಲು ಬಂದವರಿಗೆ ಮೊದಲ ಸೇವೆ
முதல் தலைமுறை கணினி,ಮೊದಲ ತಲೆಮಾರಿನ ಕಂಪ್ಯೂಟರ್
ஃபர்ஸ்ட் இன் ஃபர்ஸ்ட் அவுட் (FIFO),ಫಸ್ಟ್ ಇನ್ ಫಸ್ಟ್ ಔಟ್ (FIFO)
முதல் வரிசை தர்க்கம்,ಮೊದಲ ಆದೇಶದ ತರ್ಕ
முதல் வரிசை கோட்பாடு,ಮೊದಲ ಆದೇಶದ ಸಿದ್ಧಾಂತ
நிலையான பகிர்வு,ಸ್ಥಿರ ವಿಭಾಗ
கொடி,ಧ್ವಜ
நெகிழ்வான வட்டு,ಹೊಂದಿಕೊಳ್ಳುವ ಡಿಸ್ಕ್
நெகிழ் வட்டு,ಫ್ಲಾಪಿ ಡಿಸ್ಕ್
நெகிழ் வட்டு இயக்கி (Fdd),ಫ್ಲಾಪಿ ಡಿಸ್ಕ್ ಡ್ರೈವ್ (ಎಫ್ಡಿಡಿ)
ஓட்ட விளக்கப்படம்,ಹರಿವಿನ ಚಾರ್ಟ್
கட்டுப்பாட்டு ஓட்டம்,ನಿಯಂತ್ರಣದ ಹರಿವು
பறிப்பு,ಫ್ಲಶ್
கோப்புறை,ಫೋಲ್ಡರ್
எழுத்துரு,ಫಾಂಟ್
எழுத்துரு குடும்பம்,ಫಾಂಟ್ ಕುಟುಂಬ
வெளிநாட்டு விசை,ವಿದೇಶಿ ಕೀ
வடிவம்,ರೂಪ
முறையான மொழி,ಔಪಚಾರಿಕ ಭಾಷೆ
முறையான அமைப்பு,ಔಪಚಾರಿಕ ವ್ಯವಸ್ಥೆ
வடிவம்,ಸ್ವರೂಪ
வடிவமைத்தல்,ಫಾರ್ಮ್ಯಾಟಿಂಗ್
ஃபோர்ட்ரான்,ಫೋರ್ಟ್ರಾನ್
fortran நிரலாக்க,ಫೋರ್ಟ್ರಾನ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್
முன்னோக்கி சாய்வு,ಫಾರ್ವರ್ಡ್ ಸ್ಲ್ಯಾಷ್
நான்காம் தலைமுறை கணினி,ನಾಲ್ಕನೇ ತಲೆಮಾರಿನ ಕಂಪ್ಯೂಟರ್
துண்டு,ತುಣುಕು
சட்டகம்,ಚೌಕಟ್ಟು
இலவச வலை,ಉಚಿತ ನಿವ್ವಳ
இலவச மென்பொருள் அடித்தளம்,ಉಚಿತ ಸಾಫ್ಟ್‌ವೇರ್ ಅಡಿಪಾಯ
இலவச சேமிப்பு,ಉಚಿತ ಸಂಗ್ರಹಣೆ
இலவச மென்பொருள்,ಫ್ರೀವೇರ್
முன் முனை,ಮುಂಭಾಗದ ತುದಿ
முன் குழு,ಮುಂಭಾಗದ ಫಲಕ
செயல்பாடு,ಕಾರ್ಯ
செயல்பாட்டு விசை,ಕಾರ್ಯ ಕೀ
செயல்பாடு குறிப்பு,ಕಾರ್ಯ ಉಲ್ಲೇಖ
செயல்பாட்டு சார்பு,ಕ್ರಿಯಾತ್ಮಕ ಅವಲಂಬನೆ
செயல்பாட்டு சோதனை,ಕ್ರಿಯಾತ್ಮಕ ಪರೀಕ್ಷೆ
தெளிவற்ற தர்க்கம்,ಅಸ್ಪಷ್ಟ ತರ್ಕ
தெளிவற்ற தொகுப்பு,ಅಸ್ಪಷ್ಟ ಸೆಟ್
ஆதாயம்,ಲಾಭ
விளையாட்டு மரம்,ಆಟದ ಮರ
இடைவெளி பாத்திரம்,ಅಂತರದ ಪಾತ್ರ
குப்பை,ಕಸ
குப்பை சேகரிப்பு,ಕಸ ಸಂಗ್ರಹಣೆ
குப்பை சேகரிப்பு,ಕಸ ಸಂಗ್ರಹಣೆ
குப்பையில் குப்பை (GIGO),ಕಸದಲ್ಲಿ ಕಸ (GIGO)
வாயில்,ಗೇಟ್
நுழைவாயில்,ಗೇಟ್ವೇ
பொது திட்டம்,ಸಾಮಾನ್ಯ ಕಾರ್ಯಕ್ರಮ
பொது திட்டம்,ಸಾಮಾನ್ಯ ಕಾರ್ಯಕ್ರಮ
பொது நோக்கம் கணினி,ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ಕಂಪ್ಯೂಟರ್
பொது நோக்கம் கணினி,ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ಕಂಪ್ಯೂಟರ್
பொது பதிவு,ಸಾಮಾನ್ಯ ನೋಂದಣಿ
பொதுமைப்படுத்தல்,ಸಾಮಾನ್ಯೀಕರಣ
பொதுமைப்படுத்தல்,ಸಾಮಾನ್ಯೀಕರಣ
பொது நோக்க மொழி,ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ಭಾಷೆ
பொது நோக்க இயக்க முறைமை,ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ಕಾರ್ಯಾಚರಣಾ ವ್ಯವಸ್ಥೆ
பொது நோக்கப் பதிவேடு,ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ನೋಂದಣಿ
உருவாக்கப்பட்ட பிழை,ಸೃಷ್ಟಿಸಿದ ದೋಷ
செயல்பாடு உருவாக்கும்,ಕಾರ್ಯವನ್ನು ಉತ್ಪಾದಿಸುತ್ತದೆ
பொதுவான வகுப்பு,ಸಾಮಾನ್ಯ ವರ್ಗ
பொதுவான செயல்பாடு,ಸಾಮಾನ್ಯ ಕಾರ್ಯ
பொதுப்பெயர்,ಸಾಮಾನ್ಯ ಹೆಸರು
ஜிகோ,ಗಿಗೋ
உலகளாவிய,ಜಾಗತಿಕ
உலகளாவிய குறியீடு,ಜಾಗತಿಕ ಕೋಡ್
உலகளாவிய பூட்டு,ಜಾಗತಿಕ ಲಾಕ್
உலகளாவிய நெட்வொர்க்,ಜಾಗತಿಕ ನೆಟ್ವರ್ಕ್
உலகளாவிய நெட்வொர்க்,ಜಾಗತಿಕ ನೆಟ್ವರ್ಕ್
உலகளாவிய பயனர்,ಜಾಗತಿಕ ಬಳಕೆದಾರ
உலகளாவிய மாறி,ಜಾಗತಿಕ ವೇರಿಯಬಲ್
உலகமயமாக்கல்,ಜಾಗತೀಕರಣ
கோபர்,ಗೋಫರ್
கோபர் வாடிக்கையாளர்,ಗೋಫರ್ ಕ್ಲೈಂಟ್
கோபர் சர்வர்,ಗೋಫರ್ ಸರ್ವರ್
கோபர் தளம்,ಗೋಫರ್ ಸೈಟ್
கோபர் விண்வெளி,ಗೋಫರ್ ಸ್ಪೇಸ್
அழகான சீரழிவு,ಆಕರ್ಷಕವಾದ ಅವನತಿ
இலக்கண சரிபார்ப்பவர்,ವ್ಯಾಕರಣ ಪರೀಕ್ಷಕ
இலக்கணம் நேர்த்தியான வெளியேற்றம்,ವ್ಯಾಕರಣ ಆಕರ್ಷಕವಾದ ನಿರ್ಗಮನ
பெரும் மொத்தம்,ದೊಡ್ಡ ಒಟ್ಟು
வரைபடம்,ಗ್ರಾಫ್
வரைபடம் வரைதல்,ಗ್ರಾಫ್ ಪ್ಲಾಟಿಂಗ್
வரைகலை பாத்திரம்,ಗ್ರಾಫಿಕ್ ಪಾತ್ರ
வரைகலை கட்டுப்படுத்தி,ಗ್ರಾಫಿಕ್ ನಿಯಂತ್ರಕ
வரைகலை தரவு அமைப்பு,ಗ್ರಾಫಿಕ್ ಡೇಟಾ ರಚನೆ
வரைகலை காட்சி நிரல்,ಗ್ರಾಫಿಕ್ ಪ್ರದರ್ಶನ ಕಾರ್ಯಕ್ರಮ
கிராஃபிக் காட்சி தீர்மானம்,ಗ್ರಾಫಿಕ್ ಪ್ರದರ್ಶನ ರೆಸಲ್ಯೂಶನ್
வரைகலை மொழி,ಗ್ರಾಫಿಕ್ ಭಾಷೆ
வரைகலை மொழி,ಗ್ರಾಫಿಕ್ ಭಾಷೆ
வரைகலை குழு,ಗ್ರಾಫಿಕ್ ಫಲಕ
வரைகலை அனிமேஷன்,ಚಿತ್ರಾತ್ಮಕ ಅನಿಮೇಷನ್
வரைகலை இடைமுக வடிவம் (GIF),ಚಿತ್ರಾತ್ಮಕ ಇಂಟರ್ಫೇಸ್ ಫಾರ್ಮ್ಯಾಟ್ (GIF)
வரைகலை பயனர் இடைமுகம் (GUI),ಚಿತ್ರಾತ್ಮಕ ಬಳಕೆದಾರ ಇಂಟರ್ಫೇಸ್ (GUI)
கிராபிக்ஸ்,ಗ್ರಾಫಿಕ್ಸ್
கிராபிக்ஸ் பயன்பாடு,ಗ್ರಾಫಿಕ್ಸ್ ಅಪ್ಲಿಕೇಶನ್
கிராபிக்ஸ் கர்சர்,ಗ್ರಾಫಿಕ್ಸ್ ಕರ್ಸರ್
கிராபிக்ஸ் முறை,ಗ್ರಾಫಿಕ್ಸ್ ಮೋಡ್
கிராபிக்ஸ் தொகுப்பு,ಗ್ರಾಫಿಕ್ಸ್ ಪ್ಯಾಕೇಜ್
வரைகலை மென்பொருள்,ಗ್ರಾಫಿಕ್ಸ್ ಸಾಫ್ಟ್‌ವೇರ್
வரைகலை மென்பொருள்,ಗ್ರಾಫಿಕ್ಸ್ ಸಾಫ್ಟ್‌ವೇರ್
வரைகலை மென்பொருள் தொகுப்பு,ಗ್ರಾಫಿಕ್ಸ್ ಸಾಫ್ಟ್‌ವೇರ್ ಪ್ಯಾಕೇಜ್
சாம்பல் அளவு,ಬೂದು ಪ್ರಮಾಣದ
பேராசை முறை,ದುರಾಸೆಯ ವಿಧಾನ
grep,grep
கட்டம்,ಗ್ರಿಡ್
கட்ட விளக்கப்படம்,ಗ್ರಿಡ್ ಚಾರ್ಟ್
கட்டம் கம்ப்யூட்டிங்,ಗ್ರಿಡ್ ಕಂಪ್ಯೂಟಿಂಗ್
கட்டம் பண்பேற்றம்,ಗ್ರಿಡ್ ಮಾಡ್ಯುಲೇಶನ್
தரை அலை,ನೆಲದ ಅಲೆ
குழு,ಗುಂಪು
குழு முகவரி,ಗುಂಪು ವಿಳಾಸ
குழு குறியீடு,ಗುಂಪು ಕೋಡ್
குழு தொடர்பு,ಗುಂಪು ಸಂವಹನ
குழு தொடர்பு,ಗುಂಪು ಸಂವಹನ
குழு அடையாளம்,ಗುಂಪು ಗುರುತಿಸುವಿಕೆ
குழு பெயர்,ತಂಡದ ಹೆಸರು
குழுபொருள்,ಗ್ರೂಪ್‌ವೇರ್
வளர்ச்சி,ಬೆಳವಣಿಗೆ
காவலர்,ಕಾವಲುಗಾರ
வழிகாட்டப்பட்ட ஊடகங்கள்,ಮಾರ್ಗದರ್ಶಿ ಮಾಧ್ಯಮ
துப்பாக்கி சிப்,ಗನ್ಜಿಪ್
ஊடுருவு,ಹ್ಯಾಕ್
ஹேக்கர்,ಹ್ಯಾಕರ್
ஹேக்கர் அகராதி,ಹ್ಯಾಕರ್ ನಿಘಂಟು
அரை சேர்ப்பான்,ಅರ್ಧ ಆಡ್ಡರ್
அரை பாலம்,ಅರ್ಧ ಸೇತುವೆ
அரை இரட்டை,ಅರ್ಧ ಡ್ಯುಪ್ಲೆಕ್ಸ್
அரை இரட்டை வரி,ಅರ್ಧ ಡ್ಯುಪ್ಲೆಕ್ಸ್ ಲೈನ್
அரை இரட்டை முறை,ಅರ್ಧ ಡ್ಯುಪ್ಲೆಕ್ಸ್ ಮೋಡ್
பாதி தீவிரம்,ಅರ್ಧ ತೀವ್ರತೆ
அரை திசைவி,ಅರ್ಧ ರೂಟರ್
அரை கழிப்பான்,ಅರ್ಧ ಕಳೆಯುವವರು
அரை டோனிங்,ಅರ್ಧ ಟೋನಿಂಗ್
அரை வார்த்தை,ಅರ್ಧ ಪದ
வலிமிகுந்த சுழற்சி,ಹ್ಯಾಮಿಲ್ಟೋನಿಯಸ್ ಚಕ್ರ
ஹாமிங் குறியீடு,ಹ್ಯಾಮಿಂಗ್ ಕೋಡ್
கை,ಕೈ
கை நகல்,ಕೈ ಪ್ರತಿ
கைப்பிடி,ಹ್ಯಾಂಡಲ್
கையாளுதல்,ನಿರ್ವಹಣೆ
தொங்கும்,ತೂಗುಹಾಕು
மகிழ்ச்சி வலை,ಸಂತೋಷದ ನಿವ್ವಳ
கடின நகல் சாதனம்,ಹಾರ್ಡ್ ಕಾಪಿ ಸಾಧನ
வன் வட்டு,ಹಾರ್ಡ್ ಡಿಸ್ಕ್
ஹார்ட் டிஸ்க் செயலிழப்பு,ಹಾರ್ಡ್ ಡಿಸ್ಕ್ ಕ್ರ್ಯಾಶ್
கடினமான பிழை,ಕಠಿಣ ದೋಷ
வன்பொருள் ஓட்டம் கட்டுப்பாடு,ಯಂತ್ರಾಂಶ ಹರಿವಿನ ನಿಯಂತ್ರಣ
இசைவான,ಹಾರ್ಮೋನಿಕ್
ஹார்மோனிக் சராசரி,ಹಾರ್ಮೋನಿಕ್ ಸರಾಸರಿ
ஹாஷ்,ಹ್ಯಾಶ್
ஹாஷ் வரைபடம்,ಹ್ಯಾಶ್ ರೇಖಾಚಿತ್ರ
ஹாஷ் அட்டவணை,ಹ್ಯಾಶ್ ಟೇಬಲ್
ஹாஷிங் நுட்பம்,ಹ್ಯಾಶಿಂಗ್ ತಂತ್ರ
தலைப்பு,ಶಿರೋಲೇಖ
குவியல்,ರಾಶಿ
குவியல் வகை,ರಾಶಿ ರೀತಿಯ
உதவி,ಸಹಾಯ
உதவி திரை,ಸಹಾಯ ಪರದೆ
ஹெல்ப்நெட்,ಸಹಾಯವಾಣಿ
ஹெர்ட்ஸ்,ಹರ್ಟ್ಜ್
ஹூரிஸ்டிக்,ಹ್ಯೂರಿಸ್ಟಿಕ್
ஹூரிஸ்டிக் முறை,ಹ್ಯೂರಿಸ್ಟಿಕ್ ವಿಧಾನ
பதின்ம எண்கள்,ಹೆಕ್ಸಾಡೆಸಿಮಲ್ ಸಂಖ್ಯೆಗಳು
மறைக்கப்பட்ட வரி,ಗುಪ್ತ ಸಾಲು
படிநிலை தரவு தளம்,ಕ್ರಮಾನುಗತ ಡೇಟಾ ಬೇಸ್
படிநிலை கோப்பு முறைமை,ಕ್ರಮಾನುಗತ ಫೈಲ್ ಸಿಸ್ಟಮ್
படிநிலை நிலப்பரப்பு,ಶ್ರೇಣೀಕೃತ ಸ್ಥಳಾಕೃತಿ
உயர் மட்ட மொழி,ಉನ್ನತ ಮಟ್ಟದ ಭಾಷೆ
அதிக நினைவக பகுதி,ಹೆಚ್ಚಿನ ಮೆಮೊರಿ ಪ್ರದೇಶ
உயர் செயல்திறன்,ಹೆಚ್ಚಿನ ಕಾರ್ಯಕ್ಷಮತೆ
தாக்கியது,ಹಿಟ್
வீதம்,ಹಿಟ್ ದರ
வெற்றி விகிதம்,ಹಿಟ್ ಅನುಪಾತ
துளை,ರಂಧ್ರ
முகப்பு அடைவு,ಹೋಮ್ ಡೈರೆಕ್ಟರಿ
முகப்பு பக்கம்,ಮುಖಪುಟ
ஒரே மாதிரியான ஒருங்கிணைப்பு,ಏಕರೂಪದ ನಿರ್ದೇಶಾಂಕ
ஹாப்,ಹಾಪ್
ஹாப் எண்ணிக்கை,ಹಾಪ್ ಎಣಿಕೆ
கொம்பு,ಕೊಂಬು
ஹோஸ்ட் கணினி,ಹೋಸ್ಟ್ ಕಂಪ್ಯೂಟರ್
ஹோஸ்ட் கணினி,ಹೋಸ್ಟ್ ಕಂಪ್ಯೂಟರ್
புரவலன் மொழி,ಹೋಸ್ಟ್ ಭಾಷೆ
சூடான சாவி,ಬಿಸಿ ಕೀ
ஹைப்பர் டெக்ஸ்ட் மார்க்அப் மொழி (HTML),ಹೈಪರ್ ಟೆಕ್ಸ್ಟ್ ಮಾರ್ಕ್ಅಪ್ ಭಾಷೆ (HTML)
கருதுகோள்,ಕಲ್ಪನೆ
நான் போட்,ನಾನು ಪಾಡ್
I/O தாங்கல்,I/O ಬಫರ್
I/O போர்ட்,I/O ಪೋರ್ಟ್
I/O அலகு,I/O ಘಟಕ
அடையாளங்காட்டி,ಗುರುತಿಸುವಿಕೆ
அடையாளம்,ಗುರುತು
படம்,ಚಿತ್ರ
பட சென்சார்,ಚಿತ್ರ ಸಂವೇದಕ
தாக்க அச்சுப்பொறி,ಪ್ರಭಾವ ಮುದ್ರಕ
தடை,ಪ್ರತಿರೋಧ
கட்டாய நிரல் மொழி,ಕಡ್ಡಾಯ ಪ್ರೋಗ್ರಾಂ ಭಾಷೆ
கட்டாய அறிக்கை,ಕಡ್ಡಾಯ ಹೇಳಿಕೆ
மறைமுக முகவரி,ಸೂಚ್ಯ ವಿಳಾಸ
சாத்தியமற்ற நிகழ்வு,ಅಸಾಧ್ಯ ಘಟನೆ
செயலற்ற முனை,ನಿಷ್ಕ್ರಿಯ ನೋಡ್
முரண்பாடு,ಅಸಂಗತತೆ
அதிகரிப்பு,ಹೆಚ್ಚಳ
குறியீட்டு,ಸೂಚ್ಯಂಕ
குறியீட்டு தரவு உருப்படி,ಸೂಚ್ಯಂಕ ಡೇಟಾ ಐಟಂ
குறியீட்டு கோப்பு,ಸೂಚ್ಯಂಕ ಫೈಲ್
குறியீட்டு பதிவு,ಸೂಚ್ಯಂಕ ರಿಜಿಸ್ಟರ್
குறியீட்டு வரிசை,ಸೂಚ್ಯಂಕ ಅನುಕ್ರಮ
குறியிடப்பட்ட முகவரி,ಸೂಚ್ಯಂಕ ವಿಳಾಸ
குறியிடப்பட்ட மொழி,ಸೂಚ್ಯಂಕ ಭಾಷೆ
அட்டவணைப்படுத்தப்பட்ட வரிசை கோப்பு,ಸೂಚ್ಯಂಕ ಅನುಕ್ರಮ ಫೈಲ್
அட்டவணைப்படுத்தப்பட்ட வரிசைமுறை sccess முறை (ISAM),ಸೂಚ್ಯಂಕ ಅನುಕ್ರಮ ಸ್ಕ್ಸೆಸ್ ವಿಧಾನ (ISAM)
மறைமுக முகவரி,ಪರೋಕ್ಷ ಸಂಬೋಧನೆ
