Bengali,Malayalam
"biprism, biprism","ബിപ്രിസം, ബൈപ്രിസം"
bipropellant,ബൈപ്രൊപെല്ലന്റ്
"biquartz, biquartz","biquartz, biquartz"
কোজিকা,കൊജിക
পাখির হাড় ভেদ করা,പക്ഷി അസ്ഥി തുളയ്ക്കൽ
সেতু সংশোধনকারী,പാലം റക്റ്റിഫയർ
সেতু লাইন,പാലം ലൈൻ
বার্ডস আই মাল্টিপ্লেট রেফ্রিজারেটর,പക്ഷിയുടെ ഐ മൾട്ടിപ്ലേറ്റ് റഫ്രിജറേറ്റർ
ডবল প্রতিসরণ,ഇരട്ട അപവർത്തനം
বায়ারফ্রিংজেন্ট ফলক,ദ്വിമുഖ ഫലകം
পরিষ্কার ভিউফাইন্ডার,വൃത്തിയുള്ള വ്യൂഫൈൻഡർ
biphasic চরিত্র,ദ്വിമുഖ സ്വഭാവം
দুই-পর্যায়ের মাল্টিভাইব্রেটর,രണ്ട്-ഘട്ട മൾട്ടിവൈബ്രേറ്റർ
বাইফেস সুইচিং সার্কিট,ബൈഫേസ് സ്വിച്ചിംഗ് സർക്യൂട്ട്
দুই-পর্যায়ের ইউনিট,രണ്ട്-ഘട്ട യൂണിറ്റ്
দ্বিমুখী রাডার,ദ്വിദിശ റഡാർ
"দ্বোয়াঙ্ক* (বাইনারী সংখ্যা), আনি, বার্মিজ, টক","ഡ്വയങ്ക്* (ബൈനറി അക്കങ്ങൾ), അനി, ബർമീസ്, ടുക്ക്"
"কালো, কৃষ্ণ, কালো জাত","കറുപ്പ്, കൃഷ്ണ, കറുത്ത ജാതി"
সাদা পিঠ কৃষ্ণ,വെളുത്ത പുറം കൃഷ്ണ
কালো শরীর,കറുത്ത ശരീരം
কৃষ্ণকা কোটর,കൃഷ്ണക കോട്ടോർ
কালো শরীরের বিকিরণ,കറുത്ത ശരീര വികിരണം
কালো শরীরের তাপমাত্রা,കറുത്ത ശരീര താപനില
কালো বাক্স,കറുത്ത പെട്ടി
"ব্ল্যাকবাল্ব থার্মোমিটার, ব্ল্যাক বাল্ব থার্মোমিটার","ബ്ലാക്ക് ബൾബ് തെർമോമീറ്റർ, ബ്ലാക്ക് ബൾബ് തെർമോമീറ്റർ"
কৃষ্ণ সংকোচন,കൃഷ്ണ കംപ്രഷൻ
"অন্ধকার গর্ত, কালো গর্ত","ഇരുണ്ട ദ്വാരം, തമോദ്വാരം"
চোখ বাঁধা মেকানিক্স,ബ്ലൈൻഡ്ഫോൾഡ് മെക്കാനിക്സ്
অদৃশ্য আলো,അദൃശ്യ വെളിച്ചം
কালো ঋণ,കറുത്ത വായ്പ
কৃষ্ণ নিউক্লিয়াস,കൃഷ്ണ ന്യൂക്ലിയസ്
"তিমিরায়ণ, রেডিও তিমিরায়ণ","തിമിരായൻ, റേഡിയോ തിമിരായൻ"
টাইমিরিয়ান প্রভাব,ടൈമേറിയൻ പ്രഭാവം
timirion স্তর,ടിമിരിയൻ ലെവൽ
ইজেকশন পালস,അപ്രത്യക്ഷമാകുന്ന പൾസ്
পক্ষপাত শেষ,അവസാന പക്ഷപാതം
কৃষ্ণ সম্পদ,കൃഷ്ണ സമ്പത്ത്
কালো বিকিরণ,കറുത്ത വികിരണം
কৃষ্ণ সংকেত,കൃഷ്ണ സിഗ്നൽ
হস্তক্ষেপ বিপরীত,ഇടപെടൽ വിപരീതം
"কালো ছাভিকর, কৃষ্ণ ছাভিকর","കറുത്ത ചവിക്കാർ, കൃഷ്ണ ചാവിക്കാർ"
কৃষ্ণ সাদা মুভি,കൃഷ്ണ വൈറ്റ് സിനിമ
ব্ল্যাকবার্নের পেন্ডুলাম,ബ്ലാക്ക്ബേൺസ് പെൻഡുലം
অন্ধকার রিসিভার,ഇരുണ്ട റിസീവർ
অ কালো সংকেত,നോൺ ബ്ലാക്ക് സിഗ്നൽ
অ কালো অঞ্চল,നോൺ ബ്ലാക്ക് സോൺ
পাখা আকৃতির অ্যান্টেনা,ഫാൻ ആകൃതിയിലുള്ള ആന്റിന
ভ্যান গতির অনুপাত,വാന വേഗത അനുപാതം
"ফাঁকা, অসম্পূর্ণ, ফাঁকা","ശൂന്യം, അപൂർണ്ണം, ശൂന്യം"
ফাঁকা ঠিকানা,ശൂന്യമായ വിലാസം
ফাঁকা এলাকা,ശൂന്യമായ പ്രദേശം
ফাঁকা কলাম স্বীকৃতি,ശൂന്യമായ കോളം തിരിച്ചറിയൽ
চরম বিষণ্নতা,കടുത്ത വിഷാദം
"ফাঁকা পরীক্ষা, ফাঁকা পরীক্ষা","ശൂന്യമായ പരീക്ഷണം, ശൂന്യമായ പരീക്ഷണം"
শূন্যপদ,ഒഴിവ്
ফাঁকা পরীক্ষা ফাঁকা পরীক্ষা,ബ്ലാങ്ക് ടെസ്റ്റ് ബ്ലാങ്ക് ടെസ്റ്റ്
কভার পূরণ,കവർ പൂരിപ്പിക്കുക
আবরণ,മൂടുക
ক্যাসকেডিং প্রভাব,കാസ്കേഡിംഗ് പ്രഭാവം
"ফাঁকা স্লট, আনমডুলেটেড স্লট","ശൂന്യമായ സ്ലോട്ട്, മോഡുലേറ്റ് ചെയ്യാത്ത സ്ലോട്ട്"
বাতিল,അസാധുവാക്കൽ
নির্মূল স্তর,ഉന്മൂലനം നില
বাদ চিহ্নিতকারী,ഒഴിവാക്കൽ മാർക്കർ
ইজেকশন পালস,അപ്രത്യക്ഷമാകുന്ന പൾസ്
"বিস্ফোরণ, দমকা, বিস্ফোরণ, বিস্ফোরণ (রোগ)","സ്ഫോടനം, ആഘാതം, സ്ഫോടനം, സ്ഫോടനം (രോഗം)"
বিস্ফোরণ তরঙ্গ,സ്ഫോടന തരംഗം
ব্ল্যাটার ফোন,ബ്ലാറ്റ്നർ ഫോൺ
"পরিবর্ধক সমতল, ত্বরক (সম্পাদনা), পরিবর্ধক (v.)","ആംപ്ലിഫൈയിംഗ് പ്ലെയിൻ, ആക്സിലറേറ്റർ (എഡി.), ആംപ്ലിഫൈയിംഗ് (വി.)"
"secretory, bleeder, secretory","രഹസ്യം, ബ്ലീഡർ, രഹസ്യം"
গোপন প্রবাহ,രഹസ്യ സ്ട്രീം
গোপনীয় প্রতিরোধ,രഹസ്യ പ്രതിരോധം
সিক্রেটরি ইনহিবিটার,സ്രവിക്കുന്ന ഇൻഹിബിറ്റർ
"ব্লিডার-টারবাইন, সিক্রেটরি টারবাইন","ബ്ലീഡർ-ടർബൈൻ, രഹസ്യ ടർബൈൻ"
গোপনীয় সাদা,സ്രവിക്കുന്ന വെള്ള
কালাশ,കലാഷ്
শব্দরোধী ক্যামেরা,സൗണ്ട് പ്രൂഫ് ക്യാമറ
"ছদ্মবেশী, অন্ধ","വേഷംമാറി, അന്ധൻ"
অন্ধ টুল মরীচি প্রক্রিয়া,ബ്ലൈൻഡ് ടൂൾ ബീം മെക്കാനിസം
অন্ধ এলাকা,അന്ധമായ പ്രദേശം
অন্ধ বোমাবাজি সিস্টেম,അന്ധമായ ബോംബിംഗ് സംവിധാനം
অন্ধ বিমান চালনা,അന്ധമായ വ്യോമയാനം
অন্ধ,അന്ധത
অন্ধ নেভিগেশন,അന്ധമായ നാവിഗേഷൻ
অন্ধ বেগ,അന്ധമായ വേഗത
"কনফোকাল মাইক্রোস্কোপ, ব্লিঙ্ক মাইক্রোস্কোপ","കൺഫോക്കൽ മൈക്രോസ്കോപ്പ്, ബ്ലിങ്ക് മൈക്രോസ്കോപ്പ്"
জ্বলজ্বলে আলো,മിന്നുന്ന വെളിച്ചം
শিমার,മിന്നിത്തിളങ്ങുക
ব্লিপ,ബ്ലിപ്പ്
তুষারঝড় শীর্ষ,മഞ്ഞുവീഴ്ചയുടെ മുകളിൽ
ক্লাস্টার গণনা,ക്ലസ്റ്റർ എണ്ണം
ব্লক ব্যান্ড,ബ്ലോക്ക് ബാൻഡ്
ব্লচ সমীকরণ,ബ്ലോച്ച് സമവാക്യം
ব্লক ফাংশন,ബ്ലോക്ക് പ്രവർത്തനം
ব্লোচের উপপাদ্য,ബ്ലോച്ചിന്റെ സിദ്ധാന്തം
ব্লক ম্যুরাল,ബ്ലോക്ക് ചുവർചിത്രം
ব্লক প্রাচীর গতি,തടയുക മതിൽ വേഗത
সম্প্রদায়,സമൂഹം
সম্প্রদায় অ্যান্টেনা,കമ്മ്യൂണിറ്റി ആന്റിന
ব্লক কোড,ബ്ലോക്ക് കോഡ്
ব্লক ক্যাপাসিটর,ബ്ലോക്ക് കപ്പാസിറ്റർ
ব্লক ডায়াগ্রাম,ബ്ലോക്ക് ഡയഗ്രം
বিভাজন,വിഭജനം
ব্লকিং প্রতিবন্ধকতা,തടസ്സം തടയൽ
অবরুদ্ধ গ্রিড কীিং,തടഞ്ഞ ഗ്രിഡ് കീയിംഗ്
"ব্লক, ব্লক, ব্লক","തടയുക, തടയുക, തടയുക"
ব্লকিং কর্ম,തടയൽ പ്രവർത്തനം
প্রতিরোধক ক্যাপাসিটর,റെസിസ്റ്റർ കപ്പാസിറ്റർ
প্রতিরোধক ক্যাপাসিটর,തടയൽ കപ്പാസിറ്റർ
বাধা স্তর,തടസ്സം നില
বাধা স্তর কোষ,തടസ്സം പാളി സെൽ
ব্লকিং অসিলেটর,തടയുന്ന ഓസിലേറ്റർ
ব্লক সময়,ബ്ലോക്ക് സമയം
প্যারাফিন ব্লকিং পয়েন্ট,പാരഫിൻ തടയൽ പോയിന്റ്
বাধা অনুপাত,തടസ്സപ്പെടുത്തൽ അനുപാതം
