Telugu,Hindi
ఎక్టోపిక్ గర్భం,अपस्थानिक सगर्भता
ఎక్టోథెర్మ్,बाह्योष्मी
ఎక్టోథెర్మిక్,बाह्योष्मी
అంచు ప్రభావం,कोर प्रभाव
అంచు జాతులు,कोर जाति
ప్రభావవంతమైన స్ట్రోక్,"प्रभावी आघात, प्रभावी स्ट्रोक"
ఎఫెక్టర్,कार्यकर
ఎఫెక్టర్,प्रभावी
ఎఫెరెంట్,अपवाही
ఎఫెరెంట్ ఆర్టెరియోల్,अपवाही धमनिका
సమర్థత సూచిక,दक्षता सूचकांक
ప్రసరించే,बहिःस्राव
ప్రసరించే చికిత్సా ప్లాంట్ (ఇటిపి),बहिःस्राव उपचार संयंत्र (ई.टी.पी)
ప్రవాహం,बहिर्वाह
Egsted,बहिःक्षेपित
గుడ్డు,"अंड, अंडा"
గుడ్డు ఉపకరణం,अंड-उपकरण
అహం సెంట్రిజం,"आत्मकेंद्रिकता, अहंकेंद्रिकता"
ఐకార్నియా క్రాసిప్స్,आइकॉर्निया क्रेसिपीज
స్ఖలనం వాహిక,स्खलन वाहिनी
ఎల్ నినో ప్రభావం,एल निन्यो प्रभाव
ఎలియోప్లాస్ట్,"तेलद लवक, इलाओप्लास्ट"
ఎలాస్మోబ్రాంచ్,एलास्मोब्रैंक
సాగే ఫైబర్,प्रत्यास्थ रेशा
సాగే శక్తి,प्रत्यास्थ बल
స్థితిస్థాపకత,प्रत्यास्थता
ఎలాస్టిన్,इलास्टिन
ఎలాటర్,इलेटर
ఎలక్ట్రిక్ ఫీల్డ్,विद्युत् क्षेत्र
ఎలక్ట్రిక్ ఇల్యూమినేటర్,विद्युत् प्रदीपक
ఎలక్ట్రిక్ ఆర్గాన్,विद्युत् अंग
విద్యుత్ ఉత్సర్గ,विद्युत् विसर्जन
విద్యుత్ సంభావ్య వ్యత్యాసం,विद्युत् विभवांतर
ఎలక్ట్రికల్ సినాప్సే,विद्युत् अभिक्रमण
గుండె కంపన (ఇజిజిజి,विद्युत्हृद्लेख
ఎలక్ట్రో కార్డియోగ్రాఫ్,विद्युत्हृद्लेखी
ఎలక్ట్రో కార్డియోగ్రఫీ,विद्युत्हृद्लेखन
ఎలక్ట్రోకెమికల్ ప్రోటాన్ గ్రేడియంట్,विद्युत् रासायनिक प्रोटोन प्रवणता
ఎలెక్ట్రోఎన్సెఫలోగ్రామ్,विद्युत् मस्तिष्क लेख
ఎలెక్ట్రోఎన్సెఫలోగ్రఫీ,विद्युत् मस्तिष्क लेखन
ఎలక్ట్రోజెనిక్,विद्युत जनित
విద్యుదయస్కాంత లెన్స్,विद्युत्चंबकीय लेन्स
విద్యుదయస్కాంత వికిరణం,विद्युत चुंबकीय विकिरण
విద్యుదయస్కాంత సిద్ధాంతం,विद्युत चुंबकीय सिद्धांत
ఎలక్ట్రాన్ అంగీకారం,इलेक्ट्रॉन ग्राही
ఎలక్ట్రాన్ బాంబు దాడులు,इलेक्ट्रॉन बमबारी
ఎలక్ట్రాన్ లోపం,न्यून-इलेक्ट्रॉन
ఎలక్ట్రాన్ దాత,इलेक्ट्रॉन दाता
ఎలక్ట్రాన్ మైక్రోస్కోప్,इलेक्ट्रॉन सूक्ष्मदर्शी
ఎలక్ట్రాన్ పారదర్శకత,इलेक्ट्रॉन पारदर्शिता
ఎలక్ట్రాన్ రవాణా గొలుసు,इलेक्ट्रॉन अभिगमन शृंखला
ఎలక్ట్రాన్ రవాణా వ్యవస్థ,इलेक्ट्रॉन अभिगमन तंत्र
ఎలెక్ట్రోనెగేటివ్,"ऋणविद्युत्, ऋणविद्युती"
ఎలెక్ట్రోనెగేటివ్ అణువు,ऋणविद्युत् परमाणु
ఎలక్ట్రానిక్ వ్యర్థాలు,इलेक्ट्रॉनिक अपशिष्ट
