Punjabi,Telugu
ਕਾਰਪਸ ਲਯੂਟਮ,కార్పస్ లూటియం
ਕਾਰਪੋਸੀਓਸਮ,కార్పస్ స్పాంజియోసమ్
ਕਾਰਪਸ ਸਟ੍ਰੇਟਮ,కార్పస్ స్ట్రియాటం
ਕੋਰੋਡ,క్షీణించింది
ਕੋਰਟੇਕਸ,కార్టెక్స్
ਕੋਰਟੀਕਲ ਨੇਫਰਨ,కార్టికల్ నెఫ్రాన్
ਕੋਰਟੀਕੋਸਟੀਟਰੋਨ,కార్టికోస్టెరాన్
ਕੋਰਟੀਕੋਫਿਕ,కార్టికోట్రోఫిక్
ਕੋਰਟੀਸੋਲ,కార్టిసాల్
ਕੋਰਟੀਸੋਨ,కార్టిసోన్
ਕੋਰਵੋਸ,కార్వస్
ਕੋਰੀਮ,Corymb
ਬ੍ਰਹਿਮੰਡ ਮੂਲ,విశ్వ మూలం
ਬ੍ਰਹਿਮੰਡੀ ਰੇ,కాస్మిక్ రే
ਕੋਸ਼ਨ,కాస్మిడ్
ਕੋਸਮੋਜ਼ੋਆਨ ਸਿਧਾਂਤ,కాస్మోజోవాన్ సిద్ధాంతం
ਕਪਾਹ ਦਾ ਬੋਲਾ ਕੀੜਾ,కాటన్ బోల్వార్మ్
ਕਾਉਂਸਲਿੰਗ,కౌన్సెలింగ్
ਵਿਰੋਧੀ ਪ੍ਰਣਾਲੀ,కౌంటర్-కరెంట్ సిస్టమ్
ਚਚੇਰਾ ਭਰਾ ਵਿਆਹ,కజిన్ వివాహం
ਸਹਿਕਾਰਤਾ,సమయోజనీయ బంధం
ਕਵਰ,కవర్
ਐਪੀਥੀਲੀਅਮ ਨੂੰ covering ੱਕਣਾ,ఎపిథీలియం కవర్
ਕਾਉਪਰ ਦੀ ਗਲੈਂਡ,కౌపర్స్ గ్రంథి
ਕੋਕਸ਼ਾ,కాక్సా
ਕੋਕਸ਼ਾ,కాక్సా
ਕੋਕਸਾਲ ਹੱਡੀ,కాక్సల్ ఎముక
ਕੋਕਸਾਲ ਪ੍ਰਕਿਰਿਆ,కాక్సల్ ప్రక్రియ
ਕਰੈਕ,క్రాక్
ਕਰੈਕਰ ਬਲੇਸਟਿੰਗ,క్రాకర్ బ్లాస్టింగ్
ਕਰੈਨਿਅਲ ਹੱਡੀ,కపాల ఎముక
ਕ੍ਰੇਨੀਅਲ ਮੈਨਿੰਜ,కపాల మెనింజెస్
ਕਰੈਨਿਅਲ ਨਰਵ,కపాల నాడి
ਕ੍ਰੇਨੀਆੋਸਕਲ ਆਉਟਫਲੋ,క్రానియోసాక్రాల్ low ట్‌ఫ్లో
ਕ੍ਰੈਨਿਅਮ,కపాలం
ਕ੍ਰਾਸੁਲਾਸਾਨ ਐਸਿਡ ਮੈਟਾਬੋਲਿਜ਼ਮ,క్రాసూలేసియన్ యాసిడ్ జీవక్రియ
ਕਰੇਫਿਸ਼,క్రే ఫిష్
ਕਰੀਏਟੀਨਾਈਨ,క్రియేటినిన్
ਜੀਵ,జీవి
ਕਰੀਪਰ,లత
ਕਾਨਾ,క్రెన్యులేషన్
ਕਾਨਾ,క్రెన్యులేషన్
ਕ੍ਰਿਸਟਸੀਅਸ ਪੀਰੀਅਡ,క్రెటేషియస్ కాలం
ਕ੍ਰਿਟੀਨੀਵਾਦ,క్రెటినిజం
ਕ੍ਰਿਪਾ-ਡੂ-ਚੈਟ ਸਿੰਡਰੋਮ,క్రి-డు-చాట్ సిండ్రోమ్
ਕਰਸਟੇ,క్రిస్టే
ਨਾਜ਼ੁਕ ਲਿੰਕ ਸਪੀਸੀਜ਼,క్లిష్టమైన లింక్ జాతులు
ਨਾਜ਼ੁਕ ਪ੍ਰਕਿਰਿਆ,క్లిష్టమైన ప్రక్రియ
ਆਲੋਚਨਾਤਮਕ ਤੌਰ 'ਤੇ ਖ਼ਤਰੇ ਵਾਲੀਆਂ ਕਿਸਮਾਂ,విమర్శనాత్మకంగా అంతరించిపోతున్న జాతులు
ਫਸਲ,పంట
ਫਸਲੀ ਇੰਜੀਨੀਅਰਿੰਗ,పంట ఇంజనీరింగ్
ਕ੍ਰੌਲੈਂਡ,పంట భూములు
ਕਰਾਸ,క్రాస్
ਕਰਾਸ ਪ੍ਰਜਨਨ,క్రాస్ బ్రీడింగ్
ਕਰਾਸ-ਬ੍ਰਿਜ,క్రాస్-బ్రిడ్జ్
ਕਰਾਸ ਨਾਲ ਜੁੜਿਆ,క్రాస్ లింక్
ਪਰਾਗ ਲਗਾਇਆ,క్రాస్ పరాగసంపర్కం
ਕਰਾਸ ਪਰਾਗਿਤਣ,క్రాస్ పరాగసంపర్కం
ਪਾਰ ਕਰ ਰਿਹਾ ਹੈ,దాటి వెళ్ళడం
ਕਰਾਟਾਲੀਆ,క్రోటేరియా
ਕਰੌਟਨ,క్రోటన్
ਤਾਜ ਗੈਲ ਟਿ or ਮਰ,కిరీటం పిత్తాశయం కణితి
ਤਾਜ ਗ੍ਰੈਫਟਿੰਗ,కిరీటం అంటుకట్టుట
ਕਰੂਸੀਫਾਰਮ,క్రుసిఫాం
ਕੱਚੇ ਜਨਮ ਦੀ ਦਰ,ముడి జనన రేటు
ਕੱਚੀ ਮੌਤ ਦਰ,ముడి మరణం రేటు
ਕ੍ਰਾਸਟੀਸੀਅਨ,క్రస్టేసియన్
ਰੋਵੋ IA C,క్రై ఇయా సి
ਰੋਵੋ IIA ਬੀ,క్రై iia b
ਕ੍ਰੋਪੀਰੇਸੇਸ਼ਨ,క్రియోప్రెజర్వేషన్
ਕ੍ਰੋਸਰਚਰੀ,క్రియోసర్జరీ
ਕ੍ਰਿਪਟਿਕ,నిగూ
ਕ੍ਰਿਪਟਿਕ ਦਿੱਖ,నిగూ geeption ప్రదర్శన
ਕ੍ਰਿਪਟਿਕ ਰੰਗ,నిగూ color రంగు
Crypy ੰਗ ਨਾਲ - ਰੰਗੀਨ,క్రిప్టిక్‌గా - రంగు
ਕ੍ਰਿਪਟੂਗਾਮਾ,క్రిప్టోమాగా
ਕ੍ਰਿਪਟੌਗੀਆ,క్రిప్టోగామియా
ਲੀਬਰਕੁਆਨ ਦੇ ਕ੍ਰਿਪਟਸ,లైబెర్కుహ్న్ యొక్క క్రిప్ట్స్
ਕ੍ਰਿਸਟਲ,క్రిస్టల్
ਕ੍ਰਿਸਟਲਲਾਈਨ,స్ఫటికాకార
ਸੀਨਟੋਫੋਰੇਨਜ਼,Ctenophorans
ਕ੍ਰਿਨਫੋਰ,Ctenophore
ਕੈਟੇਨੋਪਲਾਨਾ,Ctenoplana
ਕੁਕੂ,కోకిల
ਖੀਰਾ,దోసకాయ
ਕੁਕੁਰਬਿਟ,కుకుర్బిట్
ਕੁਕੁਰਬਤਾ,కుకుర్బిటా
ਕੂਲਮ,కుల్మ్
ਕਾਸ਼ਤਕਾਰ,సాగు
ਕਾਸ਼ਤ ਕੀਤੀ ਫਸਲ,పండించిన పంట
ਕਾਸ਼ਤ ਵਾਲਾ ਪੌਦਾ,సాగు మొక్క
ਸਭਿਆਚਾਰਕ ਜਾਂ ਤੇਜ਼ ਇਛੜਨ,సాంస్కృతిక లేదా వేగవంతమైన యూట్రోఫికేషన్
ਸਭਿਆਚਾਰ,సంస్కృతి
Cumulus ooporus,క్యుములస్ ఓఫోరస్
ਕਪੇਰਪ੍ਰੈਸ ਟੋਰੂਲੋਸਾ,కుప్రెసస్ టోరులోసా
ਉਪulaula,కుపులా
ਕਪੂਲ,కపుల్
ਕਰਕੁਮਿਨ,కర్క్యుమిన్
ਮੁਸ਼ਕਿਲ,కర్సర్
ਕਰਵੰਬਰਸੀ,కర్వెంబ్రి
ਕਰਵਬੇਰੀੋਨਿਕ,కర్వెంబ్రియోనిక్
ਕੁਸਕਤਾ,కుస్కుటా
Cuspidate,కస్పిడేట్
ਕਟੀਲ,క్యూటికల్
ਕੱਟਣਾ,కట్టింగ్
ਕੱਟਣਾ,కట్టింగ్
ਕਟਲਫਿਸ਼,నురుగు చేప
ਸਾਈਨੋਬੈਟਰੀਆ,సైనోబాక్టీరియా
ਸਿਨੋਬੈਕਟਰੀ,సైనోబాక్టీరియం
ਸਾਈਨੋਕੋਬਲੈਮਿਨ (ਬੀ 12),Cyణదణి
ਸਿਨੋਫਾਈਸੈਨ ਗ੍ਰੇਨੀਲੇ,సైనోఫైషన్ గ్రాన్యూల్
ਸਾਈਥਿਅਮ,సైథియం
ਸਾਈਕੈਡ,సైకాడ్
ਸਾਈਕਡੇਸੀਸੀ,సైకాడేసి
ਸਾਈਕਾਡੋਪਸਡਾ,సైకాడోప్సిడా
ਚੱਕਰਵਾਤੀ ਗੋਨੋਸਾਈਨ ਮੋਨੋਫੋਸਫੇਟ,చక్రీయ గ్వానోసిన్ మోనోఫాస్ఫేట్
ਚੱਕਰਵਾਤ ਫੋਟੋਫ਼ੋਫੋਸੋਰੀਲੇਸ਼ਨ,చక్రీయ ఫోటోఫాస్ఫోరైలేషన్
ਚੱਕਰਵਾਤੂਨਿਕ ਸਪੈਰੇਟਰ,సైక్లోనిక్ సెపరేటర్
ਸਾਈਕਲੋਪਸ,సైక్లోప్స్
ਸਾਈਕਲੋਸਪੋਰਿਨ ਏ,సైక్లోస్పోరిన్ a
ਸਾਈਕਲੋਸਟੋਮੈਟੋਟਾ,సైక్లోస్టోమాటా
ਸਾਈਕਲ,సైకస్
ਸਾਈਮੋਜ਼,సైమోస్
ਸਾਈਮੋਜ਼ ਦੀ ਕਿਸਮ,సైమోస్ రకం
ਸਾਈਪਰਸ,సైప్రస్
ਸਾਈਪਸਲਾ,సైప్సెలా
Catsine,సిస్టీన్
ਸਿਸਟਿਕ ਫਾਈਬਰੋਸੀਸ,సిస్టిక్ ఫైబ్రోసిస్
ਸਾਇਟੋਕਿਨੇਸਿਸ,సైటోకినిసిస్
Cytochromo,సైటోక్రోమ్
ਸਾਇਟੋਕਾਈਨ ਬੈਰੀਅਰ,సైటోకిన్ అవరోధం
ਸਾਇਟੋਕਿਨਿਨ,సైటోకినిన్
ਸਾਇਟੋਲੋਜੀ,సైటోలజీ
ਸਾਈਓਟਨ,సైటన్
ਸਾਇਟੋਪਲਾਜ਼ਮ,సైటోప్లాజమ్
ਸਾਇਟੋਪਲਾਸਮੀ ਬ੍ਰਿਜ,సైటోప్లాస్మిక్ వంతెన
ਸਾਇਟੋਪਲਾਸਮਿਕ ਗਲੋਬੂਲ,సైటోప్లాస్మిక్ గ్లోబ్యూల్
ਸਾਇਟੋਸਾਈਨ,సైటోసిన్
ਸਾਇਟੋਸਕੇਲੇਟਨ,సైటోస్కెలిటన్
ਸਾਇਟੋਸੋਲ,సైటోసోల్
ਸਾਇਟੋਟੈਕਸੋਨੋਮੀ,సైటోటాక్సానమీ
ਡੀਹਾਈਡਰੇਸ਼ਨ,నిర్జలీకరణం
ਡੇਅਰੀ ਟੈਕਨੋਲੋਜੀ,పాడి సాంకేతికత
ਡੈਫਨੇਲੇਸ,డాఫ్నాల్స్
ਡੂੰਨੀਆ,డాఫ్నియా
ਹਨੇਰਾ ਬੈਕ ਗਰਾਉਂਡ,డార్క్ బ్యాక్ గ్రౌండ్
ਡਾਰਕ ਫੀਲਡ ਮਾਈਕਰੋਸਕੋਪੀ,డార్క్ ఫీల్డ్ మైక్రోస్కోపీ
ਹਨੇਰਾ ਪ੍ਰਤੀਕਰਮ,చీకటి ప్రతిచర్య
ਡਾਰਵਿਨਿਜ਼ਮ,డార్వినిజం
ਡਾਰਵਿਨ ਦਾ ਫਿੰਚ,డార్విన్ ఫించ్
ਡੇਟਾ ਦੀ ਘਾਟ,డేటా లోపం
ਡੇਟਿੰਗ ਹਥੇਲੀ,తేదీ అరచేతి
ਡੈਟੂਰਾ ਸਟ੍ਰੈਲੋਨੀਅਮ,డాటురా స్ట్రామోనియం
ਧੀ ਸੈੱਲ,కుమార్తె సెల్
ਦਿਨ ਨਿਰਪੱਖ ਪੌਦਾ,రోజు తటస్థ మొక్క
ਦਿਨ ਦੀ ਲੰਬਾਈ,రోజు పొడవు
ਡੀਗੈਥ,డెగ్రోత్
ਡੈੱਡ ਸ਼ੂਟ,డెడ్ షూట్
ਬੋਲ਼ਾਪਨ,చెవుడు
ਡੀਕਮਰ,దశాబ్దం
ਜੈਵਿਕ ਪਦਾਰਥ,క్షీణిస్తున్న సేంద్రీయ పదార్థం
ਡੈਸੀਬੈਲ,డెసిబెల్
ਡਸੀਡੁਆ ਬਾਸਾਲੀ,డెసిడువా బసాలిస్
ਡੀਲਿਡੁਆ ਕੈਪਸੂਲਿਸ,డెసిడువా క్యాప్సులారిస్
ਡਿਸਿਡੁਆ,డెసిడువా
ਪਤਝੜ,ఆకురాల్చే
ਕੰਪੋਜ਼,కుళ్ళిపోండి
ਕੰਪੋਜ਼ਰ,డికంపోజర్
ਡੀਟਰਿਟਸ ਨੂੰ ਕੰਪੋਜ਼ ਕਰਨਾ,డెట్రిటస్ కుళ్ళిపోవడం
ਸੜਨ ਦੀ ਦਰ,కుళ్ళిపోయే రేటు
ਵਿਗਾੜ,డెకుంబెంట్
ਸਮਰਪਿਤ ਸੈੱਲ,డిడిఫెంటియేటెడ్ సెల్
ਦੀਪ ਸਮੁੰਦਰ ਦੀ ਖਾਈ,లోతైన సముద్ర కందకం
ਡੂੰਘਾ ਪਾਣੀ ਸਰੀਰ,లోతైన నీటి శరీరం
Defibbriletlation,డీఫిబ్రిలేషన్
ਡਿਫਿਬ੍ਰਿਲੇਟਰ,డీఫిబ్రిలేటర్
ਘਾਟ,లోపం
ਦ੍ਰਿੜਤਾ,ప్రతిరూపం
ਬਦਨਾਮ ਵੇਵ,విక్షేపం వేవ్
ਕਟਾਈ,అటవీ నిర్మూలన
ਕੋਡਨ ਦੀ ਡੀਜਨਰਸੀ,కోడాన్ యొక్క క్షీణత
ਪਤਿਤ,క్షీణించిన
ਡੀਜਨਰੇਟ ਕੋਡ,క్షీణించిన కోడ్
ਡੀਜਨਰੇਸ਼ਨ,క్షీణత
ਡੀਜਨਰੇਟਿਵ ਜੋੜ,క్షీణించిన ఉమ్మడి
ਘਾਹ ਦੇ ਘੇਰੇ ਦਾ ਵਿਗਾੜ,గడ్డి భూముల క్షీణత
ਡੀਗੈਥ,డెగ్రోత్
ਡੀਹਿਸੈਂਟ ਫਲ,డీహెసిస్ట్ ఫ్రూట్
ਡੀਹਾਈਡਰੇਸ਼ਨ,నిర్జలీకరణం
ਡੀਹਾਈਡ੍ਰੋ-ਐਪੀਡ੍ਰੋਸਟੀਰੋਨ,డీహైడ్రో-ఎపియాండ్రోస్టెరాన్
ਡੀਹਾਈਡ੍ਰੋਜਨਸ,డీహైడ్రోజినేస్
ਹਟਾਉਣਾ,తొలగింపు
ਖਤਰਨਾਕ ਝਿੱਲੀ,డీలిమిటింగ్ పొర
ਡੀਲਲਾਈਨ,వర్ణించడం
ਡੇਲਫਿਨਸ,డెల్ఫినస్
ਡੈਮਰਸੈਲ ਮੱਛੀ,డీమెర్సల్ ఫిష్
ਡੈਮੋਗ੍ਰਾਫਿਕ ਤਬਦੀਲੀ,జనాభా పరివర్తన
ਗਿਰਾਵਟ,డీనాటరేషన్
ਨਿੰਦਿਆ,డీనాటర్డ్
ਨਾਪਸੰਦ,DENATURISATION
ਡੈਂਡਰਾਈਟ,డెండ్రైట్
ਡੈਂਡਰਾਈਟ,డెండ్రైట్
ਡੈਂਡਰਾਈਟ,డెండ్రైట్
Dendrobates,డెండ్రోబేట్స్
ਡੈਂਡਰੋਨ,డెండ్రాన్
ਡੇਂਗੂ,డెంగ్యూ
ਇਨਕਾਰ,డెనిట్రిఫికేషన్
ਇਨਕਾਰ ਪ੍ਰਕਿਰਿਆ,డెనిట్రిఫికేషన్ ప్రక్రియ
ਡੈਂਟਿਟ੍ਰਿਫਾਇਰ,డెంటిట్రిఫైయర్
ਬੈਕਟੀਰੀਆ ਨੂੰ ਨਕਾਰੋ,బ్యాక్టీరియాను తిరస్కరించడం
ਸੰਘਣਾ ਹੱਲ,దట్టమైన పరిష్కారం
ਘਣਤਾ ਗਰੇਡੀਐਂਟ ਸੈਂਟਰਿਫੁਗਾਸ਼ਨ,సాంద్రత ప్రవణత సెంట్రిఫ్యూగేషన్
ਮੁਅੱਤਲ ਦੀ ਘਣਤਾ,సస్పెన్షన్ యొక్క సాంద్రత
ਦੰਦ,డెంటేట్
ਦੰਦ,డెంటిన్
ਡੀਕੋਸੀਜੈਜੈਂਟ ਲਹੂ,డియోక్సిజనేటెడ్ రక్తం
ਡੀਓਕਸੀਰੀਬੋਨਯੂਕਲਿਕ ਐਸਿਡ (ਡੀਐਨਏ),డీజాతి ఆమ్లము
ਸੰਜਮ,డిపిగ్మెంటేషన్
ਮਿੱਟੀ ਦੀ ਉਪਜਾ. ਸ਼ਕਤੀ ਦੀ ਕਮੀ,నేల సంతానోత్పత్తి క్షీణత
ਵਡਿਆਨੀ,డిపోలరైజేషన్
ਨਿਪੁੰਨਤਾ,డిపోలిమరైజేషన్
ਉਦਾਸੀ,డిప్రెషన్
ਉਦਾਸੀ,డిప్రెషన్
ਡੀਰੀਲਿਕਟ ਜ਼ਮੀਨ,విడదీయబడిన భూమి
ਡੈਰੀਵੇਟਿਵ ਨੋਵਾਸੀਨ,డెరివేటివ్ నోవాకైన్
ਡਰਮੇਟੋਜਨ,చర్మశోథ
Dermis,డెర్మిస్
ਵੰਸ਼ਜੈਂਟ ਆਬਾਦੀ,వారసుల జనాభా
ਉਤਰਦਾ ਕਾਲਨ,కోలన్ అవరోహణ
ਉਤਰਦੇ ਅੰਗ,అవరోహణ లింబ్
ਥੋਰਸਿਕ ਅਨਾਥ,అవరోహణ థొరాసిక్ బృహద్ధమని
ਉਤਰਾਈ,డీసెంట్
ਮਾਰੂਥਲ ਦੇ ਖੇਤਰ,ఎడారి ప్రాంతాలు
ਮਾਰੂਥਲ ਬਾਇਓਮ,ఎడారి బయోమ్
ਮਾਰੂਥਲ ਕਮਿ Community ਨਿਟੀ,ఎడారి సంఘం
ਮਾਰੂਥਲ ਦਾ ਪੌਦਾ,ఎడారి మొక్క
ਮਾਰੂਥਲ ਝਾੜੀ,ఎడారి పొద
ਉਜਾੜਤਾ,ఎడారీకరణ
ਦੇਸੀ ਕਿਸਮ,దేశీ రకం
ASMID,డెస్మిడ్
Dismotubule,డెస్మోటూబ్యూల్
ਡਿਟਰਜੈਂਟ,డిటర్జెంట్
ਡੀਟੌਕਸਕਸ਼ਨ,నిర్విషీకరణ
ਡੀਟੌਕਸਫਿਕੇਸ਼ਨ,నిర్విషీకరణ
ਡੈਟ੍ਰੇਟਿਵੋਰ,డెట్రిటివోర్
ਡੀਟ੍ਰੇਟਵਾਇਰਸ,తీవ్రమైన
ਡੀਟਰਿਟਸ ਫੀਡਰ,డెట్రిటస్ ఫీడర్
ਡੈਟ੍ਰਿਟਸ ਨੂੰ ਬਰਬਾਦ ਕਰਨਾ,డెట్రిటస్ ఫీడింగ్ అకశేరుకం
ਡੈਟ੍ਰਿਟਸ ਫੂਡ ਚੇਨ,డెట్రిటస్ ఫుడ్ చైన్
ਡੀਵਰਸਟੋਮੀਆ,డ్యూటెరోస్టోమియా
ਵਿਕਾਸ,అభివృద్ధి
ਸ਼ੈਤਾਨ ਮੱਛੀ,డెవిల్ ఫిష్
ਸ਼ੈਤਾਨ ਮੱਛੀ,డెవిల్ ఫిష్
ਡੇਵਨੀਅਨ ਅਵਧੀ,డెవోనియన్ కాలం
ਡੀ-ਵੀਰੀਆਂ ਸਿਧਾਂਤ,డి-వ్రీస్ సిద్ధాంతం
ਡੀ-ਜ਼ੈਕੌਰਟਰੋਸਟਟਰੋਨ,డి-xeacerarticosterone
ਡਾਇਲਬ੍ਰਿਡ,డైహైబ్రిడ్
ਡਾਇਨਯੂਕਲੋਟਾਈਡ,డైన్యూక్లియోటైడ్
ਸ਼ੂਗਰ ਰੋਗ ਇਨਸਿਪਿਡਸ,డయాబెటిస్ ఇన్సిపిడస్
ਸ਼ੂਗਰ ਰੋਗ mellitus,మధుమేహం
ਡਾਇਸੈਟਿਕਲਮੋਰਫਿਨ,డయాసిటైల్మోర్ఫిన్
ਨਿਦਾਨ,రోగ నిర్ధారణ
ਡਾਇਗਨੋਸਟਿਕ ਅਤੇ ਇਲਾਜ,డయాగ్నొస్టిక్ మరియు థెరప్యూటిక్స్
ਡਾਇਗਨੌਸਟਿਕ ਚਿੱਤਰ,విశ్లేషణ చిత్రం
ਡਾਇਗਨੋਸਟਿਕ ਕਿੱਟ,డయాగ్నొస్టిక్ కిట్
ਡਾਇਕੀਨੇਸਿਸ,డయాకినాసిస్
ਡਾਲੀਸਿੰਗ ਤਰਲ,డయాలిసింగ్ ద్రవం
ਡਾਇਲਸਿਸ,డయాలసిస్
ਡੈਂਡਰੀਆ,డయాంట్రియా
ਡੈਂਡਰਸ,డయాండ్రోస్
ਪਰਿਵਰਤਨ,డయాపాజ్
ਦਸਤ,విరేచనాలు
ਡਾਇਸਟੋਲਿਕ ਦਬਾਅ,డయాస్టొలిక్ పీడనం
ਡਾਇਟੋਮ,డయాటమ్
ਡਾਇਟੋਮੈਸੀਅਸ ਧਰਤੀ,డయాటోమాసియస్ ఎర్త్
Dioxylglycerl (dg),డయామ్సిల్గ్లిసరాల్ (డిజి)
Dibasic ਫਾਸਫੇਟ,డైబాసిక్ ఫాస్ఫేట్
ਦਿਕਾਂਤਿਅਮ,డిచంతియం
Diclero diphenyl trikhloethene (ddt),డైక్లోరో డిఫెనిల్ ట్రైక్లోరోఎథేన్ (డిడిటి)
