Telugu,Punjabi
క్యారియర్-టు-శబ్దం నిష్పత్తి,ਕੈਰੀਅਰ-ਤੋਂ ਸ਼ੋਰ ਅਨੁਪਾਤ
క్యారియర్ వేవ్,ਕੈਰੀਅਰ ਲਹਿਰ
క్యారీ,ਕੈਰੀ
పూర్తి సిగ్నల్ తీసుకెళ్లండి,ਪੂਰਾ ਸਿਗਨਲ ਲੈ
పూర్తి సెన్సింగ్‌ను మోయండి,ਚੁੱਕਣ ਲਈ ਪੂਰਾ ਕਰੋ
అంకెను తీసుకెళ్లండి,ਕੈਰੀ ਅੰਕ
జెండా మోయండి,ਝੰਡਾ ਲੈ
సమయం తీసుకువెళుతుంది,ਸਮਾਂ ਲੈ
గుళిక,ਕਾਰਤੂਸ
గుళిక డిస్క్,ਕਾਰਤੂਸ ਡਿਸਕ
క్యాస్కేడ్ కనెక్షన్,ਕਾਸਕੇਡ ਕੁਨੈਕਸ਼ਨ
క్యాస్కేడ్ నియంత్రణ,ਕੈਸਕੇਡ ਕੰਟਰੋਲ
క్యాస్కేడ్ విలీనం,ਕਾਸਕੇਡਡ ਮਰਜਣਾ
క్యాస్కేడ్ విలీనం,ਕੈਸਕੇਡ ਅਭੇਦ
నగదులాంటి పత్రం,ਨਕਦ ਵਰਗਾ ਦਸਤਾਵੇਜ਼
క్యాష్లైక్ టెండర్ (= క్యాష్లైక్ డాక్యుమెంట్),ਨਕਦ ਵਰਗੀ ਟੈਂਡਰ (= ਨਕਦ ਵਰਗਾ ਦਸਤਾਵੇਜ਼)
క్యాసెట్,ਕੈਸੇਟ
నైన్స్ అవుట్,ਨਾਈਨਜ਼ ਨੂੰ ਬਾਹਰ ਸੁੱਟਣਾ
కాటా భాష (= ఆబ్జెక్ట్ లాంగ్వేజ్),ਕੈਟਾ ਭਾਸ਼ਾ (= ਆਬਜੈਕਟ ਭਾਸ਼ਾ)
జాబితా,ਕੈਟਾਲਾਗ
కేటలాగ్ డేటా సెట్,ਕੈਟਾਲਜਡ ਡੇਟਾ ਸੈਟ
కేటలాగ్ డైరెక్టరీ,ਕੈਟਾਲਾਗ ਡਾਇਰੈਕਟਰੀ
జాబితా చేయబడిన విధానం,ਕੈਟਾਲਜ ਵਿਧੀ
విపత్తు లోపం,ਵਿਨਾਸ਼ਕਾਰੀ ਗਲਤੀ
కాటెనా,Catana
కాటేనేట్,ਕੈਟੀਟੇਟ
కాథోడ్ రే స్టోరేజ్,ਕੈਥੋਡ ਰੇ ਸਟੋਰੇਜ
కాథోడ్ రే ట్యూబ్,ਕੈਥੋਡ ਰੇ ਟਿ .ਬ
కాథోడ్ రే ట్యూబ్ ప్రదర్శన,ਕੈਥੋਡ ਰੇ ਟਿ .ਬ ਡਿਸਪਲੇਅ
సెల్,ਸੈੱਲ
సెల్యులార్ మొబైల్ టెలిఫోన్ నెట్‌వర్క్,ਸੈਲੂਲਰ ਮੋਬਾਈਲ ਟੈਲੀਫੋਨ ਨੈਟਵਰਕ
సెల్యులార్ నిష్పత్తి,ਸੈਲੂਲਰ ਅਨੁਪਾਤ
సెల్యులార్ స్ప్లిటింగ్,ਸੈਲੂਲਰ ਸਪਲਿਟਿੰਗ
కేంద్రీకృతమై,ਸੈਂਟਰਿੰਗ
సెంటర్ లైన్,ਸੈਂਟਰ ਲਾਈਨ
సెంట్రల్ కంట్రోల్ యూనిట్,ਕੇਂਦਰੀ ਨਿਯੰਤਰਣ ਇਕਾਈ
కేంద్రీకృత స్వయంచాలక సందేశాన్ని అనుసరించుట,ਕੇਂਦਰੀਕ੍ਰਿਤ ਆਟੋਮੈਟਿਕ ਸੁਨੇਹਾ ਲੇਖਾ
కేంద్రీకృత డేటా ప్రాసెసింగ్,ਕੇਂਦਰੀਕ੍ਰਿਤ ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ
కేంద్రీకృత నెట్‌వర్క్,ਕੇਂਦਰੀਕ੍ਰਿਤ ਨੈਟਵਰਕ
కేంద్ర జ్ఞాపకం,ਕੇਂਦਰੀ ਯਾਦਦਾਸ਼ਤ
కేంద్ర కార్యాలయం,ਕੇਂਦਰੀ ਦਫਤਰ
సెంట్రల్ ఆఫీస్ కోడ్,ਕੇਂਦਰੀ ਦਫਤਰ ਕੋਡ
కేంద్ర కార్యాలయ పని ఉత్తర్వు,ਕੇਂਦਰੀ ਦਫਤਰ ਦੇ ਕੰਮ ਦਾ ਆਰਡਰ
సెంట్రల్ ప్రాసెసింగ్ యూనిట్,ਕੇਂਦਰੀ ਪ੍ਰੋਸੈਸਿੰਗ ਯੂਨਿਟ
కేంద్ర ప్రాసెసింగ్ యూనిట్ లూప్,ਕੇਂਦਰੀ ਪ੍ਰੋਸੈਸਿੰਗ ਯੂਨਿਟ ਲੂਪ
సెంట్రల్ ప్రాసెసర్,ਕੇਂਦਰੀ ਪ੍ਰੋਸੈਸਰ
సెంట్రల్ స్కానింగ్ లూప్,ਕੇਂਦਰੀ ਸਕੈਨਿੰਗ ਲੂਪ
సెంట్రల్ స్టేషన్ (= నియంత్రణ స్టేషన్),ਸੈਂਟਰਲ ਸਟੇਸ਼ਨ (= ਕੰਟਰੋਲ ਸਟੇਸ਼ਨ)
కేంద్ర కార్యాలయ పని ఉత్తర్వు,ਕੇਂਦਰੀ ਦਫਤਰ ਦੇ ਕੰਮ ਦਾ ਆਰਡਰ
సర్టిఫైడ్ టేప్,ਪ੍ਰਮਾਣਿਤ ਟੇਪ
చాడ్,ਚਾਡ
చాడ్లెస్ టేప్,ਚਾਨਣ ਟੇਪ
గొలుసు,ਚੇਨ
గొలుసు చేర్పుల కార్యక్రమం,ਚੇਨ ਜੋੜਨ ਦਾ ਪ੍ਰੋਗਰਾਮ
గొలుసు కోడ్,ਚੇਨ ਕੋਡ
గొలుసు ఫైల్,ਚੇਨਡ ਫਾਈਲ
గొలుసు జాబితా,ਚੇਨ ਲਿਸਟ
గొలుసు రికార్డు,ਚੇਨਡ ਰਿਕਾਰਡ
గొలుసు,ਚੇਨਿੰਗ
గొలుసు ఓవర్ఫ్లో,ਚੇਨਿੰਗ ਓਵਰਫਲੋ
గొలుసు శోధన,ਚੇਨਿੰਗ ਖੋਜ
గొలుసు లింక్,ਚੇਨ ਲਿੰਕ
గొలుసు నిర్వహణ కార్యక్రమం,ਚੇਨ ਮੇਨਟੇਨੈਂਸ ਪ੍ਰੋਗਰਾਮ
గొలుసు ప్రింటర్,ਚੇਨ ਪ੍ਰਿੰਟਰ
అక్షరాన్ని మార్చండి,ਅੱਖਰ ਬਦਲੋ
డంప్ మార్చండి,ਡੰਪ ਬਦਲੋ
ఫైల్‌ను మార్చండి,ਫਾਈਲ ਬਦਲੋ
రికార్డ్ మార్చండి,ਰਿਕਾਰਡ ਬਦਲੋ
మార్పు గుర్తు,ਚਿੰਨ੍ਹ ਬਦਲੋ
టేప్ మార్చండి,ਟੇਪ ਬਦਲੋ
ఛానెల్,ਚੈਨਲ
ఛానల్ అడాప్టర్,ਚੈਨਲ ਅਡੈਪਟਰ
ఛానెల్ చిరునామా పదం,ਚੈਨਲ ਐਡਰੈਸ ਸ਼ਬਦ
ఛానల్-అటాచ్డ్,ਚੈਨਲ-ਜੁੜਿਆ
ఛానల్-అటాచ్డ్ స్టేషన్,ਚੈਨਲ ਨਾਲ ਜੁੜੇ ਸਟੇਸ਼ਨ
ఛానల్ బ్యాంక్,ਚੈਨਲ ਬੈਂਕ
ఛానెల్ బిజీ టోన్,ਚੈਨਲ ਰੁੱਝਿਆ ਹੋਇਆ ਟੋਨ
ఛానెల్ సామర్థ్యం,ਚੈਨਲ ਦੀ ਸਮਰੱਥਾ
ఛానెల్ ఆదేశం,ਚੈਨਲ ਕਮਾਂਡ
ఛానెల్ కమాండ్ పదం,ਚੈਨਲ ਕਮਾਂਡ ਸ਼ਬਦ
ఛానెల్ కంట్రోలర్,ਚੈਨਲ ਕੰਟਰੋਲਰ
ఛానెల్ నియంత్రణ పదం,ਚੈਨਲ ਨਿਯੰਤਰਣ ਸ਼ਬਦ
ఛానెల్ డేటా,ਚੈਨਲ ਡਾਟਾ
ఛానెల్ ముగింపు,ਚੈਨਲ ਅੰਤ
ఛానెల్ లోపం,ਚੈਨਲ ਗਲਤੀ
ఛానెల్ జాప్యం,ਚੈਨਲ ਲੇਟੈਂਸੀ
ఛానల్ మాస్క్,ਚੈਨਲ ਮਾਸਕ
ఛానెల్ ఓవర్‌లోడ్,ਚੈਨਲ ਓਵਰਲੋਡ
ఛానల్ ప్రింటర్,ਚੈਨਲ ਪ੍ਰਿੰਟਰ
ఛానెల్ ప్రోగ్రామ్,ਚੈਨਲ ਪ੍ਰੋਗਰਾਮ
ఛానల్ ప్రోగ్రామ్ అనువాదం,ਚੈਨਲ ਪ੍ਰੋਗਰਾਮ ਅਨੁਵਾਦ
ఛానల్ క్యూ,ਚੈਨਲ ਕਤਾਰ
ఛానెల్ విశ్వసనీయత,ਚੈਨਲ ਭਰੋਸੇਯੋਗਤਾ
ఛానెల్ సేవా యూనిట్,ਚੈਨਲ ਸਰਵਿਸ ਯੂਨਿਟ
ఛానెల్ సెట్,ਚੈਨਲ ਸੈਟ
ఛానెల్ స్థితి పదం,ਚੈਨਲ ਸਥਿਤੀ ਸ਼ਬਦ
ఛానెల్ సింక్రొనైజర్,ਚੈਨਲ ਸਮਕਾਲੀਨ
ఛానల్-టు-ఛానల్ అడాప్టర్,ਚੈਨਲ-ਤੋਂ-ਚੈਨਲ ਅਡੈਪਟਰ
పాత్ర,ਅੱਖਰ
అక్షర చిరునామా,ਅੱਖਰ ਦਾ ਪਤਾ
అక్షర అమరిక,ਅੱਖਰ ਦਾ ਪ੍ਰਬੰਧ
అక్షర అసెంబ్లీ,ਚਰਿੱਤਰ ਅਸੈਂਬਲੀ
క్యారెక్టర్-ఎట్-ఎ-టైమ్ ప్రింటర్,ਅੱਖਰ-ਏ-ਟਾਈਮ ਪ੍ਰਿੰਟਰ
అక్షర బ్లింక్,ਅੱਖਰ ਝਪਕਣਾ
అక్షర సరిహద్దు,ਅੱਖਰ ਸੀਮਾ
అక్షర సెల్,ਅੱਖਰ ਸੈੱਲ
అక్షర తనిఖీ,ਅੱਖਰ ਦੀ ਜਾਂਚ
అక్షర కోడ్,ਅੱਖਰ ਕੋਡ
అక్షర కాన్ఫిగ్రరేషన్,ਅੱਖਰ ਸੰਰਚਨਾ
పాత్ర రద్దీ,ਚਰਿੱਤਰ ਦੀ ਭੀੜ
అక్షర డేటా రకం,ਅੱਖਰ ਡਾਟਾ ਕਿਸਮ
అక్షర-ఉపశమనం-అక్షర,ਅੱਖਰ-ਮਿਟਾਉਣਾ
అక్షర డీలిమిటర్,ਅੱਖਰ ਡੀਲਿਮਿਟਰ
అక్షర సాంద్రత,ਚਰਿੱਤਰ ਘਣਤਾ
అక్షర పరికర నియంత్రణ,ਅੱਖਰ ਜੰਤਰ ਕੰਟਰੋਲ
అక్షర ప్రదర్శన పరికరం,ਅੱਖਰ ਡਿਸਪਲੇਅ ਡਿਵਾਈਸ
అక్షర ప్రదర్శన టెర్మినల్,ਅੱਖਰ ਡਿਸਪਲੇਅ ਟਰਮੀਨਲ
అక్షర అంచు,ਅੱਖਰ ਦੇ ਕਿਨਾਰੇ
అక్షర మూలకం,ਅੱਖਰ ਤੱਤ
అక్షర ఉద్గారిణి,ਅੱਖਰ ਰਹਿਤ
అక్షర లోపం రేటు,ਚਰਿੱਤਰ ਗਲਤੀ ਦਰ
అక్షర వ్యక్తీకరణ,ਅੱਖਰ ਸਮੀਕਰਨ
అక్షర పూరకం,ਅੱਖਰ ਭਰੋ
అక్షర ఫార్మాట్ మెమరీ,ਅੱਖਰ ਫਾਰਮੈਟ ਮੈਮੋਰੀ
అక్షర జనరేటర్,ਚਰਿੱਤਰ ਜਰਨੇਟਰ
అక్షర సమాచార రేటు,ਅੱਖਰ ਦੀ ਜਾਣਕਾਰੀ ਦੀ ਦਰ
అక్షర సూచన,ਚਰਿੱਤਰ ਨਿਰਦੇਸ਼
లక్షణం,ਗੁਣ
లక్షణ వక్రీకరణ,ਗੁਣ ਭਟਕਣਾ
లక్షణ అవరోధం,ਗੁਣ
అక్షర కీ,ਅੱਖਰ ਕੁੰਜੀ
అక్షరం అంటే ఎంట్రోపీ,ਅੱਖਰ ਦਾ ਅਰਥ ਹੈ
అక్షర మీన్ ఇన్ఫర్మేషన్ కంటెంట్ = అక్షర మీన్ ఎంట్రోపీ),ਅੱਖਰ ਦਾ ਮਤਲਬ ਜਾਣਕਾਰੀ ਸਮੱਗਰੀ = ਚਰਿੱਤਰ ਦਾ ਮਤਲਬ ਐਂਟਰੋਪੀ))
అక్షర ఆధారిత,ਪਾਤਰ ਅਧਾਰਤ
అక్షర రూపురేఖలు,ਅੱਖਰ ਦੀ ਰੂਪਰੇਖਾ
అక్షర స్థానం,ਅੱਖਰ ਸਥਿਤੀ
అక్షర ప్రింటర్,ਅੱਖਰ ਪ੍ਰਿੰਟਰ
అక్షర రీడర్,ਅੱਖਰ ਪਾਠਕ
అక్షర గుర్తింపు,ਅੱਖਰ ਪਛਾਣ
అక్షర సంబంధం,ਅੱਖਰ ਦਾ ਸੰਬੰਧ
అక్షర వరుస,ਅੱਖਰ ਕਤਾਰ
అక్షర సమితి,ਅੱਖਰ ਸਮੂਹ
అక్షర పరిమాణం,ਅੱਖਰ ਦਾ ਆਕਾਰ
క్యారెక్టర్ స్కేవ్,ਅੱਖਰ ਸਕਿ.
అక్షర స్ట్రింగ్,ਅੱਖਰ ਸਤਰ
అక్షర స్ట్రింగ్ స్థిరాంకం,ਅੱਖਰ ਸਤਰ ਨਿਰੰਤਰ
అక్షర స్ట్రోక్,ਚਰਿੱਤਰ ਸਟਰੋਕ
అక్షర శైలి,ਅੱਖਰ ਸ਼ੈਲੀ
అక్షర ఉపసమితి,ਅੱਖਰ ਸਬਸੈੱਟ
అక్షర టేప్,ਅੱਖਰ ਟੇਪ
చార్ట్,ਚਾਰਟ
చార్ట్ తయారీ,ਚਾਰਟ ਬਣਾਉਣਾ
చార్ట్ రీడర్,ਚਾਰਟ ਰੀਡਰ
చట్రం,ਚੈਸੀਸ
చట్రం అసెంబ్లీ,ਚੈਸੀ ਅਸੈਂਬਲੀ
చెబిషెవ్ ఉజ్జాయింపు,ਚਿਬੀਸਹੀਵ ਲਗਭਗ
చెక్ బిట్,ਬਿੱਟ ਚੈੱਕ ਕਰੋ
బస్సు తనిఖీ చేయండి,ਬੱਸ ਚੈੱਕ ਕਰੋ
కార్డ్ చెక్,ਚੈੱਕ ਕਾਰਡ
అక్షరాన్ని తనిఖీ చేయండి,ਅੱਖਰ ਚੈੱਕ ਕਰੋ
కోడ్ తనిఖీ చేయండి,ਚੈੱਕ ਕੋਡ
చెక్ కండిషన్,ਚੈੱਕ ਸਥਿਤੀ
డయాగ్నొస్టిక్ తనిఖీ చేయండి,ਜਾਂਚ ਕਰੋ ਨਿਦਾਨ ਕਰੋ
అంకెను తనిఖీ చేయండి,ਅੰਕ ਚੈੱਕ ਕਰੋ
చెక్ ఇండికేటర్,ਚੈੱਕ ਸੂਚਕ
సూచిక సూచనలను తనిఖీ చేయండి,ਸੰਕੇਤਕ ਨਿਰਦੇਸ਼ ਦੀ ਜਾਂਚ ਕਰੋ
తనిఖీ ప్రోగ్రామ్,ਪ੍ਰੋਗਰਾਮ ਦੀ ਜਾਂਚ ਕੀਤੀ ਜਾ ਰਹੀ ਹੈ
టెక్నిక్ తనిఖీ,ਤਕਨੀਕ ਦੀ ਜਾਂਚ ਕਰਨਾ
కీ చెక్ కీ,ਚੈਕ ਕੁੰਜੀ
తనిఖీ సంఖ్య (= చెక్ డిజిట్),ਚੈੱਕ ਨੰਬਰ (= ਚੈੱਕ ਅੰਕ)
తనిఖీ చేయండి (= డీబగ్),ਚੈੱਕ ਕਰੋ (= ਡੀਬੱਗ)
దినచర్యను చూడండి,ਰੁਟੀਨ ਦੀ ਜਾਂਚ ਕਰੋ
చెక్ పాయింట్,ਚੈੱਕ ਪੁਆਇੰਟ
పాయింట్ డేటా సెట్ చెక్,ਚੈੱਕ ਪੁਆਇੰਟਸ ਸੈਟ ਕਰੋ
చెక్ పాయింట్ డంప్,ਚੈੱਕ ਪੁਆਇੰਟ ਡੰਪ
చెక్ పాయింట్ రికార్డ్,ਚੈੱਕ ਰਿਕਾਰਡ ਚੈੱਕ ਕਰੋ
చెక్ పాయింట్ పున art ప్రారంభం,ਚੈੱਕ ਪੁਆਇੰਟ ਰੀਸਟਾਰਟ
పాయింట్ రొటీన్ చెక్,ਚੈੱਕ ਪੁਆਇੰਟ ਦੀ ਜਾਂਚ ਕਰੋ
చెక్ పాయింట్ సార్టింగ్,ਚੈੱਕ ਪੁਆਇੰਟ ਦੀ ਛਾਂਟੀ
సమస్యను తనిఖీ చేయండి,ਸਮੱਸਿਆ ਦੀ ਜਾਂਚ ਕਰੋ
చెక్ రిజిస్టర్,ਚੈੱਕ ਰਜਿਸਟਰ
రీసెట్ కీని తనిఖీ చేయండి,ਰੀਸੈੱਟ ਕੁੰਜੀ ਦੀ ਜਾਂਚ ਕਰੋ
రొటీన్ తనిఖీ చేయండి,ਰੁਟੀਨ ਚੈੱਕ ਕਰੋ
వరుసను తనిఖీ చేయండి,ਕਤਾਰ ਚੈੱਕ ਕਰੋ
పరిష్కారాన్ని తనిఖీ చేయండి,ਚੈੱਕ ਹੱਲ
మొత్తం చెక్,ਰਕਮ ਚੈੱਕ ਕਰੋ
మొత్తం తనిఖీ చేయండి,ਕੁੱਲ ਚੈੱਕ ਕਰੋ
పదాన్ని తనిఖీ చేయండి,ਚੈੱਕ ਸ਼ਬਦ
పిల్లల విభాగం,ਬਾਲ ਖੰਡ
చైనీయుల బైనరీ,ਚੀਨੀ ਬਾਈਨਰੀ (ਕਾਲਮ ਬਾਈਨਰੀ)
చిప్,ਚਿੱਪ
చిప్ క్యారియర్,ਚਿੱਪ ਕੈਰੀਅਰ
చిప్ మైక్రోప్రాసెసర్,ਚਿੱਪ ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ
చిప్ ప్రక్రియ,ਚਿੱਪ ਪ੍ਰਕਿਰਿਆ
చిప్ రిజిస్టర్ ఆర్కిటెక్చర్,ਚਿਪ ਰਜਿਸਟਰ ਆਰਕੀਟੈਕਚਰ
చిప్ ఎంచుకోండి,ਚਿੱਪ ਚੁਣੋ
ఎంపిక పరికరం,ਚੋਣ ਉਪਕਰਣ
సాంకేతికలిపి,ਸਿਫਰ
సాంకేతికలిపి వచనం (= ఎన్‌క్యూఫర్డ్ డేటా),ਸਿਫਰ ਟੈਕਸਟ (= ਐਨਕੁਫਹੀਡ ਡੇਟਾ)
సర్క్యూట్,ਸਰਕਟ
సర్క్యూట్ బోర్డ్,ਸਰਕਟ ਬੋਰਡ
సర్క్యూట్ బ్రేకర్,ਸਰਕਟ ਬਰੇਕਰ
సర్క్యూట్ కార్డ్,ਸਰਕਟ ਕਾਰਡ
సర్క్యూట్ గ్రేడ్,ਸਰਕਟ ਗ੍ਰੇਡ
సర్క్యూట్ లోడ్,ਸਰਕਟ ਲੋਡ
సర్క్యూట్ ఆర్డర్,ਸਰਕਟ ਆਰਡਰ
సర్క్యూట్ విశ్వసనీయత,ਸਰਕਟ ਭਰੋਸੇਯੋਗਤਾ
సర్క్యూట్ స్విచ్,ਸਰਕਟ ਸਵਿੱਚ
సర్క్యూట్-స్విచ్డ్ కనెక్షన్,ਸਰਕਟ-ਸਵਿਚਡ ਕੁਨੈਕਸ਼ਨ
సర్క్యూట్ స్విచింగ్,ਸਰਕਟ ਸਵਿੱਚਿੰਗ
సర్క్యూట్ స్విచింగ్ యూనిట్,ਸਰਕਟ ਸਵਿੱਚਿੰਗ ਯੂਨਿਟ
సర్క్యూట్ యూనిట్ అసెంబ్లీ,ਸਰਕਟ ਯੂਨਿਟ ਅਸੈਂਬਲੀ
వృత్తాకార బఫరింగ్,ਸਰਕੂਲਰ ਬਫਰਿੰਗ
వృత్తాకార జాబితా,ਸਰਕੂਲਰ ਸੂਚੀ
వృత్తాకార షిఫ్ట్,ਸਰਕੂਲਰ ਸ਼ਿਫਟ
సర్క్యులేటింగ్ రిజిస్టర్,ਸਰਕੂਲਿੰਗ ਰਜਿਸਟਰ
ప్రసరణ నిల్వ,ਭੰਡਾਰ ਭੰਡਾਰਨ
ప్రస్తావన,ਹਵਾਲਾ
క్లాడింగ్,ਕਲੇਡਿੰਗ
తరగతి,ਕਲਾਸ
5 వ తరగతి కార్యాలయం,ਕਲਾਸ 5 ਦਫਤਰ
తరగతి పరిస్థితి,ਕਲਾਸ ਦੀ ਸਥਿਤੀ
వర్గీకరణ,ਵਰਗੀਕਰਣ
శుభ్రపరిచే ఆపరేషన్,ਸਫਾਈ ਦਾ ਕੰਮ
క్లియర్,ਸਾਫ
స్పష్టమైన ప్రాంతం,ਸਾਫ ਖੇਤਰ
క్లియర్ బ్యాండ్ (= స్పష్టమైన ప్రాంతం,ਸਾਫ ਬੈਂਡ (= ਸਾਫ ਖੇਤਰ)
ఛానెల్ క్లియర్,ਸਾਫ ਚੈਨਲ
డేటాను క్లియర్ చేయండి,ਸਾਫ ਡੇਟਾ
స్పష్టమైన ప్రదర్శన,ਸਪਸ਼ਟ ਡਿਸਪਲੇਅ
క్లియర్ మెమరీ (= స్పష్టమైన నిల్వ),ਮੈਮੋਰੀ ਸਾਫ ਕਰੋ (= ਸਾਫ ਸਟੋਰੇਜ)
క్లియర్ సెషన్,ਸਾਫ਼ ਸੈਸ਼ਨ
స్పష్టమైన నిల్వ,ਸਟੋਰੇਜ ਸਾਫ਼ ਕਰੋ
క్లిప్పింగ్,ਕਲਿੱਪਿੰਗ
గడియారం,ਘੜੀ
క్లాక్ సర్క్యూట్,ਘੜੀ ਸਰਕਟ
క్లాక్ కౌంటర్,ਕਲਾਕ ਕਾਉਂਟਰ
