English,Gujarati
Fortuitous distortion,આકસ્મિક વિકૃતિ
Forward bias,ફોરવર્ડ પૂર્વગ્રહ
Forward bias,ફોરવર્ડ પૂર્વગ્રહ
Forward biased junction,આગળ પૂર્વગ્રહ સંયુક્ત
Forward blocking state,ફોરવર્ડ બ્લોકીંગ સ્ટેટ
Forward breakdown voltage,ફોરવર્ડ બ્રેક વોલ્ટેજ
Forward error correction,આગળ ભૂલ સુધારણા
Forward loop gain,ફ્રન્ટ લૂપ ગેઇન
Forward path gain,ફ્રન્ટ રોડ ગેઇન
Forward polarity,આગળ ધ્રુવીયતા
Forward trans conductance,આગળ વાહકતા
Forward transist time,આગળ પરિવહન સમય
Foster-Seely discriminator,પાલક સિલી વિવેકર
Four bit coding,ચારગણું એન્કોડિંગ
Four inputs,ચતુર્ભુજ
Four state digital transmission,ચતુર્થાંશ ડિજિટલ ટ્રાન્સમિશન
Four terminal network,ચતુર્ભુજ નેટવર્ક
Four terminal network,ચતુર્થાંશ નેટવર્ક
Four tube camera,ક્વોડ ટ્યુબ કેમેરા
Fourier coefficient,ફોરિયર ગુણાંક
Fourier integral,ફોરિયર એકીકરણ
Fourier inverse,ફોરિયર ઇન્વર્સ
Fourier series,ફોરિયર શ્રેણી
Fourier transmission,ટ્રાન્સમિશન
Fouriertrigonometric series,ફોરિયર ત્રિકોણમિતિ શ્રેણી
Fourier's theorem,ફોરિયર પ્રમેય
Four-layer device,ચારગણું ઉપકરણ
Four-layer diode,ચતુર્થાંશ ડાયોડ
FPP (floating point processor),મોબાઇલ પોઇન્ટ પ્રોસેસર
FPU/floating point unit,ફ્લોટિંગ પોઈન્ટ યુનિટ
FR (retriever a file),ફાઇલ રિપ્લેસમેન્ટ
Fractional error,અપૂર્ણાંક ભૂલ
Fractional transmissibility,વિભેદક ટ્રાન્સમિશન
Frame,ફ્રેમ
Frame buffer chip,ફ્રેમ બફર ચિપ
Frame capture,ફ્રેમ કેપ્ચર
Frame code word,ફ્રેમ પાસવર્ડ
Frame format,ફ્રેમ ફોર્મેટ
Frame frequency,ફ્રેમ આવર્તન
Frame ground,ફ્રેમ જમીન
Frame synchronising bit,ફ્રેમ સિંક્રનસ પોઈન્ટ
Frame synchronization,ફ્રેમ સિંક્રનાઇઝેશન
Frame synchronizing signal,ફ્રેમ સિંક્રનસ સિગ્નલ
Frank code,ફ્રેન્ક કોડ
Free electron,મફત ઇલેક્ટ્રોન
Free field,ફ્રી ઝોન
Free running oscillator,મુક્ત મૂવિંગ ઓસિલેટર
Free space impedance,મુક્ત અંતર અવબાધ
Free space path loss,મુક્ત અંતર
Free-running multivibrator,મફત મૂવિંગ મલ્ટિવાઇબ્રેટર
Frequency,આવર્તન
Frequency,આવર્તન
Frequency,આવર્તન
Frequency,આવર્તન
Frequency adjacent channel,આવર્તન જોડાયેલ ચેનલ
Frequency allocation,આવર્તન સોંપણી
Frequency bands,આવર્તન બેન્ડ
Frequency changer,આવર્તન કન્વર્ટર
Frequency compensation,આવર્તન વળતર
Frequency compensation,આવર્તન વળતર
Frequency controlled oscillator,આવર્તન નિયંત્રિત ઓસિલેટર
Frequency conversion,આવર્તન રૂપાંતર
Frequency demodulation,આવર્તન મોડ્યુલેશન
Frequency detector,આવર્તન શોધક
Frequency deviation,આવર્તન વિચલન
Frequency deviation,આવર્તન વિચલન
Frequency discrimination,આવર્તન તફાવત
Frequency discriminator,આવર્તન ભેદભાવ કરનાર
Frequency distortion,આવર્તન વિકૃતિ
Frequency diversity,આવર્તન વિવિધતા
Frequency divider,આવર્તન વિભાજક
Frequency division multiplexing,મલ્ટિપ્લેક્સર ફ્રીક્વન્સી ડિવિઝન
Frequency doubler,આવર્તન ડબલ
Frequency frogging,આવર્તન સ્વિચિંગ
Frequency generation,આવર્તન જનરેશન
Frequency independent antenna,આવર્તન આધારિત એન્ટેના
Frequency interface,આવર્તન ઇન્ટરફેસ
Frequencyinterference,આવર્તન દખલ
Frequency inversion,આવર્તન વ્યસ્ત
Frequency modulation,આવર્તન મોડ્યુલેશન
Frequency modulation index,આવર્તન મોડ્યુલેશન ઇન્ડેક્સ
Frequency modulator,આવર્તન મોડ્યુલેટર
Frequency narrow band,આવર્તન સાંકડી બેન્ડ
Frequency noise,આવર્તન અવાજ
Frequency range,આવર્તન શ્રેણી
Frequency reactance modulator,આવર્તન પ્રતિક્રિયા મોડ્યુલેટર
Frequency reference,આવર્તન સંદર્ભ
Frequency response,આવૃત્તિ પ્રતિક્રિયાને
Frequency scaling,આવર્તન ગ્રેડિંગ
Frequency sound circuit,આવર્તન અવાજ સર્કિટ
Frequency spectrum,આવર્તન સ્પેક્ટ્રમ
Frequency stability,આવર્તન સ્થિરતા
Frequency standards,આવર્તન ધોરણ
Frequency swing,આવર્તન ખામી
Frequency synthesis,આવર્તન સંશ્લેષણ
Frequency synthesis,આવર્તન સંશ્લેષણ
Frequency synthesized tuning,આવર્તન સંશ્લેષણ ટ્યુનિંગ
Frequency to voltage conversion,આવર્તન વોલ્ટેજ ફેરફાર
Frequency to voltage converter,વોલ્ટેજ કન્વર્ટર માટે આવર્તન
Frequency to voltage converter,આવર્તન-વોલ્ટેજ કન્વર્ટર
Frequency to voltage converter,આવર્તન-વોલ્ટેજ કન્વર્ટર
Frequency tolerance,ફ્રીક્વન્સી બેરિંગ
Frequency translation,ફ્રીક્વન્સી ટ્રાન્સફર
Frequency transmission,આવર્તન ટ્રાન્સમિશન
Frequency tuner,આવર્તન ટ્યુનર
Frequency varactor modulator,વેક્ટર મોડ્યુલેટર
Frequency wide band,આવર્તન વિશાળ બેન્ડ
Fresnel loss frequency,ફ્રેસ્નલ ડિગ્રેડેશન આવર્તન
Friction error,ઘર્ષણ ભૂલ
Fringing colour,વર્તુળ અક્ષર
Front panel control,ફ્રન્ટ બોર્ડ નિયંત્રણ
Front porch,આગળનો મંડપ
Frost-point hygrometer,હિમ બિંદુ હાઇગ્રોમીટર
FS (saving a file),ફાઇલ સંગ્રહ
Fu Manchu virus,ફુ માંચુ વાયરસ
Fuel pump interference,બળતણ પંપ દખલ
Fugi hard disk drive,ફુજી અણગમતી કામગીરી
Full adder,સંપૂર્ણ ઉમેરનાર
Full duplex,સંપૂર્ણ ડુપ્લેક્સ
Full duplex setting,સંપૂર્ણ ડુપ્લેક્સ સેટઅપ
Full duplex transmission,સંપૂર્ણ ડુપ્લેક્સ ટ્રાન્સમિશન
Full load voltage,સંપૂર્ણ લોડ વોલ્ટેજ
Full power,સંપૂર્ણ શક્તિ
Full power band width,સંપૂર્ણ પાવર બેન્ડ એક્સ્ટેંશન
Full scale deflection,સંપૂર્ણ સ્કેલ ડિફ્લેક્શન
Full screen,"પૂર્ણ - પટ, આખો પડદો"
Full substractor,સંપૂર્ણ સંયોજન
Full track buffering,સંપૂર્ણ લીક બફરિંગ
Full wave,સંપૂર્ણ તરંગ
Full wave bridge rectifier,સંપૂર્ણ વેવ બ્રિજ રેક્ટિફાયર
Function wave rectifier,સંપૂર્ણ તરંગ સુધારક
Function code,કાર્ય કોડ
Function generator,કાર્ય જનરેટર
Function library,કાર્ય પુસ્તકાલય
Function switch,કાર્ય સ્વીચ
Functional simulator,કાર્યાત્મક સિમ્યુલેશન
Fundamental,મૂળ
Fundamental frequency,મૂળભૂત આવર્તન
Fundamental mode,મૂળભૂત મોડ
Fundamental resonance,મૂળ પડઘો
Fuse,ફ્યુઝ
Fuse effect,ફ્યુઝ અસર
Fuse map,ફ્યુઝ નકશો
Fusible link,દ્રાવ્ય લિંક
Future trend,ભાવિ વલણ
Fuzzy logic,"ફઝી લોજિક, ફઝી લોજિક"
Fuzzy logic,"અસ્પષ્ટ તર્ક, બોગસ તર્ક"
Fx (extracting a file),ફાઇલ નિષ્કર્ષણ
Feedback sensitivity,પુનઃરોકાણ સંવેદનશીલતા
Gain,લાભ
Gain guided laser,માર્ગદર્શિત લેસર મેળવો
Gain margin,નફા મર્યાદા
Gain-bandwidth product,ગેઇન બેન્ડ વિસ્તરણ ગુણાકાર
Gain-cross over frequency,સંક્રમણ આવર્તન મેળવો
Gallagar code,ગલાઘર કોડ
Galleium arsenide,ગેલિયમ આર્સેનાઇડ
Galvanic cell,ગેલ્વેનિક કોષ
Galvanometer,ગેલ્વેનોમીટર
Galvanometric recorder,ગેલ્વેનાઈઝ્ડ રેકોર્ડર
Gamma,ગામા
Gamma ray,ગામા-રે
Ganged tuning,અવાજવાળી ટ્યુનિંગ
Gap,અંતરાલ
Gas discharge lamp,ગેસ નિમજ્જન દીવો
Gas laser,ગેસ લેસર
Gate,"દરવાજો, દરવાજો"
Gate array,ગેટ એરે
Gate array,ગેટ એરે
Gate capacitance,ગેટ કેપેસિટેન્સ / ગેટ કેપેસિટર
Gate insulation,ગેટ ઇન્સ્યુલેટીંગ
Gate oscillator,ગેટ ઓસિલેટર
Gate protection,દ્વાર સુરક્ષા
Gate protection diode,ગેટ પ્રોટેક્શન ડાયોડ
Gate turn-off switch,ગેટ લોક સ્વીચ
Gate-controlled switch,ગેટ નિયંત્રિત સ્વીચ
Gate-lag network,ગેટ પાછળનું નેટવર્ક
Gate-oxide capacitance,ગેટ ઓક્સાઇડ કેપેસિટર
Gating error,ઓપનિંગ ભૂલ
Gauge,ગેજ
Gauge factor,ગેજ ગુણક
Gauss meter,ગૌસ મીટર
Gaussian density function,ગૌસીયન ઘનતા કાર્ય
Gaussian diffusion,ગૌસીયન પ્રસરણ
Gaussian distribution,ગૌસીયન વિતરણ
Gaussian distribution,ગૌસીયન વિતરણ
Gaussian noise,ગૌસીયન અવાજ
Gaussian noise,ગૌસીયન અવાજ
Gaussian process,ગૌસીયન પ્રક્રિયા
Gaussian pulse,ગૌસીયન પલ્સ
Gauss's law,ગૌસીયન કાયદો
Gega Hertz,ગીગ હર્ટ્ઝ
General purpose resister,સામાન્ય હેતુ પ્રતિકાર
Generated noise,અવાજ પેદા કર્યો
Generator,જનરેટર
Generic,"પિતૃ, સામાન્ય"
Geometric mean,ભૌમિતિક સરેરાશ
Geometric ray tracing,ભૌમિતિક કિરણ અનુરેશ
Geostationary orbit,જીઓસ્ટેશનરી ચેમ્બર
Gerber format,ગેર્બર ફોમેન્ટ
Germanium,જર્મેનિયમ
Germanium diode,જર્મેનિયમ ડાયોડ
Gettering treatment,ગેટરન સારવાર
Ggiger counter,ગીઝર કેલ્ક્યુલેટર
Ghost memory images,સ્યુડો મેમરી રીફ્લેક્સ
