Tamil,Telugu
மின்னணு அஞ்சல் (மின்னஞ்சல்),ఇ-మెయిల్
மின்னணு மாறுதல் அமைப்பு,ఎలక్ట్రానిక్ స్విచింగ్ సిస్టమ్
மின்னணுவியல்,ఎలక్ట్రానిక్స్
மின்முனை,ఎలక్ట్రోప్లేటింగ్
மின்னியல்,ఎలెక్ట్రోస్టాటిక్
உயரம்,ఎలివేషన్
பதிக்கப்பட்ட,పొందుపరచబడింది
உட்பொதிக்கப்பட்ட ஆடியோ,పొందుపరిచిన ఆడియో
உட்பொதிக்கப்பட்ட அமைப்பு,పొందుపర్చిన వ్యవస్థ
சின்னம்,చిహ్నం
வளர்ந்து வரும் போக்குகள்,అభివృద్ధి చెందుతున్న పోకడలు
உமிழ்வு,ఉద్గార
உமிழ்ப்பான்,ఉద్గారిణి
உமிழ்ப்பான் பின்தொடர்பவர்,ఉద్గారిణి అనుచరుడు
உமிழ்ப்பான் முனையம்,ఉద్గారిణి టెర్మినల్
உமிழ்ப்பான்-அடிப்படை-சந்திப்பு,ఉద్గారిణి-బేస్-జంక్షన్
இயக்கு,ఎనేబుల్
பற்சிப்பி கம்பி,ఎనామెల్డ్ వైర్
என்கிப்பர்,ఎన్‌సిఫర్
அடைப்பு,ఆవరణ
குறியாக்கம்,ఎన్కోడ్
குறியாக்கி,ఎన్కోడర్
குறியாக்கம்,ఎన్కోడింగ్
குறியாக்கம்,గుప్తీకరణ
இறுதி குறி,ముగింపు గుర్తు
கடைசி பயனாளி,తుది వినియోగదారుడు
ஆற்றல்,శక్తి
ஆற்றல் பரவல்,శక్తి వ్యాప్తి
ஆற்றல் விநியோகம்,శక్తి పంపిణీ
அமலாக்கம்,అమలు
இயந்திரம்,ఇంజిన్
பொறியாளர்,ఇంజనీర్
பொறியியல்,ఇంజనీరింగ్
பொறியியல் கடை,ఇంజనీరింగ్ స్టోర్
வேலைப்பாடு,చెక్కడం
மேம்படுத்தவும்,మెరుగుపరచండి
குழுமம்,సమిష్టి
விசையை உள்ளிடவும்,కీని నమోదు చేయండి
நிறுவன கட்டமைப்பு,ఎంటర్ప్రైజ్ ఆర్కిటెక్చర్
என்டல்பி,ఎంథాల్పీ
என்ட்ரோபி,ఎంట్రోపీ
என்ட்ரோபி குறியீட்டு முறை,ఎంట్రోపీ కోడింగ్
என்ட்ரோபி பணிநீக்கம்,ఎంట్రోపీ రిడెండెన్సీ
சமன்,సమం
சமநிலை,ఈక్వలైజేషన్
சமநிலைப்படுத்தி,ఈక్వలైజర్
உபகரணங்கள்,పరికరాలు
உபகரணங்கள் கவர்,పరికరాల కవర్
இணையான,సమానం
அழிக்கவும்,చెరిపివేయండి
தலையை அழிக்கவும்,తల తొలగించండి
அரிப்பு,ఎరోషన్
ஒழுங்கற்ற,అవాంఛనీయ
பிழை,లోపం
பிழை கட்டுப்பாட்டு குறியீட்டு முறை,లోపం నియంత్రణ కోడింగ్
பிழை திருத்தம்,లోపం దిద్దుబాటు
பிழை கண்டறிதல்,లోపం గుర్తించడం
பிழை கையாளுதல்,లోపం నిర్వహణ
பிழை நிகழ்தகவு,లోపం సంభావ్యత
ஈத்தர்நெட்,ఈథర్నెట్
ஈத்தர்நெட் கேபிள்,ఈథర్నెట్ కేబుల్
யூஜெனிக்ஸ்,యూజెనిక్స్
வெளியேற்றம்,ఖాళీ చేయండి
பரிமாற்றம்,మార్పిడి
உற்சாகம்,ఎక్సైటర్
செயல்படுத்த,అమలు చేయండి
மரணதண்டனை நேரம்,అమలు సమయం
வெளியேற்ற,ఎగ్జాస్ట్
வெளியேறு,బయటకి దారి
விரிவாக்கப்பட்டது,విస్తరించబడింది
விரிவாக்கம் வால்வு,విస్తరణ వాల్వ్
பரிசோதனை,ప్రయోగం
நிபுணர் அமைப்பு,నిపుణుల వ్యవస్థ
ஆராயுங்கள்,అన్వేషించండి
ஆய்வுப்பணி,ఎక్స్‌ప్లోరర్
எக்ஸ்போ (கண்காட்சி),గుడ్డ
மின்சாரம் வழங்கல்,విద్యుత్ సరఫరా పొడిగింపు
வெளிப்புற கட்டுப்பாடு,బాహ్య నియంత్రణ
