Malayalam,Punjabi
വ്യതിരിക്ത ആംപ്ലിഫയർ,ਡਿਸਟਿੰਕਸ਼ਨ ਐਂਪਲੀਫਾਇਰ
"പെനിട്രേറ്റീവ് കലോറിമീറ്റർ, പെനിട്രേറ്റീവ് കലോറിമീറ്റർ","ਪ੍ਰਵੇਸ਼ਯੋਗ ਕੈਲੋਰੀਮੀਟਰ, ਪ੍ਰਵੇਸ਼ਯੋਗ ਕੈਲੋਰੀਮੀਟਰ"
ഡിഫറൻഷ്യൽ കപ്പാസിറ്റർ,ਵਿਭਿੰਨ ਕੈਪਸੀਟਰ
ഡിഫറൻഷ്യൽ സോൺ,ਅੰਤਰ ਜ਼ੋਨ
ഡിഫറൻഷ്യൽ ഡിഫ്യൂഷൻ,ਵਿਭਿੰਨ ਪ੍ਰਸਾਰ
ഡിഫറൻഷ്യൽ സമവാക്യം,ਅੰਤਰ ਸਮੀਕਰਨ
ഡിഫറൻഷ്യൽ എക്സിറ്റിൻഷൻ കോഫിഫിഷ്യന്റ്,ਵਿਭਿੰਨ ਵਿਸਥਾਪਨ ਗੁਣਾਂਕ
ഇന്റർമീറ്റർ അയോണൈസേഷൻ ചേമ്പർ,ਇੰਟਰਮੀਟਰ ionization ਚੈਂਬਰ
ഡിഫറൻഷ്യൽ ഐസോടോപ്പ് രീതി,ਵਿਭਿੰਨ ਆਈਸੋਟੋਪ ਵਿਧੀ
ഡിഫറൻഷ്യൽ പ്രവേഗം,ਅੰਤਰ ਵੇਗ
വേർതിരിക്കുക,ਵੱਖਰਾ
"വ്യത്യസ്തമായ, വ്യത്യസ്തമായ","ਵਿਭਿੰਨ, ਵਿਭਿੰਨਤਾ"
"വ്യത്യാസം, വ്യത്യാസം","ਭਿੰਨਤਾ, ਵਿਭਿੰਨਤਾ"
ഡിഫ്രാക്ഷൻ,ਭਿੰਨਤਾ
ഡിഫ്രാക്റ്റോമീറ്റർ,ਡਿਫ੍ਰੈਕਟੋਮੀਟਰ
"വ്യാപിച്ച, വ്യാപിച്ച","ਫੈਲਿਆ ਹੋਇਆ, ਫੈਲਿਆ ਹੋਇਆ"
വ്യാപിച്ചു,ਫੈਲਿਆ
വ്യാപനം,ਫੈਲਾ
ഡിഫ്യൂസിവിറ്റി,ਵਿਭਿੰਨਤਾ
"അക്കം, വ്യാസം, വിരൽ","ਅੰਕ, ਵਿਆਸ, ਉਂਗਲੀ"
ഡിജിറ്റൽ റെക്കോർഡിംഗ്,ਡਿਜ਼ੀਟਲ ਰਿਕਾਰਡਿੰਗ
ഡിജിറ്റൽ വോൾട്ട്മീറ്റർ,ਡਿਜ਼ੀਟਲ ਵੋਲਟਮੀਟਰ
ദ്വി-ഐസോടോപിക് മൂലകങ്ങൾ,ਦੋ-ਆਈਸੋਟੋਪਿਕ ਤੱਤ
വ്യാപനം,ਫੈਲਾ
വികാസ വൈകല്യം,ਵਿਸਤਾਰ ਵਿਕਾਰ
എക്സോമീറ്റർ,ਐਕਸੋਮੀਟਰ
വിസ്ഫരിണി,ਵਿਸਫਾਰਿਨੀ
"വിപുലീകരണം, നീളം-വീതി, അളവ്, ശക്തി","ਐਕਸਟੈਂਸ਼ਨ, ਲੰਬਾਈ-ਚੌੜਾਈ, ਮਾਪ, ਸ਼ਕਤੀ"
ഡൈമൻഷണൽ,ਆਯਾਮੀ
മാനം,ਆਯਾਮ
ഇൻഷുറൻസ് യൂണിറ്റ്,ਬੀਮਾ ਯੂਨਿਟ
അളവില്ലാത്ത മാനം,ਅਯਾਮ ਰਹਿਤ ਅਯਾਮ
"മൂല്യത്തകർച്ച, കുറവ്","ਘਟਾਓ, ਕਮੀ"
പ്രസരിപ്പുള്ള,ਚਮਕਦਾਰ
ഡയോഡ്,ਡਾਇਓਡ
ഡയോപ്റ്റർ,diopter
അപവർത്തന മേഖല,ਅਪਵਰਤਨ ਜ਼ੋਨ
റിഫ്രാക്റ്റിംഗ് ലെൻസ്,ਰਿਫ੍ਰੈਕਟਿੰਗ ਲੈਂਸ
"കുമ്പിടുക, കുമ്പിടുക, തൊട്ടി","ਝੁਕਣਾ, ਮੱਥਾ ਟੇਕਣਾ, ਕੁੰਡ"
വീഴ്ചയുടെ ആംഗിൾ,ਡਿੱਗਣ ਦਾ ਕੋਣ
ദ്വിധ്രുവം,dipole
ബൈപോളാർ പാളി,ਬਾਇਪੋਲਰ ਪਰਤ
dirac delta ഫംഗ്ഷൻ,dirac ਡੈਲਟਾ ਫੰਕਸ਼ਨ
"നേരായ, നേരായ, നേരായ, നേരിട്ടുള്ള, എതിർ","ਸਿੱਧਾ, ਸਿੱਧਾ, ਸਿੱਧਾ, ਸਿੱਧਾ, ਉਲਟ"
അനുലോം പരസ്പരബന്ധം,ਅਨੁਲੋਮ ਸਬੰਧ
നേരിട്ടുള്ള കറന്റ്,ਸਿੱਧਾ ਮੌਜੂਦਾ
നേരിട്ട്,ਸਿੱਧਾ
"നേരിട്ടുള്ള അടി, നേരായ അടി","ਸਿੱਧੀ ਹਿੱਟ, ਸਿੱਧੀ ਹਿੱਟ"
"ദിശ, ദിശ","ਦਿਸ਼ਾ, ਦਿਸ਼ਾ"
ദിശാസൂചന,ਦਿਸ਼ਾਤਮਕ
ബഹിരാകാശ സ്ഥിരത,ਸਪੇਸ ਸਥਿਰਤਾ
"ഡിക്കോസിൻ, ഡിക്കോസിൻ","dicosine, dico-cosine"
"ദിശാസൂചകമായ, ദിശാസൂചകമായ, ദിശാസൂചകമായ","ਦਿਸ਼ਾ-ਨਿਰਦੇਸ਼, ਦਿਸ਼ਾ-ਨਿਰਦੇਸ਼, ਦਿਸ਼ਾ-ਨਿਰਦੇਸ਼"
ദിശാബോധം,ਦਿਸ਼ਾ
സാധാരണ ലാറ്റിസ്,ਆਮ ਜਾਲੀ
നേർരേഖ,ਸਿੱਧੀ ਲਾਈਨ
തുടർച്ചയായ അനുപാതം,ਕ੍ਰਮਵਾਰ ਅਨੁਪਾਤ
നേരിട്ടുള്ള രീതി,ਸਿੱਧੀ ਵਿਧੀ
സംവിധാനം,ਦਿਸ਼ਾ
നേരിട്ടുള്ള വായന ഉപകരണം,ਡਾਇਰੈਕਟ ਰੀਡਿੰਗ ਡਿਵਾਈਸ
മുന്നിൽ ദൂരദർശിനി,ਸਾਹਮਣੇ ਦੂਰਬੀਨ
"ഒബ്ജക്റ്റ്, സർക്കിൾ, ഡിസ്ക്, ഡിസ്ക്","ਵਸਤੂ, ਚੱਕਰ, ਡਿਸਕ, ਡਿਸਕ"
"നിമജ്ജനം, എഫ്യൂഷൻ, ബ്ലീച്ചിംഗ്","ਇਮਰਸ਼ਨ, ਇਫਿਊਜ਼ਨ, ਬਲੀਚਿੰਗ"
വെള്ളം നിമജ്ജനം,ਪਾਣੀ ਵਿੱਚ ਡੁੱਬਣਾ
"നിർത്തലാക്കൽ, നിർത്തലാക്കൽ, ഒടിവ്","ਵਿਗਾੜ, ਵਿਗਾੜ, ਫ੍ਰੈਕਚਰ"
തുടർച്ചയായി,ਲਗਾਤਾਰ
"ഗവേഷണം, തിരയൽ","ਖੋਜ, ਖੋਜ"
പൊരുത്തക്കേട്,ਅੰਤਰ
കണികകൾ,ਕਣ
"കോൺകേവ് ആന്റിന, ഡിഷ് ആന്റിന","ਕਨਕੇਵ ਐਂਟੀਨਾ, ਡਿਸ਼ ਐਂਟੀਨਾ"
"പിരിച്ചുവിടൽ, ഗ്രാനുലേഷൻ","ਭੰਗ, granulation"
പിരിച്ചുവിടൽ സ്ഥിരമായ,ਭੰਗ ਸਥਿਰ
വിസർജ്ജന ഊർജ്ജം,ਖਰਾਬੀ ਊਰਜਾ
പിരിച്ചുവിടൽ അർദ്ധായുസ്സ്,ਭੰਗ ਅੱਧਾ ਜੀਵਨ
പിരിച്ചുവിടൽ ഗ്രേഡ്,ਭੰਗ ਸੀਮਾ ਹੈ
"സ്ഥാനഭ്രംശം, സ്ഥാനഭ്രംശം, സ്ഥാനഭ്രംശം, സ്ഥാനഭ്രംശം","dislocation, dislocation, dislocation, dislocation"
"ഫോൾട്ട് ലൈൻ, ഫോൾട്ട് കോർ","ਫਾਲਟ ਲਾਈਨ, ਫਾਲਟ ਕੋਰ"
തെറ്റ് ലൂപ്പ്,ਨੁਕਸ ਲੂਪ
"ക്രമക്കേട്, ക്രമക്കേട്, ക്രമക്കേട്","ਵਿਕਾਰ, ਵਿਕਾਰ, ਵਿਕਾਰ"
കുഴപ്പം,ਹਫੜਾ-ਦਫੜੀ
"ആശയക്കുഴപ്പം, ആശയക്കുഴപ്പം","ਉਲਝਣ, ਉਲਝਣ"
"ചിതറി, ചിതറി","ਖਿੰਡੇ ਹੋਏ, ਖਿੰਡੇ ਹੋਏ"
"വിസരണം, ചിതറിക്കൽ","ਖਿੰਡਾਉਣਾ, ਖਿੰਡਾਉਣਾ"
പ്രൊജക്റ്റൈൽ,ਪ੍ਰੋਜੈਕਟਾਈਲ
ചിതറിക്കിടക്കുന്ന,dispersant
പ്രതിഫലനം,ਪ੍ਰਤੀਬਿੰਬਤਾ
സ്ഥാനമാറ്റാം,ਵਿਸਥਾਪਨ
പ്രദർശനം,ਪ੍ਰਦਰਸ਼ਨੀ
കൺസോൾ,ਕੰਸੋਲ
വിച്ഛേദിക്കുന്ന ശക്തി,ਬੰਦ ਕਰਨ ਦੀ ਤਾਕਤ
അസമമായ,ਅਸਮਾਨ
ശോഷണം ഗുണകം,ਸੜਨ ਗੁਣਾਂਕ
ദ്രവിക്കുന്ന,ਖਰਾਬ ਕਰਨ ਵਾਲਾ
ശോഷണ സംവിധാനം,ਸੜਨ ਸਿਸਟਮ
വേർപെടുത്താവുന്ന,ਵੱਖ ਕਰਨ ਯੋਗ
വേർപിരിഞ്ഞു,ਵੱਖ ਕੀਤਾ
സ്വഭാവം,ਸੁਭਾਅ
പൊരുത്തക്കേട്,ਗੈਰ-ਅਨੁਕੂਲਤਾ
ദൂരം,ਦੂਰੀ
അകലെ,ਦੂਰ
"വ്യതിരിക്തമായ, വ്യതിരിക്തമായ, വ്യതിരിക്തമായ, പ്രകടിപ്പിക്കുന്ന","ਵੱਖਰਾ, ਵੱਖਰਾ, ਵੱਖਰਾ, ਭਾਵਪੂਰਤ"
വിവേചനം,ਵਿਤਕਰਾ
വ്യതിരിക്തമായ സ്വത്ത്,ਵੱਖਰੀ ਜਾਇਦਾਦ
"വേർതിരിക്കുക, വേർതിരിക്കുക","ਵੱਖਰਾ ਕਰਨਾ, ਵੱਖਰਾ ਕਰਨਾ"
വികൃതമാക്കുക,ਵਿਗਾੜਨਾ
വൈകല്യം,ਵਿਕਾਰ
രൂപഭേദം ഇലാസ്തികത,deformation ਲਚਕਤਾ
വിതരണം ചെയ്ത ആംപ്ലിഫയർ,ਵੰਡਿਆ ਐਂਪਲੀਫਾਇਰ
"വിതരണം, വിതരണം","ਵੰਡ, ਵੰਡ"
"വിതരണ നിയമം, വിതരണ നിയമം","ਵੰਡ ਨਿਯਮ, ਵੰਡ ਨਿਯਮ"
അസ്വസ്ഥത,ਗੜਬੜ
"അസ്വസ്ഥമായ, അസ്വസ്ഥമായ സന്തുലിതാവസ്ഥ","ਦੁਖੀ, ਵਿਗੜਿਆ ਸੰਤੁਲਨ"
ശല്യപ്പെടുത്തുന്ന ശക്തി,ਪਰੇਸ਼ਾਨ ਕਰਨ ਵਾਲੀ ਤਾਕਤ
"അഹ്നിക്, ദിവാചർ, ദിവ, ഡെയ്‌ലി","ਅਹਨਿਕ, ਦਿਵਾਚਰ, ਦਿਵਾ, ਨਿੱਤ"
ദൈനംദിന വേഗത,ਰੋਜ਼ਾਨਾ ਦੀ ਗਤੀ
ദ്വിമുഖം,ਦੋ-ਪੱਖੀ
"ചിതറുക, ചിതറുക","ਖਿਲਾਰਨਾ, ਵਿਗਾੜਨਾ"
"വ്യതിചലനം, വ്യതിചലനം, വ്യതിചലനം","ਵਿਭਿੰਨਤਾ, ਵਿਭਿੰਨਤਾ, ਵਿਭਿੰਨਤਾ"
വിഭിന്ന,ਵੱਖਰੇ
വഴിതിരിച്ചുവിടൽ,ਡਾਇਵਰਸ਼ਨ
"വിഭജിച്ചിരിക്കുന്നു, വിഭജിച്ചിരിക്കുന്നു","ਵੰਡਿਆ, ਵੰਡਿਆ"
"വിഭജനം, വിഭജനം, വിഭജനം","ਵੰਡ, ਵੰਡ, ਵੰਡ"
അയണോസ്ഫിയറിന്റെ ഡി പാളി,ਆਇਨੋਸਫੀਅਰ ਦੀ ਡੀ ਪਰਤ
"പ്രദേശം, പ്രവിശ്യ, പ്രദേശം, ഡൊമെയ്ൻ","ਖੇਤਰ, ਸੂਬਾ, ਖੇਤਰ, ਡੋਮੇਨ"
"താഴികക്കുടം, താഴികക്കുടം","ਗੁੰਬਦ, ਗੁੰਬਦ"
സ്വാധീനമുള്ള സ്ഥാനം,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਸਥਿਤੀ
ദാതാവിന്റെ തലം,ਦਾਨੀ ਪੱਧਰ
മാഡിറ്റ് ഉടമ്പടി,ਮਦਿਤ ਸੰਧੀ
"മായം ചേർക്കൽ, വ്യഭിചാരം","ਮਿਲਾਵਟ, ਮਿਲਾਵਟ"
ഡോപ്ലർ പ്രഭാവം,ਡੋਪਲਰ ਪ੍ਰਭਾਵ
"അളവ്, അളവ്","ਖੁਰਾਕ, ਖੁਰਾਕ"
ക്വാണ്ടോമീറ്റർ,ਕੁਆਂਟੋਮੀਟਰ
"കുത്തുകളുള്ള, കുത്തുകളുള്ള","ਬਿੰਦੀ ਵਾਲਾ, ਬਿੰਦੀ ਵਾਲਾ"
"ഇരട്ട, ഡിപ്ലോയിഡ്, ജോഡി, ഇരട്ട, സാധാരണ, ദ്വിമുഖം","ਡਬਲ, ਡਿਪਲੋਇਡ, ਜੋੜਾ, ਦੋਹਰਾ, ਆਮ, ਦੋਹਰਾ"
ഇരട്ട ബോണ്ട്,ਡਬਲ ਬਾਂਡ
ബികോൺവെക്സ് ലെൻസ്,biconvex ਲੈਨਜ
ബികോൺവെക്സ് ലെൻസ്,biconvex ਲੈਨਜ
ബൈനറി ഡിഫറൻഷ്യൽ,ਬਾਈਨਰੀ ਅੰਤਰ
ഇരട്ട അയോണൈസേഷൻ,ਡਬਲ ionization
ഇരട്ട തന്മാത്ര,ਡਬਲ ਅਣੂ
ഇരട്ട കൃത്യത,ਡਬਲ ਸ਼ੁੱਧਤਾ
ഇരട്ട അപവർത്തനം,ਦੋਹਰਾ ਅਪਵਰਤਨ
ഇരട്ട പരമ്പര,ਡਬਲ ਸੀਰੀਜ਼
ജോടി നക്ഷത്രങ്ങൾ,ਤਾਰਿਆਂ ਦੀ ਜੋੜੀ
ഇരട്ടി,ਡਬਲ
അക്രോമാറ്റിക് ലെൻസ് ജോഡി,ਅਕ੍ਰੋਮੈਟਿਕ ਲੈਂਸ ਜੋੜਾ
"വ്യാപനം, വികാസം","ਫੈਲਾਉਣਾ, ਫੈਲਾਉਣਾ"
ഇരട്ടി ചാർജുള്ള കണിക,ਦੁੱਗਣਾ ਚਾਰਜ ਵਾਲਾ ਕਣ
ഉഭയജീവി അഴിമതി,ਭ੍ਰਿਸ਼ਟ
ഇരട്ട അയോണൈസ്ഡ്,ਡਬਲ ionized
താഴേക്ക്,ਹੇਠਾਂ ਵੱਲ
ട്രാക്ഷൻ അയിര് സെമി കോംപാക്റ്റ്,ਟ੍ਰੈਕਸ਼ਨ ਧਾਤੂ ਧਾਤੂ ਅਰਧ ਸੰਖੇਪ
ട്രാക്ഷൻ ഫോഴ്സ്,ਟ੍ਰੈਕਸ਼ਨ ਫੋਰਸ
"വാ, ഓട്ടം, അപ്പോദ്, ഡ്രിഫ്റ്റ് (ഖനനം), പഞ്ച് (ഭക്ഷണം), സ്ഥാനചലനം","ਵਾਹ, ਵਹਾਅ, ਅਪੋਧ, ਵਹਿਣਾ (ਖਨਨ), ਪੰਝ (ਭੋਜਨ), ਵਿਸਥਾਪਨ"
ഒഴുകുന്ന നീരൊഴുക്ക്,ਰਨਆਫ ਸਟ੍ਰੀਮ
പ്രവർത്തനക്ഷമമായ,ਕਾਰਜਸ਼ੀਲ
ചാലക വോൾട്ടേജ്,ਸੰਚਾਲਨ ਵੋਲਟੇਜ
ചെറിയ പന്ത്,ਛੋਟੀ ਗੇਂਦ
പെട്ടെന്നുള്ള ഇടവേള,ਅਚਾਨਕ ਬਰੇਕ
"ഡോട്ട്, മൈക്രോ പോയിന്റ്, തുള്ളി","ਬਿੰਦੀ, ਮਾਈਕ੍ਰੋ ਪੁਆਇੰਟ, ਬੂੰਦ"
വീഴ്ച,ਗਿਰਾਵਟ
ഉണക്കുക,ਸੁੱਕਾ
ഡ്രൈ ഡ്രൈ ഹൈഗ്രോമീറ്റർ,ਸੁੱਕਾ ਸੁੱਕਾ ਹਾਈਗਰੋਮੀਟਰ
പരാജയപ്പെട്ട കോൺടാക്റ്റ്,ਅਸਫਲ ਸੰਪਰਕ
"ഇരട്ട പ്രവർത്തനം, ഇരട്ട പ്രവർത്തനം","ਡਬਲ ਓਪਰੇਸ਼ਨ, ਦੋਹਰੀ ਕਾਰਵਾਈ"
നാളി,"ਨਲੀ, ਨਲਕੀ"
ടാൻസൈൽ,ਤਣਾਅ ਵਾਲਾ
ടാൻസൈൽ,ਤਣਾਅ ਵਾਲਾ
മങ്ങിയ,ਮੱਧਮ
നിശബ്ദമാക്കുക,ਚੁੱਪ
നിക്ഷേപം,ਪੇਸ਼ਗੀ
വാമൻ താര,ਵਾਮਨ ਤਾਰਾ
ഇരട്ട അക്ഷം,ਦੋਹਰਾ ਧੁਰਾ
ചലനാത്മകം,ਗਤੀਸ਼ੀਲ
ചലനാത്മകം,ਗਤੀਸ਼ੀਲ
"ചലനാത്മകത, ചലനാത്മകത","ਗਤੀਸ਼ੀਲਤਾ, ਗਤੀਸ਼ੀਲਤਾ"
ഡൈനാമോ,ਡਾਇਨਾਮੋ
ഭക്ഷണം കഴിക്കുക,ਖਾਣਾ
"ഭൂമി, ഭൂമി","ਧਰਤੀ, ਧਰਤੀ"
ഭൂകമ്പ തീവ്രത,ਭੂਚਾਲ ਦੀ ਤੀਬਰਤਾ
ഭൂമി ഉപഗ്രഹം,ਧਰਤੀ ਸੈਟੇਲਾਈਟ
ഭൂമി കണക്ഷൻ സിസ്റ്റം,ਧਰਤੀ ਕੁਨੈਕਸ਼ਨ ਸਿਸਟਮ
ഗ്രൗണ്ട് വയർ,ਜ਼ਮੀਨੀ ਤਾਰ
"കേന്ദ്രം, കേന്ദ്രാഭിമുഖം","ਕੇਂਦਰ, centripetal"
ഉത്കേന്ദ്രത,ਸਨਕੀਤਾ
എച്ചലോൺ,Echelon
പ്രതിധ്വനി,echo
അനുമാനം,ਧਾਰਨਾ
വിപ്ലവം സർക്കുലർ കോർഡിനേറ്റുകൾ,ਸਰਕੂਲਰ ਕੋਆਰਡੀਨੇਟਸ
ചുഴി,ਵਰਲਪੂਲ
എഡ്ജ് തെറ്റ്,ਕਿਨਾਰੇ ਨੁਕਸ
കാതലായ പ്രഭാവം,ਕੋਰ-ਪ੍ਰਭਾਵ
എഡിസൺ സെൽ,ਐਡੀਸਨ ਸੈੱਲ
തിരുത്തുക,ਸੰਪਾਦਿਤ ਕਰੋ
ഫലപ്രദമായ,ਅਸਰਦਾਰ
കാര്യക്ഷമത,ਕੁਸ਼ਲਤਾ
ശ്രമം,ਕੋਸ਼ਿਸ਼
ഡിസ്ചാർജ്,ਡਿਸਚਾਰਜ
"ആലങ്കാരിക, ഈജൻ","ਅਲੰਕਾਰਿਕ, eigen"
അഷ്ടഭുജം,ਅੱਠਭੁਜ
ഐൻസ്റ്റീൻ-ബോസ് വിതരണ നിയമം,ਆਈਨਸਟਾਈਨ-ਬੋਸ ਵੰਡ ਕਾਨੂੰਨ
തൽക്ഷണ പ്രഭാവം,ਤੁਰੰਤ ਪ੍ਰਭਾਵ
ഐൻസ്റ്റീനിയം,ਆਈਨਸਟਾਈਨੀਅਮ
ഐൻസ്റ്റീൻ സ്മോലുചോവ്സ്കി സമവാക്യം,ਆਈਨਸਟਾਈਨ ਸਮੋਲੁਚੌਸਕੀ ਸਮੀਕਰਨ
ഐൻസ്റ്റീൻ-ജനസംഖ്യ,ਆਈਨਸਟਾਈਨ-ਜਨਸੰਖਿਆ
പുറത്താക്കൽ,ਬਰਖਾਸਤਗੀ
എജക്റ്റർ കാപ്സ്യൂൾ,ਬਾਹਰ ਕੱਢਣ ਵਾਲਾ ਕੈਪਸੂਲ
എജക്റ്റർ,ਬਾਹਰ ਕੱਢਣ ਵਾਲਾ
ക്ലിയറൻസ് ബോർഡ്,ਕਲੀਅਰੈਂਸ ਬੋਰਡ
വിപരീത കപ്പാസിറ്റൻസ്,ਉਲਟ ਸਮਰੱਥਾ
ഇലാസ്റ്റിക്,ਲਚਕੀਲੇ
"ഇലാസ്റ്റിക് പ്രതികരണ പ്രഭാവം, ഇലാസ്റ്റിക് പിൻഭാഗം","ਲਚਕੀਲੇ ਜਵਾਬ ਪ੍ਰਭਾਵ, ਲਚਕੀਲੇ ਪਿਛਲਾ"
ആന്ദോളന ശരീരം,oscillatory ਸਰੀਰ
ഇലാസ്തികത,ਲਚਕਤਾ
"ഇലാസ്റ്റികോമീറ്റർ, ഇലാസ്റ്റികോമീറ്റർ","ਇਲਾਸਟਿਕੋਮੀਟਰ, ਇਲਾਸਟਿਕੋਮੀਟਰ"
ഇലാസ്റ്റിക് മെല്ലെബിലിറ്റി,ਲਚਕੀਲੇ ਖਰਾਬੀ
അയണോസ്ഫിയറിന്റെ ഇ-പാളി,ਆਇਨੋਸਫੀਅਰ ਦੀ ਈ-ਪਰਤ
ഇലക്ട്രേറ്റ്,ਇਲੈਕਟ੍ਰੇਟ
"വൈദ്യുത, വൈദ്യുത","ਇਲੈਕਟ੍ਰੀਕਲ, ਇਲੈਕਟ੍ਰੀਕਲ"
വൈദ്യുതി,ਬਿਜਲੀ
"വൈദ്യുതീകരണം, ചാർജിംഗ്","ਬਿਜਲੀਕਰਨ, ਚਾਰਜਿੰਗ"
വൈദ്യുതീകരിച്ചു,ਬਿਜਲੀ
"ചാർജ്ജ് കണിക, ചാർജ്ജ് കണിക","ਚਾਰਜ ਕੀਤਾ ਕਣ, ਚਾਰਜ ਕੀਤਾ ਕਣ"
ഇലക്ട്രോകോസ്റ്റിക്,ਇਲੈਕਟ੍ਰੋਕੋਸਟਿਕ
ഇലക്ട്രോ-അക്കോസ്റ്റിക്സ്,ਇਲੈਕਟ੍ਰੋ-ਧੁਨੀ ਵਿਗਿਆਨ
ഇലക്ട്രോ തെർമൽ,ਇਲੈਕਟ੍ਰੋ-ਥਰਮਲ
ഇലക്ട്രോകെമിക്കൽ,ਇਲੈਕਟ੍ਰੋਕੈਮੀਕਲ
തത്തുല്യമായ,ਬਰਾਬਰ
ഇലക്ട്രോഡ്,ਇਲੈਕਟ੍ਰੋਡ
ഇലക്ട്രോഡൈനാമിക്സ്,ਇਲੈਕਟ੍ਰੋਡਾਇਨਾਮਿਕਸ
ഇലക്ട്രോഡൈനാമിക് പ്രഭാവം,ਇਲੈਕਟ੍ਰੋਡਾਇਨਾਮਿਕ ਪ੍ਰਭਾਵ
ഗാൽവാനിക് ഒറ്റപ്പെടൽ,galvanic ਅਲੱਗ-ਥਲੱਗ
ഇലക്ട്രോലൈറ്റ്,ਇਲੈਕਟ੍ਰੋਲਾਈਟ
വൈദ്യുതവിശ്ലേഷണം,ਇਲੈਕਟ੍ਰੋਲਾਈਟਿਕ
"ഇലക്ട്രോഫോറെസിസ്, ഇലക്ട്രോഫോറെസിസ്","electrophoresis, electrophoresis"
വൈദ്യുതകാന്തികം,ਇਲੈਕਟ੍ਰੋਮੈਗਨੇਟ
വൈദ്യുതകാന്തിക മണ്ഡലം,ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਖੇਤਰ
വൈദ്യുതകാന്തികത,ਇਲੈਕਟ੍ਰੋਮੈਗਨੇਟਿਜ਼ਮ
വൈദ്യുതകാന്തികത,ਇਲੈਕਟ੍ਰੋਮੈਗਨੇਟਿਜ਼ਮ
"ഇലക്ട്രോമീറ്റർ നോസൽ, ഇലക്ട്രോമീറ്റർ വാൽവ്","ਇਲੈਕਟ੍ਰੋਮੀਟਰ ਨੋਜ਼ਲ, ਇਲੈਕਟ੍ਰੋਮੀਟਰ ਵਾਲਵ"
ഇലക്ട്രോമോട്ടീവ് ഫോഴ്സ്,ਇਲੈਕਟ੍ਰੋਮੋਟਿਵ ਫੋਰਸ
ഇലക്ട്രോൺ,ਇਲੈਕਟ੍ਰੋਨ
വായ്പ-വൈദ്യുതി,ਕਰਜ਼ਾ-ਬਿਜਲੀ
ഇലക്ട്രോണിക്,ਇਲੈਕਟ੍ਰਾਨਿਕ
