Telugu,Odiya
డైబాసిక్ ఫాస్ఫేట్,ଡିବାସିକ୍ ଫସଫେଟ୍ |
డిచంతియం,ଦ୍ୱାକାଖିଲା
డైక్లోరో డిఫెనిల్ ట్రైక్లోరోఎథేన్ (డిడిటి),ଡିଲୁଲୋରୋ ଡିଫୋନ୍ନେଲ ଟ୍ରାଇଚ୍ଲୋରୋଥାନନ୍ (DDT)
డైకోటోమస్,ଡିକଟୋମାନୋସ୍ |
డికాండిలిక్ పుర్రె,DICONDYLICL ଖପୁରୀ |
డికోటిలెడాన్,ଡିକୋଟାଇଲେଡନ୍ |
డిక్టియోసోమ్,DictyoSoomo
డిక్టియోటా,Dictyota
డైన్స్ఫలాన్,କିମ୍ବସେର୍ଣ୍ଣାଲନ୍ |
ఆహారం,ଖାଦ୍ୟପେୟାରୀ |
అవకలన సహకారం,ଭିନ୍ନ ଭିନ୍ନ ଅବଦାନ |
భేదాత్మక జోక్యం,ଭିନ୍ନ ଭିନ୍ନ ବାଧା ମାଇକ୍ରୋସ୍କୋପ୍ |
అవకలన పునరుత్పత్తి,ଭିନ୍ନ ଭିନ୍ନ ପ୍ରଜନନ
విభిన్న సెల్,ଭିନ୍ନକ୍ଷମ କକ୍ଷ
భేదం,ଭିନ୍ନତା
డిఫ్రాక్టెడ్ వేవ్,ଡିଫ୍ରାଇଜ୍ ତରଙ୍ଗ |
వ్యాప్తి,ବିସ୍ତାର
విస్తరించే సామర్థ్యం,ଭିନ୍ନତା ପାର୍ଥକ୍ୟ |
జీర్ణక్రియ,ହଜମ
జీర్ణ రసం,ହଜମକାରୀ ରସ |
జీర్ణ వ్యవస్థ,ହଜମ ପ୍ରମାଣିତ ବ୍ୟବସ୍ଥା |
జీర్ణ కోశ ప్రాంతము,ହଜମକାରୀ ଟ୍ରାକ୍ଟ |
అంకె,ଅଙ୍କ
డిజిటల్ వ్యవకలనం యాంజియోగ్రఫీ,ଡିଜିଟାଲ୍ ବିତରଣ ଆଙ୍ଗିଓଗ୍ରାଫି |
డిజిటల్‌గా,ଡିଜିଟାଲ୍ |
డిజిటిఫార్మ్ గ్రంథి,ଡିଜିଟୀଫର୍ମ ଗ୍ରନ୍ଥି |
డికారియన్,ଡିକ୍ରିୟନ୍
డైకారియోఫేస్,Dikarardohas
డైమర్,ମୋତେ ଡିମର
ఆధిపత్య ప్రాణాంతక యుగ్మ వికల్పం,ପ୍ରାଧାନ୍ୟ ସାଂଘାତିକ ଆଲେଲେ |
డైమోర్ఫిజం,ଡିମୋରଫିଜିମ୍
డైనిట్రోజెన్,ଡାଇନ୍ର୍ରୋଜେନ୍ |
డైనోఫ్లాగెల్లేట్,ଡାଇନୋଫ୍ଲାଗଲେଲେଟ୍ |
డైయోసియస్,ଡାଇଓକାରୀ
డయోస్పైరోస్ మెలానాక్సిలాన్,DIOSPYROSROSROSROSRORS MELANOLSollon |
డిపెప్టైడ్,ବାଇପ୍ସାଇଡ୍
డిఫైయోడాంట్,ଡିପିଓଲେଡଣ୍ଟ |
డిప్లోబాసిల్లస్,Diplobackillus
డిప్లోబ్లాస్టిక్,ଡିପ୍ଲୋବ୍ଲୋଲାଷ୍ଟିକ୍ |
డిప్లోకాకస్ న్యుమోనియా,ଡିପ୍ଲୋକୋକସ୍ ନିମୋନିଆ |
డిప్లాయిడ్ దశ,ଡିପ୍ଲଏଡ୍ ପର୍ଯ୍ୟାୟ |
డిప్లొనెమా,ଡିପ୍ଲୋନେମା
డిప్లొంట్,ଡିପ୍ଲୋମିକ୍ |
డిప్లొజోమ్,ଦୃଷ୍ଟାନ୍ତ
డిప్లొస్టోమ్,ଡିଫ୍ଲୋସମ୍
డిప్లోటిన్ స్టేజ్,Diplotene ଷ୍ଟେଜ୍ |
డిప్టెరా,Diptera
డిప్టెరాన్,Diptereran
డిప్టెరోకార్పస్ హోపియా,ଡିଟିଟେସ୍ରୋସପସ୍ ରାପା |
డిప్టెరియా,ଡିଫ୍ଟଟେରିଆ
డైరెక్షనల్ ఎంపిక,ଦିଗଦର୍ଶନ ଚୟନ
డిసాకరైడ్ హైలురోనిక్ ఆమ్లం,ଅସାଧାରଣ ହାଇଲାହ୍ରୋନିକ୍ ଏସିଡ୍ |
డిసాకరైడ్,ଅସନ୍ତୁଷ୍ଟ
డిస్క్,ଡିସ୍କ
డిస్క్ ఫ్లోరెట్,ଡିସ୍କ ଫ୍ଲୋଟ୍ |
పుప్పొడి ఉత్సర్గ,ପଲିଥିନର ଡିସଚାର୍ଜ |
నిరంతర వైవిధ్యం,ଅସନ୍ତୋଷ ପରିବର୍ତ୍ତନ |
వివిక్త మ్యుటేషన్,ବିଚ୍ଛିନ୍ନ ପରିବର୍ତ୍ତନ
వ్యాధి,ରୋଗ
అసమాన ప్రక్రియ,ବିତରଣ ପ୍ରକ୍ରିୟାକରଣ |
క్రిమిసంహారక,ଡିଜେନ୍ସିଫେକ୍ଟାଣ୍ଟ |
క్రిమిసంహారక,ଅସଂଗୁପ୍ତ
ఎముక యొక్క రుగ్మతలు,ହାଡର ବିଶୃଙ୍ଖଳା |
వ్యాప్తి,ବିସ୍ତାର
దూర,ଦୂରତା
దూర మెలికలు తిరిగింది,ଡିଷ୍ଟାଲ୍ କନଭୁଲ୍ୟୁଟେଡ୍ |
దూర నెఫ్రాన్,ଡିଷ୍ଟାଲ୍ ନେଫ୍ରନ୍ |
దూర ఫలాంక్స్,ଡିଷ୍ଟାଲ୍ ଫାଲାନକ୍ସ |
దూర వర్ణద్రవ్యం,ଦ୍ୱନ୍ଦ୍ୱ ରଙ୍ଗ
రోజువారీ,ଭବିଷ୍ୟବାଣୀ
డైవాలెంట్ కేషన్,ବିଭାଗଗୁଡିକ
డైవాలెంట్,ବିଭାଜନ
డైవర్జ్,ଅଲଗା କର |
డైవర్జెన్స్,ଅଲଗାତା
వైవిధ్యం,ବିବିଧତା
శ్రమ విభజన,ଶ୍ରମିକ ବିଭାଜନ
విభజన,ବିଭାଜନ
విభజన,ବିଭାଜନ
Dషధ ఆధారిత RNA పాలిమరేస్,DNA ନିର୍ଭରଶୀଳ rna playmerase |
DNA బ్లాటింగ్,DNA ବ୍ଲୋଟିଂ |
DNA చీలిక,DNA CLEAVAGAGE |
DNA క్లోనింగ్,DNA କ୍ଲାଏଙ୍ଗ୍ |
DNA నడిచే హైబ్రిడైజేషన్,Dna ଚାଳିତ ହାଇବ୍ରିଡାଇଜେସନ୍ |
DNA వేలిముద్ర,DNA ଫିଙ୍ଗର ପ୍ରିଣ୍ଟିଙ୍ଗ୍ |
DNA లైబ్రరీ,DNA ଲାଇବ୍ରେରୀ |
DNA ద్రవీభవన,DNA ତରଳି ଯାଉଛି |
DNA మిథైలేషన్,DNA ମିଥିନିଲେସନ୍ |
DNA పాలిమరేస్,DNA PLAYMERESE |
DNA ప్రోబ్,DNA ଅନୁସନ୍ଧାନ |
DNA మరమ్మత్తు,DNA ମରାମତି |
DNA ప్రతిరూపం,DNA ନକଲ |
DNA ప్రతిరూపణ,DNA ନକଲ |
DNA క్రమం,DNA କ୍ରମ |
DNA స్ప్లికింగ్,DNA SPLILING |
DNA సూపర్ కాయిలింగ్,DNA ସୁପର ଡଲିଂ |
DNA ట్రాన్స్క్రిప్షన్,DNA ଟ୍ରାନ୍ସକ୍ରିପସନ୍ |
DNA వెక్టర్,DNA ଭେକ୍ଟର |
డాబ్సన్ యూనిట్,ଡବସନ ୟୁନିଟ୍ |
డాగ్‌ఫిష్,ଡଗ୍ଫିସ୍
డోలియోలం,ଡଲିଓଲମ୍ |
డాల్ఫిన్,ଡଲଫିନ୍ (ସ୍ତନ୍ୟପାୟୀ)
దేశీయ జంతువు,ଘରୋଇ ପଶୁ
పెంపుడు జంతువు,ଗୃହପାଳିତ ପଶୁ
పెంపుడు మొక్క,ଘରୋଇ ଉଦ୍ଭିଦ |
పెంపకం,ଘରୋଇ
పెంపకం,ଘରୋଇ
ఆధిపత్య జన్యువు,ପ୍ରାଧାନ୍ୟ ଜିନ୍ |
ఆధిపత్య యూనిట్ కారకం,ପ୍ରାଧାନ୍ୟ ୟୁନିଟ୍ ଫ୍ୟାକ୍ଟର୍ |
డోన్నన్ సమతౌల్యం,ଡୋନ୍ନାନ ସନ୍ତୁଳନ |
దాత సెల్,ଦାତା ସେଲ୍ |
డాప్లర్ ప్రభావం,ଡୋପେଲର ପ୍ରଭାବ
డోర్సల్ లోపలి ఉపరితలం,ଡୋରସାଲ୍ ଆଭ୍ୟନ୍ତରୀଣ ପୃଷ୍ଠ |
డోర్సల్ నరాల త్రాడు,ଡୋରସାଲ୍ ସ୍ନାୟୁ କର୍ଡ |
నిద్రాణస్థితి,Gormancy
డోర్సల్ ఫిన్,ଡୋରସାଲ୍ ଫିନ୍ |
ప్రశంసక వ్యవస్థ,ଡୋରସାଲ୍ ହୋଲ୍ ସ୍ନାୟୁ ପ୍ରଣାଳୀ |
డోర్సల్ నాసికా రంధ్రం,ଡୋରସାଲ୍ ନାକ୍ଟ୍ରିଲ୍ |
డోర్సల్ రూట్ గ్యాంగ్లియన్,ଡୋରସାଲ୍ ମୂଳ ଗ୍ୟାଙ୍ଗଲିଅନ୍ |
డోర్సల్ ఉపరితలం,ଡୋରସାଲ୍ ଭୂପୃଷ୍ଠ |
డోర్సల్ విసెరల్ హంప్,ଡୋରସାଲ୍ ଭିସେରାଲ୍ ହମ୍ପ୍ |
డోర్సివెంట్రల్ ఆకు,DorvSivental life |
డబుల్ బాండ్,ଡବଲ୍ ବଣ୍ଡ |
డబుల్ కొబ్బరి,ଡବଲ୍ ନଡ଼ିଆ |
డబుల్ హెలిక్స్,ଡବଲ୍ ହେଲିକ୍ସ |
డబుల్ స్ట్రాండెడ్ స్ట్రక్చర్,ଡବଲ୍ ଷ୍ଟ୍ରାଡ୍ structure ାଞ୍ଚା |
దిగువ,ଡାଉନ୍ଷ୍ଟ୍ରିମ୍ |
దిగువ ప్రాసెసింగ్,ଡାଉନ୍ଷ୍ଟ୍ରିମ୍ ପ୍ରକ୍ରିୟାକରଣ |
డౌన్ సిండ్రోమ్,ଡାଉନ୍ ସିଣ୍ଡ୍ରୋମ |
డ్రాకేనా,ଡ୍ରାକେନା
డ్రాకో,ଡ୍ରକୋ
డ్రాగన్ ఫ్లై,ଡ୍ରାଗନ୍ ଫ୍ଲାଏ |
బిందువు,ବୁନ୍ଦା
డ్రాప్సీ,ଡ୍ରପ୍ସୀ
డ్రోసోఫిలా మెలనోగాస్టర్,ଡ୍ରସୋଫିଲା ମେଲାନୋଗ୍ରାଷ୍ଟର୍ |
కరువు,ମରୁଡ଼ି
కరువు నిరోధక గడ్డి,ମରୁଡ଼ି ପ୍ରତିରୋଧକ ଘାସ |
డ్రగ్,ଡ୍ରଗ୍
డ్రగ్,ଡ୍ରଗ୍
మందుల దుర్వినియోగం,ଡ୍ରଗ୍ ଅପବ୍ୟବହାର |
డ్రమ్ స్టిక్,ଡ୍ରମ୍ ଷ୍ଟିକ୍ |
Drupe,ଡ୍ରୁପ୍
పొడి బయోమాస్,ଶୁଖିଲା ବାୟୋମାସ୍ |
పొడి నిక్షేపణ,ଶୁଖିଲା ଜମା |
డ్రైయోపిథెకస్,ଶୁଖୁଆଦ ପତ୍ର
డ్రైయోప్టెరిస్,ଶୁଦ୍ର ଭବିଷ୍ୟଦ୍ବକ୍ତା
డక్టిల్ ఎఫెరెంట్,Ductule ef inturnt |
డక్టస్ ఆర్టెరియోసస్,ଡକ୍ଟସ୍ ବିଚ୍ଛିନ୍ନତା |
డక్టస్ ఎపిడిడిమస్,ଡକ୍ଟସ୍ ଏପିଡାଇଡାଇମସ୍ |
డుయోడెనమ్,Duodenum
నకిలీ,ନକଲ
దురామాటర్,ଦୁରାମର
దురామెన్,ସ୍ଥଗିତ
డురాంటా,ଡୁରାମାଣ୍ଟା |
దుమ్ము కాలుష్యం,ଧୂଳି ପ୍ରଦୂଷଣ |
మరగుజ్జు,ବଧୂ |
మరుగుజ్జు,ବଧୂଣ
మరగుజ్జు-కాండం ప్లాంట్,ବଧୂ-ଷ୍ଟେମ୍ ଉଦ୍ଭିଦ |
డైనిన్,ଡିଲିଣ୍ଟ୍ |
అంకె,ଅଙ୍କ
ఈగిల్,ଇଗଲ
చెవి ఒస్సికల్,କାନ ଓସିକଲ୍ |
ఇయర్‌కాకిల్,କର୍ଣ୍ଣ କୋକଲ୍ |
ప్రారంభ జీవితం,ଯଥା ଶୀଘ୍ର ଜୀବନ
ప్రారంభ కలప,ପ୍ରାରମ୍ଭ କାଠ
EARMUFF,ଇରହଫ୍ |
ఎర్త్ సమ్మిట్,ପୃଥିବୀ ସମ୍ମିଳନୀ |
తినడం మరియు తినడం,ଖାଇବା ଏବଂ ଖାଇବା |
భూమి,ପୃଥିବୀ
భూమి,ପୃଥିବୀ
ఎబెనల్స్,ଇବେନଲେସ୍
Ebracteate,ଇବ୍ରାକେଟେଟ୍
ఎచెనిస్,ଇଚେରୀ
ఎచినోకాకస్,ଇକିନୋକୋକସ୍ |
ప్రతిధ్వని,ଇଚନା
ఎక్లిప్టా ఆల్బా,ଇବିସିଟିଟା ଆଲବା |
పర్యావరణ అనుసరణ,ପରିବେଶ ଆଡାପ୍ଟେସନ୍ |
పర్యావరణ సామర్థ్యం,ପରିବେଶ ଦକ୍ଷତା |
పర్యావరణ పరస్పర ఆధారపడటం,ପରିବେଶ ପାରସ୍ପରିକଘିମା |
ఎకోలాజికల్ పిరమిడ్,ପରିବେଶ ପିରାମିଡ୍ |
పర్యావరణ పారిశుధ్యం,ପରିବେଶ ପରିମଳ
పర్యావరణ వారసత్వం,ପରିବେଶଗତ ଉତ୍ତରାଧିକାରୀ |
పర్యావరణ సుస్థిరత,ପରିବେଶ ସ୍ଥିରତା |
పర్యావరణ శాస్త్రవేత్త,ଇକୋଲୋଜିଷ୍ଟ
ఎకాలజీ,ପରିବେଶ
ఎకాలజీ అండ్ ఎన్విరాన్మెంట్,ଇକୋଲୋଜି ଏବଂ ପରିବେଶ |
ఎకోసాన్ టాయిలెట్,ଇକୋସାନ୍ ଶ toil ଚାଳୟ |
పర్యావరణ వ్యవస్థ,ଇକୋସିଷ୍ଟମ୍
పర్యావరణ వ్యవస్థ వైవిధ్యం,ଇକୋସିଷ୍ଟର ବିବିଧତା |
పర్యావరణ వ్యవస్థ ప్రక్రియ,ଇକୋସିଷ୍ଟମ୍ ପ୍ରକ୍ରିୟା |
పర్యావరణ వ్యవస్థ సేవ,ଇକୋସିଷ୍ଟମ୍ ସେବା |
ఎకోటోన్,ଇକୋଟୋନ |
పర్యావరణ పర్యాటకం,ଇକୋଟୋରିଜିମ୍ |
ఎకోటైప్,ଇକୋଟେପ୍ |
ECP ప్రవణత,ଇପ୍କଟି ଗ୍ରେଡିଏଣ୍ଟ୍ |
ఎక్టోకార్పస్,Ecotarpus
ఎక్టోడెర్మ్,ଇକାଟୋଡର୍ମ୍
ఎక్టోమైకోరైజా,Ectomycorrihizee
ఎక్టోపరాసైట్,ECtopaparaite
ఎక్టోపిక్ గర్భం,ଇକଟିକ୍ ଗର୍ଭଧାରଣ |
ఎక్టోథెర్మ్,Ecothermm
ఎక్టోథెర్మిక్,Ecothermic
అంచు ప్రభావం,ଧାରଟି କାର୍ଯ୍ୟକାରୀ |
అంచు జాతులు,ଧାର ପ୍ରଜାତିଗୁଡିକ
ప్రభావవంతమైన స్ట్రోక్,ପ୍ରଭାବଶାଳୀ ଷ୍ଟ୍ରୋକ୍ |
ఎఫెక్టర్,ଇଫ୍ଟର୍
ఎఫెక్టర్,ଇଫ୍ଟର୍
ఎఫెరెంట్,ଇଫିକ୍ରେଣ୍ଟ |
ఎఫెరెంట్ ఆర్టెరియోల్,ପ୍ରଭାବ ଧର୍ମଘଟ |
సమర్థత సూచిక,ଦକ୍ଷତା ସୂଚକାଙ୍କ |
ప్రసరించే,Jffluent
ప్రసరించే చికిత్సా ప్లాంట్ (ఇటిపి),ଇଫ୍ଲୁଏଣ୍ଟ୍ ଚିକିତ୍ସା ଉଦ୍ଭିଦ (ETP)
ప్రవాహం,Efflux
Egsted,ଅଗ୍ରଗାମୀ
గుడ్డు,ଅଣ୍ଡା
గుడ్డు ఉపకరణం,ଅଣ୍ଡା ଉପକରଣ
అహం సెంట్రిజం,ଇଗୋ ସେଣ୍ଟ୍ରିଜିମ୍ |
ఐకార్నియా క్రాసిప్స్,ଇକେକର୍ନିଆ କ୍ରସିପି |
స్ఖలనం వాహిక,ସ୍ନାକ୍ୟୁଲେଟୋରୀ ଡୁକ୍ଟ |
ఎల్ నినో ప్రభావం,ଏଲ୍ ନିନୋ ପ୍ରଭାବ |
ఎలియోప్లాస్ట్,ଇଲିୟୋପରେଟ୍
ఎలాస్మోబ్రాంచ్,ଏଲାସୋମୋବ୍ରାଞ୍ଚ |
సాగే ఫైబర్,ଇଲାଷ୍ଟିକ୍ ଫାଇବର |
సాగే శక్తి,ଇଲାଷ୍ଟିକ୍ ଫୋର୍ସ |
