Hindi,Gujarati
इलेक्ट्रॉन बहु फोटोट्यूब,ઇલેક્ટ્રોન મલ્ટીપલ ફોટોટ્યુબ
"इलेक्ट्रॉनिक परिकलित्र, कैलकुलेटर",વિદ્યુત -ગણતરી
"इलेक्ट्रॉनिक आंकड़ा संसाधन, इलेक्ट्रॉनिक आंकड़ा प्रक्रमण",ઇલેક્ટ્રોનિક ડેટા પ્રોસેસિંગ (ઇડીપી)
इलेक्ट्रॉनिक मेल (ई-मेल),ઇલેક્ટ્રોનિક મેઇલ (ઇ-મેઇલ)
इलेक्ट्रॉनिक स्विचन तंत्र,વિદ્યુત -ફેરબદલ પદ્ધતિ
इलेक्ट्रॉनिकी,વિદ્યુત -વિચ્છેદન
विद्युत्ल्ेपन,વીજળીકરણ
स्थिर-वैद्युत,વિદ્યુત -વિસ્ફોટ વિષયક
"उन्नयन, उच्चता",Elevંચું
अंतः स्थापित,જડિત
अंतः स्थापित श्रव्य,એમ્બેડ કરેલું audio ડિઓ
अंतः स्थापित तंत्र,જડિત પદ્ધતિ
"प्रतीक, चिह्न",મુદ્રા
"आविर्भावी प्रवृत्तियां, आविर्भावी चलन",Ingંચી રહેલા વલણો
उत्सर्जन,ઉત્સર્જન
उत्सर्जक,ખ્યાતિ
उत्सर्जक अनुगामी,ઉત્સુક અનુયાયી
उत्सर्जक टर्मिनल,ઉત્સર્જક
उत्सर्जक-आधार संधि,ઉત્સર્જક-જંકશન
समर्थ बनाना,સક્ષમ કરવું
इनेमलित तार,દંડ
कूटलेखक,અકસ્માત
संलग्नक,વાડો
कोडित करना,વિકૃતિ
"कूटलेखक, कोडक",એન્કોડર
"कूटलेखन, कोडन",ઉન્માદ
गूढ़ लेखन,એન્ક્રિપ્શન
अंत चिह्न,અંત
अंतिम प्रयोक्ता,અંતિમ વપરાશકર્તા
ऊर्जा,શક્તિ
ऊर्जा परिक्षेपण,Energyર્જા વિખેરી
ऊर्जा वितरण,E ર્જા વિતરણ
प्रवर्तन; लागू करना,અમલ
इंजन,એન્જિન
"इंजीनियर, अभियंता",ઇજનેર
"इंजीनियरी, अभियांत्रिकी",ઈજનેરી
अभियांत्रिकी भंडार,ઈજનેર ભંડાર
उत्कीर्णन,કોતરણી
बढ़ाना; वर्धन,વધારવું
समूहन,દાણ
प्रवेश कुंजी,દાખલ કરો કી
उद्यम संरचना,સાહસિક આર્કિટેક્ચર
एन्थैल्पी,Enthંચું
एन्ट्रॉपी,પ્રાણ
एन्ट्रॉपी कोडन,કોડી
एन्ट्रॉपी अतिरिक्तता,પ્રક્ષેપણ
"समकरण, तुल्यकरण",સરખું
"समकरण, तुल्यकरण",એકરૂપ કરવું તે
"तुल्यकारी, समकारी",એકરૂપ વ્યક્તિ
उपस्कर,સામાન
उपस्कर आवरण,સાધનસામગ્રીનો coverાંકણ
तुल्य; तुल्यांक,સમાન
मिटाना,ભુસવું
व्यामार्जन शीर्ष,માથું કાaseવું
अपरदन,ધોવાણ
अनियमित,અનિયમિત
"त्रुटि, अशुद्धि, भूल",ભૂલ
त्रुटि नियंत्रण कोडन,ભૂલ નિયંત્રણ કોડિંગ
"त्रुटि संशोधन, भूल सुधार",ભૂલ સુધારણા
त्रुटि संसूचन,ભૂલ તપાસ
त्रुटि संशोधन प्रक्रिया,ભૂલ
त्रुटि प्रायिकता,ભૂલ સંભાવના
ईथरनेट,અલંકાર
ईथरनेट केबल/ईथरनेट तार,અશિષ્ટ કેબલ
"सुजननिकी, सुजनन विज्ञान",જ્ eાનવિજ્icsાન
रिक्त करना; खाली कराना,ખાલી કરાવું છું
"केंद्र, आदान प्रदान",વિનિમય
उत्तेजक,બહાર નીકળવું
निष्पादन करना,અમલમાં મૂકવું
"निष्पादन काल, निष्पादन समय",અમલનો સમય
"निष्कासन, रेचन करना",અઘોષ
निर्गम,બહાર નીકળવું
प्रसारित,વિસ્તૃત
प्रसार वाल्व,વિસ્તરણ વાલ્વ
प्रयोग,પ્રયોગ
विशेषज्ञ प्रणाली,નિષ્ણાત પદ્ધતિ
अन्वेषण करना,અન્વેષણ કરવું
अन्वेषक,સંશોધન કરનાર
प्रदर्शनी,એક્સ્પો (પ્રદર્શન)
विद्युत् आपूर्ति विस्तार,વીજ પુરવઠો વધારવો
बाह्य नियंत्रण,બાહ્ય નિયંત્રણ
बाह्य स्मृति,બાહ્ય સ્મૃતિ
बाह्य भंडारण,બાહ્ય સંગ્રહ
बाह्य चूड़ी,બાહ્ય થ્રેડ
निष्कर्ष,અર્ક
एक्सट्रानेट,વધારા
