Punjabi,Kannada
ਚੌਥੀ ਪੀੜ੍ਹੀ ਦਾ ਕੰਪਿਊਟਰ,ನಾಲ್ಕನೇ ತಲೆಮಾರಿನ ಕಂಪ್ಯೂಟರ್
ਟੁਕੜਾ,ತುಣುಕು
ਫਰੇਮ,ಚೌಕಟ್ಟು
ਮੁਫ਼ਤ ਨੈੱਟ,ಉಚಿತ ನಿವ್ವಳ
ਮੁਫਤ ਸਾਫਟਵੇਅਰ ਫਾਊਂਡੇਸ਼ਨ,ಉಚಿತ ಸಾಫ್ಟ್‌ವೇರ್ ಅಡಿಪಾಯ
ਮੁਫ਼ਤ ਸਟੋਰੇਜ਼,ಉಚಿತ ಸಂಗ್ರಹಣೆ
ਮੁਫ਼ਤਵੇਅਰ,ಫ್ರೀವೇರ್
ਅਗਰਾਂਤ,ಮುಂಭಾಗದ ತುದಿ
ਸਾਹਮਣੇ ਪੈਨਲ,ಮುಂಭಾಗದ ಫಲಕ
ਫੰਕਸ਼ਨ,ಕಾರ್ಯ
ਫੰਕਸ਼ਨ ਕੁੰਜੀ,ಕಾರ್ಯ ಕೀ
ਫੰਕਸ਼ਨ ਦਾ ਹਵਾਲਾ,ಕಾರ್ಯ ಉಲ್ಲೇಖ
ਕਾਰਜਾਤਮਕ ਨਿਰਭਰਤਾ,ಕ್ರಿಯಾತ್ಮಕ ಅವಲಂಬನೆ
ਕਾਰਜਾਤਮਕ ਟੈਸਟਿੰਗ,ಕ್ರಿಯಾತ್ಮಕ ಪರೀಕ್ಷೆ
ਫਜ਼ੀ ਤਰਕ,ಅಸ್ಪಷ್ಟ ತರ್ಕ
ਫਜ਼ੀ ਸੈੱਟ,ಅಸ್ಪಷ್ಟ ಸೆಟ್
ਲਾਭ,ಲಾಭ
ਖੇਡ ਦਾ ਰੁੱਖ,ಆಟದ ಮರ
ਪਾੜਾ ਅੱਖਰ,ಅಂತರದ ಪಾತ್ರ
ਕੂੜਾ,ಕಸ
ਕੂੜਾ ਇਕੱਠਾ ਕਰਨਾ,ಕಸ ಸಂಗ್ರಹಣೆ
ਕੂੜਾ ਇਕੱਠਾ ਕਰਨਾ,ಕಸ ಸಂಗ್ರಹಣೆ
ਕੂੜਾ ਬਾਹਰ ਕੂੜਾ (GIGO),ಕಸದಲ್ಲಿ ಕಸ (GIGO)
ਕਪਾਟ,ಗೇಟ್
ਗੇਟਵੇ,ಗೇಟ್ವೇ
ਆਮ ਪ੍ਰੋਗਰਾਮ,ಸಾಮಾನ್ಯ ಕಾರ್ಯಕ್ರಮ
ਆਮ ਪ੍ਰੋਗਰਾਮ,ಸಾಮಾನ್ಯ ಕಾರ್ಯಕ್ರಮ
ਆਮ ਮਕਸਦ ਕੰਪਿਊਟਰ,ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ಕಂಪ್ಯೂಟರ್
ਆਮ ਮਕਸਦ ਕੰਪਿਊਟਰ,ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ಕಂಪ್ಯೂಟರ್
ਆਮ ਰਜਿਸਟਰ,ಸಾಮಾನ್ಯ ನೋಂದಣಿ
ਸਧਾਰਣਕਰਨ,ಸಾಮಾನ್ಯೀಕರಣ
ਸਧਾਰਣਕਰਨ,ಸಾಮಾನ್ಯೀಕರಣ
ਆਮ-ਉਦੇਸ਼ ਭਾਸ਼ਾ,ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ಭಾಷೆ
ਆਮ-ਉਦੇਸ਼ ਓਪਰੇਟਿੰਗ ਸਿਸਟਮ,ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ಕಾರ್ಯಾಚರಣಾ ವ್ಯವಸ್ಥೆ
ਆਮ ਮਕਸਦ ਰਜਿਸਟਰ,ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ನೋಂದಣಿ
ਪੈਦਾ ਕੀਤੀ ਗਲਤੀ,ಸೃಷ್ಟಿಸಿದ ದೋಷ
ਬਣਾਉਣ ਫੰਕਸ਼ਨ,ಕಾರ್ಯವನ್ನು ಉತ್ಪಾದಿಸುತ್ತದೆ
ਆਮ ਵਰਗ,ಸಾಮಾನ್ಯ ವರ್ಗ
ਆਮ ਫੰਕਸ਼ਨ,ಸಾಮಾನ್ಯ ಕಾರ್ಯ
ਆਮ ਨਾਮ,ಸಾಮಾನ್ಯ ಹೆಸರು
gigo,ಗಿಗೋ
ਗਲੋਬਲ,ಜಾಗತಿಕ
ਗਲੋਬਲ ਕੋਡ,ಜಾಗತಿಕ ಕೋಡ್
ਗਲੋਬਲ ਲਾਕ,ಜಾಗತಿಕ ಲಾಕ್
ਗਲੋਬਲ ਨੈੱਟਵਰਕ,ಜಾಗತಿಕ ನೆಟ್ವರ್ಕ್
ਗਲੋਬਲ ਨੈੱਟਵਰਕ,ಜಾಗತಿಕ ನೆಟ್ವರ್ಕ್
ਗਲੋਬਲ ਉਪਭੋਗਤਾ,ಜಾಗತಿಕ ಬಳಕೆದಾರ
ਗਲੋਬਲ ਵੇਰੀਏਬਲ,ಜಾಗತಿಕ ವೇರಿಯಬಲ್
ਵਿਸ਼ਵੀਕਰਨ,ಜಾಗತೀಕರಣ
ਗੋਫਰ,ಗೋಫರ್
ਗੋਫਰ ਗਾਹਕ,ಗೋಫರ್ ಕ್ಲೈಂಟ್
ਗੋਫਰ ਸਰਵਰ,ಗೋಫರ್ ಸರ್ವರ್
ਗੋਫਰ ਸਾਈਟ,ಗೋಫರ್ ಸೈಟ್
ਗੋਫਰ ਸਪੇਸ,ಗೋಫರ್ ಸ್ಪೇಸ್
ਸੁੰਦਰ ਗਿਰਾਵਟ,ಆಕರ್ಷಕವಾದ ಅವನತಿ
ਵਿਆਕਰਣ ਜਾਂਚਕਰਤਾ,ವ್ಯಾಕರಣ ಪರೀಕ್ಷಕ
ਵਿਆਕਰਣ ਸੁੰਦਰ ਨਿਕਾਸ,ವ್ಯಾಕರಣ ಆಕರ್ಷಕವಾದ ನಿರ್ಗಮನ
ਸਮੁੱਚੀ ਗਿਣਤੀ,ದೊಡ್ಡ ಒಟ್ಟು
ਗ੍ਰਾਫ਼,ಗ್ರಾಫ್
ਗ੍ਰਾਫ ਦੀ ਸਾਜ਼ਿਸ਼,ಗ್ರಾಫ್ ಪ್ಲಾಟಿಂಗ್
ਗ੍ਰਾਫਿਕ ਅੱਖਰ,ಗ್ರಾಫಿಕ್ ಪಾತ್ರ
ਗ੍ਰਾਫਿਕ ਕੰਟਰੋਲਰ,ಗ್ರಾಫಿಕ್ ನಿಯಂತ್ರಕ
ਗ੍ਰਾਫਿਕ ਡਾਟਾ ਬਣਤਰ,ಗ್ರಾಫಿಕ್ ಡೇಟಾ ರಚನೆ
ਗ੍ਰਾਫਿਕ ਡਿਸਪਲੇਅ ਪ੍ਰੋਗਰਾਮ,ಗ್ರಾಫಿಕ್ ಪ್ರದರ್ಶನ ಕಾರ್ಯಕ್ರಮ
ਗ੍ਰਾਫਿਕ ਡਿਸਪਲੇ ਰੈਜ਼ੋਲਿਊਸ਼ਨ,ಗ್ರಾಫಿಕ್ ಪ್ರದರ್ಶನ ರೆಸಲ್ಯೂಶನ್
ਗ੍ਰਾਫਿਕ ਭਾਸ਼ਾ,ಗ್ರಾಫಿಕ್ ಭಾಷೆ
ਗ੍ਰਾਫਿਕ ਭਾਸ਼ਾ,ಗ್ರಾಫಿಕ್ ಭಾಷೆ
ਗ੍ਰਾਫਿਕ ਪੈਨਲ,ಗ್ರಾಫಿಕ್ ಫಲಕ
ਗ੍ਰਾਫਿਕਲ ਐਨੀਮੇਸ਼ਨ,ಚಿತ್ರಾತ್ಮಕ ಅನಿಮೇಷನ್
ਗ੍ਰਾਫਿਕਲ ਇੰਟਰਫੇਸ ਫਾਰਮੈਟ (GIF),ಚಿತ್ರಾತ್ಮಕ ಇಂಟರ್ಫೇಸ್ ಫಾರ್ಮ್ಯಾಟ್ (GIF)
ਗ੍ਰਾਫਿਕਲ ਯੂਜ਼ਰ ਇੰਟਰਫੇਸ (GUI),ಚಿತ್ರಾತ್ಮಕ ಬಳಕೆದಾರ ಇಂಟರ್ಫೇಸ್ (GUI)
ਗਰਾਫਿਕਸ,ಗ್ರಾಫಿಕ್ಸ್
ਗਰਾਫਿਕਸ ਐਪਲੀਕੇਸ਼ਨ,ಗ್ರಾಫಿಕ್ಸ್ ಅಪ್ಲಿಕೇಶನ್
ਗਰਾਫਿਕਸ ਕਰਸਰ,ಗ್ರಾಫಿಕ್ಸ್ ಕರ್ಸರ್
ਗਰਾਫਿਕਸ ਮੋਡ,ಗ್ರಾಫಿಕ್ಸ್ ಮೋಡ್
ਗਰਾਫਿਕਸ ਪੈਕੇਜ,ಗ್ರಾಫಿಕ್ಸ್ ಪ್ಯಾಕೇಜ್
ਗਰਾਫਿਕਸ ਸਾਫਟਵੇਅਰ,ಗ್ರಾಫಿಕ್ಸ್ ಸಾಫ್ಟ್‌ವೇರ್
ਗਰਾਫਿਕਸ ਸਾਫਟਵੇਅਰ,ಗ್ರಾಫಿಕ್ಸ್ ಸಾಫ್ಟ್‌ವೇರ್
ਗਰਾਫਿਕਸ ਸਾਫਟਵੇਅਰ ਪੈਕੇਜ,ಗ್ರಾಫಿಕ್ಸ್ ಸಾಫ್ಟ್‌ವೇರ್ ಪ್ಯಾಕೇಜ್
ਸਲੇਟੀ ਸਕੇਲ,ಬೂದು ಪ್ರಮಾಣದ
ਲਾਲਚੀ ਢੰਗ,ದುರಾಸೆಯ ವಿಧಾನ
grep,grep
ਗਰਿੱਡ,ಗ್ರಿಡ್
ਗਰਿੱਡ ਚਾਰਟ,ಗ್ರಿಡ್ ಚಾರ್ಟ್
ਗਰਿੱਡ ਕੰਪਿਊਟਿੰਗ,ಗ್ರಿಡ್ ಕಂಪ್ಯೂಟಿಂಗ್
ਗਰਿੱਡ ਮੋਡਿਊਲੇਸ਼ਨ,ಗ್ರಿಡ್ ಮಾಡ್ಯುಲೇಶನ್
ਜ਼ਮੀਨੀ ਲਹਿਰ,ನೆಲದ ಅಲೆ
ਗਰੁੱਪ,ಗುಂಪು
ਸਮੂਹ ਦਾ ਪਤਾ,ಗುಂಪು ವಿಳಾಸ
ਗਰੁੱਪ ਕੋਡ,ಗುಂಪು ಕೋಡ್
ਸਮੂਹ ਸੰਚਾਰ,ಗುಂಪು ಸಂವಹನ
ਸਮੂਹ ਸੰਚਾਰ,ಗುಂಪು ಸಂವಹನ
ਸਮੂਹ ਦੀ ਪਛਾਣ,ಗುಂಪು ಗುರುತಿಸುವಿಕೆ
ਗਰੁੱਪ ਦਾ ਨਾਮ,ತಂಡದ ಹೆಸರು
ਗਰੁੱਪਵੇਅਰ,ಗ್ರೂಪ್‌ವೇರ್
ਵਾਧਾ,ಬೆಳವಣಿಗೆ
ਗਾਰਡ,ಕಾವಲುಗಾರ
ਨਿਰਦੇਸ਼ਿਤ ਮੀਡੀਆ,ಮಾರ್ಗದರ್ಶಿ ಮಾಧ್ಯಮ
ਬੰਦੂਕ,ಗನ್ಜಿಪ್
ਹੈਕ,ಹ್ಯಾಕ್
ਹੈਕਰ,ಹ್ಯಾಕರ್
ਹੈਕਰ ਦਾ ਸ਼ਬਦਕੋਸ਼,ಹ್ಯಾಕರ್ ನಿಘಂಟು
ਅੱਧਾ ਜੋੜਨ ਵਾਲਾ,ಅರ್ಧ ಆಡ್ಡರ್
ਅੱਧਾ ਪੁਲ,ಅರ್ಧ ಸೇತುವೆ
ਅੱਧਾ ਡੁਪਲੈਕਸ,ಅರ್ಧ ಡ್ಯುಪ್ಲೆಕ್ಸ್
ਅੱਧੀ ਡੁਪਲੈਕਸ ਲਾਈਨ,ಅರ್ಧ ಡ್ಯುಪ್ಲೆಕ್ಸ್ ಲೈನ್
ਅੱਧਾ ਡੁਪਲੈਕਸ ਮੋਡ,ಅರ್ಧ ಡ್ಯುಪ್ಲೆಕ್ಸ್ ಮೋಡ್
ਅੱਧੀ ਤੀਬਰਤਾ,ಅರ್ಧ ತೀವ್ರತೆ
ਅੱਧਾ ਰਾਊਟਰ,ಅರ್ಧ ರೂಟರ್
ਅੱਧਾ ਘਟਾਓ,ಅರ್ಧ ಕಳೆಯುವವರು
ਅੱਧਾ ਟੋਨਿੰਗ,ಅರ್ಧ ಟೋನಿಂಗ್
ਅੱਧਾ ਸ਼ਬਦ,ಅರ್ಧ ಪದ
ਮਿਲਟੋਨਿਅਸ ਚੱਕਰ,ಹ್ಯಾಮಿಲ್ಟೋನಿಯಸ್ ಚಕ್ರ
ਹੈਮਿੰਗ ਕੋਡ,ಹ್ಯಾಮಿಂಗ್ ಕೋಡ್
ਹੱਥ,ಕೈ
ਹੱਥ ਕਾਪੀ,ಕೈ ಪ್ರತಿ
ਹੈਂਡਲ,ಹ್ಯಾಂಡಲ್
ਹੈਂਡਲਿੰਗ,ನಿರ್ವಹಣೆ
ਲਟਕਣਾ,ತೂಗುಹಾಕು
ਖੁਸ਼ ਜਾਲ,ಸಂತೋಷದ ನಿವ್ವಳ
ਹਾਰਡ ਕਾਪੀ ਜੰਤਰ,ಹಾರ್ಡ್ ಕಾಪಿ ಸಾಧನ
ਹਾਰਡ ਡਿਸਕ,ಹಾರ್ಡ್ ಡಿಸ್ಕ್
ਹਾਰਡ ਡਿਸਕ ਕਰੈਸ਼,ಹಾರ್ಡ್ ಡಿಸ್ಕ್ ಕ್ರ್ಯಾಶ್
ਸਖ਼ਤ ਗਲਤੀ,ಕಠಿಣ ದೋಷ
ਹਾਰਡਵੇਅਰ ਵਹਾਅ ਕੰਟਰੋਲ,ಯಂತ್ರಾಂಶ ಹರಿವಿನ ನಿಯಂತ್ರಣ
ਹਾਰਮੋਨਿਕ,ಹಾರ್ಮೋನಿಕ್
ਹਾਰਮੋਨਿਕ ਮਤਲਬ,ಹಾರ್ಮೋನಿಕ್ ಸರಾಸರಿ
ਹੈਸ਼,ಹ್ಯಾಶ್
ਹੈਸ਼ ਚਿੱਤਰ,ಹ್ಯಾಶ್ ರೇಖಾಚಿತ್ರ
ਹੈਸ਼ ਟੇਬਲ,ಹ್ಯಾಶ್ ಟೇಬಲ್
ਹੈਸ਼ਿੰਗ ਤਕਨੀਕ,ಹ್ಯಾಶಿಂಗ್ ತಂತ್ರ
ਸਿਰਲੇਖ,ಶಿರೋಲೇಖ
ਢੇਰ,ರಾಶಿ
ਢੇਰ ਲੜੀਬੱਧ,ರಾಶಿ ರೀತಿಯ
ਮਦਦ ਕਰੋ,ಸಹಾಯ
ਮਦਦ ਸਕਰੀਨ,ಸಹಾಯ ಪರದೆ
ਹੈਲਪਨੈੱਟ,ಸಹಾಯವಾಣಿ
ਹਰਟਜ਼,ಹರ್ಟ್ಜ್
ਖੋਜੀ,ಹ್ಯೂರಿಸ್ಟಿಕ್
heuristic ਢੰਗ,ಹ್ಯೂರಿಸ್ಟಿಕ್ ವಿಧಾನ
ਹੈਕਸਾਡੈਸੀਮਲ ਨੰਬਰ,ಹೆಕ್ಸಾಡೆಸಿಮಲ್ ಸಂಖ್ಯೆಗಳು
ਲੁਕਵੀਂ ਲਾਈਨ,ಗುಪ್ತ ಸಾಲು
ਲੜੀਵਾਰ ਡਾਟਾ ਬੇਸ,ಕ್ರಮಾನುಗತ ಡೇಟಾ ಬೇಸ್
ਲੜੀਵਾਰ ਫਾਇਲ ਸਿਸਟਮ,ಕ್ರಮಾನುಗತ ಫೈಲ್ ಸಿಸ್ಟಮ್
ਲੜੀਵਾਰ ਟੌਪੋਗ੍ਰਾਫੀ,ಶ್ರೇಣೀಕೃತ ಸ್ಥಳಾಕೃತಿ
ਉੱਚ ਪੱਧਰੀ ਭਾਸ਼ਾ,ಉನ್ನತ ಮಟ್ಟದ ಭಾಷೆ
ਉੱਚ ਮੈਮੋਰੀ ਖੇਤਰ,ಹೆಚ್ಚಿನ ಮೆಮೊರಿ ಪ್ರದೇಶ
ਉੱਚ ਪ੍ਰਦਰਸ਼ਨ,ಹೆಚ್ಚಿನ ಕಾರ್ಯಕ್ಷಮತೆ
ਹਿੱਟ,ಹಿಟ್
ਹਿੱਟ ਰੇਟ,ಹಿಟ್ ದರ
ਹਿੱਟ ਅਨੁਪਾਤ,ಹಿಟ್ ಅನುಪಾತ
ਮੋਰੀ,ರಂಧ್ರ
ਘਰ ਦੀ ਡਾਇਰੈਕਟਰੀ,ಹೋಮ್ ಡೈರೆಕ್ಟರಿ
ਮੁੱਖ ਪੰਨਾ,ಮುಖಪುಟ
ਸਮਰੂਪ ਤਾਲਮੇਲ,ಏಕರೂಪದ ನಿರ್ದೇಶಾಂಕ
ਹੌਪ,ಹಾಪ್
ਹੌਪ ਗਿਣਤੀ,ಹಾಪ್ ಎಣಿಕೆ
ਸਿੰਗ,ಕೊಂಬು
ਹੋਸਟ ਕੰਪਿਊਟਰ,ಹೋಸ್ಟ್ ಕಂಪ್ಯೂಟರ್
ਹੋਸਟ ਕੰਪਿਊਟਰ,ಹೋಸ್ಟ್ ಕಂಪ್ಯೂಟರ್
ਮੇਜ਼ਬਾਨ ਭਾਸ਼ਾ,ಹೋಸ್ಟ್ ಭಾಷೆ
ਗਰਮ ਕੁੰਜੀ,ಬಿಸಿ ಕೀ
ਹਾਈਪਰ ਟੈਕਸਟ ਮਾਰਕਅੱਪ ਭਾਸ਼ਾ (HTML),ಹೈಪರ್ ಟೆಕ್ಸ್ಟ್ ಮಾರ್ಕ್ಅಪ್ ಭಾಷೆ (HTML)
ਪਰਿਕਲਪਨਾ,ಕಲ್ಪನೆ
ਮੈਂ ਪੋਡ,ನಾನು ಪಾಡ್
I/O ਬਫਰ,I/O ಬಫರ್
I/O ਪੋਰਟ,I/O ಪೋರ್ಟ್
I/O ਯੂਨਿਟ,I/O ಘಟಕ
ਪਛਾਣਕਰਤਾ,ಗುರುತಿಸುವಿಕೆ
ਪਛਾਣ,ಗುರುತು
ਚਿੱਤਰ,ಚಿತ್ರ
ਚਿੱਤਰ ਸੂਚਕ,ಚಿತ್ರ ಸಂವೇದಕ
ਪ੍ਰਭਾਵ ਪ੍ਰਿੰਟਰ,ಪ್ರಭಾವ ಮುದ್ರಕ
ਰੁਕਾਵਟ,ಪ್ರತಿರೋಧ
ਜ਼ਰੂਰੀ ਪ੍ਰੋਗਰਾਮ ਭਾਸ਼ਾ,ಕಡ್ಡಾಯ ಪ್ರೋಗ್ರಾಂ ಭಾಷೆ
ਜ਼ਰੂਰੀ ਬਿਆਨ,ಕಡ್ಡಾಯ ಹೇಳಿಕೆ
ਅਟੱਲ ਪਤਾ,ಸೂಚ್ಯ ವಿಳಾಸ
ਅਸੰਭਵ ਘਟਨਾ,ಅಸಾಧ್ಯ ಘಟನೆ
ਅਕਿਰਿਆਸ਼ੀਲ ਨੋਡ,ನಿಷ್ಕ್ರಿಯ ನೋಡ್
ਅਸੰਗਤਤਾ,ಅಸಂಗತತೆ
ਵਾਧਾ,ಹೆಚ್ಚಳ
ਸੂਚਕਾਂਕ,ಸೂಚ್ಯಂಕ
ਸੂਚਕਾਂਕ ਡਾਟਾ ਆਈਟਮ,ಸೂಚ್ಯಂಕ ಡೇಟಾ ಐಟಂ
ਇੰਡੈਕਸ ਫਾਈਲ,ಸೂಚ್ಯಂಕ ಫೈಲ್
ਸੂਚਕਾਂਕ ਰਜਿਸਟਰ,ಸೂಚ್ಯಂಕ ರಿಜಿಸ್ಟರ್
ਸੂਚਕਾਂਕ ਕ੍ਰਮਵਾਰ,ಸೂಚ್ಯಂಕ ಅನುಕ್ರಮ
ਇੰਡੈਕਸਡ ਐਡਰੈਸਿੰਗ,ಸೂಚ್ಯಂಕ ವಿಳಾಸ
ਸੂਚੀਬੱਧ ਭਾਸ਼ਾ,ಸೂಚ್ಯಂಕ ಭಾಷೆ
ਇੰਡੈਕਸਡ ਕ੍ਰਮ ਫਾਈਲ,ಸೂಚ್ಯಂಕ ಅನುಕ್ರಮ ಫೈಲ್
ਇੰਡੈਕਸਡ ਕ੍ਰਮਵਾਰ ਸਕੈਸ ਵਿਧੀ (ISAM),ಸೂಚ್ಯಂಕ ಅನುಕ್ರಮ ಸ್ಕ್ಸೆಸ್ ವಿಧಾನ (ISAM)
ਅਸਿੱਧੇ ਸੰਬੋਧਨ,ಪರೋಕ್ಷ ಸಂಬೋಧನೆ
ਸੂਚਨਾ ਵਿਗਿਆਨ,ಇನ್ಫರ್ಮ್ಯಾಟಿಕ್ಸ್
ਜਾਣਕਾਰੀ,ಮಾಹಿತಿ
ਜਾਣਕਾਰੀ ਬਿੱਟ,ಮಾಹಿತಿ ಬಿಟ್
ਜਾਣਕਾਰੀ ਪ੍ਰਬੰਧਨ,ಮಾಹಿತಿ ನಿರ್ವಹಣೆ
ਸੂਚਨਾ ਪ੍ਰਬੰਧਨ ਸਿਸਟਮ (IMS),ಮಾಹಿತಿ ನಿರ್ವಹಣಾ ವ್ಯವಸ್ಥೆ (IMS)
ਜਾਣਕਾਰੀ ਪ੍ਰਾਪਤੀ,ಮಾಹಿತಿ ಮರುಗಳಿಕೆ
ਜਾਣਕਾਰੀ ਸਿਸਟਮ,ಮಾಹಿತಿ ವ್ಯವಸ್ಥೆ
ਸੂਚਨਾ ਤਕਨਾਲੋਜੀ (IT),ಮಾಹಿತಿ ತಂತ್ರಜ್ಞಾನ (IT)
ਬੁਨਿਆਦੀ ਢਾਂਚਾ ਪ੍ਰਬੰਧਨ,ಮೂಲಸೌಕರ್ಯ ನಿರ್ವಹಣೆ
ਵਿਰਾਸਤ,ಆನುವಂಶಿಕತೆ
ਵਿਰਾਸਤ ਵਿੱਚ ਮਿਲੀ ਗਲਤੀ,ಆನುವಂಶಿಕ ದೋಷ
ਸ਼ੁਰੂਆਤੀ,ಆರಂಭಿಕ
ਸ਼ੁਰੂਆਤੀ ਪਤਾ,ಆರಂಭಿಕ ವಿಳಾಸ
ਸ਼ੁਰੂਆਤੀ ਸਥਿਤੀ,ಆರಂಭಿಕ ಸ್ಥಿತಿ
ਸ਼ੁਰੂਆਤ,ಪ್ರಾರಂಭ
ਸਿਆਹੀ ਜੈੱਟ ਪ੍ਰਿੰਟਰ,ಇಂಕ್ ಜೆಟ್ ಪ್ರಿಂಟರ್
ਅਣਗਿਣਤ,ಅಸಂಖ್ಯಾತ
i-ਨੋਡ ਟੇਬਲ,ಐ-ನೋಡ್ ಟೇಬಲ್
ਅਯੋਗ ਸਮਾਂ,ಕಾರ್ಯನಿರ್ವಹಿಸದ ಸಮಯ
ਇੰਪੁੱਟ ਬਫਰ ਰਜਿਸਟਰ,ಇನ್ಪುಟ್ ಬಫರ್ ರಿಜಿಸ್ಟರ್
ਇਨਪੁਟ ਆਉਟਪੁੱਟ ਪ੍ਰੋਸੈਸਰ (I/O ਪ੍ਰੋਸੈਸਰ),ಇನ್‌ಪುಟ್ ಔಟ್‌ಪುಟ್ ಪ್ರೊಸೆಸರ್ (I/O ಪ್ರೊಸೆಸರ್)
ਇਨਪੁਟ ਆਉਟਪੁੱਟ ਰਜਿਸਟਰ (I/O ਰਜਿਸਟਰ),ಇನ್‌ಪುಟ್ ಔಟ್‌ಪುಟ್ ರಿಜಿಸ್ಟರ್ (I/O ರಿಜಿಸ್ಟರ್)
ਇਨਪੁਟ ਆਉਟਪੁੱਟ ਸਟੇਟਮੈਂਟ (I/O ਸਟੇਟਮੈਂਟ),ಇನ್ಪುಟ್ ಔಟ್ಪುಟ್ ಹೇಳಿಕೆ (I/O ಹೇಳಿಕೆ)
ਇਨਪੁਟ/ਆਊਟਪੁੱਟ (I/O),ಇನ್‌ಪುಟ್/ಔಟ್‌ಪುಟ್ (I/O)
ਇਨਪੁਟ/ਆਊਟਪੁੱਟ ਬਫਰ (I/O ਬਫਰ),ಇನ್‌ಪುಟ್/ಔಟ್‌ಪುಟ್ ಬಫರ್ (I/O ಬಫರ್)
ਇਨਪੁਟ/ਆਊਟਪੁੱਟ ਡਿਵਾਈਸ (I/O ਡਿਵਾਈਸ),ಇನ್‌ಪುಟ್/ಔಟ್‌ಪುಟ್ ಸಾಧನ (I/O ಸಾಧನ)
ਪਾਓ,ಸೇರಿಸು
ਸੰਮਿਲਨ ਲੜੀਬੱਧ,ಅಳವಡಿಕೆಯ ರೀತಿಯ
ਇੰਸਟਾਲੇਸ਼ਨ ਵਾਰ,ಅನುಸ್ಥಾಪನೆಯ ಸಮಯ
ਉਦਾਹਰਨ,ನಿದರ್ಶನ
ਹਦਾਇਤ,ಸೂಚನಾ
ਹਦਾਇਤ ਕਾਊਂਟਰ,ಸೂಚನಾ ಕೌಂಟರ್
ਹਦਾਇਤ ਚੱਕਰ,ಸೂಚನಾ ಚಕ್ರ
ਹਦਾਇਤ ਸੈੱਟ,ಸೂಚನಾ ಸೆಟ್
ਪੂਰਨ ਅੰਕ ਪ੍ਰੋਗਰਾਮਿੰਗ,ಪೂರ್ಣಾಂಕ ಪ್ರೋಗ್ರಾಮಿಂಗ್
ਪੂਰਨ ਅੰਕ ਵੇਰੀਏਬਲ,ಪೂರ್ಣಾಂಕ ವೇರಿಯಬಲ್
ਏਕੀਕ੍ਰਿਤ ਮਾਡਮ,ಸಂಯೋಜಿತ ಮೋಡೆಮ್
ਏਕੀਕ੍ਰਿਤ ਸੇਵਾਵਾਂ ਡਿਜੀਟਲ ਨੈੱਟਵਰਕ (ISDN),ಸಂಯೋಜಿತ ಸೇವೆಗಳು ಡಿಜಿಟಲ್ ನೆಟ್ವರ್ಕ್ (ISDN)
ਇਮਾਨਦਾਰੀ,ಸಮಗ್ರತೆ
ਬੁੱਧੀਮਾਨ ਕੰਟਰੋਲਰ,ಬುದ್ಧಿವಂತ ನಿಯಂತ್ರಕ
ਬੁੱਧੀਮਾਨ ਟਰਮੀਨਲ,ಬುದ್ಧಿವಂತ ಟರ್ಮಿನಲ್
ਅੰਤਰ ਬਲਾਕ,ಇಂಟರ್ ಬ್ಲಾಕ್
ਅੰਤਰ ਬਲਾਕ ਅੰਤਰ,ಇಂಟರ್ ಬ್ಲಾಕ್ ಅಂತರ
ਅੰਤਰ ਸੰਚਾਰ ਸਿਸਟਮ,ಅಂತರ ಸಂವಹನ ವ್ಯವಸ್ಥೆ
ਗੱਲਬਾਤ ਕਰਨੀ,ಪರಸ್ಪರ ಕ್ರಿಯೆ
ਇੰਟਰਐਕਟਿਵ ਗਰਾਫਿਕਸ,ಸಂವಾದಾತ್ಮಕ ಗ್ರಾಫಿಕ್ಸ್
ਇੰਟਰਐਕਟਿਵ ਕੀਬੋਰਡ ਪ੍ਰਿੰਟਰ,ಸಂವಾದಾತ್ಮಕ ಕೀಬೋರ್ಡ್ ಮುದ್ರಕ
ਇੰਟਰਕਾਮ ਸੇਵਾ,ಇಂಟರ್ಕಾಮ್ ಸೇವೆ
ਇੰਟਰਫੇਸ,ಇಂಟರ್ಫೇಸ್
ਇੰਟਰਲੀਵਿੰਗ,ಇಂಟರ್ಲೀವಿಂಗ್
ਵਿਚਕਾਰਲੇ ਬਫਰ,ಮಧ್ಯಂತರ ಬಫರ್
ਅੰਦਰੂਨੀ ਬਲਾਕ,ಆಂತರಿಕ ಬ್ಲಾಕ್
ਅੰਦਰੂਨੀ ਸੰਚਾਰ,ಆಂತರಿಕ ಸಂವಹನ
ਅੰਦਰੂਨੀ ਵਿਖੰਡਨ,ಆಂತರಿಕ ವಿಘಟನೆ
ਅੰਦਰੂਨੀ ਮੈਮੋਰੀ,ಆಂತರಿಕ ಸ್ಮರಣೆ
ਅੰਦਰੂਨੀ ਲੜੀ,ಆಂತರಿಕ ರೀತಿಯ
ਅੰਦਰੂਨੀ ਟਾਈਮਰ,ಆಂತರಿಕ ಟೈಮರ್
