Telugu,Hindi
అభివృద్ధి చెందుతున్న పోకడలు,"आविर्भावी प्रवृत्तियां, आविर्भावी चलन"
ఉద్గార,उत्सर्जन
ఉద్గారిణి,उत्सर्जक
ఉద్గారిణి అనుచరుడు,उत्सर्जक अनुगामी
ఉద్గారిణి టెర్మినల్,उत्सर्जक टर्मिनल
ఉద్గారిణి-బేస్-జంక్షన్,उत्सर्जक-आधार संधि
ఎనేబుల్,समर्थ बनाना
ఎనామెల్డ్ వైర్,इनेमलित तार
ఎన్‌సిఫర్,कूटलेखक
ఆవరణ,संलग्नक
ఎన్కోడ్,कोडित करना
ఎన్కోడర్,"कूटलेखक, कोडक"
ఎన్కోడింగ్,"कूटलेखन, कोडन"
గుప్తీకరణ,गूढ़ लेखन
ముగింపు గుర్తు,अंत चिह्न
తుది వినియోగదారుడు,अंतिम प्रयोक्ता
శక్తి,ऊर्जा
శక్తి వ్యాప్తి,ऊर्जा परिक्षेपण
శక్తి పంపిణీ,ऊर्जा वितरण
అమలు,प्रवर्तन; लागू करना
ఇంజిన్,इंजन
ఇంజనీర్,"इंजीनियर, अभियंता"
ఇంజనీరింగ్,"इंजीनियरी, अभियांत्रिकी"
ఇంజనీరింగ్ స్టోర్,अभियांत्रिकी भंडार
చెక్కడం,उत्कीर्णन
మెరుగుపరచండి,बढ़ाना; वर्धन
సమిష్టి,समूहन
కీని నమోదు చేయండి,प्रवेश कुंजी
ఎంటర్ప్రైజ్ ఆర్కిటెక్చర్,उद्यम संरचना
ఎంథాల్పీ,एन्थैल्पी
ఎంట్రోపీ,एन्ट्रॉपी
ఎంట్రోపీ కోడింగ్,एन्ट्रॉपी कोडन
ఎంట్రోపీ రిడెండెన్సీ,एन्ट्रॉपी अतिरिक्तता
సమం,"समकरण, तुल्यकरण"
ఈక్వలైజేషన్,"समकरण, तुल्यकरण"
ఈక్వలైజర్,"तुल्यकारी, समकारी"
పరికరాలు,उपस्कर
పరికరాల కవర్,उपस्कर आवरण
సమానం,तुल्य; तुल्यांक
చెరిపివేయండి,मिटाना
తల తొలగించండి,व्यामार्जन शीर्ष
ఎరోషన్,अपरदन
అవాంఛనీయ,अनियमित
లోపం,"त्रुटि, अशुद्धि, भूल"
లోపం నియంత్రణ కోడింగ్,त्रुटि नियंत्रण कोडन
లోపం దిద్దుబాటు,"त्रुटि संशोधन, भूल सुधार"
లోపం గుర్తించడం,त्रुटि संसूचन
లోపం నిర్వహణ,त्रुटि संशोधन प्रक्रिया
లోపం సంభావ్యత,त्रुटि प्रायिकता
ఈథర్నెట్,ईथरनेट
ఈథర్నెట్ కేబుల్,ईथरनेट केबल/ईथरनेट तार
యూజెనిక్స్,"सुजननिकी, सुजनन विज्ञान"
ఖాళీ చేయండి,रिक्त करना; खाली कराना
మార్పిడి,"केंद्र, आदान प्रदान"
ఎక్సైటర్,उत्तेजक
అమలు చేయండి,निष्पादन करना
అమలు సమయం,"निष्पादन काल, निष्पादन समय"
ఎగ్జాస్ట్,"निष्कासन, रेचन करना"
బయటకి దారి,निर्गम
విస్తరించబడింది,प्रसारित
విస్తరణ వాల్వ్,प्रसार वाल्व
ప్రయోగం,प्रयोग
నిపుణుల వ్యవస్థ,विशेषज्ञ प्रणाली
అన్వేషించండి,अन्वेषण करना
ఎక్స్‌ప్లోరర్,अन्वेषक
గుడ్డ,प्रदर्शनी
విద్యుత్ సరఫరా పొడిగింపు,विद्युत् आपूर्ति विस्तार
బాహ్య నియంత్రణ,बाह्य नियंत्रण
బాహ్య మెమరీ,बाह्य स्मृति
బాహ్య నిల్వ,बाह्य भंडारण
బాహ్య థ్రెడ్,बाह्य चूड़ी
సారం,निष्कर्ष
ఎక్స్‌ట్రానెట్,एक्सट्रानेट
