Assamese,Marathi
আন্তৰ্জাতিক প্ৰামাণিককৰণ সংস্থা (ISO),आंतरराष्ट्रीय मानकीकरण संस्था (ISO)
আন্তঃৰাষ্ট্ৰীয় কাৰিকৰী সহায়ক সংস্থা,आंतरराष्ट्रीय तांत्रिक समर्थन संस्था
ইণ্টাৰনেট,इंटरनेट
ইণ্টাৰনেট অভিযান্ত্ৰিক টাস্ক ফ&#39;ৰ্চ (IETF),इंटरनेट अभियांत्रिकी टास्क फोर्स (IETF)
ইন্টাৰনেট এক্সপ্ল&#39;ৰাৰ,इंटरनेट एक्सप्लोरर
ইন্টাৰনেট হান্ট,इंटरनेट शोधाशोध
ইণ্টাৰনেটৰ মাহেকীয়া প্ৰতিবেদন,इंटरनेट मासिक अहवाल
ইণ্টাৰনেট পেকেট বিনিময়,इंटरनेट पॅकेट एक्सचेंज
ইণ্টাৰনেট প্ৰট&#39;কল (IP),इंटरनेट प्रोटोकॉल (IP)
ইন্টাৰনেট প্ৰটোকল আঁতৰোৱা (IP),इंटरनेट प्रोटोकॉल रिमूव्ह (आयपी)
ইন্টাৰনেট ৰিলে চেট (IRC),इंटरनेट रिले चॅट (IRC)
ইণ্টাৰনেট সেৱা প্ৰদানকাৰী,इंटरनेट सेवा प्रदाता
ইণ্টাৰনেট সেৱাৰ তালিকা,इंटरनेट सेवा यादी
ইণ্টাৰনেট সমাজ,इंटरनेट सोसायटी
ইণ্টাৰনেট সঁজুলি,इंटरनेट साधने
ইণ্টাৰনেটৰ কাম কৰা,इंटरनेट काम करत आहे
ইণ্টাৰনেটৰ কাম কৰা,इंटरनेट काम करत आहे
আন্তঃপ্ৰক্ষেপণ,इंटरपोलेशन
ব্যাখ্যা,अर्थ लावणे
ব্যাখ্যাকৰোতা,दुभाषी
আন্তঃপ্ৰক্ৰিয়া যোগাযোগ,आंतरप्रक्रिया संप्रेषण
মাজতে বাধা দিয়া,व्यत्यय आणणे
বাধা নিয়ন্ত্ৰক,व्यत्यय हँडलर
interrupt মাস্ক,व्यत्यय मास्क
বাধা সংকেত,व्यत्यय सिग्नल
interrupt ভেক্টৰ,व्यत्यय वेक्टर
বাধাগ্ৰস্ততা,व्यत्यय
ছেদ কৰক,छेदतात
ইন্ট্ৰানেট,इंट्रानेट
অপৰিৱৰ্তিত,अपरिवर्तनीय
ইনভেণ্টৰী মাষ্টাৰ ফাইল,इन्व्हेंटरी मास्टर फाइल
ইনভাৰ্ছ মাল্টিপ্লেক্সাৰ,व्यस्त मल्टीप्लेक्सर
বিপৰীত স্কেনিং,व्यस्त स्कॅनिंग
ওলোটা ফাইল,उलटी फाइल
ওলোটা তালিকা নথিপত্ৰ,उलटी यादी फाइल
ওলোটা পৃষ্ঠা টেবুল,उलटे पृष्ठ सारणी
ইনভাৰ্টাৰ,इन्व्हर्टर
ইণ্টাৰনেটৰ কাম কৰা,इंटरनेट काम करत आहे
আন্তঃপ্ৰক্ষেপণ,इंटरपोलेशन
ব্যাখ্যা,अर्थ लावणे
ব্যাখ্যাকৰোতা,दुभाषी
আন্তঃপ্ৰক্ৰিয়া যোগাযোগ,आंतरप्रक्रिया संप्रेषण
মাজতে বাধা দিয়া,व्यत्यय आणणे
বাধা নিয়ন্ত্ৰক,व्यत्यय हँडलर
interrupt মাস্ক,व्यत्यय मास्क
বাধা সংকেত,व्यत्यय सिग्नल
interrupt ভেক্টৰ,व्यत्यय वेक्टर
বাধাগ্ৰস্ততা,व्यत्यय
ছেদ কৰক,छेदतात
ইন্ট্ৰানেট,इंट्रानेट
অপৰিৱৰ্তিত,अपरिवर्तनीय
ইনভেণ্টৰী মাষ্টাৰ ফাইল,इन्व्हेंटरी मास्टर फाइल
ইনভাৰ্ছ মাল্টিপ্লেক্সাৰ,व्यस्त मल्टीप्लेक्सर
বিপৰীত স্কেনিং,व्यस्त स्कॅनिंग
ওলোটা ফাইল,उलटी फाइल
ওলোটা তালিকা নথিপত্ৰ,उलटी यादी फाइल
ওলোটা পৃষ্ঠা টেবুল,उलटे पृष्ठ सारणी
ইনভাৰ্টাৰ,इन्व्हर्टर
চাকৰি ব্যৱস্থাপনা,नोकरी व्यवस्थापन
চাকৰিমুখী ভাষা,नोकरी देणारी भाषा
চাকৰিৰ অগ্ৰাধিকাৰ,नोकरीला प्राधान्य
চাকৰিৰ সময়সূচী,नोकरीचे वेळापत्रक
চাকৰিৰ ক্ৰমবিন্যাস,काम क्रम
চাকৰিৰ টেবুল,नोकरी टेबल
যোগদান কৰক (JOIN),सामील व्हा (सामील व्हा)
যৌথ ফটোগ্ৰাফিক গোট (jpg),संयुक्त छायाचित्रण गट (jpg)
জাৰ্নেল,जर्नल
জয় লাঠি,आनंदाची काठी
বিচাৰ কৰা,निवाडा
জাপ মৰা,उडी
জাম্প নিৰ্দেশনা,उडी सूचना
জাম্পাৰ,जम्पर
জংচন,जंक्शन
আৱৰ্জনা,जंक
ন্যায্যতা প্ৰদান,औचित्य
k বাইট,k बाइट्स
karnaugh মানচিত্ৰ,karnaugh नकाशा
karnaugh মানচিত্ৰ,karnaugh नकाशा
KB (কিলো বাইট),KB (किलो बाइट)
কাৰ্ণেল,कर्नल
কাৰ্ণেল ধৰণ,कर्नल मोड
কেৰ্নিং,केर्निंग
চাবি,की
কী বৰ্ড,की बोर्ड
কী বাউন্স,की बाउन्स
কি ক্লিক কৰক,की क्लिक
কি সংকোচন,की कॉम्प्रेशन
চাবি ডিষ্ক,की डिस्क
কি&#39; এনক্ৰিপচন,की एनक्रिप्शन
কী ফিল্ড,की फील्ड
কী ফাইল,की फाइल
কী ফ্ৰেম,की फ्रेम
কী ব্যৱস্থাপনা,मुख्य व्यवस्थापन
কী পেড,की पॅड
কী পেড,की पॅड
মূল বাক্যাংশ,मुख्य वाक्यांश
কী পালছ,की नाडी
কী পাঞ্চ,की पंच
কী সজাই পৰাই তোলা,की वर्गीकरण
কী ষ্ট্ৰ&#39;ক,की स्ट्रोक
ৰূপান্তৰক সম্বোধন কৰিবলৈ চাবিকাঠি,पत्ता परिवर्तनाची गुरुकिल्ली
ডিষ্কলৈ চাবি,डिस्कची किल्ली
ফ্লপিলৈ কি&#39;,फ्लॉपी की
টেপলৈ চাবি,टेपची किल्ली
মূল শব্দ,मुख्य शब्द
কিক,लाथ मारणे
হত্যা,मारणे
কিলোবিট,किलोबिट
গাঁঠি,गाठी
জ্ঞান ভিত্তিক তথ্য সেৱা,ज्ञान आधारित माहिती सेवा
জ্ঞান আৱিষ্কাৰ,ज्ञानाचा शोध
জ্ঞান আৱিষ্কাৰ ডাটাবেছ (KDD),ज्ञान शोध डेटाबेस (KDD)
জ্ঞান অভিযান্ত্ৰিকী,ज्ञान अभियांत्रिकी
জ্ঞান ব্যৱস্থাপনা,ज्ञान व्यवस्थापन
জ্ঞান কৰ্মী,ज्ञान कार्यकर्ता
লেন এডাপ্টাৰ,लॅन अडॅप्टर
লান চাৰ্ভাৰ,लॅन सर्व्हर
LAN কৰ্মস্থলী,LAN कामाची जागा
ভূচিত্ৰ,लँडस्केप
ভূচিত্ৰ,लँडस्केप
ভাষা,इंग्रजी
