Marathi,English
क्रिस्टल-नियंत्रित नोजल ऑसिलेटर,Crystal-controlled tube oscillator
"स्फटिक, तंतुमय",Crystalline
क्रिस्टलीय वस्तुमान,Crystalline aggregate
क्रिस्टलीय लेन्स,Crystalline lens (of eye)
"स्फटिक विषाणू, स्फटिकासारखे विषाणू",Crystalline virus
"क्रिस्टलायझेशन, क्रिस्टलायझेशन, क्रिस्टलायझेशन",Crystallisation (=crystallization)
"क्रिस्टल आकृती, क्रिस्टलोग्राम",Crystallogram
"क्रिस्टलोग्राफी, क्रिस्टलोग्राफ",Crystallograph
क्रिस्टल शास्त्रज्ञ,Crystallographer
क्रिस्टल-स्ट्रक्चरल,Crystallographic
क्रिस्टल स्ट्रक्चरल विश्लेषण,Crystallographic analysis
क्रिस्टल स्ट्रक्चरल हेटरोट्रोपिझम,Crystallographic anisotropy
क्रिस्टलीय दिशा,Crystallographic direction
क्रिस्टल स्ट्रक्चरल नोटेशन,Crystallographic notation
क्रिस्टलीय अभिमुखता,Crystallographic orientation
क्रिस्टलीय साप,Crystallographic slip
क्रिस्टल-स्ट्रक्चरल जागा,Crystallographic space
क्रिस्टलीय सममिती,Crystallographic symmetry
क्रिस्टल रचना,Crystallographical
क्रिस्टलीय अक्ष,Crystallographical axis
"क्रिस्टलोग्राफी, क्रिस्टल सायन्स",Crystallography
क्रिस्टोडाइन,Crystodyne
tenacantus costellatus,Ctenacanthus costellatus*
"घन, घन",Cube
"घन, घन, घन, चतुर्भुज, ट्रायटेझोल, घन",Cubic
घन सेंटीमीटर,Cubic centimeter
"क्यूबिक एफ, ट्रायट्रापेझॉइड",Cubic F
"घन जाळी, घन जाळी",Cubic lattice
"ट्रायट्रापेझॉइड पी, क्यूबिक",Cubic P
घन रचना,Cubic structure
क्यूबिक अँटेना,Cubica antenna
क्यूबिक क्लीवेज,Cubical cleavage
"क्यूबिक क्रिस्टल, ट्रायट्रापेझॉइड क्रिस्टल",Cubical crystal
व्हॉल्यूम विस्तार,Cubical expanxion
कक्षीय,Cubicle
घन आकाराचा,Cubiform
पॉइंट सर्किट,Cue circuit
निर्देश करणारा प्रकाश,Cue lights
संचयी वारंवारता,Cummulative frequency
संचयी,Cumulative
संचयी प्रभाव,Cumulative effect
संचयी त्रुटी संचयी त्रुटी,Cumulative error
संचयी घटक,Cumulative factor
संचयी ब्रेकडाउन लाभ,Cumulative fission yield
संचयी वारंवारता कार्य,Cumulative frequency function
संचयी वारंवारता आलेख संचयी वारंवारता आलेख,Cumulative frequency graph
संचयी कार्य,Cumulative function
संचयी ग्रिड रेक्टिफायर,Cumulative grid rerctifier
संचयी आयनीकरण,Cumulative ionization
संचयी सामान्य वितरण,Cumulative normal distribution
संचयी विश्वसनीयता,Cumulative reliabililty
संचयी स्थिरता स्थिरता,Cumulative stability constant
"कप बॅरोमीटर, कप बॅरोमीटर",Cup barometer
रूपांतरण प्रमाण,Curent transfer ratio
क्युरी,Curie (unit)
क्युरी स्थिरांक,Curie constant
क्युरी इफेक्ट,Curie feect
क्युरीचे चुंबकीय संतुलन,Curie magnetic balance
क्युरी-ग्राफ,Curie plot
क्युरी हीटिंग,Curie temperature
क्युरी थेरपी,Curie therapy
"क्युरी पॉइंट, क्युरी तापमान, क्युरी डिमॅग्नेटायझेशन",Curie-point
क्युरी-वायस नियम,Curie-Weiss law
क्युरी नियम,Curie's law
क्युरी पिक्चर्स (रेडिएशन इमेजेस),Curiegram (radiograph)
प्रवाह,Current
प्रवाह सक्रिय,Current actuated
प्रवाह नाडी,Current antinode (=current loop)
वर्तमान वहन क्षमता,Current carrying capacity
प्रवाह घटक,Current component
प्रवाह घनता,Current density
विभाग खर्च,Current drain
चालू वीज,Current electricity
वर्तमान इलेक्ट्रोड,Current electrode
प्रवाहाचे अल्पसंख्याक,Current element
प्रवाह फीड,Current feed
प्रवाह रिचार्ज,Current feedback
खंड उच्चार,Current fluctuation
प्रवाह कार्य,Current function
प्रवाह व्यत्यय,Current interrupter
प्रवाह सिद्धांत,Current jet theory
वर्तमान मर्यादा,Current limiter
प्रवाह नाडी,Current loop (=current antinode)
गॅल्व्हानोमीटर,Current meter
प्रवाह modulated,Current modulated
वर्तमान अॅम्प्लिफायर गुणक,Current multiplilcation factor
प्रवाह फिल्टर,Current node
विद्यमान लोकसंख्या सर्वेक्षण,Current population survey
