Marathi,Malayalam
मर्यादित लोकसंख्या,പരിമിതമായ ജനസംഖ്യ
मर्यादित संभाव्यता,പരിമിതമായ സംഭാവ്യത
मर्यादित मालिका,പരിമിത പരമ്പര
मर्यादित संच,പരിമിതമായ സെറ്റ്
मर्यादित वेग,പരിമിതമായ വേഗത
मर्यादित खंड,പരിമിതമായ വോളിയം
फिटिंग,ഫിറ്റിംഗ്
वक्र फिटिंग,വക്രം ഫിറ്റിംഗ്
सरळ रेषेचे फिटिंग,നേർരേഖയുടെ ഫിറ്റിംഗ്
स्थिर बिंदू प्रमेय,നിശ്ചിത പോയിന്റ് സിദ്ധാന്തം
निश्चित नमुना,നിശ്ചിത മാതൃക
उड्डाणाचा वेग,ഫ്ലൈറ്റ് വേഗത
फ्लोटिंग पॉइंट अंकगणित,ഫ്ലോട്ടിംഗ് പോയിന്റ് കണക്ക്
फ्लोटिंग पॉइंट सिस्टम,ഫ്ലോട്ടിംഗ് പോയിന്റ് സിസ്റ്റം
प्रवाह चार्ट,ഫ്ലോ ചാർട്ട്
प्रवाह वेग,ഒഴുക്ക് വേഗത
द्रव गतिशीलता,ദ്രാവക ചലനാത്മകത
फोकल,ഫോക്കൽ
फोकल जीवा,ഫോക്കൽ കോർഡ്
फोकल अंतर,ഫോക്കൽ ദൂരം
केंद्रस्थ लांबी,ഫോക്കൽ ദൂരം
लक्ष केंद्रित,ശ്രദ്ധ കേന്ദ്രീകരിക്കുക
पाऊल,കാൽ
लंबाचा पाय,ലംബമായ കാൽ
गुरुत्वाकर्षण शक्ती,ഗുരുത്വാകർഷണബലം
अंदाज,പ്രവചനം
सुत्र,ഫോർമുല
तयार करणे,രൂപപ്പെടുത്തുക
सूत्रीकरण,രൂപപ്പെടുത്തൽ
पुढे फरक,മുന്നോട്ടുള്ള വ്യത്യാസം
फॉरवर्ड इंटरपोलेशन,ഫോർവേഡ് ഇന്റർപോളേഷൻ
गणिताचा पाया,ഗണിതശാസ്ത്രത്തിന്റെ അടിസ്ഥാനം
फोरियरचे विश्लेषण,ഫോറിയറുടെ വിശകലനം
फोरियरची मालिका,ഫോറിയറുടെ പരമ്പര
फोरियरचे परिवर्तन,ഫോറിയറുടെ രൂപാന്തരം
अपूर्णांक,അംശം
अंशात्मक समन्वय,ഫ്രാക്ഷണൽ കോർഡിനേറ്റ്
अपूर्णांक संख्या,ഭിന്നസംഖ്യ
फ्रॅक्शनल प्रोग्रामिंग,ഫ്രാക്ഷണൽ പ്രോഗ്രാമിംഗ്
मुक्त मार्ग,സ്വതന്ത്ര പാത
मुक्त वेक्टर,സ്വതന്ത്ര വെക്റ്റർ
वारंवारता,ആവൃത്തി
वारंवारता स्तंभ,ആവൃത്തി നിര
वारंवारता वक्र,ഫ്രീക്വൻസി കർവ്
वारंवारता वितरण,ആവൃത്തി വിതരണം
वारंवारता हिस्टोग्राम,ഫ്രീക്വൻസി ഹിസ്റ്റോഗ്രാം
घटनेची वारंवारता,സംഭവങ്ങളുടെ ആവൃത്തി
वारंवारता बहुभुज,ആവൃത്തി ബഹുഭുജം
वारंवारता सारणी,ആവൃത്തി പട്ടിക
फ्रस्टम,നിരാശ
एक पिरॅमिड च्या frustum,ഒരു പിരമിഡിന്റെ നിരാശ
गोलाची कुंठित,ഒരു ഗോളത്തിന്റെ നിരാശ
पूर्ण विस्तार,പൂർണ്ണ വികാസം
कार्य,പ്രവർത്തനം
कार्यात्मक विश्लेषण,പ്രവർത്തനപരമായ വിശകലനം
मूलभूत,അടിസ്ഥാനപരമായ
मूलभूत प्रमेय,അടിസ്ഥാന സിദ്ധാന്തം
बीजगणिताचे मूलभूत प्रमेय,ബീജഗണിതത്തിന്റെ അടിസ്ഥാന സിദ്ധാന്തം
आकाशगंगा,ഗാലക്സി
गॅलोइस फील्ड,ഗലോയിസ് ഫീൽഡ്
गॅलोईस गट,ഗലോയിസ് ഗ്രൂപ്പ്
जुगाराचा नाश,ചൂതാട്ടക്കാരന്റെ നാശം
खेळ आणि हलवा,കളിയും നീക്കവും
संधीचा खेळ,അവസരങ്ങളുടെ കളി
फासे चा खेळ,പകിടകളി
खेळ सिद्धांत,ഗെയിംസ് സിദ്ധാന്തം
परिपूर्ण आठवणीसह खेळ,മികച്ച തിരിച്ചുവിളിക്കുന്ന ഗെയിമുകൾ
खेळ मूल्य,ഗെയിം മൂല്യം
गॅमा फंक्शन,ഗാമാ പ്രവർത്തനം
गॉस-आर्गंड विमान,ഗാസ്-അർഗൻഡ് വിമാനം
गॉसियन वक्र,ഗൗസിയൻ വക്രം
गौसियन निर्मूलन,ഗൗസിയൻ ഉന്മൂലനം
गॉसियन विमान,ഗാസിയൻ വിമാനം
गॉस-जॉर्डन कपात,ഗാസ്-ജോർദാൻ കുറയ്ക്കൽ
सामान्य केस,പൊതുവായ കേസ്
सामान्य अभिसरण प्रमेय,പൊതുവായ ഒത്തുചേരൽ സിദ്ധാന്തം
सामान्य समीकरण,പൊതുവായ സമവാക്യം
सामान्य घटक,പൊതു ഘടകം
सामान्य फॉर्म,പൊതു രൂപം
सामान्य सूत्र,പൊതു ഫോർമുല
सामान्य खेळ,പൊതു ഗെയിം
सामान्य अनुमान,പൊതുവായ അനുമാനം
सामान्य अविभाज्य,പൊതുവായ ഇന്റഗ്രൽ
सामान्यीकरण,പൊതുവൽക്കരണം
सामान्यीकृत सहयोगी कायदा,സാമാന്യവൽക്കരിച്ച സഹകാരി നിയമം
सामान्यीकृत सातत्य गृहीतक,സാമാന്യവൽക്കരിച്ച തുടർച്ചയായ സിദ്ധാന്തം
सामान्यीकृत बहिर्वक्र कार्य,സാമാന്യവൽക്കരിച്ച കോൺവെക്സ് ഫംഗ്ഷൻ
सामान्यीकृत समन्वय,പൊതുവൽക്കരിച്ച കോർഡിനേറ്റുകൾ
सामान्यीकृत eigen मूल्य समस्या,സാമാന്യവൽക്കരിച്ച ഈജൻ മൂല്യ പ്രശ്നം
सामान्य अभिसरण प्रमेय,പൊതുവായ ഒത്തുചേരൽ സിദ്ധാന്തം
सामान्य समीकरण,പൊതുവായ സമവാക്യം
सामान्य घटक,പൊതു ഘടകം
सामान्य फॉर्म,പൊതു രൂപം
सामान्य सूत्र,പൊതു ഫോർമുല
सामान्य खेळ,പൊതു ഗെയിം
सामान्य अनुमान,പൊതുവായ അനുമാനം
सामान्य अविभाज्य,പൊതുവായ ഇന്റഗ്രൽ
