Gujarati,Assamese
અનુક્રમિત ભાષા,সূচীভুক্ত ভাষা
અનુક્રમિત ક્રમ ફાઇલ,সূচীভুক্ত ক্ৰম নথিপত্ৰ
અનુક્રમિત અનુક્રમિક સ્કેસ પદ્ધતિ (ISAM),সূচীভুক্ত ক্ৰমিক sccess পদ্ধতি (ISAM)
પરોક્ષ સંબોધન,পৰোক্ষ সম্বোধন
ઇન્ફોર્મેટિક્સ,তথ্যবিজ্ঞান
માહિતી,তথ্য
માહિતી બીટ,তথ্য বিট
માહિતી વ્યવસ્થાપન,তথ্য ব্যৱস্থাপনা
માહિતી વ્યવસ્થાપન સિસ્ટમ (IMS),তথ্য ব্যৱস্থাপনা ব্যৱস্থা (IMS)
માહિતી પુનઃપ્રાપ્તિ,তথ্য উদ্ধাৰ কৰা
ઇન્ફર્મેશન સિસ્ટમ,তথ্য ব্যৱস্থা
માહિતી ટેકનોલોજી (IT),তথ্য প্ৰযুক্তি (IT)
ઈન્ફ્રાસ્ટ્રક્ચર મેનેજમેન્ટ,আন্তঃগাঁথনি ব্যৱস্থাপনা
વારસો,উত্তৰাধিকাৰ
વારસાગત ભૂલ,উত্তৰাধিকাৰী সূত্ৰে পোৱা ভুল
પ્રારંભિક,প্ৰাৰম্ভিক
પ્રારંભિક સરનામું,প্ৰাৰম্ভিক ঠিকনা
પ્રારંભિક સ્થિતિ,প্ৰাৰম্ভিক অৱস্থা
આરંભ,আৰম্ভণি
શાહી જેટ પ્રિન્ટર,ইংক জেট প্ৰিন্টাৰ
અસંખ્ય,অসংখ্য
i-નોડ ટેબલ,i-node টেবুল
બિનકાર્યક્ષમ સમય,অকাৰ্য্যকৰী সময়
ઇનપુટ બફર રજિસ્ટર,ইনপুট বাফাৰ ৰেজিষ্টাৰ
ઇનપુટ આઉટપુટ પ્રોસેસર (I/O પ્રોસેસર),ইনপুট আউটপুট প্ৰচেছৰ (I/O প্ৰচেছৰ)
ઇનપુટ આઉટપુટ રજિસ્ટર (I/O રજિસ્ટર),ইনপুট আউটপুট ৰেজিষ্টাৰ (I/O ৰেজিষ্টাৰ)
ઇનપુટ આઉટપુટ સ્ટેટમેન્ટ (I/O સ્ટેટમેન્ટ),ইনপুট আউটপুট বিবৃতি (I/O বিবৃতি)
ઇનપુટ/આઉટપુટ (I/O),ইনপুট/আউটপুট (I/O)
ઇનપુટ/આઉટપુટ બફર (I/O બફર),ইনপুট/আউটপুট বাফাৰ (I/O বাফাৰ)
ઇનપુટ/આઉટપુટ ઉપકરણ (I/O ઉપકરણ),ইনপুট/আউটপুট ডিভাইচ (I/O ডিভাইচ)
દાખલ કરો,প্ৰবিষ্ট কৰা
નિવેશ સૉર્ટ,সন্নিৱিষ্ট কৰা সজাই পৰাই তোলা
સ્થાપન સમય,সংস্থাপনৰ সময়
દાખલો,উদাহৰণ
સૂચના,নিৰ্দেশনা
સૂચના કાઉન્ટર,নিৰ্দেশনা কাউণ্টাৰ
સૂચના ચક્ર,নিৰ্দেশনা চক্ৰ
સૂચના સમૂહ,নিৰ্দেশনা ছেট
પૂર્ણાંક પ્રોગ્રામિંગ,পূৰ্ণসংখ্যা প্ৰগ্ৰেমিং
પૂર્ણાંક ચલ,পূৰ্ণসংখ্যা চলক
સંકલિત મોડેમ,সংহত মডেম
સંકલિત સેવાઓ ડિજિટલ નેટવર્ક (ISDN),ডিজিটেল নেটৱৰ্ক (ISDN)
અખંડિતતા,একতা
બુદ્ધિશાળી નિયંત્રક,বুদ্ধিমান নিয়ন্ত্ৰক
બુદ્ધિશાળી ટર્મિનલ,বুদ্ধিমান টাৰ্মিনেল
આંતર બ્લોક,inter ব্লক
આંતર બ્લોક ગેપ,আন্তঃব্লক ব্যৱধান
આંતર સંદેશાવ્યવહાર સિસ્ટમ,আন্তঃ যোগাযোগ ব্যৱস্থা
ક્રિયાપ્રતિક્રિયા,ভাৱ-বিনিময়
ઇન્ટરેક્ટિવ ગ્રાફિક્સ,ইন্টাৰেক্টিভ গ্ৰাফিক্স
ઇન્ટરેક્ટિવ કીબોર્ડ પ્રિન્ટર,ইন্টাৰেক্টিভ কিবৰ্ড প্ৰিন্টাৰ
ઇન્ટરકોમ સેવા,ইন্টাৰকম সেৱা
ઈન્ટરફેસ,আন্তঃপৃষ্ঠ
ઇન્ટરલીવિંગ,ইন্টাৰলিভিং
મધ્યવર્તી બફર,মধ্যৱৰ্তী বাফাৰ
આંતરિક બ્લોક,অভ্যন্তৰীণ ব্লক
આંતરિક સંચાર,আভ্যন্তৰীণ যোগাযোগ
આંતરિક વિભાજન,আভ্যন্তৰীণ খণ্ডিতকৰণ
આંતરિક મેમરી,আভ্যন্তৰীণ স্মৃতিশক্তি
આંતરિક પ્રકાર,অভ্যন্তৰীণ সজাই পৰাই তোলা
આંતરિક ટાઈમર,অভ্যন্তৰীণ টাইমাৰ
માનકીકરણ માટે આંતરરાષ્ટ્રીય સંસ્થા (ISO),আন্তৰ্জাতিক প্ৰামাণিককৰণ সংস্থা (ISO)
આંતરરાષ્ટ્રીય તકનીકી સપોર્ટ સંસ્થા,আন্তঃৰাষ্ট্ৰীয় কাৰিকৰী সহায়ক সংস্থা
ઈન્ટરનેટ,ইণ্টাৰনেট
ઇન્ટરનેટ એન્જિનિયરિંગ ટાસ્ક ફોર્સ (IETF),ইণ্টাৰনেট অভিযান্ত্ৰিক টাস্ক ফ&#39;ৰ্চ (IETF)
ઇન્ટરનેટ એક્સપ્લોરર,ইন্টাৰনেট এক্সপ্ল&#39;ৰাৰ
ઇન્ટરનેટ શિકાર,ইন্টাৰনেট হান্ট
ઇન્ટરનેટ માસિક અહેવાલ,ইণ্টাৰনেটৰ মাহেকীয়া প্ৰতিবেদন
ઇન્ટરનેટ પેકેટ વિનિમય,ইণ্টাৰনেট পেকেট বিনিময়
ઇન્ટરનેટ પ્રોટોકોલ (IP),ইণ্টাৰনেট প্ৰট&#39;কল (IP)
ઇન્ટરનેટ પ્રોટોકોલ દૂર (IP),ইন্টাৰনেট প্ৰটোকল আঁতৰোৱা (IP)
ઇન્ટરનેટ રિલે ચેટ (IRC),ইন্টাৰনেট ৰিলে চেট (IRC)
ઇન્ટરનેટ સેવા પ્રદાતા,ইণ্টাৰনেট সেৱা প্ৰদানকাৰী
ઇન્ટરનેટ સેવાઓની સૂચિ,ইণ্টাৰনেট সেৱাৰ তালিকা
ઇન્ટરનેટ સોસાયટી,ইণ্টাৰনেট সমাজ
ઇન્ટરનેટ સાધનો,ইণ্টাৰনেট সঁজুলি
ઇન્ટરનેટ કામ કરે છે,ইণ্টাৰনেটৰ কাম কৰা
ઇન્ટરનેટ કામ કરે છે,ইণ্টাৰনেটৰ কাম কৰা
ઇન્ટરપોલેશન,আন্তঃপ্ৰক্ষেপণ
અર્થઘટન કરો,ব্যাখ্যা
દુભાષિયા,ব্যাখ্যাকৰোতা
આંતરપ્રક્રિયા સંચાર,আন্তঃপ্ৰক্ৰিয়া যোগাযোগ
વિક્ષેપ,মাজতে বাধা দিয়া
વિક્ષેપ હેન્ડલર,বাধা নিয়ন্ত্ৰক
વિક્ષેપિત માસ્ક,interrupt মাস্ক
વિક્ષેપ સંકેત,বাধা সংকেত
વિક્ષેપ વેક્ટર,interrupt ভেক্টৰ
વિક્ષેપ,বাধাগ্ৰস্ততা
છેદાય છે,ছেদ কৰক
ઇન્ટ્રાનેટ,ইন্ট্ৰানেট
અપરિવર્તનશીલ,অপৰিৱৰ্তিত
ઇન્વેન્ટરી માસ્ટર ફાઇલ,ইনভেণ্টৰী মাষ্টাৰ ফাইল
વ્યસ્ત મલ્ટિપ્લેક્સર,ইনভাৰ্ছ মাল্টিপ্লেক্সাৰ
વ્યસ્ત સ્કેનિંગ,বিপৰীত স্কেনিং
ઊંધી ફાઇલ,ওলোটা ফাইল
ઊંધી યાદી ફાઇલ,ওলোটা তালিকা নথিপত্ৰ
ઊંધું પૃષ્ઠ ટેબલ,ওলোটা পৃষ্ঠা টেবুল
ઇન્વર્ટર,ইনভাৰ্টাৰ
ઇન્ટરનેટ કામ કરે છે,ইণ্টাৰনেটৰ কাম কৰা
ઇન્ટરપોલેશન,আন্তঃপ্ৰক্ষেপণ
અર્થઘટન કરો,ব্যাখ্যা
દુભાષિયા,ব্যাখ্যাকৰোতা
આંતરપ્રક્રિયા સંચાર,আন্তঃপ্ৰক্ৰিয়া যোগাযোগ
વિક્ષેપ,মাজতে বাধা দিয়া
વિક્ષેપ હેન્ડલર,বাধা নিয়ন্ত্ৰক
વિક્ષેપિત માસ્ક,interrupt মাস্ক
વિક્ષેપ સંકેત,বাধা সংকেত
વિક્ષેપ વેક્ટર,interrupt ভেক্টৰ
વિક્ષેપ,বাধাগ্ৰস্ততা
છેદાય છે,ছেদ কৰক
ઇન્ટ્રાનેટ,ইন্ট্ৰানেট
અપરિવર્તનશીલ,অপৰিৱৰ্তিত
ઇન્વેન્ટરી માસ્ટર ફાઇલ,ইনভেণ্টৰী মাষ্টাৰ ফাইল
વ્યસ્ત મલ્ટિપ્લેક્સર,ইনভাৰ্ছ মাল্টিপ্লেক্সাৰ
વ્યસ્ત સ્કેનિંગ,বিপৰীত স্কেনিং
ઊંધી ફાઇલ,ওলোটা ফাইল
ઊંધી યાદી ફાઇલ,ওলোটা তালিকা নথিপত্ৰ
ઊંધું પૃષ્ઠ ટેબલ,ওলোটা পৃষ্ঠা টেবুল
ઇન્વર્ટર,ইনভাৰ্টাৰ
જોબ મેનેજમેન્ટ,চাকৰি ব্যৱস্থাপনা
નોકરી લક્ષી ભાષા,চাকৰিমুখী ভাষা
નોકરીની અગ્રતા,চাকৰিৰ অগ্ৰাধিকাৰ
નોકરીનું સમયપત્રક,চাকৰিৰ সময়সূচী
જોબ સિક્વન્સિંગ,চাকৰিৰ ক্ৰমবিন্যাস
જોબ ટેબલ,চাকৰিৰ টেবুল
જોડાઓ (જોડો),যোগদান কৰক (JOIN)
સંયુક્ત ફોટોગ્રાફિક જૂથ (jpg),যৌথ ফটোগ্ৰাফিক গোট (jpg)
જર્નલ,জাৰ্নেল
આનંદની લાકડી,জয় লাঠি
જજમેન્ટ,বিচাৰ কৰা
કૂદી,জাপ মৰা
કૂદવાની સૂચના,জাম্প নিৰ্দেশনা
જમ્પર,জাম্পাৰ
જંકશન,জংচন
જંક,আৱৰ্জনা
વાજબીપણું,ন্যায্যতা প্ৰদান
k બાઇટ્સ,k বাইট
karnaugh નકશો,karnaugh মানচিত্ৰ
karnaugh નકશો,karnaugh মানচিত্ৰ
KB (કિલો બાઈટ),KB (কিলো বাইট)
કર્નલ,কাৰ্ণেল
કર્નલ મોડ,কাৰ্ণেল ধৰণ
કેર્નિંગ,কেৰ্নিং
કી,চাবি
કી બોર્ડ,কী বৰ্ড
કી બાઉન્સ,কী বাউন্স
કી ક્લિક કરો,কি ক্লিক কৰক
કી કમ્પ્રેશન,কি সংকোচন
કી ડિસ્ક,চাবি ডিষ্ক
કી એન્ક્રિપ્શન,কি&#39; এনক্ৰিপচন
કી ક્ષેત્ર,কী ফিল্ড
કી ફાઇલ,কী ফাইল
કી ફ્રેમ,কী ফ্ৰেম
