Kannada,Assamese
ಆವರ್ತನ ಕೋಷ್ಟಕ,কম্পাঙ্ক টেবুল
ಹತಾಶೆ,frustum
ಪಿರಮಿಡ್‌ನ ಹತಾಶೆ,এটা পিৰামিডৰ frustum
ಒಂದು ಗೋಳದ ಹತಾಶೆ,এটা গোলকৰ frustum
ಪೂರ್ಣ ವಿಸ್ತರಣೆ,সম্পূৰ্ণ সম্প্ৰসাৰণ
ಕಾರ್ಯ,অনুষ্ঠান
ಕ್ರಿಯಾತ್ಮಕ ವಿಶ್ಲೇಷಣೆ,কাৰ্য্যকৰী বিশ্লেষণ
ಮೂಲಭೂತ,মৌলিক
ಮೂಲಭೂತ ಪ್ರಮೇಯ,মৌলিক উপপাদ্য
ಬೀಜಗಣಿತದ ಮೂಲಭೂತ ಪ್ರಮೇಯ,বীজগণিতৰ মৌলিক উপপাদ্য
ನಕ್ಷತ್ರಪುಂಜ,তাৰকাৰাজ্য
ಗಲೋಯಿಸ್ ಕ್ಷೇತ್ರ,গেল&#39;ইছ ফিল্ড
ಗಲೋಯಿಸ್ ಗುಂಪು,গেল&#39;ইছ গ্ৰুপ
ಜೂಜುಕೋರನ ನಾಶ,জুৱাৰীৰ ধ্বংসাৱশেষ
ಆಟ ಮತ್ತು ಸರಿಸಲು,খেল আৰু গতি
ಅವಕಾಶದ ಆಟ,খেলৰ সুযোগ
ದಾಳಗಳ ಆಟ,পাশাৰ খেল
ಆಟಗಳ ಸಿದ್ಧಾಂತ,গেম তত্ত্ব
ಪರಿಪೂರ್ಣ ಮರುಸ್ಥಾಪನೆಯೊಂದಿಗೆ ಆಟಗಳು,নিখুঁত ৰিকালৰ সৈতে গেমসমূহ
ಆಟದ ಮೌಲ್ಯ,গেম মূল্য
ಗಾಮಾ ಕಾರ್ಯ,গামা ফাংচন
ಗೌಸ್-ಅರ್ಗಾಂಡ್ ವಿಮಾನ,গাউছ-আৰ্গাণ্ড সমতল
ಗಾಸಿಯನ್ ಕರ್ವ್,গাউছিয়ান বক্ৰ
ಗಾಸಿಯನ್ ನಿರ್ಮೂಲನೆ,গাউছিয়ান এলিমিনেচন
ಗಾಸಿಯನ್ ವಿಮಾನ,গাউছিয়ান সমতল
ಗೌಸ್-ಜೋರ್ಡಾನ್ ಕಡಿತ,গাউছ-জৰ্ডান হ্ৰাস
ಸಾಮಾನ್ಯ ಪ್ರಕರಣ,সাধাৰণ গোচৰ
ಸಾಮಾನ್ಯ ಒಮ್ಮುಖ ಪ್ರಮೇಯ,সাধাৰণ অভিসৰণ উপপাদ্য
ಸಾಮಾನ್ಯ ಸಮೀಕರಣ,সাধাৰণ সমীকৰণ
ಸಾಮಾನ್ಯ ಅಂಶ,সাধাৰণ কাৰক
ಸಾಮಾನ್ಯ ರೂಪ,সাধাৰণ ৰূপ
ಸಾಮಾನ್ಯ ಸೂತ್ರ,সাধাৰণ সূত্ৰ
ಸಾಮಾನ್ಯ ಆಟ,সাধাৰণ খেল
ಸಾಮಾನ್ಯ ತೀರ್ಮಾನ,সাধাৰণ অনুমান
ಸಾಮಾನ್ಯ ಅವಿಭಾಜ್ಯ,সাধাৰণ অখণ্ড
ಸಾಮಾನ್ಯೀಕರಣ,সাধাৰণীকৰণ
ಸಾಮಾನ್ಯೀಕರಿಸಿದ ಸಹಾಯಕ ಕಾನೂನು,সাধাৰণীকৃত সংগত আইন
ಸಾಮಾನ್ಯೀಕೃತ ನಿರಂತರ ಕಲ್ಪನೆ,সাধাৰণীকৃত ধাৰাবাহিকতা অনুমান
ಸಾಮಾನ್ಯೀಕೃತ ಪೀನ ಕಾರ್ಯ,সাধাৰণীকৃত উত্তল ফলন
ಸಾಮಾನ್ಯೀಕರಿಸಿದ ನಿರ್ದೇಶಾಂಕಗಳು,সাধাৰণীকৃত স্থানাংক
ಸಾಮಾನ್ಯೀಕರಿಸಿದ ಐಜೆನ್ ಮೌಲ್ಯದ ಸಮಸ್ಯೆ,সাধাৰণীকৃত আইগেন মূল্যৰ সমস্যা
ಸಾಮಾನ್ಯ ಒಮ್ಮುಖ ಪ್ರಮೇಯ,সাধাৰণ অভিসৰণ উপপাদ্য
ಸಾಮಾನ್ಯ ಸಮೀಕರಣ,সাধাৰণ সমীকৰণ
ಸಾಮಾನ್ಯ ಅಂಶ,সাধাৰণ কাৰক
ಸಾಮಾನ್ಯ ರೂಪ,সাধাৰণ ৰূপ
ಸಾಮಾನ್ಯ ಸೂತ್ರ,সাধাৰণ সূত্ৰ
ಸಾಮಾನ್ಯ ಆಟ,সাধাৰণ খেল
ಸಾಮಾನ್ಯ ತೀರ್ಮಾನ,সাধাৰণ অনুমান
ಸಾಮಾನ್ಯ ಅವಿಭಾಜ್ಯ,সাধাৰণ অখণ্ড
ಸಾಮಾನ್ಯೀಕರಣ,সাধাৰণীকৰণ
ಸಾಮಾನ್ಯೀಕರಿಸಿದ ಸಹಾಯಕ ಕಾನೂನು,সাধাৰণীকৃত সংগত আইন
ಸಾಮಾನ್ಯೀಕೃತ ನಿರಂತರ ಕಲ್ಪನೆ,সাধাৰণীকৃত ধাৰাবাহিকতা অনুমান
ಸಾಮಾನ್ಯೀಕೃತ ಪೀನ ಕಾರ್ಯ,সাধাৰণীকৃত উত্তল ফলন
ಸಾಮಾನ್ಯೀಕರಿಸಿದ ನಿರ್ದೇಶಾಂಕಗಳು,সাধাৰণীকৃত স্থানাংক
ಸಾಮಾನ್ಯೀಕರಿಸಿದ ಐಜೆನ್ ಮೌಲ್ಯದ ಸಮಸ್ಯೆ,সাধাৰণীকৃত আইগেন মূল্যৰ সমস্যা
ಸಾಮಾನ್ಯ ಹೆಸರು,জেনেৰিক নাম
ಮೇಲ್ಮೈಯ ಕುಲ,পৃষ্ঠৰ প্ৰজাতি
ಜಿಯೋಡೆಸಿಕ್,জিঅ&#39;ডেচিক
ಜ್ಯಾಮಿತೀಯ,জ্যামিতিক
ಜ್ಯಾಮಿತೀಯ ನಿರ್ಮಾಣ,জ্যামিতিক নিৰ্মাণ
ಜ್ಯಾಮಿತೀಯ ಸರಾಸರಿ,জ্যামিতিক গড়
ಜ್ಯಾಮಿತೀಯ ಗುಣಾಕಾರ,জ্যামিতিক বহুগুণতা
ಜ್ಯಾಮಿತೀಯ ಸಂಭವನೀಯತೆ,জ্যামিতিক সম্ভাৱনা
ಜ್ಯಾಮಿತೀಯ ಪ್ರಗತಿ,জ্যামিতিক অগ্ৰগতি
ಜ್ಯಾಮಿತೀಯ ಸರಣಿ,জ্যামিতিক শৃংখলা
ಜ್ಯಾಮಿತೀಯ ಆಕಾರ,জ্যামিতিক আকৃতি
ಜ್ಯಾಮಿತೀಯ ಅಂಕಗಣಿತದ ಸರಣಿ,জ্যামিতিক গাণিতিক শৃংখলা
ಜ್ಯಾಮಿತಿ,জ্যামিতি
ಜಾಗತಿಕ ಗರಿಷ್ಠ,গোলকীয় সৰ্বোচ্চ
ಜಾಗತಿಕ ಆಸ್ತಿ,গোলকীয় সম্পত্তি
ಜಾಗತಿಕ ಕನಿಷ್ಠ,গোলকীয় নূন্যতম
ಜಾಗತಿಕ ಅತ್ಯುತ್ತಮ,গোলকীয় অনুকূল
ಜಾಗತಿಕ ಆಸ್ತಿ,গোলকীয় সম্পত্তি
ಜಾಗತಿಕ ಸ್ಯಾಡಲ್ ಪಾಯಿಂಟ್,গ্লোবেল চেডেল পইণ্ট
ಯೋಗ್ಯತೆಯ ಒಳ್ಳೆಯತನ,ফিটৰ ভালপোৱা
ದರ್ಜೆಯ ಪರಸ್ಪರ ಸಂಬಂಧ,গ্ৰেড সম্পৰ্ক
ಶ್ರೇಣೀಕೃತ ಡೇಟಾ,গ্ৰেড কৰা তথ্য
ಗ್ರೇಡಿಯಂಟ್,গ্ৰেডিয়েন্ট
ಗ್ರೇಡಿಯಂಟ್ ಸಾಂದ್ರತೆ,গ্ৰেডিয়েন্ট ঘনত্ব
ಸಾಲಿನ ಗ್ರೇಡಿಯಂಟ್,ৰেখাৰ গ্ৰেডিয়েণ্ট
ವೇಗದ ಗ್ರೇಡಿಯಂಟ್,বেগৰ গ্ৰেডিয়েণ্ট
ಗ್ರೇಡಿಯಂಟ್ ವೆಕ್ಟರ್,গ্ৰেডিয়েন্ট ভেক্টৰ
ಗ್ರೇಡಿಯಂಟ್ ವೇಗ,গ্ৰেডিয়েন্ট বেগ
ಶ್ರೇಣೀಕರಣ,গ্ৰেডিং
ಶ್ರೇಣೀಕರಣ ವಿಶ್ಲೇಷಣೆ,গ্ৰেডিং বিশ্লেষণ
ಗ್ರಾಂ,গ্ৰাম
ಗ್ರಾಂ ಡಿಟರ್ಮಿನೆಂಟ್,গ্ৰাম নিৰ্ণায়ক
ಗ್ರಾಂ - ಸ್ಮಿತ್ ಆರ್ಥೋಗೋನಲೈಸೇಶನ್ ಪ್ರಕ್ರಿಯೆ,গ্ৰাম - শ্বমিট অৰ্থগনালাইজেচন প্ৰক্ৰিয়া
ದೊಡ್ಡ ಸರಾಸರಿ,গ্ৰেণ্ড মিন
ದೊಡ್ಡ ಒಟ್ಟು,সৰ্বমুঠ
ಗ್ರಾಫ್,গ্ৰাফ
ಗ್ರಾಫಿಕ್,গ্ৰাফিক
ಚಿತ್ರಾತ್ಮಕ,গ্ৰাফিকেল
ಚಿತ್ರಾತ್ಮಕ ಲೆಕ್ಕಾಚಾರ,চিত্ৰাঙ্কিত গণনা
ಚಿತ್ರಾತ್ಮಕ ನಿರ್ಮಾಣ,গ্ৰাফিকেল নিৰ্মাণ
ಚಿತ್ರಾತ್ಮಕ ಏಕೀಕರಣ,চিত্ৰাঙ্কিত সংহতি
ಚಿತ್ರಾತ್ಮಕ ಇಂಟರ್ಪೋಲೇಷನ್,গ্ৰাফিকেল ইন্টাৰপলেচন
ಚಿತ್ರಾತ್ಮಕ ವಿಧಾನ,গ্ৰাফিকেল পদ্ধতি
ಚಿತ್ರಾತ್ಮಕ ಪ್ರಾತಿನಿಧ್ಯ,চিত্ৰাঙ্কিত উপস্থাপন
ಗ್ರಾಫಿಕ್ ಅಭಿವ್ಯಕ್ತಿ,গ্ৰাফিক এক্সপ্ৰেচন
ಗ್ರಾಫ್ ಪೇಪರ್,গ্ৰাফ পেপাৰ
ಗುರುತ್ವಾಕರ್ಷಣೆ,মহাকৰ্ষণ
ಗುರುತ್ವಾಕರ್ಷಣೆಯ ವೇಗವರ್ಧನೆ,মহাকৰ্ষণীয় ত্বৰণ
ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಆಕರ್ಷಣೆ,মহাকৰ্ষণীয় আকৰ্ষণ
ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಸ್ಥಿರ,মহাকৰ্ষণীয় ধ্ৰুৱক
ಗುರುತ್ವಾಕರ್ಷಣೆಯ ವಕ್ರತೆ,মহাকৰ্ষণীয় বক্ৰতা
ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಶಕ್ತಿ,মহাকৰ্ষণ বল
ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಎಳೆತ,মহাকৰ্ষণীয় টান
ಗುರುತ್ವಾಕರ್ಷಣೆ,মাধ্যাকৰ্ষণ ক্ষমতা
ದೊಡ್ಡ ಕರಡಿ,মহান ভালুক
ದೊಡ್ಡ ವೃತ್ತ,মহান বৃত্ত
ಗ್ರೇಟ್ - ಸರ್ಕಲ್ ಪ್ಲೇನ್,মহান - বৃত্ত সমতল
ದೊಡ್ಡ ವೃತ್ತದ ಮಾರ್ಗ,গ্ৰেট চাৰ্কল ৰুট
ದೊಡ್ಡ ಸಾಮಾನ್ಯ ಅಳತೆ,সৰ্বোচ্চ সাধাৰণ পৰিমাপ
ಶ್ರೇಷ್ಠ ಅಂಶ,সৰ্বশ্ৰেষ্ঠ উপাদান
ಅತ್ಯಂತ ಕಡಿಮೆ ಬೌಂಡ್,সৰ্বোচ্চ নিম্ন সীমা
ದೊಡ್ಡ ಸಂಖ್ಯೆ,ডাঙৰ সংখ্যা
ದೊಡ್ಡ ತ್ರಿಕೋನ,মহান ত্ৰিভুজ
ಗ್ರೆಗೋರಿಯನ್ ಕ್ಯಾಲೆಂಡರ್,গ্ৰেগৰিয়ান কেলেণ্ডাৰ
ಗ್ರೆಗೋರಿಯನ್ ತಿದ್ದುಪಡಿ,গ্ৰেগৰিয়ান সংশোধন
ಗ್ರೆಗೊರಿ ಸೂತ್ರ,গ্ৰেগৰী সূত্ৰ
ಗ್ರೆಗೊರಿ - ನ್ಯೂಟನ್ ಸೂತ್ರ,গ্ৰেগৰী - নিউটনৰ সূত্ৰ
ಗ್ರೆಗೊರಿ ಸರಣಿ,গ্ৰেগৰী ছিৰিজ
ಒಟ್ಟು,গোটেই অংশ
ಸ್ಥೂಲವಾದ ಪರಸ್ಪರ ಸಂಬಂಧ,স্থূল সম্পৰ্ক
ಒಟ್ಟು ದೋಷ,স্থূল ভুল
ಒಟ್ಟು ಆದಾಯ,মুঠ আয়
ಗುಂಪು,গোট
ಗುಂಪು ಆಟೋಮಾರ್ಫಿಸಂ,গোট স্বৰূপতা
ಗುಂಪು ಮೂಲತತ್ವ,গোটৰ স্বতন্ত্ৰতা
ಗುಂಪು ನಿಯಂತ್ರಣ,গোট নিয়ন্ত্ৰণ
ಗುಂಪು ಸರಣಿ,গোট কৰা শৃংখলা
ಸಮ್ಮಿತಿಗಳ ಗುಂಪು,প্ৰতিসমতাৰ গোট
ರೂಪಾಂತರದ ಗುಂಪು,ৰূপান্তৰৰ গোট
ಗ್ರೂಪಾಯ್ಡ್,গ্ৰুপ&#39;ইড
ಗುಂಪು ಸೈದ್ಧಾಂತಿಕ ಊಹೆ,গোট তাত্ত্বিক ধাৰণা
ಗುಂಪು ಸಿದ್ಧಾಂತ,গোট তত্ত্ব
ಬೆಳವಣಿಗೆ,বৃদ্ধি
ಬೆಳವಣಿಗೆಯ ಸೂತ್ರ,বৃদ্ধিৰ সূত্ৰ
ಬೆಳವಣಿಗೆ ದರ,বৃদ্ধিৰ হাৰ
g-ಅಂಕಿಅಂಶ,g-পৰিসংখ্যা
ಸರಾಸರಿ ಊಹಿಸಲಾಗಿದೆ,অনুমান কৰা গড়
ಅರ್ಧ ಆಡ್ಡರ್,হাফ এডাৰ
ಅರ್ಧ ತೆರೆದ ಮಧ್ಯಂತರ,আধা মুকলি ব্যৱধান
ಅರ್ಧ ಜಾಗ,আধা স্থান
ಹ್ಯಾಮಿಲ್ಟನ್ ಕೇಲಿ ಪ್ರಮೇಯ,হেমিল্টন কেলি উপপাদ্য
ಹ್ಯಾಮಿಲ್ಟೋನಿಯನ್ ಆಪರೇಟರ್,হেমিল্টনিয়ান অপাৰেটৰ
ಹ್ಯಾಮಿಲ್ಟನ್‌ನ ಕ್ವಾಟರ್ನಿಯನ್ ಬೀಜಗಣಿತ,হেমিল্টনৰ কোৱাটাৰ্নিয়ন বীজগণিত
ಹಾರ್ಮೋನಿಕ್,হাৰমনিক
ಹಾರ್ಮೋನಿಕ್ ಹೊದಿಕೆ,হাৰমনিক খাম
ಹಾರ್ಮೋನಿಕ್ ಸರಾಸರಿ,হাৰমনিক গড়
ಹಾರ್ಮೋನಿಕ್ ಪ್ರಗತಿ,হাৰমনিক প্ৰগ্ৰেছন
ಹಾರ್ಮೋನಿಕ್ಸ್,হাৰমনিক
ಹಾರ್ಮೋನಿಕ್ ಸರಣಿ,হাৰমনিক শৃংখলা
ಎತ್ತರ,উচ্চতা
ಗೋಳಾರ್ಧದಲ್ಲಿ,গোলাৰ্ধ
ಅರ್ಧಗೋಳಾಕಾರದ,গোলাৰ্ধীয়
ಅರ್ಧಗೋಳದ ಪ್ರೊಜೆಕ್ಷನ್,গোলাৰ্ধীয় প্ৰক্ষেপণ
ಸಪ್ತಭುಜ,হেপ্টাগন
ಹರ್ಮಿಟಿಯನ್ ಕಾಂಜುಗೇಟ್ ಆಪರೇಟರ್,হাৰ্মিটিয়ান কনজুগেট অপাৰেটৰ
ಹರ್ಮಿಟಿಯನ್ ರೂಪ,হাৰ্মিটিয়ান ৰূপ
ಹರ್ಮಿಟಿಯನ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,হাৰ্মিটিয়ান মেট্ৰিক্স
ಹರ್ಮಿಟಿಯನ್ ಆಪರೇಟರ್,হাৰ্মিটিয়ান অপাৰেটৰ
ಹರ್ಮಿಟಿಯನ್ ಉತ್ಪನ್ನ,হাৰ্মিটিয়ান প্ৰডাক্ট
ಹರ್ಮಿಟಿಯನ್ ಸೆಮಿಗ್ರೂಪ್,হাৰ্মিটিয়ান অৰ্ধগোট
ಹರ್ಮಿಟಿಯನ್ ಸ್ಪೇಸ್,হাৰ্মিটিয়ান স্থান
ಹರ್ಮಿಟಿಯನ್ ರೂಪಾಂತರ,হাৰ্মিটিয়ান ৰূপান্তৰ
ಹೆಸ್ ರೇಖಾಚಿತ್ರ,হেছ ডায়েগ্ৰাম
ಹೆಸ್ಸಿಯನ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್,হেচিয়ান মেট্ৰিক্স
ಕಾರ್ಯದ ಹೆಸ್ಸಿಯಾನ್,কাৰ্য্যৰ হেচিয়ান
ವೈವಿಧ್ಯತೆಯ ಪರೀಕ್ಷೆ,বৈষম্য পৰীক্ষা
ವೈವಿಧ್ಯಮಯ,বিষমজাতীয়
ವೈವಿಧ್ಯಮಯ ಡೇಟಾ,বৈষম্যপূৰ্ণ তথ্য
ವೈವಿಧ್ಯಮಯ ಜನಸಂಖ್ಯೆ,বৈষম্যপূৰ্ণ জনসংখ্যা
ಹ್ಯೂರಿಸ್ಟಿಕ್,heuristic
ಹ್ಯೂರಿಸ್ಟಿಕ್ ಆಗಿ,heuristically
ಷಡ್ಭುಜಾಕೃತಿ,ষড়ভুজ
ಹೆಕ್ಸಾಹೆಡ್ರಾನ್,ষড়ভুজ
ಕ್ರಮಾನುಗತ ಉಪವಿಭಾಗ,স্তৰভিত্তিক উপবিভাজন
ಕ್ರಮಾನುಗತ,অনুক্ৰম
ಹೆಚ್ಚಿನ ಜನನ ಪ್ರಮಾಣ,উচ্চ জন্মৰ হাৰ
ಹೆಚ್ಚಿನ ಸಾವಿನ ಪ್ರಮಾಣ,উচ্চ মৃত্যুৰ হাৰ
ಹೆಚ್ಚಿನ - ವಯಸ್ಸು - ಗುಂಪು,উচ্চ - বয়স – গোট
ಹೆಚ್ಚಿನ ಆದೇಶ,উচ্চ ক্ৰম
ಅತ್ಯುನ್ನತ ಆದೇಶ,সৰ্বোচ্চ ক্ৰম
ಹಿಲ್ಬರ್ಟ್ ಕ್ಯೂಬ್,হিলবাৰ্ট ঘনক
ಹಿಲ್ಬರ್ಟ್ ಸ್ಪೇಸ್,হিলবাৰ্ট স্থান
H-ಅಸ್ಥಿರ,H–অপৰিৱৰ্তিত
ಹಿಸ್ಟೋರಿಗ್ರಾಮ್,historigram
ಟೊಳ್ಳಾದ ಕೋನ್,ফুটা শঙ্কু
ಹೋಮಿಯೋಮಾರ್ಫಿಸಮ್,হোমিঅ&#39;মৰ্ফিজম
ಏಕರೂಪತೆ,সমতা
ಏಕರೂಪದ,সমজাতীয়
ಏಕರೂಪದ ಡೇಟಾ,সমজাতীয় তথ্য
ಏಕರೂಪದ ವ್ಯತ್ಯಾಸ ಸಮೀಕರಣ,সমজাতীয় পাৰ্থক্য সমীকৰণ
ಸಮರೂಪತೆ,সমৰূপতা
ಸಮತಲ,অনুভূমিক
ಸಮತಲ ಸಮತಲ,অনুভূমিক সমতল
ಗಂಟೆ,ঘণ্টা
ಹೈಡ್ರೊಡೈನಾಮಿಕ್,হাইড্ৰ&#39;ডাইনেমিক
ಹೈಡ್ರೊಡೈನಾಮಿಕ್ಸ್,হাইড্ৰ&#39;ডাইনেমিক্স
ಹೈಡ್ರೋಮೆಕಾನಿಕ್ಸ್,হাইড্ৰ&#39;মেকানিক্স
ಹೈಡ್ರೋಸ್ಟಾಟಿಕ್,হাইড্ৰষ্টেটিক
ಹೈಡ್ರೋಸ್ಟಾಟಿಕ್ ಸಮತೋಲನ,হাইড্ৰষ্টেটিক ভাৰসাম্য
ಹೈಡ್ರೋಸ್ಟಾಟಿಕ್ಸ್,হাইড্ৰষ্টেটিক্স
ಹೈಪರ್ಬೋಲಾ,হাইপাৰবোলা
ಹೈಪರ್ಬೋಲಾಯ್ಡ್,হাইপাৰবলয়ড
ಒಂದು ಹಾಳೆಯ ಹೈಪರ್ಬೋಲಾಯ್ಡ್,এটা শ্বীটৰ হাইপাৰব’ল’ইড
ಕ್ರಾಂತಿಯ ಹೈಪರ್ಬೋಲಾಯ್ಡ್,বিপ্লৱৰ হাইপাৰব&#39;ল&#39;ইড
ಎರಡು ಹಾಳೆಗಳ ಹೈಪರ್ಬೋಲಾಯ್ಡ್,দুখন শ্বীটৰ হাইপাৰব’ল’ইড
ಹೈಪರ್ಜಿಯೊಮೆಟ್ರಿಕ್ ವಿತರಣೆ,হাইপাৰজ্যামিতিক বিতৰণ
ಹೈಪರ್ಜಿಯೊಮೆಟ್ರಿಕ್ ಸರಣಿ,হাইপাৰজ্যামিতিক শৃংখলা
ಹೈಪರ್ಪ್ಲೇನ್,হাইপাৰপ্লেন
ಅತಿಗೋಳ,হাইপাৰস্ফিয়াৰ
ಹೈಪರ್ ಮೇಲ್ಮೈ,হাইপাৰ পৃষ্ঠ
ಹೈಪೊಟೆನ್ಯೂಸ್,হাইপোটেনস
ಕಲ್ಪನೆ,অনুমান
ಆದರ್ಶ ಆಧಾರ,আদৰ্শ ভিত্তি
ಆದರ್ಶ ದ್ರವ,আদৰ্শ তৰল পদাৰ্থ
ಆದರ್ಶ ಅನಿಲ,আদৰ্শ গেছ
ಒಂದೇ ಐಜೆನ್ ಮೌಲ್ಯ,একেধৰণৰ eigen মান
ಒಂದೇ ಸಮನಾಗಿರುತ್ತದೆ,একেদৰে সমান
ಗುರುತು,পৰিচয়
ಗುರುತಿನ ಅಂಶ,পৰিচয় উপাদান
ಗುರುತಿನ ಕಾರ್ಯ,পৰিচয় কাৰ্য্য
ಗುರುತಿನ ಸಮರೂಪತೆ,পৰিচয় সমৰূপতা
ಗುರುತಿನ ನಕ್ಷೆ,পৰিচয়ৰ মানচিত্ৰ
ಗುರುತಿನ ಮ್ಯಾಪಿಂಗ್,পৰিচয় মেপিং
ಗುರುತಿನ ಮ್ಯಾಟ್ರಿಕ್ಸ್,পৰিচয় মেট্ৰিক্স
ಒಂದು ಗುಂಪಿನ ಗುರುತು,এটা গোটৰ পৰিচয়
ಉಂಗುರದ ಗುರುತು,এটা আঙঠিৰ পৰিচয়
ಗುರುತಿನ ಆಪರೇಟರ್,পৰিচয় অপাৰেটৰ
ಗುರುತಿನ ಅವಧಿ,পৰিচয়ৰ সময়সীমা
ಗುರುತಿನ ಕ್ರಮಪಲ್ಲಟನೆ,পৰিচয় ক্ৰমবিন্যাস
