Telugu,Tamil
ఫోర్జరీ,மோசடி
రూపం,வடிவம்
ఫార్మల్,முறையான
ఫార్మాట్,வடிவம்
మాజీ,முன்னாள்
ఫార్ములా,சூத்திரம்
వెంటనే,உடனே
ముందుకు,முன்னோக்கி
ఫార్వార్డింగ్ లెటర్,பகிர்தல் கடிதம்
ఫౌండేషన్,அடித்தளம்
భిన్నం,பின்னம்
ఫ్రాంచైజ్,உரிமையாளர்
మోసం,மோசடி
ఉచితం,இலவசம்
ఫ్రీజ్,உறைய
సరుకు,சரக்கு
తరచుదనం,அதிர்வெண்
ఇంధనం,எரிபொருள்
పూర్తి స్థాయిలో,முழு அளவிலான
ఫంక్షన్,செயல்பாடு
ఫండ్,நிதி
ఫండమెంటలిజం,அடிப்படைவாதம்
ఫర్నిష్,வழங்கவும்
తరువాతి చర్య,மேலும் நடவடிக்கை
లాభదాయకమైన ఉపాధి,லாபகரமான வேலைவாய்ப்பு
లాభదాయకమైన వృత్తి,லாபகரமான தொழில்
ప్రవేశ అనుమతి,கடவுச்சீட்டு
గెజిట్,வர்த்தமானி
గెజిటెడ్ హాలిడే,வர்த்தமானி விடுமுறை
జనరల్,பொது
సాధారణ పరిపాలన,பொது நிர்வாகம்
సాధారణ శరీరం,பொது உடல்
సాధారణ ఎన్నికలు,பொது தேர்தல்
సాధారణ సమావేశం,பொதுக் கூட்டம்
సాధారణ అభ్యాసం,பொது பயிற்சி
సాధారణ విధానం,பொது நடைமுறை
సాధారణ నియమం,பொது விதி
జనరల్ వార్డ్,பொது வார்டு
తరం,தலைமுறை
మేధావి,மேதை
నిజమైన,நேர்மையான
బహుమతి,பரிசு
సారాంశం,ஜிஸ்ட்
గ్లోబల్ టెండర్,உலகளாவிய டெண்டர்
పదకోశం,சொற்களஞ்சியம்
లక్ష్యం,இலக்கு
కిందికి వెళ్ళు,கிடங்கு
గోల్డెన్ హ్యాండ్‌షేక్ (= గోల్డెన్ పారాచూట్),கோல்டன் ஹேண்ட்ஷேக் (= கோல்டன் பாராசூட்)
మంచిది,நல்ல
మంచి ప్రవర్తన,நல்ல நடத்தை
మంచి విశ్వాసం,நல்ல நம்பிக்கை
మంచి కార్యాలయాలు,நல்ல அலுவலகங்கள்
గుడ్విల్,நல்லெண்ணம்
పరిపాలన,ஆட்சி
పాలన,நிர்வாகம்
ప్రభుత్వం,அரசாங்கம்
భారత ప్రభుత్వం,இந்திய அரசு
భారత ప్రభుత్వం,இந்திய அரசு கவலை
భారత ప్రభుత్వం,இந்திய அரசு
ప్రభుత్వ ప్రెస్,அரசு பத்திரிகை
ప్రభుత్వ ఉద్యోగులు నిబంధనలు నిర్వహిస్తారు,அரசு ஊழியர்கள் விதிகளை நடத்துகிறார்கள்
ప్రభుత్వ సేవ,அரசாங்க சேவை
గ్రేడేషన్,தரம்
గ్రేడ్,தரம்
గ్రేడింగ్,தரப்படுத்தல்
ఉన్నత విద్యావంతుడు,பட்டதாரி
గ్రాడ్యుయేట్ వేతనాలు,பட்டம் பெற்ற ஊதியங்கள்
గ్రాడ్యుయేట్ ట్రైనీ,பட்டதாரி பயிற்சி
అంటుకట్టుట,ஒட்டுதல்
సంపూర్ణ మొత్తము,மொத்த மொத்தம்
గ్రాంట్,மானியம்
గ్రాంట్-ఇన్-ఎయిడ్,கிராண்ட்-இன்-உதவி
ద్రాక్ష,திராட்சை
గ్రాఫ్,வரைபடம்
గ్రాఫాలజీ,வரைபடவியல்
కృతజ్ఞత,நன்றியுடன்
గ్రాట్యుటీ,Farutity
గ్రీన్ హ్యాండ్,பச்சை கை
గ్రీటింగ్,வாழ்த்து
ఉపద్రవము,குறை
భయంకరమైన,கடுமையான
