Marathi,Odiya
गॅलोईस ग्रुप,ଗାଲୋଇସ୍ ଗ୍ରୁପ୍ |
जुगाराचे वित्त,ଜୁଆ ଖେଳାଳିଙ୍କ ଆର୍ଥିକ
खेळ आणि युक्त्या,ଖେଳ ଏବଂ କ icks ଶଳ |
संधीचा खेळ,ସୁଯୋଗର ଖେଳ |
फासे खेळ,ଡାଏସ୍ ଖେଳ |
खेळ सिद्धांत,ଖେଳ ସିଦ୍ଧାନ୍ତ
परिपूर्ण मेमरी गेम,ସଂପୂର୍ଣ୍ଣ ସ୍ମୃତି ଖେଳ
खेळ मूल्य,ଖେଳ ମୂଲ୍ୟ
गॅमा फंक्शन,ଗାମା କାର୍ଯ୍ୟ
गॉस-आर्गॉन फ्लॅट,ଗସ୍-ଆର୍ଗନ୍ ଫ୍ଲାଟ |
गॉस-वक्र,ଗସ୍-ବକ୍ର
गॉसियन सोल्यूशन,ଗାଉସିଆନ୍ ସମାଧାନ |
गॉस-प्लेन,ଗସ୍-ପ୍ଲେନ୍ |
गॉस-जोर समायोजन,ଗସ୍-ଗୁରୁତ୍ୱ ଆଡଜଷ୍ଟମେଣ୍ଟ୍ |
विस्तृत स्थिती,ବିସ୍ତୃତ ଅବସ୍ଥାନ |
सामान्य अभिसरण प्रमेय,ସାଧାରଣ ସମ୍ମିଶ୍ରଣ ତତ୍ତ୍ୱ |
सामान्य समीकरण,ସାଧାରଣ ସମୀକରଣ |
सर्वसमावेशक घटक,ବିସ୍ତୃତ କାରକ |
"सामान्य स्वरूप, विस्तृत","ସାଧାରଣ ଫର୍ମ, ପ୍ରଶସ୍ତ |"
सामान्य सूत्र,ସାଧାରଣ ସୂତ୍ର
विस्तृत खेळ,ପ୍ରଶସ୍ତ ଖେଳ |
सामान्य अंदाज,ସାଧାରଣ ଆକଳନ |
सर्वसमावेशक अविभाज्य,ବିସ୍ତୃତ ଅବିଚ୍ଛେଦ୍ୟ |
सामान्यीकरण,ସାଧାରଣକରଣ
सामान्यीकृत सहयोगी नियम,ସାଧାରଣ ଆସୋସିଏଟିଭ୍ ନିୟମ |
सामान्यीकृत सातत्य गृहीतक,ସାଧାରଣକରଣ ନିରନ୍ତର ଅନୁମାନ |
सामान्यीकृत उतरत्या फंक्शन,ସାଧାରଣ ଅବତରଣ କାର୍ଯ୍ୟ
सामान्यीकृत समन्वय,ସାଧାରଣ ସଂଯୋଜନା
सामान्यीकृत इजेन मूल्य समस्या,ସାଧାରଣ ଇଜେନ ମୂଲ୍ୟ ସମସ୍ୟା |
सामान्य अभिसरण प्रमेय,ସାଧାରଣ ସମ୍ମିଶ୍ରଣ ତତ୍ତ୍ୱ |
सामान्य समीकरण,ସାଧାରଣ ସମୀକରଣ |
सर्वसमावेशक घटक,ବିସ୍ତୃତ କାରକ |
"सामान्य, व्यापक","ସାଧାରଣ ଫର୍ମ, ପ୍ରଶସ୍ତ |"
सामान्य सूत्र,ସାଧାରଣ ସୂତ୍ର
विस्तृत खेळ,ପ୍ରଶସ୍ତ ଖେଳ |
सामान्य अंदाज,ସାଧାରଣ ଆକଳନ |
सर्वसमावेशक अविभाज्य,ବିସ୍ତୃତ ଅବିଚ୍ଛେଦ୍ୟ |
सामान्यीकरण,ସାଧାରଣକରଣ
सामान्यीकृत सहयोगी नियम,ସାଧାରଣ ଆସୋସିଏଟିଭ୍ ନିୟମ |
सामान्यीकृत सातत्य गृहीतक,ସାଧାରଣକରଣ ନିରନ୍ତର ଅନୁମାନ |
सामान्यीकृत उतरत्या फंक्शन,ସାଧାରଣ ଅବତରଣ କାର୍ଯ୍ୟ
सामान्यीकृत समन्वय,ସାଧାରଣ ସଂଯୋଜନା
सामान्यीकृत इजेन मूल्य समस्या,ସାଧାରଣ ଇଜେନ ମୂଲ୍ୟ ସମସ୍ୟା |
"कुळाचे नाव, वर्गाचे नाव, जातीचे नाव","ବଂଶ ନାମ, ଶ୍ରେଣୀ ନାମ, ଜାତି ନାମ |"
पृष्ठ क्रमांक,ପୃଷ୍ଠା ସଂଖ୍ୟା
"पर्यायी, जिओडेसिक","ବିକଳ୍ପ, ଜିଓଡେସିକ୍ |"
भौमितिक,ଜ୍ୟାମିତିକ
भौमितिक डिझाइन,ଜ୍ୟାମିତିକ ଡିଜାଇନ୍ |
भौमितिक सरासरी,ଜ୍ୟାମିତିକ ଅର୍ଥ |
भौमितिक गुणाकार,ଜ୍ୟାମିତିକ ଗୁଣନ |
भौमितिक संभाव्यता,ଜ୍ୟାମିତିକ ସମ୍ଭାବନା |
भौमितिक प्रगती,ଜ୍ୟାମିତିକ ପ୍ରଗତି |
भौमितिक मालिका,ଜ୍ୟାମିତିକ କ୍ରମ |
भौमितिक आकृती,ଜ୍ୟାମିତିକ ଚିତ୍ର
भौमितिक अंकगणित मालिका,ଜ୍ୟାମିତିକ ଗଣିତ କ୍ରମ |
"भूमिती, भूमिती","ଜ୍ୟାମିତି, ଜ୍ୟାମିତି |"
सार्वत्रिक कमाल,ସର୍ବଭାରତୀୟ ସର୍ବାଧିକ |
सार्वत्रिक किमान मालमत्ता,ସର୍ବଭାରତୀୟ ସର୍ବନିମ୍ନ ସମ୍ପତ୍ତି |
सार्वत्रिक किमान,ସର୍ବଭାରତୀୟ ସର୍ବନିମ୍ନ
सार्वत्रिक इष्टतम,ସର୍ବଭାରତୀୟ ସର୍ବୋତ୍କୃଷ୍ଟ |
सार्वत्रिक मालमत्ता,ସର୍ବଭାରତୀୟ ସମ୍ପତ୍ତି |
सार्वत्रिक प्रवेश बिंदू,ସର୍ବଭାରତୀୟ ପ୍ରବେଶ ବିନ୍ଦୁ |
गुळगुळीतपणा,ସରଳତା
रँक सहसंबंध,ର୍ୟାଙ୍କ୍ ସମ୍ପର୍କ
वर्गीकृत डेटा,ବର୍ଗୀକୃତ ତଥ୍ୟ |
"उतार, ग्रेडियंट","ope ୁଲା, ଗ୍ରେଡିଏଣ୍ଟ୍ |"
उतार घनता,ope ାଲର ଘନତା |
ओळ उतार,ରେଖା ope ୁଲା |
वेग ग्रेडियंट,ବେଗ ଗ୍ରେଡିଏଣ୍ଟ୍
उतार वेक्टर,ope ୁଲା ଭେକ୍ଟର |
उतार वेग,ope ୁଲା ବେଗ
"ग्रेडिंग, ग्रेडिंग, ग्रेडिंग, लेव्हल बॅलन्सिंग","ଗ୍ରେଡିଂ, ଗ୍ରେଡିଂ, ଗ୍ରେଡିଂ, ସ୍ତର ସନ୍ତୁଳନ |"
ग्रेडिंग विश्लेषण,ଗ୍ରେଡିଂ ବିଶ୍ଳେଷଣ |
हरभरा,ଗ୍ରାମ
ग्राम भाजक,ଗ୍ରାମ ଭେଦ
ग्राम-श्मिटची एकत्रित प्रक्रिया,ଗ୍ରାମ-ଶିମିଡଙ୍କ ସଂଗ୍ରହ ପ୍ରକ୍ରିୟା |
महान अर्थ,ମହତ୍ mean ପୂର୍ଣ୍ଣ ଅର୍ଥ |
सर्वयोग,ସରଭାୟୋଗା |
"आलेख, आलेख, आलेख","ଗ୍ରାଫ୍, ଗ୍ରାଫ୍, ଗ୍ରାଫ୍"
ग्राफिक,ଗ୍ରାଫିକ୍
"ग्राफिक, आलेख","ଗ୍ରାଫିକ୍, ଗ୍ରାଫ୍"
ग्राफिकल गणना,ଆଲେଖୀକ ଗଣନା
"ग्राफिक डिझाइन, ग्राफिक डिझाइन","ଗ୍ରାଫିକ୍ ଡିଜାଇନ୍, ଗ୍ରାଫିକ୍ ଡିଜାଇନ୍ |"
ग्राफिकल एकत्रीकरण,ଆଲେଖୀକ ଏକୀକରଣ
ग्राफिकल समाविष्ट करणे,ଆଲେଖୀକ ସନ୍ନିବେଶ
ग्राफिक पद्धत,ଗ୍ରାଫିକ୍ ପଦ୍ଧତି |
"ग्राफिकल प्रतिनिधित्व, ग्राफिकल प्रतिनिधित्व","ଆଲେଖୀକ ଉପସ୍ଥାପନା, ଆଲେଖୀକ ଉପସ୍ଥାପନା |"
"ग्राफिक पाककृती, ग्राफिक","ଗ୍ରାଫିକ୍ ରେସିପି, ଗ୍ରାଫିକ୍ |"
"आलेख कागद, चौरस कागद, आलेख कागद","ଗ୍ରାଫ୍ ପେପର, ସ୍କ୍ୱାର୍ଡ ପେପର, ଗ୍ରାଫ୍ ପେପର |"
"गुरुत्वाकर्षण, गुरुत्वाकर्षण","ମାଧ୍ୟାକର୍ଷଣ, ମାଧ୍ୟାକର୍ଷଣ |"
गुरुत्वाकर्षण प्रवेग,ମାଧ୍ୟାକର୍ଷଣ ତ୍ୱରଣ |
"गुरुत्वाकर्षण, गुरुत्वाकर्षण आकर्षण","ମାଧ୍ୟାକର୍ଷଣ, ମାଧ୍ୟାକର୍ଷଣ ଆକର୍ଷଣ |"
गुरुत्वाकर्षण स्थिरांक,ମାଧ୍ୟାକର୍ଷଣ ସ୍ଥିର |
गुरुत्वाकर्षण वक्रता,ମାଧ୍ୟାକର୍ଷଣ ବକ୍ରତା |
गुरुत्वाकर्षण शक्ती,ମାଧ୍ୟାକର୍ଷଣ ଶକ୍ତି |
गुरुत्वाकर्षण खेचणे,ମାଧ୍ୟାକର୍ଷଣ ଟାଣ |
गुरुत्वाकर्षण,ମାଧ୍ୟାକର୍ଷଣ
सप्तर्षी,saptarshi
मोठे वर्तुळ,ବଡ ବୃତ୍ତ |
मोठे वर्तुळाचे विमान,ବଡ଼ ବୃତ୍ତ ବିମାନ |
रुंद वर्तुळ,ପ୍ରଶସ୍ତ ବୃତ୍ତ |
सर्वात मोठा घटक,ସର୍ବଶ୍ରେଷ୍ଠ କାରକ |
शीर्ष घटक,ଶୀର୍ଷ ଉପାଦାନ |
सर्वात मोठी खालची सीमा,ସର୍ବ ବୃହତ ନିମ୍ନ ସୀମା |
वस्तुमान संख्या,ବଡ ସଂଖ୍ୟା
बहुभुज,ବହୁଭୂଜ
ग्रेगोरियन कॅलेंडर,ଗ୍ରେଗୋରିଆନ୍ କ୍ୟାଲେଣ୍ଡର |
ग्रेगोरियन आवर्तन,ଗ୍ରେଗୋରିଆନ୍ ସଂଶୋଧନ |
ग्रेगोरियन सूत्र,ଗ୍ରେଗୋରିଆନ୍ ସୂତ୍ର |
ग्रेगरी-न्यूटन सूत्र,ଗ୍ରେଗୋରୀ-ନ୍ୟୁଟନ୍ ସୂତ୍ର |
ग्रेगोरियन श्रेणी,ଗ୍ରେଗୋରିଆନ୍ ବର୍ଗ |
"स्थूल, एकूण (v.) स्थूल (n.)","ମୋଟ, ସମୁଦାୟ (v।) ମୋଟ (n।)"
स्थूल सहसंबंध,ମୋଟ ସମ୍ପର୍କ
घोर चूक,ମୋଟ ତ୍ରୁଟି
एकूण उत्पन्न,ମୋଟ ଆୟ
"वर्ग, गट, संघटना","ଶ୍ରେଣୀ, ଗୋଷ୍ଠୀ, ସଙ୍ଗଠନ |"
गट स्वीकृती,ଗୋଷ୍ଠୀ ଗ୍ରହଣ
गट स्वयंसिद्ध,ଗୋଷ୍ଠୀ axiom |
गट नियंत्रण,ଗୋଷ୍ଠୀ ନିୟନ୍ତ୍ରଣ |
गटबद्ध श्रेणी,ଗୋଷ୍ଠୀଭୁକ୍ତ ବର୍ଗ |
सममितीचा संच,ସମୃଦ୍ଧତାର ସେଟ୍ |
रूपांतरण गट,ରୂପାନ୍ତର ଗୋଷ୍ଠୀ |
क्लस्टर,ସମ୍ମିଳନୀ
समूह सिद्धांत कल्पना,ଗୋଷ୍ଠୀ ସିଦ୍ଧାନ୍ତ ଧାରଣା |
गट सिद्धांत,ଗୋଷ୍ଠୀ ସିଦ୍ଧାନ୍ତ |
वाढ,ଅଭିବୃଦ୍ଧି |
वाढ सूत्र,ଅଭିବୃଦ୍ଧି ସୂତ୍ର
वाढीचा दर,ଅଭିବୃଦ୍ଧି ହାର
g-नमुना,g- ନମୁନା |
अंदाजे सरासरी,ଆନୁମାନିକ ଅର୍ଥ
अर्धा जोडणारा,ଅଧା ଆଡର୍ |
अर्ध-बंद मध्यांतर,ଅର୍ଦ୍ଧ ବନ୍ଦ ବ୍ୟବଧାନ |
अर्धी लोकसंख्या,ଅଧା ଜନସଂଖ୍ୟା |
हॅमिल्टन केली प्रमेय,ହାମିଲଟନ୍ କେଲି ଥିଓରେମ୍ |
हॅमिलटोनी ऑपरेटर,ହାମିଲଟୋନି ଅପରେଟର |
हॅमिल्टनचा चौपट,ହାମିଲଟନ୍ ର ଚତୁର୍ଭୁଜ |
"harmonic, harmonic, harmonic, harmonic","ହାରମୋନିକ୍, ହାରମୋନିକ୍, ହାରମୋନିକ୍, ହାରମୋନିକ୍ |"
हार्मोनिक कव्हर,ହରମୋନିକ୍ କଭର |
हार्मोनिक मीन,ହାରମୋନିକ୍ ଅର୍ଥ |
हार्मोनिक प्रगती,ହାରମୋନିକ୍ ପ୍ରଗତି |
"परस्पर विश्लेषण, गुणवत्ता","ପାରସ୍ପରିକ ବିଶ୍ଳେଷଣ, ଗୁଣବତ୍ତା |"
हार्मोनिक श्रेणी,ହାରମୋନିକ୍ ପରିସର |
"उंची, उंची, उंची","ଉଚ୍ଚତା, ଉଚ୍ଚତା, ଉଚ୍ଚତା |"
"गोलार्ध, गोलार्ध","ଗୋଲାର୍ଦ୍ଧ, ଗୋଲାର୍ଦ୍ଧ"
गोलार्ध,ଗୋଲାର୍ଦ୍ଧ
गोलार्ध प्रक्षेपण,hemispherical projection
हेप्टॅगॉन,ଷୋଡାଗନ୍ |
हर्मिट संयुग्मित ऑपरेटर,ହର୍ମିଟ୍ କଞ୍ଜୁଗେଟ୍ ଅପରେଟର୍ |
हर्मेटिक लढाई,ହର୍ମେଟିକ୍ ଯୁଦ୍ଧ |
हर्मेटिक मॅट्रिक्स,ହେର୍ମେଟିକ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
हर्मेटिक ऑपरेटर,ହର୍ମେଟିକ୍ ଅପରେଟର୍ |
संन्यासी उत्पादन,ହର୍ମିଟ୍ ଉତ୍ପାଦ |
हर्मेटिक गट,ହର୍ମେଟିକ୍ ଗୋଷ୍ଠୀ |
आश्रित लोकसंख्या,ହର୍ମିଟେଜ୍ ଜନସଂଖ୍ୟା |
हर्मेटिक रूपांतरण,ହର୍ମେଟିକ୍ ରୂପାନ୍ତର |
hess आकृती,ହେସ୍ ଚିତ୍ର
हेसियन मॅट्रिक्स,ହେସିଆନ୍ ମ୍ୟାଟ୍ରିକ୍ସ |
कार्याचे hessian,କାର୍ଯ୍ୟର ହେସିଆନ୍ |
विषमता चाचणी,ହେଟେରୋଜେନିଟି ପରୀକ୍ଷା |
"विषम, विषम, विषम","heterogeneous, heterogeneous, heterogeneous |"
विषम आकृती,ଭେଦଭାବ
विषम लोकसंख्या,ବିଭିନ୍ନ ଜନସଂଖ୍ୟା
नैसर्गिक,ପ୍ରାକୃତିକ
नैसर्गिकरित्या,ସ୍ natural ାଭାବିକ ଭାବରେ |
षटकोन,ଷୋହଳ
षटकोन,ଷୋହଳ
श्रेणीबद्ध उपविभाग,କ୍ରମିକ ଉପବିଭାଗ |
"पदानुक्रम, उच्च परंपरा","ଉଚ୍ଚତର, ଉଚ୍ଚ ପରମ୍ପରା |"
उच्च जन्म दर,ଉଚ୍ଚ ଜନ୍ମ ହାର
उच्च मृत्यू दर,ଉଚ୍ଚ ମୃତ୍ୟୁ ହାର
उच्च वयोगटातील,ଉଚ୍ଚ ବୟସ ବର୍ଗ
उच्च क्रम,ଉଚ୍ଚ କ୍ରମ |
सर्वोच्च क्रम,ସର୍ବୋଚ୍ଚ କ୍ରମ |
हिल्बर्ट घन,ହିଲବର୍ଟ କ୍ୟୁବ୍ |
हिल्बर्ट लोकसंख्या,ହିଲବର୍ଟ ଜନସଂଖ୍ୟା |
एच-नक्की,H- ନିଶ୍ଚିତ
वेळ फ्रेम,ସମୟ ସୀମା
