Assamese,Tamil
অ-উপবৃত্তাকাৰ,அல்லாத நீள்வட்டம்
"প্ৰসাৰণ, বৃদ্ধি, বিস্তাৰৰ কোণ","நீட்டிப்பு, உருப்பெருக்கம், பரவல் கோணம்"
"মুক্তি, মুক্তি","விடுதலை, விடுதலை"
"প্ৰসাৰণ, বংশধৰ","பெருக்கம், சந்ததி"
এম্বেড কৰা,உட்பொதிக்க
এম্বেড কৰা হৈছে,பதிக்கப்பட்ட
প্ৰচাৰিত,வெளியிடப்பட்டது
নিৰ্গমন,உமிழ்வுகள்
"emissivity, emissivity","உமிழ்வு, உமிழ்வு"
emissivity,உமிழ்வு
"নিৰ্গমনকাৰী, নিৰ্গমনকাৰী","உமிழ்ப்பான், உமிழ்ப்பான்"
"প্ৰি-ৰিইনফৰ্চমেণ্ট, বল","முன் வலுவூட்டல், படை"
অভিজ্ঞতাভিত্তিক,அனுபவபூர்வமான
"খালী, অপূৰ্ণ","வெற்று, நிரப்பப்படாத"
"ইমালচাইফাৰ, ইমালচাইফাৰ","குழம்பாக்கி, குழம்பாக்கி"
"ইমালচন, ইমালচন","குழம்பு, குழம்பு"
"শেষ, শেষ, শেষ, শেষ","முடிவு, முடிவு, முடிவு, முடிவு"
চূড়ান্ত সংশোধন,இறுதி திருத்தம்
শক্তি দক্ষ,ஆற்றல் திறன்
"অক্ষীয় অৱস্থান, A-অৱস্থান","அச்சு நிலை, ஏ-நிலை"
"এণ্ডোথাৰ্মিক, এণ্ডোথাৰ্মিক","உள்வெப்ப, உள்வெப்ப"
এণ্ডোথাৰ্মিক প্ৰক্ৰিয়া,உட்புற வெப்ப செயல்முறை
শক্তি প্ৰদান কৰা,உற்சாகப்படுத்த
শক্তি অন্তৰ্নিহিত,ஆற்றல் உள்ளார்ந்த
শক্তি শক্তি প্ৰদানকাৰী,ஆற்றல் சக்தியூட்டுபவர்
"ইঞ্জিন ইঞ্জিনিয়াৰিং, ইঞ্জিনিয়াৰিং","என்ஜின் இன்ஜினியரிங், இன்ஜினியரிங்"
বৃদ্ধি,வளர்ச்சி
সমৃদ্ধ সমস্থানিক,பணக்கார ஐசோடோப்புகள்
বৰ্ধিত ৰিয়েক্টৰ,பெரிதாக்கப்பட்ட உலை
সমৃদ্ধি,செறிவூட்டல்
সমৃদ্ধি,செழிப்பு
"চেট, সম্প্ৰদায়","தொகுப்பு, சமூகம்"
"এনথালপি, নিৰপেক্ষ তাপ","என்டல்பி, முழுமையான வெப்பம்"
ক্ষমতা,சக்தி
এণ্ট্ৰপি,என்ட்ரோபி
প্ৰৱেশ,நுழைவு
"গণনা, গণনা","எண்ணு, எண்ணு"
পৃষ্ঠাকৰণ,பேஜினேஷன்
উপকেন্দ্ৰ,மையப்பகுதி
"অস্বচ্ছ, এপিস্কোপ","ஒளிபுகா, எபிஸ்கோப்"
এপিটেক্সি স্তৰ,எபிடாக்ஸி அடுக்கு
"apitaxi, অভাৰৰাণ","apitaxi, overrun"
"সমান, সমান, সমান, সমান","சம, சம, சம, சம"
ইকুৱেলাইজাৰ,சமநிலைப்படுத்தி
সমতা,சமத்துவம்
সমীকৰণটো,சமன்பாடு
"বিষুৱৰেখা, বিষুৱৰেখা, বিষুৱৰেখা, বিষুৱৰেখা","பூமத்திய ரேகை, பூமத்திய ரேகை, பூமத்திய ரேகை, பூமத்திய ரேகை"
"বিষুৱীয়, বিষুৱীয়, মধ্যৱৰ্তী, বিষুৱীয়","பூமத்திய ரேகை, பூமத்திய ரேகை, இடைநிலை, பூமத்திய ரேகை"
অৱতল,குழிவான
অৱতল,குழிவான
সমমিতি,ஐசோமெட்ரிக்
"সমদূৰত্বৰ, সমান্তৰাল","சம தூரம், இணை"
"ভাৰসাম্য, ভাৰসাম্য, ভাৰসাম্য","சமநிலை, சமநிலை, சமநிலை"
ইকুইডিভিজন,சமபங்கு
সঁজুলি,உபகரணங்கள்
"সমতুল্যতা, দক্ষতা","சமத்துவம், தகுதி"
সমবিভৱনশীল,சமபலம்
আইছ&#39;বাৰ,ஐசோபார்கள்
সমতুল্যতা,சமத்துவம்
"সমতুল্য, সমতুল্য (v.), সমতুল্য (n.)","சமமான, சமமான (v.), சமமான (n.)"
সমতুল্য শোষণ,சமமான உறிஞ்சுதல்
"সমতুল্য পৰিবাহীতা, সমতুল্য পৰিবাহীতা","சமமான கடத்தல், சமமான கடத்தல்"
সমমিতি লেন্স,ஐசோமெட்ரிக் லென்ஸ்
"উলম্ব ছবি, উলম্ব ছবি","செங்குத்து படம், நிமிர்ந்த படம்"
উলম্ব,செங்குத்து
erg,erg
"শক্তিশালী, মতামতযুক্ত","ஆற்றல் மிக்க, கருத்துள்ள"
"ভুল, ভুল, ভুল, ভুল","பிழை, தவறு, தவறு, துல்லியமின்மை"
সুৰংগ ডাইঅ&#39;ড,சுரங்கப்பாதை டையோடு
পলায়ন,வெளியேறு
"অপৰিহাৰ্য, অপৰিহাৰ্য","அத்தியாவசியமான, அத்தியாவசியமான"
ইথাৰ,ஈதர்
ইউক্লিডীয় স্থানাংক,யூக்ளிடியன் ஆயத்தொகுப்புகள்
অইলাৰ-কোণ,யூலர்-கோணம்
"ইউটেকটিক, ইউটেকটিক","eutectic, eutectic"
"খালী কৰা, খালী কৰা","வெளியேற்றப்பட்டது, வெளியேற்றப்பட்டது"
"খালী কৰা, বাতিল কৰা","வெளியேற்றம், காலி செய்தல்"
"মূল্যায়ন, মূল্যায়ন","மதிப்பீடு, மதிப்பீடு"
বাষ্পীভৱন হয়,ஆவியாகிவிட்டது
"বাষ্পীভৱন, বাষ্পীভৱন, বাষ্পীভৱন","ஆவியாதல், ஆவியாதல், ஆவியாதல்"
যুগ্ম,கூட
"ইভেন্ট, এপিচ&#39;ড","நிகழ்வு, அத்தியாயம்"
"চিৰ নিৰাপদ, চিৰ নিৰাপদ","எப்போதும் பாதுகாப்பானது, எப்போதும் பாதுகாப்பானது"
"সঁচা, সঁচা, ঠিক","உண்மை, உண்மை, துல்லியம்"
বহিঃকেন্দ্ৰ,வெளிப்புற மையம்
উপকেন্দ্ৰ,மையப்பகுதி
centripetal,மையவிலக்கு
কেন্দ্ৰীয়তা,விசித்திரத்தன்மை
অতিৰিক্ত,அதிகப்படியான
বিনিময়,பரிமாற்றம்
"উত্তেজনা, শক্তি","உற்சாகம், ஆற்றல்"
উদ্দীপিত কৰা,"தூண்டுவதற்கு, உற்சாகப்படுத்துவதற்கு"
উত্তেজিত হোৱা,உற்சாகம்
উদ্দীপক,தூண்டும்
উত্তেজক,தூண்டுதல்
বৰ্জনৰ নিয়ম,விலக்கு விதி
কাৰ্যান্বিত কৰা,மரணதண்டனை
"খালী কৰা, কেথাৰ্চিছ, এক্সট্ৰুচন, বন্ধ কৰা","வெளியேற்றம், கதர்சிஸ், வெளியேற்றம், மூடுதல்"
