Marathi,Telugu
क्लेमिडोमोनास,క్లామిడోమోనాస్
क्लोरॅम्फेनिकॉल,క్లోరాంఫెనికాల్
क्लोरेला,క్లోరెల్లా
क्लोरेन्चायमा,క్లోరెన్చైమా
क्लोराईड सेल,క్లోరైడ్ సెల్
क्लोरीन,క్లోరిన్
क्लोरोफ्लूरो कार्बन (सीएफसीएस),క్లోరోమోరియు
क्लोरोफॉर्म,క్లోరోఫామ్
क्लोरोफिसी,క్లోరోఫైసీ
क्लोरोफाइट पूर्वज,క్లోరోఫైట్ పూర్వీకుడు
क्लोरोसिस,క్లోరోసిస్
क्लोरोसिस,క్లోరోసిస్
चॅनोसाइट,కోనోసైట్
कोलेसीस्टोकिनेसिस,కోలిసిస్టోకినిసిస్
कोलेसीस्टोकिनिन,కోలెసిస్టోకినిన్
कोलेस्ट्रॉल,కొలెస్ట్రాల్
कोलिनेर्जिक,కోలినెర్జిక్
चोंड्रिच्थे,కొండెచ్థియెస్
चोंड्रिन,కొండ్రెన్
चोंड्रोसाइट,కొండ్రోసైట్
Chordae टेंडिने,చోర్డే టెండినే
Chordata,CORDATA
कोरिओलॅंटोइक प्लेसेंटा,కొరియోఅల్లాంటోయిక్ మావి
कोरियन,కోరియన్
कोरिओनिक कॉर्टिकोट्रोपिन,కొరియోనిక్ కార్టికోట్రోపిన్
कोरिओनिक गोनाडोट्रोपिन,కొరియోనిక్ గోనాడోట్రోపిన్
कोरिओनिक थायरोट्रोपिन,కొరియోనిక్ థైరోట్రోపిన్
कोरिओड,కోరోయిడ్
क्रोमॅटिड,క్రోమాటిడ్
क्रोमॅटिन फायबर,క్రోమాటిన్ ఫైబర్
क्रोमॅटिन,క్రోమాటిన్
क्रोमॅटोग्राफिक तंत्र,క్రోమాటోగ్రాఫిక్ టెక్నిక్
क्रोमॅटोग्राफी,క్రోమాటోగ్రఫీ
क्रोमेटोफोर,క్రోమాటోఫోర్
क्रोमोजेनिक सब्सट्रेट,క్రోమోజెనిక్ ఉపరితలం
क्रोमोनेमा,క్రోమోనెమా
क्रोमोफोर,క్రోమోఫోర్
क्रोमोप्लास्ट,క్రోమోప్లాస్ట్
क्रोमोसोमल विकृती,క్రోమోజోమల్ అబెర్రేషన్
क्रोमोसोमल दोष,క్రోమోజోమ్ లోపం
क्रोमोसोम मॅपिंग,క్రోమోజోమ్ మ్యాపింగ్
आनुवंशिकतेचा गुणसूत्र सिद्धांत,వంశపారంపర సిద్ధాంతం
वारशाचा गुणसूत्र सिद्धांत,వారసత్వం యొక్క సిద్ధాంతము
तीव्र ब्राँकायटिस,దీర్గకాలిక శ్వాసకోశ సంబంధిత వ్యాది
क्रॉनिक मायोइड ल्यूकेमिया,దీర్ఘకాలిక మైయోయిడ్ లుకేమియా
क्रॉनिकल,క్రానికల్
कालक्रमानुसार,కాలక్రమానుసారం
क्रायसॅन्थेमम सिनेरीरियलफोलियम,క్రిసాన్తిమం సినెరరియల్ఫోలియం
क्रायसॅन्थेमम इंडिकम,క్రిసాన్తిమం సూచిక
क्रायंथेमम रोझम,క్రింథెము రోసెమ్
क्रिसोफिटा,క్రిసోఫైటా
क्रिसोफाइट,క్రిసోఫైట్
क्लोमिक्रॉन,కైలోమిక్రాన్
चिम,చిమ్
Kymotrypsin,చిమోట్రిప్సిన్
सिकाडा,సికాడా
सिकर एरिएटिनम,CICER ARIETINUM
सिच्लिड फिश,సిచ్లిడ్ చేప
सी-होरिझोन,సి-హోరిజోన్
सिलिया,సిలియా
