Punjabi,Odiya
ਊਰਜਾ-ਵਿਸ਼ੇਸ਼ਤਾ ਮੁੱਲ,ଶକ୍ତି-ଚରିତ୍ରିକ ମୂଲ୍ୟ |
ਊਰਜਾ ਤੱਤ,ଶକ୍ତି ଉପାଦାନ |
ਪਾਵਰ ਫੰਕਸ਼ਨ,ଶକ୍ତି କାର୍ଯ୍ୟ
ਊਰਜਾ ਸੰਤੁਲਨ,ଶକ୍ତି ସନ୍ତୁଳନ
ਊਰਜਾ ਖਰਚ,ଶକ୍ତି ଖର୍ଚ୍ଚ
ਬੈਂਡ ਗੈਪ,ବ୍ୟାଣ୍ଡ ଫାଙ୍କ |
ਊਰਜਾਵਾਨ,ଏନର୍ଜାଇଜର୍
ਊਰਜਾ - ਅਟੁੱਟ,ଶକ୍ତି-ଅବିଚ୍ଛେଦ୍ୟ |
ਊਰਜਾ-ਇਕਸਾਰ-ਸਮੀਕਰਨ,ଶକ୍ତି-ଇଣ୍ଟିଗ୍ରାଲ୍-ସମୀକରଣ |
ਊਰਜਾ ਦਾ ਵਟਾਂਦਰਾ,ଶକ୍ତି ବିନିମୟ
ਊਰਜਾ ਦਾ ਪੱਧਰ,ଶକ୍ତି ସ୍ତର
ਊਰਜਾ ਪੱਧਰ ਦਾ ਚਿੱਤਰ,ଶକ୍ତି ସ୍ତରର ଚିତ୍ର
ਊਰਜਾ-ਮੋਮੈਂਟਮ ਘਣਤਾ,ଶକ୍ତି-ଗତି ଘନତା |
ਊਰਜਾ-ਮੋਮੈਂਟਮ ਕੰਪੋਨੈਂਟ,ଶକ୍ତି-ଗତି ଉପାଦାନ |
ਊਰਜਾ-ਮੋਮੈਂਟਮ ਸਪੈਕਟ੍ਰਮ,ଶକ୍ତି-ଗତି ସ୍ପେକ୍ଟ୍ରମ୍ |
ਊਰਜਾ-ਮੋਮੈਂਟਮ ਵੈਕਟਰ,ଶକ୍ତି-ଗତି ଭେକ୍ଟର୍ |
ਸਰਗਰਮੀ ਊਰਜਾ,ସକ୍ରିୟ ଶକ୍ତି
ਬੰਦ ਸਿਸਟਮ ਊਰਜਾ,ବନ୍ଦ ସିଷ୍ଟମ୍ ଶକ୍ତି |
ਢਾਂਚਾਗਤ ਊਰਜਾ,ଗଠନମୂଳକ ଶକ୍ତି |
ਊਰਜਾ ਛੱਡਣਾ,ଶକ୍ତି ମୁକ୍ତ କରନ୍ତୁ |
ਲੈਗ੍ਰਾਂਜਿਅਨ ਦੀ ਊਰਜਾ,ଲାଗ୍ରାଙ୍ଗିଆନ୍ ର ଶକ୍ତି |
oscillatory ਊਰਜਾ,ଦର୍ପଣ ଶକ୍ତି |
ਰੋਟੇਸ਼ਨਲ ਊਰਜਾ,ଘୂର୍ଣ୍ଣନ ଶକ୍ତି
ਪਾਵਰ ਆਪਰੇਟਰ,ଶକ୍ତି ଅପରେଟର
ਊਰਜਾ-ਉਤਪਾਦਨ-ਸਮੀਕਰਨ,ଶକ୍ତି-ଉତ୍ପାଦନ-ସମୀକରଣ |
ਊਰਜਾ ਵਿਰੋਧਾਭਾਸ,ଶକ୍ତି ବିପରୀତ |
ਊਰਜਾ ਪੈਰਾਮੀਟਰ,ଶକ୍ତି ପାରାମିଟର
ਊਰਜਾ ਪੱਟੀ,ଶକ୍ତି ବେଲ୍ଟ |
ਊਰਜਾ-ਕੁਆਂਟਮ,ଶକ୍ତି-କ୍ୱାଣ୍ଟମ୍ |
ਊਰਜਾ ਚੋਣਕਾਰ,ଶକ୍ତି ଚୟନକର୍ତ୍ତା |
ਊਰਜਾ ਸੰਵੇਦਨਸ਼ੀਲ,ଶକ୍ତି ସମ୍ବେଦନଶୀଳ |
ਸਥਿਰ ਸੰਵੇਦਨਸ਼ੀਲਤਾ,ସ୍ଥିର ସମ୍ବେଦନଶୀଳତା |
ਊਰਜਾ ਸਪੈਕਟ੍ਰਮ,ଶକ୍ତି ସ୍ପେକ୍ଟ୍ରମ୍
ਊਰਜਾ ਪੰਨਾ,ଶକ୍ତି ପୃଷ୍ଠା |
ਊਰਜਾ ਟੈਸਟ,ଶକ୍ତି ପରୀକ୍ଷା
ਊਰਜਾ ਟ੍ਰਾਂਸਫਰ ਪ੍ਰਕਿਰਿਆ,ଶକ୍ତି ସ୍ଥାନାନ୍ତର ପ୍ରକ୍ରିୟା |
ਊਰਜਾ ਦੀ ਗਤੀ,ଶକ୍ତି ବେଗ
ਊਰਜਾ ਫੈਲਣ,ଶକ୍ତି ବିସ୍ତାର
ਊਰਜਾ-ਮੋਮੈਂਟਮ ਕਾਨੂੰਨ,ଶକ୍ତି-ଗତି ନିୟମ |
ਊਰਜਾ-ਮੋਮੈਂਟਮ ਕਾਨੂੰਨ,ଶକ୍ତି-ଗତି ନିୟମ |
"ਊਰਜਾ-ਟੈਂਸਰ, ਊਰਜਾ-ਖੇਤਰ","ଶକ୍ତି-ଟେନସର୍, ଶକ୍ତି-ଅଞ୍ଚଳ |"
ਬਾਇਪੋਲਰ ਰੇਡੀਏਸ਼ਨ ਨੂੰ ਵਧਾਇਆ,ଦ୍ୱିପାକ୍ଷିକ ବିକିରଣକୁ ବ .ାଇଲା |
ਇੰਜਣ,ଇଞ୍ଜିନ୍
"ਇੰਜੀਨੀਅਰਿੰਗ, ਇੰਜੀਨੀਅਰਿੰਗ","ଇଞ୍ଜିନିୟରିଂ, ଇଞ୍ଜିନିୟରିଂ"
ਇੰਜੀਨੀਅਰਿੰਗ ਡਿਜ਼ਾਈਨ,ଇଞ୍ଜିନିୟରିଂ ଡିଜାଇନ୍
ਇੰਜੀਨੀਅਰਿੰਗ ਪ੍ਰਾਜੈਕਟ,ଇଞ୍ଜିନିୟରିଂ ପ୍ରୋଜେକ୍ଟ
ਇੰਜੀਨੀਅਰਿੰਗ ਸਹਾਇਤਾ,ଇଞ୍ଜିନିୟରିଂ ସହାୟତା
ਅੰਗਰੇਜ਼ੀ ਸਜਾਵਟ,ଇଂରାଜୀ ସାଜସଜ୍ଜା |
ਸਹੀ ਕੈਰੀਅਰ ਮੋਡੂਲੇਸ਼ਨ,ସଂଶୋଧିତ ବାହକ ମୋଡ୍ୟୁଲେସନ |
ionic ਲਾਈਨ,ଆୟନିକ୍ ରେଖା |
ionic ਲੜੀ,ଆୟନିକ୍ ସିରିଜ୍ |
ਵਾਧਾ,ଅଭିବୃଦ୍ଧି |
ਅਮੀਰ ਆਈਸੋਟੋਪ,ସମୃଦ୍ଧ ଆଇସୋଟୋପ୍ |
ਵਧਿਆ ਰਿਐਕਟਰ,ବର୍ଦ୍ଧିତ ରିଆକ୍ଟର |
ਸੰਸ਼ੋਧਨ,ସମୃଦ୍ଧ
ਸੰਸ਼ੋਧਨ ਕੁਸ਼ਲਤਾ,ସମୃଦ୍ଧ ଦକ୍ଷତା |
ਖੁਸ਼ਹਾਲੀ,ସମୃଦ୍ଧତା
ਖੁਸ਼ਹਾਲੀ ਗੁਣਾਂਕ,ସମୃଦ୍ଧତା ଗୁଣବତ୍ତା |
"ਖੁਸ਼ਹਾਲੀ ਗੁਣਾਂਕ, ਖੁਸ਼ਹਾਲੀ ਗੁਣਕ","ସମୃଦ୍ଧତା ଗୁଣବତ୍ତା, ସମୃଦ୍ଧତା ଗୁଣବତ୍ତା |"
"ਸੈੱਟ, ਭਾਈਚਾਰੇ","ସେଟ୍, ସମ୍ପ୍ରଦାୟ |"
"enthalpy, ਪੂਰਨ ਗਰਮੀ","ଏଣ୍ଟାଲପି, ସଂପୂର୍ଣ୍ଣ ଉତ୍ତାପ |"
ਪੂਰਨ ਗਰੇਡੀਐਂਟ,ସଂପୂର୍ଣ୍ଣ ଗ୍ରେଡିଏଣ୍ଟ୍ |
ਤਾਕਤ,ଶକ୍ତି
"ਇਨਲੇਟ ਚੈਨਲ ਸਪਿਨ, ਇਨਲੇਟ ਸਿਸਟਮ ਸਪਿਨ","ଇନଲେଟ୍ ଚ୍ୟାନେଲ୍ ସ୍ପିନ୍, ଇନଲେଟ୍ ସିଷ୍ଟମ୍ ସ୍ପିନ୍ |"
ਪ੍ਰਵੇਸ਼ ਦੁਆਰ,ପ୍ରବେଶ ବିନ୍ଦୁ
ਪ੍ਰਵੇਸ਼ ਦੁਆਰ,ପ୍ରବେଶ ଦ୍ୱାର
ਐਂਟਰੌਪੀ,ଏଣ୍ଟ୍ରପି
ਐਂਟਰੌਪੀ ਰਿਜ਼ਰਵ,ଏଣ୍ଟ୍ରପି ରିଜର୍ଭ |
ਐਂਟਰੌਪੀ ਘਣਤਾ,ଏଣ୍ଟ୍ରପି ଘନତା |
ਐਂਟਰੌਪੀ ਮੋਡ,ଏଣ୍ଟ୍ରପି ମୋଡ୍ |
ਐਂਟਰੌਪੀ ਵੈਕਟਰ,ଏଣ୍ଟ୍ରପି ଭେକ୍ଟର୍ |
ਦਾਖਲ ਕਰੋ,ପ୍ରବେଶ କର
"ਗਿਣਤੀ, ਗਿਣਤੀ","ଗଣନା, ଗଣନା"
ਗਿਣਤੀ ਦੇ ਅੰਕੜੇ,ଗଣନା ପରିସଂଖ୍ୟାନ |
"ਲਿਫ਼ਾਫ਼ਾ, ਲਿਫ਼ਾਫ਼ਾ, ਢੱਕਣ (c.) ਤੋਂ ਲਿਫ਼ਾਫ਼ਾ (v.)","ଏନଭଲପ୍, ଏନଭଲପ୍, କଭର୍ (c।) କୁ ଏନଭଲପ୍ (v।)"
ਦੇਰੀ ਨੂੰ ਅਨਲੌਕ ਕਰੋ,ବିଳମ୍ବକୁ ଅନଲକ୍ କରନ୍ତୁ |
ਮਿਆਦ ਪੁੱਗਣ ਵਿੱਚ ਦੇਰੀ ਵਿਗਾੜ,ସମାପ୍ତି ବିଳମ୍ବ ବିଭ୍ରାଟ |
ਲਿਫ਼ਾਫ਼ਾ ਡੀਮੋਡੂਲੇਟਰ,ଏନଭଲପ୍ ଡେମୋଡ୍ୟୁଲେଟର |
ਪੰਨਾ ਨੰਬਰ,ପୃଷ୍ଠା
ਕਵਰ ਵਿਸ਼ੇਸ਼ਤਾਵਾਂ,କଭର୍ ଗୁଣଗୁଡିକ |
ਵਾਤਾਵਰਣ,ପରିବେଶ
ਡੈਂਟੈਂਟ,ଡାଣ୍ଟାଣ୍ଟ |
ਰੋਟੇਸ਼ਨਲ ਚੁੰਬਕੀ ਖੇਤਰ,ଘୂର୍ଣ୍ଣନ ଚୁମ୍ବକୀୟ କ୍ଷେତ୍ର |
ਵੱਖ ਕਰਨ ਦੀ ਗਤੀ,ପୃଥକତା ବେଗ
ਅਲਮੈਨਕ,ଆଲମାନାକ |
ਕੈਲੰਡਰ ਦਿਨ,କ୍ୟାଲେଣ୍ଡର ଦିନ
ਅਲੌਕਿਕ ਘੰਟਾ,ଏଫେମେରାଲ୍ ଘଣ୍ଟା |
ਥੋੜ੍ਹੇ ਸਮੇਂ ਲਈ ਮਿੰਟ,ଏଫେମେରାଲ୍ ମିନିଟ୍ |
ਥੋੜ੍ਹੇ ਸਮੇਂ ਲਈ ਦੂਜਾ,ଏଫେମେରାଲ୍ ଦ୍ୱିତୀୟ |
ਕੈਲੰਡਰ ਦਾ ਸਮਾਂ,କ୍ୟାଲେଣ୍ଡର ସମୟ |
ecadmium ਨਿਊਟ੍ਰੋਨ,ଇକାଡମିୟମ୍ ନ୍ୟୁଟ୍ରନ୍ |
ਭੂਚਾਲ ਦਾ ਕੇਂਦਰ,ଭୂକମ୍ପ
"ਪੈਰਾਗ੍ਰਾਫੋਸਕੋਪ, ਐਪੀਡੀਆਸਕੋਪ","ପାରାଗ୍ରାଫସ୍କୋପ୍, ଏପିଡିଏସ୍କୋପ୍ |"
ਅੰਤ ਖੰਭੇ,ଶେଷ ପୋଲ
"ਅਪਾਰਦਰਸ਼ੀ, ਐਪੀਸਕੋਪ","ଅସ୍ପଷ୍ଟ, ଏପିସ୍କୋପ୍ |"
"ਚੜ੍ਹਦਾ ਜੰਕਸ਼ਨ, ਐਪੀਟੈਕਸੀ ਜੰਕਸ਼ਨ","ଆରୋହଣ ଜଙ୍କସନ, ଏପିଟାକ୍ସି ଜଙ୍କସନ |"
epitaxy ਪਰਤ,epitaxy ସ୍ତର |
"ਐਪੀਟੈਕਸੀ ਟਰਾਂਜ਼ਿਸਟਰ, ਓਵਰਰਾਈਡ ਟਰਾਂਜ਼ਿਸਟਰ","ଏପିଟାକ୍ସି ଟ୍ରାନଜିଷ୍ଟର, ଟ୍ରାନଜିଷ୍ଟରକୁ ନବଲିଖନ କରନ୍ତୁ |"
"apitaxi, ascension","apitaxi, ଆରୋହଣ |"
"ਹਾਈਪੋਥਰਮਲ, ਐਪੀਥਰਮਲ","ହାଇପୋଥର୍ମାଲ୍, ଏପିଥର୍ମାଲ୍ |"
epithermal ਊਰਜਾ,epithermal ଶକ୍ତି |
epithermal neutrons,epithermal ନ୍ୟୁଟ୍ରନ୍ |
epithermal ਪ੍ਰਤੀਕਰਮ,epithermal ପ୍ରତିକ୍ରିୟା |
"ਮਾਰਗਦਰਸ਼ਨ, ਮਿਆਦ","ମାର୍ଗଦର୍ଶନ, ଅବଧି"
ਜ਼ੋਰ ਭਟਕਣ ਕੋਣ,ବିଚ୍ଛିନ୍ନ କୋଣ
ਘਟਨਾ ਦਰ ਕੈਲਕੁਲੇਟਰ,ଘଟଣା ହାର କାଲକୁଲେଟର
ਘਟਨਾ ਟੈਲੀਮੀਟਰ,ଇଭେଣ୍ଟ ଟେଲିମିଟର |
"ਬਰਾਬਰ, ਬਰਾਬਰ, ਬਰਾਬਰ, ਬਰਾਬਰ","ସମାନ, ସମାନ, ସମାନ, ସମାନ |"
ਸਮਤੋਨੀ ਸੰਸਕਾਰ,ସାମଟୋନି ସାନସ୍କାର |
ਊਰਜਾ ਦਾ ਸਰੋਤ,ଶକ୍ତିର ଉତ୍ସ |
samorg ਚਿੱਟਾ,ସମର୍ଗ ଧଳା |
ਬਰਾਬਰ ਫੋਰਸ,ସମାନ ଶକ୍ତି
ਇੱਥੋਂ ਤੱਕ ਕਿ ਸ਼ਾਂਤਤਾ ਸਮਰੂਪ,ଏପରିକି ଶାନ୍ତିର ବିଷୟବସ୍ତୁ |
ਸਮਰੂਪ ਚਿੱਟਾ,ହୋମୋଲୋଜିସ୍ ଧଳା |
ਬਰਾਬਰੀ ਕਰਨ ਵਾਲਾ,ସମାନତା
ਬਰਾਬਰੀ ਸਰਕਟ,ସମାନତା ସର୍କିଟ |
ਬਰਾਬਰੀ ਮੁੱਲ,ସମାନତା ମୂଲ୍ୟ
ਬਰਾਬਰੀ ਦੀ ਨਬਜ਼,ସମାନତା ନାଡ |
"ਸਮਾਨਤਾ, ਸਮਾਨਤਾ","ସମାନତା, ସମାନତା"
ਚੰਗੀ ਤਰ੍ਹਾਂ ਸੰਸਕ੍ਰਿਤ ਸਵਰਾਗ੍ਰਾਮ,ସୁ-ସଂସ୍କୃତ ସ୍ୱରାଗ୍ରାମ |
"ਸਮੀਕਰਨ, ਸਮੀਕਰਨ","ସମୀକରଣ, ସମୀକରଣ"
ਕੇਂਦਰ ਭੂਮੱਧ ਰੇਖਾ,କେନ୍ଦ୍ର ସମୀକରଣ
ਤਾਲਮੇਲ ਸਮੀਕਰਨ,ସମନ୍ୱୟ ସମୀକରଣ |
ਨਿਰੰਤਰ ਸਮੀਕਰਨ,କ୍ରମାଗତ ସମୀକରଣ |
ਲਚਕੀਲੇ ਸਮੀਕਰਨ,ଇଲାଷ୍ଟିକ୍ ସମୀକରଣ |
ਸੰਤੁਲਨ ਸਮੀਕਰਨ,ସନ୍ତୁଳନ ସମୀକରଣ |
ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ,ଚତୁର୍ଭୁଜ ସମୀକରଣ |
ਗਤੀ ਸਮੀਕਰਨ,ଗତି ସମୀକରଣ
ਨਿਰਪੱਖ ਸੰਤੁਲਨ ਸਮੀਕਰਨ,ନିରପେକ୍ଷ ସନ୍ତୁଳନ ସମୀକରଣ |
ਪਾਈਜ਼ੋਟ੍ਰੋਪੀ ਸਮੀਕਰਨ,ପାଇଜୋଟ୍ରପି ସମୀକରଣ |
ਗ੍ਰਹਿ-ਔਰਬਿਟ-ਸਮੀਕਰਨ,ଗ୍ରହ-କକ୍ଷପଥ-ସମୀକରଣ |
ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ,ଚତୁର୍ଭୁଜ ସମୀକରଣ |
ਸਥਿਤੀ ਸਮੀਕਰਨ,କଣ୍ଡିଶନ୍ ସମୀକରଣ
ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ,ଚତୁର୍ଭୁଜ ସମୀକରଣ |
ਸਮਾਂ ਪੈਮਾਨਾ,ସମୟ ମାପ
ਪਰਿਵਰਤਨ ਸਮੀਕਰਨ,ପରିବର୍ତ୍ତନ ସମୀକରଣ |
"ਭੂਮੱਧ, ਵਿਚਕਾਰਲਾ, ਭੂਮੱਧ","ସମୀକରଣ, ମଧ୍ୟବର୍ତ୍ତୀ, ସମୀକରଣ |"
ਧਰਤੀ ਦਾ ਭੂਮੱਧ ਰੇਡੀਅਸ,ପୃଥିବୀର ସମୀକରଣ ପରିସର |
ਭੂਮੱਧ ਸੈਟੇਲਾਈਟ,ସମୀକରଣ ଉପଗ୍ରହ |
ਭੂਮੱਧ ਪ੍ਰਣਾਲੀ,ସମୀକରଣ ପ୍ରଣାଳୀ |
"ਭੂਮੱਧ ਰੇਖਾ, ਭੂਮੱਧ ਰੇਖਾ, ਭੂਮੱਧ ਰੇਖਾ, ਮੱਧ ਰੇਖਾ","ଇକ୍ୟୁଏଟର, ଇକ୍ୟୁଏଟର, ଇକ୍ୟୁଏଟର, ମିଡଲାଇନ୍ |"
ਭੂਮੱਧੀ ਕਰੰਟ,ସମୀକରଣ କରେଣ୍ଟ |
ਭੂਮੱਧ ਰੇਖਾ,ସମାନ୍ତରାଳ ସମାନ୍ତରାଳ |
ਪੁਲਾੜ ਜਹਾਜ਼,ସ୍ପେସ୍ ପ୍ଲେନ୍ |
ਕ੍ਰਮਵਾਰ ਨਮੂਨਾ,କ୍ରମାଗତ ନମୁନା
ਬਰਾਬਰੀ ਵਾਲਾ ਚੂੜੀਦਾਰ,ସମାନ୍ତରାଳ ସ୍ପିରାଲ୍ |
ਕੋਣੀ ਸਪਿਰਲ ਐਂਟੀਨਾ,କୋଣାର୍କ ସ୍ପିରାଲ୍ ଆଣ୍ଟେନା |
ਅਤਰ,ଅବତଳ
ਇਕਾਗਰਤਾ ਵਕਰ,ଏକାଗ୍ରତା ବକ୍ର
ਅਤਰ,ଅବତଳ
isometric,ଆଇସୋମେଟ୍ରିକ୍ |
"ਬਰਾਬਰੀ ਵਾਲਾ, ਸਮਾਨਾਂਤਰ","ସମାନ୍ତରାଳ, ସମାନ୍ତରାଳ |"
"ਸੰਤੁਲਨ, ਸੰਤੁਲਨ, ਸੰਤੁਲਨ","ସନ୍ତୁଳନ, ସନ୍ତୁଳନ, ସନ୍ତୁଳନ"
ਸੰਤੁਲਨ ਬਾਕਸ,ସନ୍ତୁଳନ ବାକ୍ସ
ਸੰਤੁਲਨ ਸੰਰਚਨਾ,ସନ୍ତୁଳନ ବିନ୍ୟାସ
"ਸੰਤੁਲਨ ਸਥਿਰ, ਸੰਤੁਲਨ ਸਥਿਰ","ସନ୍ତୁଳନ ସ୍ଥିର, ସନ୍ତୁଳନ ସ୍ଥିର |"
ਸੰਤੁਲਨ ਚਿੱਤਰ,ସନ୍ତୁଳନ ଚିତ୍ର
ਸੰਤੁਲਨ ਦੂਰੀ,ସନ୍ତୁଳନ ଦୂରତା |
ਸੰਤੁਲਨ ਊਰਜਾ,ଶକ୍ତି ସନ୍ତୁଳନ କରନ୍ତୁ |
ਸੰਤੁਲਨ ਲਾਈਨ,ସନ୍ତୁଳନ ରେଖା |
ਬਲ ਸੰਤੁਲਨ,ବଳ ସନ୍ତୁଳନ
ਤਣਾਅ ਸੰਤੁਲਨ,ଚାପ ସନ୍ତୁଳନ
ਸੰਤੁਲਨ ਬਿੰਦੂ,ସନ୍ତୁଳନ ବିନ୍ଦୁ |
"ਸੰਤੁਲਨ ਦਾ ਦਬਾਅ, ਸੰਤੁਲਨ ਦਾ ਦਬਾਅ","ସନ୍ତୁଳନ ଚାପ, ସନ୍ତୁଳନ ଚାପ |"
ਸੰਤੁਲਨ ਅਨੁਪਾਤ,ସନ୍ତୁଳନ ଅନୁପାତ |
ਸੰਤੁਲਨ ਦੀ ਮਿਆਦ,ସନ୍ତୁଳନ ଅବଧି
ਬਰਾਬਰੀ,ସମାନତା
ਸਮਾਨਤਾ ਨਿਯਮ,ସମାନତା ନିୟମ |
ਊਰਜਾ ਸ਼ੇਅਰਿੰਗ,ଶକ୍ତି ବଣ୍ଟନ
ਅਲੱਗ ਕਰਨ ਦਾ ਸਮਾਂ,ସମୟ ଅଲଗା କରିବା |
ਸਿੰਚਲਾ ਜ਼ੋਨ,synchla ଜୋନ୍
ਸਮਕਾਲੀ ਪੰਨਾ,ସିଙ୍କ୍ରୋନାଇଜ୍ ପୃଷ୍ଠା |
ਸਮਕਲਾ ਜ਼ੋਨ,samkala ଜୋନ୍ |
ਉਪਕਰਨ,ଉପକରଣ
ਜੰਤਰ ਅਨੁਕੂਲਤਾ,ଉପକରଣ ସୁସଙ୍ଗତତା |
ਉਪਕਰਣ ਦੀ ਅਸਫਲਤਾ,ଉପକରଣ ବିଫଳତା |
ਬਿੰਦੂ ਸੁਮੇਲ,ବିନ୍ଦୁ ମିଶ୍ରଣ |
ਸਮਾਨਤਾਪੂਰਣ,ସମାନ୍ତରାଳ
ਆਈਸੋਸੀਲਸ ਵਕਰ,isosceles ବକ୍ର
isopotential ਲਾਈਨ,isopotential ରେଖା |
ਸਮਾਨਤਾ ਵਾਲੀ ਸਥਿਤੀ,ସମାନ୍ତରାଳ ଅବସ୍ଥା |
ਸਮਾਨਤਾ ਵਾਲਾ ਪੰਨਾ,ସମାନ୍ତରାଳ ପୃଷ୍ଠା |
"ਬਰਾਬਰੀ, ਯੋਗਤਾ","ସମାନତା, ଦକ୍ଷତା |"
isobars,isobars
ਸਮਕਾਲੀ ਮਾਰਗ,ସିଙ୍କ୍ରୋନାଇଜ୍ ପଥ
ਸਿਗਨਲ ਲਾਈਨ,ସଙ୍କେତ ରେଖା
isometric ਸਥਿਤੀਕਾਰ,ଆଇସୋମେଟ୍ରିକ୍ ପୋଜିସର୍ |
ਸੈਮਸਿੰਕ ਰੇਡੀਓ ਰੇਂਜ ਬੀਕਨ,ସାମସିଙ୍କ ରେଡିଓ ରେଞ୍ଜ ବିକନ୍ |
ਅੰਦਰਲਾ,ହିନଟେରଲ୍ୟାଣ୍ଡ |
"ਸਿਗਨਲ ਜ਼ੋਨ, ਦੋ-ਸਿਗਨਲ ਜ਼ੋਨ","ସଙ୍କେତ ଜୋନ୍, ଦ୍ୱି-ସଙ୍କେତ ଜୋନ୍ |"
ਸਮਾਨਤਾ,ସମାନତା
ਵਿਸਥਾਪਨ ਸਮਾਨਤਾ,ବିସ୍ଥାପନ ସମାନତା |
ਊਰਜਾ ਅਤੇ ਪੁੰਜ ਦੀ ਸਮਾਨਤਾ,ଶକ୍ତି ଏବଂ ମାସର ସମାନତା |
ਗਰੈਵਿਟੀ ਅਤੇ ਪ੍ਰਵੇਗ ਦੀ ਸਮਾਨਤਾ,ମାଧ୍ୟାକର୍ଷଣ ଏବଂ ତ୍ୱରଣର ସମାନତା |
ਸਮਾਨਤਾ ਬਿੰਦੂ,ସମାନତା ବିନ୍ଦୁ |
ਸਮਾਨਤਾ ਅਨੁਪਾਤ,ସମାନତା ଅନୁପାତ
ਸਮਾਨਤਾ ਸਬੰਧ,ସମାନତା ସମ୍ପର୍କ
ਸਮਾਨਤਾ ਪ੍ਰਮੇਯ,ସମାନତା ଥିଓରେମ୍ |
"ਬਰਾਬਰ, ਬਰਾਬਰ (v.), ਬਰਾਬਰ (ed.)","ସମାନ, ସମାନ (v।), ସମାନ (ଏଡି।)"
ਬਰਾਬਰ ਸਮਾਈ,ସମାନ ଅବଶୋଷଣ |
"ਬਰਾਬਰ-ਬੈਂਡ-ਚੌੜਾਈ, ਬਰਾਬਰ ਦੀ ਪੱਟੀ ਦੀ ਲੰਬਾਈ","ସମାନ-ବ୍ୟାଣ୍ଡ-ଓସାର, ସମାନ ଷ୍ଟ୍ରିପ୍ ଲମ୍ବ |"
ਬਰਾਬਰ ਦਬਾਅ ਘਣਤਾ ਮਾਡਲ,ସମାନ ଚାପର ଘନତା ମଡେଲ |
ਬਰਾਬਰ ਸਰਕਟ,ସମାନ ସର୍କିଟ |
"ਸਮਾਨ ਸੰਚਾਲਕਤਾ, ਸਮਾਨ ਸੰਚਾਲਨ","ସମାନ କଣ୍ଡକ୍ଟିଭିଟି, ସମାନ ଆଚରଣ |"
isometric ਚਾਲਕਤਾ,ଆଇସୋମେଟ୍ରିକ୍ କଣ୍ଡକ୍ଟିଭିଟି |
ਬਰਾਬਰ ਮੌਜੂਦਾ,ସମାନ କରେଣ୍ଟ
ਬਰਾਬਰ ਡਾਇਓਡ,ସମାନ ଡାୟୋଡ୍ |
ਬਰਾਬਰ ਡਾਇਡ ਵੋਲਟੇਜ,ସମାନ ଡାୟୋଡ୍ ଭୋଲଟେଜ୍ |
ਬਰਾਬਰ ਦਾ ਚੱਕਰ,ସମାନ ବୃତ୍ତ
ਬਰਾਬਰ ਮਾਤਰਾ,ସମାନ ପରିମାଣ
ਬਰਾਬਰ ਇਲੈਕਟ੍ਰੀਕਲ ਕੰਡਕਟੀਵਿਟੀ,ସମାନ ଇଲେକ୍ଟ୍ରିକାଲ୍ କଣ୍ଡକ୍ଟିଭିଟି |
ਬਰਾਬਰ ਇਲੈਕਟ੍ਰੋਨ,ସମାନ ଇଲେକ୍ଟ୍ରନ୍ |
ਬਰਾਬਰ ਆਉਟਪੁੱਟ ਵੇਗ,ସମାନ ଫଳାଫଳ ବେଗ
ਆਈਸੋਮੈਟ੍ਰਿਕ ਫੋਕਸ-ਦੂਰੀ,ଆଇସୋମେଟ୍ରିକ୍ ଫୋକସ୍-ଦୂରତା |
ਬਰਾਬਰ ਮੁਫ਼ਤ ਉਪਜ,ସମାନ ମାଗଣା ଅମଳ |
ਬਰਾਬਰ ਫੰਕਸ਼ਨ,ସମାନ କାର୍ଯ୍ୟ
ਬਰਾਬਰ ਦੀ ਉਚਾਈ,ସମାନ ଉଚ୍ଚତା |
isometric inductance,ଆଇସୋମେଟ୍ରିକ୍ ଇନ୍ଦୁକାନ୍ସ |
ਬਰਾਬਰ ਜਾਲੀ,ସମାନ ଲାଟାଇସ୍ |
ਬਰਾਬਰ ਦੀ ਲੰਬਾਈ,ସମାନ ଲମ୍ବ
isometric ਲੈਨਜ,ଆଇସୋମେଟ୍ରିକ୍ ଲେନ୍ସ |
ਬਰਾਬਰ ਸ਼ੋਰ ਪ੍ਰਤੀਰੋਧ,ସମାନ ଶବ୍ଦ ପ୍ରତିରୋଧ |
ਬਰਾਬਰ ਸ਼ੋਰ ਪ੍ਰਤੀਰੋਧ,ସମାନ ଶବ୍ଦ ପ୍ରତିରୋଧ |
ਬਰਾਬਰ ਨਿਰੀਖਕ,ସମାନ ପର୍ଯ୍ୟବେକ୍ଷକ |
ਬਰਾਬਰ ਦੀ ਕਾਰਵਾਈ,ସମାନ କାର୍ଯ୍ୟ
ਬਰਾਬਰ ਮਾਰਗ,ସମାନ ପଥ
ਬਰਾਬਰ ਡਾਇਲੈਕਟ੍ਰਿਕ,ସମାନ ଡାଇଲେକ୍ଟ୍ରିକ୍ |
ਬਰਾਬਰ ਦੀ ਸਥਿਤੀ,ସମାନ ସ୍ଥିତି
isometric ਅਨੁਪਾਤ,ଆଇସୋମେଟ୍ରିକ୍ ଅନୁପାତ |
