Punjabi,Telugu
ਰੂਟ ਫਸਲ,రూట్ పంట
ਜੜ,రూట్ ఎక్సూడేట్స్
ਰੂਟ ਗਾਲ ਨਮੇਟੋਡ,రూట్ పిత్తాశయం నెమటోడ్
ਰੂਟ ਨੂੰ ਪ੍ਰੇਰਿਤ ਕਰਨਾ,రూట్ ప్రేరేపించే ప్లాస్మిడ్
ਰੂਟ ਨੂਡਿ .ਲ,రూట్ నోడ్యూల్స్
ਰੂਟਸਟੌਕ,వేరు కాండం
ਰੋਸੈਟ ਦੀ ਬਿਮਾਰੀ,రోసెట్ వ్యాధి
ਰੋਸੈਟ ਪੋਲੀਬੇਨੀ,రోసెట్ పాలిఎంబ్రియోనీ
ਰੋਸੈਟ ਵਾਇਰਸ,రోసెట్ వైరస్
ਰੋਟਰੀ ਖੇਤ,రోటరీ పండించడం
ਰੋਟੇਸ਼ਨਲ ਚਰਾਉਣ ਵਾਲਾ,భ్రమణ మేత
ਰੂਘੇਜ,రౌగేజ్
ਕਤਾਰ ਦੀਆਂ ਫਸਲਾਂ,వరుస పంటలు
ਕਤਾਰ ਨਾਲ ਜੁੜੋ,వరుస ఇంటర్‌క్రాపింగ్
ਆਰਟੀਐਸ ਪੇਅ,RTS పానీయం
ਦੌੜਾਕ,రన్నర్
ਰਨ-ਆਫ ਖੇਤੀ,రన్-ఆఫ్ వ్యవసాయం
ਰਨ-ਆਫ,రన్-ఆఫ్
ਪੇਂਡੂ ਖੇਤਰੀ ਬੈਂਕ,గ్రామీణ ప్రాంతీయ బ్యాంక్
ਮੂਲੀ,ముల్లంగి
ਮੀਂਹ ਦੇ ਰੁੱਖ,రెయిన్ ట్రీ
ਰਾਇਸਿਨ,రైసిన్
ਰਾਮਬਟਨ,రాంబుటాన్
ਕਾਨੂਨਸ,రంగూన్ లత
ਬਲਾਤਕਾਰ,రాప్సీడ్
ਰਸਭਰੀ,రాస్ప్బెర్రీ
ਰੈਟ-ਪੂਛ ਮੂਲੀ,ఎలుక-తోక ముల్లంగి
ਰਤਨ,రట్టన్
ਲਾਲ ਸੀਡਰ (ਟੋਨਾ),ఎర్రటి దేవదారు
ਲਾਲ ਕਲੋਵਰ,ఎరుపు క్లోవర్
ਰੈਡ ਰੇਸ਼ਮ ਦਾ ਰੁੱਖ,ఎరుపు పట్టు చెట్టు
ਡੇਡ ਘਾਹ,రీడ్ గడ్డి
ਰੋਡਸ ਘਾਹ,రోడ్స్ గడ్డి
ਰ੍ਹੋਡਡੈਂਡਰਨ,రోడోడెండ్రాన్
Rhus,రుస్
ਚੌਲ,బియ్యం
Ed ਰਡ,రిడ్జ్డ్ పొట్లకాయ
ਗੁਲਾਬ,గులాబీ
ਗੁਲਾਬ ਬੇਰੀ,రోజ్ బెర్రీ
ਰੋਸਮੇਰੀ,రోజ్మేరీ
ਗੋਲ ਗੌਡ,రౌండ్ పొట్లకాయ
ਰਬੜ,రబ్బరు
ਚੂਹਾ,ఎలుక
ਲਾਲ ਪਾਮਸ ਵੀਵੀਲ,రెడ్ పామ్ వీవిల్
ਲਾਲ ਕੱਦੂ ਬੀਟਲ,ఎరుపు గుమ్మడికాయ బీటిల్
ਰੀਨੋਸੀਰੋਸ ਬੀਟਲ,ఖడ్గమృగం బీటిల్
ਚਾਵਲ ਦੇ ਵੀਵਿਲ,బియ్యం వీవిల్
ਖਾਰੇ ਅਲਕਲੀ ਮਿੱਟੀ,సెలైన్ ఆల్కలీ మట్టి
ਖਾਰਾ ਮਿੱਟੀ,సెలైన్ నేల
ਨਮੀਕਰਨ,సాలినైజేషన్
ਲਾਰ ਗਲੈਂਡ ਕ੍ਰੋਮੋਸੋਮ,లాలాజల గ్రంథి క్రోమోజోమ్
ਲੂਣ,ఉ ప్పు
ਲੂਣ-ਪ੍ਰਭਾਵਿਤ ਮਿੱਟੀ,ఉప్పు ప్రభావిత నేల
ਲੂਣ ਸੂਚਕ,ఉప్పు సూచిక
ਲੂਣ ਦਾ ਤਣਾਅ,ఉప్పు ఒత్తిడి
ਲੂਣ ਸਹਿਣਸ਼ੀਲਤਾ,ఉప్పు సహనం
ਨਮੂਨਾ,నమూనా
ਨਮੂਨਾ ਗਲਤੀ,నమూనా లోపం
ਨਮੂਨਾ ਵਾਲੀ ਇਕਾਈ,నమూనా యూనిట్
ਨਮੂਨਾ,నమూనా
ਰੇਤ,ఇసుక
ਰੇਤਲੀ ਮਿੱਟੀ,ఇసుక మట్టి
ਸੈਂਡੀ ਲੋਮ,శాండీ లోవామ్
ਰੇਤਲੀ ਮਿੱਟੀ,ఇసుక నేల
SAP,సాప్
ਪੌਦਾ,మొక్క
ਪ੍ਰਮਾਣਿਕਤਾ ਮੁੱਲ,సాపోనిఫికేషన్ విలువ
ਸੈਟੇਲਾਈਟ ਡੀਐਨਏ,ఉపగ్రహ DNA
ਸੈਟੇਲਾਈਟ ਬੂਡ,ఉపగ్రహ కలుపు
ਸੰਤ੍ਰਿਪਤ ਭਾਫ ਦਾ ਦਬਾਅ,సంతృప్త ఆవిరి పీడనం
ਸਵਨਾ,సవన్నా
ਸਕੇਲਫੋਲਡ ਪ੍ਰੋਟੀਨ,స్కాఫోల్డ్ ప్రోటీన్
ਸਕੈਪ,స్కేప్
ਸਕਿਰਿਸ਼,స్కార్ఫికేషన్
ਸਕਿਓਨ,సియోన్
ਸਕਿਓਫਾਈਟਸ,సైనోఫైట్స్
ਮੌਸਮੀ ਚੱਕਰ,కాలానుగుణ చక్రం
ਮੌਸਮੀ ਸੋਕੇ,కాలానుగుణ కరువు
ਮੌਸਮੀ ਪੌਦਾ,కాలానుగుణ మొక్క
ਸੈਕੰਡਰੀ ਵਾਧਾ,ద్వితీయ పెరుగుదల
ਸੈਕੰਡਰੀ ਪੌਦਾ ਪੌਸ਼ਟਿਕ ਤੱਤ,ద్వితీయ మొక్కల పోషకాలు
ਸੈਕੰਡਰੀ ਉਤਪਾਦਕਤਾ,ద్వితీయ ఉత్పాదకత
ਸੈਕੰਡਰੀ ਖੇਤ,ద్వితీయ పండించడం
ਸੇਡਜ,సెడ్జ్
ਬੀਜ ਬੋਰਨੀ ਫੰਗਸ,విత్తనం పుట్టిన ఫంగస్
ਬੀਜ ਪ੍ਰਮਾਣੀਕਰਣ,విత్తన ధృవీకరణ
ਬੀਜ ਕਠੋਰ,విత్తన గట్టిపడటం
ਬੀਜ ਦਾ ਇਲਾਜ,విత్తన చికిత్స
ਬੀਜ-ਕਮ-ਖਾਦ ਮਸ਼ਕ,సీడ్-కమ్-ఫెర్టిలైజర్ డ్రిల్
ਬੀਜ,విత్తనాలు
ਸੀਪੇਜ,సీపేజ్
ਅਲੱਗ ਹੋਣਾ,వేరు చేయుట
ਚੋਣਯੋਗ ਮਾਰਕਰ,ఎంచుకోదగిన మార్కర్
ਚੋਣ ਦਾ ਦਬਾਅ,ఎంపిక ఒత్తిడి
ਚੋਣਵੇਂ ਹਰਬਾਇਡ,సెలెక్టివ్ హెర్బిసైడ్
ਚੋਣ ਇੰਡੈਕਸ,సెలెక్టివిటీ ఇండెక్స్
ਸਵੈ ਗਰੱਭਧਾਰਣ,స్వీయ ఫలదీకరణం
ਸਵੈ-ਨਿਰਭਰਤਾ,స్వీయ సమృద్ధి
ਸਵੈ ਪਤਲੇ ਹੋਣ ਦੀ ਸਮਰੱਥਾ,స్వీయ సన్నబడటం సామర్థ్యం
ਸਵੈ-ਫਲਦਾਇਕ,స్వీయ-ఫ్రూట్‌ఫుల్
ਸਵੈ-ਅਸੰਗਤਤਾ,స్వీయ-అపవాదు
ਸੁਆਰਥੀ ਡੀ ਐਨ ਏ,స్వార్థ DNA
ਅਰਧ-ਸੁੱਕੇ,సెమీ శుష్క
ਸੰਵੇਦੀ ਦਾ ਮੁਲਾਂਕਣ,ఇంద్రియ మూల్యాంకనం
ਸੇਪਲ,సెపాల్
ਕ੍ਰਮਵਾਰ ਫਸਲ,సీక్వెన్షియల్ క్రాపింగ్
ਸੀਰੀਅਲ ਪੇਬਿ .ਸ਼ਨ,సీరియల్ పలుచన
ਸੀਕਲਚਰ,సెరికల్చర్
ਸੰੋਲਨੋਲੋਜੀ,సెరోలజీ
ਸੀਰਮ,సీరం
ਸੈਕਸ-ਦ੍ਰਿੜਤਾ,సెక్స్-నిర్ణయం
ਸੈਕਸ-ਲਿੰਕਜ,సెక్స్-లింకేజ్
ਜਿਨਸੀ ਪ੍ਰਸਾਰ,లైంగిక ప్రచారం
ਸ਼ੀਟ roision,షీట్ కోత
ਸ਼ੈਲਿੰਗ,షెల్లింగ్
ਸ਼ੈਲਟਰ ਬੈਲਟ,షెల్టర్ బెల్ట్
ਥੋੜ੍ਹੇ ਸਮੇਂ ਦਾ ਪੌਦਾ,స్వల్ప-రోజు మొక్క
ਛੋਟਾ-ਵੇਵ ਰੇਡੀਏਸ਼ਨ,స్వల్ప-తరంగ రేడియేషన్
ਸ਼ਟਲ ਵੈਕਟਰ,షటిల్ వెక్టర్
ਭੈਣ-ਭਰਾ,తోబుట్టువు
ਦਾਤਰੀ ਸੈੱਲ ਅਨੀਮੀਆ,కొడవలి కణ రక్తహీనత
ਸਿਗੋਮਾਈਡ ਕਰਵ,సిగ్మోయిడ్ కర్వ్
ਸੰਕੇਤ ਅਨੁਮਾਨ,సిగ్నల్ పరికల్పన
ਮਹੱਤਵ ਟੈਸਟ,ప్రాముఖ్యత పరీక్ష
ਸੀਲੇਜ,సైలేజ్
ਸਿਲੋ,గొయ్యి
ਗੜਬੜ,సిల్ట్
ਡਿਲਟ ਲੋਮ,సిల్ట్ లోమ్
ਸਿਲਵੀਕਲਚਰ,సిల్వికల్చర్
ਸਿੰਕ,సింక్
ਸਿੰਕ ਸਮਰੱਥਾ,సింక్ సామర్థ్యం
ਭੈਣ ਕ੍ਰੋਮੈਟਿਡ,సిస్టర్ క్రోమాటిడ్
ਸਾਈਟ-ਖਾਸ ਪੌਸ਼ਟਿਕ ਪ੍ਰਬੰਧਨ,సైట్-నిర్దిష్ట పోషక నిర్వహణ
ਸ਼ੁੱਭੀ ਵੰਡ,వక్రీకృత పంపిణీ
ਕਤਾਰ ਲਾਉਣਾ ਛੱਡ ਦਿਓ,వరుస నాటడం దాటవేయండి
ਸਲਾਈਮ ਉੱਲੀ,బురద అచ్చు
ਹੌਲੀ-ਰੀਲਿਜ਼ ਖਾਦ,స్లో-రిలీజ్ ఎరువులు
ਸਲੱਜ,బురద
ਘੁਰਕੀ,ముద్ద
ਪਰੇਸ਼ਾਨ ਫਸਲਾਂ,సున్నితమైన పంటలు
ਸੋਸ਼ਲ ਫੌਰੈਸਟਰੀ,సామాజిక అటవీ
ਸੋਡ ਸਭਿਆਚਾਰ,పచ్చిక సంస్కృతి
ਸੋਡ,పచ్చిక
ਸੋਡਿਕ ਮਿੱਟੀ,సోడిక్ నేల
ਸੋਡੀਅਮ ਸਮਾਈ ਅਨੁਪਾਤ,సోడియం శోషణ నిష్పత్తి
ਸੋਡੀਅਮ ਪੰਪ,సోడియం పంప్
ਨਰਮ-ਲੱਕੜ ਦਾ ਗ੍ਰੈਫਟਿੰਗ,సాఫ్ట్-వుడ్ అంటుకట్టుట
ਮਿੱਟੀ ਦੀ ਅਸ਼ੁੱਧ,నేల సంశ్లేషణ
ਮਿੱਟੀ ਦੀ ਹਵਾ,నేల వాయువు
ਮਿੱਟੀ ਸਮੂਹ,నేల మొత్తం
ਮਿੱਟੀ ਅਲਾਕੀਨਿਟੀ,నేల క్షారత
ਮਿੱਟੀ ਸੋਧ,నేల సవరణ
ਮਿੱਟੀ ਦੇ ਵਿਸ਼ਲੇਸ਼ਣ,నేల విశ్లేషణ
ਮਿੱਟੀ ਦੇ ਜੀਵ-ਵਿਭਿੰਨਤਾ,నేల జీవవైవిధ్యం
ਮਿੱਟੀ ਜੀਵ-ਵਿਗਿਆਨ,నేల జీవశాస్త్రం
ਮਿੱਟੀ ਦਾ ਵਰਗੀਕਰਣ,నేల వర్గీకరణ
ਮਿੱਟੀ ਕੋਲੋਇਡ,నేల ఘర్షణ
ਮਿੱਟੀ ਦਾ ਸੰਕੁਚਨ,నేల సంపీడనం
ਮਿੱਟੀ ਕੰਡੀਸ਼ਨਰ,నేల కండిషనర్లు
ਮਿੱਟੀ ਦੀ ਸੰਭਾਲ,నేల పరిరక్షణ
ਮਿੱਟੀ ਦੇ ਛਾਲੇ,నేల క్రస్ట్
ਮਿੱਟੀ ਦੇ ਵਿਗਾੜ,నేల క్షీణత
ਮਿੱਟੀ ਦੇ ਖਿੜਕੀਆਂ ਦਾ ਕਾਰਕ,నేల ఎరోడిబిలిటీ కారకం
ਮਿੱਟੀ ਜਣਨ ਸ਼ਕਤੀ,నేల సంతానోత్పత్తి
ਮਿੱਟੀ ਉਤਪਤੀ,నేల ఆదికాండము
ਮਿੱਟੀ ਦੀ ਸਿਹਤ,నేల ఆరోగ్యం
ਮਿੱਟੀ ਦੀ ਦੂਰੀ,నేల హోరిజోన్
ਮਿੱਟੀ ਮੈਕਰੂਗਜਿਸਜ਼,నేల స్థూల ఆర్గనైజమ్స్
ਮਿੱਟੀ ਪ੍ਰਬੰਧਨ,నేల నిర్వహణ
ਮਿੱਟੀ ਮਾਈਕਰੋਬਾਇਓਲੋਜੀ,నేల మైక్రోబయాలజీ
ਮਿੱਟੀ ਦੇ ਸੂਖਮ ਜੀਵ,నేల సూక్ష్మజీవులు
ਮਿੱਟੀ ਨਮੀ ਦੇ ਘਾਟਾ,నేల తేమ లోటు
ਮਿੱਟੀ ਜੈਵਿਕ ਪਦਾਰਥ,నేల సేంద్రియ పదార్థం
ਮਿੱਟੀ ਦੀ ਪੋਰਸਿਟੀ,నేల సచ్ఛిద్రత
ਮਿੱਟੀ ਉਤਪਾਦਕਤਾ,నేల ఉత్పాదకత
ਮਿੱਟੀ ਪ੍ਰੋਫ਼ਾਇਜ਼,నేల ప్రొఫైల్
ਮਿੱਟੀ ਦੀ ਕੁਆਲਟੀ,నేల నాణ్యత
ਮਿੱਟੀ ਪ੍ਰਤੀਕਰਮ,నేల ప్రతిచర్య
ਮਿੱਟੀ ਪ੍ਰਤੀਰੋਧ,నేల నిరోధకత
ਮਿੱਟੀ ਨੌਰਟੀਅਤ,నేల లవణీయత
ਮਿੱਟੀ ਵਿਗਿਆਨ,నేల శాస్త్రం
ਮਿੱਟੀ ਬਿਮਾਰੀ,నేల అనారోగ్యం
ਮਿੱਟੀ ਸਿਏਵਿੰਗ,నేల జల్లెడ
ਮਿੱਟੀ ਦਾ ਹੱਲ,నేల ద్రావణం
ਮਿੱਟੀ ਨਿਰਜੀਵ,నేల స్టెరిలెంట్
ਮਿੱਟੀ ਦਾ structure ਾਂਚਾ,నేల నిర్మాణం
ਮਿੱਟੀ ਮੁਅੱਤਲ,నేల సస్పెన్షన్
ਮਿੱਟੀ ਦੀ ਜਾਂਚ,నేల పరీక్ష
ਮਿੱਟੀ ਦਾ ਬਣਤਰ,నేల ఆకృతి
ਮਿੱਟੀ ਪਾਣੀ ਦੀ ਸੰਭਾਵਨਾ,నేల నీటి సామర్థ్యం
ਮਿੱਟੀ ਦਾ ਪਾਣੀ,నేల నీరు
ਸੋਲਰ ਸਥਿਰ,సౌర స్థిరాంకం
ਸੋਲਰ ਰੇਡੀਏਸ਼ਨ,సౌర వికిరణం
ਸੋਲਰ ਸਪੈਕਟ੍ਰਮ,సౌర స్పెక్ట్రం
ਸੁਹਿਰਣਾ,సౌరీకరణ
ਇਕੋ ਫਸਲ,ఏకైక పంట
ਘੁਲਣਸ਼ੀਲ ਸੋਡੀਅਮ ਪ੍ਰਤੀਸ਼ਤਤਾ,కరిగే సోడియం శాతం
ਸੋਮੈਟਿਕ ਸੈੱਲ,సోమాటిక్ సెల్
ਸੋਮੈਟਿਕ ਭਰੂਣ,సోమాటిక్ పిండం
ਸੋਮੈਟਿਕ ਹਾਈਬ੍ਰਿਡਾਈਜ਼ੇਸ਼ਨ,సోమాటిక్ హైబ్రిడైజేషన్
ਸੋਰਗਮ ਦੀ ਸੱਟ,జొన్న గాయం
Sos gene,SOS జన్యువు
ਦੱਖਣੀ ਧੁੰਦਲਾ,సదరన్ బ్లాటింగ్
ਸਪੇਸ (ਪੌਦਾ),అంతరం (మొక్క)
ਸਪੈਡਿਕਸ,స్పాడిక్స్
ਛੁਪਾਓ,స్పాట్
ਵਿਸ਼ੇਸ਼ ਪ੍ਰਬੰਧ,ప్రత్యేక అమరిక
ਵਿਸ਼ੇਸ਼ ਫਸਲਿੰਗ,ప్రత్యేక పంట
ਵਿਸ਼ੇਸ਼ ਖੇਤੀ,ప్రత్యేక వ్యవసాయం
ਸਪੀਸੀਜ਼,జాతులు
ਖਾਸ ਫਸਲ ਤੀਬਰਤਾ ਸੂਚਕਾਂਕ,నిర్దిష్ట పంట తీవ్రత సూచిక
ਖਾਸ ਗੰਭੀਰਤਾ,నిర్దిష్ట ఆకర్షణ
ਖਾਸ ਨਮੀ,నిర్దిష్ట తేమ
ਖਾਸ ਪੱਤੇ ਖੇਤਰ,నిర్దిష్ట ఆకు ప్రాంతం
ਸ਼ੁਕਰਾਣੂ,స్పెర్మాటోజెనిసిస్
ਐਸ-ਪੜਾਅ,ఎస్-ఫేజ్
ਸਪਾਈਕ,స్పైక్
ਸਪਾਈਕਲੇਟ,స్పైక్లెట్
ਸਪਿੰਡਲ ਬੁਸ਼,స్పిండిల్ బుష్
ਸਪਲੈਸ਼ roishion,స్ప్లాష్ కోత
ਸਪਲਿਕ,స్ప్లికింగ్
ਸਪਲਿਟ ਐਪਲੀਕੇਸ਼ਨ,స్ప్లిట్ అప్లికేషన్
ਸਪਲਿਟ ਜੀਜ਼,స్ప్లిట్ జన్యువులు
ਸਪਲਿਟ ਪਲਾਟ ਡਿਜ਼ਾਈਨ,స్ప్లిట్ ప్లాట్ డిజైన్
ਸਪੋਂਗੀ ਟਿਸ਼ੂ,స్పాంజి టిష్యూ
ਆਪਸ ਵਿੱਚ ਵਾਧਾ,ఆకస్మిక మ్యుటేషన్
ਸਪੋਰ,బీజాంశం
ਛਿੜਕਣ ਦੀ ਸਿੰਜਾਈ,స్ప్రింక్లర్ ఇరిగేషన్
ਸਪਾਲਿੰਗ,స్పడ్డింగ్
ਸਪੁਰ,స్పర్
ਸਹਿਣਸ਼ੀਲਤਾ,స్పర్ బేరింగ్
ਸਕੁਐਲ,స్క్వాల్
ਸਥਿਰ ਏਜੰਟ,స్థిరీకరణ ఏజెంట్
ਮਿਆਰੀ ਭਟਕਣ,ప్రామాణిక విచలనం
ਸਟੈਪਲ ਫਸਲ,ప్రధాన పంట
ਕੋਡੋਨ ਸ਼ੁਰੂ ਕਰੋ,ప్రారంభ కోడాన్
ਸਟਾਰਟਰ ਹੱਲ,స్టార్టర్ పరిష్కారం
ਸਟੈਮ ਬੋਰਰ,కాండం బోరర్
ਸਟੈਮ-ਐਂਡ,కాండం-ముగింపు
ਸਟੈਨੋਸਪਰੋਮੋਕਸ,స్టెనోస్పెర్మోకార్పీ
ਸਟੈਪ,స్టెప్పీ
ਨਸਬੰਦੀ,స్టెరిలైజేషన్
ਕਲੰਕ ਪ੍ਰਾਪਤੀ,స్టిగ్మా గ్రహణశక్తి
ਕਲੰਕ,కళంకం
ਤਾਕਤ ਵਾਲੀ ਜੜ,స్టిల్ట్ రూట్
Stolon,స్టోలన్
ਸਟੋਮੇਟਾ,స్టోమాటా
ਸਟੂਲਿੰਗ,మలం
ਕੋਡੋਨ ਰੋਕੋ,కోడాన్ ఆపు
ਤਣਾਅ,స్ట్రాటిఫైడ్
ਸਟਰੇਟੀਕੇਸ਼ਨ,స్ట్రాటిఫికేషన్
ਤੂੜੀ,గడ్డి
ਤਣਾਅ,ఒత్తిడి
ਸਟ੍ਰਿਪ ਫਸਲ,స్ట్రిప్ పంట
ਸਟ੍ਰਿਪ ਇੰਟਰਕ੍ਰੋਪਿੰਗ,స్ట్రిప్ ఇంటర్‌క్రాపింగ్
ਸਟ੍ਰੋਮਾ,స్ట్రోమా
ਧੋਖਾਧੜੀ,మొండి
ਧੋਖਾਧੜੀ ਦੇ ਮਲਚਿੰਗ,మొద్దు మల్చింగ్
ਸ਼ੈਲੀ,శైలి
ਸਬ ਨਮੀ,ఉప తేమ
ਓਰਬਰਕੇਸ਼ਨ,సబరేషన్
ਡੁੱਬਣਾ,మునిగిపోవడం
ਗੁਲਾਬ ਖੇਤੀ,జీవనాధార వ్యవసాయం
ਸਟਰਸਿੰਗ,సబ్‌సూలింగ్
ਸਬ-ਸਪੀਸੀਜ਼,ఉప జాతులు
ਬਦਲ,ప్రత్యామ్నాయ పంట
ਘਟਾਓਣਾ,ఉపరితలం
ਉਪ-ਰਹਿਤ ਸਿੰਚਾਈ,ఉపరితల నీటిపారుదల
ਉਤਰਾਧਿਕਾਰੀ,వారసత్వం
ਝੁਕੀ,రసంతో
ਸਕੈਨ,సక్కర్
ਸੂ-ਜੈਅਰਿਸ,సుయి-జెనెరిస్
ਸੂਰਜ-ਇਲਾਜ,సన్-క్యూరింగ్
ਪੂਰਕ ਸਿੰਚਾਈ,అనుబంధ నీటిపారుదల
ਪੂਰਕ ਉੱਦਮ,అనుబంధ సంస్థ
ਪੂਰਕ ਗੱਲਬਾਤ,అనుబంధ పరస్పర చర్య
ਸੁਪ੍ਰੈਸਟਰ ਜੀਨ,సప్రెజర్ జన్యువు
ਸਰਫੈਕਟੈਂਟ,సర్ఫ్యాక్టెంట్
ਸੰਵੇਦਨਸ਼ੀਲ,అవకాశం
ਮੁਅੱਤਲ ਸਭਿਆਚਾਰ,సస్పెన్షన్ సంస్కృతి
ਟਿਕਾ able ਖੇਤੀਬਾੜੀ,స్థిరమైన వ్యవసాయం
ਟਿਕਾ able ਵਿਕਾਸ,స్థిరమైన అభివృద్ధి
ਝਰਨਾ,సమూహ
ਤਲਵਾਰ ਪੱਤਾ,కత్తి ఆకు
ਸਿਓਨੀਅਮ,సైకియం
ਚਿੰਨ੍ਹ,సహజీవనం
Syngamy,సింగామి
ਚਾਵਲ ਦੀ ਤੀਬਰਤਾ ਦੀ ਪ੍ਰਣਾਲੀ,బియ్యం తీవ్రత యొక్క వ్యవస్థ
ਪ੍ਰਣਾਲੀਗਤ ਜੜ੍ਹੀਬਾਈਡ,దైహిక హెర్బిసైడ్
ਸੇਫਲਾਵਰ,కుసుమ
ਕੇਸਰ,కుంకుమ
ਰਿਸ਼ੀ,సేజ్
ਸਾਲ,సాల్
ਸਾਲਵੀਆ,సాల్వియా
ਸੈਂਡਲ ਲੱਕੜ,చెప్పు కలప
ਸਾਸੋਟਾ,సపోటా
ਸਕ੍ਰਿਪਾਈਨ,స్క్రూపైన్
ਸੀਬੱਕੋਰਨ,సీబక్‌హార్న్
ਸੇਨਾ,సెన్నా
ਸੱਪ ਲੱਕੜ,పాము కలప
ਤਿਲ,నువ్వులు
ਸੱਪ ਬੈਰਡ,పాము పొట్లకాయ
ਸਨੈਪ ਤਰਬੂਜ,పుచ్చకాయ స్నాప్
Soapnut,సబ్బు నట్
ਸੋਰਗਮ,జొన్న
ਸੋਇਆਬੀਨ,సోయాబీన్
ਸਪੈਨਿਸ਼ ਚੈਰੀ,స్పానిష్ చెర్రీ
ਪਾਲਕ,బచ్చలికూర
ਸਪਿੰਡਲ ਲੱਕੜ,కుదురు కలప
ਸਪੰਜ ਗੌਡ,స్పాంజ్ పొట్లకాయ
ਸਟੀਵੀਆ,స్టెవియా
ਪੱਤਰੀ,స్టింగ్ రేగుట
ਪੱਥਰ ਦੇ ਫੁੱਲ,రాతి పువ్వు
ਸਟ੍ਰਾਬੈਰੀ,స్ట్రాబెర్రీ
ਸੁਡਾਨ ਘਾਹ,సుడాన్ గడ్డి
ਗੰਨਾ,చెరుకుగడ
ਗਰਮੀ ਦੇ ਸਕੁਐਸ਼,సమ్మర్ స్క్వాష్
ਸੂਰਜਮੁਖੀ,పొద్దుతిరుగుడు
ਸਨਹੇਜ਼,సన్‌హెంప్
ਮਿੱਠੇ ਕਲੋਵਰ,తీపి క్లోవర్
ਮਿੱਠੀ ਬਘਿਆੜ,తీపి పొట్లకాయ
ਮਿਠਾ ਆਲੂ,తీపి బంగాళాదుంప
ਮਿੱਠੇ ਵਾਇਲਟ,తీపి వైలెట్
ਬੂਟੀ ਚੂਸਣ ਵਾਲਾ,సాప్ సక్కర్
ਫਲਾਈ ਨੂੰ ਵੇਖਿਆ,చూసింది ఫ్లై
ਪੈਮਾਨੇ ਕੀੜੇ,స్కేల్ క్రిమి
Semilooper,సెమిలూపర్
ਸ਼ੂਟ ਬੋਰ,షూట్ బోరర్
ਰੇਸ਼ਮ ਕੀੜੇ,పట్టు పురుగు
ਘੁੰਮਣਾ,నత్త
ਚਿੜੀ,స్పారో
ਮੱਕੜੀ,సాలీడు
ਗਿੱਲੀ,ఉడుత
Stalk borer,కొమ్మ బోర్
ਸਟੈਮ ਬੋਰਰ,కాండం బోరర్
ਸਟੈਮ ਗਬਰਰ,కాండం గిర్డ్లర్
ਪੱਥਰ ਦੇ ਵੇਵਿਲ,స్టోన్ వీవిల్
ਮਿੱਟੀ ਦੇ ਵਿਗਿਆਨੀ,నేల శాస్త్రవేత్త
ਰਣਨੀਤੀ ਲਹਿਰ,వ్యూహాత్మక ఉద్యమం
ਟੈਗਿੰਗ (ਲੇਬਲਿੰਗ),ట్యాగింగ్
ਟੈਂਕ ਸਿਲਟ,ట్యాంక్ సిల్ట్
ਟੈਪ ਰੂਟ,రూట్ నొక్కండి
ਟਾਸਲ (ਮੱਕੀ),మొక్క
ਟੈਕਸੋਨਮੀ,వర్గీకరణ
ਟੈਕਨੋਲੋਜੀ,సాంకేతికం
ਸੁਭਾਅ ਵਾਲਾ ਜ਼ੋਨ,సమశీతోష్ణ జోన్
ਅਸਥਾਈ ਵਾਈਲਟਿੰਗ,తాత్కాలిక విల్టింగ్
ਟੈਂਡਰਿਲ,టెండ్రిల్
ਟੈਨਸੋਮੀਟਰ,టెన్సియోమీటర్
ਟੀਪਾਲ,టెపాల్
Teratogeny,టెరాటోజెని
ਸਮਾਪਤੀ ਕੋਡੋਨ,ముగింపు కోడాన్
ਟੇਰੇਸ,టెర్రేస్
ਟੇਰੇਸ ਅੰਤਰਾਲ,టెర్రస్ విరామం
ਥਾਣੇ ਦੀ ਰੇਡੀਏਸ਼ਨ,భూగోళ రేడియేషన్
ਥੈਰੇਟੀਰੀਅਲ ਬੂਟੀ,భూసంబంధమైన కలుపు మొక్కలు
ਟੈਸਟ ਕਰਾਸ,టెస్ట్ క్రాస్
ਟੈਸਟ ਵਜ਼ਨ,పరీక్ష బరువు
ਟੈਸਟਾ,టెస్టా
ਟੇਟਰਡ,టెట్రాడ్
ਟੈਟਰਾਪਲੋਇਡ,టెట్రాప్లాయిడ్
ਟੈਟਰਾਪਲੋਇਡ,టెట్రాప్లాయిడి
ਥੈਲੇਮਸ,థాలమస్
ਥਰਮਲ ਚਾਲਕਤਾ,ఉష్ణ వాహకత
ਥਰਮਲ ਵਿਗਾੜ,థర్మల్ డిఫ్యూసివిటీ
ਥਰਮਲ ਇੰਡਕਸ਼ਨ,థర్మల్ ఇండక్షన్
ਥਰਮੋਕੌਪਲ,థర్మోకపుల్
ਥਰਮੋਗ੍ਰੋਗ੍ਰਾਮ,థర్మోగ్రాఫ్
ਥਰਮੋਪੀਓਨੀਸਿਟੀ,థర్మోపెడిసిటీ
ਥਰਮੋਪਰਿਓਜਿਜ਼ਮ,థర్మోపెరియోడిజం
ਥਰਮੋਫਾਈਲ,థర్మోఫైల్
ਥਰਮੋਟੈਕਸਿਸ,థర్మోటాక్సిస్
ਪਤਲਾ ਹੋਣਾ,సన్నబడటం
ਸਵਾਦ,నూర్పిడి
Ti plasmid,టి ప్లాస్మిడ్
