Assamese,Odiya
"1.কাৰ্য্যসমূহ, 2. অনুষ্ঠান","1. କାର୍ଯ୍ୟ, 2 କାର୍ଯ୍ୟ"
ফাংচন কি&#39;,ଫଙ୍କସନ୍ କୀ
ফাংচন ৰেফাৰেন্স,ଫଙ୍କସନ୍ ରେଫରେନ୍ସ
কাৰ্য্যকৰী নিৰ্ভৰশীলতা,କାର୍ଯ୍ୟକ୍ଷମ ନିର୍ଭରଶୀଳତା |
কাৰ্য্য পৰীক্ষা,କାର୍ଯ୍ୟ ପରୀକ୍ଷା
"১.অস্পষ্ট যুক্তি, ২.অস্পষ্ট যুক্তি","1. ଅସ୍ପଷ୍ଟ ତର୍କ, 2. ଅସ୍ପଷ୍ଟ ତର୍କ |"
"1.অস্পষ্ট ছেট, 2.অস্পষ্ট ছেট","1. ଫୁଜି ସେଟ୍, 2. ଫୁଜି ସେଟ୍ |"
লাভ কৰা,ଲାଭ
ক্ৰীড়া গছ,କ୍ରୀଡା ବୃକ୍ଷ |
ব্যৱধানৰ আখৰ,ବ୍ୟବଧାନ ବର୍ଣ୍ଣ
আৱৰ্জনা,ଅଳିଆ
জাবৰ সংগ্ৰহ,ଅଳିଆ ସଂଗ୍ରହ
জাবৰ সংগ্ৰহ,ଅଳିଆ ସଂଗ୍ରହ
Trash Inside আবর্জনা আউট (Gigo),ଆବର୍ଜନା ଭିତରେ ଆବର୍ଜନା (ଜିଗୋ)
দুৱাৰ,ଦ୍ୱାର
দুৱাৰৰ পথ (নেটৱাৰ্কৰ প্ৰসংগত),ଦ୍ୱାର ପଥ (ନେଟୱର୍କ ପ୍ରସଙ୍ଗରେ)
বিস্তৃত কাৰ্যসূচী,ବିସ୍ତୃତ କାର୍ଯ୍ୟକ୍ରମ |
বিস্তৃত কাৰ্যসূচী,ବିସ୍ତୃତ କାର୍ଯ୍ୟକ୍ରମ |
বহল উদ্দেশ্যৰ কম্পিউটাৰ,ବ୍ୟାପକ ଉଦ୍ଦେଶ୍ୟ କମ୍ପ୍ୟୁଟର |
সাধাৰণ উদ্দেশ্যৰ কম্পিউটাৰ,ସାଧାରଣ ଉଦ୍ଦେଶ୍ୟ କମ୍ପ୍ୟୁଟର |
সাধাৰণ পঞ্জীয়ন,ସାଧାରଣ ରେଜିଷ୍ଟର |
সাধাৰণীকৰণ,ସାଧାରଣକରଣ
সাধাৰণীকৰণ,ସାଧାରଣକରଣ
বহল বস্তু ভাষা,ବିସ୍ତୃତ ବସ୍ତୁ ଭାଷା |
বহল উদ্দেশ্যৰ অপাৰেচন চিষ্টেম,ବ୍ରଡ୍ ପର୍ପୋଜ୍ ଅପରେସନ୍ ସିଷ୍ଟମ୍ |
বিস্তৃত উদ্দেশ্য পঞ্জীয়ন,ବିସ୍ତୃତ ଉଦ୍ଦେଶ୍ୟ ପଞ୍ଜିକରଣ |
ত্ৰুটি সৃষ্টি কৰা হৈছে,ତ୍ରୁଟି ସୃଷ୍ଟି ହୋଇଛି |
প্ৰজনন কাৰ্য্য,ପ୍ରଜନନ କାର୍ଯ୍ୟ
ক্লাছ জেনেৰেল,ଶ୍ରେଣୀ ସାଧାରଣ
ক্লাছ ফাংচন,ଶ୍ରେଣୀ କାର୍ଯ୍ୟ
সাধাৰণ শ্ৰেণীৰ নাম,ସାଧାରଣ ଶ୍ରେଣୀ ନାମ
gigo,ଜିଗୋ
"১.ইউনিভাৰ্চেল, ২.গ্লোবেল","1. ୟୁନିଭର୍ସାଲ୍, 2. ଗ୍ଲୋବାଲ୍"
ইউনিভাৰ্চেল কোড,ସର୍ବଭାରତୀୟ କୋଡ୍ |
ইউনিভাৰ্চেল লক,ସର୍ବଭାରତୀୟ ଲକ୍ |
"1. ইউনিভাৰ্চেল নেটৱৰ্ক, 2. ইউনিভাৰ্চেল নেটৱৰ্ক","1. ୟୁନିଭର୍ସାଲ୍ ନେଟୱାର୍କ, 2. ୟୁନିଭର୍ସାଲ୍ ନେଟୱାର୍କ |"
ইউনিভাৰ্চেল নেটৱৰ্ক,ସର୍ବଭାରତୀୟ ନେଟୱାର୍କ |
"1. বিশ্ব ব্যৱহাৰকাৰী, 2. ৰাজহুৱা ব্যৱহাৰকাৰী, 3. সাৰ্বজনীন ব্যৱহাৰকাৰী","1. ବିଶ୍ user ବ୍ୟବହାରକାରୀ, 2. ସର୍ବସାଧାରଣ ଉପଭୋକ୍ତା, 3. ସର୍ବଭାରତୀୟ ଉପଭୋକ୍ତା |"
গোলকীয় চলকসমূহ,ଗ୍ଲୋବାଲ୍ ଭେରିଏବଲ୍ |
"১.গোলকীকৰণ, ২.গোলকীকৰণ","1. ଗ୍ଲୋବାଲାଇଜେସନ୍, 2. ଗ୍ଲୋବାଲାଇଜେସନ୍"
Gopher (এটা নেটৱাৰ্কত এটা প্ৰটোকল),ଗୋଫର୍ (ଏକ ନେଟୱାର୍କରେ ଏକ ପ୍ରୋଟୋକଲ୍)
gopher ৰিচেপ্টৰ,ଗୋଫର୍ ରିସେପ୍ଟର୍ |
"1. gopher চাৰ্ভাৰ, 2. gopher চাৰ্ভাৰ","1. ଗୋଫର୍ ସର୍ଭର, 2. ଗୋଫର୍ ସର୍ଭର |"
gopher চাইট,ଗୋଫର୍ ସାଇଟ୍ |
gopher স্থান,ଗୋଫର୍ ସ୍ପେସ୍ |
আকৰ্ষণীয় অৱক্ষয়,ଆକର୍ଷଣୀୟ ଅବକ୍ଷୟ |
ব্যাকৰণ পৰিৱৰ্তক,ବ୍ୟାକରଣ ପରିବର୍ତ୍ତନକାରୀ
ব্যাকৰণ hottie বহিৰ্মুখীতা,ବ୍ୟାକରଣ ହଟ୍ଟି ଏକ୍ସଟ୍ରୋଭର୍ସନ୍ |
"1.মুঠ মুঠ, 2.মহান মুঠ, 3.মুঠ মুঠ","ସମୁଦାୟ ସମୁଦାୟ, 2. ବୃହତ୍ ସମୁଦାୟ, 3. ସମୁଦାୟ ସମୁଦାୟ |"
"১.গ্ৰাফ, ২.গ্ৰাফ","1. ଗ୍ରାଫ୍, 2. ଗ୍ରାଫ୍"
"১.গ্ৰাফ সংকেত, ২.গ্ৰাফ সংকেত","1. ଗ୍ରାଫ୍ ନୋଟେସନ୍, 2. ଗ୍ରାଫ୍ ନୋଟେସନ୍ |"
"১.গ্ৰাফিক আখৰ, ২.গ্ৰাফিক আখৰ","1. ଗ୍ରାଫିକ୍ ଅକ୍ଷର, 2. ଗ୍ରାଫିକାଲ୍ ଅକ୍ଷର |"
"১.গ্ৰাফিক নিয়ন্ত্ৰক, ২.গ্ৰাফিক নিয়ন্ত্ৰক","1. ଗ୍ରାଫିକାଲ୍ କଣ୍ଟ୍ରୋଲର୍, 2. ଗ୍ରାଫିକାଲ୍ କଣ୍ଟ୍ରୋଲର୍ |"
"1. চিত্ৰাঙ্কিত তথ্যৰ গঠন, 2. চিত্ৰাংকিত তথ্যৰ গঠন","1. ଆଲେଖୀକ ତଥ୍ୟ ସଂରଚନା, 2. ଆଲେଖୀକ ତଥ୍ୟ ସଂରଚନା |"
"1. গ্ৰাফিক প্ৰদৰ্শন প্ৰগ্ৰেম, 2. গ্ৰাফিক প্ৰদৰ্শন প্ৰগ্ৰেম","1. ଗ୍ରାଫିକ୍ ପ୍ରଦର୍ଶନ ପ୍ରୋଗ୍ରାମ, 2. ଗ୍ରାଫିକାଲ୍ ପ୍ରଦର୍ଶନ ପ୍ରୋଗ୍ରାମ |"
"1.গ্ৰাফিক প্ৰদৰ্শন ৰিজ&#39;লিউচন, 2.গ্ৰাফিক প্ৰদৰ্শন","1. ଗ୍ରାଫିକାଲ୍ ପ୍ରଦର୍ଶନ ରିଜୋଲ୍ୟୁସନ୍, 2. ଗ୍ରାଫିକ୍ ପ୍ରଦର୍ଶନ |"
"১.গ্ৰাফিক ভাষা, ২.গ্ৰাফিক ভাষা","1. ଆଲେଖୀକ ଭାଷା, 2. ଆଲେଖୀକ ଭାଷା |"
"১.গ্ৰাফিক ভাষা, ২.গ্ৰাফিক ভাষা","1. ଆଲେଖୀକ ଭାଷା, 2. ଆଲେଖୀକ ଭାଷା |"
"১.গ্ৰাফিক প্লেট, ২.গ্ৰাফিক প্লেট","1. ଗ୍ରାଫିକାଲ୍ ପ୍ଲେଟ୍, 2. ଗ୍ରାଫିକାଲ୍ ପ୍ଲେଟ୍ |"
"1.গ্ৰাফিক এনিমেচন, 2.গ্ৰাফিক এনিমেচন","1. ଗ୍ରାଫିକ୍ ଆନିମେସନ୍, 2. ଗ୍ରାଫିକ୍ ଆନିମେସନ୍ |"
গ্ৰাফিক স্থানান্তৰ বিন্যাস (GIF),ଗ୍ରାଫିକ୍ ସ୍ଥାନାନ୍ତର ଫର୍ମାଟ୍ (GIF)
"1.গ্ৰাফিক ব্যৱহাৰকাৰী আন্তঃপৃষ্ঠ (GUI), 2.গ্ৰাফিক ব্যৱহাৰকাৰী আন্তঃপৃষ্ঠ","1. ଗ୍ରାଫିକ୍ ୟୁଜର୍ ଇଣ୍ଟରଫେସ୍ (GUI), 2. ଗ୍ରାଫିକ୍ ୟୁଜର୍ ଇଣ୍ଟରଫେସ୍ |"
"১.গ্ৰাফিক্স, ২.গ্ৰাফিক্স","1. ଗ୍ରାଫିକ୍ସ, 2. ଗ୍ରାଫିକ୍ସ"
"১.গ্ৰাফিক্স প্ৰয়োগ, ২.গ্ৰাফিক প্ৰয়োগ","1. ଗ୍ରାଫିକ୍ସ ପ୍ରୟୋଗ, 2. ଗ୍ରାଫିକାଲ୍ ପ୍ରୟୋଗ |"
"1.গ্ৰাফিক্স কাৰ্চাৰ, 2.গ্ৰাফিক কাৰ্চাৰ","1. ଗ୍ରାଫିକ୍ସ କର୍ସର୍, 2. ଗ୍ରାଫିକାଲ୍ କର୍ସର୍ |"
"1.গ্ৰাফিক্স মোড, 2.গ্ৰাফিক মোড","1. ଗ୍ରାଫିକ୍ସ ମୋଡ୍, 2. ଗ୍ରାଫିକ୍ ମୋଡ୍ |"
"1.গ্ৰাফিক্স পেকেজ, 2.গ্ৰাফিক্স পেকেজ","1. ଗ୍ରାଫିକ୍ସ ପ୍ୟାକେଜ୍, 2. ଗ୍ରାଫିକ୍ସ ପ୍ୟାକେଜ୍ |"
"1.গ্ৰাফিক্স চফ্টৱেৰ, 2.গ্ৰাফিক্স চফ্টৱেৰ","1. ଗ୍ରାଫିକ୍ସ ସଫ୍ଟୱେର୍, 2. ଗ୍ରାଫିକ୍ସ ସଫ୍ଟୱେର୍ |"
"1.গ্ৰাফিক্স চফ্টৱেৰ, 2.গ্ৰাফিক্স চফ্টৱেৰ","1. ଗ୍ରାଫିକ୍ସ ସଫ୍ଟୱେର୍, 2. ଗ୍ରାଫିକ୍ସ ସଫ୍ଟୱେର୍ |"
"1.গ্ৰাফিক্স চফ্টৱেৰ পেকেজ, 2.গ্ৰাফিক চফ্টৱেৰ পেকেজ","1. ଗ୍ରାଫିକ୍ସ ସଫ୍ଟୱେର୍ ପ୍ୟାକେଜ୍, 2. ଗ୍ରାଫିକାଲ୍ ସଫ୍ଟୱେର୍ ପ୍ୟାକେଜ୍ |"
ধূসৰ স্কেল,ଧୂସର ସ୍କେଲ
"১/ লোভী পদ্ধতি, ২/ লোভী পদ্ধতি","ଲୋଭୀ ପଦ୍ଧତି, 2. ଲୋଭୀ ପଦ୍ଧତି |"
আঙুৰ,ଅଙ୍ଗୁର
গ্ৰিড,ଗ୍ରୀଡ୍
গ্ৰীড চাৰ্ট,ଗ୍ରୀଡ୍ ଚାର୍ଟ |
গ্ৰীড গণনা,ଗ୍ରୀଡ୍ ଗଣନା
গ্ৰীড মডুলেচন,ଗ୍ରୀଡ୍ ମଡ୍ୟୁଲେସନ୍
মাটিৰ তৰংগ,ଭୂତଳ ତରଙ୍ଗ |
গোট,ଗୋଷ୍ଠୀ
গোটৰ ঠিকনা,ଗୋଷ୍ଠୀ ଠିକଣା
গ্ৰুপ ক&#39;ড,ଗୋଷ୍ଠୀ କୋଡ୍
গোটৰ যোগাযোগ,ଗୋଷ୍ଠୀ ଯୋଗାଯୋଗ |
গোটৰ যোগাযোগ,ଗୋଷ୍ଠୀ ଯୋଗାଯୋଗ |
"১.গোট পৰিচয়, ২.গোট পৰিচয়","1. ଗୋଷ୍ଠୀ ପରିଚୟ, 2. ଗୋଷ୍ଠୀ ପରିଚୟ |"
গোটৰ নাম,ଗୋଷ୍ଠୀ ନାମ
গ্ৰুপৱেৰ,ଗୋଷ୍ଠୀ ସଫ୍ଟୱେର୍ |
বৃদ্ধি,ଅଭିବୃଦ୍ଧି |
"১.ৰক্ষক, ২.ৰক্ষক","1. ରାକ୍ଷୀ, 2. ରାକ୍ଷୀ"
নিৰ্দেশিত মাধ্যম,ଗାଇଡ୍ ମିଡିଆ |
গুনজিপ,ବନ୍ଧୁକ
ডিকোড কৰক,ଡିକୋଡ୍ କରନ୍ତୁ |
ডিকোডাৰ,କୋଡ୍ ବ୍ରେକର୍
ডিকোডাৰ অভিধান,ଡିସିଫର୍ମେଣ୍ଟ ଅଭିଧାନ |
হাফ এডাৰ,ଅଧା ଆଡର୍ |
আধা দলং,ଅଧା ସେତୁ |
হাফ ডুপ্লেক্স,ଅଧା ଡୁପ୍ଲେକ୍ସ |
হাফ ডুপ্লেক্স লাইন,ଅଧା ଡୁପ୍ଲେକ୍ସ ଲାଇନ |
হাফ ডুপ্লেক্স মোড,ଅଧା ଡୁପ୍ଲେକ୍ସ ମୋଡ୍ |
আধা তীব্ৰতা,ଅଧା ତୀବ୍ରତା |
ছেমি ৰাউটাৰ,ସେମି ରାଉଟର |
অৰ্ধ-বিভাগীয়,ଅର୍ଦ୍ଧ-ବିଭାଗୀୟ |
হাফ ইমেজ,ଅଧା ପ୍ରତିଛବି |
আধা শব্দ,ଅଧା ଶବ୍ଦ |
হেমিল্টনিয়ান চক্ৰ,ହାମିଲଟନିଆନ୍ ଚକ୍ର |
হামিং কোড,ହାମିଂ କୋଡ୍ |
হাত,ହାତ
ছপা কপি,ମୁଦ୍ରିତ କପି
হেণ্ডলিং,ନିୟନ୍ତ୍ରଣ
হেণ্ডলিং,ନିୟନ୍ତ୍ରଣ
নিলম্বন,ନିଲମ୍ବନ
সুখদায়ক ফান্দ,ସୁଖଦ ଜାଲ
হাৰ্ড কপি ডিভাইচ,ହାର୍ଡ କପି ଉପକରଣ |
"1.হাৰ্ড ডিস্ক, 2.অনমনীয় ডিস্ক","1. ହାର୍ଡ ଡିସ୍କ, 2. ଇନଫ୍ଲେକ୍ସିବଲ୍ ଡିସ୍କ |"
অনমনীয় ডিস্কৰ পতন,ଇନଫ୍ଲେକ୍ସିବଲ୍ ଡିସ୍କ ପତନ |
কঠিন ভুল,କଠିନ ତ୍ରୁଟି |
হাৰ্ডৱেৰ প্ৰবাহ নিয়ন্ত্ৰণ,ହାର୍ଡୱେର ପ୍ରବାହ ନିୟନ୍ତ୍ରଣ |
"১.হাৰমনিক, ২.হাৰমনিক","1. ହାରମୋନିକ୍, 2. ହାରମୋନିକ୍ |"
"1.হাৰমনিক গড়, 2. হাৰমনিক গড়","1. ହାରମୋନିକ୍ ଅର୍ଥ, 2 ହାରମୋନିକ୍ ଅର୍ଥ |"
হেকিং,ହ୍ୟାକିଂ
হেকিং ডায়াগ্ৰাম,ହ୍ୟାକିଂ ଚିତ୍ର
চিমিং টেবুল,ଶିମିଙ୍ଗ୍ ଟେବୁଲ୍ |
হেকিং কৌশল,ହ୍ୟାକିଂ କ ques ଶଳ |
"1.হেডাৰ, 2.প্ৰৱেশ","1. ହେଡର୍, 2. ସେଣ୍ଟ୍ରି"
"1.ষ্টেক , 2.ষ্টেক","1. ଷ୍ଟାକ, 2. ଷ୍ଟାକ"
গণ সজাই পৰাই তোলা,ଜନ ସର୍ଟିଂ
সাহায্য,ସାହାଯ୍ୟ
সহায় পৰ্দা,ହେଲପ୍ ସ୍କ୍ରିନ୍ |
"1.সহায় নেটৱাৰ্ক, 2.সহায় নেটৱাৰ্ক","1. ହେଲପ୍ ନେଟୱାର୍କ, 2. ହେଲପ୍ ନେଟୱାର୍କ |"
হাৰ্টজ (কম্পাঙ্ক/কম্পাঙ্কৰ একক),ହର୍ଟଜ୍ (ଫ୍ରିକ୍ୱେନ୍ସି / ଫ୍ରିକ୍ୱେନ୍ସିର ଏକକ)
স্বতস্ফূৰ্ত,ସ୍ ont ତ aneous ସ୍ପୃତ
অভিজ্ঞতাভিত্তিক পদ্ধতি,ପରୀକ୍ଷାମୂଳକ ପଦ୍ଧତି |
ষড়দশমিক সংখ্যা,ଷୋଡଶମିକ ସଂଖ୍ୟା |
পৰোক্ষ ৰেখা,ପରୋକ୍ଷ ରେଖା |
স্তৰভিত্তিক তথ্য সংৰক্ষণ,କ୍ରମିକ ତଥ୍ୟ ସଂରକ୍ଷଣ |
স্তৰভিত্তিক ফাইল ব্যৱসায়,କ୍ରମିକ ଫାଇଲ୍ ବ୍ୟବସାୟ |
স্তৰভিত্তিক ৰূপৰেখা,କ୍ରମିକ ବାହ୍ୟରେଖା |
উচ্চ পৰ্যায়ৰ ভাষা,ଉଚ୍ଚ ସ୍ତରୀୟ ଭାଷା |
উচ্চ স্মৃতিশক্তি এলেকা,ଉଚ୍ଚ ସ୍ମୃତି କ୍ଷେତ୍ର
উচ্চ পৰিৱেশন,ଉନ୍ନତ ପ୍ରର୍ଦଶନ
"১.অধিগ্ৰহণ, ২.হিট, ৩.চান্স","1. ଅଧିଗ୍ରହଣ, 2. ହିଟ୍, 3. ସମ୍ଭାବନା |"
হিট হাৰ,ହିଟ୍ ହାର
হিট ৰেচিঅ&#39;,ହିଟ୍ ଅନୁପାତ |
"১. ফুটা, ব্যৱধান ২. ফুটা","1. ଗର୍ତ୍ତ, ବ୍ୟବଧାନ 2. ଛିଦ୍ର"
হোম ডাইৰেকটৰী,ହୋମ୍ ଡିରେକ୍ଟୋରୀ |
হোম পেজ,ମୂଳପୃଷ୍ଠା |
সমজাতীয় স্থানাংক,ଏକମାତ୍ର ସମନ୍ୱୟ
জঁপিওৱা,ହପ୍
হপ কাউন্ট (নেট ৱৰ্কৰ ক্ষেত্ৰত),ହପ୍ ଗଣନା (ନିଟ୍ କାର୍ଯ୍ୟ ଦୃଷ୍ଟିରୁ)
শিঙ,ଶିଙ୍ଗ
ফিডাৰ কম্পিউটাৰ,ଫିଡର୍ କମ୍ପ୍ୟୁଟର |
ফিডাৰ কম্পিউটাৰ,ଫିଡର୍ କମ୍ପ୍ୟୁଟର |
ফিডাৰ ভাষা,ଫିଡର୍ ଭାଷା |
"1.এক্টিভ কী, 2.হট কী","1. ଆକ୍ଟିଭ୍ କି, 2. ହଟ୍ କି |"
হাইপাৰ টেক্সট মাৰ্কড লেংগুৱেজ (HTML),ହାଇପର ପାଠ୍ୟ ଚିହ୍ନିତ ଭାଷା (HTML)
অনুমান,ଅନୁମାନ
i pod,ମୁଁ ପୋଡ୍
ইনপুট/আউটপুট বাফাৰ,ଇନପୁଟ୍ / ଆଉଟପୁଟ୍ ବଫର୍
"1.ইনপুট/আউটপুট গেটৱে, 2.I/O গেটৱে","1. ଇନପୁଟ୍ / ଆଉଟପୁଟ୍ ଗେଟୱେ, 2.I / O ଗେଟୱେ |"
ইনপুট/আউটপুট ইউনিট,ଇନପୁଟ୍ / ଆଉଟପୁଟ୍ ୟୁନିଟ୍
বক্তা,ବକ୍ତା
"1. পৰিচয়, 2. পৰিচয়, 3. ব্যক্তিত্ব, 4. পৰিচয়","1. ପରିଚୟ, 2. ପରିଚୟ, 3. ବ୍ୟକ୍ତିଗତତା, 4. ପରିଚୟ |"
প্ৰতিফলন,ପ୍ରତିଫଳନ
প্ৰতিফলন সেন্সৰ,ପ୍ରତିଫଳନ ସେନସର
ইমপেক্ট প্ৰিন্টাৰ,ପ୍ରଭାବ ପ୍ରିଣ୍ଟର୍
ইম্পিডেন্স,ପ୍ରତିବନ୍ଧକ
নিৰ্দেশনামূলক প্ৰগ্ৰেম ভাষা,ପ୍ରେସକ୍ରିପଟିଭ୍ ପ୍ରୋଗ୍ରାମ୍ ଭାଷା |
কমাণ্ড ষ্টেটমেন্ট,କମାଣ୍ଡ୍ ଷ୍ଟେଟମେଣ୍ଟ୍
অস্পষ্ট ঠিকনা,ଅସ୍ପଷ୍ଟ ଠିକଣା
অসম্ভৱ পৰিঘটনা,ଅସମ୍ଭବ ଘଟଣା |
নিষ্ক্ৰিয় ন&#39;ড,ପାସିଭ୍ ନୋଡ୍ |
অসামঞ্জস্যতা,ଅସଙ୍ଗତି
বৃদ্ধি,ଅଭିବୃଦ୍ଧି |
পইণ্টাৰ,ସୂଚକ
সূচক তথ্য বস্তু,ସୂଚକ ତଥ୍ୟ ଆଇଟମ୍ |
সূচী নথিপত্ৰ,ଇଣ୍ଡେକ୍ସ ଫାଇଲ୍ |
সূচী পঞ্জীয়ন,ଇଣ୍ଡେକ୍ସ ରେଜିଷ୍ଟର |
পইণ্টাৰ ক্ৰমিক,ସୂଚକ କ୍ରମିକ |
সূচীভুক্ত ঠিকনা,ସୂଚୀବଦ୍ଧ ଠିକଣା |
সূচীভুক্ত ভাষা,ସୂଚୀବଦ୍ଧ ଭାଷା |
সূচীভুক্ত ক্ৰম নথিপত্ৰ,ସୂଚୀବଦ୍ଧ କ୍ରମ ଫାଇଲ୍ |
সূচীভুক্ত ক্ৰমিক অভিগম পদ্ধতি (ISAM),ସୂଚୀବଦ୍ଧ କ୍ରମିକ ପ୍ରବେଶ ପଦ୍ଧତି (ISAM)
পৰোক্ষ সম্বোধন,ପରୋକ୍ଷ ଠିକଣା
information বিজ্ঞান,ସୂଚନା ବିଜ୍ଞାନ |
জাননী,ସୂଚନା
তথ্য বিট,ସୂଚନା ବିଟ୍
তথ্য ব্যৱস্থাপনা,ସୂଚନା ପରିଚାଳନା
তথ্য ব্যৱস্থাপনা ব্যৱস্থা (IMS),ସୂଚନା ପରିଚାଳନା ବ୍ୟବସ୍ଥା (IMS)
তথ্য উদ্ধাৰ কৰা,ସୂଚନା ପୁନରୁଦ୍ଧାର
তথ্য ব্যৱস্থা,ସୂଚନା ପ୍ରଣାଳୀ
তথ্য প্ৰযুক্তি (আই টি),ସୂଚନା ପ୍ରଯୁକ୍ତିବିଦ୍ୟା (IT)
