Telugu,Marathi
కన్ఫాయింట్ వాస్కులర్ బండిల్,संवहनी बंडल कॉंजोइंट
సంయోగం,संयुग्मित
సంయోగం,संयोजन
కంజుంక్టివా,कंजेक्टिवा
కంజుక్టివ్ టిష్యూ,संयोजक ऊतक
బంధన కణజాలము,संयोजी ऊतक
కొన్నెల్ యొక్క ప్రయోగం,कॉनेलचा प्रयोग
పరిరక్షణ అటవీ,संवर्धन वनीकरण
కన్జర్వేషనల్ టైజ్,संरक्षक नांगरलेली जमीन
స్థిరాంకం,स्थिरता
రాజ్యాంగం,घटक
నిర్మాణాత్మక ఎంజైమ్,संवैधानिक सजीवांच्या शरीरात निर्मार्ण होणारे द्रव्य
వినియోగదారు,ग्राहक
సంప్రదింపు నిరోధం,संपर्क निषेध
అంటు వ్యాధి,संसर्गजन्य रोग
కలుషితం,दूषित
కాలుష్యం,दूषित
సమకాలీన జీవశాస్త్రం,समकालीन जीवशास्त्र
ఖండం,खंड
ఆకృతి దున్నుతున్నది,समोच्च नांगर
కాంట్రాక్టిబిలిటీ,करारक्षमता
సంకోచ ఫైబర్,कॉन्ट्रॅक्टिल फायबर
సంకోచ ప్రోటీన్,कॉन्ट्रॅक्टिल प्रोटीन
సంకోచ ప్రతిస్పందన,कराराचा प्रतिसाद
సంకోచ వాక్యూల్,कॉन्ट्रॅक्टिल व्हॅक्यूओल
కాంట్రాస్ట్ ఏజెంట్,कॉन्ट्रास्ट एजंट
కాంట్రాస్ట్ ఏజెంట్,कॉन्ट्रास्ट एजंट
కాంట్రాస్ట్ ఏజెంట్,कॉन्ट्रास्ट एजंट
విరుద్ధమైన లక్షణం,विरोधाभासी वैशिष्ट्य
సెంట్రిఫ్యూగల్ ఫోర్స్,सेंट्रीफ्यूगल फोर्स
నియంత్రణ కారకం,नियंत्रण घटक
నియంత్రిత ప్రయోగం,नियंत्रित प्रयोग
కోనస్,कॉनस
కోనస్ ఆర్టెరియోసస్,कॉनस आर्टेरिओसस
సాంప్రదాయ పండించడం,पारंपारिक नांगरलेली जमीन
కలుస్తుంది,रूपांतरित
కన్వర్జెంట్,अभिसरण
భోగశనకు సంబంధించిన,अभिसरण (उत्क्रांती)
Cancolvulaceae,कॉन्व्होलव्हुलासी
మెలికలు తిరిగిన గొట్టం,कॉन्व्होल्यूटेड ट्यूब्यूल
సమన్వయ,समन्वय
కోపాలిమర్,कोपोलिमर
రాగి,तांबे
కోప్రోలైట్,कॉप्रोलाइट
కోప్రొఫిలస్,कॉप्रोफिलस
కంపోలేట్ చేయండి,कोप्युलेट
కాపులేషన్,संभोग
కాపులేషన్,संभोग
కాపులేటరీ ప్యాడ్,कॉप्युलेटरी पॅड
పగడపు రీఫ్ కమ్యూనిటీ,कोरल रीफ समुदाय
పగడపు,कोरल
కార్డేట్,कॉर्डेट
కోర్ ప్రాంతం,कोर क्षेत्र
కోర్ జోన్,कोअर झोन
కోర్ప్రెస్సర్,कोअरप्रेशर
కొరిఫాస్ఫిన్,कोरीफोस्फिन
కార్క్,कॉर्क
కార్క్ కాంబియం,कॉर्क कॅम्बियम
కార్క్ స్క్రూ,कॉर्क स्क्रू
కార్మ్,कॉर्म
మొక్కజొన్న బోరర్,कॉर्न बोरर
కార్నియా,कॉर्निया
కార్నిజెన్ సెల్,कॉर्नियन सेल
కార్నియల్ లెన్స్,कॉर्नियल लेन्स
కొరోల్లా,कोरोला
కరోనా,कोरोना
కరోనా చొచ్చుకుపోయే ఎంజైమ్,कोरोना भेदक एंजाइम
కరోనా రేడియేటా,कोरोना रेडिएटा
కరోనారియే,कोरोनरीया
కొరోనరీ ఆర్టరీ,कोरोनरी धमनी
