Telugu,Tamil
ఎడారీకరణ,பாலைவனமாக்கல்
దేశీ రకం,தேசி வகை
డెస్మిడ్,டெஸ்மிட்
డెస్మోటూబ్యూల్,டெஸ்மோடூபூல்
డిటర్జెంట్,சவர்க்காரம்
నిర్విషీకరణ,நச்சுத்தன்மை
నిర్విషీకరణ,நச்சுத்தன்மை
డెట్రిటివోర్,தீங்கு விளைவிக்கும்
తీవ్రమైన,தீங்கு விளைவிக்கும்
డెట్రిటస్ ఫీడర్,டெட்ரிட்டஸ் ஊட்டி
డెట్రిటస్ ఫీడింగ్ అకశేరుకం,டெட்ரிட்டஸ் உணவளிக்கும் முதுகெலும்புக்கு
డెట్రిటస్ ఫుడ్ చైన్,டெட்ரிட்டஸ் உணவு சங்கிலி
డ్యూటెరోస్టోమియా,டியூட்டெரோஸ்டோமியா
అభివృద్ధి,வளர்ச்சி
డెవిల్ ఫిష్,பிசாசு மீன்
డెవిల్ ఫిష్,பிசாசு மீன்
డెవోనియన్ కాలం,டெவோனிய காலம்
డి-వ్రీస్ సిద్ధాంతం,டி-வ்ரீஸ் கோட்பாடு
డి-xeacerarticosterone,டி-xycorticosterone
డైహైబ్రిడ్,Dihibrid
డైన్యూక్లియోటైడ్,டைனுக்ளியோடைடு
డయాబెటిస్ ఇన్సిపిడస్,நீரிழிவு இன்சிபிடஸ்
మధుమేహం,நீரிழிவு நோய்
డయాసిటైల్మోర్ఫిన్,Diacetylmorphin
రోగ నిర్ధారణ,நோயறிதல்
డయాగ్నొస్టిక్ మరియు థెరప్యూటిక్స్,கண்டறியும் மற்றும் சிகிச்சை
విశ్లేషణ చిత్రం,கண்டறியும் படம்
డయాగ్నొస్టిక్ కిట్,கண்டறியும் கிட்
డయాకినాసిస్,டயக்கினெசிஸ்
డయాలిసింగ్ ద్రవం,டயலிங் திரவம்
డయాలసిస్,டயாலிசிஸ்
డయాంట్రియా,டயான்ட்ரியா
డయాండ్రోస్,டியான்ட்ரஸ்
డయాపాజ్,டயபாஸ்
విరేచనాలు,வயிற்றுப்போக்கு
డయాస్టొలిక్ పీడనం,டயஸ்டாலிக் அழுத்தம்
డయాటమ్,டயட்டாம்
డయాటోమాసియస్ ఎర్త్,டயட்டோமேசியஸ் பூமி
డయామ్సిల్గ్లిసరాల్ (డిజి),டை ஆக்சில்கிளிசரால் (டி.ஜி)
డైబాసిక్ ఫాస్ఫేట్,டிபாசிக் பாஸ்பேட்
డిచంతియం,டிச்சந்தியம்
డైక్లోరో డిఫెనిల్ ట్రైక్లోరోఎథేన్ (డిడిటి),டிக்ளோரோ டிஃபெனைல் ட்ரைக்ளோரோஎத்தேன் (டி.டி.டி)
డైకోటోమస్,இருவகை
డికాండిలిక్ పుర్రె,டிகோண்டிலிக் மண்டை ஓடு
డికోటిలెడాన్,டைகோடைலெடன்
డిక్టియోసోమ్,டிக்டியோசோம்
డిక్టియోటా,டிக்டியோட்டா
డైన్స్ఫలాన్,டைன்ஸ்பாலன்
ఆహారం,உணவு
అవకలన సహకారం,வேறுபட்ட பங்களிப்பு
భేదాత్మక జోక్యం,வேறுபட்ட குறுக்கீடு மாறுபட்ட நுண்ணோக்கி
అవకలన పునరుత్పత్తి,வேறுபட்ட இனப்பெருக்கம்
విభిన్న సెల్,வேறுபட்ட செல்
భేదం,வேறுபாடு
డిఫ్రాక్టెడ్ వేవ్,மாறுபட்ட அலை
వ్యాప్తి,பரவுகிறது
విస్తరించే సామర్థ్యం,பரவக்கூடிய திறன்
జీర్ణక్రియ,செரிமானம்
జీర్ణ రసం,செரிமான சாறு
జీర్ణ వ్యవస్థ,செரிமான அமைப்பு
జీర్ణ కోశ ప్రాంతము,செரிமான தடம்
అంకె,இலக்கு
డిజిటల్ వ్యవకలనం యాంజియోగ్రఫీ,டிஜிட்டல் கழித்தல் ஆஞ்சியோகிராபி
డిజిటల్‌గా,டிஜிட்டல் முறையில்
డిజిటిఫార్మ్ గ్రంథి,டிஜிட்டல் சுரப்பி
డికారియన్,டிகாரியன்
డైకారియోఫేస్,டிகாரியோஃபேஸ்
డైమర్,டைமர்
