Punjabi,Malayalam
ਡੈਨਾਫੋਨ,ഡാറ്റാഫോൺ
ਡਾਟਾ ਪਲਾਟਰ,ഡാറ്റ പ്ലോട്ടർ
ਡਾਟਾ ਪੁਆਇੰਟਰ,ഡാറ്റ പോയിന്റർ
ਡਾਟਾ ਤਿਆਰੀ,ഡാറ്റ തയ്യാറാക്കൽ
ਡਾਟਾ ਤਿਆਰੀ  ਜੰਤਰ,ഡാറ്റ തയ്യാറാക്കൽ  ഉപായം
ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ,ഡാറ്റ പ്രോസസ്സിംഗ്
ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ  ਕੇਂਦਰ,ഡാറ്റ പ്രോസസ്സിംഗ്  കേന്ദ്രം
ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ  ਚੱਕਰ,ഡാറ്റ പ്രോസസ്സിംഗ്  ആവൃത്തി
ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ  ਮਸ਼ੀਨ,ഡാറ്റ പ്രോസസ്സിംഗ്  യന്തം
ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ  ਨੋਡ,ഡാറ്റ പ്രോസസ്സിംഗ്  നോഡ്
ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ  ਸਟੇਸ਼ਨ,ഡാറ്റ പ്രോസസ്സിംഗ്  സ്ഥലം
ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ  ਸਿਸਟਮ,ഡാറ്റ പ്രോസസ്സിംഗ്  ഏര്പ്പാട്
ਡਾਟਾ ਪ੍ਰੋਸੈਸਰ,ഡാറ്റ പ്രോസസ്സ്
ਡਾਟਾ ਸੁਰੱਖਿਆ,ഡാറ്റ പരിരക്ഷ
ਡਾਟਾ ਸ਼ੁੱਧਤਾ,ഡാറ്റ ശുദ്ധീകരണം
ਡਾਟਾ ਰੇਡੀਓ,ഡാറ്റ റേഡിയോ
ਡਾਟਾ ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ,ഡാറ്റ റിസീവർ
ਡਾਟਾ ਰਿਕਾਰਡ,ഡാറ്റ റെക്കോർഡ്
ਡਾਟਾ ਕਮੀ,ഡാറ്റ കുറയ്ക്കൽ
ਡਾਟਾ ਰਜਿਸਟਰ,ഡാറ്റ രജിസ്റ്റർ
ਡਾਟਾ ਭਰੋਸੇਯੋਗਤਾ,ഡാറ്റ വിശ്വാസ്യത
ਡਾਟਾ  ਪ੍ਰਤੀਨਿਧਤਾ,ഡാറ്റ  പതിപാദനം
ਡਾਟਾ ਪ੍ਰਜਨਨ,ഡാറ്റ പുനരുൽപാദനം
ਡਾਟਾ ਪ੍ਰਾਪਤੀ,ഡാറ്റ വീണ്ടെടുക്കൽ
ਡਾਟਾ ਸਮੀਖਿਆ  ਨਿਯੰਤਰਣ,ഡാറ്റ അവലോകനം  ഭരണം
ਡਾਟਾ ਸੁਰੱਖਿਆ,ഡാറ്റ സുരക്ഷ
ਡਾਟਾ ਵੱਖ ਕਰਨ ਵਾਲੇ,ഡാറ്റ സെപ്പറേറ്റർ
ਡਾਟਾ ਸੈੱਟ,ഡാറ്റ സെറ്റ്
ਡਾਟਾ ਕੁੱਟਣਾ,ഡാറ്റ സെറ്റ് ക്ലോക്കിംഗ്
ਡਾਟਾ ਸੈੱਟ ਪਰਿਭਾਸ਼ਾ  ਟੇਬਲ,ഡാറ്റ സെറ്റ് നിർവചനം  മേശ
ਡਾਟਾ ਸੈੱਟ ਲੇਬਲ,ഡാറ്റ സെറ്റ് ലേബൽ
ਡਾਟਾ ਸੈੱਟ ਦਾ ਨਾਮ,ഡാറ്റ സെറ്റ് നാമം
ਡਾਟਾ ਸੈੱਟ  ਸੰਗਠਨ,ഡാറ്റ സെറ്റ്  സംഘടന
ਡਾਟਾ ਸੈਟ ਹਵਾਲਾ  ਗਿਣਤੀ,ഡാറ്റ സെറ്റ് റഫറൻസ്  അക്കം
ਡਾਟਾ ਨਿਰਧਾਰਤ ਕਰਨ,ഡാറ്റ സെറ്റ് സെറ്റ്
ਡਾਟਾ ਸੈੱਟ ਸੈੱਟ  ਪ੍ਰੋਗਰਾਮ,ഡാറ്റ സെറ്റ് യൂട്ടിലിറ്റി  കാരപരിപാടി
ਡਾਟਾ ਸੰਕੇਤ,ഡാറ്റ സിഗ്നൽ
ਡਾਟਾ ਸਿਗਨਲਿੰਗ ਰੇਟ,ഡാറ്റ സിഗ്നലിംഗ് നിരക്ക്
ਡੇਟਾ ਸਿੰਕ,ഡാറ്റ സിങ്ക്
ਡਾਟਾ ਸਰੋਤ,വിവര ഉറവിടം
ਡਾਟਾ ਨਿਰਧਾਰਨ,ഡാറ്റ സവിശേഷത
ਡਾਟਾ ਸਟੇਸ਼ਨ,ഡാറ്റാ സ്റ്റേഷൻ
ਡਾਟਾ ਸਟੋਰੇਜ,ഡാറ്റ സംഭരണം
ਡਾਟਾ ਸਟੋਰੇਜ  Structure ਾਂਚਾ,ഡാറ്റ സംഭരണം  ഘടന
ਡਾਟਾ ਸਟ੍ਰੀਮ,ഡാറ്റ സ്ട്രീം
ਡਾਟਾ structure ਾਂਚਾ,ഡാറ്റ ഘടന
ਡਾਟਾ structure ਾਂਚਾ  ਚਿੱਤਰ,ഡാറ്റ ഘടന  രേഖാലേഖം
ਡਾਟਾ ਸਵਿਚ,ഡാറ്റ സ്വിച്ച്
ਡਾਟਾ ਬਦਲਣਾ  ਕੇਂਦਰ,ഡാറ്റ സ്വിച്ചിംഗ്  കേന്ദ്രം
ਡਾਟਾ ਬਦਲਣਾ  ਐਕਸਚੇਂਜ,ഡാറ്റ സ്വിച്ചിംഗ്  കൈമാറുക
ਡਾਟਾ ਟੈਬਲੇਟ,ഡാറ്റ ടാബ്ലെറ്റ്
ਡਾਟਾ ਟਰਮੀਨਲ,ഡാറ്റ ടെർമിനൽ
ਡਾਟਾ ਟਰਮੀਨਲ  ਉਪਕਰਣ,ഡാറ്റ ടെർമിനൽ  സജ്ജീകരണം
ਡਾਟਾ ਟਾਈਮ,ഡാറ്റ സമയം
ਡਾਟਾ ਟ੍ਰਾਂਸਕ੍ਰਿਪਸ਼ਨ,ഡാറ്റ ട്രാൻസ്ക്രിപ്ഷൻ
ਡਾਟਾ ਟ੍ਰਾਂਸਕ੍ਰਿਪਸ਼ਨ  ਜੰਤਰ,ഡാറ്റ ട്രാൻസ്ക്രിപ്ഷൻ  ഉപായം
ਡਾਟਾ ਟ੍ਰਾਂਸਫਰ,ഡാറ്റ കൈമാറ്റം
ਡਾਟਾ ਟ੍ਰਾਂਸਫਰ  ਪੜਾਅ,ഡാറ്റ കൈമാറ്റം  ഘട്ടം
ਡਾਟਾ ਟ੍ਰਾਂਸਫਰ ਰੇਟ,ഡാറ്റ കൈമാറ്റ നിരക്ക്
ਡਾਟਾ ਟ੍ਰਾਂਸਫਰ  ਰਜਿਸਟਰ,ഡാറ്റ കൈമാറ്റം  പട്ടികയുണ്ടാക്കുക
ਡਾਟਾ ਸੰਚਾਰ,ഡാറ്റ ട്രാൻസ്മിഷൻ
ਡਾਟਾ ਸੰਚਾਰ  ਚੈਨਲ,ഡാറ്റ ട്രാൻസ്മിഷൻ  ചാനല്
ਡਾਟਾ ਸੰਚਾਰ  ਸਹੂਲਤ,ഡാറ്റ ട്രാൻസ്മിഷൻ  സൗകര്യം
ਡਾਟਾ ਸੰਚਾਰ  ਇੰਟਰਫੇਸ,ഡാറ്റ ട്രാൻസ്മിഷൻ  ഇന്റർഫേസ്
ਡਾਟਾ ਸੰਚਾਰ  ਲਾਈਨ,ഡാറ്റ ട്രാൻസ്മിഷൻ  നിര
ਡਾਟਾ ਸੰਚਾਰ  ਸੇਵਾ,ഡാറ്റ ട്രാൻസ്മിഷൻ  സേവനം
ਡਾਟਾ ਸੰਚਾਰ  ਜਾਲ,ഡാറ്റ ട്രാൻസ്മിഷൻ  കെണി
ਡੈਨੈਟ੍ਰੋਨ,ഡാറ്റാട്രോൺ
ਡਾਟਾ ਕਿਸਮ,ഡാറ്റ തരം
ਵੌਇਸ ਦੇ ਅਧੀਨ ਡੇਟਾ,ശബ്ദത്തിന് കീഴിലുള്ള ഡാറ്റ
ਡਾਟਾ ਯੂਨਿਟ,ഡാറ്റ യൂണിറ്റ്
ਡਾਟਾ ਪ੍ਰਮਾਣਿਕਤਾ,ഡാറ്റ മൂല്യനിർണ്ണയം
ਡਾਟਾ ਸ਼ਬਦ,ഡാറ്റ പദം
ਡੇਟਿੰਗ ਰੁਟੀਨ,ഡേറ്റിംഗ് പതിവ്
ਡੈਟਮ,ദതം
ਡੈਟਮ ਲਾਈਨ,ദത്തും ലൈൻ
ਦਸ਼ਮਲਵ ਬਿੰਦੂ,ദശാംശ
ਅਯੋਗ,നിര്ജ്ജീനി
ਮਰੇ ਬੈਂਡ,ചത്ത ബാൻഡ്
ਮਰੇ ਹੋਏ ਫਾਈਲ,മരിച്ച ഫയൽ
ਡੈੱਡ ਲਾਕ,ചത്ത ലോക്ക്
ਡੈੱਡ ਟਾਈਮ,മരിച്ച സമയം
ਮਰੇ ਜ਼ੋਨ,ചത്ത മേഖല
ਮਰੇ ਜ਼ੋਨ ਯੂਨਿਟ,ഡെഡ് സോൺ യൂണിറ്റ്
ਬਹਿਸ,ഇടപെടുക
ਡੀਬੱਗ,ഡീലഗ്
ਡੀਬੱਗਰ,ഡീബഗ്ഗർ
ਡੀਬੱਗਿੰਗ ਸਹਾਇਤਾ,ഡീബഗ്ഗിംഗ് സഹായം
ਡੀਬੱਗਿੰਗ ਸਹਾਇਤਾ  ਰੁਟੀਨ,ഡീബഗ്ഗിംഗ് സഹായം  ദിനചര്യ
ਡੀਬੱਗਿੰਗ  ਭਾਸ਼ਾ,ഡീബഗ്ഗിംഗ്  ഭാഷ
ਯਾਦਦਾਸ਼ਤ ਦੀ ਡੰਪ ਡੀਬੱਗ ਕਰਨਾ,മെമ്മറി ഡമ്പ് ഡീബഗ്ഗിംഗ് ചെയ്യുന്നു
ਡੀਬੱਗਿੰਗ ਆਉਟਪੁੱਟ,സേബിംഗ് .ട്ട്പുട്ട്
ਡੀਬੱਗ ਮੈਕਰੋਸ,ഡീബഗ് മാക്രോസ്
ਡੀਬੱਗ ਬਿਆਨ,ഡീബഗ് സ്റ്റേറ്റ്മെന്റ്
ਦਹਾਕੇ,ദശാബ്ദം
ਦਹਾਕੇ ਕਾਉਂਟਰ,ശ്രദ്ധാപൂർവ്വം ക counter ണ്ടർ
ਫੈਸਲੇ ਟੇਬਲ ਭਾਸ਼ਾ,തീരുമാനം പട്ടിക ഭാഷ
ਨਿਮਰਤਾ ਦਾ ਸਮਾਂ,അപര്യാപ്തമായ സമയം
ਵਿਕੇਂਦਰੀਕ੍ਰਿਤ  ਜਾਣਕਾਰੀ  ਸਿਸਟਮ,വികേന്ദ്രീകൃതമായി  വിവരം  ഏര്പ്പാട്
ਡੈਸੀਬੈਲ,ഡെസിബെൽ
ਕਮੀ,തീരുമാനത
ਦਸ਼ਮਲਵ ਹਿਸਾਬ ਆਪ੍ਰੇਸ਼ਨ,ദശാംശ അരിത്മെറ്റിക് പ്രവർത്തനം
ਦਸ਼ਮਲਵ ਅਲਾਈਨਮੈਂਟ,ദശാംശ വിന്യാസം
ਦਸ਼ਮਲਵ ਅੰਕ,ദശാംശ അക്ക
ਦਸ਼ਮਲਵ ਮਾਰਕਰ,ദശാംശ മാർക്കർ
ਦਸ਼ਮਲਵ ਸੰਕੇਤ,ദശാംശ നൊട്ടേഷൻ
ਦਸ਼ਮਲਵ ਦੇ ਅੰਕ,ദശാംശ സംഖ്യ
ਦਸ਼ਮਲਵ  ਨੰਬਰ  ਸਿਸਟਮ,ദശാംശ  അടക്കം  ഏര്പ്പാട്
ਦਸ਼ਮਲਵ ਤਸਵੀਰ  ਡਾਟਾ,ദശാംശ ചിത്രം  ഡാറ്റ
ਦਸ਼ਮਲਵ ਪ੍ਰਤੀਕ,ദശാംശ ചിഹ്നം
ਸਮਝਦਾਰ,ഗെഫർ
ਫੈਸਲਾ,തീരുമാനം
ਫੈਸਲਾ ਬਾਕਸ,തീരുമാന ബോക്സ്
ਫੈਸਲਾ ਸਰਕਟ,തീരുമാന സർക്യൂട്ട്
ਫੈਸਲਾ ਸਮੱਗਰੀ,തീരുമാനം ഉള്ളടക്കം
ਫੈਸਲਾ ਐਲੀਮੈਂਟ,തീരുമാന ഘടകം
ਫੈਸਲਾ  ਹਦਾਇਤ,തീരുമാനം  നിര്ദ്ദേശം
ਫੈਸਲਾ  Kmechanism,തീരുമാനം  കെഎംഅക്കാനിസം
ਫੈਸਲੇ ਦੀ ਭਾਸ਼ਾ,തീരുമാന ഭാഷ
ਫੈਸਲਾ ਤਰਕ,തീരുമാനം ലോഗ്
ਫੈਸਲਾ ਤਰਕ  ਅਨੁਵਾਦਕ,തീരുമാനം ലോഗ്  വിവര്ത്തകന്
ਫੈਸਲਾ ਸਿਧਾਂਤ,തീരുമാനം തത്ത്വം
ਫੈਸਲਾ ਨਿਯਮ,തീരുമാന നിയമം
ਫੈਸਲਾ  ਸਿਮੂਲੇਸ਼ਨ,തീരുമാനം  സിമുലേഷൻ
ਫੈਸਲੇ ਦਾ structure ਾਂਚਾ,തീരുമാനഘടന
ਫੈਸਲੇ ਦੀ ਮੇਜ਼,തീരുമാന പട്ടിക
ਫੈਸਲੇ ਸਿਧਾਂਤ,തീരുമാന സിദ്ധാന്തം
ਫੈਸਲਾ ਨਿਰੰਤਰ,തീരുമാനം സ്ഥിരത
ਡੀਕੋਡਰ,അചഞ്ചര്
ਡੀਕੋਡਿੰਗ  ਹਦਾਇਤ,ഡീകോഡിംഗ്  നിര്ദ്ദേശം
ਸਜਾਵਟ,അഗാങ്കാരം
ਹੁਨਰ,അഞ്ചെലേറ്റർ
ਸੇਂਟ,അസോൺസെന്ററേഷൻ
ਗਿਰਾਵਟ,കുറമം
ਡਿਕ੍ਰਿਪਟ,നിശ്വസ്തമാക്കുക
ਡਰ,ഷർൾ
ਸਮਰਪਿਤ ਚੈਨਲ,സമർപ്പിത ചാനല്
ਸਮਰਪਿਤ ਸਰਕਟ,സമർപ്പിത സർക്യൂട്ട്
ਸਮਰਪਿਤ  ਕੁਨੈਕਸ਼ਨ,സമർപ്പിച്ചു  കൂട്ടുകെട്ട്
ਸਮਰਪਿਤ ਲਿਥਸ,സമർപ്പിത ഉപകരണങ്ങൾ
ਸਮਰਪਿਤ ਲਾਈਨ,സമർപ്പിതരേഖ
ਸਮਰਪਿਤ ਪੋਰਟ,സമർപ്പിത പോർട്ട്
ਸਮਰਪਿਤ ਰਜਿਸਟਰ,സമർപ്പിത രജിസ്റ്റർ
ਮੂਲ,കുറ്റം
ਮੂਲ ਸਮੂਹ,സ്ഥിരസ്ഥിതി ഗ്രൂപ്പ്
ਮੂਲ ਵਿਕਲਪ,സ്ഥിരസ്ഥിതി ഓപ്ഷൻ
ਮੂਲ ਪੈਰਾਮੀਟਰ,സ്ഥിരസ്ഥിതി പാരാമീറ്റർ
ਮੂਲ ਮੁੱਲ,സ്ഥിര മൂല്യം
ਮੁਲਤਵੀ  ਸੰਬੋਧਨ ਕਰਨਾ,വാണിജ്യമായി  അഭിസംബോധന
ਮੁਲਤਵੀ ਦਾਖਲਾ,മാറ്റിവച്ച എൻട്രി
ਮੁਲਤਵੀ ਨਿਕਾਸ,പുറത്തുകടക്കുക
ਮੁਲਤਵੀ  ਰੱਖ ਰਖਾਵ,വാണിജ്യമായി  പരിപാലനം
ਮੁਲਤਵੀ ਰੱਖ ਰਖਾਵ ਸਮਾਂ,വാണിജ്യമായി പരിപാലനം കാലം
ਮੁਲਤਵੀ  ਕਾਰਵਾਈ,വാണിജ്യമായി  നടപടി
ਮੁਲਤਵੀ ਮੁੜ-ਚਾਲੂ,മാറ്റിവച്ച പുനരാരംഭിക്കുക
ਪਰਿਭਾਸ਼ਿਤ ਆਈਟਮ,നിർവചിക്കപ്പെട്ട ഇനം
ਨਿਸ਼ਚਤ ਨੈਟਵਰਕ,കൃത്യമായ നെറ്റ്വർക്ക്
ਮੋਹਰ,വ്യതിചലന പ്ലേറ്റ്
ਡਿਗੇਸ,ഡൈഗ a
ਡੈਗੌਜ਼ਰ,ഡെഗാസസ്സർ
ਡੀਜਨਰੇਸੀ,അപര്യംപയോഗം
ਨਿਘਾਰ ਦਾ ਕਾਰਕ,അധ d പതനം ഘടകം
ਮਲਟੀ- ਦੀ ਡਿਗਰੀ  ਪ੍ਰੋਗਰਾਮਿੰਗ,മൾട്ടി-  പ്രോഗ്രാമിംഗ്
ਦੇਰੀ,താമസിക്കുക
ਦੇਰੀ ਕਾਉਂਟਰ,എതിരാളി ക counter ണ്ടർ
ਦੇਰੀ ਨਾਲ ਦੇਰੀ,വ്യത്യസ്ത കാലതാമസം
ਦੇਰੀ ਅੰਕ,കാലതാമസവും
ਵਿਗਾੜ ਦੀ ਦੇਰੀ ਕਰੋ,വക്രീകരണം വൈകിപ്പിക്കുക
ਦੇਰੀ ਤੱਤ,കാലതാമസം extement
ਬਰਾਬਰੀ ਦੇਰੀ,കാലതാമസം കാലതാമസം
ਦੇਰੀ ਲਾਈਨ,കാലതാമസം
ਦੇਰੀ ਲਾਈਨ ਮੈਮੋਰੀ,ലൈൻ മെമ്മറി കാലതാമസം
ਦੇਰੀ ਲਾਈਨ ਰਜਿਸਟਰ,ലൈൻ രജിസ്റ്റർ കാലതാമസം
ਦੇਰੀ ਲਾਈਨ ਸਟੋਰੇਜ,ലൈൻ സംഭരണം കാലതാമസം
ਦੇਰੀ ਲੂਪ ਸਟੋਰ,ലൂപ്പ് സ്റ്റോർ കാലതാമസം
ਦੇਰੀ  ਪ੍ਰੋਗਰਾਮਿੰਗ,താമസിക്കുക  പ്രോഗ്രാമിംഗ്
ਦੇਰੀ ਦਾ ਸਮਾਂ,കാലതാമസം
ਆਈਲੀਵ  (= ਸੁਸਤ),അപകീർത്തിപ്പെടുത്തുക  (= അഞ്ചെണ്ണക്റ്റ് ചെയ്യുക)
ਮਿਟਾਓ,ഇല്ലാതാക്കുക
ਅੱਖਰ ਨੂੰ ਮਿਟਾਓ,പ്രതീകം ഇല്ലാതാക്കുക
ਕੁੰਜੀ ਨੂੰ ਮਿਟਾਓ,കീ ഇല്ലാതാക്കുക
ਹਟਾਉਣ ਦਾ ਰਿਕਾਰਡ,ഇല്ലാതാക്കൽ രേഖ
ਡੀਲਿਮਿਟਰ,ഡിലിമിറ്റർ
ਡੀਲਿਮਿਟਰ  ਬਿਆਨ,ഡിലിമിറ്റർ  പ്രസ്താവന
ਅਦਾਇਗੀ ਸਮਾਂ,ഡെലിവറി സമയം
ਡੈਲਟਾ ਸੰਚਾਲਨ,ഡെൽറ്റ മോഡുലേഷൻ
ਡੈਲਟਾ ਸ਼ੋਰ,ഡെൽറ്റ ശബ്ദം
ਮੰਗ,അവകാശം
ਪ੍ਰਾਪਤ ਕਰਨ ਦੀ ਮੰਗ,ആവശ്യാനുസരണം ലഭ്യമാക്കുന്നു
ਮੰਗਾਂ ਨੂੰ ਭੇਜਣਾ,ആവശ്യാനുസരണം
ਮੰਗ  ਕਾਰਵਾਈ,അവകാശം  നടപടി
ਡਿਮਾਂਡ ਸਟੇਜਿੰਗ,ഡിമാൻഡ് സ്റ്റേജിംഗ്
ਹੱਦਬੰਦੀ ਪੱਟੀ,അപര്യാപ്തമായ സ്ട്രിപ്പ്
ਮੁਆਵਜ਼ਾ,പൊളിക്കുക
ਡੈਮੋਡੂਲੇਟਰ,തകരാറ്
ਡੈਮੋਗ੍ਰਾਫਿਕ  ਐਪਲੀਕੇਸ਼ਨ,ജനസംഖ്യാശാസ്ത  അപേക്ഷ
ਡੈਮਟਾ,അവകാശം
ਡੈਮਿਟਲ ਟਾਪਸ,ലംഡിപ്ലെക്സിംഗ്
ਸੰਘਣੀ ਸੂਚੀ,ഇടതൂർന്ന പട്ടിക
ਘਣਤਾ,സാന്ദ്രത
ਨਿਰਭਰਤਾ ਸਿਧਾਂਤ,ആശ്രിത സിദ്ധാന്തം
ਨਿਰਭਰ  ਖੰਡ,ആശയിക്കുന്ന  അംശം
ਨਿਰਭਰ ਯੂਨਿਟ,ആശ്രിത യൂണിറ്റ്
ਡੀਕ,Deque
ਡਰਮਿੰਗ,ഭേദിതം
ਉਤਰਿਆ,ഉപേ ദേശത്തുകാരൻ
ਉਤਰਦੇ ਲੜੀਬੱਧ,തരംതിരിക്കുന്നു
ਵੇਰਵਾ,വിവരണം
ਵੇਰਵਾ ਸੂਚੀ ਸੂਚੀ,വിവരണം ലിസ്റ്റ്
ਵਰਣਨ ਕਰਨ ਵਾਲਾ,ഡിഗ്രിപ്പ്പ്റ്റർ
ਡਿਜ਼ਾਇਨ,ചിതണം
ਡਿਵਾਈਸ ਨੂੰ ਨਿਰਧਾਰਤ ਕਰਨਾ,ഉപകരണം നിർവഹിക്കുന്നു
ਡਿਜ਼ਾਇਨ ਮਾਡਮ,ഡിസൈൻ മോഡം
ਡਿਜ਼ਾਇਨ  ਅਨੁਕੂਲਤਾ,ചിതണം  ഒപ്റ്റിമൈസേഷൻ
ਡਿਜ਼ਾਇਨ ਗੁਪਤ,ഡിസൈൻ രഹസ്യമാണ്
ਡਿਜ਼ਾਈਨ ਸਿਮੂਲੇਸ਼ਨ,ഡിസൈൻ സിമുലേഷൻ
ਲੋੜੀਂਦਾ ਮੁੱਲ,ആവശ്യമുള്ള മൂല്യം
ਡੈਸਕ ਕੈਲਕੁਲੇਟਰ,ഡെസ്ക് കാൽക്കുലേറ്റർ
ਡੈਸਕ ਜਾਂਚ,ഡെസ്ക് ചെക്കിംഗ്
ਡੈਸਕ ਟਾਪ ਕੰਪਿ .ਟਰ,ഡെസ്ക്ടോപ്പ് കമ്പ്യൂട്ടർ
ਭੇਜਣਾ,അയക്കുക
ਮੰਜ਼ਿਲ,ഉദ്ദിഷ്ടസ്ഥലം
ਮੰਜ਼ਿਲ  ਪਤਾ,ഉദ്ദിഷ്ടസ്ഥലം  അഭിസംബോധന ചെയ്യുക
ਟਿਕਾਣਾ ਕੋਡ,ഉദ്ദിഷ്ടസ്ഥാന കോഡ്
ਮੰਜ਼ਿਲ ਦਾ ਖੇਤਰ,ഉദ്ദിഷ്ടസ്ഥാന ഫീൽഡ്
ਮੰਜ਼ਿਲ ਫਾਈਲ,ലക്ഷ്യസ്ഥാന ഫയൽ
ਮੰਜ਼ਿਲ ਦਾ ਸਟੇਸ਼ਨ,ലക്ഷ്യസ്ഥാനം
ਵਿਨਾਸ਼ਕਾਰੀ,നശിപ്പിക്കുക
ਵਿਨਾਸ਼ਕਾਰੀ ਕਰਸਰ,വിനാശകരമായ കഴ്സർ
ਵਿਨਾਸ਼ਕਾਰੀ ਪੜ੍ਹੋ,വിനാശകരമായ വായന
ਵਿਨਾਸ਼ਕਾਰੀ ਸਟੋਰੇਜ,വിനാശകരമായ സംഭരണം
ਅਲੱਗ,ഡിലാബ്
ਵੇਰਵਾ ਕਾਰਡ,വിശദാംശ കാർഡ്
ਵੇਰਵਾ ਫਾਈਲ,വിശദമായ ഫയൽ
ਪਤਲੇ,ഡിറ്റാപ്പിന്
ਖੋਜਣਯੋਗ ਤੱਤ,കണ്ടെത്തൽ ഘടകം
ਨਿਰਧਾਰਤ  ਆਟੋਮੈਟਾ,നിശ്ചയദാർ  ഓട്ടോമാറ്റ
ਨਿਰਧਾਰਤ  ਮਸ਼ੀਨ,നിശ്ചയദാർ  യന്തം
ਨਿਰਧਾਰਤ  ਮਾਡਲ,നിശ്ചയദാർ  മാതൃക
ਨਿਰਧਾਰਤ  ਸਮੱਸਿਆ,നിശ്ചയദാർ  പശ്നം
ਨਿਰਧਾਰਤ  ਪ੍ਰਕਿਰਿਆ,നിശ്ചയദാർ  പതേകനടപടികള്
ਨਿਰਧਾਰਤ  ਪ੍ਰੋਗਰਾਮ,നിശ്ചയദാർ  കാരപരിപാടി
ਨਿਰਧਾਰਤ  ਪ੍ਰੋਗਰਾਮਿੰਗ,നിശ്ചയദാർ  പ്രോഗ്രാമിംഗ്
ਨਿਰਧਾਰਤ  ਸੀਕੁਵੈਨਿੰਗ  ਸਮੱਸਿਆ,നിശ്ചയദാർ  സീക്വിംഗ്  പശ്നം
ਨਿਰਧਾਰਤ  ਸਥਿਤੀ,നിശ്ചയദാർ  അവസ്ഥ
ਵਿਕਾਸ  ਸਿਸਟਮ,വികസനം  ഏര്പ്പാട്
ਵਿਕਾਸ ਦਾ ਸਮਾਂ,വികസന സമയം
ਵਿਕਾਸ ਸੰਦ,വികസന ഉപകരണം
ਤੋਂ ਭਟਕਣਾ  ਰੇਖਾ,നിന്നുള്ള വ്യതിയാനം  രേഖീയത
ਜੰਤਰ,ഉപായം
ਜੰਤਰ ਦਾ ਪਤਾ,ഉപകരണ വിലാസം
ਜੰਤਰ ਬੈਕਅਪ,ഉപകരണ ബാക്കപ്പ്
ਡਿਵਾਈਸ ਕੰਟਰੋਲ  ਅੱਖਰ,ഉപകരണ നിയന്ത്രണം  കഥാപാതം
ਡਿਵਾਈਸ ਕੰਟਰੋਲਰ,ഉപകരണ കണ്ട്രോളർ
ਡਿਵਾਈਸ ਕੰਟਰੋਲ ਯੂਨਿਟ,ഉപകരണ നിയന്ത്രണ യൂണിറ്റ്
ਜੰਤਰ ਕੋਆਰਡੀਨੇਟ,ഉപകരണം ഏവിനിടുക്കുക
ਡਿਵਾਈਸ-ਨਿਰਭਰ,ഉപകരണം-ആശ്രിതൻ
ਉਪਕਰਣ ਨਿਰਭਰ  ਪ੍ਰੋਗਰਾਮ,ഉപകരണം ആശ്രിതൻ  കാരപരിപാടി
ਜੰਤਰ ਝੰਡਾ,ഉപകരണ ഫ്ലാഗ്
ਜੰਤਰ  ਆਜ਼ਾਦੀ,ഉപായം  സാതന്തം
ਜੰਤਰ  ਸੁਤੰਤਰ,ഉപായം  സതന്തനായ
ਜੰਤਰ  ਆਜ਼ਾਦੀ  ਪ੍ਰੋਗਰਾਮ,ഉപായം  സാതന്തം  കാരപരിപാടി
