Bengali,Telugu
ফেডারেশন,సమాఖ్య
ফি,రుసుము
ফিরে ফিড,తిరిగి ఫీడ్ చేయండి
অনুভূতি,భావన
ফেলিসিট,ఫెసిట్
ফেলো,తోటి
ফেলোশিপ,ఫెలోషిప్
মহিলা,స్త్రీ
উর্বর,సారవంతమైన
কল্পিত,కల్పిత
বিশ্বস্ততা,విశ్వసనీయత
ক্ষেত্র,ఫీల్డ్
চিত্র,మూర్తి
ফাইল,ఫైల్
ফাইলিং,దాఖలు
ফিল্ম,చిత్రం
চূড়ান্ত,చివరి
অর্থায়ন,ఫైనాన్స్
আর্থিক,ఆర్థిక
ফিনান্সার,ఫైనాన్షియర్
অনুসন্ধান,కనుగొన్నవి
ভাল,మంచిది
চারুকলা,లలిత కళలు
আঙুলের মুদ্রণ,ఫింగర్ ప్రింట్
সমাপ্ত পণ্য,తయారైన వస్తువులు
আগুন,అగ్ని
গুলি চালানো,కాల్పులు
দৃঢ়,సంస్థ
প্রাথমিক চিকিৎসা,ప్రథమ చికిత్స
প্রথম শ্রেণি,మొదటి తరగతి
প্রথম বিভাগ,మొదటి విభాగం
প্রথম তথ্য প্রতিবেদন,మొదటి సమాచార నివేదిక
রাজকোষ,ఆర్థిక
ফিশারি,మత్స్య సంపద
ফিট,సరిపోతుంది
ফিটনেস,ఫిట్‌నెస్
ঠিক আছে,పరిష్కరించండి
স্থিরকরণ,స్థిరీకరణ
স্থির,స్థిర
পতাকা,జెండా
ফ্ল্যাপ,ఫ్లాప్
সমান,ఫ్లాట్
বহর,నౌకాదళం
নমনীয়তা,వశ్యత
ফ্লাইট,ఫ్లైట్
বন্যা ত্রাণ,వరద ఉపశమనం
মেঝে,అంతస్తు
প্রবাহ,ప్రవాహం
ওঠানামা,హెచ్చుతగ్గులు
ভ্রূণের,ఫెసిడ్
ফোল্ডার,ఫోల్డర్
ফোলিও,ఫోలియో
অনুসরণ করুন,అనుసరించండి
অনুসরণ,క్రింది
অনুগামী,అనుచరుడు
Foment,ఫోమెంట్
পা নোট,ఫుట్ నోట్
জোরকৃত দিনমজুর,బలవంతపు శ్రమ
পূর্বাভাস,సూచన
পুর্বসিদ্ধান্ত,ముందస్తు తీర్మానం
বিদেশী,విదేశీ
ফোরম্যান,ఫోర్‌మాన్
ফরেনুন,మధ్యాహ్నం
দূরদর্শিতা,దూరదృష్టి
ফোরওয়ার্ড,ముందుమాట
জালিয়াতি,ఓడిపోండి
জাল,నకిలీ
জালিয়াতি,ఫోర్జరీ
ফর্ম,రూపం
আনুষ্ঠানিক,ఫార్మల్
ফর্ম্যাট,ఫార్మాట్
প্রাক্তন,మాజీ
সূত্র,ఫార్ములా
অবিলম্বে,వెంటనే
ফরোয়ার্ড,ముందుకు
ফরোয়ার্ডিং লেটার,ఫార్వార్డింగ్ లెటర్
ভিত্তি,ఫౌండేషన్
ভগ্নাংশ,భిన్నం
ফ্র্যাঞ্চাইজি,ఫ్రాంచైజ్
জালিয়াতি,మోసం
বিনামূল্যে,ఉచితం
বরফে পরিণত করা,ఫ్రీజ్
ফ্রেইট,సరుకు
ফ্রিকোয়েন্সি,తరచుదనం
জ্বালানী,ఇంధనం
পূর্ণ-স্কেল,పూర్తి స్థాయిలో
ফাংশন,ఫంక్షన్
তহবিল,ఫండ్
মৌলবাদ,ఫండమెంటలిజం
সজ্জিত,ఫర్నిష్
আরও কর্ম,తరువాతి చర్య
লাভজনক কর্মসংস্থান,లాభదాయకమైన ఉపాధి
লাভজনক পেশা,లాభదాయకమైన వృత్తి
গেট পাস,ప్రవేశ అనుమతి
গেজেটেড,గెజిట్
গেজেটেড ছুটি,గెజిటెడ్ హాలిడే
সাধারণ,జనరల్
সাধারণ প্রশাসন,సాధారణ పరిపాలన
সাধারণ দেহ,సాధారణ శరీరం
সাধারণ নির্বাচন,సాధారణ ఎన్నికలు
সাধারন সভা,సాధారణ సమావేశం
সাধারণ অভ্যাস,సాధారణ అభ్యాసం
সাধারণ পদক্ষেপ,సాధారణ విధానం
সাধারণ নিয়ম,సాధారణ నియమం
জেনারেল ওয়ার্ড,జనరల్ వార్డ్
প্রজন্ম,తరం
প্রতিভা,మేధావి
অকৃত্রিম,నిజమైన
উপহার,బహుమతి
গিস্ট,సారాంశం
গ্লোবাল টেন্ডার,గ్లోబల్ టెండర్
শব্দকোষ,పదకోశం
লক্ষ্য,లక్ష్యం
নামা,కిందికి వెళ్ళు
গোল্ডেন হ্যান্ডশেক (= গোল্ডেন প্যারাসুট),గోల్డెన్ హ్యాండ్‌షేక్ (= గోల్డెన్ పారాచూట్)
ভাল,మంచిది
ভাল ব্যবহার,మంచి ప్రవర్తన
ভাল বিশ্বাস,మంచి విశ్వాసం
ভাল অফিস,మంచి కార్యాలయాలు
শুভেচ্ছা,గుడ్విల్
শাসন,పరిపాలన
শাসন,పాలన
সরকার,ప్రభుత్వం
ভারত সরকার,భారత ప్రభుత్వం
ভারত সরকার উদ্বেগ,భారత ప్రభుత్వం
ভারত সরকার উদ্যোগ,భారత ప్రభుత్వం
সরকারী প্রেস,ప్రభుత్వ ప్రెస్
সরকারী কর্মচারীরা বিধি পরিচালনা করে,ప్రభుత్వ ఉద్యోగులు నిబంధనలు నిర్వహిస్తారు
সরকারী পরিসেবা,ప్రభుత్వ సేవ
গ্রেডেশন,గ్రేడేషన్
শ্রেণী,గ్రేడ్
গ্রেডিং,గ్రేడింగ్
স্নাতক,ఉన్నత విద్యావంతుడు
স্নাতক মজুরি,గ్రాడ్యుయేట్ వేతనాలు
