Assamese,Bengali
"ক্ষেত্ৰ, পথাৰ, পথাৰ, পথাৰ","ক্ষেত্র, ক্ষেত্র, ক্ষেত্র, ক্ষেত্র"
চূড়ান্ত বেগ,চূড়ান্ত বেগ
"সসীম, সসীম","সসীম, সসীম"
সসীম ভিত্তি,সসীম ভিত্তি
সসীম দশমিক,সসীম দশমিক
সসীম পাৰ্থক্য,সীমিত পার্থক্য
সসীম পাৰ্থক্য পদ্ধতি,সীমিত পার্থক্য পদ্ধতি
সসীম মাত্ৰিক,সসীম মাত্রিক
সসীম মাত্ৰিক ভেক্টৰ,সসীম মাত্রিক ভেক্টর
সসীম খেল,সীমাবদ্ধ খেলা
সসীম জ্যামিতি,সসীম জ্যামিতি
সসীম অখণ্ড,সসীম অবিচ্ছেদ্য
সসীমতা,সসীমতা
সসীম মাৰ্কভ শৃংখল,সীমাবদ্ধ মার্কভ চেইন
সসীমতা প্ৰমাণ,সসীমতা প্রমাণ
সসীম সংখ্যা,সসীম সংখ্যা
সসীম জনসংখ্যা,সীমিত জনসংখ্যা
সসীম সম্ভাৱনা,সীমিত সম্ভাবনা
শেষ গ্ৰেড,শেষ গ্রেড
সসীম গোট,সসীম সেট
সসীম বেগ,সীমিত বেগ
সসীম আয়তন,সীমিত আয়তন
"মিক্স, সামঞ্জস্য","মিশ্রিত করা, সামঞ্জস্য করা"
বক্ৰ সমন্বয়,বক্ররেখা সমন্বয়
সৰলৰেখাৰ সমন্বয়,সরলরেখা সমন্বয়
স্থিৰ বিন্দু উপপাদ্য,স্থির বিন্দু উপপাদ্য
স্থিৰ নমুনা,স্থির নমুনা
উৰণৰ বেগ,ফ্লাইটের বেগ
ভাসমান বিন্দু গণনা,ভাসমান পয়েন্ট গণনা
"ফ্লটিং পইণ্ট চিষ্টেম, ফ্লটিং পইণ্ট চিষ্টেম","ফ্লোটিং পয়েন্ট সিস্টেম, ভাসমান পয়েন্ট সিস্টেম"
ফ্ল&#39; চাৰ্ট,ফ্লো চার্ট
প্ৰবাহৰ বেগ,গতির প্রবাহ
তৰল গতিবিদ্যা,তরল গতিবিদ্যা
"ফ&#39;কেল, কনফ&#39;কেল, ফ&#39;কেল","ফোকাল, কনফোকাল, ফোকাল"
ফোকাচ কৰ্ড,ফোকাল জ্যা
ফোকাচ দূৰত্ব,ফোকাল দূরত্ব
ফোকাচ দৈৰ্ঘ্য,ফোকাস দৈর্ঘ্য
"নাভি, ফোকাচ, উৎপত্তি","নাভি, ফোকাস, উৎপত্তি"
"ভৰি, ভৰি, ভৰি","পা, পা, পা"
অৰ্থগনেল,অর্থোগোনাল
মহাকৰ্ষণ বল,মহাকর্ষীয় বল
পুৰ্বানুমান,পূর্বাভাস
সূত্ৰ,সূত্র
থ্ৰেডিং,থ্রেডিং
"ফৰ্মেটিং, ফৰ্মেটিং, প্ৰণয়ন","বিন্যাস, বিন্যাস, প্রণয়ন"
আগলৈ,এগিয়ে
আগলৈ সন্নিৱিষ্ট কৰা,এগিয়ে সন্নিবেশ
গণিতৰ ভেটি,গণিতের ভিত্তি
fourier বিশ্লেষণ,চতুর্মুখী বিশ্লেষণ
fourier শৃংখলা,ফুরিয়ার সিরিজ
ফুৰিয়েৰ ৰূপান্তৰ,ফুরিয়ার রুপান্তর
অন্য,ভিন্ন
ভগ্নাংশ স্থানাংক,ভগ্নাংশ স্থানাঙ্ক
ভগ্নাংশ সংখ্যা,ভগ্নাংশ সংখ্যা
ভগ্নাংশ প্ৰগ্ৰেমিং,ভগ্নাংশ প্রোগ্রামিং
মুক্ত পথ,মুক্ত পথ
মুক্ত ভেক্টৰ মুক্ত ভেক্টৰ,বিনামূল্যে ভেক্টর বিনামূল্যে ভেক্টর
"কম্পাঙ্ক, কম্পাঙ্ক","ফ্রিকোয়েন্সি, ফ্রিকোয়েন্সি"
কম্পাঙ্ক স্তম্ভ,ফ্রিকোয়েন্সি কলাম
"কম্পাঙ্ক বক্ৰ, কম্পাঙ্ক বক্ৰ","ফ্রিকোয়েন্সি বক্ররেখা, ফ্রিকোয়েন্সি বক্ররেখা"
কম্পাঙ্ক বিতৰণ,কম্পাংক বন্টন
কম্পাঙ্ক হিষ্টোগ্ৰাম,ফ্রিকোয়েন্সি হিস্টোগ্রাম
ইনচিডেন্স ফ্ৰিকুৱেন্সি,ঘটনার ফ্রিকোয়েন্সি
কম্পাঙ্ক-বহুভুজ,ফ্রিকোয়েন্সি বহুভুজ
কম্পাঙ্ক টেবুল,ফ্রিকোয়েন্সি টেবিল
frustum,frustum
পিৰামিড ফ্ৰষ্টাম,পিরামিড ফ্রাস্টাম
খোলা frustum,শেল frustum
সম্পূৰ্ণ বিস্তাৰ,সম্পূর্ণ বিস্তার
"কাৰ্য্যসমূহ, কাৰ্য্যসমূহ, বৈশিষ্ট্যসমূহ (গোটসমূহ)","ফাংশন, ফাংশন, বৈশিষ্ট্য (গোষ্ঠী)"
কাৰ্য্য বিশ্লেষণ,ফাংশন বিশ্লেষণ
"মূল, মূল","মূল, মূল"
মূল উপপাদ্য,মৌলিক উপপাদ্য
বীজগণিতৰ মৌলিক উপপাদ্য,বীজগণিতের মৌলিক উপপাদ্য
"আকাশগঙ্গা, আকাশ-গংগা","গ্যালাক্সি, আকাশ-গঙ্গা"
Galois অঞ্চল,গ্যালো অঞ্চল
গেল&#39;ইছ গ্ৰুপ,গ্যালোস গ্রুপ
জুৱাৰীৰ বিত্তীয় অৱস্থা,জুয়াড়ির আর্থিক
খেল আৰু কৌশল,গেম এবং কৌশল
খেলৰ সুযোগ,সুযোগের খেলা
পাশা খেলা,পাশা খেলা
গেম তত্ত্ব,খেলা তত্ত্ব
নিখুঁত স্মৃতিৰ খেল,নিখুঁত মেমরি গেম
গেম মূল্য,খেলার মান
গামা ফাংচন,গামা ফাংশন
গাউছ-আৰ্গন সমতল,গাউস-আর্গন সমতল
গাউছ-বক্ৰ,গাউস-বক্ররেখা
গাউছিয়ান সমাধান,গাউসিয়ান সমাধান
গাউছ-প্লেন,গাউস-বিমান
gauss-জোৰ সমন্বয়,গাউস-জোর সমন্বয়
বহল অৱস্থান,বিস্তৃত অবস্থান
সাধাৰণ অভিসৰণ উপপাদ্য,সাধারণ অভিসার তত্ত্ব
সাধাৰণ সমীকৰণ,সাধারণ সমীকরণ
ব্যাপক কাৰক,ব্যাপক ফ্যাক্টর
"সাধাৰণ ৰূপ, বহল","সাধারণ ফর্ম, বিস্তৃত"
সাধাৰণ সূত্ৰ,সাধারণ সূত্র
বহল খেল,প্রশস্ত খেলা
সাধাৰণ অনুমান,সাধারণ অনুমান
ব্যাপক অখণ্ড,ব্যাপক অবিচ্ছেদ্য
সাধাৰণীকৰণ,সাধারণীকরণ
সাধাৰণীকৃত সংগত নিয়ম,সাধারণীকৃত সহযোগী নিয়ম
সাধাৰণীকৃত ধাৰাবাহিকতা অনুমান,সাধারণীকৃত ধারাবাহিক অনুমান
সাধাৰণীকৃত অৱনমিত ফলন,সাধারণীকৃত অবরোহী ফাংশন
সাধাৰণীকৃত স্থানাংক,সাধারণীকৃত স্থানাঙ্ক
সাধাৰণীকৃত আইগেন মূল্যৰ সমস্যা,সাধারণীকৃত eigen মান সমস্যা
সাধাৰণ অভিসৰণ উপপাদ্য,সাধারণ অভিসার তত্ত্ব
সাধাৰণ সমীকৰণ,সাধারণ সমীকরণ
ব্যাপক কাৰক,ব্যাপক ফ্যাক্টর
"সাধাৰণ, বহল","সাধারণ ফর্ম, বিস্তৃত"
সাধাৰণ সূত্ৰ,সাধারণ সূত্র
বহল খেল,প্রশস্ত খেলা
সাধাৰণ অনুমান,সাধারণ অনুমান
ব্যাপক অখণ্ড,ব্যাপক অবিচ্ছেদ্য
সাধাৰণীকৰণ,সাধারণীকরণ
সাধাৰণীকৃত সংগত নিয়ম,সাধারণীকৃত সহযোগী নিয়ম
