English,Tamil
if and only if,என்றால் மற்றும் இருந்தால் மட்டுமே
if - then' computer,&#39;if-then&#39; தொகுப்பி
ill condition,முறைகேடுகள்
ill-conditioned equation,தவறான சமன்பாடு
ill-conditioned matrix,தவறாக கட்டுப்படுத்தப்பட்ட அணி
ill-conditioned polynomial,தவறான பல்லுறுப்புக்கோவை
ill-conditioned system,தவறான உடல்
illogical,பகுத்தறிவற்ற
illustrate,எடுத்துக்காட்டு
illustration,"உதாரணம், உவமை, படம், உவமை"
image of a set,தொகுப்பின் பிரதிபலிப்பு
image of a subset,துணைக்குழுவின் பிரதிபலிப்பு
image of point,புள்ளி பிரதிபலிப்பு
image set,பட தொகுப்பு
Imaginary,"கற்பனை, கற்பனை, கற்பனை"
imaginary angle,அனுமான கோணம்
imaginary circle,கற்பனை வட்டம்
imaginary circular points,கருதுகோள் வட்ட புள்ளி
imaginary coefficient,கருத்தியல் குணகம்
imaginary coordinate,கருதப்பட்ட ஆயத்தொகுப்புகள்
imaginary homothetic,கருதுகோள் நிலை
imaginary intersection,குறுக்குவெட்டு கருதப்படுகிறது
imaginary line,கற்பனை வரி
imaginary number,ஒற்றைப்படை எண்
imaginary point,அனுமான புள்ளி
imaginary root,தோற்றம் என்று கருதப்படுகிறது
imaginary rotation,கருதப்படுகிறது சுழற்சி
imaginary unit,நியமிக்கப்பட்ட அலகுகள்
imbedding,"உட்பொதித்தல், உட்பொதித்தல்"
impedance matrix,மின்மறுப்பு அணி
implicit,தெளிவற்ற
implicit function,தெளிவற்ற செயல்பாடு
implicit integration formula,தெளிவற்ற ஒருங்கிணைப்பு சூத்திரம்
improbable,அசாதாரணமானது
improper,"ஒற்றைப்படை, பொருத்தமற்றது"
improper division,முறையற்ற பிரிவு
improper double integral (= infinite double integral),எல்லையற்ற இரட்டை ஒருங்கிணைப்பு
improper factor,ஒற்றைப்படை காரணி
improper fraction,ஒற்றைப்படை பின்னம்
improper maximum,நியாயமற்ற மிக உயர்ந்தது
improper minimum,நியாயமற்ற குறைந்த
improper rotation,கலவை சுழற்சி
improvement matrix,திருத்த அணி
impulse,உந்துவிசை
impulsive force,மனக்கிளர்ச்சி சக்தி
impulsive pressure,மனக்கிளர்ச்சி அழுத்தம்
impulsive tension,மனக்கிளர்ச்சி மன அழுத்தம்
impulsive wrench,மனக்கிளர்ச்சி குறடு
imputed cost,வசூலிக்கப்பட்ட செலவு
inadequacy,போதாமை
incident wave,நிகழ்வு அலை
inclination of a vector,திசையன் சாய்வு
inclination of orbit,வகுப்பு வெப்பநிலை
incline,"ஆத்தி, நாட்டி"
inclined,"சாய்ந்த, சாய்ந்த, வளைந்த"
inclined plane,சாய்ந்த விமானம்
included,"கீழ், அடங்கியுள்ளது"
inclusion,"அடங்கும், அடங்கும், அடங்கும், அடங்கும், அடங்கும்"
incomplete gamma function,முழுமையற்ற காமா செயல்பாடு
