Hindi,Assamese
प्रकार्यात्मक निर्भरता,কাৰ্য্যকৰী নিৰ্ভৰশীলতা
प्रकार्य परीक्षण,কাৰ্য্য পৰীক্ষা
"1.अस्पष्ट तर्क, 2.फज्जी लॉजिक","১.অস্পষ্ট যুক্তি, ২.অস্পষ্ট যুক্তি"
"1.अस्पष्ट समुच्चय, 2.फज्जी सेट","1.অস্পষ্ট ছেট, 2.অস্পষ্ট ছেট"
लब्धि,লাভ কৰা
खेल तरू,ক্ৰীড়া গছ
अंतराल संप्रतीक,ব্যৱধানৰ আখৰ
कचरा,আৱৰ্জনা
कचरा संग्रहण,জাবৰ সংগ্ৰহ
कचरा संग्रहण,জাবৰ সংগ্ৰহ
कचरा अंदर कचरा बाहर (गीगो),Trash Inside আবর্জনা আউট (Gigo)
द्वार,দুৱাৰ
दवार पथ (नेटवर्क के संदर्भ में),দুৱাৰৰ পথ (নেটৱাৰ্কৰ প্ৰসংগত)
व्यापक क्रमादेश,বিস্তৃত কাৰ্যসূচী
व्यापक क्रमादेश,বিস্তৃত কাৰ্যসূচী
व्यापक उद्देश्य कंप्यूटर,বহল উদ্দেশ্যৰ কম্পিউটাৰ
व्यापकीकृत उद्देश्य कंप्यूटर,সাধাৰণ উদ্দেশ্যৰ কম্পিউটাৰ
सामान्य पंजी,সাধাৰণ পঞ্জীয়ন
व्यापकीकरण,সাধাৰণীকৰণ
व्यापकीकरण,সাধাৰণীকৰণ
व्यापक उद्देशीय भाषा,বহল বস্তু ভাষা
व्यापक उद्देश्य संक्रिया प्रणाली,বহল উদ্দেশ্যৰ অপাৰেচন চিষ্টেম
व्यापक उद्देश्य पंजी,বিস্তৃত উদ্দেশ্য পঞ্জীয়ন
जनित त्रुटि,ত্ৰুটি সৃষ্টি কৰা হৈছে
जनन प्रकार्य,প্ৰজনন কাৰ্য্য
वर्ग सामान्य,ক্লাছ জেনেৰেল
वर्ग प्रकार्य,ক্লাছ ফাংচন
सामान्य वर्गनाम,সাধাৰণ শ্ৰেণীৰ নাম
गीगो,gigo
"1.सार्वत्रिक, 2.वैश्विक","১.ইউনিভাৰ্চেল, ২.গ্লোবেল"
सार्वत्रिक कूट,ইউনিভাৰ্চেল কোড
सार्वत्रिक ताला,ইউনিভাৰ্চেল লক
"1.सार्वत्रिक जालक्रम,2.सार्वत्रिक नेटवर्क","1. ইউনিভাৰ্চেল নেটৱৰ্ক, 2. ইউনিভাৰ্চেল নেটৱৰ্ক"
सार्वत्रिक जालक्रम,ইউনিভাৰ্চেল নেটৱৰ্ক
"1.विश्व प्रयोक्ता, 2.सार्व प्रयोक्ता, 3.सार्वत्रिक प्रयोगकर्ता","1. বিশ্ব ব্যৱহাৰকাৰী, 2. ৰাজহুৱা ব্যৱহাৰকাৰী, 3. সাৰ্বজনীন ব্যৱহাৰকাৰী"
सार्वत्रिक चर,গোলকীয় চলকসমূহ
"1.वैश्वीकरण, 2.भूमण्डलीकरण","১.গোলকীকৰণ, ২.গোলকীকৰণ"
गोफर (नेटवर्क में एक प्रोटोकॉल),Gopher (এটা নেটৱাৰ্কত এটা প্ৰটোকল)
गोफर ग्राही,gopher ৰিচেপ্টৰ
"1.गोफर परिसेवक, 2.गोफर सर्वर","1. gopher চাৰ্ভাৰ, 2. gopher চাৰ্ভাৰ"
गोफर स्थल,gopher চাইট
गोफर स्पेस,gopher স্থান
आकर्षक निम्नीकरण,আকৰ্ষণীয় অৱক্ষয়
व्याकरण संशोधक,ব্যাকৰণ পৰিৱৰ্তক
व्याकरण आकर्षक बहिगर्मन,ব্যাকৰণ hottie বহিৰ্মুখীতা
"1.कुल जोड़, 2.महायोग, 3.कुल योग","1.মুঠ মুঠ, 2.মহান মুঠ, 3.মুঠ মুঠ"
"1.ग्राफ, 2.आलेख","১.গ্ৰাফ, ২.গ্ৰাফ"
"1.ग्राफ अंकन, 2.आलेख अंकन","১.গ্ৰাফ সংকেত, ২.গ্ৰাফ সংকেত"
"1.ग्राफीय संप्रतीक, 2.आलेखीय संप्रतीक","১.গ্ৰাফিক আখৰ, ২.গ্ৰাফিক আখৰ"
"1.ग्राफीय नियंत्रक, 2.आलेखीय नियंत्रक","১.গ্ৰাফিক নিয়ন্ত্ৰক, ২.গ্ৰাফিক নিয়ন্ত্ৰক"
"1.ग्राफीय आंकड़ा संरचना, 2.आलेखीय आंकड़ा संरचना","1. চিত্ৰাঙ্কিত তথ্যৰ গঠন, 2. চিত্ৰাংকিত তথ্যৰ গঠন"
"1.ग्राफीय प्रदर्श क्रमादेश, 2.आलेखीय प्रदर्श क्रमादेश","1. গ্ৰাফিক প্ৰদৰ্শন প্ৰগ্ৰেম, 2. গ্ৰাফিক প্ৰদৰ্শন প্ৰগ্ৰেম"
"1.ग्राफीय प्रदर्श विभेदन, 2.आलेख प्रदर्श","1.গ্ৰাফিক প্ৰদৰ্শন ৰিজ&#39;লিউচন, 2.গ্ৰাফিক প্ৰদৰ্শন"
"1.ग्राफीय भाषा, 2.आलेखीय भाषा","১.গ্ৰাফিক ভাষা, ২.গ্ৰাফিক ভাষা"
"1.ग्राफीय भाषा, 2.आलेखीय भाषा","১.গ্ৰাফিক ভাষা, ২.গ্ৰাফিক ভাষা"
"1.ग्राफीय पट्टिका, 2.आलेखीय पट्टिका","১.গ্ৰাফিক প্লেট, ২.গ্ৰাফিক প্লেট"
"1.ग्राफी एनीमेशन, 2.आलेखी एनीमेशन","1.গ্ৰাফিক এনিমেচন, 2.গ্ৰাফিক এনিমেচন"
ग्राफी अन्तरण फारमेट (जीाईेफ),গ্ৰাফিক স্থানান্তৰ বিন্যাস (GIF)
"1.ग्राफी प्रयोक्ता इंटरफेस (जीयूाई), 2.ग्राफीय प्रयोक्ता अंतरापृष्ठ","1.গ্ৰাফিক ব্যৱহাৰকাৰী আন্তঃপৃষ্ঠ (GUI), 2.গ্ৰাফিক ব্যৱহাৰকাৰী আন্তঃপৃষ্ঠ"
"1.आलेखी, 2.ग्राफिक्स","১.গ্ৰাফিক্স, ২.গ্ৰাফিক্স"
"1.ग्राफिक्स अनुप्रयोग, 2.आलेखीय अनुप्रयोग","১.গ্ৰাফিক্স প্ৰয়োগ, ২.গ্ৰাফিক প্ৰয়োগ"
"1.ग्राफिक्स कर्सर, 2.आलेखी कर्सर","1.গ্ৰাফিক্স কাৰ্চাৰ, 2.গ্ৰাফিক কাৰ্চাৰ"
"1.ग्राफिक्स मोड, 2.आलेखी विधा","1.গ্ৰাফিক্স মোড, 2.গ্ৰাফিক মোড"
"1.ग्राफिक्स पैकेज, 2.आलेखी पैकेज","1.গ্ৰাফিক্স পেকেজ, 2.গ্ৰাফিক্স পেকেজ"
"1.ग्राफिक्स सॉफ्टवेयर, 2.आलेखी सॉफ्टवेयर","1.গ্ৰাফিক্স চফ্টৱেৰ, 2.গ্ৰাফিক্স চফ্টৱেৰ"
"1.ग्राफिक्स सॉफ्टवेयर, 2.आलेखी सॉफ्टवेयर","1.গ্ৰাফিক্স চফ্টৱেৰ, 2.গ্ৰাফিক্স চফ্টৱেৰ"
"1.ग्राफिक्स सॉफ्टवेयर पैकेज, 2.आलेखीय सॉफ्टवेयर पैकेज","1.গ্ৰাফিক্স চফ্টৱেৰ পেকেজ, 2.গ্ৰাফিক চফ্টৱেৰ পেকেজ"
ग्रे स्केल,ধূসৰ স্কেল
"1.लालची विधि, 2.ग्रीडी विधि","১/ লোভী পদ্ধতি, ২/ লোভী পদ্ধতি"
ग्रेप,আঙুৰ
ग्रिड,গ্ৰিড
ग्रिड संचित्र,গ্ৰীড চাৰ্ট
ग्रिड अभिकलन,গ্ৰীড গণনা
ग्रिड मॉडुलन,গ্ৰীড মডুলেচন
भू-तरंग,মাটিৰ তৰংগ
समूह,গোট
समूह पता,গোটৰ ঠিকনা
समूह कूट,গ্ৰুপ ক&#39;ড
समूह संचार,গোটৰ যোগাযোগ
समूह संचार,গোটৰ যোগাযোগ
"1.समूह पहचान, 2.समूह अभिज्ञान","১.গোট পৰিচয়, ২.গোট পৰিচয়"
समूह नाम,গোটৰ নাম
समूहवेयर,গ্ৰুপৱেৰ
वृद्धि,বৃদ্ধি
