Bengali,Odiya
দ্বিতীয় প্রকার বিরতি,ଦ୍ୱିତୀୟ ପ୍ରକାର ବିଚ୍ଛିନ୍ନତା |
অবিচ্ছিন্ন বিতরণ,ନିରନ୍ତର ବଣ୍ଟନ |
অবিচ্ছিন্ন ফাংশন,ବିଚ୍ଛିନ୍ନ କାର୍ଯ୍ୟ
অবিচ্ছিন্ন পার্থক্য,ବିଚ୍ଛିନ୍ନ ଭିନ୍ନତା |
কণা,କଣିକା
অবিচ্ছিন্ন বিতরণ,ନିରନ୍ତର ବଣ୍ଟନ |
অবিচ্ছিন্ন সম্ভাব্যতা বন্টন,ନିରନ୍ତର ସମ୍ଭାବ୍ୟ ବଣ୍ଟନ |
অবিচ্ছিন্ন এলোমেলো পরিবর্তনশীল,ବିଚ୍ଛିନ୍ନ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |
অবিচ্ছিন্ন নমুনা স্থান,ବିଚ୍ଛିନ୍ନ ନମୁନା ସ୍ଥାନ |
বিযুক্ত সমষ্টি,ପୃଥକ ଏଗ୍ରିଗେଟ୍ |
বিচ্ছিন্ন জনসংখ্যা,ବିଚ୍ଛିନ୍ନ ଜନସଂଖ୍ୟା |
পৃথক রাষ্ট্র,ବିଚ୍ଛିନ୍ନ ଅବସ୍ଥା |
অবিচ্ছিন্ন পার্থক্য,ବିଚ୍ଛିନ୍ନ ଭିନ୍ନତା |
বিতরণ কর,ବଣ୍ଟନ କର
বৈষম্যমূলক বিশ্লেষণ,ଭେଦଭାବ ବିଶ୍ଳେଷଣ |
বিচ্ছিন্ন,ଅସନ୍ତୁଷ୍ଟ
বিচ্ছিন্ন ঘটনা,ଅସନ୍ତୁଷ୍ଟ ଘଟଣା |
বিচ্ছিন্ন সেট,ଅସନ୍ତୁଷ୍ଟ ସେଟ୍ |
বিচ্ছিন্ন সন্নিবেশ,ଭର୍ତ୍ତି ସନ୍ନିବେଶ |
"disjunction, rational sum","ବିଚ୍ଛିନ୍ନତା, ଯୁକ୍ତିଯୁକ୍ତ ରାଶି |"
"dispersion, scattering","ବିଚ୍ଛେଦ, ବିଛାଇବା |"
বিচ্ছুরণ চার্ট,ବିଚ୍ଛେଦ ଚାର୍ଟ |
বিচ্ছুরণ সূচক,ବିଚ୍ଛେଦ ସୂଚକାଙ୍କ |
বিচ্ছুরণ চিত্র,ବିଚ୍ଛେଦ ଚିତ୍ର |
বিচ্ছুরণ ম্যাট্রিক্স,ବିଚ୍ଛେଦ ମାଟ୍ରିକ୍ସ |
উত্পাটন,ବିସ୍ଥାପନ
প্রদর্শনী,ପ୍ରଦର୍ଶନ
কনসোল,କୋନସୋଲ
"অসম, অসম","ଅସମାନ, ଅସମାନ"
অপসারণ শক্তি,ବିଚ୍ଛିନ୍ନ ଶକ୍ତି
দূরত্ব ফাংশন,ଦୂରତା କାର୍ଯ୍ୟ
দূরত্ব মডুলাস,ଦୂରତା ମଡ୍ୟୁଲସ୍
অ বিতরণকারী,ଅଣ-ବଣ୍ଟନକାରୀ |
"বন্টন নিয়ম, বন্টন নিয়ম","ବଣ୍ଟନ ନିୟମ, ବଣ୍ଟନ ନିୟମ |"
"নষ্ট করা, নষ্ট করা","ବିସର୍ଜନ କରିବାକୁ, ବିସର୍ଜନ କରିବାକୁ |"
"ভিন্নতা, বিচ্যুতি, বিচ্যুতি","ବିଭେଦ, ବିଭେଦ, ବିଭେଦ |"
ভিন্নতা উপপাদ্য,ଭିନ୍ନତା ଥିଓରେମ୍ |
ভিন্নমুখী,ବିଭେଦ
ভিন্ন পরিসীমা,ଭିନ୍ନ ପରିସର |
বিভক্ত পার্থক্য,ବିଭାଜନ ପାର୍ଥକ୍ୟ |
"বিভাজ্যতা, বিভাজ্যতা","ବିଭାଜନତା, ବିଭାଜନତା |"
"বিভাজ্য, বিভাজ্য","ବିଭାଜନ, ବିଭାଜନ"
"বিভাগ, বিভাগ, বিভাগ","ବିଭାଜନ, ବିଭାଜନ, ବିଭାଜନ |"
বিভাগ অ্যালগরিদম,ବିଭାଜନ ଆଲଗୋରିଦମ |
ভগ্ন চক্র,ବିଭାଜିତ ରିଙ୍ଗ |
চতুর্ভুজ,ଚତୁର୍ଭୁଜ
দশভুজ,ଡିକାଗନ୍ |
"ডোমেইন, ডোমেইন, প্রদেশ, অঞ্চল","ଡୋମେନ୍, ଡୋମେନ୍, ପ୍ରଦେଶ, ଅଞ୍ଚଳ |"
ফাংশনের ডোমেইন,କାର୍ଯ୍ୟର ଡୋମେନ୍ |
সংজ্ঞা-প্রদেশ,ସଂଜ୍ଞା-ପ୍ରଦେଶ |
অস্তিত্বের অবস্থা,ଅସ୍ତିତ୍ୱର ଅବସ୍ଥା |
ওভাররাইডিং ডিভাইস,ଓଭରବ୍ରିଡ୍ ଡିଭାଇସ୍ |
ডপলার এফেক্ট,ଡୋପଲର ପ୍ରଭାବ
"পয়েন্ট পণ্য, স্কেলার পণ্য","ବିନ୍ଦୁ ଉତ୍ପାଦ, ସ୍କାଲାର୍ ଉତ୍ପାଦ |"
বিন্দুযুক্ত বক্ররেখা,ବିନ୍ଦୁ ବକ୍ର
দ্বৈত পার্থক্য,ଡୁଆଲ୍ ଭିନ୍ନକ୍ଷମ |
ডবল সূচকীয় বন্টন,ଦୁଇଗୁଣ ବଣ୍ଟନ
ডবল কুণ্ডলী,ଡବଲ୍ କୋଇଲ୍ |
বাইনারি অবিচ্ছেদ্য,ବାଇନାରୀ ଇଣ୍ଟିଗ୍ରାଲ୍ |
বাইনারি ইন্টিগ্রেশন,ବାଇନାରୀ ଏକୀକରଣ |
দ্বিগুণ সীমা,ଦୁଇଥର ସୀମା |
ডবল স্যাম্পলিং ইভেন্ট,ଡବଲ୍ ନମୁନା ଇଭେଣ୍ଟ |
ডবল ক্রম,ଡବଲ୍ କ୍ରମ |
ডবল সিরিজ,ଡବଲ୍ ସିରିଜ୍ |
ডবল-সংযুক্ত স্বরলিপি,ଡବଲ୍-ସଂଲଗ୍ନ ନୋଟେସନ୍ |
ডবল সংকলন,ଦୁଇଥର ସଂକଳନ |
নিম্নগামী ত্বরণ,ତଳ ତ୍ୱରଣ
নিম্নগামী স্থানচ্যুতি,ନିମ୍ନ ବିସ୍ଥାପନ |
নিম্নগামী গতি,ନିମ୍ନ ଗତି
নিম্নগামী বেগ,ତଳ ବେଗ
আকর্ষণ,ଟ୍ରାକ୍ସନ୍
ট্র্যাকশন বল,ଟ୍ରାକ୍ସନ୍ ଫୋର୍ସ |
"দ্বৈত দ্বৈততা,",ଦ୍ୱ ual ତ ଦ୍ୱ ual ତ୍ୟ
দ্বৈত ভিত্তি,ଡୁଆଲ୍ ବେସ୍ |
দ্বৈত অভ্যন্তরীণ পণ্য,ଦ୍ୱ ual ତ ଆଭ୍ୟନ୍ତରୀଣ ଉତ୍ପାଦ |
ডুয়েল লিনিয়ার প্রোগ্রামিং সমস্যা,ଡୁଆଲ୍ ଲାଇନ୍ ପ୍ରୋଗ୍ରାମିଂ ସମସ୍ୟା |
"ডবল অপারেশন, ডুয়াল অপারেশন","ଡବଲ୍ ଅପରେସନ୍, ଡୁଆଲ୍ ଅପରେସନ୍ |"
দ্বৈত সমস্যা,ଦ୍ୱ ual ତ ସମସ୍ୟା |
দ্বৈত একক অ্যালগরিদম,ଡୁଆଲ୍ ସିଙ୍ଗଲ୍ ଆଲଗୋରିଦମ୍ |
দ্বৈত একক পদ্ধতি,ଡୁଆଲ୍ ସିଙ୍ଗଲ୍ ପଦ୍ଧତି |
দ্বৈত স্থান,ଡୁଆଲ୍ ସ୍ପେସ୍ |
দ্বৈত পরিবর্তনশীল,ଡୁଆଲ୍ ଭେରିଏବଲ୍ |
দ্বৈত ভেক্টর স্থান,ଡୁଆଲ୍ ଭେକ୍ଟର ସ୍ପେସ୍ |
নীরব সূচক,ନୀରବ ସୂଚକାଙ୍କ |
নীরব ফুটার,ନୀରବ ଫୁଟର୍ |
নীরব চুক্তি,ନୀରବ ଚୁକ୍ତି |
নীরব পরিবর্তনশীল,ନୀରବ ଭେରିଏବଲ୍ |
নকল,ନକଲ
গতিশীল,ଗତିଶୀଳ |
গতিশীল সিস্টেম,ଗତିଶୀଳ ସିଷ୍ଟମ୍ |
গতিশীল চাহিদা ফাংশন,ଗତିଶୀଳ ଚାହିଦା କାର୍ଯ୍ୟ |
গতিশীল মডেল,ଗତିଶୀଳ ମଡେଲ୍ |
গতিশীল প্রোগ্রামিং,ଗତିଶୀଳ ପ୍ରୋଗ୍ରାମିଂ |
গতিশীল প্রোগ্রামিং পদ্ধতি,ଗତିଶୀଳ ପ୍ରୋଗ୍ରାମିଂ ପଦ୍ଧତି |
গতিশীল প্রোগ্রামিং কৌশল,ଗତିଶୀଳ ପ୍ରୋଗ୍ରାମିଂ କ ques ଶଳ |
"গতিবিদ্যা, গতিবিদ্যা","ଗତିଶୀଳତା, ଗତିଶୀଳତା |"
কণা গতিবিদ্যা,କଣିକା ଗତିଶୀଳତା |
অনমনীয় শরীরের গতিবিদ্যা,କଠିନ ଶରୀର ଗତିଶୀଳତା |
"পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবীর যোগাযোগ (ver.)","ପୃଥିବୀ, ପୃଥିବୀ, ପୃଥିବୀ, ପୃଥିବୀ, ପୃଥିବୀ, ପୃଥିବୀ, ପୃଥିବୀ ସମ୍ପର୍କ (ver।)"
ভূমিকম্পের তীব্রতা,ଭୂକମ୍ପ ତୀବ୍ରତା |
উদ্ভটতা,ବିଚିତ୍ରତା
ধৃষ্টতা,ଅନୁମାନ
অর্থনৈতিক পূর্বাভাস,ଅର୍ଥନ ric ତିକ ପୂର୍ବାନୁମାନ |
অর্থনীতিবিদ,ଅର୍ଥନୀତିଜ୍ଞ
অর্থনীতি,ଅର୍ଥନୀତି
অর্থনীতি,ଅର୍ଥନୀତି
"কোর, প্রান্ত, টিয়ার","ମୂଳ, ଧାର, ଲୁହ"
সামগ্রিক কোর সম্মুখীন,ସମୁଦାୟ କୋର ସମ୍ମୁଖୀନ |
দক্ষতা সূচক,ଦକ୍ଷତା ସୂଚକାଙ୍କ
চরিত্রগত উপাদান,ଚରିତ୍ରଗତ ଉପାଦାନ |
চরিত্রগত ফাংশন,ଚରିତ୍ରଗତ କାର୍ଯ୍ୟ
"eigen মান, চরিত্রগত মান","ଇଜେନ ମୂଲ୍ୟ, ଚରିତ୍ରିକ ମୂଲ୍ୟ |"
বৈশিষ্ট্যগত মান সমীকরণ,ବ value ଶିଷ୍ଟ୍ୟ ମୂଲ୍ୟ ସମୀକରଣ
"আইজেন ভেক্টর, চরিত্রগত ভেক্টর","ଇଜେନ ଭେକ୍ଟର, ଚରିତ୍ର ଭେକ୍ଟର |"
ইলাস্টিক,ଇଲାଷ୍ଟିକ୍ |
ইলাস্টিক ঢালাই,ଇଲଷ୍ଟିକ୍ କାଷ୍ଟ୍ |
ইলাস্টিক ভারসাম্য,ଇଲଷ୍ଟିକ୍ ସନ୍ତୁଳନ |
স্থিতিস্থাপকতা,ନମନୀୟତା
স্থিতিস্থাপকতা পৃষ্ঠা,ଇଲାଷ୍ଟିକ୍ ପୃଷ୍ଠା |
"ইলেকট্রনিক কম্পিউটার, ইলেকট্রনিক কম্পিউটার","ଇଲେକ୍ଟ୍ରୋନିକ୍ କମ୍ପ୍ୟୁଟର, ଇଲେକ୍ଟ୍ରୋନିକ୍ କମ୍ପ୍ୟୁଟର |"
"উপাদান, উপাদান, উপাদান","ଉପାଦାନ, ଉପାଦାନ, ଉପାଦାନ |"
প্রাথমিক কলাম অপারেশন,ପ୍ରାରମ୍ଭିକ ସ୍ତମ୍ଭ କାର୍ଯ୍ୟ
প্রাথমিক ঘটনা,ପ୍ରାରମ୍ଭିକ ଘଟଣା
প্রাথমিক ফাংশন,ପ୍ରାରମ୍ଭିକ କାର୍ଯ୍ୟ
প্রাথমিক অপারেশন,ପ୍ରାରମ୍ଭିକରଣ କାର୍ଯ୍ୟ
প্রাথমিক ফলাফল,ପ୍ରାଥମିକ ଫଳାଫଳ
প্রাথমিক সম্ভাবনার নিয়ম,ପ୍ରାରମ୍ଭିକ ସମ୍ଭାବ୍ୟ ନିୟମ |
লাইন অপারেশন শুরু,ଆରମ୍ଭ ରେଖା କାର୍ଯ୍ୟ
"নির্মূল করা, নিশ্চিহ্ন করা,","ବିନାଶ କରିବାକୁ, ବିନାଶ କରିବାକୁ"
রেজোলিউশন প্রক্রিয়া,ସମାଧାନ ପ୍ରକ୍ରିୟା
"উপবৃত্ত, উপবৃত্ত","ଏଲିପ୍ସ, ଏଲିପ୍ସ"
উপবৃত্তাকার,ଏଲିପସଏଡ୍ |
উপবৃত্তাকার,ଏଲିପସାଇଡ୍ |
উপবৃত্তাকার পাতা,ଏଲିପସଏଡାଲ୍ ଭୂପୃଷ୍ଠ |
উপবৃত্তাকার শরীর,ଏଲିପସଏଡାଲ୍ ଶରୀର |
এমবেডিং,ଏମ୍ବେଡିଂ
নির্গমন,ନିର୍ଗମନ
অভিজ্ঞতামূলক বিশ্বাস,ପରୀକ୍ଷାମୂଳକ ବିଶ୍ୱାସ |
গবেষণামূলক সূত্র,ପରୀକ୍ଷାମୂଳକ ସୂତ୍ର |
অভিজ্ঞতামূলক সম্ভাবনা,ପରୀକ୍ଷାମୂଳକ ସମ୍ଭାବନା |
অভিজ্ঞতামূলক সম্পর্ক,ପରୀକ୍ଷାମୂଳକ ସମ୍ପର୍କ |
ফাঁকা সেট,ଖାଲି ସେଟ୍ |
আবদ্ধ,ବନ୍ଧା
"এনকোডিং, কোডিং","ଏନକୋଡିଂ, କୋଡିଂ"
আন্তঃকার্যক্ষমতা,ପାରସ୍ପରିକ କାର୍ଯ୍ୟଦକ୍ଷତା |
শেষপ্রান্ত,ଶେଷ ବିନ୍ଦୁ
ক্লাস ব্যবধানের শেষ বিন্দু,ଶ୍ରେଣୀ ବ୍ୟବଧାନର ଶେଷ ବିନ୍ଦୁ |
শক্তি,ଶକ୍ତି
শক্তি-মোমেন্টাম উপাদান,ଶକ୍ତି-ଗତି ଉପାଦାନ |
এন্ট্রি ভেরিয়েবল,ଏଣ୍ଟ୍ରି ଭେରିଏବଲ୍ |
গণনাযোগ্য সেট,ଗଣନାଯୋଗ୍ୟ ସେଟ୍ |
"গণনা, গণনা","ଗଣନା, ଗଣନା"
"সমান, সমান, সমান, সমান","ସମାନ, ସମାନ, ସମାନ, ସମାନ |"
"সমতা, সমতা","ସମାନତା, ସମାନତା"
সম্ভবত,ସମ୍ଭବତ। |
এমনকি সম্ভাব্যতা নির্বাচন পদ্ধতি,ସମ୍ଭାବ୍ୟତା ଚୟନ ପଦ୍ଧତି |
সমান করা,ସମାନ କର
"সমীকরণ, সমীকরণ","ସମୀକରଣ, ସମୀକରଣ"
দ্বিঘাত সমীকরণ,ଚତୁର୍ଭୁଜ ସମୀକରଣ |
দ্বিঘাত সমীকরণ,ଚତୁର୍ଭୁଜ ସମୀକରଣ |
দ্বিঘাত সমীকরণ,ଚତୁର୍ଭୁଜ ସମୀକରଣ |
"বিষুবরেখা, বিষুবরেখা, মধ্যরেখা","ଇକ୍ୟୁଏଟର, ଇକ୍ୟୁଏଟର, ମିଡଲାଇନ୍ |"
সামঞ্জস্যপূর্ণ,ସ୍ଥିର
সমবাহু,ସମାନ୍ତରାଳ |
"ভারসাম্য, ভারসাম্য, ভারসাম্য","ସନ୍ତୁଳନ, ସନ୍ତୁଳନ, ସନ୍ତୁଳନ |"
বল ভারসাম্য,ବଳ ସନ୍ତୁଳନ
ভারসাম্য বিন্দু,ସନ୍ତୁଳନ ବିନ୍ଦୁ |
সমতা,ସମାନତା
সমতা শ্রেণী,ସମାନତା ଶ୍ରେଣୀ
সমতা সম্পর্ক,ସମାନତା ସମ୍ପର୍କ
"সমতুল্য, সমতুল্য (v.), সমতুল্য (ed.)","ସମାନ, ସମାନ (v।), ସମାନ (ଏଡି।)"
সমতুল্য ম্যাট্রিক্স,ସମାନ ମାଟ୍ରିକ୍ସ |
সমতুল্য সেট,ସମାନ ସେଟ୍ |
প্রবণতা,ପ୍ରବୃତ୍ତି |
"ভুল, ভুল, ভুল, ভুল","ତ୍ରୁଟି, ଭୁଲ, ଭୁଲ, ଭୁଲ"
ত্রুটি বিশ্লেষণ,ତ୍ରୁଟି ବିଶ୍ଳେଷଣ |
ভুল সংকেত,ତ୍ରୁଟି କୋଡ୍
ত্রুটি সহগ,ତ୍ରୁଟି ଗୁଣବତ୍ତା
বর্গক্ষেত্র মানে ত্রুটি,ବର୍ଗ ଅର୍ଥ ତ୍ରୁଟି |
প্রথম ধরনের ত্রুটি,ପ୍ରଥମ ପ୍ରକାର ତ୍ରୁଟି |
দ্বিতীয় ধরনের ত্রুটি,ଦ୍ୱିତୀୟ ପ୍ରକାର ତ୍ରୁଟି |
পালানোর সম্ভাবনা,ସମ୍ଭାବନାରୁ ରକ୍ଷା ପାଇବା |
মুক্তিবেগ,ବେଗରୁ ରକ୍ଷା ପାଇବା |
ই. শ্মিড্টের সচলতা প্রক্রিয়া,E. Schmidt ର ମୋବାଇଲାଇଜେସନ୍ ପ୍ରକ୍ରିୟା |
বহির্মুখী,ଅତିରିକ୍ତ
"অপরিহার্য, অপরিহার্য","ଜରୁରୀ, ଜରୁରୀ |"
কার্যত অনন্য,ପ୍ରାୟତ unique ଅନନ୍ୟ |
