Assamese,Hindi
মিছা ভুল,मिथ्या त्रुटि
"১.বিনিয়োগ, ২.বিনিয়োগ পইণ্ট","1.निवेशाँक, 2. निवेश-अंक"
"1. ইছ্যু, 2. ইছ্যু নম্বৰ","1.निर्गताँक, 2. निर्गत-अंक"
"1. প্ৰতিলিপি I/O ডিভাইচ, 2. প্ৰতিলিপি ইনপুট ডিভাইচ/আউটপুট","1.प्रतिकृति आई/ ओ युक्ति, 2. प्रतिकृति निवेश युक्ति/निर्गम"
দ্ৰুত ফোৰিয়াৰ স্থানান্তৰ,द्रुत फौरिएर अन्तरण
মাৰাত্মক ভুল,घातक त्रुटि
ত্ৰুটি ধৰা পেলোৱা,दोष संसूचन
দোষ নিদান,दोष निदान
দোষ সহনশীলতা,दोष सहिष्णुता
ফেক্স,फैक्स
ফেক্স বাৰ্তা,फैक्स संदेश
f dc,एफ डी सी
লক্ষণ ধৰা পেলোৱা,लक्षण संसूचन
ফিল চকা,भरण चक्र
পুনৰ বিনিয়োগ,पुनर्निवेश
"1.যোগানকাৰী, 2.পুষ্টি, 3.ফিডাৰ","1.प्रदायक, 2.पोषक, 3.फीडर"
আনন,आनयन
ফিবোনাচি আৱিষ্কাৰ,फिबोनेकी खोज
ফিবোনাচি ক্ৰম,फिबोनेकी अनुक्रम
ফিবোনাচি ছিৰিজ,फिबोनेकी श्रेणी
ফাইবাৰ অপটিক্স,तंतु प्रकाशिकी
ফিডো ফান্দ,फिडो जाल
অঞ্চল,क्षेत्र
পঞ্চম প্ৰজন্মৰ কম্পিউটাৰ,पंचम पीढ़ी कम्प्यूटर
"1.ফাইল, 2. ফাইল","1.संचिका, 2. फािल"
ফাইল অভিগম পদ্ধতি,संचिका अभिगम विधि
ফাইল আবণ্টন টেবুল,संचिका नियतन सारणी
ফাইল সংকোচন,संचिका संपीडन
ফাইল কপি কৰা,संचिका प्रतिलिपिकरण
নথিপত্ৰ বিন্যাস,संचिका विन्यास
ফাইল মাৰ্জ কৰক,संचिका विलय
ফাইল পুনৰুদ্ধাৰ,संचिका पुन:प्राप्ति
নথিপত্ৰ সংৰক্ষণ,संचिका भंडारण
নথিপত্ৰ গঠন,संचिका संरचना
নথিপত্ৰপ্ৰণালী,संचिका तंत्र
ফাইল স্থানান্তৰ,संचिका अंतरण
নথিপত্ৰ স্থানান্তৰ প্ৰটোকল (FTP),फाील अंतरण प्रोटोकॉल (एफ टी पी)
ফিল্টাৰ,फिल्टर
শেষৰ স্থান,अंतिम स्थिति
সন্ধান,खोज
সসীম অৱস্থাৰ যন্ত্ৰ,परिमित अवस्था यंत्र
জুইৰ দেৱাল,फायर वॉल
ফাৰ্মৱেৰ,फर्मवेयर
প্ৰথমে আহক প্ৰথমে পৰিবেশন কৰক,पहले आो पहले पाो
প্ৰথম প্ৰজন্মৰ কম্পিউটাৰ,प्रथम पीढ़ी कंप्यूटर
প্ৰথম ইনপুট প্ৰথম সংখ্যা (FIFO),प्रथम निवेश प्रथम निर्गम (फीफो )
প্ৰথম ক্ৰমৰ যুক্তি,प्रथम कोटि तर्क
প্ৰথম ক্ৰমৰ নীতি,प्रथम कोटि सिद्धांत
ফিক্সড ডিভিজন,नियत विभाजन
চহী,चिन्ह
নমনীয় ডিস্ক,नम्य डिस्क
ফ্লপি ডিস্ক,फ्लॉपी डिस्क
ফ্লপি ডিস্ক ড্ৰাইভ (FDD),फ्लापी डिस्क चालन (एफ डी डी)
ফ্ল&#39; চাৰ্ট,प्रवाह संचित्र
নিয়ন্ত্ৰণ প্ৰবাহ,नियंत्रण प्रवाह
predawn,प्रधावन
ফোল্ডাৰ,फोल्डर
ফন্ট,फाँट
ফন্ট পৰিয়াল,फाँट परिवार
বাহ্যিক কি&#39;,वाह्य कुंजी
প্ৰপত্ৰ,रूप
প্ৰতীকী ভাষা,प्रतीकात्मक भाषा
প্ৰতীকী পদ্ধতি,प्रतीकात्मक विधि
"1.ফৰ্মেট, 2.ফৰ্ম","1.फॉरमैट, 2.आरूप"
অংকন কৰি থকা,आरूपण
fortron,फोरट्रॉन
"1.Fortran (এটা কম্পিউটাৰ ভাষা) প্ৰগ্ৰেম, 2.Fortran প্ৰগ্ৰেমিং","1.फोरट्रॉन (एक कंप्यूटर भाषा) प्रोग्राम, 2.फोरट्रान क्रमादेशन"
ফৰৱাৰ্ড স্লেছ,अग्रतिर्यक स्लैश
৪ৰ্থ প্ৰজন্মৰ কম্পিউটাৰ,चतुर्थ पीढ़ी कंप्यूटर
শাখা,खंड
ফ্ৰেম,फ्रेम
"1.মুক্ত নেট, 2.মুক্ত নেট","1.मुक्त नेट, 2.मुक्त जाल"
মুক্ত চফ্টৱেৰ বিশ্বাস,मुक्त सॉफ्टवेयर न्यास
বিনামূলীয়া সংৰক্ষণ,मुक्त भंडारण
ফ্ৰীৱেৰ,फ्रीवेयर
সন্মুখৰ,अग्रांत
"1.ফ্ৰন্ট পেনেল, 2.ফ্ৰন্ট পেনেল","1.अग्र पट्टिका, 2.अग्र पैनल"
"1.কাৰ্য্যসমূহ, 2. অনুষ্ঠান","1.प्रकार्य, 2. फलन"
ফাংচন কি&#39;,प्रकार्य कुंजी
ফাংচন ৰেফাৰেন্স,प्रकार्य संदर्भ
কাৰ্য্যকৰী নিৰ্ভৰশীলতা,प्रकार्यात्मक निर्भरता
কাৰ্য্য পৰীক্ষা,प्रकार्य परीक्षण
"১.অস্পষ্ট যুক্তি, ২.অস্পষ্ট যুক্তি","1.अस्पष्ट तर्क, 2.फज्जी लॉजिक"
"1.অস্পষ্ট ছেট, 2.অস্পষ্ট ছেট","1.अस्पष्ट समुच्चय, 2.फज्जी सेट"
লাভ কৰা,लब्धि
ক্ৰীড়া গছ,खेल तरू
ব্যৱধানৰ আখৰ,अंतराल संप्रतीक
আৱৰ্জনা,कचरा
জাবৰ সংগ্ৰহ,कचरा संग्रहण
জাবৰ সংগ্ৰহ,कचरा संग्रहण
Trash Inside আবর্জনা আউট (Gigo),कचरा अंदर कचरा बाहर (गीगो)
দুৱাৰ,द्वार
দুৱাৰৰ পথ (নেটৱাৰ্কৰ প্ৰসংগত),दवार पथ (नेटवर्क के संदर्भ में)
বিস্তৃত কাৰ্যসূচী,व्यापक क्रमादेश
বিস্তৃত কাৰ্যসূচী,व्यापक क्रमादेश
বহল উদ্দেশ্যৰ কম্পিউটাৰ,व्यापक उद्देश्य कंप्यूटर
সাধাৰণ উদ্দেশ্যৰ কম্পিউটাৰ,व्यापकीकृत उद्देश्य कंप्यूटर
সাধাৰণ পঞ্জীয়ন,सामान्य पंजी
সাধাৰণীকৰণ,व्यापकीकरण
সাধাৰণীকৰণ,व्यापकीकरण
বহল বস্তু ভাষা,व्यापक उद्देशीय भाषा
বহল উদ্দেশ্যৰ অপাৰেচন চিষ্টেম,व्यापक उद्देश्य संक्रिया प्रणाली
বিস্তৃত উদ্দেশ্য পঞ্জীয়ন,व्यापक उद्देश्य पंजी
ত্ৰুটি সৃষ্টি কৰা হৈছে,जनित त्रुटि
প্ৰজনন কাৰ্য্য,जनन प्रकार्य
ক্লাছ জেনেৰেল,वर्ग सामान्य
ক্লাছ ফাংচন,वर्ग प्रकार्य
সাধাৰণ শ্ৰেণীৰ নাম,सामान्य वर्गनाम
gigo,गीगो
"১.ইউনিভাৰ্চেল, ২.গ্লোবেল","1.सार्वत्रिक, 2.वैश्विक"
ইউনিভাৰ্চেল কোড,सार्वत्रिक कूट
ইউনিভাৰ্চেল লক,सार्वत्रिक ताला
"1. ইউনিভাৰ্চেল নেটৱৰ্ক, 2. ইউনিভাৰ্চেল নেটৱৰ্ক","1.सार्वत्रिक जालक्रम, 2.सार्वत्रिक नेटवर्क"
ইউনিভাৰ্চেল নেটৱৰ্ক,सार्वत्रिक जालक्रम
"1. বিশ্ব ব্যৱহাৰকাৰী, 2. ৰাজহুৱা ব্যৱহাৰকাৰী, 3. সাৰ্বজনীন ব্যৱহাৰকাৰী","1.विश्व प्रयोक्ता, 2.सार्व प्रयोक्ता, 3.सार्वत्रिक प्रयोगकर्ता"
