Marathi,Telugu
फडफड,ఫ్లాప్
फ्लॅट,ఫ్లాట్
फ्लीट,నౌకాదళం
लवचिकता,వశ్యత
उड्डाण,ఫ్లైట్
पूर आराम,వరద ఉపశమనం
मजला,అంతస్తు
प्रवाह,ప్రవాహం
चढ - उतार,హెచ్చుతగ్గులు
भ्रूणक,ఫెసిడ్
फोल्डर,ఫోల్డర్
फोलिओ,ఫోలియో
अनुसरण करा,అనుసరించండి
खालील,క్రింది
अनुयायी,అనుచరుడు
Foment,ఫోమెంట్
पाऊल टीप,ఫుట్ నోట్
सक्तीने कामगार,బలవంతపు శ్రమ
अंदाज,సూచన
अग्रगण्य निष्कर्ष,ముందస్తు తీర్మానం
परदेशी,విదేశీ
फोरमॅन,ఫోర్‌మాన్
फोरनून,మధ్యాహ్నం
दूरदृष्टी,దూరదృష్టి
अग्रलेख,ముందుమాట
जप्त,ఓడిపోండి
बनावट,నకిలీ
बनावट,ఫోర్జరీ
फॉर्म,రూపం
औपचारिक,ఫార్మల్
स्वरूप,ఫార్మాట్
माजी,మాజీ
सुत्र,ఫార్ములా
त्वरित,వెంటనే
पुढे,ముందుకు
अग्रेषित पत्र,ఫార్వార్డింగ్ లెటర్
पाया,ఫౌండేషన్
अपूर्णांक,భిన్నం
फ्रेंचायझी,ఫ్రాంచైజ్
फसवणूक,మోసం
फुकट,ఉచితం
गोठवा,ఫ్రీజ్
मालवाहतूक,సరుకు
वारंवारता,తరచుదనం
इंधन,ఇంధనం
पूर्ण-प्रमाणात,పూర్తి స్థాయిలో
कार्य,ఫంక్షన్
निधी,ఫండ్
कट्टरतावाद,ఫండమెంటలిజం
सुसज्ज,ఫర్నిష్
पुढील कारवाई,తరువాతి చర్య
फायदेशीर रोजगार,లాభదాయకమైన ఉపాధి
फायदेशीर व्यवसाय,లాభదాయకమైన వృత్తి
गेट पास,ప్రవేశ అనుమతి
राजपत्रित,గెజిట్
राजपत्रित सुट्टी,గెజిటెడ్ హాలిడే
सामान्य,జనరల్
सामान्य प्रशासन,సాధారణ పరిపాలన
सामान्य शरीर,సాధారణ శరీరం
सार्वत्रिक निवडणूक,సాధారణ ఎన్నికలు
सर्वसाधारण सभा,సాధారణ సమావేశం
सामान्य सराव,సాధారణ అభ్యాసం
सामान्य प्रक्रिया,సాధారణ విధానం
सामान्य नियम,సాధారణ నియమం
सामान्य वॉर्ड,జనరల్ వార్డ్
पिढी,తరం
अलौकिक बुद्धिमत्ता,మేధావి
खरा,నిజమైన
भेट,బహుమతి
सार,సారాంశం
जागतिक निविदा,గ్లోబల్ టెండర్
शब्दकोष,పదకోశం
ध्येय,లక్ష్యం
खाली जा,కిందికి వెళ్ళు
गोल्डन हँडशेक (= गोल्डन पॅराशूट),గోల్డెన్ హ్యాండ్‌షేక్ (= గోల్డెన్ పారాచూట్)
चांगले,మంచిది
चांगले आचरण,మంచి ప్రవర్తన
चांगला विश्वास,మంచి విశ్వాసం
चांगली कार्यालये,మంచి కార్యాలయాలు
सद्भावना,గుడ్విల్
शासन,పరిపాలన
कारभार,పాలన
शासन,ప్రభుత్వం
भारत सरकार,భారత ప్రభుత్వం
भारत सरकार चिंता,భారత ప్రభుత్వం
भारत सरकार उपक्रम,భారత ప్రభుత్వం
सरकारी प्रेस,ప్రభుత్వ ప్రెస్
सरकारी नोकर नियम आयोजित करतात,ప్రభుత్వ ఉద్యోగులు నిబంధనలు నిర్వహిస్తారు
