Assamese,Gujarati
নমনীয় ডিস্ক,લવચીક ડિસ્ક
ফ্লপি ডিস্ক,ફ્લોપી ડિસ્ક
ফ্লপি ডিস্ক ড্ৰাইভ (FDD),ફ્લોપી ડિસ્ક ડ્રાઇવ (FDD)
ফ্ল&#39; চাৰ্ট,ફ્લો ચાર્ટ
নিয়ন্ত্ৰণ প্ৰবাহ,નિયંત્રણ પ્રવાહ
predawn,વહેલી સવાર
ফোল্ডাৰ,ફોલ્ડર
ফন্ট,ફોન્ટ
ফন্ট পৰিয়াল,ફોન્ટ કુટુંબ
বাহ্যিক কি&#39;,બાહ્ય કી
প্ৰপত্ৰ,ફોર્મ
প্ৰতীকী ভাষা,સાંકેતિક ભાષા
প্ৰতীকী পদ্ধতি,પ્રતીકાત્મક પદ્ધતિ
"1.ফৰ্মেট, 2.ফৰ্ম","1.ફોર્મેટ, 2.ફોર્મ"
অংকন কৰি থকা,ચિત્ર
fortron,ફોર્ટન
"1.Fortran (এটা কম্পিউটাৰ ভাষা) প্ৰগ্ৰেম, 2.Fortran প্ৰগ্ৰেমিং","1.ફોર્ટ્રાન (કોમ્પ્યુટર ભાષા) પ્રોગ્રામ, 2.ફોર્ટ્રાન પ્રોગ્રામિંગ"
ফৰৱাৰ্ড স্লেছ,ફોરવર્ડ સ્લેશ
৪ৰ্থ প্ৰজন্মৰ কম্পিউটাৰ,4થી પેઢીના કમ્પ્યુટર
শাখা,વિભાગ
ফ্ৰেম,ફ્રેમ
"1.মুক্ত নেট, 2.মুক্ত নেট","1.ફ્રી નેટ, 2.ફ્રી નેટ"
মুক্ত চফ্টৱেৰ বিশ্বাস,મફત સોફ્ટવેર ટ્રસ્ટ
বিনামূলীয়া সংৰক্ষণ,મફત સંગ્રહ
ফ্ৰীৱেৰ,ફ્રીવેર
সন্মুখৰ,આગળ
"1.ফ্ৰন্ট পেনেল, 2.ফ্ৰন্ট পেনেল","1.ફ્રન્ટ પેનલ, 2.ફ્રન્ટ પેનલ"
"1.কাৰ্য্যসমূহ, 2. অনুষ্ঠান","1.કાર્યો, 2. કાર્ય"
ফাংচন কি&#39;,કાર્ય કી
ফাংচন ৰেফাৰেন্স,કાર્ય સંદર્ભ
কাৰ্য্যকৰী নিৰ্ভৰশীলতা,કાર્યાત્મક નિર્ભરતા
কাৰ্য্য পৰীক্ষা,કાર્ય પરીક્ષણ
"১.অস্পষ্ট যুক্তি, ২.অস্পষ্ট যুক্তি","1.અસ્પષ્ટ તર્ક, 2.અસ્પષ્ટ તર્ક"
"1.অস্পষ্ট ছেট, 2.অস্পষ্ট ছেট","1.ફઝી સેટ, 2.ફઝી સેટ"
লাভ কৰা,લાભ
ক্ৰীড়া গছ,રમતગમતનું વૃક્ષ
ব্যৱধানৰ আখৰ,અંતરાલ પાત્ર
আৱৰ্জনা,કચરો
জাবৰ সংগ্ৰহ,કચરો સંગ્રહ
জাবৰ সংগ্ৰহ,કચરો સંગ્રહ
Trash Inside আবর্জনা আউট (Gigo),ટ્રૅશ ઇનસાઇડ ટ્રૅશ આઉટ (ગીગો)
দুৱাৰ,દરવાજો
দুৱাৰৰ পথ (নেটৱাৰ্কৰ প্ৰসংগত),ડોર પાથ (નેટવર્કના સંદર્ભમાં)
বিস্তৃত কাৰ্যসূচী,વ્યાપક કાર્યક્રમ
বিস্তৃত কাৰ্যসূচী,વ્યાપક કાર્યક્રમ
বহল উদ্দেশ্যৰ কম্পিউটাৰ,વ્યાપક હેતુ કમ્પ્યુટર
সাধাৰণ উদ্দেশ্যৰ কম্পিউটাৰ,સામાન્ય હેતુ કમ્પ્યુટર
সাধাৰণ পঞ্জীয়ন,સામાન્ય રજીસ્ટર
সাধাৰণীকৰণ,સામાન્યીકરણ
সাধাৰণীকৰণ,સામાન્યીકરણ
বহল বস্তু ভাষা,વ્યાપક પદાર્થ ભાષા
বহল উদ্দেশ্যৰ অপাৰেচন চিষ্টেম,વ્યાપક હેતુ ઓપરેશન સિસ્ટમ
বিস্তৃত উদ্দেশ্য পঞ্জীয়ন,વ્યાપક હેતુ રજીસ્ટર
ত্ৰুটি সৃষ্টি কৰা হৈছে,ભૂલ જનરેટ
প্ৰজনন কাৰ্য্য,પ્રજનન કાર્ય
ক্লাছ জেনেৰেল,વર્ગ સામાન્ય
ক্লাছ ফাংচন,વર્ગ કાર્ય
সাধাৰণ শ্ৰেণীৰ নাম,સામાન્ય વર્ગનું નામ
gigo,ગીગો
"১.ইউনিভাৰ্চেল, ২.গ্লোবেল","1. યુનિવર્સલ, 2. વૈશ્વિક"
ইউনিভাৰ্চেল কোড,સાર્વત્રિક કોડ
ইউনিভাৰ্চেল লক,સાર્વત્રિક લોક
"1. ইউনিভাৰ্চেল নেটৱৰ্ক, 2. ইউনিভাৰ্চেল নেটৱৰ্ক","1. યુનિવર્સલ નેટવર્ક, 2. યુનિવર્સલ નેટવર્ક"
ইউনিভাৰ্চেল নেটৱৰ্ক,સાર્વત્રિક નેટવર્ક
"1. বিশ্ব ব্যৱহাৰকাৰী, 2. ৰাজহুৱা ব্যৱহাৰকাৰী, 3. সাৰ্বজনীন ব্যৱহাৰকাৰী","1. વિશ્વ વપરાશકર્તા, 2. જાહેર વપરાશકર્તા, 3. સાર્વત્રિક વપરાશકર્તા"
গোলকীয় চলকসমূহ,વૈશ્વિક ચલો
"১.গোলকীকৰণ, ২.গোলকীকৰণ","1.વૈશ્વિકીકરણ, 2.વૈશ્વિકીકરણ"
Gopher (এটা নেটৱাৰ্কত এটা প্ৰটোকল),ગોફર (નેટવર્કમાં પ્રોટોકોલ)
gopher ৰিচেপ্টৰ,ગોફર રીસેપ્ટર
"1. gopher চাৰ্ভাৰ, 2. gopher চাৰ্ভাৰ","1. ગોફર સર્વર, 2. ગોફર સર્વર"
gopher চাইট,ગોફર સાઇટ
gopher স্থান,ગોફર જગ્યા
আকৰ্ষণীয় অৱক্ষয়,આકર્ષક અધોગતિ
ব্যাকৰণ পৰিৱৰ্তক,વ્યાકરણ સુધારક
ব্যাকৰণ hottie বহিৰ্মুখীতা,વ્યાકરણ હોટી બહિર્મુખતા
"1.মুঠ মুঠ, 2.মহান মুঠ, 3.মুঠ মুঠ","1.કુલ કુલ, 2.મહાન કુલ, 3.કુલ કુલ"
"১.গ্ৰাফ, ২.গ্ৰাফ","1.ગ્રાફ, 2.ગ્રાફ"
"১.গ্ৰাফ সংকেত, ২.গ্ৰাফ সংকেত","1.ગ્રાફ નોટેશન, 2.ગ્રાફ નોટેશન"
"১.গ্ৰাফিক আখৰ, ২.গ্ৰাফিক আখৰ","1. ગ્રાફિક અક્ષરો, 2. ગ્રાફિકલ અક્ષરો"
"১.গ্ৰাফিক নিয়ন্ত্ৰক, ২.গ্ৰাফিক নিয়ন্ত্ৰক","1. ગ્રાફિકલ કંટ્રોલર, 2. ગ્રાફિકલ કંટ્રોલર"
"1. চিত্ৰাঙ্কিত তথ্যৰ গঠন, 2. চিত্ৰাংকিত তথ্যৰ গঠন","1. ગ્રાફિકલ ડેટા સ્ટ્રક્ચર, 2. ગ્રાફિકલ ડેટા સ્ટ્રક્ચર"
"1. গ্ৰাফিক প্ৰদৰ্শন প্ৰগ্ৰেম, 2. গ্ৰাফিক প্ৰদৰ্শন প্ৰগ্ৰেম","1. ગ્રાફિક ડિસ્પ્લે પ્રોગ્રામ, 2. ગ્રાફિકલ ડિસ્પ્લે પ્રોગ્રામ"
"1.গ্ৰাফিক প্ৰদৰ্শন ৰিজ&#39;লিউচন, 2.গ্ৰাফিক প্ৰদৰ্শন","1.ગ્રાફિકલ ડિસ્પ્લે રિઝોલ્યુશન, 2.ગ્રાફિક ડિસ્પ્લે"
"১.গ্ৰাফিক ভাষা, ২.গ্ৰাফিক ভাষা","1. ગ્રાફિકલ ભાષા, 2. ગ્રાફિકલ ભાષા"
"১.গ্ৰাফিক ভাষা, ২.গ্ৰাফিক ভাষা","1. ગ્રાફિક ભાષા, 2. ગ્રાફિકલ ભાષા"
"১.গ্ৰাফিক প্লেট, ২.গ্ৰাফিক প্লেট","1. ગ્રાફિકલ પ્લેટ, 2. ગ્રાફિકલ પ્લેટ"
"1.গ্ৰাফিক এনিমেচন, 2.গ্ৰাফিক এনিমেচন","1.ગ્રાફિક એનિમેશન, 2.ગ્રાફિક એનિમેશન"
গ্ৰাফিক স্থানান্তৰ বিন্যাস (GIF),ગ્રાફિક ટ્રાન્સફર ફોર્મેટ (GIF)
"1.গ্ৰাফিক ব্যৱহাৰকাৰী আন্তঃপৃষ্ঠ (GUI), 2.গ্ৰাফিক ব্যৱহাৰকাৰী আন্তঃপৃষ্ঠ","1.ગ્રાફિક યુઝર ઈન્ટરફેસ (GUI), 2.ગ્રાફિક યુઝર ઈન્ટરફેસ"
"১.গ্ৰাফিক্স, ২.গ্ৰাফিক্স","1.ગ્રાફિક્સ, 2.ગ્રાફિક્સ"
"১.গ্ৰাফিক্স প্ৰয়োগ, ২.গ্ৰাফিক প্ৰয়োগ","1.ગ્રાફિક્સ એપ્લિકેશન, 2.ગ્રાફિકલ એપ્લિકેશન"
"1.গ্ৰাফিক্স কাৰ্চাৰ, 2.গ্ৰাফিক কাৰ্চাৰ","1.ગ્રાફિક્સ કર્સર, 2.ગ્રાફિકલ કર્સર"
"1.গ্ৰাফিক্স মোড, 2.গ্ৰাফিক মোড","1.ગ્રાફિક્સ મોડ, 2.ગ્રાફિક મોડ"
"1.গ্ৰাফিক্স পেকেজ, 2.গ্ৰাফিক্স পেকেজ","1.ગ્રાફિક્સ પેકેજ, 2.ગ્રાફિકલ પેકેજ"
"1.গ্ৰাফিক্স চফ্টৱেৰ, 2.গ্ৰাফিক্স চফ্টৱেৰ","1.ગ્રાફિક્સ સોફ્ટવેર, 2.ગ્રાફિક્સ સોફ્ટવેર"
"1.গ্ৰাফিক্স চফ্টৱেৰ, 2.গ্ৰাফিক্স চফ্টৱেৰ","1.ગ્રાફિક્સ સોફ્ટવેર, 2.ગ્રાફિક્સ સોફ્ટવેર"
"1.গ্ৰাফিক্স চফ্টৱেৰ পেকেজ, 2.গ্ৰাফিক চফ্টৱেৰ পেকেজ","1.ગ્રાફિક્સ સોફ્ટવેર પેકેજ, 2.ગ્રાફિકલ સોફ્ટવેર પેકેજ"
ধূসৰ স্কেল,ગ્રે સ્કેલ
"১/ লোভী পদ্ধতি, ২/ লোভী পদ্ধতি","1. લોભી પદ્ધતિ, 2. લોભી પદ્ધતિ"
আঙুৰ,દ્રાક્ષ
গ্ৰিড,ગ્રીડ
গ্ৰীড চাৰ্ট,ગ્રીડ ચાર્ટ
গ্ৰীড গণনা,ગ્રીડ ગણતરી
গ্ৰীড মডুলেচন,ગ્રીડ મોડ્યુલેશન
মাটিৰ তৰংগ,જમીન તરંગ
গোট,જૂથ
গোটৰ ঠিকনা,જૂથ સરનામું
গ্ৰুপ ক&#39;ড,જૂથ કોડ
গোটৰ যোগাযোগ,જૂથ સંચાર
গোটৰ যোগাযোগ,જૂથ સંચાર
"১.গোট পৰিচয়, ২.গোট পৰিচয়","1.જૂથ ઓળખ, 2.જૂથ ઓળખ"
গোটৰ নাম,જૂથનું નામ
গ্ৰুপৱেৰ,ગ્રુપવેર
বৃদ্ধি,વૃદ્ધિ
"১.ৰক্ষক, ২.ৰক্ষক","1.ગાર્ડ, 2.ગાર્ડ"
নিৰ্দেশিত মাধ্যম,માર્ગદર્શિત મીડિયા
গুনজিপ,ગનઝિપ
ডিকোড কৰক,ડીકોડ
ডিকোডাৰ,ડીકોડર
ডিকোডাৰ অভিধান,ડિસિફરમેન્ટ શબ્દકોશ
হাফ এডাৰ,અડધા ઉમેરનાર
আধা দলং,અડધો પુલ
হাফ ডুপ্লেক্স,અર્ધ દ્વિગુણિત
হাফ ডুপ্লেক্স লাইন,હાફ ડુપ્લેક્સ લાઇન
হাফ ডুপ্লেক্স মোড,હાફ ડુપ્લેક્સ મોડ
আধা তীব্ৰতা,અડધી તીવ્રતા
ছেমি ৰাউটাৰ,અર્ધ રાઉટર
অৰ্ধ-বিভাগীয়,અર્ધ-વિભાગીય
হাফ ইমেজ,અડધી છબી
আধা শব্দ,અડધો શબ્દ
হেমিল্টনিয়ান চক্ৰ,હેમિલ્ટોનિયન ચક્ર
