Telugu,Tamil
మైక్రోస్పోరింగియం,மைக்ரோஸ்போரங்கியம்
మైక్రోస్పోర్ సంస్కృతి,மைக்ரோஸ்போர் கலாச்சாரம்
మైక్రోస్పోర్ మదర్ సెల్,மைக்ரோஸ்போர் தாய் செல்
మైక్రోస్పోర్,மைக்ரோஸ்போர்
మైక్రోటోమ్,மைக்ரோடோம்
మైక్రోటోపోగ్రఫీ,மைக்ரோடோபோகிராபி
మిడ్-సీజన్ దిద్దుబాటు,நடுப்பகுதி திருத்தம்
వలస,இடம்பெயர்வு
పాలు ధాన్యం దశ,பால் தானிய நிலை
మిల్లెపెడ్,மில்லோபீட்
మిల్లట్లు,தினை
మిల్లింగ్ రికవరీ,அரைக்கும் மீட்பு
మిల్లింగ్,அரைத்தல்
ఖనిజ పోషణ,கனிம ஊட்டச்சத்து
ఖనిజ నేల,கனிம மண்
ఖనిజీకరణ,கனிமமயமாக்கல்
ఖనిజాలు,தாதுக்கள்
కనిష్ట థర్మామీటర్,குறைந்தபட்ச வெப்பமானி
కనీస పండించడం,குறைந்தபட்ச உழவு
చిన్న పంటలు,சிறிய பயிர்கள்
మియోటిక్ ఇండెక్స్,மியோடிக் இன்டெக்ஸ்
మిస్సెన్స్ మ్యుటేషన్,மாயை பிறழ்வு
పొగమంచు నీటిపారుదల,மூடுபனி நீர்ப்பாசனம்
పొగమంచు,மூடுபனி
మైటోకాండ్రియా,மைட்டோகாண்ட்ரியா
మైటోసిస్,மைட்டோசிஸ்
మిత్చెర్లిచ్ యొక్క చట్టం,மிட்செர்லிச்சின் சட்டம்
మిశ్రమ పంట,கலப்பு பயிர்
మిశ్రమ వ్యవసాయం,கலப்பு விவசாயம்
మిశ్రమ ఎరువులు,கலப்பு உரம்
మిశ్రమ మేత,கலப்பு மேய்ச்சல்
మిశ్రమ స్వార్డ్,கலப்பு ஸ்வார்ட்
మోడల్,மாதிரி
మోడలింగ్,மாடலிங்
సవరించిన వాతావరణ ప్యాకేజింగ్,மாற்றியமைக்கப்பட்ட வளிமண்டல பேக்கேஜிங்
తేమ లభ్యత సూచిక,ஈரப்பதம் கிடைக்கும் அட்டவணை
తేమ లోటు సూచిక,ஈரப்பதம் பற்றாக்குறை அட்டவணை
తేమ సమానమైనది,ஈரப்பதம் சமம்
తేమ పాలన,ஈரப்பதம் ஆட்சி
తేమ విడుదల కర్వ్,ஈரப்பதம் வெளியீட்டு வளைவு
తేమ నిలుపుదల,ஈரப்பதம் தக்கவைத்தல்
తేమ ఒత్తిడి,ஈரப்பதம் மன அழுத்தம்
తేమ ఉద్రిక్తత,ஈரப்பதம் பதற்றம்
తేమ,ஈரப்பதம்
మోలార్ ద్రావణం,மோலார் தீர்வு
మొలాసిస్,மோலாஸ்கள்
మోల్ డ్రైనేజ్,மோல் வடிகால்
అణు జీవశాస్త్రం,மூலக்கூறு உயிரியல்
పరమాణు పెంపకం,மூலக்கூறு இனப்பெருக்கம்
మాలిక్యులర్ హైబ్రిడైజేషన్,மூலக்கூறு கலப்பின
మొలస్సిసైడ్,Mollusciced
ద్రవ్య అడ్వాంటేజ్ సూచిక (MAI),நாணய நன்மை அட்டவணை (MAI)
మోనోక్లోనల్ యాంటీబాడీ,மோனோக்ளோனல் ஆன்டிபாடி
మోనోకోటిలెడాన్స్,மோனோகோட்டிலிடன்கள்
మోటుకలు,மோனோக்ரோப் (ஒற்றை வளர்ப்பு)
మోనోసియస్,மோனோசியஸ்
మోనోజెనిసిస్,மோனோஜெனெஸிஸ்
మోనోహైబ్రిడ్,மோனோஹைப்ரிட்
మోనోజైగోటిక్,மோனோசைகோடிக்
రుతుపవనాలు,மழைக்காலம்
మోంట్మోరిల్లోనైట్,மான்ட்மொரில்லோனைட்
మూర్,மூர்
మోర్,மோர்
మోర్గాన్ యూనిట్,மோர்கன் பிரிவு
మోర్ఫోజెనిసిస్,மார்போஜெனெஸிஸ்
పదనిర్మాణ అనుసరణ,உருவவியல் தழுவல்
పదనిర్మాణ శాస్త్రం,உருவவியல்
తాకట్టు,அடமானம்
మోటిల్,மோட்டில்
మోట్లింగ్,மோட்லிங்
అచ్చు,அச்சு
మౌల్టింగ్,Moulding
మట్టిదిబ్బ సంస్కృతి,மவுண்ட் கலாச்சாரம்
మట్టిదిబ్బ పొరలు,மவுண்ட் அடுக்கு
మొవర్,அறுக்கும்
మొవింగ్,வெட்டுதல்
శ్లేష్మం,மியூசிலேஜ்
చెత్త నేల,மண் மண்
మడ్డీ,சேற்று
మఫిల్,மஃபிள்
రక్షక కవచం వ్యవసాయం,தழைக்கூளம் விவசாயம்
రక్షక కవచం పండించడం,தழைக்கூளம் உழவு
రక్షక కవచం,தழைக்கூளம்
మల్చింగ్,தழைக்கூளம்
ముల్,மல்
బహుళ అంతస్తుల పంట,பல மாடி பயிர்
బహుళ సహసంబంధం,பல தொடர்பு
