Telugu,Hindi
డాకెట్,डॉकेट
వైద్యుడు,"डॉक्टर, चिकित्सक"
పత్రం,"दस्तावेज़, प्रलेख"
డాక్యుమెంటరీ సాక్ష్యం,दस्तावेजी साक्ष्य
డాక్యుమెంటేషన్,"प्रलेखीकरण, प्रलेखन"
నివాసం,अधिवास
నివాస ధృవీకరణ పత్రం,अधिवास प्रमाणपत्र
ఆధిపత్యం,"प्रभावी, प्रबल, प्रधान"
విరాళం,"दान, संदान, चंदा"
డోసియర్,"डोसियर, खरीता"
సందేహాస్పదంగా,संदिग्ध
డోవ్ టైలింగ్,क्रमवेशन
డౌన్ గ్రేడ్,अवनयन
ముసాయిదా,"दस्ता, टुकड़ी, ड्राफ्ट, प्रारूप, मसौदा"
ముసాయిదా ప్రత్యుత్తరం,उत्‍तर का मसौदा
తీవ్రమైన కొలత,कठोर उपाय
డ్రా,"आहरण, निकालना, काटना, चैक लिखना"
డ్రాయర్,"चेक काटने वाला, लेखीवाल, आहरणकर्ता, दराज"
డ్రాయింగ్,"ड्राइंग, रेखाचित्र, आहरण"
కరువు,"अनावृष्‍टि, सूखा"
పొడి ప్రమోషన్,निर्लाभ पदोन्नति
ద్వంద్వ ఛార్జ్,"दोहरा प्रभार, दोहरा कार्यभार"
ద్వంద్వ పౌరసత్వం,दोहरी नागरिकता
గడువు,"देय, प्राप्य, नियत"
తగిన శ్రద్ధ,सम्यक् तत्परता
బకాయిలు,देय राशि
సరిగా,"विधिवत, यथाविधि"
నకిలీ,"दूसरी प्रति, अनुलिपि"
వ్యవధి,"अवधि, मियाद"
డ్యూరెస్,दबाव
విధి,"ड्यूटी, कर्तव्य, कार्य, काम, शुल्क"
విధి భత్యం,ड्यूटी भत्‍ता
డ్యూటీ చార్ట్,ड्यूटी चार्ट
డ్యూటీ సెలవు,इतर कार्यार्थ छुट्टी
డ్యూటీ రూమ్,ड्यूटी कक्ष
డైయింగ్ డిక్లరేషన్,मृत्युकालिक कथन
డైనమిక్స్,गतिकी
కేటాయింపు,उद्‌दिष्‍ट करना
సంపాదించిన సెలవు,अर्जित छुट्टी
ఆదాయాలు,"अर्जन, कमाई"
పర్యావరణ అనుకూలమైనది,पर्यावरण-अनुकूल
ఎకాలజీ,पारिस्थितिकी
ఆర్థిక,"आर्थिक, अर्थशास्त्रीय"
ఆర్థిక దోపిడీ,"आर्थिक शोषण, आर्थिक संदोहन"
ఆర్థిక వ్యవస్థ,अर्थव्यवस्था
ఎకానమీ తరగతి,किफ़ायती श्रेणी
ఎడిటింగ్,संपादन
ఎడిషన్,संस्करण
సంపాదకీయం,सम्पादकीय
చదువు,शिक्षा
విద్యా వృత్తి,शैक्षिक कैरियर
ఎడ్యుకేషనల్ ఇన్స్టిట్యూట్,"शैक्षिक संस्थान, शिक्षा संस्थान"
