Telugu,Tamil
ఫిల్టర్,வடிகட்டி
ఫిల్టర్ చౌక్,வடிகட்டி மூச்சுத்திணறல்
ఫిల్టర్ సర్క్యూట్,வடிகட்டி சுற்று
ఫిల్టరింగ్,வடிகட்டுதல்
చక్కటి ట్యూనింగ్ నియంత్రణ,சிறந்த ட்யூனிங் கட்டுப்பாடு
పరిమిత క్షేత్రం,வரையறுக்கப்பட்ட புலம்
ఫైర్ వాల్,தீ சுவர்
ఫైర్‌ఫాక్స్,பயர்பாக்ஸ்
ఫైరింగ్ కోణం,துப்பாக்கி சூடு கோணம்
ఫర్మ్‌వేర్,ஃபார்ம்வேர்
ఫిట్టింగులు,பொருத்துதல்கள்
స్థిర పాయింట్ చార్ట్,நிலையான புள்ளி விளக்கப்படம்
స్థిర పాయింట్ అంశం,நிலையான புள்ளி உருப்படி
ఫ్లాష్,ஃபிளாஷ்
ఫ్లాట్,தட்டையானது
ఫ్లికర్,ஃப்ளிக்கர்
ఫ్లిప్ ఫ్లాప్,ஃபிளிப் ஃப்ளாப்
ఫ్లోట్ వాల్వ్,மிதவை வால்வு
తేలియాడే,மிதக்கும்
ఫ్లోటింగ్ బ్యాటరీ,மிதக்கும் பேட்டரி
ఫ్లోటింగ్ పాయింట్,மிதவைப்புள்ளி
ఫ్లోటింగ్ పోర్ట్,மிதக்கும் துறைமுகம்
అతి ప్రకాశవంతమైన దీపం,ஒளி வெள்ளம்
వరద లైటింగ్,வெள்ள விளக்குகள்
అంతస్తు,தரை
ఫ్లాపీ,நெகிழ்
ఫ్లో చార్ట్,ஓட்ட விளக்கப்படம்
హెచ్చుతగ్గులు,ஏற்ற இறக்கம்
ద్రవం,திரவம்
ఫ్లూరోసెంట్ దీపం,ஃப்ளோரசன்ட் விளக்கு
ఫ్లోరోసెంట్ ట్యూబ్,ஃப்ளோரசன்ட் குழாய்
అల్లాడు,படபடப்பு
ఫ్లక్స్,ஃப்ளக்ஸ்
ఫ్లక్స్ అనుసంధానం,ஃப்ளக்ஸ் இணைப்பு
FM నెట్‌వర్క్,எஃப்எம் நெட்வொர்க்
FM టవర్,எஃப்.எம் கோபுரம்
దృష్టి,கவனம் செலுத்துங்கள்
ఫోకస్ కంట్రోల్,கவனம் கட்டுப்பாடு
ఫోకస్,கவனம் செலுத்துகிறது
ఫోకస్ చేసే అయస్కాంతం,கவனம் செலுத்தும் காந்தம்
పొగమంచు,மூடுபனி
రేకు,படலம்
తిరిగి భాగాల్లో,பின்பக்கம் மடி
ముడుచుకున్న ద్విధ్రువం,மடிந்த இருமுனை
ఫోల్డర్,கோப்புறை
ఫుటేజ్,காட்சிகள்
ఫుటరు,அடிக்குறிப்பு
బలవంతపు డోలనం,கட்டாய ஊசலாட்டம்
బలవంతపు వెంటిలేషన్,கட்டாய காற்றோட்டம்
బలవంతపు వైబ్రేషన్,கட்டாய அதிர்வு
ఫోర్జ్,ஃபார்ஜ்
ఫార్మాట్,வடிவம்
ఫార్మాట్ షిఫ్టింగ్,வடிவம் மாற்றும்
ఫార్మాట్ ట్యూన్లు,வடிவமைப்பு தாளங்கள்
ఫార్మాటింగ్,வடிவமைப்பு
ఫార్వర్డ్ బయాస్,முன்னோக்கி சார்பு
ఫార్వర్డ్ బయాస్డ్,முன்னோக்கி பக்கச்சார்பானது
ఫార్వర్డ్ కరెంట్,முன்னோக்கி மின்னோட்டம்
ఫార్వర్డ్ డైరెక్షన్,முன்னோக்கி திசை
ఫార్వర్డ్ రెసిస్టెన్స్,முன்னோக்கி எதிர்ப்பு
ఫోరియర్ ట్రాన్స్ఫార్మ్,ஃபோரியர் உருமாற்றம்
ఫ్రాక్టల్,பின்னல்
ఫ్రాగ్మెంటేషన్,துண்டாக்கும்
ఫ్రేమ్,சட்டகம்
ఫ్రేమ్ ఫార్మాటింగ్,பிரேம் வடிவமைப்பு
ఫ్రేమ్ సింక్రోనిజర్,பிரேம் ஒத்திசைவு
ఫ్రేమింగ్,ஃப்ரேமிங்
ఉచిత ఎలక్ట్రాన్,இலவச எலக்ட்ரான்
ఖాళీ స్థల నష్టం,இலவச இட இழப்பு
ఖాళీ స్థలం మార్గం నష్టం,இலவச விண்வெளி பாதை இழப்பு
తరచుదనం,அதிர்வெண்
ఫ్రీక్వెన్సీ కేటాయింపు,அதிர்வெண் ஒதுக்கீடு
ఫ్రీక్వెన్సీ ఛేంజర్,அதிர்வெண் மாற்றி
తరంగ స్థాయి మార్పిని,அதிர்வெண் மாற்றி
ఫ్రీక్వెన్సీ కౌంటర్,அதிர்வெண் கவுண்டர்
