English,Assamese
undefined record,অসংজ্ঞায়িত ৰেকৰ্ড
Undelete,বিলুপ্তি
Underscore,"1. জোৰ-জবৰদস্তি, 2. সমন্বয়ক, 3, সমন্বয়ক"
Undirected,অনিৰ্দিষ্ট কৰা হৈছে
undirected graph,"১.অনিৰ্দিষ্ট গ্ৰাফ, ২.অনিৰ্দিষ্ট গ্ৰাফ"
undirectional service time,একে দিশৰ সেৱাৰ সময়
Undo,বাতিল কৰক
unformatted disk,"1.অফৰ্মেট কৰা ডিস্ক, 2.অফৰ্মেট কৰা ডিস্ক"
Unicasting,মেপিং
Unicode,"১.ইউনিকোড, ২.একক ক&#39;ড"
unidirected tree,অনিৰ্দিষ্ট গছ
uniform resource locator (URL),সমান সম্পদ অৱস্থান মূল্যায়ক (YRL)
Uniprocessing,এটা প্ৰচেছিং
Unique,অনন্য
unishielded twisted pair (UTP),অৰক্ষাহীন টুইষ্টেড ডাবলছ (UTP)
Unit,"১.ইউনিট, ২. সত্তা"
unit address,ইউনিটৰ ঠিকনা
unit interval,একক ব্যৱধান
unit testing,ইউনিট পৰীক্ষা
unitary code,ইউনিট ক&#39;ড
Uniterm,এটা পোষ্ট
universal asynchronous receiver/transmitter (UART),ইউনিভাৰ্চেল এছিংক্ৰ&#39;নাছ ৰিচিভাৰ/প্ৰেৰক (UART)
universal flip flop,ইউনিভাৰ্চেল ফ্লিপ-ফ্লপ
universal set,সাধাৰণ গোট
universtal character set,সাৰ্বজনীন চৰিত্ৰৰ গোট
Unix,ইউনিক্স
Unlock,বিপাশা
unprotected field,অসংৰক্ষিত অঞ্চল
unprotected file,অসংৰক্ষিত ফাইল (ফাইল)
Unreachable,অপ্ৰৱেশযোগ্য
Unshade,অনাদৃত
Unshielded,অসংৰক্ষিত
unsuccessful call,বিফল কল
Untar,untar
update anomalies,অসামঞ্জস্যতাসমূহ আপডেট কৰক
updated file,আপডেট কৰা ফাইল
Updating,নবীকৰণ
Upgrade,বিকশিত কৰা
Upgrade,বিকশিত কৰা
Uplink,আপলিংক
Uploading,উচ্চ বোজা
upper memory area,ওভাৰহেড মেমৰি এৰিয়া
Upstream,"1. প্ৰতি প্ৰবাহত, 2. বিৰূপ"
Uptime,অভাৰটাইম
Upward,"১.উপৰ, ২.উপৰ, ৩.উপৰলৈ"
Usenet,"১.ইউজনেট, ২.ব্যৱহাৰ"
User,"১.নেট ব্যৱহাৰকাৰী, ২.ব্যৱহাৰকাৰী"
user agent,ব্যৱহাৰকাৰী এজেন্ট
user authentication,ব্যৱহাৰকাৰী প্ৰমাণীকৰণ
user datagram protocol (UDP),ব্যৱহাৰকাৰী তথ্য পৰ্যবেক্ষণ প্ৰটোকল (UDP)
user friendly,ব্যৱহাৰকাৰী অনুকূল
user identification,ব্যৱহাৰকাৰী পৰিচয়
user identity (UID),ব্যৱহাৰকাৰী পৰিচয় (UID)
user interface,ব্যৱহাৰকাৰী আন্তঃপৃষ্ঠ
user name,ব্যৱহাৰকাৰীৰ নাম
user profile,"1. ব্যৱহাৰকাৰী আলেখ্যন, 2. ব্যৱহাৰকাৰী আলেখ্যন"
Utility,কামৰ বস্তু
utility software,ইউটিলিটি চফ্টৱেৰ
Valid,"১.বৈধ, ২.বৈধ"
Validation,"১বৈধকৰণ, ২.বৈধকৰণ"
validation protocols,বৈধকৰণ প্ৰটোকল
validation testing,বৈধকৰণ পৰীক্ষা
validity check,"১.বৈধতা পৰীক্ষা, ২.বৈধতা পৰীক্ষা"
value added network (VAN),মূল্যৱান নেটৱাৰ্ক (VAN)
value added reseller (VAR),মূল্যৱান পুনৰ বিক্ৰেতা (VAR)
vanishing point,মিছিং পইণ্ট
Vapourware,"১.বাষ্পৰ সামগ্ৰী, ২. ভাপ পাত্ৰ"
Variable,ভ্যাৰিয়েন্স
variable address,ভেৰিয়েবল ঠিকনা
variable bit rate,ভেৰিয়েবল বিট হাৰ
variable field length,ভেৰিয়েবল ক্ষেত্ৰৰ দৈৰ্ঘ্য
variable length code,"1.ভেৰিয়েবল লেংথ ক&#39;ড, 2.ভেৰিয়েবল লেংথ ক&#39;ড"
variable name,"১.চলকৰ নাম, ২.চলকৰ নাম, ৩.চলকৰ নাম"
Variale,"1. চলক, 2. লৰৃ - চৰ হৈ থকা"
Vector,ভেক্টৰ
vector grapdhics,"1.ভেক্টৰ গ্রাফিক্স, 2.ভেক্টৰ গ্রাফিক্স"
vector precessing,ভেক্টৰ প্ৰচেছিং
vectored interrupts,ভেক্টৰাইজড ইন্টাৰপ্ৰট
venn diagram,ভেন ডায়াগ্ৰাম
verification & validation (V&V),পৰীক্ষণ আৰু বৈধকৰণ (V&amp;V)
version control,ৰূপান্তৰ নিয়ন্ত্ৰণ
version number,"1.ৰূপান্তৰ সংখ্যা, 2.ৰূপান্তৰ সংখ্যা"
Vertex,শীৰ্ষ
vertical processor,উলম্ব প্ৰচেছৰ
very large scale integration (VLSI ),চৰম সংহতি (VLSI)
very long instruction word (VLIW),অতি দীঘল নিৰ্দেশনা শব্দ (VLIW)
VHDL,ভি এইচ ডি এল
video camera,ভিডিঅ&#39; কেমেৰা
video conferencing,ভিডিঅ&#39; টেলিকনফাৰেন্স
video display terminal,ভিডিঅ&#39; প্ৰদৰ্শন টাৰ্মিনেল
video display unit,"1.ভিডিঅ&#39; প্ৰদৰ্শন ইউনিট, 2.ভিডিঅ&#39; প্ৰদৰ্শন ইউনিট"
video game,ভিডিঅ&#39; গেম
video graphic adaptor (VGA),ভিডিঅ&#39; গ্রাফিক এৰে (VGA)
video graphics adapter (VGA),ভিডিঅ&#39; গ্রাফিক্স এৰে (VGA)
video server,ভিডিঅ&#39; চাৰ্ভাৰ
View,দৃষ্টি
view port,ভিজুৱেল এপাৰচাৰ
Viewport,দৃশ্যমান দুৱাৰ
virtual circuit,ভাৰ্চুৱেল চাৰ্কিট
virtual function,ভাৰ্চুৱেল ফাংচন
virtual memory,ভাৰ্চুৱেল মেমৰি
virtual private network,ভাৰ্চুৱেল ব্যক্তিগত নে&#39;টৱৰ্ক
virtual reality,ভাৰ্চুৱেল ৰিয়েলিটি
virtual reality,"১.ভাৰ্চুৱেল ৰিয়েলিটি, ২.ভাৰ্চুৱেল ৰিয়েলিটি"
virtual reality markup language,ভাৰ্চুৱেল মাৰ্কাৰ বাস্তৱ ভাষা
virtual reality markup language (VRML),ভাৰ্চুৱেল ৰিয়েলিটি মাৰ্কআপ ভাষা (VRML)
virtual storage access method,ভাৰ্চুৱেল সংৰক্ষণ অভিগম পদ্ধতি
virtual storage management,ভাৰ্চুৱেল সংৰক্ষণ ব্যৱস্থাপনা
Virus,"১.ভাইৰাছ, ২.ভাইৰাছ"
virus detection,ভাইৰাছ ধৰা পেলোৱা
virus programme,"১.ভাইৰাছ প্ৰগ্ৰেম, ২.ভাইৰাছ প্ৰগ্ৰেম"
Visibility,দৃশ্যমানতা
Vision,দৃষ্টি
visual basic,ভিজুৱেল বেচিক
visual C++,দৃশ্যমান C++
visual display unit,"1.ভিজুৱেল ডিছপ্লে ইউনিট, 2.ভিজুৱেল ডিছপ্লে ইউনিট"
Vitual,অপাৰ্থিৱ
vitual address,ভাৰ্চুৱেল ঠিকনা
vitual machine (VM),ভাৰ্চুৱেল মেচিন (VM)
Voice,"১.বাক্য, ২.বাক্য"
voice mail,"১.স্পীচ মেইল, ২.ভইচ মেইল"
voice mail server,স্পিচ মেইল চাৰ্ভাৰ
voice recognition,বাক্য চিনাক্তকৰণ
Voice-net,"১.স্পীচ নেট, ২.স্পীচ নেট"
volatile memory,স্মৃতিশক্তি হেৰুৱাই পেলোৱা
Wafer,ৱেফাৰ
WAIS manager,"১.ভইচ মেনেজাৰ, ২.ৱাইছ মেনেজাৰ"
wait die,wait end
wait wound,ৱেইটিং কইল
waited code,"১/ ওজনযুক্ত সংহিতা, ২) ওজনযুক্ত সংহিতা"
waited mean,ওজনযুক্ত গড়
waiting time,অপেক্ষাৰ সময়
wall grade,তৰংগ দিশ
warm restart,পুনৰ বলবৎ কৰা
waste band width,"1. বন্যাৰ্ত বেণ্ডৰ প্ৰস্থ, 2. বন্যাৰ্ত বেণ্ডৰ ক্ষমতা/প্ৰস্থ"
waterfall model,জলপ্ৰপাতৰ আৰ্হি
Wavelet,wavelet
wavelet image compression,ৱেভলেট ইমেজ কম্প্ৰেছন
wavelet transform,ৱেভলেট ৰূপান্তৰ
weak entity,"১/ দুৰ্বল অস্তিত্ব, ২। দুৰ্বল শক্তি"
Web,ৱেব
web address,ৱেব ঠিকনা
web authoring,ৱেব লিখা
web browser,"১.ৱেব ব্ৰাউজাৰ, ২.ৱেব ব্ৰাউজাৰ"
web page,ৱেব পৃষ্ঠা
Web server,ৱেব চাৰ্ভাৰ
web site,ৱেবছাইট
web-enabld application,ৱেব সমৰ্থিত এপ্লিকেচনসমূহ
Web-enabled,ৱেব সমৰ্থিত
weighted graph,"1.ওজনযুক্ত গ্ৰাফ, 2. ওজনযুক্ত গ্ৰাফ"
well connected,সংযুক্ত
well formed formula,ভালদৰে বনোৱা সূত্ৰ
well ordered set,অৰ্ডাৰ কৰা ছেট
Wetware,"humidor, ৱেটৱেৰ"
wheatstone bench mark,"1. হুইটষ্টোন ইণ্ডিকেটিভ ষ্টেণ্ডাৰ্ড, 2. হুইটষ্টোন বেঞ্চমাৰ্ক"
Wheel,"১.চকা, ২.চকা"
while loop,while লুপ
white box testing,বগা বাকচৰ পৰীক্ষা
white light,"১.বগা, ২.বগা পোহৰ"
white noise,বগা শব্দ
wide area network (WAN),"ৱাইড এৰিয়া নেটৱৰ্ক (WAN, WAN)"
wide area network (WAN),বৃহৎ এলেকা নেটৱাৰ্ক (WAN)
wide band,বহল বেণ্ড
wild card,"1.ৱাইল্ড কাৰ্ড, 2.ৱাইড কাৰ্ড"
Wimp,WIP
win,টেবউইন ৱেব
win zip,জিপ জিপ
Window,"১.উইণ্ড’, ২.উইণ্ড’, ৩.উইণ্ড’"
Windowing,"১.খোলা, ২.উইণ্ডো কৰা"
Windows,উইণ্ড’জ
windows explorer,উইণ্ড&#39;জ এক্সপ্ল&#39;ৰাৰ
windows NT,উইণ্ড&#39;জ nt
wire frame model,তাঁৰৰ ফ্ৰেমৰ মডেল
wire printer,"তাঁৰ প্ৰিন্টাৰ, তাঁৰ প্ৰিন্টাৰ"
wired logic,তাঁৰযুক্ত যুক্তি
wireless fidelity ( wi Fi),বেতাঁৰ নিষ্ঠা
wireless LAN,বেতাঁৰ lan
wireless transmission,বেতাঁৰ সংক্ৰমণ
Wizard,উইজাৰ্ড
Word,"১.একাধিক, ২. শব্দ"
word key,শব্দৰ চাবি
word length,শব্দৰ দৈৰ্ঘ্য
word oriented,শব্দমুখী
word processing,ৱৰ্ড প্ৰচেছিং
word processing,ৱৰ্ড প্ৰচেছিং
word processor,ৱৰ্ড প্ৰচেছৰ
word underscore character,শব্দৰ আণ্ডাৰলাইন আখৰ
work flow management,কাৰ্য্যপ্ৰবাহ ব্যৱস্থাপনা
work group,task গোট
work unit,"১.কৰ্ম একক, ২.কৰ্ম একক"
work volume,নিযুক্তিসমূহ
working directory,কাৰ্য্যবাহী ডাইৰেকটৰী
working set,ৱৰ্ক ছেট
working storage,কাৰ্যবাহী ষ্ট&#39;ৰ
Workshop,কৰ্মশালা
Workstation,"1.ৱৰ্ক ষ্টেচন, 2.ৱৰ্ক ষ্টেচন"
world co-ordinate,বিশ্বৰ স্থানাংক
world wide web (WWW),ৱৰ্ল্ড ৱাইড ৱেব (WWW)
worst case analysis,আটাইতকৈ বেয়া ক্ষেত্ৰৰ বিশ্লেষণ
worst fit algorithm,নূন্যতম যোগ্যতাসম্পন্ন এলগৰিদম
Wraparound,ঘেৰাও
wrist computing,"১/ হাতৰ কব্জি গণনা, ২) হাতৰ কব্জি গণনা"
Writable,"১.লিখাব পৰা, ২. লিখিব পৰা"
Write,লিখনি
write cache,কেশ্ব লিখা
write cycle,লিখাৰ চক্ৰ
write key,লিখাৰ চাবি
"write once, read more (WORM)","1. A লিখা, 2. পঢ়া চাবি (কৃমি)"
write protection,লিখাৰ জিম্মাত
write read head,লিখা পঢ়াৰ মূৰ
X OR,x বা
X-12,এক্স-১২
XBM X bitmap,x b m x বিট মেপ
Xenix,জিনিক্স
Xmodem,x মডেম
X-on/X-off,X অন / X অফ
X-terminal,X টাৰ্মিনেল
Xtext,"১.x লিখনী, ২.x লিখনী"
X-window,x-উইন্ডো
YACC,YACC (কম্পাইলাৰ)
Yahoo,Yahoo
Yoke,যোক
Z-buffer,z-বাফাৰ
zero address instruction,শূন্য ঠিকনা নিৰ্দেশনা
zero function,শূন্য ফলন
zero level address,শূন্য স্তৰৰ ঠিকনা
zero matrix,"১.শূন্য মেট্ৰিক্স, ২.শূন্য মেট্ৰিক্স"
zero suppression,void বাতিল
zero wait state,শূন্য অপেক্ষাৰ অৱস্থা
zero-slot LAN,শূন্য-স্লট LAN
Zip,জিপ/কম্প্ৰেছ
zip code,"1.সংকোচিত ক&#39;ড, 2.সংকোচিত ক&#39;ড"
zip file,সংকোচিত ফাইল
zip UPZ modem,সংকোচিত UPZ মডেম
Zone,"১.জোন, ২.জোন"
zone list,বৃত্ত তালিকা
Zoom,"1.জুম, 2.আকাৰ বৃদ্ধি"
zoom in,"১.বৃদ্ধি, ২.জুম-ইন"
zoom out,আকাৰ হ্ৰাস কৰা
Zooming,জুমিং / আকাৰ বৃদ্ধি / আকাৰ বৃদ্ধি
Z-term,z-টাৰ্ম
