Marathi,Malayalam
त्रुटी व्होल्टेज,പിശക് വോൾട്ടേജ്
एरर एम्पलीफायर,പിശക് ആംപ്ലിഫയർ
इसाकी डायोड,ഇസക്കി ഡയോഡ്
नक्षीकाम,കൊത്തുപണി
इथरनेट,ഇഥർനെറ്റ്
युलरचे प्रमेय,യൂലറുടെ സിദ്ധാന്തം
परिमाण कमी करणारा मोड,ആംപ്ലിറ്റ്യൂഡ് റിഡക്ഷൻ മോഡ്
बाष्पीभवन प्रक्रिया,ബാഷ്പീകരണ പ്രക്രിയ
ई-वेक्टर,ഇ-വെക്റ്റർ
समता,തുല്യത
अपवाद हाताळणी,ഒഴിവാക്കൽ കൈകാര്യം ചെയ്യൽ
अतिरिक्त आवाज प्रमाण,അധിക ശബ്ദ അനുപാതം
तिहेरी कोड,ട്രിപ്പിൾ കോഡ്
उत्तेजना सारणी,ഉത്തേജക പട്ടിക
इको XOR गेट,echo XOR ഗേറ്റ്
अंमलबजावणी सॉफ्टवेअर,എക്സിക്യൂഷൻ സോഫ്റ്റ്വെയർ
अंमलबजावणी हलवा,നിർവ്വഹണ നീക്കം
अंमलबजावणी वेळ,നിർവ്വഹണ സമയം
अनन्य नॉर गेट,എക്സ്ക്ലൂസീവ് നോർ ഗേറ്റ്
प्रसारक,പ്രക്ഷേപകൻ
घातांकीय क्षय,എക്സ്പോണൻഷ്യൽ ശോഷണം
घातांक डायोड,എക്സ്പോണൻഷ്യൽ ഡയോഡ്
एक्सपोनेन्शियल फूरियर मालिका,എക്‌സ്‌പോണൻഷ്യൽ ഫോറിയർ സീരീസ്
घातांकीय कार्य,എക്‌സ്‌പോണൻഷ്യൽ ഫംഗ്‌ഷൻ
बाह्य वारंवारता प्रतिकार,ബാഹ്യ ആവൃത്തി പ്രതിരോധം
खूप उच्च वारंवारता,വളരെ ഉയർന്ന ആവൃത്തി
उच्च क्षमता,ഉയർന്ന സാധ്യത
खूप लहान वारंवारता,വളരെ ചെറിയ ആവൃത്തി
अभेद्य सेमीकंडक्टर,അഭേദ്യമായ അർദ്ധചാലകം
फाईल उघडा,ഫയൽ തുറക്കുക
सेमीकंडक्टर फॅब्रिकेशन,അർദ്ധചാലക നിർമ്മാണം
फॅब्रि पेरो रेझोनेटर,ഫാബ്രി പെറോ റെസൊണേറ്റർ
पटल,പാനൽ
गुणक,ഗുണനം
तथ्यात्मक,ഘടകാംശം
कमतरता,മന്ത്രം
क्षीणन,ശോഷണം
क्षीणन,ശോഷണം
फही एकतर्फी पारगम्यता मापक,ഫാഹി ഏകപക്ഷീയമായ പെർമബിലിറ്റി മെഷറർ
अपयश,പരാജയം
अयशस्वी मोड,പരാജയ മോഡ്
अपयशाचा दर,പരാജയതോത്
फेअर चाइल्ड सेमीकंडक्टर,ഫെയർ ചൈൽഡ് സെമികണ്ടക്ടർ
गडी बाद होण्याचा क्रम,വീഴ്ച കാലയളവ്
पाटी कलाड कोर,പതി കാലാട് കോർ
पॅट कोर,പാറ്റ് കോർ
कोसळणे,തകർച്ച
खोटे,തെറ്റായ
दुमडलेला कागद,മടക്കിയ കടലാസ്
इनपुट,ഇൻപുട്ട്
अंक क्रमांक,ഇഷ്യൂ നമ്പർ
फरद,ഫറാദ്
फॅराडे प्रभाव,ഫാരഡേ പ്രഭാവം
फॅराडे रोटेशन,ഫാരഡേ റൊട്ടേഷൻ
फॅराडे स्क्रीन,ഫാരഡേ സ്ക്രീൻ
फॅराडे स्थिरांक,ഫാരഡേ സ്ഥിരാങ്കം
फॅरेडेचा कायदा,ഫാരഡെയുടെ നിയമം
प्रतिकृती,പകർപ്പ്
प्रतिकृती प्राप्तकर्ता,റെപ്ലിക്ക റിസീവർ
प्रतिकृती कम्युनिकेटर,റെപ്ലിക്ക കമ്മ്യൂണിക്കേറ്റർ
प्रतिकृती,പകർപ്പ്
प्रतिकृती सिग्नल,റെപ്ലിക്കേഷൻ സിഗ്നൽ
तीक्ष्ण कोर,മൂർച്ചയുള്ള കാമ്പ്
द्रुत फोरियर ट्रान्सफॉर्म,ദ്രുത ഫോറിയർ പരിവർത്തനം
जहाजाची पावती दिनकरी,കപ്പൽ രസീത് ഡിങ്കരി
फाइल वाटप वेळापत्रक,ഫയൽ അലോക്കേഷൻ ഷെഡ്യൂൾ
गंभीर त्रुटी,മാരകമായ തെറ്റ്
मूळ फाइल,പാരന്റ് ഫയൽ
इनपुट,ഇൻപുട്ട്
"दोष, दोष","തെറ്റ്, തെറ്റ്"
दोष विश्लेषण,തെറ്റ് വിശകലനം
दोष रेटिंग,തെറ്റ് റേറ്റിംഗ്
दोष स्थानिकीकरण,തെറ്റായ പ്രാദേശികവൽക്കരണം
दोष स्थानिक पूल,പ്രാദേശിക പാലത്തിന്റെ തകരാർ
फॉल्ट फिल्टर टॉगल,തെറ്റായ ഫിൽട്ടർ ടോഗിൾ ചെയ്യുക
पडणे सहिष्णुता,വീഴ്ച സഹിഷ്ണുത
फॅनोचे अल्गोरिदम,ഫാനോയുടെ അൽഗോരിതം
अंक क्रमांक,ഇഷ്യൂ നമ്പർ
अंक क्रमांक वृक्ष,ഇഷ്യൂ നമ്പർ ട്രീ
फॅक्स,ഫാക്സ്
फाइल संयोजन,ഫയൽ കോമ്പിനേഷൻ
F कनेक्टर,എഫ് കണക്റ്റർ
वारंवारता विभाग मल्टीप्लेक्सर,ഫ്രീക്വൻസി ഡിവിഷൻ മൾട്ടിപ്ലക്സർ
FEC कोड,FEC കോഡ്
फेडरल कम्युनिकेशन्स कमिशन,ഫെഡറൽ കമ്മ്യൂണിക്കേഷൻസ് കമ്മീഷൻ
पुनर्गुंतवणूक लूप लाभ,പുനർനിക്ഷേപ ലൂപ്പ് നേട്ടം
कमी झालेले चुंबकीय पदार्थ,ക്ഷയിച്ച കാന്തിക പദാർത്ഥം
इनपुट,ഇൻപുട്ട്
पुनर्गुंतवणूक उत्पन्न,പുനർനിക്ഷേപ വിളവ്
निर्वाह नुकसान,ഉപജീവന നഷ്ടം
पुनर्गुंतवणूक,പുനർനിക്ഷേപം
पुनर्गुंतवणूक अॅम्प्लिफायर,പുനർനിക്ഷേപ ആംപ്ലിഫയർ
पुन्हा परिचय विकृती,പുനരവതരണം വക്രീകരണം
पुनर्गुंतवणूक ब्लॉक आकृती,റീഇൻവെസ്റ്റ്മെന്റ് ബ്ലോക്ക് ഡയഗ്രം
पुनर्गुंतवणूक प्रवाह आकृती,പുനർനിക്ഷേപ സ്ട്രീം ഡയഗ്രം
पुनर्स्थापना लूप,പുനഃസ്ഥാപിക്കൽ ലൂപ്പ്
पुनर्गुंतवणूक ऑसिलेटर,പുനർനിക്ഷേപ ഓസിലേറ്റർ
पुनर्गुंतवणूक शर्यत,പുനർനിക്ഷേപ ഓട്ടം
पुनर्गुंतवणूक विस्थापन नोंदणी,റീഇൻവെസ്റ്റ്മെന്റ് ഡിസ്പ്ലേസ്മെന്റ് രജിസ്റ്റർ
पुनर्गुंतवणूक तत्त्व आकृती,പുനർനിക്ഷേപ തത്വ ഡയഗ്രം
पुन्हा परिचय व्होल्टेज आकृती,വീണ്ടും പരിചയപ്പെടുത്തൽ വോൾട്ടേജ് ഡയഗ്രം
फर्मी पातळी,ഫെർമി ലെവൽ
फेरीक प्रेरक,ഫെറിക് ഇൻഡക്റ്റർ
फेराइट,ഫെറൈറ്റ്
फेराइट अँटेना,ഫെറൈറ്റ് ആന്റിന
फेराइट तण,ഫെറൈറ്റ് കള
फेराइट स्पिनर,ഫെറൈറ്റ് സ്പിന്നർ
फेराइट विभाजक,ഫെറൈറ്റ് സെപ്പറേറ്റർ
फेराइट लाइन विस्तार,ഫെറൈറ്റ് ലൈൻ വിപുലീകരണം
फेराइट-कोर ट्रान्सफॉर्मर,ഫെറൈറ്റ്-കോർ ട്രാൻസ്ഫോർമർ
फेरो क्रोम टेप,ഫെറോ ക്രോം ടേപ്പ്
फेरोमॅग्नेटिझम,ഫെറോകാന്തികത
नशीब,വിധി
फील्ड इफेक्ट ट्रान्झिस्टर (FET),ഫീൽഡ് ഇഫക്റ്റ് ട്രാൻസിസ്റ്റർ (FET)
फॅट बूस्टर,കൊഴുപ്പ് ബൂസ്റ്റർ
fret पूरक सममिती,fret complement symmetry
चरबी कमी करण्याचा मोड,കൊഴുപ്പ് കുറയ്ക്കൽ മോഡ്
