Assamese,Punjabi
ভিন্নতামূলক,ਵੱਖ ਕਰਨ ਯੋਗ
ডিফাৰেন্সিয়েল কাৰ্ভ,ਅੰਤਰ ਵਕਰ
ডিফাৰেন্সিয়েল ফাংচন,ਅੰਤਰ ਫੰਕਸ਼ਨ
"ডিফাৰেন্সিয়েল, ডিফাৰেন্সিয়েল, ডিফাৰেন্সিয়েল, আন্তঃপৰীক্ষামূলক, আন্তঃসংস্থা, পাৰ্থক্য","ਅੰਤਰ, ਅੰਤਰ, ਅੰਤਰ, ਅੰਤਰਜਾਮੀ, ਅੰਤਰਜਾਮੀ, ਅੰਤਰ"
ডিফাৰেন্সিয়েল মেথ,ਅੰਤਰ ਗਣਿਤ
ডিফাৰেন্সিয়েল সহগ,ਵਿਭਿੰਨ ਗੁਣਾਂਕ
অৱভেদ্য সমীকৰণ,ਅੰਤਰ ਸਮੀਕਰਨ
ডিফাৰেন্সিয়েল কলিচন,ਵਿਭਿੰਨ ਟੱਕਰ
ডিফাৰেন্সিয়েল সূত্ৰ,ਅੰਤਰ ਫਾਰਮੂਲਾ
ডিফাৰেন্সিয়েল ফাংচন,ਅੰਤਰ ਫੰਕਸ਼ਨ
ডিফাৰেন্সিয়েল জ্যামিতি,ਵਿਭਿੰਨ ਜਿਓਮੈਟਰੀ
উচ্চ ক্ৰমৰ ডিফাৰেন্সিয়েল,ਉੱਚ ਕ੍ਰਮ ਅੰਤਰ
ডিফাৰেন্সিয়েল ছেগমেণ্ট,ਵਿਭਿੰਨ ਭਾਗ
পাৰ্থক্য কৰা,ਵੱਖਰਾ
"পাৰ্থক্য, পাৰ্থক্য","ਭਿੰਨਤਾ, ਵਿਭਿੰਨਤਾ"
ডিফাৰেন্সিয়েল সূত্ৰ,ਅੰਤਰ ਫਾਰਮੂਲਾ
ভেক্টৰৰ পাৰ্থক্য,ਵੈਕਟਰ ਦਾ ਅੰਤਰ
"প্ৰসাৰণ, প্ৰসাৰণ","ਫੈਲਾਅ, ਫੈਲਾਅ"
"সংখ্যা, ডায়েডেম, আঙুলি","ਸੰਖਿਆ, ਡਾਇਡੇਮ, ਉਂਗਲੀ"
ডিজিটেল কম্পিউটাৰ,ਡਿਜ਼ੀਟਲ ਕੰਪਿਊਟਰ
অংকি দত্ত,ਅੰਕੀ ਦੱਤ
"পৰিসৰ, প্ৰস্থ, মাত্ৰা, শক্তি","ਸੀਮਾ, ਚੌੜਾਈ, ਮਾਪ, ਸ਼ਕਤੀ"
মাত্ৰাগততা,ਆਯਾਮ
মাত্ৰাহীন,ਅਯਾਮ ਰਹਿਤ
সমীকৰণৰ মাত্ৰা,ਸਮੀਕਰਨ ਮਾਪ
ডাইঅ’ফেন্টাছৰ সমীকৰণ,ਡਾਇਓਫੈਂਟਸ ਦਾ ਸਮੀਕਰਨ
পতনৰ কোণ,ਡਿੱਗਣ ਦਾ ਕੋਣ
ডাইপোল স্থানাংক,ਡਾਇਪੋਲ ਕੋਆਰਡੀਨੇਟਸ
ডাইপোল,dipole
বাইপিৰামিড,bipyramid
dirac ডেল্টা ফাংচন,dirac ਡੈਲਟਾ ਫੰਕਸ਼ਨ
সাধাৰণ স্পৰ্শক,ਆਮ ਸਪਰਸ਼
সোঁকোণ,ਸੱਜੇ ਕੋਣ
প্ৰত্যক্ষ ৰেখা,ਸਿੱਧੀ ਲਾਈਨ
স্থান ব্যুৎপত্তি,ਸਪੇਸ ਡੈਰੀਵੇਟਿਵ
"ডাইকোচিন, ডাইকো-কোচাইন","dicosine, dico-cosine"
ৰ দিশটো সৰ্বোচ্চ,ਅਧਿਕਤਮ ਦੀ ਦਿਸ਼ਾ
প্ৰজেকচন দিশ,ਪ੍ਰੋਜੈਕਸ਼ਨ ਦਿਸ਼ਾ
দিশ অনুপাত,ਦਿਸ਼ਾ ਅਨੁਪਾਤ
নিয়ন্ত্ৰণ বৃত্ত,ਰੈਗੂਲੇਟਰੀ ਚੱਕਰ
নিয়ন্ত্ৰক বৃত্ত,ਰੈਗੂਲੇਟਰ ਚੱਕਰ
এনুলোমা প্ৰডাক্ট,ਅਨੁਲੋਮਾ ਉਤਪਾਦ
"প্ৰত্যক্ষ প্ৰমাণ, প্ৰত্যক্ষ প্ৰমাণ","ਸਿੱਧਾ ਸਬੂਤ, ਸਿੱਧਾ ਸਬੂਤ"
ক্ৰমিক অনুপাত,ਕ੍ਰਮਵਾਰ ਅਨੁਪਾਤ
ভাগ্য,ਕਿਸਮਤ
anuloma যোগফল,ਅਨੁਲੋਮਾ ਜੋੜ
disjointed set,ਵੱਖ ਕੀਤਾ ਸੈੱਟ
"discontinuity, বিচ্ছিন্নতা, বিচ্ছিন্নতা","ਵਿਗਾੜ, ਵਿਗਾੜ, ਬਰੇਕ"
ডেৰাইভেটিভৰ বিচ্ছিন্নতা,ਡੈਰੀਵੇਟਿਵ ਦੀ ਖੰਡਨਤਾ
প্ৰথম ধৰণৰ বিচ্ছিন্নতা,ਪਹਿਲੀ ਕਿਸਮ ਦੀ ਰੁਕਾਵਟ
দ্বিতীয় প্ৰকাৰৰ বিচ্ছিন্নতা,ਦੂਜੀ ਕਿਸਮ ਦੀ ਰੁਕਾਵਟ
বিচ্ছিন্ন বিতৰণ,ਲਗਾਤਾਰ ਵੰਡ
বিচ্ছিন্ন কাৰ্য্য,ਲਗਾਤਾਰ ਫੰਕਸ਼ਨ
বিচ্ছিন্ন ভ্যাৰিয়েন্স,ਲਗਾਤਾਰ ਅੰਤਰ
কণা,ਕਣ
বিচ্ছিন্ন বিতৰণ,ਲਗਾਤਾਰ ਵੰਡ
বিচ্ছিন্ন সম্ভাৱনা বিতৰণ,ਨਿਰੰਤਰ ਸੰਭਾਵਨਾ ਵੰਡ
বিচ্ছিন্ন যাদৃচ্ছিক চলক,ਲਗਾਤਾਰ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ
বিচ্ছিন্ন নমুনা স্থান,ਲਗਾਤਾਰ ਨਮੂਨਾ ਸਪੇਸ
বিচ্ছিন্ন সমষ্টি,ਵੱਖਰਾ ਕੁੱਲ
বিচ্ছিন্ন জনসংখ্যা,ਵੱਖਰੀ ਆਬਾਦੀ
বিচ্ছিন্ন অৱস্থা,ਵੱਖ ਰਾਜ
বিচ্ছিন্ন ভ্যাৰিয়েন্স,ਲਗਾਤਾਰ ਅੰਤਰ
বিতৰণ কৰ,ਵਿਤਰਕ ਟੈਕਸ
বৈষম্যমূলক বিশ্লেষণ,ਪੱਖਪਾਤੀ ਵਿਸ਼ਲੇਸ਼ਣ
disjointed,ਅਸੰਬੰਧਿਤ
disjointed ইভেন্ট,ਅਸੰਬੰਧਿਤ ਘਟਨਾ
disjointed set,ਵੱਖ ਕੀਤਾ ਸੈੱਟ
disjoint সন্নিৱিষ্ট কৰা,ਡਿਸਜੋਇੰਟ ਸੰਮਿਲਨ
"disjunction, যুক্তিসংগত যোগফল","ਖੰਡਨ, ਤਰਕਸ਼ੀਲ ਜੋੜ"
"বিক্ষিপ্ততা, বিক্ষিপ্ততা","ਖਿੰਡਾਉਣਾ, ਖਿੰਡਾਉਣਾ"
বিক্ষিপ্ততা লেখচিত্ৰ,ਫੈਲਾਅ ਚਾਰਟ
বিক্ষিপ্ততা সূচকাংক,ਫੈਲਾਅ ਸੂਚਕਾਂਕ
বিক্ষিপ্ততা ডায়েগ্ৰাম,ਫੈਲਾਅ ਚਿੱਤਰ
বিক্ষিপ্ততা মেট্ৰিক্স,ਫੈਲਾਅ ਮੈਟਰਿਕਸ
স্থানচ্যুতি,ਵਿਸਥਾਪਨ
প্ৰদৰ্শন,ਪ੍ਰਦਰਸ਼ਨੀ
কনছ&#39;ল,ਕੰਸੋਲ
"অসমান, অসমান","ਅਸਮਾਨ, ਅਸਮਾਨ"
ক্ষয়কাৰী বল,dissipating ਫੋਰਸ
দূৰত্বৰ ফলন,ਦੂਰੀ ਫੰਕਸ਼ਨ
দূৰত্ব মডুলাছ,ਦੂਰੀ ਮਾਡਿਊਲਸ
অবিতৰণমূলক,ਗੈਰ-ਵਿਤਰਕ
"বিতৰণ নিয়ম, বিতৰণ নিয়ম","ਵੰਡ ਨਿਯਮ, ਵੰਡ ਨਿਯਮ"
"to dissipate, বিসৰ্জন কৰা","ਖਿਲਾਰਨਾ, ਵਿਗਾੜਨਾ"
"বিচ্ছিন্নতা, বিচ্ছিন্নতা, বিচ্ছিন্নতা","ਵਖਰੇਵਾਂ, ਵਖਰੇਵਾਂ, ਵਖਰੇਵਾਂ"
বিচ্ছিন্নতা উপপাদ্য,ਵਿਭਿੰਨਤਾ ਪ੍ਰਮੇਯ
ডাইভাৰ্জেন্ট,ਵੱਖਰੇ
বিচ্ছিন্ন পৰিসৰ,ਵੱਖ-ਵੱਖ ਸੀਮਾ
বিভক্ত পাৰ্থক্য,ਵੰਡਿਆ ਅੰਤਰ
"বিভাজনযোগ্যতা, বিভাজনযোগ্যতা","ਵੰਡਣਯੋਗਤਾ, ਵੰਡਣਯੋਗਤਾ"
"বিভাজ্য, বিভাজ্য","ਵੰਡਣਯੋਗ, ਵੰਡਣਯੋਗ"
"বিভাজন, বিভাজন, বিভাজন","ਵੰਡ, ਵੰਡ, ਵੰਡ"
বিভাজন এলগৰিদম,ਡਿਵੀਜ਼ਨ ਐਲਗੋਰਿਦਮ
স্প্লিট ৰিং,ਸਪਲਿਟ ਰਿੰਗ
চতুৰ্ভুজ,ਚਤੁਰਭੁਜ
decagon,ਡੇਕਗਨ
"ডমেইন, ডমেইন, প্ৰদেশ, ভূখণ্ড","ਡੋਮੇਨ, ਡੋਮੇਨ, ਪ੍ਰਾਂਤ, ਖੇਤਰ"
কাৰ্য্যৰ ডমেইন,ਫੰਕਸ਼ਨ ਦਾ ਡੋਮੇਨ
সংজ্ঞা-প্ৰদেশ,ਪਰਿਭਾਸ਼ਾ-ਪ੍ਰਾਂਤ
অস্তিত্বৰ অৱস্থা,ਹੋਂਦ ਦੀ ਸਥਿਤੀ
অভাৰৰাইডিং ডিভাইচ,ਓਵਰਰਾਈਡਿੰਗ ਡਿਵਾਈਸ
ডপলাৰ ইফেক্ট,ਡੋਪਲਰ ਪ੍ਰਭਾਵ
"পইণ্ট প্ৰডাক্ট, স্কেলাৰ প্ৰডাক্ট","ਬਿੰਦੂ ਉਤਪਾਦ, ਸਕੇਲਰ ਉਤਪਾਦ"
বিন্দুযুক্ত বক্ৰ,ਬਿੰਦੀ ਵਾਲਾ ਕਰਵ
ডুৱেল ডিফাৰেন্সিয়েল,ਦੋਹਰਾ ਅੰਤਰ
ডাবল ঘাতীয় বিতৰণ,ਡਬਲ ਘਾਤ ਅੰਕੀ ਵੰਡ
ডাবল কইল,ਡਬਲ ਕੋਇਲ
বাইনাৰী অখণ্ড,ਬਾਈਨਰੀ ਅਟੁੱਟ
বাইনাৰী সংহতি,ਬਾਈਨਰੀ ਏਕੀਕਰਣ
ডাবল লিমিট,ਡਬਲ ਸੀਮਾ
ডাবল নমুনা সংগ্ৰহৰ ইভেন্ট,ਡਬਲ ਨਮੂਨਾ ਲੈਣ ਦੀ ਘਟਨਾ
ডাবল ক্ৰম,ਡਬਲ ਕ੍ਰਮ
ডাবল ছিৰিজ,ਡਬਲ ਸੀਰੀਜ਼
ডাবল-সংলগ্ন সংকেত,ਡਬਲ-ਅਟੈਚਡ ਨੋਟੇਸ਼ਨ
ডাবল কম্পাইলেচন,ਡਬਲ ਸੰਕਲਨ
তললৈ ত্বৰণ,ਹੇਠਾਂ ਵੱਲ ਪ੍ਰਵੇਗ
তললৈ স্থানান্তৰিত হোৱা,ਹੇਠਾਂ ਵੱਲ ਵਿਸਥਾਪਨ
তললৈ গতি,ਹੇਠਾਂ ਵੱਲ ਮੋਸ਼ਨ
তললৈ যোৱা বেগ,ਹੇਠਾਂ ਵੱਲ ਦੀ ਗਤੀ
ট্ৰেকচন,ਖਿੱਚ
ট্ৰেকচন বল,ਟ੍ਰੈਕਸ਼ਨ ਫੋਰਸ
"দ্বৈত দ্বৈততা,",ਦੋਹਰਾ ਦਵੈਤ
ডুৱেল বেচ,ਦੋਹਰਾ ਅਧਾਰ
দ্বৈত আভ্যন্তৰীণ উৎপাদন,ਦੋਹਰਾ ਅੰਦਰੂਨੀ ਉਤਪਾਦ
ডুৱেল ৰৈখিক প্ৰগ্ৰেমিং সমস্যা,ਦੋਹਰੀ ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਸਮੱਸਿਆ
"ডাবল অপাৰেচন, ডুৱেল অপাৰেচন","ਡਬਲ ਓਪਰੇਸ਼ਨ, ਦੋਹਰੀ ਕਾਰਵਾਈ"
দ্বৈত সমস্যা,ਦੋਹਰੀ ਸਮੱਸਿਆ
ডুৱেল একক এলগৰিদম,ਦੋਹਰਾ ਸਿੰਗਲ ਐਲਗੋਰਿਦਮ
দ্বৈত একক পদ্ধতি,ਦੋਹਰਾ ਸਿੰਗਲ ਢੰਗ
দ্বৈত স্থান,ਦੋਹਰੀ ਸਪੇਸ
ডুৱেল ভেৰিয়েবল,ਦੋਹਰਾ ਵੇਰੀਏਬਲ
দ্বৈত ভেক্টৰ স্থান,ਦੋਹਰੀ ਵੈਕਟਰ ਸਪੇਸ
নিৰৱ সূচকাংক,ਚੁੱਪ ਸੂਚਕਾਂਕ
নিৰৱ ফুটাৰ,ਚੁੱਪ ਫੁੱਟਰ
নীৰৱ চুক্তি,ਚੁੱਪ ਇਕਰਾਰਨਾਮਾ
নিৰৱ চলক,ਚੁੱਪ ਵੇਰੀਏਬਲ
ডুপ্লিকেচন,ਨਕਲ
গতিশীল,ਗਤੀਸ਼ੀਲ
গতিশীল ব্যৱস্থা,ਗਤੀਸ਼ੀਲ ਸਿਸਟਮ
গতিশীল চাহিদা কাৰ্য্য,ਗਤੀਸ਼ੀਲ ਮੰਗ ਫੰਕਸ਼ਨ
গতিশীল আৰ্হি,ਗਤੀਸ਼ੀਲ ਮਾਡਲ
ডাইনামিক প্ৰগ্ৰেমিং,ਗਤੀਸ਼ੀਲ ਪ੍ਰੋਗਰਾਮਿੰਗ
ডাইনামিক প্ৰগ্ৰেমিং পদ্ধতি,ਡਾਇਨਾਮਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ ਪਹੁੰਚ
ডাইনামিক প্ৰগ্ৰেমিং কৌশল,ਗਤੀਸ਼ੀਲ ਪ੍ਰੋਗਰਾਮਿੰਗ ਤਕਨੀਕ
"গতিশীলতা, গতিশীলতা","ਗਤੀਸ਼ੀਲਤਾ, ਗਤੀਸ਼ੀਲਤਾ"
কণা গতিবিদ্যা,ਕਣ ਗਤੀਸ਼ੀਲਤਾ
কঠিন শৰীৰৰ গতিশীলতা,ਸਖ਼ਤ ਸਰੀਰ ਦੀ ਗਤੀਸ਼ੀਲਤਾ
"পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী সংস্পর্শ (ver.)","ਧਰਤੀ, ਧਰਤੀ, ਧਰਤੀ, ਧਰਤੀ, ਧਰਤੀ, ਧਰਤੀ, ਧਰਤੀ, ਧਰਤੀ ਸੰਪਰਕ (ਵਰ.)"
ভূমিকম্পৰ তীব্ৰতা,ਭੂਚਾਲ ਦੀ ਤੀਬਰਤਾ
কেন্দ্ৰীয়তা,ਸਨਕੀਤਾ
ধাৰণা,ਧਾਰਨਾ
অৰ্থনৈতিক পূৰ্বাভাস,ਆਰਥਿਕ ਪੂਰਵ ਅਨੁਮਾਨ
অৰ্থনীতিবিদ,ਅਰਥ ਸ਼ਾਸਤਰੀ
অৰ্থনীতি,ਅਰਥ ਗਣਿਤ
অৰ্থনীতি,ਅਰਥ ਸ਼ਾਸਤਰ
"কোৰ, প্ৰান্ত, ছিদ্ৰ","ਕੋਰ, ਕਿਨਾਰਾ, ਅੱਥਰੂ"
সমষ্টিগত কোৰৰ সন্মুখীন হোৱা,ਸਮੁੱਚੇ ਕੋਰ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ
দক্ষতা সূচকাংক,ਕੁਸ਼ਲਤਾ ਸੂਚਕਾਂਕ
বৈশিষ্ট্যপূৰ্ণ উপাদান,ਗੁਣ ਤੱਤ
বৈশিষ্ট্যপূৰ্ণ কাৰ্য্য,ਵਿਸ਼ੇਸ਼ਤਾ ਫੰਕਸ਼ਨ
"eigen মান, বৈশিষ্ট্যপূৰ্ণ মান","eigen ਮੁੱਲ, ਗੁਣ ਮੁੱਲ"
বৈশিষ্ট্যপূৰ্ণ মূল্য সমীকৰণ,ਗੁਣ ਮੁੱਲ ਸਮੀਕਰਨ
"eigen ভেক্টৰ, বৈশিষ্ট্যপূৰ্ণ ভেক্টৰ","ਈਜੇਨ ਵੈਕਟਰ, ਗੁਣ ਵੈਕਟਰ"
ইলাষ্টিক,ਲਚਕੀਲੇ
ইলাষ্টিক ঢালাই,ਲਚਕੀਲੇ ਪਲੱਸਤਰ
ইলাষ্টিক ভাৰসাম্য,ਲਚਕੀਲੇ ਸੰਤੁਲਨ
ইলাষ্টিকতা,ਲਚਕਤਾ
ইলাষ্টিকতা পৃষ্ঠা,ਲਚਕੀਲਾ ਪੰਨਾ
"ইলেক্ট্ৰনিক কম্পিউটাৰ, ইলেক্ট্ৰনিক কম্পিউটাৰ","ਇਲੈਕਟ੍ਰਾਨਿਕ ਕੰਪਿਊਟਰ, ਇਲੈਕਟ੍ਰਾਨਿਕ ਕੰਪਿਊਟਰ"
"উপাদান, উপাদান, উপাদান","ਤੱਤ, ਤੱਤ, ਤੱਤ"
প্ৰাৰম্ভিক স্তম্ভ কাৰ্য্য,ਸ਼ੁਰੂਆਤੀ ਕਾਲਮ ਕਾਰਵਾਈ
প্ৰাৰম্ভিক পৰিঘটনা,ਸ਼ੁਰੂਆਤੀ ਘਟਨਾ
প্ৰাৰম্ভিক কাৰ্য্য,ਸ਼ੁਰੂਆਤੀ ਫੰਕਸ਼ਨ
প্ৰাৰম্ভিক কাৰ্য্য,ਸ਼ੁਰੂਆਤੀ ਕਾਰਵਾਈ
প্ৰাথমিক ফলাফল,ਸ਼ੁਰੂਆਤੀ ਨਤੀਜੇ
প্ৰাৰম্ভিক সম্ভাৱনা নিয়ম,ਸ਼ੁਰੂਆਤੀ ਸੰਭਾਵਨਾ ਨਿਯਮ
ষ্টাৰ্ট লাইন অপাৰেচন,ਲਾਈਨ ਓਪਰੇਸ਼ਨ ਸ਼ੁਰੂ ਕਰਨਾ
"to annihilate, নিঃশেষ কৰা,","ਨਾਸ ਕਰਨਾ, ਨਸ਼ਟ ਕਰਨਾ"
ৰিজ&#39;লিউচন প্ৰক্ৰিয়া,ਰੈਜ਼ੋਲੂਸ਼ਨ ਪ੍ਰਕਿਰਿਆ
"উপবৃত্তাকাৰ, উপবৃত্তাকাৰ","ਅੰਡਾਕਾਰ, ਅੰਡਾਕਾਰ"
উপবৃত্তাকাৰ,ਅੰਡਾਕਾਰ
উপবৃত্তাকাৰ,ਅੰਡਾਕਾਰ
উপবৃত্তাকাৰ পৃষ্ঠ,ਅੰਡਾਕਾਰ ਸਤਹ
উপবৃত্তাকাৰ শৰীৰ,ਅੰਡਾਕਾਰ ਸਰੀਰ
এম্বেডিং,ਏਮਬੈਡਿੰਗ
নিৰ্গমন,ਨਿਕਾਸ
অভিজ্ঞতাভিত্তিক বিশ্বাস,ਅਨੁਭਵੀ ਭਰੋਸਾ
অভিজ্ঞতাভিত্তিক সূত্ৰ,ਅਨੁਭਵੀ ਫਾਰਮੂਲਾ
অভিজ্ঞতাভিত্তিক সম্ভাৱনা,ਅਨੁਭਵੀ ਸੰਭਾਵਨਾ
অভিজ্ঞতাভিত্তিক সম্পৰ্ক,ਅਨੁਭਵੀ ਸਬੰਧ
খালী ছেট,ਖਾਲੀ ਸੈੱਟ
বাধ্যতা,ਬੰਨ੍ਹਿਆ ਹੋਇਆ
"এনকোডিং, ক&#39;ডিং","ਏਨਕੋਡਿੰਗ, ਕੋਡਿੰਗ"
আন্তঃকাৰ্য্যক্ষমতা,ਅੰਤਰਕਾਰਜਸ਼ੀਲਤਾ
শেষ বিন্দু,ਅੰਤ ਬਿੰਦੂ
শ্ৰেণীৰ ব্যৱধানৰ শেষ বিন্দু,ਕਲਾਸ ਅੰਤਰਾਲ ਦਾ ਅੰਤ ਬਿੰਦੂ
শক্তি,ਊਰਜਾ
শক্তি-প্ৰেৰণামূলক কাৰক,ਊਰਜਾ-ਮੋਮੈਂਟਮ ਕੰਪੋਨੈਂਟ
প্ৰৱেশ চলক,ਇੰਦਰਾਜ਼ ਵੇਰੀਏਬਲ
গণনাযোগ্য ছেট,ਗਿਣਨਯੋਗ ਸੈੱਟ
"গণনা, গণনা","ਗਿਣਤੀ, ਗਿਣਤੀ"
"সমান, সমান, সম, সমান","ਬਰਾਬਰ, ਬਰਾਬਰ, ਬਰਾਬਰ, ਬਰਾਬਰ"
"সমতা, সমতা","ਸਮਾਨਤਾ, ਸਮਾਨਤਾ"
সম্ভাৱনা,ਸੰਭਾਵਨਾ
আনকি সম্ভাৱনা নিৰ্বাচন পদ্ধতিও,ਵੀ ਸੰਭਾਵਨਾ ਚੋਣ ਵਿਧੀ
সমান কৰা,ਬਰਾਬਰ
"সমীকৰণ, সমীকৰণ","ਸਮੀਕਰਨ, ਸਮੀਕਰਨ"
দ্বিঘাত সমীকৰণ,ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ
দ্বিঘাত সমীকৰণ,ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ
দ্বিঘাত সমীকৰণ,ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ
"বিষুৱৰেখা, বিষুৱৰেখা, মধ্যৰেখা","ਭੂਮੱਧ ਰੇਖਾ, ਭੂਮੱਧ ਰੇਖਾ, ਮੱਧ ਰੇਖਾ"
অবিচলিত,ਇਕਸਾਰ
সমপক্ষীয়,ਬਰਾਬਰ
"ভাৰসাম্য, ভাৰসাম্য, ভাৰসাম্য","ਸੰਤੁਲਨ, ਸੰਤੁਲਨ, ਸੰਤੁਲਨ"
বল ভাৰসাম্য,ਬਲ ਸੰਤੁਲਨ
ভাৰসাম্য বিন্দু,ਸੰਤੁਲਨ ਬਿੰਦੂ
সমতুল্যতা,ਸਮਾਨਤਾ
সমতুল্যতা শ্ৰেণী,ਸਮਾਨਤਾ ਵਰਗ
সমতুল্যতা সম্পৰ্ক,ਸਮਾਨਤਾ ਸਬੰਧ
"সমতুল্য, সমতুল্য (v.), সমতুল্য (ed.)","ਬਰਾਬਰ, ਬਰਾਬਰ (v.), ਬਰਾਬਰ (ed.)"
সমতুল্য মেট্ৰিক্স,ਬਰਾਬਰ ਮੈਟ੍ਰਿਕਸ
সমতুল্য গোট,ਬਰਾਬਰ ਸੈੱਟ
প্ৰৱণতা,ਰੁਝਾਨ
"ভুল, ভুল, ভুল, ভুল","ਗਲਤੀ, ਗਲਤੀ, ਗਲਤੀ, ਗਲਤੀ"
ভুল বিশ্লেষণ,ਗਲਤੀ ਵਿਸ਼ਲੇਸ਼ਣ
ভুল ক&#39;ড,ਗਲਤੀ ਕੋਡ
ভুল সহগ,ਗਲਤੀ ਗੁਣਾਂਕ
বৰ্গ গড় ভুল,ਵਰਗ ਮਤਲਬ ਗਲਤੀ
প্ৰথম ধৰণৰ ভুল,ਪਹਿਲੀ ਕਿਸਮ ਦੀ ਗਲਤੀ
দ্বিতীয় ধৰণৰ ভুল,ਦੂਜੀ ਕਿਸਮ ਦੀ ਗਲਤੀ
পলায়নৰ সম্ভাৱনা,ਬਚਣ ਦੀ ਸੰਭਾਵਨਾ
পলায়নৰ বেগ,ਬਚਣ ਦੀ ਗਤੀ
ই শ্বমিট সংগঠন প্ৰক্ৰিয়া,ਈ. ਸ਼ਮਿਟ ਮੋਬਿਲਾਈਜ਼ੇਸ਼ਨ ਪ੍ਰਕਿਰਿਆ
বহিৰ্মুখী,ਬਾਹਰੀ
"অপৰিহাৰ্য, অপৰিহাৰ্য","ਜ਼ਰੂਰੀ, ਜ਼ਰੂਰੀ"
কাৰ্যতঃ অনন্য,ਲਗਭਗ ਵਿਲੱਖਣ
"মূল্যায়ন কৰা, মূল্যায়ন কৰা (ver.), মূল্যায়ন কৰা (ed.)","ਮੁਲਾਂਕਣ ਕਰਨਾ, ਮੁਲਾਂਕਣ ਕਰਨਾ (ਵੇਰ.), ਮੁਲਾਂਕਣ ਕਰਨਾ (ਐਡੀ.)"
অনুমান পদ্ধতি,ਅੰਦਾਜ਼ਾ ਵਿਧੀ
ইউক্লিডীয় স্থানাংক,ਯੂਕਲੀਡੀਅਨ ਕੋਆਰਡੀਨੇਟਸ
ইউক্লিডিয়ান ডমেইন,ਯੂਕਲੀਡੀਅਨ ਡੋਮੇਨ
ইউক্লিডিয়ান জ্যামিতি,ਯੂਕਲੀਡੀਅਨ ਜਿਓਮੈਟਰੀ
ইউক্লিডীয় n-স্থান,ਯੂਕਲੀਡੀਅਨ ਐਨ-ਸਪੇਸ
ইউক্লিডীয় সমতল,ਯੂਕਲੀਡੀਅਨ ਜਹਾਜ਼
অইলাৰৰ উপপাদ্য,ਯੂਲਰ ਦਾ ਸਿਧਾਂਤ
"মূল্যায়ন কৰা, মূল্যায়ন কৰা","ਮੁਲਾਂਕਣ ਕਰਨਾ, ਮੁਲਾਂਕਣ ਕਰਨਾ"
